,Titan Of Choice,Lidder Valley,Im Divine,Journey To Petra,Panama Papers,Champinsky,Fortune Follows
08-01-2023 15:30:08.879414,"(3.8, 4.4, 4.181521739130434)","(3.3, 4.7, 4.6571428571428575)","(2.6, 3.1, 3.004)","(6.0, 9.6, 9.1)","(51.0, 110.0, 100.0)","(26.0, 46.0, 38.0)","(10.0, 14.0, 13.066666666666666)"
08-01-2023 15:30:09.781080,"(3.8, 4.4, 4.181521739130434)","(3.3, 4.7, 4.6571428571428575)","(2.6, 3.1, 3.004)","(6.0, 9.6, 9.1)","(51.0, 110.0, 100.0)","(26.0, 46.0, 38.0)","(10.0, 14.0, 13.05)"
08-01-2023 15:30:10.669493,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.7, 4.6571428571428575)","(2.6, 3.1, 3.017714285714286)","(6.5, 9.6, 9.1)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.05)"
08-01-2023 15:30:11.548672,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.7, 4.6571428571428575)","(2.6, 3.1, 3.017714285714286)","(6.5, 9.6, 9.1)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.05)"
08-01-2023 15:30:12.439540,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.7, 4.6571428571428575)","(2.6, 3.1, 3.017714285714286)","(6.5, 9.6, 9.266666666666666)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.05)"
08-01-2023 15:30:13.349496,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.7, 4.6571428571428575)","(2.6, 3.1, 3.043529411764706)","(6.5, 9.8, 9.447058823529412)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.05)"
08-01-2023 15:30:14.242080,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.7, 4.6571428571428575)","(2.6, 3.1, 3.043529411764706)","(6.5, 9.8, 9.447058823529412)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.05)"
08-01-2023 15:30:15.140371,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.7, 4.6571428571428575)","(2.6, 3.1, 3.0494736842105263)","(6.5, 9.8, 9.244444444444445)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.05)"
08-01-2023 15:30:16.053034,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.7, 4.68)","(2.6, 3.1, 3.0494736842105263)","(6.5, 9.8, 9.505882352941176)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.05)"
08-01-2023 15:30:16.934543,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.6, 4.505263157894737)","(2.6, 3.1, 3.0494736842105263)","(6.5, 9.8, 9.505882352941176)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.05)"
08-01-2023 15:30:17.856416,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.6, 4.415384615384616)","(2.6, 3.1, 2.978095238095238)","(6.5, 9.8, 9.505882352941176)","(61.0, 110.0, 95.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.05)"
08-01-2023 15:30:18.745253,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.6, 4.415384615384616)","(2.6, 3.1, 2.978095238095238)","(6.5, 9.8, 9.22857142857143)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.05)"
08-01-2023 15:30:19.640204,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.6, 4.40990099009901)","(2.6, 3.1, 2.9976)","(6.5, 9.8, 9.533333333333333)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.236363636363636)"
08-01-2023 15:30:20.526344,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.6, 4.40990099009901)","(2.6, 3.1, 2.9976)","(6.5, 9.8, 9.533333333333333)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.236363636363636)"
08-01-2023 15:30:21.434711,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.6, 4.40990099009901)","(2.6, 3.1, 2.9976)","(6.5, 9.8, 9.533333333333333)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.36)"
08-01-2023 15:30:22.314560,"(3.9, 4.4, 4.181521739130434)","(3.4, 4.6, 4.40990099009901)","(2.6, 3.1, 2.9976)","(6.5, 9.8, 9.533333333333333)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 14.0, 13.36)"
08-01-2023 15:30:23.204343,"(3.8, 4.4, 4.181521739130434)","(3.5, 4.6, 4.40990099009901)","(2.6, 3.1, 2.9976)","(6.5, 9.8, 9.08)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 13.5, 13.108695652173914)"
08-01-2023 15:30:24.103291,"(3.8, 4.4, 4.181521739130434)","(3.5, 4.6, 4.40990099009901)","(2.6, 3.1, 2.9976)","(6.5, 9.8, 9.069565217391304)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 13.5, 13.108695652173914)"
08-01-2023 15:30:24.983980,"(3.8, 4.4, 4.181521739130434)","(3.5, 4.6, 4.40990099009901)","(2.6, 3.1, 2.9976)","(6.5, 9.8, 9.069565217391304)","(61.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 13.5, 13.108695652173914)"
08-01-2023 15:30:25.883340,"(3.8, 4.4, 4.181521739130434)","(3.5, 4.6, 4.40990099009901)","(2.6, 3.1, 2.9976)","(6.5, 10.0, 9.375)","(51.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 13.5, 13.108695652173914)"
08-01-2023 15:30:26.781546,"(3.8, 4.4, 4.181521739130434)","(3.5, 4.5, 4.40561797752809)","(2.6, 3.1, 2.9976)","(6.5, 10.0, 9.375)","(51.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 13.5, 13.108695652173914)"
08-01-2023 15:30:27.684229,"(3.8, 4.4, 4.181521739130434)","(3.5, 4.5, 4.40561797752809)","(2.6, 3.1, 2.9976)","(6.5, 10.0, 9.375)","(51.0, 110.0, 100.0)","(31.0, 46.0, 38.0)","(11.0, 13.5, 13.1)"
08-01-2023 15:30:28.576508,"(3.8, 4.4, 4.181521739130434)","(3.5, 4.5, 4.40561797752809)","(2.6, 3.1, 3.043529411764706)","(6.5, 10.0, 9.875)","(51.0, 110.0, 96.66666666666667)","(31.0, 46.0, 38.0)","(11.0, 13.5, 13.1)"
08-01-2023 15:30:29.485830,"(3.8, 4.4, 4.181521739130434)","(3.5, 4.5, 4.40561797752809)","(2.6, 3.1, 3.043529411764706)","(6.5, 10.0, 9.733333333333333)","(51.0, 110.0, 103.33333333333334)","(31.0, 44.0, 43.0)","(11.0, 13.5, 13.306451612903226)"
08-01-2023 15:30:30.382221,"(3.8, 4.4, 4.2164383561643834)","(3.5, 4.5, 4.40561797752809)","(2.6, 3.05, 3.0168085106382976)","(6.5, 10.0, 9.733333333333333)","(51.0, 110.0, 104.0)","(31.0, 44.0, 41.09090909090909)","(11.0, 13.5, 13.306451612903226)"
08-01-2023 15:30:31.290148,"(3.8, 4.4, 4.2164383561643834)","(3.5, 4.5, 4.40561797752809)","(2.6, 3.05, 3.0109999999999997)","(6.5, 10.0, 9.733333333333333)","(51.0, 110.0, 104.0)","(31.0, 44.0, 41.09090909090909)","(11.0, 13.5, 13.306451612903226)"
08-01-2023 15:30:32.195373,"(3.8, 4.4, 4.2164383561643834)","(3.5, 4.5, 4.40561797752809)","(2.6, 3.05, 3.0109999999999997)","(6.5, 10.0, 9.733333333333333)","(51.0, 110.0, 104.0)","(31.0, 44.0, 41.09090909090909)","(11.0, 13.5, 13.306451612903226)"
08-01-2023 15:30:33.083954,"(3.8, 4.4, 4.2164383561643834)","(3.5, 4.5, 4.40561797752809)","(2.6, 3.05, 3.0109999999999997)","(6.5, 10.0, 9.733333333333333)","(51.0, 110.0, 104.0)","(31.0, 44.0, 40.666666666666664)","(11.0, 13.5, 13.306451612903226)"
08-01-2023 15:30:33.990249,"(3.8, 4.4, 4.2246575342465755)","(3.5, 4.5, 4.40561797752809)","(2.6, 3.05, 3.02)","(6.5, 10.0, 9.733333333333333)","(51.0, 110.0, 104.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.5, 13.306451612903226)"
08-01-2023 15:30:34.893579,"(3.8, 4.4, 4.217142857142857)","(3.5, 4.7, 4.550000000000001)","(2.6, 3.05, 3.0195945945945946)","(6.5, 10.0, 9.733333333333333)","(51.0, 110.0, 104.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.5, 13.306451612903226)"
08-01-2023 15:30:35.799131,"(3.8, 4.4, 4.217142857142857)","(3.5, 4.7, 4.590909090909091)","(2.6, 3.05, 3.0195945945945946)","(6.5, 10.0, 9.978947368421053)","(51.0, 110.0, 104.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.5, 12.954545454545455)"
08-01-2023 15:30:36.694534,"(3.8, 4.4, 4.217142857142857)","(3.5, 4.7, 4.590909090909091)","(2.6, 3.05, 3.021153846153846)","(6.5, 10.0, 9.983333333333333)","(51.0, 110.0, 104.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.954545454545455)"
08-01-2023 15:30:37.592263,"(3.8, 4.4, 4.217142857142857)","(3.5, 4.7, 4.590909090909091)","(2.6, 3.05, 3.021153846153846)","(6.5, 10.0, 9.9)","(51.0, 110.0, 104.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.954545454545455)"
08-01-2023 15:30:38.472272,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.723076923076923)","(2.6, 3.05, 3.021153846153846)","(6.5, 10.0, 9.833333333333334)","(51.0, 110.0, 104.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.954545454545455)"
08-01-2023 15:30:39.391576,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.6625000000000005)","(2.6, 3.05, 3.0166666666666666)","(6.5, 10.0, 9.833333333333334)","(51.0, 110.0, 103.33333333333334)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:40.296186,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.6625000000000005)","(2.6, 3.05, 3.0166666666666666)","(6.5, 10.0, 9.833333333333334)","(51.0, 120.0, 103.33333333333334)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:41.198032,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.6625000000000005)","(2.6, 3.05, 3.0166666666666666)","(6.5, 10.0, 9.833333333333334)","(51.0, 120.0, 103.33333333333334)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:42.090951,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.5680000000000005)","(2.6, 3.05, 3.0166666666666666)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 103.33333333333334)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:42.974777,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.55)","(2.6, 3.05, 3.0166666666666666)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 103.33333333333334)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:43.887320,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.55)","(2.6, 3.05, 3.0166666666666666)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 103.33333333333334)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:44.777892,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.55)","(2.6, 3.05, 3.0166666666666666)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 112.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:45.666182,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.55)","(2.6, 3.05, 3.0166666666666666)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 112.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:46.554434,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.55)","(2.6, 3.05, 3.0166666666666666)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 112.0)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:47.453754,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.541666666666667)","(2.6, 3.05, 3.0166666666666666)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:48.339857,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.541666666666667)","(2.6, 3.05, 3.0166666666666666)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:49.239795,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.541666666666667)","(2.6, 3.05, 3.0166666666666666)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:50.142741,"(3.8, 4.4, 4.217142857142857)","(3.5, 5.0, 4.541666666666667)","(2.6, 3.05, 3.0166666666666666)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.918032786885245)"
08-01-2023 15:30:51.037109,"(3.8, 4.4, 4.2164383561643834)","(3.5, 5.0, 4.6)","(2.6, 3.05, 3.0073863636363636)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:51.931145,"(3.8, 4.4, 4.2164383561643834)","(3.5, 5.0, 4.753846153846154)","(2.6, 3.05, 3.0073863636363636)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:52.842171,"(3.8, 4.4, 4.2164383561643834)","(3.5, 5.0, 4.88)","(2.6, 3.05, 3.0073863636363636)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(11.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:53.750469,"(3.8, 4.4, 4.2164383561643834)","(3.5, 5.0, 4.92)","(2.6, 3.05, 3.0073863636363636)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(10.0, 13.0, 12.916666666666666)"
08-01-2023 15:30:54.644758,"(3.8, 4.4, 4.2164383561643834)","(3.5, 5.0, 4.9411764705882355)","(2.6, 3.05, 2.9866666666666664)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(10.0, 13.0, 12.833333333333334)"
08-01-2023 15:30:55.552493,"(3.8, 4.4, 4.2164383561643834)","(3.5, 5.0, 4.9411764705882355)","(2.6, 3.0, 2.9974074074074073)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(10.0, 13.0, 12.833333333333334)"
08-01-2023 15:30:56.430000,"(3.8, 4.4, 4.2164383561643834)","(3.5, 5.0, 4.9411764705882355)","(2.6, 3.0, 2.997627118644068)","(7.0, 10.0, 9.833333333333334)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(10.0, 13.0, 12.833333333333334)"
08-01-2023 15:30:57.338490,"(3.8, 4.4, 4.2164383561643834)","(3.5, 5.1, 5.076923076923077)","(2.6, 3.0, 2.972777777777778)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(10.0, 13.0, 12.833333333333334)"
08-01-2023 15:30:58.242582,"(3.8, 4.4, 4.2164383561643834)","(3.5, 5.6, 5.447619047619047)","(2.6, 3.0, 2.972777777777778)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.666666666666664)","(10.0, 13.0, 12.782608695652174)"
08-01-2023 15:30:59.129125,"(3.8, 4.4, 4.2164383561643834)","(3.5, 5.4, 5.0)","(2.6, 3.0, 2.972777777777778)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.75)"
08-01-2023 15:31:00.033358,"(3.8, 4.4, 4.211267605633803)","(3.5, 5.5, 5.358823529411765)","(2.6, 3.0, 2.972777777777778)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.75)"
08-01-2023 15:31:00.941277,"(3.8, 4.4, 4.211267605633803)","(3.5, 5.4, 5.333333333333334)","(2.6, 3.0, 2.968888888888889)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.75)"
08-01-2023 15:31:01.841779,"(3.8, 4.4, 4.211267605633803)","(3.5, 5.4, 5.333333333333334)","(2.6, 3.0, 2.968888888888889)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.75)"
08-01-2023 15:31:02.751031,"(3.8, 4.4, 4.211267605633803)","(3.5, 5.4, 5.333333333333334)","(2.6, 3.0, 2.968888888888889)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.75)"
08-01-2023 15:31:03.644467,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.4, 5.333333333333334)","(2.6, 3.0, 2.968888888888889)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.755555555555556)"
08-01-2023 15:31:04.527128,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.4, 5.333333333333334)","(2.6, 2.98, 2.973076923076923)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.755555555555556)"
08-01-2023 15:31:05.426785,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.4, 5.333333333333334)","(2.6, 2.98, 2.973076923076923)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.693877551020408)"
08-01-2023 15:31:06.334730,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.4, 5.333333333333334)","(2.6, 2.98, 2.973076923076923)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.821428571428571)"
08-01-2023 15:31:07.224724,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.4, 5.333333333333334)","(2.6, 2.98, 2.973076923076923)","(7.0, 10.0, 9.857142857142858)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.821428571428571)"
08-01-2023 15:31:08.127522,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.4, 5.333333333333334)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.266666666666667)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.821428571428571)"
08-01-2023 15:31:09.017691,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.4, 5.333333333333334)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.266666666666667)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.821428571428571)"
08-01-2023 15:31:09.904293,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.4, 5.333333333333334)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.266666666666667)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.821428571428571)"
08-01-2023 15:31:10.807740,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.966666666666667)","(2.6, 2.98, 2.9619999999999997)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.821428571428571)"
08-01-2023 15:31:11.709945,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.925)","(2.6, 2.98, 2.9619999999999997)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.821428571428571)"
08-01-2023 15:31:12.587214,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9619999999999997)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:13.490471,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:14.394845,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:15.280614,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:16.183353,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:17.060904,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:17.930501,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:18.835551,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:19.731886,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:20.621009,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:21.516136,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:22.396523,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:23.287768,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:24.207188,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.9702702702702704)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:25.103599,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 4.892592592592592)","(2.6, 2.98, 2.948695652173913)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:25.978447,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 5.107692307692307)","(2.6, 2.98, 2.948695652173913)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:26.886838,"(3.8, 4.4, 4.208571428571429)","(3.5, 5.3, 5.107692307692307)","(2.6, 2.98, 2.948695652173913)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:27.788500,"(3.8, 4.4, 4.208571428571429)","(3.6, 5.3, 5.107692307692307)","(2.6, 2.96, 2.93906976744186)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
08-01-2023 15:31:28.679242,"(3.8, 4.4, 4.208571428571429)","(3.6, 5.3, 5.107692307692307)","(2.6, 2.96, 2.936923076923077)","(7.0, 9.8, 9.685714285714287)","(51.0, 120.0, 108.33333333333333)","(31.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.855263157894736)"
