,Bull Dimple Rum,Bullet Hero,Kobestar,Midnight Rambler,Scenic Rim,Hyde,Gunmetal Girl,Sumnamilla,Shadie Milly
07-01-2023 15:12:14.855138,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.61538461538461)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:16.130707,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.61538461538461)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:17.523276,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.61538461538461)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:18.883191,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.61538461538461)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:20.218023,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.61538461538461)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:21.552187,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.61538461538461)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:22.893351,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.61538461538461)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:24.309702,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.61538461538461)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:25.708917,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:27.075546,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:28.305805,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:29.616996,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:30.853321,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:32.125867,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:33.414515,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:34.759618,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:36.180532,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:37.496300,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(7.0, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:38.791340,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:40.170516,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:41.484221,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:42.896494,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:44.277393,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:45.575851,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:46.787729,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:47.970775,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.554871794871795)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:49.294452,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.56, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:50.576783,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:51.759206,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.6981818181818182)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:52.911682,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.72, 2.663076923076923)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:54.144847,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.7, 2.663076923076923)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:55.580247,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.7, 2.643529411764706)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:56.913359,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.7, 2.643529411764706)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:58.347166,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.7, 2.643529411764706)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:12:59.691937,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.7, 2.643529411764706)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:00.921130,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.376470588235294)","(31.0, 40.0, 34.0)","(2.2, 2.7, 2.643529411764706)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:02.322852,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.2875)","(31.0, 40.0, 34.0)","(2.2, 2.7, 2.6221052631578945)","(13.0, 22.0, 21.454545454545453)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:03.824399,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.2875)","(31.0, 40.0, 34.0)","(2.2, 2.78, 2.5757142857142856)","(13.0, 22.0, 20.615384615384617)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:05.230756,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.30625)","(31.0, 40.0, 34.0)","(2.2, 2.58, 2.535)","(13.0, 22.0, 21.217391304347828)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:06.616766,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.30625)","(31.0, 40.0, 34.0)","(2.2, 2.58, 2.5575)","(13.0, 22.0, 21.217391304347828)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:08.053537,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.30625)","(31.0, 40.0, 34.0)","(2.2, 2.58, 2.5575)","(13.0, 22.0, 21.217391304347828)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:09.438850,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.30625)","(31.0, 40.0, 34.0)","(2.2, 2.58, 2.5636363636363635)","(13.0, 22.0, 21.217391304347828)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:10.939885,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.30625)","(31.0, 40.0, 34.0)","(2.2, 2.58, 2.5636363636363635)","(13.0, 22.0, 21.217391304347828)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:12.255511,"(21.0, 50.0, 31.25)","(31.0, 70.0, 52.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.30625)","(31.0, 40.0, 34.0)","(2.2, 2.58, 2.5636363636363635)","(13.0, 22.0, 21.217391304347828)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:13.509977,"(21.0, 50.0, 31.25)","(31.0, 70.0, 58.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3850000000000002)","(31.0, 40.0, 34.0)","(2.2, 2.58, 2.5636363636363635)","(13.0, 22.0, 21.217391304347828)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:14.775456,"(21.0, 50.0, 36.5)","(31.0, 70.0, 58.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.55)","(31.0, 40.0, 34.0)","(2.2, 2.58, 2.565)","(13.0, 22.0, 17.875)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:16.300634,"(21.0, 48.0, 36.5)","(31.0, 70.0, 58.0)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.55)","(31.0, 40.0, 34.0)","(2.2, 2.58, 2.565)","(13.0, 22.0, 17.875)","(6.5, 9.0, 8.6)","(101.0, 220.0, 170.0)"
07-01-2023 15:13:17.733828,"(21.0, 48.0, 36.5)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.55)","(31.0, 40.0, 36.666666666666664)","(2.2, 2.58, 2.565)","(13.0, 22.0, 17.6)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:19.093084,"(21.0, 48.0, 36.5)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.55)","(31.0, 38.0, 36.666666666666664)","(2.2, 2.58, 2.565)","(13.0, 22.0, 17.6)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:20.559544,"(21.0, 48.0, 36.5)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.55)","(31.0, 38.0, 36.666666666666664)","(2.2, 2.58, 2.565)","(13.0, 22.0, 17.6)","(6.5, 9.0, 8.6)","(101.0, 220.0, 208.0)"
07-01-2023 15:13:22.082898,"(21.0, 48.0, 36.5)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.55)","(31.0, 38.0, 36.666666666666664)","(2.2, 2.58, 2.565)","(13.0, 22.0, 17.6)","(6.5, 9.0, 8.6)","(101.0, 220.0, 208.0)"
07-01-2023 15:13:23.422780,"(21.0, 48.0, 36.5)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.55)","(31.0, 38.0, 35.6)","(2.2, 2.58, 2.577777777777778)","(13.0, 22.0, 17.6)","(6.5, 9.0, 8.6)","(101.0, 220.0, 208.0)"
07-01-2023 15:13:24.774893,"(21.0, 48.0, 36.5)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.55)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.58, 2.6879999999999997)","(13.0, 22.0, 17.6)","(6.5, 9.0, 8.6)","(101.0, 220.0, 208.0)"
07-01-2023 15:13:26.080263,"(21.0, 48.0, 36.5)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.55)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.76, 2.652)","(13.0, 22.0, 17.11111111111111)","(6.5, 9.0, 8.6)","(101.0, 220.0, 208.0)"
07-01-2023 15:13:27.432976,"(21.0, 48.0, 36.5)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.55)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.76, 2.651111111111111)","(13.0, 22.0, 18.0)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:28.754956,"(21.0, 48.0, 36.5)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.55)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.6333333333333333)","(13.0, 22.0, 18.6)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:30.111960,"(21.0, 48.0, 36.5)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.65, 3.3850000000000002)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 21.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:31.386272,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3850000000000002)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:32.664890,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3850000000000002)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:34.008175,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3850000000000002)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:35.321665,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3850000000000002)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:36.617830,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3294117647058825)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:37.863029,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3294117647058825)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:39.190894,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3294117647058825)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 183.33333333333331)"
07-01-2023 15:13:40.443689,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3294117647058825)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:41.699481,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3294117647058825)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:42.916647,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.3294117647058825)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:44.176524,"(21.0, 55.0, 35.0)","(31.0, 70.0, 55.6)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:45.581002,"(21.0, 55.0, 35.0)","(31.0, 70.0, 46.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:46.910024,"(21.0, 55.0, 35.0)","(31.0, 70.0, 46.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:48.347765,"(21.0, 55.0, 35.0)","(31.0, 70.0, 46.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:49.685880,"(21.0, 55.0, 35.0)","(31.0, 70.0, 46.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:51.090825,"(21.0, 55.0, 35.0)","(31.0, 70.0, 46.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:52.313829,"(21.0, 55.0, 35.0)","(31.0, 70.0, 46.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:53.499395,"(21.0, 55.0, 35.0)","(31.0, 70.0, 46.0)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:54.736179,"(21.0, 55.0, 35.0)","(31.0, 60.0, 42.666666666666664)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:56.002973,"(21.0, 55.0, 35.0)","(31.0, 60.0, 42.666666666666664)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:57.265114,"(21.0, 55.0, 35.0)","(31.0, 60.0, 42.666666666666664)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.28)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:58.493468,"(21.0, 55.0, 35.0)","(31.0, 60.0, 42.666666666666664)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.2583333333333333)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
07-01-2023 15:13:59.707702,"(21.0, 55.0, 35.0)","(31.0, 60.0, 42.666666666666664)","(10.0, 16.0, 13.5)","(2.6, 3.7, 3.2583333333333333)","(31.0, 38.0, 33.38461538461539)","(2.2, 2.74, 2.638181818181818)","(13.0, 20.0, 18.75)","(6.5, 9.0, 8.6)","(101.0, 220.0, 206.25)"
