,Stacked Deck,Moonlit Picture,Tranquil Ben,Skylahs Misfit,Little Gomez,Kingsbrae Anna,Mundy Valley,Leon Kingsbrae
12-01-2023 12:40:02.492684,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 3.82)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.74, 2.3036363636363633)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:03.601828,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.1571428571428575)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.74, 2.3018181818181818)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:04.783531,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.1571428571428575)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.72, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:05.936252,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.1571428571428575)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:07.078546,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:08.127224,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:09.192845,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:10.281009,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:11.414159,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:12.551215,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:13.596831,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:14.595399,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:15.670944,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:16.702416,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:17.744735,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:18.735674,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:19.754391,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:20.788882,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:21.749558,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.445454545454545)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:22.755002,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.275)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:23.809890,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.275)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:24.825588,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.275)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:25.859204,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.275)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:26.835930,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.275)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:27.912042,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.275)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:29.010485,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.275)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:30.070284,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.275)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:31.122816,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 3.9400000000000004)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:32.137442,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 3.9400000000000004)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:33.269012,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.6000000000000005)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.3)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:34.396872,"(8.0, 15.0, 13.866666666666667)","(3.0, 4.9, 4.133333333333334)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.7, 2.298181818181818)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:35.513214,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.68, 2.298181818181818)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:36.509185,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.68, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:37.520118,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:38.563143,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:39.615546,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:40.619049,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:41.631334,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:42.689571,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:43.784851,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:44.803499,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:45.862816,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:46.957402,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:47.996759,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:49.040904,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:50.039268,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:51.132234,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:52.259981,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:53.425894,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:54.477621,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:55.535145,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:56.624742,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:57.715824,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:58.829236,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:40:59.823289,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7481481481481485)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:00.868861,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.6551724137931036)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:01.978311,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 4.033333333333333)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:03.095485,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 4.033333333333333)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:04.162202,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 4.033333333333333)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2963636363636364)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:05.197289,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 4.033333333333333)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.66, 2.2945454545454544)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:06.188098,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 4.033333333333333)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.64, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:07.217631,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 4.033333333333333)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:08.308745,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.8625)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:09.408172,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7866666666666666)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:10.523077,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7866666666666666)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:11.626297,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.7866666666666666)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:12.707441,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.83)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:13.806971,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.83)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:14.888648,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.83)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:15.963386,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.83)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:17.029112,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.83)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:18.131214,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.83)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:19.271489,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.83)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:20.407251,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.83)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:21.465390,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.83)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:22.502310,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.83)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:23.574305,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.867741935483871)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:24.638923,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.867741935483871)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:25.745159,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.867741935483871)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:26.833693,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.867741935483871)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:27.836888,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.867741935483871)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:28.906251,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.867741935483871)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:30.044212,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.867741935483871)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:31.150330,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.8392857142857144)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:32.198979,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.8392857142857144)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
12-01-2023 12:41:33.196068,"(8.0, 15.0, 13.866666666666667)","(3.0, 5.0, 3.8392857142857144)","(11.0, 23.0, 21.625)","(31.0, 190.0, 98.3125)","(5.5, 12.0, 7.00909090909091)","(2.15, 2.62, 2.2927272727272725)","(20.0, 65.0, 53.5)","(26.0, 95.0, 40.6)"
