,Nicko Ed,Gucci Green,Saint Madix,Tiger Zoe,Eskimo Roger,Chloes Comet,Rebels Spark,Just Enough
05-01-2023 16:30:26.670035,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:27.719075,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:28.796572,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:29.866716,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:30.939618,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:31.936799,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:33.038817,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:34.173176,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:35.337024,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:36.527365,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:37.759795,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:38.903326,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:40.060498,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:41.170756,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:42.271009,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:43.366310,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:44.502991,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:45.723423,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:46.876889,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:48.012802,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:49.129377,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:50.176538,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:51.259924,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 7.638095238095238)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:52.468561,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 7.638297872340425)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:53.844729,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:55.132807,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:56.534871,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:57.908862,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:30:59.251394,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:00.477348,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:01.588018,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:02.746594,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:03.855576,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:04.980441,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:06.183693,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:07.386721,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:08.492467,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:09.482947,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:10.510765,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:11.613141,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:12.726385,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:13.825117,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:14.973237,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:16.168732,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:17.440095,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:18.682303,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:19.899785,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:21.346242,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:22.673094,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:23.863075,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:24.865425,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:25.994694,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:27.140395,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:28.345830,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:29.509493,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 70.38461538461539)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 9.633333333333333)","(10.0, 24.0, 20.0)"
05-01-2023 16:31:30.603752,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 61.5)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:31.746387,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:32.838017,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:33.979327,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:35.178028,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:36.397653,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:37.557146,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:38.701804,"(4.4, 7.0, 5.884615384615385)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:39.790622,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:40.873481,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:42.018293,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:43.090802,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:44.263878,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:45.437893,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:46.592706,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:47.727480,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:48.725715,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:49.782297,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:50.855024,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:51.905496,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:53.011058,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:54.084048,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:55.188435,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:56.279719,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:57.303188,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:58.334095,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:31:59.344426,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:32:00.398020,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:32:01.453652,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:32:02.552994,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
05-01-2023 16:32:03.613213,"(4.4, 7.2, 6.007692307692308)","(5.0, 8.8, 6.135)","(26.0, 100.0, 44.72727272727273)","(5.0, 9.4, 5.72)","(4.8, 9.8, 5.125)","(5.0, 9.0, 6.205)","(7.5, 14.5, 12.066666666666666)","(10.0, 24.0, 16.11111111111111)"
