,Tokyo Dreamer,Shian Ned,Velocity Queue,Japanese Chica,Shakey Country,Job Done,Perfect Mate,Genius You
11-01-2023 21:44:16.705388,"(5.0, 5.9, 5.63)","(5.5, 6.2, 5.6461538461538465)","(21.0, 50.0, 31.666666666666668)","(9.0, 17.5, 14.0)","(61.0, 310.0, 211.0)","(1.75, 2.52, 2.4366666666666665)","(11.0, 19.5, 17.26923076923077)","(8.5, 15.0, 12.8125)"
11-01-2023 21:44:17.854155,"(5.0, 5.9, 5.63)","(5.5, 6.2, 5.6461538461538465)","(21.0, 50.0, 31.666666666666668)","(9.0, 17.5, 14.0)","(61.0, 310.0, 211.0)","(1.75, 2.52, 2.4366666666666665)","(11.0, 19.0, 17.41176470588235)","(8.5, 15.0, 12.8125)"
11-01-2023 21:44:18.930752,"(5.0, 5.9, 5.54)","(5.5, 6.0, 5.8)","(21.0, 50.0, 31.666666666666668)","(9.0, 17.5, 13.722222222222221)","(61.0, 310.0, 210.0)","(1.75, 2.52, 2.4366666666666665)","(11.0, 19.0, 15.955882352941176)","(8.5, 15.0, 12.8125)"
11-01-2023 21:44:20.092691,"(5.0, 5.9, 5.6)","(5.5, 5.9, 5.675)","(21.0, 50.0, 31.666666666666668)","(9.0, 17.5, 14.375)","(61.0, 310.0, 225.0)","(1.75, 2.52, 2.496)","(11.0, 19.0, 15.661290322580646)","(8.5, 15.0, 12.8125)"
11-01-2023 21:44:21.184428,"(5.0, 5.9, 5.685714285714286)","(5.5, 5.9, 5.572727272727272)","(21.0, 50.0, 31.666666666666668)","(9.0, 17.0, 13.928571428571429)","(61.0, 300.0, 222.5)","(1.75, 2.8, 2.5927272727272728)","(11.0, 19.0, 15.661290322580646)","(8.5, 15.0, 12.8125)"
11-01-2023 21:44:22.300182,"(5.0, 5.9, 5.375)","(5.5, 5.9, 5.6)","(21.0, 50.0, 31.666666666666668)","(9.0, 16.5, 13.875)","(61.0, 290.0, 223.33333333333334)","(1.75, 2.8, 2.4914285714285715)","(11.0, 19.0, 15.661290322580646)","(8.5, 15.0, 12.8125)"
11-01-2023 21:44:23.383818,"(5.0, 5.8, 5.5)","(5.5, 5.9, 5.55)","(21.0, 50.0, 31.666666666666668)","(9.0, 16.5, 13.875)","(61.0, 270.0, 223.33333333333334)","(1.75, 2.8, 2.731666666666667)","(11.0, 19.0, 15.661290322580646)","(8.5, 15.0, 12.8125)"
11-01-2023 21:44:24.508712,"(5.0, 5.8, 5.6875)","(5.5, 5.9, 5.55)","(21.0, 50.0, 31.666666666666668)","(9.0, 16.5, 13.875)","(61.0, 270.0, 206.25)","(1.75, 2.74, 2.6100000000000003)","(11.0, 19.0, 15.661290322580646)","(8.5, 15.0, 12.8125)"
11-01-2023 21:44:25.666532,"(5.0, 5.8, 5.6875)","(5.5, 5.9, 5.375)","(21.0, 50.0, 31.666666666666668)","(9.0, 16.5, 13.6875)","(61.0, 250.0, 206.25)","(1.75, 2.74, 2.6750000000000003)","(11.0, 19.0, 15.661290322580646)","(8.5, 15.0, 12.8125)"
11-01-2023 21:44:26.913235,"(5.0, 5.8, 5.6875)","(5.5, 5.8, 5.55)","(21.0, 50.0, 31.666666666666668)","(9.0, 16.5, 13.6875)","(61.0, 250.0, 206.25)","(1.75, 2.74, 2.62)","(11.0, 19.0, 15.661290322580646)","(8.5, 15.0, 12.8125)"
11-01-2023 21:44:27.974213,"(5.0, 5.8, 5.6875)","(5.5, 5.8, 5.371428571428571)","(21.0, 50.0, 31.666666666666668)","(9.0, 16.5, 13.6875)","(61.0, 250.0, 206.25)","(1.75, 2.74, 2.62)","(11.0, 19.0, 15.661290322580646)","(8.5, 15.0, 13.428571428571429)"
11-01-2023 21:44:28.968388,"(5.0, 5.8, 5.6875)","(5.5, 5.8, 5.371428571428571)","(21.0, 48.0, 39.42857142857143)","(9.0, 16.5, 13.6875)","(61.0, 250.0, 207.5)","(1.75, 2.74, 2.62)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.921052631578947)"
11-01-2023 21:44:30.095101,"(5.0, 5.8, 5.6875)","(5.5, 5.8, 5.371428571428571)","(21.0, 46.0, 35.2)","(9.0, 16.5, 14.333333333333334)","(61.0, 230.0, 200.0)","(1.75, 2.74, 2.5175)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.921052631578947)"
11-01-2023 21:44:31.185404,"(5.0, 5.8, 5.68)","(5.5, 5.8, 5.527272727272727)","(21.0, 46.0, 35.2)","(9.0, 16.0, 13.6875)","(61.0, 230.0, 200.0)","(1.75, 2.78, 2.588)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:32.319588,"(5.0, 5.9, 5.694117647058824)","(5.5, 5.8, 5.657142857142857)","(21.0, 46.0, 38.666666666666664)","(9.0, 15.0, 13.75)","(61.0, 230.0, 200.0)","(1.75, 2.78, 2.71)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:33.547225,"(5.0, 5.8, 5.7444444444444445)","(5.5, 5.9, 5.6)","(21.0, 44.0, 36.0)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.76, 2.6446153846153844)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:34.736291,"(5.0, 5.9, 5.58235294117647)","(5.5, 5.9, 5.6)","(21.0, 42.0, 33.6)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.76, 2.6446153846153844)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:35.877017,"(5.0, 5.9, 5.58235294117647)","(5.5, 5.9, 5.6)","(21.0, 42.0, 33.6)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.76, 2.6446153846153844)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:37.074450,"(5.0, 5.9, 5.58235294117647)","(5.5, 5.9, 5.6)","(21.0, 42.0, 33.6)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.76, 2.6377777777777776)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:38.199397,"(5.0, 5.9, 5.578571428571429)","(5.5, 5.9, 5.6)","(21.0, 42.0, 33.6)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.76, 2.6377777777777776)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:39.349172,"(5.0, 5.9, 5.578571428571429)","(5.5, 5.9, 5.6)","(21.0, 42.0, 33.714285714285715)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.76, 2.6490909090909094)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:40.512622,"(5.0, 5.9, 5.578571428571429)","(5.5, 5.9, 5.800000000000001)","(21.0, 38.0, 33.714285714285715)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.72, 2.6264000000000003)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:41.659569,"(5.0, 5.9, 5.578571428571429)","(5.5, 5.9, 5.800000000000001)","(21.0, 38.0, 32.0)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.72, 2.707553191489362)","(11.0, 19.0, 15.661290322580646)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:42.851094,"(5.0, 5.9, 5.578571428571429)","(5.5, 5.9, 5.800000000000001)","(21.0, 38.0, 32.0)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.72, 2.5220000000000002)","(11.0, 19.0, 16.84375)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:44.063329,"(5.0, 5.9, 5.578571428571429)","(5.5, 5.9, 5.6)","(21.0, 38.0, 32.0)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.72, 2.5220000000000002)","(11.0, 19.0, 16.84375)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:45.285716,"(5.0, 5.9, 5.578571428571429)","(5.5, 5.9, 5.6)","(21.0, 38.0, 32.0)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.72, 2.52)","(11.0, 19.0, 15.903846153846153)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:46.515813,"(5.0, 5.9, 5.578571428571429)","(5.5, 5.9, 5.55)","(21.0, 38.0, 32.0)","(9.0, 15.0, 13.875)","(61.0, 230.0, 200.0)","(1.75, 2.72, 2.52)","(11.0, 19.0, 15.903846153846153)","(8.5, 14.5, 12.538461538461538)"
11-01-2023 21:44:47.646074,"(4.8, 5.9, 5.578571428571429)","(5.5, 5.9, 5.55)","(21.0, 38.0, 32.0)","(9.0, 15.0, 13.875)","(71.0, 230.0, 200.0)","(1.75, 2.72, 2.52)","(12.0, 19.0, 15.903846153846153)","(9.0, 14.5, 12.538461538461538)"
11-01-2023 21:44:48.831194,"(4.8, 5.9, 5.578571428571429)","(5.5, 5.9, 5.633333333333334)","(21.0, 38.0, 32.0)","(9.0, 15.0, 13.875)","(71.0, 230.0, 200.0)","(1.75, 2.72, 2.6571428571428575)","(12.0, 19.0, 16.224137931034484)","(9.0, 14.5, 12.538461538461538)"
11-01-2023 21:44:49.941787,"(4.8, 5.9, 5.578571428571429)","(5.5, 5.9, 5.633333333333334)","(21.0, 38.0, 32.0)","(9.0, 15.0, 13.875)","(71.0, 230.0, 200.0)","(1.75, 2.72, 2.6571428571428575)","(12.0, 19.0, 16.224137931034484)","(9.0, 14.5, 12.538461538461538)"
11-01-2023 21:44:51.087792,"(4.8, 5.9, 5.415384615384616)","(5.5, 5.9, 5.55)","(21.0, 38.0, 32.0)","(9.0, 15.0, 13.875)","(71.0, 230.0, 218.33333333333334)","(1.75, 2.72, 2.6571428571428575)","(12.0, 19.0, 16.224137931034484)","(9.0, 14.5, 12.538461538461538)"
11-01-2023 21:44:52.197954,"(4.8, 5.9, 5.578571428571429)","(5.5, 5.9, 5.55)","(21.0, 38.0, 32.0)","(9.0, 15.0, 13.875)","(71.0, 310.0, 233.33333333333334)","(1.75, 2.72, 2.6571428571428575)","(12.0, 19.0, 16.224137931034484)","(9.0, 14.5, 12.538461538461538)"
11-01-2023 21:44:53.330401,"(4.8, 5.9, 5.578571428571429)","(5.5, 5.8, 5.55)","(21.0, 38.0, 32.0)","(9.0, 15.0, 15.25)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.72, 2.6571428571428575)","(12.0, 19.0, 16.224137931034484)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:44:54.481907,"(4.8, 5.9, 5.578571428571429)","(5.5, 5.8, 5.55)","(21.0, 38.0, 32.0)","(9.0, 17.0, 14.181818181818182)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.72, 2.66875)","(12.0, 19.0, 16.224137931034484)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:44:55.644475,"(4.8, 5.9, 5.578571428571429)","(5.5, 5.8, 5.55)","(21.0, 38.0, 32.0)","(9.0, 21.0, 14.181818181818182)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6500000000000004)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:44:56.827194,"(4.8, 5.9, 5.578571428571429)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 21.0, 13.8125)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6500000000000004)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:44:58.007349,"(4.8, 5.9, 5.5062500000000005)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 21.0, 15.0)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6500000000000004)","(12.0, 19.0, 16.224137931034484)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:44:59.151454,"(4.8, 5.9, 5.514285714285714)","(5.5, 5.8, 5.383333333333333)","(21.0, 38.0, 33.714285714285715)","(9.0, 19.5, 15.333333333333334)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.224137931034484)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:00.348984,"(4.8, 5.8, 5.6125)","(5.5, 5.8, 5.383333333333333)","(21.0, 38.0, 33.714285714285715)","(9.0, 19.0, 15.333333333333334)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:01.565796,"(4.8, 5.8, 5.6125)","(5.5, 5.8, 5.383333333333333)","(21.0, 38.0, 33.714285714285715)","(9.0, 19.0, 15.333333333333334)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:02.734663,"(4.8, 5.8, 5.6125)","(5.5, 5.8, 5.383333333333333)","(21.0, 38.0, 33.714285714285715)","(9.0, 19.0, 13.73913043478261)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:03.935407,"(4.8, 5.8, 5.6125)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 19.0, 15.0)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:05.142913,"(4.8, 5.8, 5.542857142857143)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 18.0, 14.071428571428571)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:06.346000,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 14.666666666666666)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:07.588206,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.0, 15.0)","(71.0, 300.0, 226.66666666666666)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:08.769307,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.425)","(21.0, 38.0, 33.714285714285715)","(9.0, 16.5, 13.9)","(71.0, 300.0, 226.66666666666666)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:09.929181,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.863636363636363)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:11.099964,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.863636363636363)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:12.192843,"(4.8, 5.8, 5.68)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.681818181818182)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:13.231214,"(4.8, 5.9, 5.6000000000000005)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.681818181818182)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6505454545454548)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:14.313972,"(4.8, 5.8, 5.68)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.681818181818182)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6515789473684213)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:15.423454,"(4.8, 5.8, 5.6)","(5.5, 5.8, 5.425)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.681818181818182)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6515789473684213)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:16.544115,"(4.8, 5.8, 5.68)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.681818181818182)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6515789473684213)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:17.711309,"(4.8, 5.8, 5.68)","(5.5, 5.8, 5.425)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.722222222222221)","(71.0, 300.0, 233.33333333333334)","(1.75, 2.68, 2.6028571428571428)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:18.938671,"(4.8, 5.8, 5.62)","(5.5, 5.8, 5.425)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.722222222222221)","(71.0, 300.0, 240.0)","(1.75, 2.68, 2.598181818181818)","(12.0, 19.0, 16.224137931034484)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:20.155322,"(4.8, 5.8, 5.6875)","(5.5, 5.8, 5.425)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.722222222222221)","(71.0, 280.0, 240.0)","(1.75, 2.68, 2.598181818181818)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:21.368363,"(4.8, 5.9, 5.785714285714286)","(5.5, 5.8, 5.425)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.681818181818182)","(71.0, 280.0, 230.0)","(1.75, 2.68, 2.598181818181818)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:22.680316,"(4.8, 5.9, 5.785714285714286)","(5.5, 5.8, 5.425)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.681818181818182)","(71.0, 260.0, 230.0)","(1.75, 2.68, 2.598181818181818)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:23.987587,"(4.8, 5.9, 5.785714285714286)","(5.5, 5.8, 5.5)","(21.0, 38.0, 33.714285714285715)","(9.0, 17.5, 13.772727272727273)","(71.0, 260.0, 225.0)","(1.75, 2.68, 2.598181818181818)","(12.0, 19.0, 16.224137931034484)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:26.435112,"(4.8, 5.9, 5.785714285714286)","(5.5, 5.7, 5.5)","(21.0, 38.0, 33.714285714285715)","(9.0, 16.5, 13.772727272727273)","(71.0, 250.0, 225.0)","(1.75, 2.68, 2.6028571428571428)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:28.167894,"(4.8, 5.9, 5.78)","(5.5, 5.7, 5.5)","(21.0, 38.0, 33.714285714285715)","(10.0, 16.5, 13.657894736842104)","(71.0, 250.0, 225.0)","(1.75, 2.68, 2.6028571428571428)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:29.443720,"(4.8, 5.9, 5.78)","(5.5, 5.7, 5.5)","(21.0, 38.0, 33.714285714285715)","(10.0, 16.5, 13.657894736842104)","(71.0, 250.0, 225.0)","(1.75, 2.68, 2.6028571428571428)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:30.763529,"(4.8, 5.9, 5.78)","(5.5, 5.8, 5.371428571428571)","(21.0, 38.0, 33.714285714285715)","(10.0, 16.5, 13.657894736842104)","(71.0, 250.0, 225.0)","(1.75, 2.68, 2.6028571428571428)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.727272727272727)"
11-01-2023 21:45:32.004852,"(4.8, 5.9, 5.78)","(5.5, 5.8, 5.371428571428571)","(21.0, 38.0, 33.714285714285715)","(10.0, 16.5, 13.657894736842104)","(71.0, 250.0, 216.66666666666666)","(1.75, 2.68, 2.6028571428571428)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.642857142857142)"
11-01-2023 21:45:33.220834,"(4.8, 5.9, 5.666666666666667)","(5.5, 5.8, 5.3999999999999995)","(21.0, 38.0, 33.714285714285715)","(10.0, 16.5, 13.657894736842104)","(71.0, 250.0, 216.66666666666666)","(1.75, 2.68, 2.6028571428571428)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.642857142857142)"
11-01-2023 21:45:34.434357,"(4.8, 5.9, 5.728571428571429)","(5.5, 5.8, 5.685714285714286)","(21.0, 38.0, 33.714285714285715)","(10.0, 16.5, 13.657894736842104)","(71.0, 250.0, 216.66666666666666)","(1.75, 2.68, 2.6028571428571428)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.642857142857142)"
11-01-2023 21:45:35.595595,"(4.8, 5.9, 5.728571428571429)","(5.5, 5.8, 5.685714285714286)","(21.0, 38.0, 33.714285714285715)","(10.0, 16.5, 13.657894736842104)","(71.0, 250.0, 216.66666666666666)","(1.75, 2.68, 2.6028571428571428)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.642857142857142)"
11-01-2023 21:45:36.672404,"(4.8, 5.9, 5.78)","(5.5, 5.8, 5.68)","(21.0, 38.0, 33.714285714285715)","(10.0, 16.5, 13.657894736842104)","(71.0, 250.0, 216.66666666666666)","(1.75, 2.68, 2.6028571428571428)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.642857142857142)"
11-01-2023 21:45:38.271249,"(4.8, 5.9, 5.78)","(5.5, 5.8, 5.68)","(21.0, 38.0, 33.714285714285715)","(10.0, 16.0, 14.0)","(71.0, 250.0, 216.66666666666666)","(1.75, 2.68, 2.62)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.642857142857142)"
11-01-2023 21:45:39.948060,"(4.8, 5.9, 5.66)","(5.5, 5.8, 5.68)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.833333333333334)","(71.0, 250.0, 210.0)","(1.75, 2.68, 2.62)","(12.0, 19.0, 16.34)","(9.0, 14.5, 12.642857142857142)"
11-01-2023 21:45:41.075614,"(4.8, 5.9, 5.66)","(5.5, 5.8, 5.68)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.833333333333334)","(71.0, 220.0, 210.0)","(1.75, 2.68, 2.62)","(12.0, 19.0, 17.136363636363637)","(9.0, 14.5, 12.678571428571429)"
11-01-2023 21:45:42.255168,"(4.8, 5.9, 5.568421052631579)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.833333333333334)","(71.0, 220.0, 210.0)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 17.136363636363637)","(9.0, 14.5, 12.678571428571429)"
11-01-2023 21:45:43.363687,"(4.8, 5.8, 5.757142857142857)","(5.5, 5.8, 5.55)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.833333333333334)","(71.0, 220.0, 210.0)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.416666666666666)"
11-01-2023 21:45:44.471356,"(4.8, 5.8, 5.6875)","(5.5, 5.8, 5.618181818181818)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.833333333333334)","(71.0, 220.0, 210.0)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.391891891891891)"
11-01-2023 21:45:45.661237,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.618181818181818)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.833333333333334)","(71.0, 220.0, 210.0)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.391891891891891)"
11-01-2023 21:45:46.813645,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.618181818181818)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.833333333333334)","(71.0, 220.0, 206.66666666666669)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.391891891891891)"
11-01-2023 21:45:48.037278,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.618181818181818)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.833333333333334)","(71.0, 220.0, 285.0)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.391891891891891)"
11-01-2023 21:45:49.251656,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.618181818181818)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.833333333333334)","(71.0, 420.0, 270.0)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.391891891891891)"
11-01-2023 21:45:50.481400,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.466666666666667)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.722222222222221)","(71.0, 400.0, 260.0)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.391891891891891)"
11-01-2023 21:45:51.698018,"(4.8, 5.8, 5.65)","(5.5, 5.8, 5.466666666666667)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.722222222222221)","(71.0, 380.0, 260.0)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.391891891891891)"
11-01-2023 21:45:52.891318,"(4.8, 5.8, 5.661538461538462)","(5.5, 5.8, 5.466666666666667)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.722222222222221)","(71.0, 380.0, 186.0)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.391891891891891)"
11-01-2023 21:45:54.109477,"(4.8, 5.8, 5.55)","(5.5, 5.8, 5.466666666666667)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.722222222222221)","(71.0, 370.0, 178.33333333333334)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.391891891891891)"
11-01-2023 21:45:55.292981,"(4.8, 5.8, 5.575)","(5.5, 5.8, 5.466666666666667)","(21.0, 38.0, 33.714285714285715)","(10.0, 15.5, 13.833333333333334)","(71.0, 370.0, 195.0)","(1.75, 2.68, 2.63304347826087)","(12.0, 18.5, 16.142857142857142)","(9.0, 14.5, 12.391891891891891)"
