,Aces Daughter,Manonthemoon,Amore Rock,Steinman Nz,Above Average,The Sneaky Fox,Springfield Affair,Kahina,Golden Jaylet,Barney Fella
141,"[datetime.datetime(2022, 11, 28, 16, 58, 26, 511152), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 511152), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 511152), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 511152), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 511152), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 511152), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 511152), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 511152), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 511152), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 511152), 31.0, 46.0]"
142,"[datetime.datetime(2022, 11, 28, 16, 58, 27, 760144), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 760144), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 760144), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 760144), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 760144), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 760144), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 760144), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 760144), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 760144), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 58, 27, 760144), 31.0, 46.0]"
143,"[datetime.datetime(2022, 11, 28, 16, 58, 29, 9361), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 9361), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 9361), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 9361), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 9361), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 9361), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 9361), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 9361), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 9361), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 9361), 31.0, 46.0]"
144,"[datetime.datetime(2022, 11, 28, 16, 58, 30, 267343), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 267343), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 267343), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 267343), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 267343), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 267343), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 267343), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 267343), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 267343), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 267343), 31.0, 46.0]"
145,"[datetime.datetime(2022, 11, 28, 16, 58, 31, 502559), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 502559), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 502559), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 502559), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 502559), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 502559), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 502559), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 502559), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 502559), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 502559), 31.0, 46.0]"
146,"[datetime.datetime(2022, 11, 28, 16, 58, 32, 741937), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 741937), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 741937), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 741937), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 741937), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 741937), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 741937), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 741937), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 741937), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 58, 32, 741937), 31.0, 46.0]"
147,"[datetime.datetime(2022, 11, 28, 16, 58, 34, 8060), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 8060), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 8060), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 8060), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 8060), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 8060), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 8060), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 8060), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 8060), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 8060), 31.0, 46.0]"
148,"[datetime.datetime(2022, 11, 28, 16, 58, 35, 257927), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 257927), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 257927), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 257927), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 257927), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 257927), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 257927), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 257927), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 257927), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 257927), 31.0, 46.0]"
149,"[datetime.datetime(2022, 11, 28, 16, 58, 36, 512305), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 512305), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 512305), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 512305), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 512305), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 512305), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 512305), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 512305), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 512305), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 512305), 31.0, 46.0]"
150,"[datetime.datetime(2022, 11, 28, 16, 58, 37, 788936), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 788936), 81.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 788936), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 788936), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 788936), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 788936), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 788936), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 788936), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 788936), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 58, 37, 788936), 31.0, 46.0]"
151,"[datetime.datetime(2022, 11, 28, 16, 58, 39, 67154), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 67154), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 67154), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 67154), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 67154), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 67154), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 67154), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 67154), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 67154), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 67154), 31.0, 46.0]"
152,"[datetime.datetime(2022, 11, 28, 16, 58, 40, 310819), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 310819), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 310819), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 310819), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 310819), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 310819), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 312324), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 312324), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 312324), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 312324), 31.0, 46.0]"
153,"[datetime.datetime(2022, 11, 28, 16, 58, 41, 558062), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 558062), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 558062), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 558062), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 558062), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 558062), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 558062), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 558062), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 558062), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 558062), 31.0, 46.0]"
154,"[datetime.datetime(2022, 11, 28, 16, 58, 42, 800770), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 42, 800770), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 42, 800770), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 42, 800770), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 42, 800770), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 42, 800770), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 42, 800770), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 42, 800770), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 42, 800770), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 58, 42, 800770), 31.0, 46.0]"
155,"[datetime.datetime(2022, 11, 28, 16, 58, 44, 27948), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 27948), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 27948), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 27948), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 27948), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 27948), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 27948), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 27948), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 27948), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 27948), 31.0, 46.0]"
156,"[datetime.datetime(2022, 11, 28, 16, 58, 45, 271790), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 271790), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 271790), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 271790), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 271790), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 271790), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 271790), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 271790), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 271790), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 271790), 31.0, 46.0]"
157,"[datetime.datetime(2022, 11, 28, 16, 58, 46, 508807), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 508807), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 508807), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 508807), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 508807), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 508807), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 508807), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 508807), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 508807), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 508807), 31.0, 46.0]"
158,"[datetime.datetime(2022, 11, 28, 16, 58, 47, 762428), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 47, 762428), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 58, 47, 762428), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 47, 762428), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 47, 762428), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 47, 762428), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 47, 762428), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 47, 762428), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 47, 762428), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 16, 58, 47, 762428), 31.0, 46.0]"
159,"[datetime.datetime(2022, 11, 28, 16, 58, 48, 995523), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 995523), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 995523), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 995523), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 995523), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 995523), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 995523), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 995523), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 995523), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 995523), 31.0, 46.0]"
160,"[datetime.datetime(2022, 11, 28, 16, 58, 50, 272596), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 272596), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 272596), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 272596), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 272596), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 272596), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 272596), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 272596), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 272596), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 272596), 31.0, 46.0]"
161,"[datetime.datetime(2022, 11, 28, 16, 58, 51, 526193), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 526193), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 526193), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 526193), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 526193), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 526193), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 526193), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 526193), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 526193), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 526193), 31.0, 46.0]"
162,"[datetime.datetime(2022, 11, 28, 16, 58, 52, 757864), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 757864), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 757864), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 757864), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 757864), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 757864), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 757864), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 757864), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 757864), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 757864), 31.0, 46.0]"
163,"[datetime.datetime(2022, 11, 28, 16, 58, 54, 4127), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 4127), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 4127), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 4127), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 4127), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 4127), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 4127), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 4127), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 4127), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 4127), 31.0, 46.0]"
164,"[datetime.datetime(2022, 11, 28, 16, 58, 55, 253832), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 253832), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 253832), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 253832), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 253832), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 253832), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 253832), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 253832), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 253832), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 253832), 31.0, 46.0]"
165,"[datetime.datetime(2022, 11, 28, 16, 58, 56, 495058), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 495058), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 495058), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 495058), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 495058), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 495058), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 495058), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 495058), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 495058), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 495058), 31.0, 46.0]"
166,"[datetime.datetime(2022, 11, 28, 16, 58, 57, 739803), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 739803), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 739803), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 739803), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 739803), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 739803), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 739803), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 739803), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 739803), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 739803), 31.0, 46.0]"
167,"[datetime.datetime(2022, 11, 28, 16, 58, 59, 2128), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 2128), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 2128), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 2128), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 2128), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 2128), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 2128), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 2128), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 2128), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 2128), 31.0, 46.0]"
168,"[datetime.datetime(2022, 11, 28, 16, 59, 0, 329979), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 329979), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 329979), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 329979), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 329979), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 329979), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 329979), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 329979), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 329979), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 329979), 31.0, 46.0]"
169,"[datetime.datetime(2022, 11, 28, 16, 59, 1, 593787), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 593787), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 593787), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 593787), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 593787), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 593787), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 593787), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 593787), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 593787), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 593787), 31.0, 46.0]"
170,"[datetime.datetime(2022, 11, 28, 16, 59, 2, 840925), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 840925), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 840925), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 840925), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 840925), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 840925), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 840925), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 840925), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 840925), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 840925), 31.0, 46.0]"
171,"[datetime.datetime(2022, 11, 28, 16, 59, 4, 87681), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 87681), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 87681), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 87681), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 87681), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 87681), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 87681), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 87681), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 87681), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 87681), 31.0, 46.0]"
172,"[datetime.datetime(2022, 11, 28, 16, 59, 5, 327617), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 327617), 81.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 327617), 1.6, 1.79]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 327617), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 327617), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 327617), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 327617), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 327617), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 327617), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 327617), 31.0, 46.0]"
