,Manoeuver Man,Bella Sofia,Farasthe Eyecansee,Final Round,Growlers Last,Giant Jackson,Sorrento
968,"[datetime.datetime(2022, 11, 28, 12, 59, 46, 369950), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 369950), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 369950), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 369950), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 369950), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 369950), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 369950), 1.3, 1.85]"
969,"[datetime.datetime(2022, 11, 28, 12, 59, 47, 544932), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 544932), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 544932), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 544932), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 544932), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 544932), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 544932), 1.3, 1.85]"
970,"[datetime.datetime(2022, 11, 28, 12, 59, 48, 717196), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 717196), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 717196), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 717196), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 717196), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 717196), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 717196), 1.3, 1.84]"
971,"[datetime.datetime(2022, 11, 28, 12, 59, 49, 901340), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 901340), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 901340), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 901340), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 901340), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 901340), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 901340), 1.3, 1.84]"
972,"[datetime.datetime(2022, 11, 28, 12, 59, 51, 84266), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 84266), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 84266), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 84266), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 84266), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 84266), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 84266), 1.3, 1.84]"
973,"[datetime.datetime(2022, 11, 28, 12, 59, 52, 263656), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 263656), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 263656), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 263656), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 263656), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 263656), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 263656), 1.3, 1.84]"
974,"[datetime.datetime(2022, 11, 28, 12, 59, 53, 457388), 20.0, 42.0]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 457388), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 457388), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 457388), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 457388), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 457388), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 457388), 1.3, 1.83]"
975,"[datetime.datetime(2022, 11, 28, 12, 59, 54, 623668), 20.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 623668), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 623668), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 623668), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 623668), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 623668), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 623668), 1.3, 1.83]"
976,"[datetime.datetime(2022, 11, 28, 12, 59, 55, 788664), 20.0, 40.0]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 788664), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 788664), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 788664), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 788664), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 788664), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 788664), 1.3, 1.83]"
977,"[datetime.datetime(2022, 11, 28, 12, 59, 56, 963055), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 963055), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 963055), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 963055), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 963055), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 963055), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 963055), 1.3, 1.83]"
978,"[datetime.datetime(2022, 11, 28, 12, 59, 58, 147434), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 147434), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 147434), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 147434), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 147434), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 147434), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 58, 147434), 1.3, 1.83]"
979,"[datetime.datetime(2022, 11, 28, 12, 59, 59, 319729), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 319729), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 319729), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 319729), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 319729), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 319729), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 319729), 1.3, 1.83]"
980,"[datetime.datetime(2022, 11, 28, 13, 0, 0, 484154), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 484154), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 484154), 71.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 484154), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 484154), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 484154), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 484154), 1.3, 1.83]"
981,"[datetime.datetime(2022, 11, 28, 13, 0, 1, 658432), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 658432), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 658432), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 658432), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 658432), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 658432), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 658432), 1.3, 1.83]"
982,"[datetime.datetime(2022, 11, 28, 13, 0, 2, 827214), 20.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 827214), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 827214), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 827214), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 827214), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 827214), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 827214), 1.3, 1.83]"
983,"[datetime.datetime(2022, 11, 28, 13, 0, 3, 999342), 20.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 999342), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 999342), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 999342), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 999342), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 999342), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 999342), 1.3, 1.82]"
984,"[datetime.datetime(2022, 11, 28, 13, 0, 5, 168627), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 168627), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 168627), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 168627), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 168627), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 168627), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 168627), 1.3, 1.82]"
985,"[datetime.datetime(2022, 11, 28, 13, 0, 6, 357383), 20.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 357383), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 357383), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 357383), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 357383), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 357383), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 13, 0, 6, 357383), 1.3, 1.82]"
986,"[datetime.datetime(2022, 11, 28, 13, 0, 7, 544407), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 544407), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 544407), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 544407), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 544407), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 544407), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 544407), 1.3, 1.82]"
987,"[datetime.datetime(2022, 11, 28, 13, 0, 8, 740037), 20.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 740037), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 740037), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 740037), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 740037), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 740037), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 740037), 1.3, 1.82]"
988,"[datetime.datetime(2022, 11, 28, 13, 0, 9, 941199), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 941199), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 941199), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 941199), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 941199), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 941199), 41.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 941199), 1.3, 1.82]"
989,"[datetime.datetime(2022, 11, 28, 13, 0, 11, 161148), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 161148), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 161148), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 161148), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 161148), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 161148), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 161148), 1.35, 1.82]"
990,"[datetime.datetime(2022, 11, 28, 13, 0, 12, 341423), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 341423), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 341423), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 341423), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 341423), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 341423), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 12, 341423), 1.35, 1.82]"
991,"[datetime.datetime(2022, 11, 28, 13, 0, 13, 522698), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 522698), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 522698), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 522698), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 522698), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 522698), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 13, 522698), 1.35, 1.82]"
992,"[datetime.datetime(2022, 11, 28, 13, 0, 14, 693894), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 0, 14, 693894), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 0, 14, 693894), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 14, 693894), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 14, 693894), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 14, 693894), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 14, 693894), 1.35, 1.82]"
993,"[datetime.datetime(2022, 11, 28, 13, 0, 15, 858758), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 0, 15, 858758), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 13, 0, 15, 858758), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 15, 858758), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 15, 858758), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 15, 858758), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 15, 858758), 1.35, 1.82]"
994,"[datetime.datetime(2022, 11, 28, 13, 0, 17, 41859), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 17, 41859), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 13, 0, 17, 41859), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 17, 41859), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 17, 41859), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 17, 41859), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 17, 41859), 1.35, 1.82]"
995,"[datetime.datetime(2022, 11, 28, 13, 0, 18, 209709), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 18, 210710), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 13, 0, 18, 210710), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 18, 210710), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 18, 210710), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 18, 210710), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 18, 210710), 1.35, 1.82]"
996,"[datetime.datetime(2022, 11, 28, 13, 0, 19, 384799), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 19, 384799), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 13, 0, 19, 384799), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 19, 384799), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 19, 384799), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 19, 384799), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 19, 384799), 1.35, 1.82]"
997,"[datetime.datetime(2022, 11, 28, 13, 0, 20, 562901), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 20, 562901), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 0, 20, 562901), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 20, 562901), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 20, 562901), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 20, 562901), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 20, 562901), 1.35, 1.82]"
998,"[datetime.datetime(2022, 11, 28, 13, 0, 21, 732403), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 21, 732403), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 0, 21, 732403), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 21, 732403), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 21, 732403), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 21, 732403), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 21, 732403), 1.35, 1.82]"
999,"[datetime.datetime(2022, 11, 28, 13, 0, 22, 924914), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 22, 924914), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 0, 22, 924914), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 22, 924914), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 22, 924914), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 22, 924914), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 22, 924914), 1.35, 1.82]"
1000,"[datetime.datetime(2022, 11, 28, 13, 0, 24, 154741), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 24, 154741), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 0, 24, 154741), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 24, 154741), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 24, 154741), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 24, 154741), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 24, 154741), 1.35, 1.82]"
1001,"[datetime.datetime(2022, 11, 28, 13, 0, 25, 348261), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 25, 348261), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 0, 25, 348261), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 25, 348261), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 25, 348261), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 25, 348261), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 25, 348261), 1.35, 1.88]"
1002,"[datetime.datetime(2022, 11, 28, 13, 0, 26, 517980), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 0, 26, 517980), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 0, 26, 517980), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 26, 517980), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 0, 26, 517980), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 26, 517980), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 0, 26, 517980), 1.35, 1.96]"
1003,"[datetime.datetime(2022, 11, 28, 13, 0, 27, 683206), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 0, 27, 683206), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 0, 27, 683206), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 27, 683206), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 0, 27, 683206), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 13, 0, 27, 683206), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 0, 27, 683206), 1.35, 1.94]"
1004,"[datetime.datetime(2022, 11, 28, 13, 0, 28, 851881), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 0, 28, 851881), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 0, 28, 851881), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 28, 851881), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 28, 852880), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 13, 0, 28, 852880), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 0, 28, 852880), 1.35, 1.93]"
1005,"[datetime.datetime(2022, 11, 28, 13, 0, 30, 21872), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 30, 21872), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 0, 30, 21872), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 30, 21872), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 30, 21872), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 13, 0, 30, 21872), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 0, 30, 21872), 1.35, 1.93]"
1006,"[datetime.datetime(2022, 11, 28, 13, 0, 31, 192533), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 0, 31, 192533), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 13, 0, 31, 192533), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 0, 31, 192533), 19.0, 34.0]","[datetime.datetime(2022, 11, 28, 13, 0, 31, 192533), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 13, 0, 31, 192533), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 13, 0, 31, 192533), 1.35, 1.93]"
1007,"[datetime.datetime(2022, 11, 28, 13, 0, 32, 360120), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 32, 360120), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 13, 0, 32, 360120), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 13, 0, 32, 360120), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 0, 32, 360120), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 13, 0, 32, 360120), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 13, 0, 32, 360120), 1.35, 1.93]"
1008,"[datetime.datetime(2022, 11, 28, 13, 0, 33, 532501), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 33, 532501), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 13, 0, 33, 532501), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 0, 33, 532501), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 0, 33, 532501), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 13, 0, 33, 532501), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 13, 0, 33, 532501), 1.35, 1.93]"
1009,"[datetime.datetime(2022, 11, 28, 13, 0, 34, 703421), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 0, 34, 703421), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 0, 34, 703421), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 0, 34, 703421), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 0, 34, 703421), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 13, 0, 34, 703421), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 13, 0, 34, 703421), 1.35, 1.93]"
1010,"[datetime.datetime(2022, 11, 28, 13, 0, 35, 870068), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 0, 35, 870068), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 13, 0, 35, 870068), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 0, 35, 870068), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 0, 35, 870068), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 13, 0, 35, 870068), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 13, 0, 35, 870068), 1.4, 1.93]"
1011,"[datetime.datetime(2022, 11, 28, 13, 0, 37, 32287), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 0, 37, 32287), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 0, 37, 32287), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 0, 37, 32287), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 0, 37, 32287), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 13, 0, 37, 32287), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 13, 0, 37, 32287), 1.4, 1.93]"
1012,"[datetime.datetime(2022, 11, 28, 13, 0, 38, 204097), 18.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 0, 38, 204097), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 13, 0, 38, 204097), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 13, 0, 38, 204097), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 38, 204097), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 13, 0, 38, 204097), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 13, 0, 38, 204097), 1.4, 1.93]"
1013,"[datetime.datetime(2022, 11, 28, 13, 0, 39, 380437), 18.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 0, 39, 380437), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 13, 0, 39, 380437), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 13, 0, 39, 380437), 19.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 0, 39, 380437), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 13, 0, 39, 380437), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 13, 0, 39, 380437), 1.4, 1.93]"
