,Downtown Lucca,Sporting Tristar,Uptotrix,Cronin,Melati Boy,Tackas Last Dance,Malibu Dream,Wheres Our Money,Lady Lagertha Nz,Muddy Montana
10-01-2023 20:16:52.173705,"(2.7, 4.7, 3.9611111111111112)","(10.0, 12.5, 10.558823529411764)","(2.6, 3.15, 3.033333333333333)","(101.0, 190.0, 163.75)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 14.5, 14.45)","(8.5, 14.0, 13.036036036036036)","(7.5, 99999, 99990)","(71.0, 200.0, 113.0)"
10-01-2023 20:16:53.385009,"(2.7, 4.7, 3.9611111111111112)","(10.0, 12.0, 11.266666666666667)","(2.6, 3.15, 3.033333333333333)","(101.0, 190.0, 163.75)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 15.5, 14.264705882352942)","(8.5, 14.0, 15.666666666666666)","(7.5, 99999, 99990)","(71.0, 200.0, 113.0)"
10-01-2023 20:16:54.616660,"(2.7, 4.7, 3.9611111111111112)","(10.0, 12.0, 10.4)","(2.6, 3.15, 3.033333333333333)","(101.0, 190.0, 163.75)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 15.5, 14.566666666666666)","(8.5, 20.0, 15.375)","(7.5, 99999, 99990)","(71.0, 200.0, 113.0)"
10-01-2023 20:16:55.917454,"(2.7, 4.7, 3.9611111111111112)","(10.0, 12.0, 11.0)","(2.6, 3.15, 3.033333333333333)","(101.0, 190.0, 163.75)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 15.5, 14.566666666666666)","(8.5, 21.0, 15.5)","(7.5, 99999, 99990)","(71.0, 200.0, 113.0)"
10-01-2023 20:16:57.208681,"(2.7, 4.7, 3.9611111111111112)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 190.0, 142.0)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 15.5, 14.1875)","(8.5, 19.5, 14.1875)","(7.5, 99999, 99990)","(71.0, 200.0, 122.5)"
10-01-2023 20:16:58.376932,"(2.7, 4.7, 4.145833333333333)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 24.0, 19.5)","(61.0, 200.0, 122.0)","(9.0, 15.5, 14.1875)","(8.5, 19.0, 14.1875)","(7.5, 99999, 99990)","(71.0, 190.0, 122.5)"
10-01-2023 20:16:59.570533,"(2.7, 4.7, 4.163043478260869)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 135.0)","(9.0, 15.5, 14.1875)","(8.5, 18.5, 15.166666666666666)","(7.5, 99999, 99990)","(71.0, 190.0, 117.5)"
10-01-2023 20:17:00.775353,"(2.7, 4.7, 3.92)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 24.0, 19.714285714285715)","(61.0, 200.0, 135.0)","(9.0, 17.0, 16.5)","(8.5, 18.0, 14.142857142857142)","(7.5, 99999, 99990)","(71.0, 180.0, 117.5)"
10-01-2023 20:17:01.987782,"(2.7, 4.7, 3.92)","(10.0, 12.0, 11.066666666666666)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 24.0, 21.333333333333332)","(61.0, 200.0, 135.0)","(9.0, 17.0, 16.5)","(8.5, 18.0, 15.5)","(7.5, 99999, 99990)","(71.0, 180.0, 117.5)"
10-01-2023 20:17:03.138832,"(2.7, 4.6, 4.333333333333333)","(10.0, 12.0, 11.066666666666666)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 135.0)","(9.0, 17.0, 14.6875)","(8.5, 17.5, 13.9)","(7.5, 99999, 99990)","(71.0, 180.0, 117.5)"
10-01-2023 20:17:04.299683,"(2.7, 4.6, 4.0285714285714285)","(10.0, 12.0, 11.066666666666666)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 135.0)","(9.0, 15.0, 14.75)","(8.5, 17.5, 14.333333333333334)","(7.5, 99999, 99990)","(71.0, 180.0, 130.0)"
10-01-2023 20:17:05.497775,"(2.7, 4.6, 4.0285714285714285)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 135.0)","(9.0, 15.0, 16.375)","(8.5, 16.0, 13.708333333333334)","(7.5, 99999, 99990)","(71.0, 180.0, 130.0)"
10-01-2023 20:17:06.729352,"(2.7, 4.6, 4.0285714285714285)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 164.28571428571428)","(9.0, 17.0, 16.642857142857142)","(8.5, 16.0, 13.708333333333334)","(7.5, 99999, 99990)","(71.0, 180.0, 130.0)"
10-01-2023 20:17:08.065034,"(2.7, 4.6, 4.0285714285714285)","(10.0, 12.0, 11.066666666666666)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 164.28571428571428)","(9.0, 17.0, 14.916666666666666)","(8.5, 16.0, 14.166666666666666)","(7.5, 99999, 99990)","(71.0, 180.0, 130.0)"
10-01-2023 20:17:09.329639,"(2.7, 4.6, 4.0285714285714285)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 164.28571428571428)","(9.0, 17.0, 14.727272727272727)","(8.5, 15.5, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 180.0, 186.25)"
10-01-2023 20:17:10.517605,"(2.7, 4.6, 4.0285714285714285)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 164.28571428571428)","(9.0, 17.0, 15.7)","(8.5, 15.0, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 230.0, 154.0)"
10-01-2023 20:17:11.729742,"(2.7, 4.6, 4.0285714285714285)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 142.0)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 164.28571428571428)","(9.0, 16.5, 15.7)","(8.5, 15.0, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 220.0, 156.0)"
10-01-2023 20:17:12.948664,"(2.7, 4.6, 4.0285714285714285)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 152.85714285714286)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 152.0)","(9.0, 16.5, 13.833333333333334)","(8.5, 15.0, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 220.0, 188.0)"
10-01-2023 20:17:14.170300,"(2.7, 4.6, 4.0285714285714285)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 148.33333333333334)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 160.0)","(9.0, 16.5, 15.0)","(8.5, 15.0, 13.714285714285714)","(7.5, 99999, 99990)","(71.0, 220.0, 188.0)"
10-01-2023 20:17:15.358078,"(2.7, 4.6, 4.0285714285714285)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.033333333333333)","(101.0, 180.0, 152.85714285714286)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 160.0)","(9.0, 15.5, 14.428571428571429)","(8.5, 15.0, 14.166666666666666)","(7.5, 99999, 99990)","(71.0, 220.0, 188.0)"
10-01-2023 20:17:16.666371,"(2.7, 4.6, 4.418181818181818)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.111111111111111)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 200.0, 113.75)","(9.0, 15.5, 15.279411764705882)","(8.5, 15.5, 11.088235294117647)","(7.5, 99999, 99990)","(71.0, 220.0, 103.75)"
10-01-2023 20:17:18.035443,"(2.7, 4.6, 4.12)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.125)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 200.0, 137.5)","(9.0, 15.5, 15.25)","(8.5, 14.0, 11.5)","(7.5, 99999, 99990)","(71.0, 220.0, 101.25)"
10-01-2023 20:17:19.270585,"(2.7, 5.2, 4.12)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.111111111111111)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 190.0, 116.66666666666667)","(9.0, 15.5, 15.235294117647058)","(8.5, 13.0, 11.833333333333334)","(7.5, 99999, 99990)","(71.0, 210.0, 92.0)"
10-01-2023 20:17:20.514210,"(2.7, 5.0, 4.581818181818182)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.0916666666666663)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 180.0, 116.66666666666667)","(9.0, 15.5, 15.235294117647058)","(8.5, 13.5, 11.5)","(7.5, 99999, 99990)","(71.0, 200.0, 127.5)"
10-01-2023 20:17:21.751456,"(2.7, 4.9, 4.328571428571429)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.0916666666666663)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 180.0, 133.33333333333334)","(9.0, 15.5, 15.323529411764707)","(8.5, 13.0, 11.25)","(7.5, 99999, 99990)","(71.0, 190.0, 110.0)"
10-01-2023 20:17:22.877624,"(2.7, 4.8, 4.285714285714286)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.072222222222222)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 230.0, 118.75)","(9.0, 15.5, 13.7)","(8.5, 12.0, 11.5)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:24.047463,"(2.7, 4.8, 4.4399999999999995)","(10.0, 12.0, 11.333333333333334)","(2.6, 3.15, 3.10625)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 220.0, 118.75)","(9.0, 15.5, 14.9375)","(8.5, 13.5, 11.833333333333334)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:25.264043,"(2.7, 4.7, 4.38)","(10.0, 12.0, 11.066666666666666)","(2.6, 3.2, 3.1125000000000003)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 220.0, 118.75)","(9.0, 15.5, 14.9375)","(8.5, 13.5, 11.333333333333334)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:26.551381,"(2.7, 4.7, 4.38)","(10.0, 12.0, 11.066666666666666)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 220.0, 118.75)","(9.0, 15.5, 13.65)","(8.5, 13.0, 11.25)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:27.825631,"(2.7, 4.8, 4.4399999999999995)","(10.0, 12.0, 11.066666666666666)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 220.0, 118.75)","(9.0, 15.0, 14.511627906976745)","(8.5, 13.0, 11.25)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:29.109182,"(2.7, 4.8, 4.4399999999999995)","(10.0, 12.0, 11.066666666666666)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 220.0, 118.75)","(9.0, 15.0, 13.978260869565217)","(8.5, 13.0, 11.25)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:30.336161,"(2.7, 4.9, 4.5)","(10.0, 12.0, 10.75)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.25)","(61.0, 220.0, 118.75)","(9.0, 15.5, 15.323529411764707)","(8.5, 13.0, 11.25)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:31.512705,"(2.7, 4.7, 4.38)","(10.0, 11.5, 10.75)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.428571428571427)","(61.0, 220.0, 126.66666666666666)","(9.0, 15.5, 14.818181818181818)","(8.5, 13.0, 11.25)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:32.697182,"(2.7, 4.9, 4.5)","(10.0, 11.5, 10.375)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.428571428571427)","(61.0, 210.0, 126.66666666666666)","(9.0, 15.5, 14.964285714285715)","(8.5, 13.0, 11.25)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:33.890842,"(2.7, 4.9, 4.65)","(10.0, 11.5, 10.375)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.428571428571427)","(61.0, 210.0, 123.33333333333334)","(9.0, 15.5, 14.964285714285715)","(8.5, 13.0, 11.5)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:35.033179,"(2.7, 4.9, 4.65)","(10.0, 11.5, 10.375)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 123.33333333333334)","(9.0, 15.5, 14.964285714285715)","(8.5, 12.5, 11.25)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:36.257852,"(2.7, 4.9, 4.65)","(10.0, 11.5, 10.375)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 123.33333333333334)","(9.0, 15.5, 14.75)","(8.5, 12.0, 11.25)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:37.571123,"(2.7, 4.9, 4.65)","(10.0, 12.0, 11.0)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(16.0, 23.0, 19.428571428571427)","(61.0, 200.0, 168.57142857142856)","(9.0, 15.5, 14.25)","(8.5, 12.0, 11.25)","(7.5, 99999, 99990)","(71.0, 200.0, 113.33333333333334)"
10-01-2023 20:17:38.852653,"(2.7, 4.8, 4.575)","(10.0, 12.5, 10.067567567567568)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(17.0, 23.0, 19.428571428571427)","(61.0, 200.0, 168.57142857142856)","(9.0, 15.5, 16.5)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 113.33333333333334)"
10-01-2023 20:17:40.127048,"(2.7, 4.6, 4.425)","(10.0, 12.0, 10.666666666666666)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(17.0, 23.0, 19.428571428571427)","(61.0, 200.0, 168.57142857142856)","(9.0, 17.0, 19.285714285714285)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 113.33333333333334)"
10-01-2023 20:17:41.363718,"(2.7, 4.6, 4.35)","(10.0, 11.5, 10.5)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(17.0, 23.0, 19.428571428571427)","(61.0, 200.0, 168.57142857142856)","(9.0, 20.0, 17.4)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 113.33333333333334)"
10-01-2023 20:17:42.585473,"(2.7, 4.5, 4.35)","(10.0, 11.5, 10.5)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(17.0, 23.0, 19.428571428571427)","(61.0, 200.0, 168.57142857142856)","(9.0, 23.0, 15.6)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 113.33333333333334)"
10-01-2023 20:17:43.822411,"(2.7, 4.6, 4.425)","(10.0, 11.5, 10.5)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(17.0, 23.0, 19.428571428571427)","(61.0, 200.0, 168.57142857142856)","(9.0, 17.0, 15.6)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 113.33333333333334)"
10-01-2023 20:17:44.993817,"(2.7, 4.6, 4.425)","(10.0, 11.5, 10.5)","(2.6, 3.2, 3.12)","(101.0, 180.0, 157.5)","(15.0, 23.0, 19.428571428571427)","(71.0, 200.0, 168.57142857142856)","(9.0, 16.0, 16.291666666666668)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 110.0)"
10-01-2023 20:17:46.212124,"(2.7, 4.7, 4.629166666666666)","(10.0, 11.5, 10.5)","(2.6, 3.2, 3.1703703703703705)","(101.0, 180.0, 146.0)","(15.0, 23.0, 19.428571428571427)","(71.0, 200.0, 121.25)","(9.0, 19.5, 15.1)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 110.0)"
10-01-2023 20:17:47.521416,"(2.7, 4.7, 4.1)","(10.0, 11.5, 10.067567567567568)","(2.6, 3.2, 3.1703703703703705)","(101.0, 180.0, 146.0)","(15.0, 23.0, 19.25)","(71.0, 200.0, 133.33333333333334)","(9.0, 17.5, 14.7)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 110.0)"
10-01-2023 20:17:48.775983,"(2.7, 4.7, 4.1)","(10.0, 12.5, 10.067567567567568)","(2.6, 3.2, 3.1703703703703705)","(101.0, 180.0, 146.0)","(15.0, 23.0, 19.25)","(71.0, 210.0, 133.33333333333334)","(9.0, 15.5, 14.7)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 110.0)"
10-01-2023 20:17:50.014951,"(2.7, 4.7, 4.166666666666667)","(10.0, 12.5, 10.833333333333334)","(2.6, 3.2, 3.1703703703703705)","(101.0, 180.0, 146.0)","(15.0, 23.0, 19.25)","(71.0, 210.0, 133.33333333333334)","(9.0, 15.5, 13.95)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 110.0)"
10-01-2023 20:17:51.198979,"(2.7, 4.8, 4.08)","(10.0, 12.0, 10.666666666666666)","(2.6, 3.2, 3.1703703703703705)","(101.0, 180.0, 146.0)","(15.0, 23.0, 19.25)","(71.0, 210.0, 133.33333333333334)","(9.0, 14.0, 13.95)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 110.0)"
10-01-2023 20:17:52.451997,"(2.7, 4.8, 4.08)","(10.0, 12.0, 10.666666666666666)","(2.6, 3.2, 3.182608695652174)","(101.0, 180.0, 146.0)","(15.0, 23.0, 19.25)","(71.0, 210.0, 133.33333333333334)","(9.0, 14.0, 14.375)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 110.0)"
10-01-2023 20:17:53.694639,"(2.7, 4.8, 4.08)","(10.0, 12.0, 10.666666666666666)","(2.6, 3.2, 3.176)","(101.0, 180.0, 146.0)","(15.0, 23.0, 19.25)","(71.0, 210.0, 133.33333333333334)","(9.0, 14.5, 14.375)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(61.0, 200.0, 110.0)"
10-01-2023 20:17:54.910508,"(2.7, 4.7, 4.166666666666667)","(10.0, 11.5, 11.16)","(2.6, 3.25, 3.1807692307692306)","(101.0, 180.0, 146.0)","(13.0, 23.0, 19.25)","(81.0, 210.0, 133.33333333333334)","(9.0, 14.5, 14.357142857142858)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:56.215598,"(2.7, 4.7, 4.166666666666667)","(10.0, 11.5, 11.16)","(2.6, 3.25, 3.5)","(101.0, 180.0, 146.0)","(13.0, 23.0, 19.25)","(81.0, 210.0, 133.33333333333334)","(9.0, 14.5, 14.25)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(71.0, 200.0, 110.0)"
10-01-2023 20:17:57.517354,"(2.7, 4.6, 4.25)","(10.0, 11.5, 10.846153846153847)","(2.6, 3.65, 3.5)","(101.0, 180.0, 151.25)","(13.0, 23.0, 19.25)","(81.0, 210.0, 130.0)","(9.0, 14.5, 13.875)","(8.5, 12.0, 11.125)","(7.5, 99999, 99990)","(71.0, 200.0, 127.5)"
10-01-2023 20:17:58.759099,"(2.7, 4.6, 4.133333333333333)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.65, 3.3636363636363638)","(101.0, 170.0, 134.0)","(13.0, 23.0, 19.25)","(81.0, 200.0, 120.0)","(9.0, 14.5, 13.75)","(8.5, 12.0, 10.345454545454546)","(7.5, 99999, 99990)","(71.0, 190.0, 103.33333333333334)"
10-01-2023 20:17:59.936713,"(2.7, 5.0, 4.022222222222222)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.65, 3.3636363636363638)","(101.0, 160.0, 134.0)","(13.0, 23.0, 19.25)","(81.0, 170.0, 120.0)","(9.0, 14.5, 13.75)","(8.5, 11.0, 10.1)","(7.5, 99999, 99990)","(71.0, 180.0, 103.33333333333334)"
10-01-2023 20:18:01.073647,"(2.7, 5.0, 4.022222222222222)","(10.0, 12.0, 10.533333333333333)","(2.6, 3.6, 3.52)","(101.0, 160.0, 134.0)","(13.0, 23.0, 19.25)","(81.0, 170.0, 120.0)","(9.0, 14.5, 13.833333333333334)","(8.5, 11.0, 10.1)","(7.5, 99999, 99990)","(71.0, 180.0, 103.33333333333334)"
10-01-2023 20:18:02.227662,"(2.7, 5.0, 4.0375)","(10.0, 12.0, 10.075000000000001)","(2.6, 3.6, 3.3777777777777778)","(101.0, 160.0, 119.375)","(13.0, 23.0, 19.428571428571427)","(81.0, 170.0, 103.125)","(9.0, 14.5, 15.25)","(8.5, 11.0, 9.32)","(7.5, 99999, 99990)","(71.0, 180.0, 84.16666666666667)"
10-01-2023 20:18:03.469180,"(2.7, 5.0, 4.083333333333333)","(10.0, 12.0, 10.166666666666668)","(2.6, 3.6, 3.4823529411764707)","(101.0, 160.0, 119.375)","(13.0, 23.0, 19.428571428571427)","(81.0, 160.0, 103.125)","(9.0, 17.0, 13.9375)","(8.5, 11.0, 9.18)","(7.5, 99999, 99990)","(71.0, 180.0, 103.33333333333334)"
10-01-2023 20:18:04.730955,"(2.7, 5.0, 4.45)","(10.0, 12.0, 10.166666666666668)","(2.6, 3.6, 3.4823529411764707)","(101.0, 160.0, 115.625)","(13.0, 23.0, 19.428571428571427)","(81.0, 160.0, 109.44444444444444)","(9.0, 17.0, 15.653846153846153)","(8.5, 11.0, 9.975)","(7.5, 99999, 99990)","(71.0, 180.0, 82.5)"
10-01-2023 20:18:05.995975,"(2.7, 5.0, 4.576923076923077)","(10.0, 12.0, 10.166666666666668)","(2.6, 3.6, 3.4823529411764707)","(101.0, 150.0, 122.0)","(13.0, 23.0, 19.428571428571427)","(81.0, 160.0, 122.5)","(9.0, 17.0, 15.653846153846153)","(8.5, 10.5, 9.45)","(7.5, 99999, 99990)","(71.0, 170.0, 96.66666666666667)"
10-01-2023 20:18:07.243322,"(2.7, 5.0, 4.576923076923077)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4823529411764707)","(101.0, 140.0, 107.85714285714286)","(13.0, 23.0, 19.428571428571427)","(81.0, 150.0, 122.5)","(9.0, 17.0, 14.357142857142858)","(8.5, 10.5, 9.45)","(7.5, 99999, 99990)","(71.0, 160.0, 107.5)"
10-01-2023 20:18:08.466865,"(2.7, 5.0, 4.576923076923077)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4823529411764707)","(101.0, 140.0, 145.0)","(13.0, 23.0, 19.428571428571427)","(81.0, 150.0, 117.5)","(9.0, 14.5, 15.928571428571429)","(8.5, 10.5, 9.45)","(7.5, 99999, 99990)","(71.0, 150.0, 120.0)"
10-01-2023 20:18:09.728215,"(2.7, 5.0, 4.34375)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4823529411764707)","(101.0, 220.0, 152.5)","(13.0, 23.0, 19.428571428571427)","(81.0, 140.0, 118.33333333333333)","(9.0, 17.0, 14.642857142857142)","(8.5, 10.5, 9.45)","(7.5, 99999, 99990)","(71.0, 230.0, 90.0)"
10-01-2023 20:18:10.953354,"(2.7, 5.0, 4.34375)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4823529411764707)","(101.0, 210.0, 152.5)","(13.0, 23.0, 19.428571428571427)","(81.0, 130.0, 122.5)","(9.0, 15.0, 14.777777777777779)","(8.5, 10.5, 9.45)","(7.5, 99999, 99990)","(71.0, 140.0, 97.5)"
10-01-2023 20:18:12.125371,"(2.7, 5.0, 4.34375)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4823529411764707)","(101.0, 210.0, 137.0)","(13.0, 23.0, 19.428571428571427)","(81.0, 150.0, 111.66666666666667)","(9.0, 15.0, 15.944444444444445)","(8.5, 10.5, 9.45)","(7.5, 99999, 99990)","(71.0, 130.0, 83.33333333333333)"
10-01-2023 20:18:13.312766,"(2.7, 5.0, 4.34375)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4823529411764707)","(101.0, 200.0, 137.0)","(13.0, 23.0, 19.428571428571427)","(81.0, 120.0, 111.66666666666667)","(9.0, 17.5, 15.25)","(8.5, 10.5, 9.45)","(7.5, 99999, 99990)","(71.0, 120.0, 95.55555555555556)"
10-01-2023 20:18:14.470216,"(2.7, 5.0, 4.34375)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4823529411764707)","(101.0, 200.0, 137.0)","(13.0, 23.0, 19.428571428571427)","(81.0, 120.0, 185.0)","(9.0, 17.0, 16.375)","(8.5, 10.5, 9.45)","(7.5, 99999, 99990)","(71.0, 120.0, 99.375)"
10-01-2023 20:18:15.682721,"(2.7, 5.0, 4.34375)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4823529411764707)","(101.0, 200.0, 137.0)","(13.0, 23.0, 19.428571428571427)","(81.0, 230.0, 157.5)","(9.0, 17.0, 15.75)","(8.5, 10.5, 9.45)","(7.5, 99999, 99990)","(71.0, 120.0, 99.375)"
10-01-2023 20:18:16.973202,"(2.7, 5.0, 4.34375)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4823529411764707)","(101.0, 200.0, 137.0)","(13.0, 23.0, 19.428571428571427)","(81.0, 220.0, 150.0)","(9.0, 17.0, 13.6)","(8.5, 10.5, 9.45)","(7.5, 99999, 99990)","(71.0, 120.0, 86.0)"
10-01-2023 20:18:18.228416,"(2.7, 5.0, 4.416666666666667)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.5393939393939395)","(101.0, 200.0, 142.5)","(13.0, 23.0, 19.25)","(81.0, 220.0, 166.66666666666669)","(9.0, 14.5, 14.3)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 100.0, 82.66666666666666)"
10-01-2023 20:18:19.371704,"(2.7, 5.0, 4.7375)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.5393939393939395)","(101.0, 190.0, 142.5)","(13.0, 23.0, 19.25)","(81.0, 210.0, 166.66666666666669)","(9.0, 17.5, 13.75)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 100.0, 62.5)"
