,Raging Bull,Cuban Royale,Night Of Power,Vreneli,Bold Mac,Easifar,Niccis Fling,Silent Agenda
07-01-2023 14:19:23.570433,"(11.0, 13.0, 12.991978609625669)","(7.0, 7.8, 7.795833333333333)","(20.0, 27.0, 26.53846153846154)","(3.9, 4.6, 4.504180064308682)","(4.4, 5.0, 4.9714285714285715)","(10.0, 12.0, 11.84648370497427)","(11.0, 13.0, 12.648854961832061)","(5.5, 6.4, 6.286065573770492)"
07-01-2023 14:19:24.882423,"(11.0, 13.0, 12.991978609625669)","(7.0, 7.8, 7.784313725490196)","(20.0, 27.0, 26.571428571428573)","(3.9, 4.6, 4.450588235294118)","(4.4, 5.0, 4.970624450307827)","(10.0, 12.0, 11.801991150442477)","(11.0, 13.0, 12.66826923076923)","(5.5, 6.4, 6.2858310626703)"
07-01-2023 14:19:26.056962,"(11.0, 13.0, 12.991978609625669)","(7.0, 7.8, 7.784313725490196)","(20.0, 27.0, 26.25)","(3.9, 4.5, 4.474545454545455)","(4.4, 5.0, 4.970624450307827)","(10.0, 12.0, 11.797968397291196)","(11.0, 13.0, 12.66826923076923)","(5.5, 6.4, 6.285135135135135)"
07-01-2023 14:19:27.108193,"(11.0, 13.0, 12.991978609625669)","(7.0, 8.0, 7.811844331641286)","(20.0, 27.0, 26.25)","(3.9, 4.5, 4.477777777777778)","(4.4, 5.0, 4.967820945945946)","(10.0, 12.0, 11.797968397291196)","(11.0, 13.0, 12.66826923076923)","(5.5, 6.4, 6.299645808736718)"
07-01-2023 14:19:28.260911,"(11.0, 13.0, 12.991978609625669)","(7.0, 8.0, 7.800361663652803)","(20.0, 27.0, 25.75)","(3.9, 4.5, 4.39060773480663)","(4.4, 5.0, 4.970047169811321)","(10.0, 12.0, 11.77455919395466)","(11.0, 13.0, 12.5929203539823)","(5.5, 6.4, 6.260426929392447)"
07-01-2023 14:19:29.502994,"(11.0, 13.0, 12.938559322033898)","(7.0, 8.0, 7.898239110287303)","(20.0, 26.0, 25.636363636363637)","(3.9, 4.4, 4.395127610208817)","(4.4, 5.0, 4.970047169811321)","(10.0, 12.0, 11.751732101616629)","(11.0, 13.0, 12.5929203539823)","(5.5, 6.4, 6.261333333333334)"
07-01-2023 14:19:30.686441,"(11.0, 13.0, 12.93640350877193)","(7.0, 8.0, 7.898239110287303)","(20.0, 26.0, 25.636363636363637)","(3.9, 4.4, 4.43510101010101)","(4.4, 5.0, 4.970747740345111)","(10.0, 12.0, 11.751732101616629)","(11.0, 13.0, 12.5929203539823)","(5.5, 6.4, 6.2218415417558885)"
07-01-2023 14:19:31.811614,"(11.0, 13.0, 12.986842105263158)","(7.0, 8.0, 7.897337006427915)","(20.0, 25.0, 24.73972602739726)","(3.9, 4.5, 4.424899598393575)","(4.4, 5.0, 4.967675868210152)","(10.0, 12.0, 11.619791666666666)","(11.0, 13.0, 12.576687116564417)","(5.5, 6.4, 6.334020618556702)"
07-01-2023 14:19:32.985190,"(11.0, 13.0, 12.986263736263737)","(7.0, 8.0, 7.8974619289340104)","(20.0, 25.0, 24.870967741935484)","(3.9, 4.5, 4.421354166666667)","(4.4, 5.0, 4.971444823663254)","(10.0, 12.0, 11.56547619047619)","(11.0, 13.0, 12.579268292682928)","(5.5, 6.4, 6.322152886115445)"
07-01-2023 14:19:34.186358,"(11.0, 13.0, 12.986187845303867)","(7.0, 8.0, 7.888235294117647)","(20.0, 25.0, 24.873015873015873)","(3.9, 4.5, 4.426221498371336)","(4.4, 5.0, 4.972048846675713)","(10.0, 12.0, 11.55668016194332)","(11.0, 13.0, 12.579268292682928)","(5.5, 6.4, 6.317656765676568)"
07-01-2023 14:19:35.278274,"(11.0, 13.0, 12.986187845303867)","(7.0, 8.0, 7.88)","(20.0, 25.0, 24.873015873015873)","(3.9, 4.5, 4.426221498371336)","(4.4, 5.0, 4.960869565217392)","(10.0, 12.0, 11.55668016194332)","(11.0, 13.0, 12.579268292682928)","(5.5, 6.4, 6.310171017101711)"
07-01-2023 14:19:36.379930,"(11.0, 13.0, 12.958100558659218)","(7.0, 8.0, 7.874747474747474)","(20.0, 25.0, 24.887096774193548)","(3.9, 4.5, 4.399309392265193)","(4.4, 5.0, 4.958441558441558)","(10.0, 12.0, 11.55668016194332)","(11.0, 13.0, 12.544554455445544)","(5.5, 6.4, 6.339635854341737)"
07-01-2023 14:19:37.583118,"(11.0, 13.0, 12.961928934010153)","(7.0, 8.0, 7.8773109243697474)","(20.0, 26.0, 25.72972972972973)","(3.9, 4.4, 4.4229452054794525)","(4.4, 5.0, 4.962693498452013)","(10.0, 12.0, 11.55668016194332)","(11.0, 13.0, 12.698447893569845)","(5.5, 6.4, 6.352410099464422)"
07-01-2023 14:19:38.823221,"(11.0, 13.5, 13.007575757575758)","(7.0, 7.6, 7.526857142857143)","(20.0, 26.0, 24.94736842105263)","(3.9, 4.5, 4.43974025974026)","(4.4, 5.0, 4.962635658914729)","(10.0, 12.0, 11.540345821325648)","(11.0, 13.0, 12.697104677060134)","(5.5, 6.4, 6.3582208101668)"
07-01-2023 14:19:39.974648,"(11.0, 13.5, 13.007575757575758)","(7.0, 7.8, 7.708896797153025)","(20.0, 26.0, 24.94736842105263)","(3.9, 4.5, 4.408296943231441)","(4.4, 5.0, 4.959431137724551)","(10.0, 12.0, 11.571236559139784)","(11.0, 13.0, 12.717255717255718)","(5.5, 6.4, 6.357096247960849)"
07-01-2023 14:19:41.122146,"(11.0, 13.5, 13.031700288184439)","(7.0, 7.8, 7.719242902208202)","(20.0, 26.0, 25.215686274509803)","(3.9, 4.5, 4.408296943231441)","(4.4, 5.0, 4.959431137724551)","(10.0, 12.0, 11.571236559139784)","(11.0, 13.0, 12.717255717255718)","(5.5, 6.4, 6.343318965517241)"
07-01-2023 14:19:42.238496,"(11.0, 13.5, 12.918467583497053)","(7.0, 7.8, 7.691666666666666)","(20.0, 26.0, 25.347826086956523)","(3.9, 4.5, 4.440818858560794)","(4.4, 5.0, 4.95765625)","(10.0, 12.0, 11.533003300330034)","(11.0, 13.0, 12.717255717255718)","(5.5, 6.4, 6.343318965517241)"
07-01-2023 14:19:43.341984,"(11.0, 13.5, 12.919607843137255)","(7.0, 7.8, 7.63236074270557)","(20.0, 26.0, 25.473684210526315)","(3.9, 4.4, 4.399648506151142)","(4.4, 5.0, 4.941328828828829)","(10.0, 12.0, 11.622666666666667)","(11.0, 13.0, 12.692307692307692)","(5.5, 6.4, 6.349202733485194)"
07-01-2023 14:19:44.473552,"(11.0, 13.5, 13.008305647840531)","(7.0, 7.8, 7.603333333333333)","(20.0, 26.0, 25.565217391304348)","(3.9, 4.4, 4.3984006734006735)","(4.2, 5.0, 4.941818181818182)","(10.0, 12.0, 11.557877813504824)","(11.0, 13.0, 12.709677419354838)","(6.0, 6.4, 6.2)"
07-01-2023 14:19:45.677313,"(11.0, 13.5, 13.08562091503268)","(7.0, 7.8, 7.686458333333333)","(20.0, 26.0, 25.125)","(3.9, 4.4, 4.386950037285608)","(4.2, 5.0, 4.94673157162726)","(10.0, 12.0, 11.552117263843648)","(11.0, 13.0, 12.705882352941176)","(6.0, 6.2, 6.166035430665852)"
07-01-2023 14:19:46.878738,"(11.0, 13.5, 13.011146496815286)","(7.0, 7.8, 7.7256038647343)","(20.0, 26.0, 25.576923076923077)","(3.9, 4.4, 4.437182203389831)","(4.2, 5.0, 4.975294117647059)","(10.0, 12.0, 11.763431542461005)","(11.0, 13.0, 12.796238244514107)","(6.0, 6.2, 6.123319327731092)"
07-01-2023 14:19:48.149751,"(11.0, 13.5, 13.21415270018622)","(7.0, 8.0, 7.857425742574257)","(20.0, 26.0, 25.9)","(3.9, 4.5, 4.448342059336824)","(4.2, 5.0, 4.978926829268293)","(10.0, 12.0, 11.76505016722408)","(11.0, 13.0, 12.793934681181959)","(6.0, 6.2, 6.134539287733182)"
07-01-2023 14:19:49.351504,"(11.0, 13.5, 13.239929947460595)","(7.0, 8.0, 7.857425742574257)","(20.0, 26.0, 25.933962264150942)","(3.9, 4.5, 4.451711026615969)","(4.2, 5.0, 4.9774162679425835)","(10.0, 12.0, 11.763559322033899)","(11.0, 13.0, 12.851816443594647)","(6.0, 6.2, 6.1294725956566705)"
07-01-2023 14:19:50.497250,"(11.0, 13.5, 13.253670473083197)","(7.0, 8.0, 7.872021182700794)","(20.0, 26.0, 26.893617021276597)","(3.9, 4.5, 4.454893238434164)","(4.2, 5.0, 4.975894538606403)","(10.0, 12.0, 11.701716738197424)","(11.0, 13.0, 12.851816443594647)","(5.5, 6.2, 6.120420070011669)"
07-01-2023 14:19:51.661041,"(11.0, 13.5, 13.231793960923623)","(7.0, 8.0, 7.871772039180765)","(20.0, 27.0, 26.945054945054945)","(3.9, 4.5, 4.4601101494885915)","(4.2, 5.0, 4.970098039215687)","(10.0, 12.0, 11.70630081300813)","(11.0, 13.0, 12.851816443594647)","(5.5, 6.2, 6.075693673695893)"
07-01-2023 14:19:52.874667,"(11.0, 13.5, 13.237918215613384)","(7.0, 8.0, 7.848739495798319)","(20.0, 27.0, 26.93975903614458)","(3.9, 4.5, 4.456400384985563)","(4.2, 5.0, 4.972030237580993)","(10.0, 12.0, 11.710420841683367)","(11.0, 13.0, 12.848336594911938)","(5.5, 6.2, 6.016652926628194)"
07-01-2023 14:19:54.007354,"(11.0, 13.5, 13.265)","(7.0, 8.0, 7.848739495798319)","(21.0, 27.0, 26.928571428571427)","(3.9, 4.5, 4.455712936732767)","(4.2, 5.0, 4.971536796536797)","(10.0, 12.0, 11.655725190839695)","(11.0, 13.0, 12.847524752475248)","(5.5, 6.2, 6.029760850310009)"
07-01-2023 14:19:55.165021,"(11.0, 13.5, 13.27207062600321)","(7.0, 8.0, 7.861832061068702)","(21.0, 27.0, 26.987951807228917)","(3.9, 4.5, 4.472358722358723)","(4.2, 5.0, 4.969767441860466)","(10.0, 12.0, 11.620135363790187)","(11.0, 13.0, 12.845841784989858)","(5.5, 6.2, 6.029683257918552)"
07-01-2023 14:19:56.399676,"(11.0, 13.5, 13.272430668841762)","(7.0, 8.0, 7.86864406779661)","(21.0, 27.0, 26.96875)","(3.9, 4.5, 4.399423298731257)","(4.2, 5.0, 4.9750000000000005)","(10.0, 12.0, 11.616894197952218)","(11.0, 13.0, 12.845841784989858)","(5.5, 6.2, 6.047278635255889)"
07-01-2023 14:19:57.829086,"(11.0, 13.5, 13.242805755395683)","(7.0, 8.0, 7.8656095143706635)","(21.0, 27.0, 26.96875)","(3.9, 4.4, 4.440632228218967)","(4.2, 5.0, 4.967266775777414)","(10.0, 12.0, 11.664877300613497)","(11.0, 13.0, 12.824480369515012)","(5.5, 6.2, 6.053258246178601)"
07-01-2023 14:19:59.187009,"(11.0, 13.5, 13.243682310469314)","(7.0, 8.0, 7.8896694214876035)","(21.0, 27.0, 26.967032967032967)","(3.9, 4.5, 4.26929552503323)","(4.2, 5.0, 4.969362363919129)","(10.0, 12.0, 11.534229828850856)","(11.0, 13.0, 12.85076530612245)","(5.5, 6.2, 6.049503311258278)"
07-01-2023 14:20:00.513656,"(11.0, 13.5, 13.083577712609971)","(7.0, 8.0, 7.8896694214876035)","(21.0, 27.0, 26.974789915966387)","(3.9, 4.3, 4.367734553775744)","(4.2, 5.0, 4.984895833333334)","(10.0, 12.0, 11.59692671394799)","(11.0, 13.0, 12.916040100250626)","(5.5, 6.2, 6.061369000786782)"
07-01-2023 14:20:01.940833,"(11.0, 13.0, 12.612745098039216)","(7.0, 8.0, 7.888113050706567)","(21.0, 27.0, 26.962025316455698)","(3.9, 4.4, 4.360239162929746)","(4.2, 5.0, 4.989719626168224)","(10.0, 12.0, 11.611617312072893)","(11.0, 13.0, 12.981104651162791)","(5.5, 6.2, 6.060269627279936)"
07-01-2023 14:20:03.441603,"(11.0, 13.0, 12.5)","(7.0, 8.0, 7.886811352253756)","(21.0, 27.0, 26.962025316455698)","(3.9, 4.4, 4.397560975609756)","(4.2, 5.0, 4.9906015037593985)","(10.0, 12.0, 11.619153674832962)","(11.0, 13.0, 12.980597014925372)","(5.5, 6.2, 6.055038103302286)"
07-01-2023 14:20:04.662105,"(11.0, 12.5, 12.471389645776567)","(7.0, 8.0, 7.888813559322034)","(21.0, 27.0, 26.96511627906977)","(3.9, 4.4, 4.405925155925156)","(4.2, 5.0, 4.991055456171735)","(10.0, 12.0, 11.50578034682081)","(11.0, 13.0, 13.218204488778055)","(5.5, 6.2, 6.052276867030965)"
07-01-2023 14:20:05.814325,"(11.0, 12.5, 12.461397058823529)","(7.0, 8.0, 7.888813559322034)","(21.0, 27.0, 26.96)","(3.9, 4.5, 4.407669021190717)","(4.2, 5.0, 4.878541374474054)","(10.0, 12.0, 11.521917808219179)","(11.0, 13.5, 13.167155425219942)","(5.5, 6.2, 6.088215024121296)"
07-01-2023 14:20:07.002278,"(11.0, 12.5, 12.444444444444445)","(7.0, 8.0, 7.890984284532672)","(21.0, 27.0, 26.955882352941178)","(3.9, 4.5, 4.412031558185404)","(4.2, 4.9, 4.869041769041769)","(10.0, 12.0, 11.555979643765903)","(11.0, 13.5, 13.128980891719745)","(5.5, 6.2, 6.061340206185567)"
07-01-2023 14:20:08.227132,"(11.0, 12.5, 12.404545454545454)","(7.0, 8.0, 7.890984284532672)","(21.0, 27.0, 26.955882352941178)","(3.9, 4.5, 4.427867459643161)","(4.2, 4.9, 4.979881656804734)","(10.0, 12.0, 11.700199203187251)","(11.0, 13.5, 13.249462365591398)","(5.5, 6.2, 6.097884755652808)"
07-01-2023 14:20:09.434148,"(11.0, 12.5, 12.424311926605505)","(7.0, 8.0, 7.910381781647689)","(20.0, 28.0, 27.549668874172184)","(3.9, 4.5, 4.402570379436965)","(4.2, 5.0, 4.98)","(10.0, 12.0, 11.651709401709402)","(11.0, 13.5, 13.256302521008404)","(5.5, 6.2, 6.098777857656362)"
07-01-2023 14:20:10.564716,"(11.0, 12.5, 12.445182724252492)","(7.0, 8.0, 7.900966542750929)","(20.0, 28.0, 27.623456790123456)","(3.9, 4.5, 4.414893617021277)","(4.2, 5.0, 4.973046875)","(10.0, 12.0, 11.764788732394367)","(11.0, 13.5, 13.306988352745424)","(5.5, 6.2, 6.013886010362694)"
07-01-2023 14:20:11.799322,"(11.0, 13.0, 12.711409395973154)","(7.0, 8.0, 7.9210493441599)","(20.0, 29.0, 28.303571428571427)","(3.9, 4.5, 4.474683544303797)","(4.2, 5.0, 4.8986754966887425)","(10.0, 12.0, 11.764124293785311)","(11.0, 13.5, 13.313271604938272)","(5.5, 6.2, 6.005973451327433)"
07-01-2023 14:20:13.032758,"(11.0, 13.0, 12.46417445482866)","(7.0, 8.0, 7.87826941986234)","(21.0, 29.0, 28.653846153846153)","(3.9, 4.5, 4.4930359085963)","(4.2, 4.9, 5.030645161290322)","(10.0, 12.0, 11.742857142857142)","(11.0, 13.5, 13.269961977186313)","(5.5, 6.2, 5.970126582278481)"
07-01-2023 14:20:14.241283,"(11.0, 13.0, 12.469135802469136)","(7.0, 8.0, 7.87826941986234)","(21.0, 29.0, 28.702479338842974)","(3.9, 4.5, 4.497833523375142)","(4.2, 5.1, 5.059330143540669)","(10.0, 12.0, 11.483766233766234)","(11.0, 13.5, 13.274674115456238)","(5.5, 6.0, 5.969953051643192)"
07-01-2023 14:20:15.413298,"(11.0, 12.5, 12.463276836158192)","(7.0, 8.0, 7.878149606299212)","(21.0, 29.0, 28.702479338842974)","(3.9, 4.5, 4.498968008255934)","(4.2, 5.1, 5.059330143540669)","(10.0, 11.5, 11.477836879432624)","(11.0, 13.5, 13.25)","(5.5, 6.0, 5.980508474576271)"
07-01-2023 14:20:16.505162,"(11.0, 13.0, 12.545454545454545)","(7.0, 8.0, 7.872764645426516)","(21.0, 29.0, 28.532467532467532)","(3.9, 4.5, 4.5304761904761905)","(4.2, 5.1, 4.996336996336996)","(10.0, 11.5, 11.477836879432624)","(11.0, 13.5, 13.234065934065933)","(5.5, 6.0, 5.938038038038038)"
07-01-2023 14:20:17.686668,"(11.0, 12.5, 12.358757062146893)","(7.0, 8.0, 7.870230607966457)","(21.0, 29.0, 28.43661971830986)","(3.9, 4.6, 4.552691218130311)","(4.2, 5.0, 5.070833333333333)","(10.0, 11.5, 11.477836879432624)","(11.0, 13.5, 13.253191489361702)","(5.5, 6.0, 5.938984881209503)"
07-01-2023 14:20:18.907501,"(11.0, 12.5, 12.45)","(7.0, 8.0, 7.853689839572192)","(21.0, 29.0, 28.43661971830986)","(3.9, 4.6, 4.556977535738597)","(4.2, 5.1, 4.995238095238095)","(10.0, 11.5, 11.477836879432624)","(11.0, 13.5, 13.20632911392405)","(5.5, 6.0, 5.91336405529954)"
07-01-2023 14:20:20.049689,"(11.0, 12.5, 12.405882352941177)","(7.0, 8.0, 7.855164835164835)","(21.0, 29.0, 28.5)","(3.9, 4.6, 4.496265938069217)","(4.2, 5.0, 4.972897196261682)","(10.0, 11.5, 11.494103773584905)","(11.0, 13.5, 13.190666666666667)","(5.5, 6.0, 5.905161290322581)"
07-01-2023 14:20:21.293194,"(11.0, 12.5, 12.408045977011493)","(7.0, 8.0, 7.8199453551912566)","(21.0, 29.0, 28.645833333333332)","(3.9, 4.5, 4.482857142857143)","(4.2, 5.0, 5.031460674157303)","(10.0, 11.5, 11.491749174917492)","(11.0, 13.5, 13.764705882352942)","(5.5, 6.0, 5.923322147651007)"
07-01-2023 14:20:22.533758,"(11.0, 12.5, 12.233333333333333)","(7.0, 8.0, 7.8199453551912566)","(21.0, 29.0, 31.81818181818182)","(3.9, 4.5, 4.8928)","(4.2, 5.2, 5.800000000000001)","(10.0, 11.5, 10.133333333333333)","(11.0, 14.0, 13.666666666666668)","(5.5, 6.0, 5.753439153439153)"
07-01-2023 14:20:23.735724,"(11.0, 14.5, 7.864)","(7.0, 8.0, 6.56)","(21.0, 42.0, 27.0)","(3.9, 4.9, 4.288372093023256)","(4.2, 5.9, 5.800000000000001)","(10.0, 12.0, 8.95)","(11.0, 20.0, 24.26027397260274)","(5.5, 6.6, 5.673381294964029)"
07-01-2023 14:20:24.879246,"(11.0, 11.5, 10.52)","(7.0, 7.8, 6.699999999999999)","(21.0, 42.0, 22.782608695652172)","(3.9, 4.4, 3.8808411214953273)","(4.2, 5.9, 5.65)","(10.0, 11.5, 9.8125)","(11.0, 25.0, 24.205882352941178)","(5.5, 5.9, 5.199999999999999)"
07-01-2023 14:20:26.055793,"(11.0, 11.5, 9.700000000000001)","(7.0, 7.4, 6.018421052631579)","(21.0, 28.0, 24.25)","(3.9, 4.0, 4.05)","(4.2, 5.9, 5.815254237288136)","(10.0, 11.5, 9.1875)","(11.0, 25.0, 20.53846153846154)","(5.5, 5.9, 5.58421052631579)"
07-01-2023 14:20:27.265559,"(11.0, 11.5, 11.142857142857142)","(7.0, 7.4, 5.7275080906148865)","(21.0, 28.0, 31.42857142857143)","(3.9, 4.3, 4.86923076923077)","(4.2, 5.9, 4.735593220338983)","(10.0, 11.5, 9.3)","(11.0, 22.0, 13.461538461538462)","(5.5, 5.9, 5.574137931034483)"
07-01-2023 14:20:28.432142,"(11.0, 10.5, 10.347826086956522)","(7.0, 7.4, 5.7253731343283585)","(21.0, 40.0, 36.6)","(3.9, 4.9, 3.844705882352941)","(4.2, 5.0, 4.723076923076923)","(10.0, 11.0, 13.709302325581396)","(11.0, 25.0, 16.875)","(5.5, 5.9, 5.530769230769231)"
07-01-2023 14:20:29.594199,"(11.0, 12.0, 10.926829268292684)","(7.0, 7.4, 6.344)","(21.0, 40.0, 31.142857142857142)","(3.9, 4.0, 3.8697916666666665)","(4.2, 5.0, 4.8)","(10.0, 14.0, 13.72972972972973)","(11.0, 25.0, 16.7)","(5.5, 5.9, 5.553333333333334)"
07-01-2023 14:20:30.729611,"(11.0, 12.0, 11.523809523809524)","(7.0, 7.4, 6.513636363636364)","(21.0, 42.0, 27.6)","(3.9, 4.0, 3.590909090909091)","(4.2, 4.9, 4.757142857142857)","(10.0, 14.0, 14.433333333333334)","(11.0, 23.0, 20.0)","(5.5, 5.9, 5.8307692307692305)"
07-01-2023 14:20:31.943529,"(11.0, 14.5, 13.767441860465116)","(7.0, 7.4, 6.258536585365854)","(21.0, 42.0, 42.0)","(3.9, 3.6, 3.4236147757255937)","(4.2, 5.4, 5.0137931034482754)","(10.0, 15.5, 11.73404255319149)","(11.0, 23.0, 20.9375)","(5.5, 6.6, 6.182608695652174)"
07-01-2023 14:20:33.127200,"(11.0, 14.5, 13.555555555555555)","(7.0, 7.4, 7.211764705882353)","(21.0, 46.0, 30.857142857142858)","(3.9, 3.45, 3.6315384615384616)","(4.2, 5.1, 5.625)","(10.0, 12.0, 12.8125)","(11.0, 25.0, 21.5)","(5.5, 6.2, 6.0777777777777775)"
07-01-2023 14:20:34.239919,"(11.0, 26.0, 21.666666666666668)","(7.0, 7.2, 7.066666666666666)","(21.0, 28.0, 27.714285714285715)","(3.9, 3.65, 3.6315384615384616)","(4.2, 5.9, 4.507216494845361)","(10.0, 13.0, 11.95)","(11.0, 23.0, 22.0)","(5.5, 6.6, 6.171428571428572)"
07-01-2023 14:20:35.365989,"(11.0, 26.0, 18.045454545454547)","(7.0, 7.6, 7.014257425742574)","(21.0, 60.0, 50.333333333333336)","(3.9, 3.55, 3.786842105263158)","(4.2, 4.6, 4.5006591337099815)","(10.0, 15.5, 11.1)","(11.0, 40.0, 22.833333333333332)","(5.5, 6.6, 6.24)"
07-01-2023 14:20:36.626236,"(11.0, 19.5, 16.5)","(7.0, 7.6, 6.074626865671642)","(21.0, 55.0, 48.25)","(3.9, 4.0, 3.5958823529411763)","(4.2, 4.6, 4.012138728323699)","(10.0, 11.5, 10.61875)","(11.0, 38.0, 26.666666666666664)","(5.5, 6.6, 6.515384615384615)"
07-01-2023 14:20:37.928909,"(11.0, 26.0, 20.96875)","(7.0, 6.2, 6.121951219512195)","(21.0, 55.0, 41.0)","(3.9, 3.7, 3.6076923076923078)","(4.2, 4.6, 4.1010449320794145)","(10.0, 11.5, 10.603658536585366)","(11.0, 38.0, 29.5)","(5.5, 6.6, 7.85)"
07-01-2023 14:20:39.094131,"(11.0, 14.5, 14.34375)","(7.0, 6.2, 6.1085714285714285)","(21.0, 44.0, 41.0)","(3.9, 3.7, 3.8593023255813956)","(4.2, 4.6, 3.651453488372093)","(10.0, 11.5, 10.53448275862069)","(11.0, 38.0, 23.8)","(5.5, 8.2, 8.036363636363637)"
07-01-2023 14:20:40.237226,"(11.0, 12.0, 11.8)","(7.0, 6.8, 6.488888888888889)","(21.0, 80.0, 53.5)","(3.9, 3.95, 3.9642857142857144)","(4.2, 3.75, 3.88)","(10.0, 11.5, 11.021739130434783)","(11.0, 40.0, 26.846153846153847)","(5.5, 8.4, 8.146666666666667)"
07-01-2023 14:20:41.497812,"(11.0, 13.5, 11.545454545454545)","(7.0, 7.0, 6.801098901098901)","(21.0, 75.0, 49.333333333333336)","(3.9, 4.0, 3.5340425531914894)","(4.2, 4.4, 3.9511363636363637)","(10.0, 11.5, 11.041666666666666)","(11.0, 40.0, 30.22222222222222)","(5.5, 8.8, 8.971428571428572)"
07-01-2023 14:20:42.746614,"(11.0, 12.0, 11.545454545454545)","(7.0, 7.0, 6.8012345679012345)","(21.0, 60.0, 54.666666666666664)","(3.9, 3.55, 4.183636363636364)","(4.2, 4.0, 3.515625)","(10.0, 11.5, 16.470588235294116)","(11.0, 40.0, 26.666666666666668)","(5.5, 9.0, 6.476923076923077)"
07-01-2023 14:20:43.890783,"(11.0, 12.0, 10.8)","(7.0, 7.0, 6.604907975460122)","(21.0, 60.0, 54.666666666666664)","(3.9, 4.2, 3.5527131782945736)","(4.2, 4.0, 3.6909574468085107)","(10.0, 18.0, 14.857142857142858)","(11.0, 40.0, 24.09090909090909)","(5.5, 8.0, 7.673684210526315)"
07-01-2023 14:20:45.078034,"(11.0, 12.0, 10.5)","(7.0, 7.6, 6.457534246575343)","(21.0, 60.0, 74.66666666666667)","(3.9, 3.6, 3.1615873015873017)","(4.2, 4.0, 3.725)","(10.0, 18.0, 9.261538461538462)","(11.0, 25.0, 27.25)","(5.5, 8.2, 9.371428571428572)"
07-01-2023 14:20:46.290069,"(11.0, 20.0, 13.333333333333334)","(7.0, 7.6, 6.810526315789473)","(21.0, 90.0, 74.66666666666667)","(3.9, 3.5, 3.3556603773584905)","(4.2, 3.95, 3.835714285714286)","(10.0, 10.0, 9.219047619047618)","(11.0, 40.0, 34.0)","(5.5, 11.0, 8.48)"
07-01-2023 14:20:47.418638,"(11.0, 20.0, 15.666666666666666)","(7.0, 7.6, 7.001595744680851)","(21.0, 85.0, 83.52830188679245)","(3.9, 3.45, 3.232608695652174)","(4.2, 3.95, 3.272727272727273)","(10.0, 10.0, 9.221052631578946)","(11.0, 38.0, 32.0)","(5.5, 8.8, 9.8)"
07-01-2023 14:20:48.550145,"(11.0, 22.0, 17.75)","(7.0, 7.6, 6.4757575757575765)","(21.0, 90.0, 96.0)","(3.9, 3.45, 3.4054054054054053)","(4.2, 3.5, 3.838888888888889)","(10.0, 10.0, 9.424)","(11.0, 38.0, 31.333333333333332)","(5.5, 12.0, 6.813793103448275)"
07-01-2023 14:20:49.667157,"(11.0, 24.0, 20.285714285714285)","(7.0, 7.6, 7.003478260869565)","(21.0, 120.0, 97.19999999999999)","(3.9, 3.5, 3.325)","(4.2, 3.85, 3.3136363636363635)","(10.0, 10.0, 9.505882352941176)","(11.0, 40.0, 40.0)","(5.5, 7.2, 7.121428571428572)"
07-01-2023 14:20:50.862114,"(11.0, 26.0, 22.666666666666668)","(7.0, 7.6, 7.003478260869565)","(21.0, 130.0, 97.19999999999999)","(3.9, 3.5, 3.325)","(4.2, 3.95, 3.3136363636363635)","(10.0, 10.0, 9.505882352941176)","(11.0, 42.0, 31.25)","(5.5, 10.5, 6.2372093023255815)"
07-01-2023 14:20:52.125116,"(11.0, 26.0, 18.875)","(7.0, 7.6, 7.0)","(21.0, 95.0, 97.65217391304348)","(3.9, 3.55, 3.460344827586207)","(4.2, 3.95, 3.8984848484848484)","(10.0, 10.0, 9.590909090909092)","(11.0, 44.0, 35.5)","(5.5, 7.0, 6.14375)"
07-01-2023 14:20:53.382722,"(11.0, 27.0, 24.5)","(7.0, 7.0, 6.807250755287009)","(21.0, 100.0, 114.0)","(3.9, 3.65, 3.613157894736842)","(4.2, 4.1, 4.246153846153846)","(10.0, 11.5, 8.603986710963454)","(11.0, 44.0, 43.666666666666664)","(5.5, 6.2, 6.812903225806451)"
07-01-2023 14:20:54.554795,"(11.0, 13.5, 12.75)","(7.0, 7.6, 7.203625377643505)","(21.0, 120.0, 114.0)","(3.9, 3.65, 3.613157894736842)","(4.2, 4.3, 4.246153846153846)","(10.0, 9.0, 8.603986710963454)","(11.0, 55.0, 43.666666666666664)","(5.5, 7.0, 6.812903225806451)"
07-01-2023 14:20:55.681279,"(11.0, 13.5, 12.75)","(7.0, 7.6, 7.203625377643505)","(21.0, 120.0, 114.0)","(3.9, 3.65, 3.613157894736842)","(4.2, 4.3, 4.246153846153846)","(10.0, 9.0, 8.603986710963454)","(11.0, 55.0, 43.666666666666664)","(5.5, 7.0, 6.812903225806451)"
07-01-2023 14:20:56.954238,"(11.0, 13.5, 17.0)","(7.0, 6.8, 6.571428571428571)","(21.0, 130.0, 100.0)","(3.9, 3.15, 3.0965408805031447)","(4.2, 4.6, 4.535)","(10.0, 9.0, 8.205594405594406)","(11.0, 55.0, 48.0)","(5.5, 9.6, 9.04)"
07-01-2023 14:20:58.245762,"(11.0, 25.0, 17.8)","(7.0, 6.8, 6.422018348623854)","(21.0, 130.0, 135.0)","(3.9, 3.15, 3.1166666666666667)","(4.2, 4.6, 4.133333333333334)","(10.0, 9.0, 8.205776173285198)","(11.0, 55.0, 51.33333333333333)","(5.5, 9.6, 8.952631578947368)"
