,Byron,Excelladus,New Tycoon,Divine Breath,Lovetheinvasion,Baranof,Bluff N Bluster,Straya Pride,The Carpet Bagger,Weekend Affair
07-01-2023 13:04:55.449326,"(7.0, 7.8, 7.777520661157024)","(3.6, 4.0, 3.995887662988967)","(41.0, 55.0, 54.03846153846154)","(6.5, 7.8, 7.768253968253968)","(6.5, 7.4, 7.275555555555556)","(10.0, 12.0, 11.845878136200717)","(6.5, 7.6, 7.595660749506903)","(51.0, 70.0, 67.29508196721312)","(17.0, 19.0, 18.74712643678161)","(18.0, 21.0, 20.696969696969695)"
07-01-2023 13:04:56.592546,"(7.0, 7.8, 7.77427258805513)","(3.6, 4.0, 3.9861538461538464)","(41.0, 55.0, 54.03846153846154)","(6.5, 7.8, 7.768253968253968)","(6.5, 7.4, 7.288311688311689)","(10.0, 12.0, 11.874564459930314)","(6.5, 7.6, 7.596153846153846)","(51.0, 70.0, 67.29508196721312)","(17.0, 19.0, 17.626666666666665)","(18.0, 21.0, 20.68639053254438)"
07-01-2023 13:04:57.805407,"(7.0, 7.8, 7.772099447513812)","(3.6, 4.0, 3.9805343511450384)","(41.0, 55.0, 54.193548387096776)","(6.5, 7.8, 7.790950226244344)","(6.5, 7.6, 7.515686274509804)","(10.0, 12.0, 11.877551020408163)","(6.5, 7.6, 7.5957610789980725)","(51.0, 70.0, 67.37704918032787)","(17.0, 18.0, 17.735294117647058)","(18.0, 21.0, 20.69364161849711)"
07-01-2023 13:04:59.012717,"(7.0, 7.6, 7.476944837340877)","(3.6, 4.0, 3.9840625)","(41.0, 55.0, 54.193548387096776)","(6.5, 7.8, 7.791084695393759)","(6.5, 7.6, 7.563076923076923)","(10.0, 12.0, 11.902173913043478)","(6.5, 7.6, 7.598050682261208)","(51.0, 70.0, 67.37704918032787)","(17.0, 18.0, 17.615384615384617)","(18.0, 21.0, 20.756880733944953)"
07-01-2023 13:05:00.245248,"(7.0, 7.6, 7.4995951417004045)","(3.5, 4.1, 4.0029142381348874)","(41.0, 55.0, 54.193548387096776)","(6.5, 7.8, 7.841610738255033)","(6.5, 7.6, 7.651968503937008)","(10.0, 12.0, 11.925862068965518)","(6.5, 7.6, 7.598175182481752)","(51.0, 70.0, 67.41935483870968)","(17.0, 18.0, 16.66)","(18.0, 21.0, 20.767543859649123)"
07-01-2023 13:05:01.635522,"(7.0, 7.8, 7.766666666666667)","(3.5, 4.0, 3.999866310160428)","(41.0, 55.0, 54.26470588235294)","(6.5, 8.0, 7.812068965517241)","(6.5, 7.8, 7.704081632653061)","(10.0, 12.0, 11.925862068965518)","(6.5, 7.6, 7.599301919720768)","(51.0, 70.0, 67.41935483870968)","(17.0, 17.0, 17.475)","(18.0, 21.0, 20.794392523364486)"
07-01-2023 13:05:02.864990,"(7.0, 7.8, 7.769636963696369)","(3.6, 4.1, 4.0095422808378585)","(41.0, 55.0, 54.26470588235294)","(6.5, 8.0, 7.8111999999999995)","(6.5, 7.8, 7.689743589743589)","(10.0, 12.0, 11.910211267605634)","(6.5, 7.6, 7.599156118143459)","(51.0, 70.0, 67.3109243697479)","(16.0, 17.5, 17.25)","(18.0, 21.0, 20.825396825396826)"
07-01-2023 13:05:04.086518,"(7.0, 7.8, 7.766300366300366)","(3.6, 4.1, 4.0150442477876105)","(41.0, 55.0, 54.26470588235294)","(6.5, 8.0, 7.831428571428571)","(6.5, 7.8, 7.446315789473685)","(10.0, 12.0, 11.910211267605634)","(6.5, 7.6, 7.599115044247787)","(51.0, 70.0, 67.3109243697479)","(16.0, 17.5, 17.035714285714285)","(18.0, 21.0, 20.986425339366516)"
07-01-2023 13:05:05.252900,"(7.0, 8.0, 7.891208791208791)","(3.6, 4.1, 4.0150442477876105)","(41.0, 55.0, 54.26470588235294)","(6.5, 8.0, 7.936760925449871)","(6.5, 7.8, 7.723981900452489)","(10.0, 12.0, 11.898406374501992)","(6.5, 7.6, 7.599115044247787)","(51.0, 70.0, 67.24137931034483)","(16.0, 17.5, 17.035714285714285)","(18.0, 21.0, 21.309859154929576)"
07-01-2023 13:05:06.432253,"(7.0, 8.0, 7.891208791208791)","(3.6, 4.1, 4.008198051948052)","(41.0, 55.0, 54.26470588235294)","(6.5, 8.0, 7.938939197930142)","(6.5, 7.8, 7.7227722772277225)","(10.0, 12.0, 11.859022556390977)","(6.5, 7.6, 7.583257918552036)","(51.0, 70.0, 67.21739130434783)","(16.0, 17.5, 17.88095238095238)","(18.0, 22.0, 21.1900826446281)"
07-01-2023 13:05:07.594404,"(7.0, 8.0, 7.89)","(3.6, 4.0, 3.990877598152425)","(41.0, 55.0, 54.25373134328358)","(6.5, 8.0, 7.96020942408377)","(6.5, 7.8, 7.607766990291262)","(10.0, 12.0, 11.897727272727273)","(6.5, 7.6, 7.654022988505747)","(51.0, 70.0, 67.14285714285714)","(16.0, 18.0, 17.333333333333332)","(18.0, 22.0, 21.1869918699187)"
07-01-2023 13:05:08.813629,"(7.0, 8.0, 7.885988483685221)","(3.6, 4.0, 3.981055900621118)","(41.0, 60.0, 56.224489795918366)","(6.5, 8.0, 7.965048543689321)","(6.5, 7.8, 7.512820512820513)","(10.0, 12.0, 11.873271889400922)","(6.5, 7.8, 7.74123006833713)","(51.0, 70.0, 67.14285714285714)","(16.0, 17.5, 17.166666666666668)","(18.0, 22.0, 21.1869918699187)"
07-01-2023 13:05:10.014028,"(7.0, 8.0, 7.893840579710145)","(3.6, 4.1, 4.001949152542373)","(41.0, 60.0, 56.224489795918366)","(6.5, 8.0, 7.9649484536082475)","(6.5, 7.6, 7.454961832061069)","(10.0, 12.0, 11.98447204968944)","(6.5, 7.8, 7.7415676959619955)","(51.0, 70.0, 67.15447154471545)","(16.0, 18.0, 17.95275590551181)","(18.0, 22.0, 21.176470588235293)"
07-01-2023 13:05:11.280344,"(7.0, 8.0, 7.89695885509839)","(3.6, 4.1, 4.0084437086092715)","(41.0, 60.0, 56.21052631578947)","(6.5, 8.0, 7.963829787234043)","(6.5, 7.8, 7.442105263157895)","(10.0, 12.0, 11.98134328358209)","(6.5, 7.8, 7.762430939226519)","(51.0, 70.0, 67.03389830508475)","(16.0, 18.0, 17.95275590551181)","(18.0, 22.0, 21.175)"
07-01-2023 13:05:12.419038,"(7.0, 8.0, 7.884292379471228)","(3.6, 4.1, 4.0150837988826815)","(41.0, 60.0, 56.21052631578947)","(6.5, 8.0, 8.064604810996563)","(6.5, 7.8, 7.495)","(10.0, 12.0, 11.763392857142858)","(6.5, 7.8, 7.760747663551402)","(51.0, 70.0, 66.84684684684684)","(16.0, 18.0, 17.979674796747968)","(18.0, 22.0, 19.99142857142857)"
07-01-2023 13:05:13.593344,"(7.0, 8.0, 7.8835680751173705)","(3.6, 4.1, 4.008219178082192)","(41.0, 60.0, 56.21052631578947)","(6.5, 8.2, 8.04904214559387)","(6.5, 7.8, 7.4)","(10.0, 12.0, 11.935028248587571)","(6.5, 7.8, 7.7655737704918035)","(51.0, 70.0, 66.81818181818181)","(16.0, 18.0, 17.828271028037385)","(18.0, 20.0, 19.990196078431374)"
07-01-2023 13:05:14.736858,"(7.0, 8.0, 7.834934497816594)","(3.6, 4.1, 4.0060103626943)","(41.0, 60.0, 56.36363636363636)","(6.5, 8.2, 7.852093023255813)","(6.5, 7.4, 7.340074906367041)","(10.0, 12.0, 11.984276729559749)","(6.5, 7.8, 7.796812749003984)","(51.0, 70.0, 66.66666666666667)","(16.0, 18.0, 16.99331550802139)","(18.0, 20.0, 20.900510204081634)"
07-01-2023 13:05:15.850574,"(7.0, 8.0, 7.862708719851577)","(3.6, 4.0, 3.9951923076923075)","(41.0, 60.0, 56.3)","(6.5, 8.2, 8.137876386687797)","(6.5, 7.4, 7.329122807017544)","(10.0, 12.0, 12.24468085106383)","(6.5, 7.8, 7.787878787878788)","(51.0, 70.0, 66.66666666666667)","(16.0, 17.0, 16.994638069705093)","(18.0, 21.0, 20.444444444444443)"
07-01-2023 13:05:16.990224,"(7.0, 8.0, 7.8610108303249095)","(3.6, 4.1, 4.002053388090349)","(41.0, 60.0, 55.869565217391305)","(6.5, 8.2, 8.137440758293838)","(6.5, 7.4, 7.322846441947566)","(10.0, 12.5, 12.043956043956044)","(6.5, 7.8, 7.786266094420601)","(51.0, 70.0, 66.66666666666667)","(16.0, 17.0, 16.994638069705093)","(18.0, 22.0, 20.72222222222222)"
07-01-2023 13:05:18.109327,"(7.0, 8.0, 7.860791366906475)","(3.6, 4.1, 4.0111570247933885)","(41.0, 60.0, 59.67213114754098)","(6.5, 8.2, 8.109708737864077)","(6.5, 7.4, 7.360330578512397)","(10.0, 12.5, 12.292079207920793)","(6.5, 7.8, 7.814525139664804)","(51.0, 70.0, 66.875)","(16.0, 17.0, 18.718614718614717)","(18.0, 21.0, 20.216867469879517)"
07-01-2023 13:05:19.257332,"(7.0, 8.0, 7.899672131147541)","(3.6, 4.1, 4.091755005889281)","(41.0, 55.0, 54.83606557377049)","(6.5, 8.2, 8.099435028248587)","(6.5, 7.4, 7.360816326530612)","(10.0, 12.5, 12.22)","(6.5, 8.0, 7.83293172690763)","(51.0, 70.0, 66.21621621621621)","(16.0, 19.0, 18.471764705882354)","(18.0, 22.0, 20.166666666666668)"
07-01-2023 13:05:20.453405,"(7.0, 8.0, 7.878740157480315)","(3.6, 3.95, 3.91056338028169)","(41.0, 55.0, 54.80392156862745)","(6.5, 8.2, 8.143670886075949)","(6.5, 7.4, 7.362376237623763)","(10.0, 12.5, 11.57913043478261)","(6.5, 8.0, 7.839382239382239)","(51.0, 70.0, 66.21621621621621)","(16.0, 18.5, 18.162790697674417)","(18.0, 21.0, 20.71590909090909)"
07-01-2023 13:05:21.602582,"(7.0, 8.0, 7.878740157480315)","(3.6, 4.0, 3.970833333333333)","(41.0, 55.0, 54.77777777777778)","(6.5, 8.2, 8.14531490015361)","(6.5, 7.4, 7.172809667673716)","(10.0, 12.0, 11.01592356687898)","(6.5, 8.0, 7.839382239382239)","(51.0, 70.0, 66.21621621621621)","(16.0, 19.0, 18.27672955974843)","(18.0, 21.0, 20.743150684931507)"
07-01-2023 13:05:22.778342,"(7.0, 8.0, 7.898684210526316)","(3.6, 4.0, 3.9946013289036544)","(41.0, 55.0, 56.89393939393939)","(6.5, 8.2, 8.157927786499215)","(6.5, 7.2, 7.188356164383562)","(10.0, 12.0, 11.131578947368421)","(6.5, 8.0, 7.818340611353712)","(51.0, 70.0, 66.5)","(16.0, 19.0, 18.467391304347824)","(18.0, 21.0, 20.305555555555557)"
07-01-2023 13:05:24.068599,"(7.0, 7.8, 7.763230240549828)","(3.6, 4.0, 3.915092936802974)","(41.0, 60.0, 57.26027397260274)","(6.5, 8.2, 8.145967741935483)","(6.5, 7.2, 7.1898507462686565)","(10.0, 11.5, 11.260683760683762)","(6.5, 8.0, 7.884880636604774)","(51.0, 70.0, 66.74418604651163)","(16.0, 19.0, 18.384180790960453)","(18.0, 21.0, 20.553571428571427)"
07-01-2023 13:05:25.265154,"(7.0, 7.8, 7.7665625)","(3.6, 3.95, 3.915092936802974)","(41.0, 60.0, 57.26027397260274)","(6.5, 8.2, 8.136941176470588)","(6.5, 7.2, 7.195144157814871)","(10.0, 11.5, 11.228155339805825)","(6.5, 8.0, 7.861481481481482)","(51.0, 70.0, 67.28571428571429)","(16.0, 19.0, 18.128)","(18.0, 21.0, 20.59016393442623)"
07-01-2023 13:05:26.484344,"(7.0, 7.8, 7.772151898734177)","(3.6, 3.9, 3.888768115942029)","(41.0, 60.0, 57.64705882352941)","(6.5, 8.2, 8.140397350993377)","(6.5, 7.2, 7.195884773662551)","(10.0, 11.5, 10.985955056179776)","(6.5, 8.0, 7.877272727272727)","(51.0, 70.0, 67.53246753246754)","(16.0, 19.0, 17.666666666666668)","(18.0, 21.0, 20.705882352941178)"
07-01-2023 13:05:27.677191,"(7.0, 7.8, 7.7747851002865325)","(3.6, 3.9, 3.888768115942029)","(41.0, 60.0, 57.64705882352941)","(6.5, 8.2, 8.149647058823529)","(6.5, 7.2, 7.25)","(10.0, 11.0, 10.985)","(6.5, 8.0, 7.914657980456026)","(51.0, 70.0, 67.5)","(16.0, 19.0, 18.54090909090909)","(18.0, 21.0, 21.5)"
07-01-2023 13:05:28.861643,"(7.0, 7.8, 7.780845070422535)","(3.6, 3.8, 3.7937728937728936)","(41.0, 60.0, 58.142857142857146)","(6.5, 8.2, 8.390131578947368)","(6.5, 7.4, 7.348305084745763)","(10.0, 11.0, 11.301587301587302)","(6.5, 8.0, 7.941145833333334)","(51.0, 70.0, 72.125)","(16.0, 19.0, 18.307142857142857)","(18.0, 22.0, 21.591160220994475)"
07-01-2023 13:05:30.038950,"(7.0, 8.0, 7.915267175572519)","(3.6, 3.65, 3.6427762039660054)","(41.0, 60.0, 58.20388349514563)","(6.5, 8.4, 8.39527027027027)","(6.5, 7.4, 7.354777070063695)","(10.0, 11.5, 11.365591397849462)","(6.5, 8.0, 8.192691029900331)","(51.0, 75.0, 72.78846153846153)","(16.0, 18.5, 18.425742574257427)","(18.0, 22.0, 21.6045197740113)"
07-01-2023 13:05:31.245369,"(7.0, 8.0, 7.9174721189591075)","(3.6, 3.8, 3.658167330677291)","(41.0, 60.0, 58.20388349514563)","(6.5, 8.4, 8.393146417445482)","(6.5, 7.4, 7.369146005509642)","(10.0, 11.5, 11.393203883495145)","(6.5, 8.2, 8.196874999999999)","(51.0, 75.0, 72.87037037037037)","(16.0, 18.5, 18.43801652892562)","(18.0, 22.0, 21.60112359550562)"
07-01-2023 13:05:32.508668,"(7.0, 8.0, 7.926245847176079)","(3.6, 3.65, 3.6288505747126436)","(41.0, 60.0, 58.23809523809524)","(6.5, 8.4, 8.990123456790123)","(6.5, 7.4, 7.352742616033756)","(10.0, 11.5, 11.30188679245283)","(6.5, 8.2, 8.190825688073394)","(51.0, 75.0, 73.88888888888889)","(16.0, 18.5, 18.352941176470587)","(18.0, 22.0, 21.354545454545455)"
07-01-2023 13:05:33.864674,"(7.0, 8.0, 7.875862068965517)","(3.5, 3.65, 3.649007936507936)","(41.0, 60.0, 66.28571428571428)","(6.5, 9.0, 11.1875)","(6.5, 7.4, 7.785714285714286)","(10.0, 11.5, 14.289473684210526)","(6.5, 8.2, 8.596226415094339)","(51.0, 75.0, 78.0)","(16.0, 19.0, 21.0)","(18.0, 22.0, 17.22222222222222)"
07-01-2023 13:05:35.208377,"(7.0, 10.5, 10.26153846153846)","(3.5, 4.5, 3.0642857142857145)","(41.0, 80.0, 62.0)","(6.5, 12.5, 7.778260869565218)","(6.5, 7.8, 7.792857142857143)","(10.0, 15.0, 14.289473684210526)","(6.5, 9.2, 8.596226415094339)","(51.0, 110.0, 55.666666666666664)","(16.0, 24.0, 21.0)","(18.0, 32.0, 21.666666666666664)"
07-01-2023 13:05:36.557113,"(7.0, 10.5, 9.176923076923076)","(3.5, 3.6, 3.121739130434783)","(41.0, 80.0, 67.83333333333334)","(6.5, 7.8, 7.673873873873873)","(6.5, 7.8, 7.111111111111112)","(10.0, 15.0, 10.866666666666667)","(6.5, 9.2, 8.91830985915493)","(51.0, 75.0, 54.0)","(16.0, 24.0, 23.616279069767444)","(18.0, 26.0, 19.5)"
07-01-2023 13:05:37.774186,"(7.0, 9.2, 9.176923076923076)","(3.5, 3.6, 3.121739130434783)","(41.0, 75.0, 67.83333333333334)","(6.5, 7.8, 7.673873873873873)","(6.5, 7.2, 7.114583333333333)","(10.0, 11.5, 10.866666666666667)","(6.5, 9.2, 8.585454545454546)","(51.0, 70.0, 54.0)","(16.0, 24.0, 23.71698113207547)","(18.0, 26.0, 19.5)"
07-01-2023 13:05:38.947152,"(7.0, 9.2, 9.187096774193547)","(3.5, 3.95, 3.8156976744186046)","(41.0, 75.0, 58.875)","(6.5, 7.8, 7.699212598425197)","(6.5, 7.2, 7.123595505617978)","(10.0, 11.5, 10.89278350515464)","(6.5, 8.6, 8.926027397260274)","(51.0, 70.0, 58.0)","(16.0, 24.0, 23.761904761904763)","(18.0, 26.0, 21.666666666666664)"
07-01-2023 13:05:40.112179,"(7.0, 12.0, 11.740259740259742)","(3.5, 3.9, 3.857865168539326)","(41.0, 75.0, 56.0)","(6.5, 7.8, 7.416666666666667)","(6.5, 7.2, 7.118421052631579)","(10.0, 11.5, 11.9)","(6.5, 9.2, 9.04)","(51.0, 70.0, 54.5)","(16.0, 24.0, 23.761904761904763)","(18.0, 26.0, 25.886363636363637)"
07-01-2023 13:05:41.365720,"(7.0, 12.0, 9.285714285714285)","(3.5, 3.2, 3.1009063444108764)","(41.0, 80.0, 57.0)","(6.5, 7.6, 7.330612244897959)","(6.5, 7.2, 7.121621621621622)","(10.0, 14.0, 11.666666666666666)","(6.5, 9.2, 10.37)","(51.0, 80.0, 55.5)","(16.0, 24.0, 23.71875)","(18.0, 26.0, 25.886363636363637)"
07-01-2023 13:05:43.011600,"(7.0, 12.0, 11.142857142857142)","(3.5, 3.2, 3.397014925373134)","(41.0, 80.0, 79.16666666666667)","(6.5, 7.6, 7.384)","(6.5, 7.2, 7.126027397260274)","(10.0, 14.0, 10.15)","(6.5, 10.5, 11.178571428571429)","(51.0, 65.0, 52.5)","(16.0, 24.0, 23.70967741935484)","(18.0, 26.0, 25.88095238095238)"
07-01-2023 13:05:44.426206,"(7.0, 12.0, 11.81981981981982)","(3.5, 3.4, 3.73135593220339)","(41.0, 80.0, 79.0)","(6.5, 7.4, 7.3)","(6.5, 7.2, 7.127536231884058)","(10.0, 10.5, 13.866666666666667)","(6.5, 12.0, 10.733333333333333)","(51.0, 65.0, 56.5)","(16.0, 24.0, 23.7)","(18.0, 26.0, 25.88095238095238)"
07-01-2023 13:05:45.655098,"(7.0, 12.0, 11.81981981981982)","(3.5, 3.8, 3.73135593220339)","(41.0, 80.0, 79.0)","(6.5, 7.6, 7.162962962962963)","(6.5, 7.2, 7.176923076923077)","(10.0, 14.0, 13.44)","(6.5, 12.0, 8.959090909090909)","(51.0, 60.0, 53.77777777777778)","(16.0, 24.0, 26.564102564102562)","(18.0, 26.0, 25.82758620689655)"
07-01-2023 13:05:46.893554,"(7.0, 10.5, 10.453703703703704)","(3.5, 3.9, 3.5369369369369372)","(41.0, 85.0, 82.5)","(6.5, 7.2, 7.651851851851852)","(6.5, 7.2, 7.958333333333333)","(10.0, 13.5, 13.866666666666667)","(6.5, 9.0, 9.007407407407406)","(51.0, 60.0, 48.099999999999994)","(16.0, 29.0, 26.564102564102562)","(18.0, 26.0, 24.612903225806452)"
07-01-2023 13:05:48.173740,"(7.0, 11.5, 11.275757575757575)","(3.5, 3.0, 3.757142857142857)","(41.0, 85.0, 80.33333333333333)","(6.5, 7.8, 7.786885245901639)","(6.5, 8.0, 7.418181818181819)","(10.0, 14.0, 13.932307692307692)","(6.5, 9.2, 11.295454545454545)","(51.0, 55.0, 52.125)","(16.0, 29.0, 26.4)","(18.0, 25.0, 26.79310344827586)"
07-01-2023 13:05:49.393094,"(7.0, 9.8, 9.0)","(3.5, 3.8, 3.757142857142857)","(41.0, 85.0, 76.76470588235294)","(6.5, 7.8, 7.733333333333333)","(6.5, 7.8, 7.24)","(10.0, 14.0, 10.555555555555555)","(6.5, 11.5, 10.428571428571429)","(51.0, 55.0, 54.656716417910445)","(16.0, 28.0, 25.333333333333332)","(18.0, 27.0, 24.862068965517242)"
07-01-2023 13:05:50.591513,"(7.0, 8.0, 7.85)","(3.5, 3.65, 3.5785714285714283)","(41.0, 85.0, 76.76470588235294)","(6.5, 7.8, 6.921739130434783)","(6.5, 7.8, 7.166037735849057)","(10.0, 15.0, 11.227272727272727)","(6.5, 11.5, 11.1875)","(51.0, 55.0, 69.43283582089552)","(16.0, 28.0, 27.32)","(18.0, 25.0, 24.764705882352942)"
07-01-2023 13:05:51.805944,"(7.0, 8.0, 7.883333333333333)","(3.5, 3.6, 3.5541666666666667)","(41.0, 85.0, 76.76470588235294)","(6.5, 7.0, 6.9399999999999995)","(6.5, 7.8, 6.257142857142857)","(10.0, 12.5, 11.227272727272727)","(6.5, 11.5, 11.007142857142856)","(51.0, 70.0, 49.5)","(16.0, 28.0, 22.596153846153847)","(18.0, 25.0, 24.764705882352942)"
07-01-2023 13:05:53.023961,"(7.0, 7.8, 7.723404255319148)","(3.5, 3.7, 3.66)","(41.0, 85.0, 76.76470588235294)","(6.5, 7.0, 6.9399999999999995)","(6.5, 7.8, 7.244444444444444)","(10.0, 12.5, 9.806451612903226)","(6.5, 11.5, 9.182608695652172)","(51.0, 65.0, 49.666666666666664)","(16.0, 23.0, 20.75)","(18.0, 25.0, 24.77777777777778)"
07-01-2023 13:05:54.263323,"(7.0, 7.6, 7.4363636363636365)","(3.5, 3.7, 3.6666666666666665)","(41.0, 85.0, 76.875)","(6.5, 7.0, 6.9)","(6.5, 7.6, 6.590909090909091)","(10.0, 10.0, 8.379999999999999)","(6.5, 9.2, 10.82)","(51.0, 65.0, 47.0)","(16.0, 23.0, 25.8125)","(18.0, 25.0, 23.666666666666668)"
07-01-2023 13:05:55.577136,"(7.0, 7.6, 6.769230769230769)","(3.5, 3.8, 3.76)","(41.0, 85.0, 76.875)","(6.5, 7.0, 7.222222222222222)","(6.5, 7.0, 6.885714285714286)","(10.0, 10.0, 9.653846153846153)","(6.5, 11.0, 9.585714285714285)","(51.0, 60.0, 51.33333333333333)","(16.0, 26.0, 25.5)","(18.0, 24.0, 26.807692307692307)"
07-01-2023 13:05:56.926609,"(7.0, 8.0, 7.925925925925926)","(3.5, 3.65, 3.4878048780487805)","(41.0, 85.0, 77.0)","(6.5, 8.0, 7.414814814814815)","(6.5, 7.0, 6.9393939393939394)","(10.0, 10.0, 9.708333333333334)","(6.5, 9.6, 9.857142857142858)","(51.0, 60.0, 48.666666666666664)","(16.0, 26.0, 25.5)","(18.0, 27.0, 28.928571428571427)"
07-01-2023 13:05:58.211262,"(7.0, 8.0, 7.9399999999999995)","(3.5, 3.6, 3.5253521126760563)","(41.0, 85.0, 77.14285714285714)","(6.5, 8.0, 7.177215189873418)","(6.5, 7.0, 6.995744680851064)","(10.0, 10.0, 9.930555555555555)","(6.5, 11.0, 9.92)","(51.0, 55.0, 60.5)","(16.0, 26.0, 27.166666666666668)","(18.0, 30.0, 29.7)"
07-01-2023 13:05:59.532938,"(7.0, 9.0, 8.929113924050633)","(3.5, 3.3, 3.164788732394366)","(41.0, 85.0, 77.14285714285714)","(6.5, 8.0, 7.0285714285714285)","(6.5, 7.8, 7.257142857142857)","(10.0, 10.0, 9.5)","(6.5, 11.0, 9.92)","(51.0, 85.0, 72.0)","(16.0, 28.0, 26.0)","(18.0, 30.0, 29.666666666666668)"
07-01-2023 13:06:00.776235,"(7.0, 9.0, 8.333333333333334)","(3.5, 3.3, 3.2117647058823526)","(41.0, 85.0, 77.14285714285714)","(6.5, 8.0, 7.029850746268656)","(6.5, 7.6, 6.778378378378378)","(10.0, 10.0, 9.5)","(6.5, 11.0, 9.74)","(51.0, 90.0, 72.66666666666666)","(16.0, 27.0, 26.0)","(18.0, 32.0, 29.692307692307693)"
07-01-2023 13:06:02.023302,"(7.0, 9.0, 8.333333333333334)","(3.5, 3.3, 3.1999999999999997)","(41.0, 85.0, 77.14285714285714)","(6.5, 8.0, 6.643835616438356)","(6.5, 7.8, 6.788888888888889)","(10.0, 10.0, 10.927272727272728)","(6.5, 11.0, 10.428571428571429)","(51.0, 90.0, 69.0)","(16.0, 27.0, 18.333333333333332)","(18.0, 30.0, 28.8)"
07-01-2023 13:06:03.283659,"(7.0, 9.0, 8.571428571428571)","(3.5, 3.1, 3.058102766798419)","(41.0, 85.0, 77.14285714285714)","(6.5, 6.8, 6.643835616438356)","(6.5, 7.8, 6.538461538461538)","(10.0, 15.0, 13.0)","(6.5, 11.0, 9.639306358381504)","(51.0, 100.0, 61.33333333333333)","(16.0, 27.0, 22.857142857142858)","(18.0, 30.0, 28.8)"
07-01-2023 13:06:04.552602,"(7.0, 9.0, 8.52)","(3.5, 3.1, 3.0175)","(41.0, 85.0, 77.14285714285714)","(6.5, 7.0, 6.916666666666667)","(6.5, 7.0, 6.614814814814815)","(10.0, 15.0, 13.666666666666666)","(6.5, 9.8, 9.640236686390532)","(51.0, 100.0, 64.0)","(16.0, 23.0, 22.857142857142858)","(18.0, 30.0, 27.333333333333332)"
07-01-2023 13:06:05.806207,"(7.0, 9.0, 8.64)","(3.5, 3.05, 3.016363636363636)","(41.0, 85.0, 77.3076923076923)","(6.5, 7.0, 6.3130434782608695)","(6.5, 7.0, 6.488888888888889)","(10.0, 15.0, 12.954545454545455)","(6.5, 9.8, 9.642767295597483)","(51.0, 100.0, 71.0)","(16.0, 23.0, 33.666666666666664)","(18.0, 32.0, 27.333333333333332)"
07-01-2023 13:06:07.011133,"(7.0, 10.0, 9.376923076923077)","(3.5, 3.05, 2.9799548532731377)","(41.0, 85.0, 77.3076923076923)","(6.5, 6.6, 6.117647058823529)","(6.5, 7.0, 6.488888888888889)","(10.0, 15.0, 13.26923076923077)","(6.5, 9.8, 9.62051282051282)","(51.0, 100.0, 71.0)","(16.0, 36.0, 34.0)","(18.0, 32.0, 27.333333333333332)"
