,Kooringa Magic,Dragon Smoke,Our Mate Ewan,Bit Of Mischief,Ripple Lane,Annika Mac,Rosdue Kodiak
44,"[datetime.datetime(2022, 11, 28, 11, 59, 14, 702772), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 702772), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 702772), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 702772), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 702772), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 702772), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 14, 702772), 9.0, 22.0]"
45,"[datetime.datetime(2022, 11, 28, 11, 59, 15, 821440), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 821440), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 821440), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 821440), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 821440), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 821440), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 15, 821440), 9.0, 22.0]"
46,"[datetime.datetime(2022, 11, 28, 11, 59, 16, 933652), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 933652), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 933652), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 933652), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 933652), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 933652), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 16, 933652), 9.0, 22.0]"
47,"[datetime.datetime(2022, 11, 28, 11, 59, 18, 57623), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 57623), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 57623), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 57623), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 57623), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 57623), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 18, 57623), 9.0, 22.0]"
48,"[datetime.datetime(2022, 11, 28, 11, 59, 19, 176355), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 176355), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 176355), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 176355), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 176355), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 176355), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 19, 176355), 9.0, 22.0]"
49,"[datetime.datetime(2022, 11, 28, 11, 59, 20, 297637), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 297637), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 297637), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 297637), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 297637), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 297637), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 20, 297637), 9.0, 22.0]"
50,"[datetime.datetime(2022, 11, 28, 11, 59, 21, 413266), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 21, 413266), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 21, 413266), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 21, 413266), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 21, 413266), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 21, 413266), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 21, 413266), 9.0, 22.0]"
51,"[datetime.datetime(2022, 11, 28, 11, 59, 22, 531724), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 531724), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 531724), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 531724), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 531724), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 531724), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 22, 531724), 9.0, 22.0]"
52,"[datetime.datetime(2022, 11, 28, 11, 59, 23, 647729), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 647729), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 647729), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 647729), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 647729), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 647729), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 23, 647729), 9.0, 22.0]"
53,"[datetime.datetime(2022, 11, 28, 11, 59, 24, 769665), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 769665), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 769665), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 769665), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 769665), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 769665), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 24, 769665), 9.0, 22.0]"
54,"[datetime.datetime(2022, 11, 28, 11, 59, 25, 877600), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 877600), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 877600), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 877600), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 877600), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 877600), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 25, 877600), 9.0, 22.0]"
55,"[datetime.datetime(2022, 11, 28, 11, 59, 27, 4455), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 4455), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 4455), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 4455), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 4455), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 4455), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 27, 4455), 9.0, 22.0]"
56,"[datetime.datetime(2022, 11, 28, 11, 59, 28, 123764), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 123764), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 123764), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 123764), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 123764), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 123764), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 28, 123764), 9.0, 22.0]"
57,"[datetime.datetime(2022, 11, 28, 11, 59, 29, 261359), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 261359), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 261359), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 261359), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 261359), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 261359), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 29, 261359), 9.0, 22.0]"
58,"[datetime.datetime(2022, 11, 28, 11, 59, 30, 406518), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 30, 406518), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 30, 406518), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 30, 406518), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 30, 406518), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 30, 406518), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 30, 406518), 9.0, 22.0]"
59,"[datetime.datetime(2022, 11, 28, 11, 59, 31, 536518), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 536518), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 536518), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 536518), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 536518), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 536518), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 31, 536518), 9.0, 22.0]"
60,"[datetime.datetime(2022, 11, 28, 11, 59, 32, 669612), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 669612), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 669612), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 669612), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 669612), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 669612), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 32, 669612), 9.0, 22.0]"
61,"[datetime.datetime(2022, 11, 28, 11, 59, 33, 796283), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 796283), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 796283), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 796283), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 796283), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 796283), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 33, 796283), 9.0, 22.0]"
62,"[datetime.datetime(2022, 11, 28, 11, 59, 34, 917119), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 917119), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 917119), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 917119), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 917119), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 917119), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 34, 917119), 9.0, 22.0]"
63,"[datetime.datetime(2022, 11, 28, 11, 59, 36, 40485), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 40485), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 40485), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 40485), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 40485), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 40485), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 36, 40485), 9.0, 22.0]"
64,"[datetime.datetime(2022, 11, 28, 11, 59, 37, 158644), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 158644), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 158644), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 158644), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 158644), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 158644), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 37, 158644), 9.0, 22.0]"
65,"[datetime.datetime(2022, 11, 28, 11, 59, 38, 282847), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 282847), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 282847), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 282847), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 282847), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 282847), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 38, 282847), 9.0, 22.0]"
66,"[datetime.datetime(2022, 11, 28, 11, 59, 39, 398331), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 39, 398331), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 39, 398331), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 39, 398331), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 39, 398331), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 39, 398331), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 39, 398331), 9.0, 22.0]"
67,"[datetime.datetime(2022, 11, 28, 11, 59, 40, 541531), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 541531), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 541531), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 541531), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 541531), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 541531), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 40, 541531), 9.0, 22.0]"
68,"[datetime.datetime(2022, 11, 28, 11, 59, 41, 668075), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 668075), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 668075), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 668075), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 668075), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 668075), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 41, 668075), 9.0, 22.0]"
69,"[datetime.datetime(2022, 11, 28, 11, 59, 42, 781342), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 782341), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 782341), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 782341), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 782341), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 782341), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 42, 782341), 9.0, 22.0]"
70,"[datetime.datetime(2022, 11, 28, 11, 59, 43, 950485), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 950485), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 950485), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 950485), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 950485), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 950485), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 43, 950485), 9.0, 22.0]"
71,"[datetime.datetime(2022, 11, 28, 11, 59, 45, 60163), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 60163), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 60163), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 60163), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 60163), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 60163), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 45, 60163), 9.0, 22.0]"
72,"[datetime.datetime(2022, 11, 28, 11, 59, 46, 178184), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 178184), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 178184), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 178184), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 178184), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 178184), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 46, 178184), 9.0, 22.0]"
73,"[datetime.datetime(2022, 11, 28, 11, 59, 47, 292999), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 47, 292999), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 47, 292999), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 47, 292999), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 47, 292999), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 47, 292999), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 47, 292999), 9.0, 22.0]"
74,"[datetime.datetime(2022, 11, 28, 11, 59, 48, 402385), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 48, 402385), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 48, 402385), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 48, 402385), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 48, 402385), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 48, 402385), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 48, 402385), 9.0, 22.0]"
75,"[datetime.datetime(2022, 11, 28, 11, 59, 49, 510108), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 49, 510108), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 49, 510108), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 49, 510108), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 49, 510108), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 49, 510108), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 49, 510108), 9.0, 22.0]"
76,"[datetime.datetime(2022, 11, 28, 11, 59, 50, 622113), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 50, 622113), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 50, 622113), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 50, 622113), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 50, 622113), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 50, 622113), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 50, 622113), 9.0, 22.0]"
77,"[datetime.datetime(2022, 11, 28, 11, 59, 51, 734998), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 51, 734998), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 51, 734998), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 51, 734998), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 51, 734998), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 51, 734998), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 51, 734998), 9.0, 22.0]"
78,"[datetime.datetime(2022, 11, 28, 11, 59, 52, 875370), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 52, 875370), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 52, 875370), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 52, 875370), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 52, 875370), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 52, 875370), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 52, 875370), 9.0, 22.0]"
79,"[datetime.datetime(2022, 11, 28, 11, 59, 54, 7986), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 54, 7986), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 54, 7986), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 54, 7986), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 54, 7986), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 54, 7986), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 54, 7986), 9.0, 22.0]"
80,"[datetime.datetime(2022, 11, 28, 11, 59, 55, 140578), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 55, 140578), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 55, 140578), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 55, 140578), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 55, 140578), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 55, 140578), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 55, 140578), 9.0, 22.0]"
81,"[datetime.datetime(2022, 11, 28, 11, 59, 56, 258093), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 56, 258093), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 56, 258093), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 56, 258093), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 56, 258093), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 56, 258093), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 56, 258093), 9.0, 22.0]"
82,"[datetime.datetime(2022, 11, 28, 11, 59, 57, 410203), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 57, 410203), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 57, 410203), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 57, 410203), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 57, 410203), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 57, 410203), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 57, 410203), 9.0, 22.0]"
83,"[datetime.datetime(2022, 11, 28, 11, 59, 58, 521235), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 58, 521235), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 58, 521235), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 58, 521235), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 58, 521235), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 58, 521235), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 58, 521235), 9.0, 22.0]"
84,"[datetime.datetime(2022, 11, 28, 11, 59, 59, 638192), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 11, 59, 59, 638192), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 59, 59, 638192), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 11, 59, 59, 638192), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 59, 59, 638192), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 59, 59, 638192), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 11, 59, 59, 638192), 9.0, 22.0]"
85,"[datetime.datetime(2022, 11, 28, 12, 0, 0, 754420), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 12, 0, 0, 754420), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 0, 0, 754420), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 0, 0, 754420), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 0, 0, 754420), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 0, 0, 754420), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 0, 0, 754420), 9.0, 22.0]"
86,"[datetime.datetime(2022, 11, 28, 12, 0, 1, 868094), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 12, 0, 1, 868094), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 0, 1, 868094), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 0, 1, 868094), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 0, 1, 868094), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 0, 1, 868094), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 0, 1, 868094), 9.0, 22.0]"
87,"[datetime.datetime(2022, 11, 28, 12, 0, 2, 974358), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 12, 0, 2, 974358), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 0, 2, 974358), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 0, 2, 974358), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 0, 2, 974358), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 0, 2, 974358), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 0, 2, 974358), 9.0, 22.0]"
88,"[datetime.datetime(2022, 11, 28, 12, 0, 4, 92888), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 12, 0, 4, 92888), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 0, 4, 92888), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 0, 4, 92888), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 0, 4, 92888), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 0, 4, 92888), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 0, 4, 92888), 9.0, 22.0]"
89,"[datetime.datetime(2022, 11, 28, 12, 0, 5, 204723), 1.85, 2.54]","[datetime.datetime(2022, 11, 28, 12, 0, 5, 204723), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 0, 5, 204723), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 0, 5, 204723), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 12, 0, 5, 204723), 6.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 0, 5, 204723), 5.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 0, 5, 204723), 9.0, 22.0]"
