,Joint Forces,Mango Tango Wine,Mr Tangles,Sea Stitch,Falvelon Delight,Mrs Gloop,Paparazzi Rocket,Stars And Shadows,Talk Crazy,Cosmic Starlet,Miss Starlette
07-01-2023 13:39:26.920737,"(10.0, 11.5, 11.4)","(4.2, 5.0, 4.938888888888889)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.526666666666666)","(31.0, 85.0, 68.33333333333333)","(5.5, 6.8, 6.525)","(61.0, 90.0, 86.66666666666667)","(6.5, 8.4, 8.02)","(8.0, 9.2, 9.130434782608695)","(71.0, 200.0, 188.33333333333331)","(31.0, 70.0, 59.33333333333333)"
07-01-2023 13:39:28.279748,"(10.0, 11.5, 11.4)","(4.2, 5.0, 4.938888888888889)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.526666666666666)","(31.0, 85.0, 65.0)","(5.5, 6.8, 6.6)","(61.0, 90.0, 85.0)","(6.5, 8.4, 7.961538461538462)","(8.0, 9.2, 9.115384615384615)","(71.0, 200.0, 183.84615384615387)","(31.0, 70.0, 59.33333333333333)"
07-01-2023 13:39:29.622976,"(10.0, 11.5, 11.4)","(4.2, 5.0, 4.938888888888889)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(31.0, 85.0, 65.0)","(5.5, 6.8, 6.6)","(61.0, 90.0, 85.0)","(6.5, 8.4, 7.961538461538462)","(8.0, 9.2, 9.073469387755102)","(71.0, 200.0, 196.66666666666669)","(31.0, 70.0, 59.33333333333333)"
07-01-2023 13:39:30.951510,"(10.0, 11.5, 11.35897435897436)","(4.2, 5.0, 4.938888888888889)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(31.0, 85.0, 65.0)","(5.5, 6.8, 6.6)","(61.0, 90.0, 85.0)","(6.5, 8.4, 7.961538461538462)","(8.0, 9.2, 9.160869565217391)","(71.0, 210.0, 196.66666666666669)","(31.0, 70.0, 59.33333333333333)"
07-01-2023 13:39:32.286316,"(10.0, 11.5, 11.35897435897436)","(4.2, 5.0, 4.938888888888889)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 65.0)","(5.5, 6.8, 6.6)","(61.0, 90.0, 85.0)","(6.5, 8.4, 7.961538461538462)","(8.0, 9.2, 9.142307692307693)","(71.0, 210.0, 187.14285714285714)","(31.0, 70.0, 61.66666666666667)"
07-01-2023 13:39:33.643902,"(10.0, 11.5, 11.35897435897436)","(4.2, 5.0, 4.938888888888889)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 65.0)","(5.5, 6.8, 6.6)","(61.0, 90.0, 85.0)","(6.5, 8.4, 7.961538461538462)","(8.0, 9.2, 9.142307692307693)","(71.0, 210.0, 163.33333333333334)","(31.0, 65.0, 58.07692307692308)"
07-01-2023 13:39:34.966950,"(10.0, 11.5, 11.35897435897436)","(4.2, 5.0, 4.938888888888889)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 65.0)","(5.5, 6.8, 6.6625)","(61.0, 90.0, 85.0)","(6.5, 8.4, 7.961538461538462)","(8.0, 9.2, 9.142307692307693)","(71.0, 210.0, 154.0)","(31.0, 65.0, 57.0)"
07-01-2023 13:39:36.310119,"(10.0, 11.5, 11.338235294117647)","(4.2, 5.0, 4.958333333333334)","(8.5, 10.5, 10.05)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 68.33333333333333)","(5.5, 6.8, 6.783333333333333)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 7.961538461538462)","(8.0, 9.2, 9.142307692307693)","(71.0, 210.0, 163.33333333333334)","(31.0, 60.0, 55.38461538461539)"
07-01-2023 13:39:37.625461,"(10.0, 11.5, 11.303571428571429)","(4.2, 4.9, 4.847058823529411)","(8.5, 10.5, 10.05)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 65.0)","(5.5, 6.8, 6.783333333333333)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 7.986666666666666)","(8.0, 9.2, 9.399999999999999)","(71.0, 210.0, 154.0)","(31.0, 60.0, 52.5)"
07-01-2023 13:39:38.949325,"(10.0, 11.5, 11.303571428571429)","(4.2, 5.1, 5.01063829787234)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 68.33333333333333)","(5.5, 6.8, 6.783333333333333)","(61.0, 90.0, 86.25)","(6.5, 8.2, 7.947368421052631)","(8.0, 9.6, 9.032258064516128)","(71.0, 210.0, 154.0)","(31.0, 60.0, 52.5)"
07-01-2023 13:39:40.203857,"(10.0, 11.5, 11.35897435897436)","(4.2, 5.1, 5.02093023255814)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 68.33333333333333)","(5.5, 6.8, 6.783333333333333)","(61.0, 90.0, 86.25)","(6.5, 8.2, 7.986666666666666)","(8.0, 9.2, 9.03030303030303)","(71.0, 210.0, 156.66666666666666)","(31.0, 60.0, 52.5)"
07-01-2023 13:39:41.593970,"(10.0, 11.5, 11.35897435897436)","(4.2, 5.1, 5.006122448979592)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 68.33333333333333)","(5.5, 6.8, 6.783333333333333)","(61.0, 90.0, 86.25)","(6.5, 8.2, 7.986666666666666)","(8.0, 9.2, 9.076923076923077)","(71.0, 190.0, 156.66666666666666)","(31.0, 60.0, 52.5)"
07-01-2023 13:39:42.998492,"(10.0, 11.5, 11.35897435897436)","(4.2, 5.1, 5.006122448979592)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 68.33333333333333)","(5.5, 6.8, 6.786666666666666)","(61.0, 90.0, 86.25)","(6.5, 8.2, 7.986666666666666)","(8.0, 9.2, 9.076923076923077)","(71.0, 190.0, 150.0)","(31.0, 60.0, 52.5)"
07-01-2023 13:39:44.480889,"(10.0, 11.5, 11.35897435897436)","(4.2, 5.1, 5.006122448979592)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 68.33333333333333)","(5.5, 6.8, 6.685106382978723)","(61.0, 90.0, 86.25)","(6.5, 8.2, 7.986666666666666)","(8.0, 9.2, 9.076923076923077)","(61.0, 200.0, 150.0)","(31.0, 60.0, 52.5)"
07-01-2023 13:39:45.995204,"(10.0, 11.5, 11.35897435897436)","(4.2, 5.1, 4.975862068965517)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.529032258064516)","(41.0, 85.0, 68.33333333333333)","(5.5, 7.0, 6.85)","(61.0, 90.0, 86.25)","(6.5, 8.2, 7.947368421052631)","(8.0, 9.2, 9.076923076923077)","(61.0, 200.0, 155.0)","(31.0, 60.0, 58.0)"
07-01-2023 13:39:47.434410,"(10.0, 11.5, 11.35897435897436)","(4.2, 5.1, 4.96969696969697)","(8.5, 10.5, 10.042857142857143)","(4.8, 5.6, 5.445454545454545)","(41.0, 85.0, 68.33333333333333)","(5.5, 7.0, 6.85)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.2, 7.947368421052631)","(8.0, 9.2, 9.1)","(61.0, 200.0, 155.0)","(31.0, 60.0, 58.0)"
07-01-2023 13:39:48.770043,"(10.0, 11.5, 11.310344827586206)","(4.2, 5.0, 4.967213114754099)","(8.5, 10.5, 10.046153846153846)","(4.8, 5.5, 5.473913043478261)","(41.0, 85.0, 64.16666666666667)","(5.5, 7.0, 6.874074074074074)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.2, 7.986666666666666)","(8.0, 9.2, 9.1)","(61.0, 200.0, 163.33333333333334)","(31.0, 60.0, 58.75)"
07-01-2023 13:39:50.158270,"(10.0, 11.5, 11.310344827586206)","(4.2, 5.0, 4.967213114754099)","(8.5, 10.5, 10.05)","(4.8, 5.5, 5.473913043478261)","(41.0, 85.0, 63.333333333333336)","(5.5, 7.0, 6.874074074074074)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.2, 7.921739130434783)","(8.0, 9.2, 9.176470588235293)","(61.0, 210.0, 163.33333333333334)","(31.0, 60.0, 58.75)"
07-01-2023 13:39:51.600214,"(10.0, 11.5, 11.303571428571429)","(4.2, 5.0, 4.967213114754099)","(8.5, 10.5, 10.038461538461538)","(4.8, 5.5, 5.473913043478261)","(41.0, 80.0, 63.333333333333336)","(5.5, 7.0, 6.842553191489362)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.2, 7.907692307692307)","(8.0, 9.6, 9.218181818181819)","(61.0, 210.0, 175.0)","(31.0, 60.0, 56.666666666666664)"
07-01-2023 13:39:53.072198,"(10.0, 11.5, 11.355263157894736)","(4.2, 5.0, 4.962962962962963)","(8.5, 10.5, 10.032846715328468)","(4.8, 5.5, 5.526666666666666)","(41.0, 80.0, 63.333333333333336)","(5.5, 7.0, 6.840816326530612)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.2, 7.921739130434783)","(8.0, 9.6, 9.259459459459459)","(71.0, 210.0, 175.0)","(31.0, 60.0, 56.666666666666664)"
07-01-2023 13:39:54.637888,"(10.0, 12.0, 11.698795180722891)","(4.2, 5.0, 4.967741935483871)","(8.5, 10.5, 10.032846715328468)","(4.8, 5.6, 5.526666666666666)","(41.0, 80.0, 60.0)","(5.5, 7.0, 6.840816326530612)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.2, 7.921739130434783)","(8.0, 9.6, 9.20625)","(71.0, 210.0, 175.0)","(31.0, 60.0, 58.333333333333336)"
07-01-2023 13:39:56.038110,"(10.0, 12.0, 11.698795180722891)","(4.2, 5.0, 4.967741935483871)","(8.5, 10.5, 10.032846715328468)","(4.8, 5.6, 5.526666666666666)","(41.0, 80.0, 63.333333333333336)","(5.5, 7.0, 6.840816326530612)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.2, 7.907692307692307)","(8.0, 9.6, 9.20625)","(71.0, 210.0, 175.0)","(31.0, 60.0, 57.0)"
07-01-2023 13:39:57.466728,"(10.0, 12.0, 11.698795180722891)","(4.2, 5.0, 4.967741935483871)","(8.5, 10.5, 10.032846715328468)","(4.8, 5.6, 5.488888888888889)","(41.0, 80.0, 60.0)","(5.5, 7.0, 6.86060606060606)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.2, 7.907692307692307)","(8.0, 9.6, 9.20625)","(71.0, 210.0, 175.0)","(31.0, 60.0, 57.0)"
07-01-2023 13:39:58.845789,"(10.0, 11.5, 11.491935483870968)","(4.2, 5.0, 4.967741935483871)","(8.5, 10.5, 10.032846715328468)","(4.8, 5.6, 5.488888888888889)","(41.0, 80.0, 59.166666666666664)","(5.5, 7.2, 6.86060606060606)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.2, 7.907692307692307)","(8.0, 9.6, 9.276923076923076)","(71.0, 210.0, 175.0)","(31.0, 60.0, 57.0)"
07-01-2023 13:40:00.241062,"(10.0, 11.5, 11.4921875)","(4.2, 5.0, 4.943283582089552)","(8.5, 10.5, 9.901986754966888)","(4.8, 5.6, 5.488888888888889)","(41.0, 80.0, 65.0)","(5.5, 7.2, 6.86060606060606)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.2, 7.907692307692307)","(8.0, 9.6, 9.18)","(71.0, 210.0, 175.0)","(31.0, 60.0, 57.0)"
07-01-2023 13:40:01.636538,"(10.0, 11.5, 11.4921875)","(4.2, 5.0, 4.943283582089552)","(8.5, 10.5, 9.901986754966888)","(4.8, 5.6, 5.488888888888889)","(41.0, 75.0, 70.0)","(5.5, 7.2, 6.86060606060606)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.2, 7.907692307692307)","(8.0, 9.4, 9.18)","(71.0, 210.0, 175.0)","(31.0, 60.0, 57.0)"
07-01-2023 13:40:03.039418,"(10.0, 11.5, 11.4921875)","(4.2, 5.0, 4.942424242424242)","(8.5, 10.5, 9.917557251908397)","(4.8, 5.6, 5.488888888888889)","(41.0, 75.0, 72.22222222222223)","(5.5, 7.2, 6.86060606060606)","(61.0, 90.0, 85.0)","(6.5, 8.2, 8.08)","(8.0, 9.4, 8.725)","(71.0, 210.0, 175.0)","(31.0, 60.0, 57.0)"
07-01-2023 13:40:04.384772,"(10.0, 11.5, 11.487804878048781)","(4.2, 5.0, 4.942424242424242)","(8.5, 10.5, 9.92962962962963)","(4.8, 5.6, 5.49)","(41.0, 75.0, 65.0)","(5.5, 7.2, 6.96986301369863)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.2, 8.13913043478261)","(8.0, 8.8, 8.7325)","(71.0, 210.0, 175.0)","(31.0, 60.0, 57.5)"
07-01-2023 13:40:05.766806,"(10.0, 11.5, 11.489795918367347)","(4.2, 5.0, 4.917391304347826)","(8.5, 10.5, 9.912903225806453)","(4.8, 5.5, 5.428301886792453)","(41.0, 75.0, 57.0)","(5.5, 7.2, 6.963157894736842)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 8.193103448275862)","(8.0, 8.8, 8.71)","(71.0, 210.0, 175.0)","(31.0, 60.0, 58.75)"
07-01-2023 13:40:07.181505,"(10.0, 11.5, 11.492753623188406)","(4.2, 5.0, 4.958695652173914)","(8.5, 10.5, 9.912903225806453)","(4.8, 5.5, 5.428301886792453)","(41.0, 75.0, 58.333333333333336)","(5.5, 7.2, 6.963157894736842)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 8.193103448275862)","(8.0, 8.8, 8.71)","(71.0, 210.0, 175.0)","(31.0, 65.0, 57.72727272727273)"
07-01-2023 13:40:08.541898,"(10.0, 11.5, 11.492753623188406)","(4.2, 5.0, 4.972413793103448)","(8.5, 10.5, 9.912903225806453)","(4.8, 5.5, 5.383333333333334)","(41.0, 75.0, 57.142857142857146)","(5.5, 7.2, 6.963157894736842)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 8.146153846153846)","(8.0, 8.8, 9.0)","(71.0, 210.0, 175.0)","(31.0, 65.0, 58.75)"
07-01-2023 13:40:09.990005,"(10.0, 11.5, 11.492753623188406)","(4.2, 5.0, 4.972413793103448)","(8.5, 10.5, 9.912903225806453)","(4.8, 5.4, 5.3830188679245285)","(41.0, 70.0, 58.75)","(5.5, 7.2, 6.963157894736842)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 8.18)","(8.0, 9.2, 8.962499999999999)","(71.0, 210.0, 175.0)","(31.0, 65.0, 58.75)"
07-01-2023 13:40:11.457454,"(10.0, 11.5, 11.492753623188406)","(4.2, 5.0, 4.972413793103448)","(8.5, 10.5, 9.912903225806453)","(4.8, 5.4, 5.3830188679245285)","(41.0, 70.0, 57.5)","(5.5, 7.2, 6.963157894736842)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 8.18)","(8.0, 9.2, 8.962499999999999)","(71.0, 210.0, 175.0)","(31.0, 65.0, 58.75)"
07-01-2023 13:40:12.983786,"(10.0, 11.5, 11.492753623188406)","(4.2, 5.0, 4.9875)","(8.5, 10.5, 9.912903225806453)","(4.8, 5.4, 5.382352941176471)","(41.0, 65.0, 56.25)","(5.5, 7.2, 6.963157894736842)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 8.146153846153846)","(8.0, 9.2, 8.91851851851852)","(71.0, 210.0, 175.0)","(31.0, 65.0, 58.75)"
07-01-2023 13:40:14.483727,"(10.0, 11.5, 11.492753623188406)","(4.2, 5.0, 4.9875)","(8.5, 10.5, 9.912903225806453)","(4.8, 5.4, 5.382352941176471)","(41.0, 65.0, 56.25)","(5.5, 7.2, 6.963157894736842)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 8.146153846153846)","(8.0, 9.2, 8.91851851851852)","(71.0, 210.0, 175.0)","(31.0, 65.0, 58.75)"
07-01-2023 13:40:15.917376,"(10.0, 11.5, 11.492753623188406)","(4.2, 5.0, 4.9875)","(8.5, 10.5, 9.912903225806453)","(4.8, 5.4, 5.379545454545455)","(41.0, 60.0, 56.25)","(5.5, 7.2, 6.963157894736842)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 8.146153846153846)","(8.0, 9.2, 9.09142857142857)","(71.0, 210.0, 154.0)","(31.0, 65.0, 58.75)"
07-01-2023 13:40:17.264569,"(10.0, 11.5, 11.492753623188406)","(4.2, 5.0, 4.9875)","(8.5, 10.5, 9.912903225806453)","(4.8, 5.4, 5.351851851851852)","(41.0, 75.0, 57.22222222222222)","(5.5, 7.2, 6.963157894736842)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.4, 8.146153846153846)","(8.0, 9.2, 9.09142857142857)","(71.0, 210.0, 154.0)","(31.0, 65.0, 58.75)"
07-01-2023 13:40:18.679115,"(10.0, 11.5, 11.311111111111112)","(4.2, 5.0, 4.933333333333334)","(8.5, 10.5, 9.915131578947369)","(4.8, 5.4, 5.351851851851852)","(41.0, 70.0, 60.11764705882353)","(5.5, 7.0, 6.753846153846154)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.8, 8.375)","(8.0, 9.6, 9.348837209302324)","(71.0, 210.0, 175.0)","(31.0, 65.0, 60.38461538461539)"
07-01-2023 13:40:20.061771,"(10.0, 11.5, 11.311111111111112)","(4.2, 5.0, 4.933333333333334)","(8.5, 10.5, 9.901744186046512)","(4.8, 5.4, 5.351851851851852)","(41.0, 70.0, 57.166666666666664)","(5.5, 7.0, 6.711111111111111)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.6, 8.375)","(8.0, 9.6, 9.348837209302324)","(71.0, 210.0, 175.0)","(31.0, 65.0, 60.38461538461539)"
07-01-2023 13:40:21.551111,"(10.0, 11.5, 11.324742268041238)","(4.2, 5.0, 4.95)","(8.5, 10.5, 9.901744186046512)","(4.8, 5.4, 5.372)","(41.0, 70.0, 57.166666666666664)","(5.5, 6.8, 6.6909090909090905)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.6, 8.333333333333332)","(8.0, 9.6, 9.348837209302324)","(71.0, 210.0, 175.0)","(31.0, 65.0, 60.38461538461539)"
07-01-2023 13:40:22.989024,"(10.0, 11.5, 11.324742268041238)","(4.2, 5.0, 4.95)","(8.5, 10.5, 9.901744186046512)","(4.6, 5.4, 5.409090909090909)","(31.0, 70.0, 57.166666666666664)","(5.5, 6.8, 6.6909090909090905)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.6, 8.333333333333332)","(8.0, 9.6, 9.348837209302324)","(71.0, 210.0, 175.0)","(31.0, 65.0, 58.888888888888886)"
07-01-2023 13:40:24.366956,"(10.0, 11.5, 11.324742268041238)","(4.2, 5.0, 4.94)","(8.5, 10.5, 9.89112426035503)","(4.6, 5.5, 5.409090909090909)","(31.0, 70.0, 57.166666666666664)","(5.5, 6.8, 6.6909090909090905)","(61.0, 90.0, 85.71428571428571)","(6.5, 8.6, 8.333333333333332)","(8.0, 9.6, 9.348837209302324)","(71.0, 210.0, 175.0)","(31.0, 60.0, 58.888888888888886)"
07-01-2023 13:40:25.747835,"(10.0, 11.5, 11.321052631578947)","(4.2, 5.0, 4.94)","(8.0, 10.5, 9.89112426035503)","(4.6, 5.5, 5.409090909090909)","(31.0, 70.0, 57.166666666666664)","(5.5, 6.8, 6.6909090909090905)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.6, 8.333333333333332)","(8.0, 9.6, 9.348837209302324)","(71.0, 210.0, 175.0)","(41.0, 60.0, 58.75)"
07-01-2023 13:40:27.049950,"(10.0, 11.5, 11.321052631578947)","(4.2, 5.0, 4.94)","(8.0, 10.5, 9.89112426035503)","(4.6, 5.5, 5.421052631578947)","(31.0, 70.0, 57.166666666666664)","(5.5, 6.8, 6.6909090909090905)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.6, 8.333333333333332)","(8.0, 9.6, 9.348837209302324)","(71.0, 210.0, 175.0)","(41.0, 60.0, 58.75)"
07-01-2023 13:40:28.418498,"(10.0, 11.5, 11.321052631578947)","(4.2, 5.0, 4.94)","(8.0, 10.5, 9.89112426035503)","(4.6, 5.5, 5.421052631578947)","(31.0, 70.0, 57.166666666666664)","(5.5, 6.8, 6.6909090909090905)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.6, 8.333333333333332)","(8.0, 9.6, 9.08235294117647)","(71.0, 210.0, 184.28571428571428)","(41.0, 60.0, 64.13043478260869)"
07-01-2023 13:40:29.892808,"(10.0, 11.5, 11.328282828282829)","(4.2, 5.0, 4.915573770491804)","(8.0, 10.5, 9.908620689655173)","(4.6, 5.5, 5.431818181818182)","(31.0, 70.0, 52.857142857142854)","(5.5, 6.8, 6.7172413793103445)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.6, 8.457142857142857)","(8.0, 9.2, 9.076363636363636)","(71.0, 210.0, 203.33333333333334)","(41.0, 65.0, 64.25925925925925)"
07-01-2023 13:40:31.390278,"(10.0, 11.5, 11.276315789473685)","(4.2, 5.0, 4.9088495575221245)","(8.0, 10.5, 9.922727272727274)","(4.6, 5.5, 5.426086956521739)","(31.0, 70.0, 52.857142857142854)","(5.5, 6.8, 6.7172413793103445)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.6, 8.457142857142857)","(8.0, 9.2, 9.076363636363636)","(71.0, 210.0, 204.0)","(41.0, 65.0, 64.78260869565217)"
07-01-2023 13:40:32.830949,"(10.0, 11.5, 11.276315789473685)","(4.2, 5.0, 4.9088495575221245)","(8.0, 10.5, 9.922727272727274)","(4.6, 5.5, 5.426086956521739)","(31.0, 70.0, 52.857142857142854)","(5.5, 6.8, 6.7172413793103445)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.6, 8.457142857142857)","(8.0, 9.2, 9.076363636363636)","(71.0, 210.0, 204.0)","(41.0, 65.0, 64.78260869565217)"
07-01-2023 13:40:34.208856,"(10.0, 11.5, 11.284810126582279)","(4.2, 5.0, 4.911206896551724)","(8.0, 10.5, 9.983495145631068)","(4.6, 5.5, 5.426086956521739)","(31.0, 70.0, 52.857142857142854)","(5.5, 6.8, 6.670833333333333)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.6, 8.457142857142857)","(8.0, 9.2, 9.076363636363636)","(71.0, 210.0, 204.0)","(41.0, 65.0, 64.78260869565217)"
07-01-2023 13:40:35.588341,"(10.0, 11.5, 11.359504132231406)","(4.2, 5.0, 4.916260162601627)","(8.5, 10.5, 10.025)","(4.6, 5.5, 5.438095238095238)","(41.0, 70.0, 52.857142857142854)","(5.5, 6.8, 6.670833333333333)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.6, 8.457142857142857)","(8.0, 9.2, 9.05)","(71.0, 210.0, 205.3846153846154)","(41.0, 65.0, 64.78260869565217)"
07-01-2023 13:40:37.043255,"(10.0, 11.5, 11.359504132231406)","(4.2, 5.0, 4.936024844720497)","(8.5, 10.5, 10.063218390804598)","(4.6, 5.5, 5.456666666666667)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.670833333333333)","(61.0, 90.0, 85.71428571428571)","(7.0, 8.6, 8.226666666666667)","(8.0, 9.2, 9.05)","(71.0, 210.0, 204.0)","(41.0, 65.0, 64.78260869565217)"
07-01-2023 13:40:38.457638,"(10.0, 11.5, 11.370229007633588)","(4.2, 5.0, 4.933548387096774)","(8.5, 10.5, 10.063218390804598)","(4.6, 5.5, 5.438095238095238)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.670833333333333)","(61.0, 90.0, 87.14285714285714)","(7.0, 8.6, 8.222222222222221)","(8.0, 9.2, 9.046808510638298)","(81.0, 210.0, 204.0)","(41.0, 65.0, 64.78260869565217)"
07-01-2023 13:40:40.117166,"(10.0, 11.5, 11.370229007633588)","(4.2, 5.0, 4.938518518518519)","(8.5, 10.5, 10.042168674698795)","(4.6, 5.5, 5.445833333333333)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.670833333333333)","(61.0, 90.0, 87.14285714285714)","(7.0, 8.6, 8.136363636363637)","(8.0, 9.2, 9.236842105263158)","(81.0, 210.0, 204.0)","(41.0, 65.0, 64.78260869565217)"
07-01-2023 13:40:41.792879,"(10.0, 11.5, 11.381578947368421)","(4.2, 5.0, 4.942758620689656)","(8.5, 10.5, 10.016363636363637)","(4.6, 5.5, 5.448936170212766)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.670833333333333)","(61.0, 90.0, 87.14285714285714)","(7.0, 8.6, 8.136363636363637)","(8.0, 9.4, 9.232432432432432)","(81.0, 210.0, 185.0)","(41.0, 65.0, 64.82142857142857)"
07-01-2023 13:40:43.284285,"(10.0, 11.5, 11.381578947368421)","(4.2, 5.0, 4.942758620689656)","(8.5, 10.5, 10.1)","(4.6, 5.5, 5.448936170212766)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.667999999999999)","(61.0, 90.0, 87.5)","(7.0, 8.6, 8.136363636363637)","(8.0, 9.4, 9.474285714285715)","(81.0, 210.0, 185.0)","(41.0, 65.0, 64.82142857142857)"
07-01-2023 13:40:44.811002,"(10.0, 11.5, 11.353260869565217)","(4.2, 5.0, 4.938518518518519)","(8.5, 10.5, 10.153097345132744)","(4.6, 5.5, 5.448936170212766)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.709677419354838)","(61.0, 90.0, 87.5)","(7.0, 8.6, 8.26)","(8.0, 9.6, 9.258333333333333)","(81.0, 210.0, 185.0)","(41.0, 65.0, 64.82142857142857)"
07-01-2023 13:40:46.359025,"(10.0, 11.5, 11.353260869565217)","(4.2, 5.0, 4.938518518518519)","(8.5, 10.5, 10.153097345132744)","(4.6, 5.5, 5.463076923076923)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.709677419354838)","(61.0, 90.0, 87.5)","(7.0, 8.6, 8.26)","(8.0, 9.4, 9.258333333333333)","(81.0, 210.0, 185.0)","(41.0, 65.0, 64.82142857142857)"
07-01-2023 13:40:47.928319,"(10.0, 11.5, 11.381578947368421)","(4.2, 5.0, 4.942361111111111)","(8.5, 10.5, 10.1)","(4.6, 5.5, 5.463076923076923)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.666666666666666)","(61.0, 90.0, 87.5)","(7.0, 8.6, 8.195)","(8.0, 9.4, 9.258333333333333)","(81.0, 210.0, 185.0)","(41.0, 65.0, 64.82142857142857)"
07-01-2023 13:40:49.262764,"(10.0, 11.5, 11.381578947368421)","(4.2, 5.0, 4.942361111111111)","(8.5, 10.5, 10.025)","(4.6, 5.5, 5.46)","(41.0, 70.0, 53.86666666666667)","(5.5, 6.8, 6.6454545454545455)","(61.0, 90.0, 87.5)","(7.0, 8.6, 8.288888888888888)","(8.0, 9.4, 8.953086419753086)","(81.0, 210.0, 185.0)","(41.0, 65.0, 64.82142857142857)"
07-01-2023 13:40:50.500593,"(10.0, 11.5, 11.393700787401574)","(4.2, 5.0, 4.938059701492538)","(8.5, 10.5, 10.025)","(4.6, 5.5, 5.436842105263158)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.669230769230769)","(61.0, 90.0, 87.6923076923077)","(7.0, 8.6, 8.345)","(8.0, 9.0, 8.954761904761906)","(81.0, 210.0, 190.0)","(41.0, 65.0, 68.70967741935483)"
07-01-2023 13:40:51.783680,"(10.0, 11.5, 11.40650406504065)","(4.2, 5.0, 4.9415492957746485)","(8.5, 10.5, 10.05813953488372)","(4.6, 5.5, 5.4437500000000005)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.669230769230769)","(61.0, 90.0, 87.6923076923077)","(7.0, 8.6, 8.345)","(8.0, 9.0, 8.947945205479453)","(81.0, 210.0, 190.0)","(41.0, 70.0, 66.66666666666667)"
