,Orson Time,White Like Snow,Glorious Purpose,Dusty Country,Wendy Witch,Be Like Oliver,Rybolt,Jayhawks
14-12-2022 19:38:19.295734,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:20.472606,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:21.621577,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:22.819524,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:23.978966,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:25.190558,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:26.426729,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:27.659591,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:28.830642,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:29.974359,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:31.078682,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:32.285396,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:33.451630,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:34.673202,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:35.937380,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:37.138282,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:38.269462,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:39.449729,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:40.793972,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:41.961223,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:43.078287,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:44.266539,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:45.492445,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:46.708382,"(17.0, 70.0, 46.36363636363637)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 49.75)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:47.852032,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 32.875)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.50909090909091)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 46.36363636363637)"
14-12-2022 19:38:49.041463,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.50909090909091)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:38:50.229619,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 6.83)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:38:51.420785,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:38:52.689714,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:38:53.848013,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:38:55.047842,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:38:56.408903,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:38:57.684912,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:38:58.961885,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:00.284114,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:01.491325,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:02.688130,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:03.948987,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:05.064541,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:06.142337,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:07.240380,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:08.496863,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:09.702750,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:10.829641,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:11.920288,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:13.118556,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:14.369840,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:15.505952,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:16.711706,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:17.870290,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:19.106644,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:20.400569,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:21.582839,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:22.753134,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:23.872793,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:24.983842,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:26.099313,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:27.270645,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:28.452076,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:29.536905,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:30.627523,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:31.874979,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:33.008872,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:34.069764,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:35.187165,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:36.495960,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:37.741579,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:38.853200,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:40.047980,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 33.88461538461539)","(51.0, 410.0, 227.0)","(6.5, 12.5, 7.775)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 48.33333333333333)"
14-12-2022 19:39:41.270294,"(17.0, 70.0, 48.33333333333333)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 52.5)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:42.536561,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:43.665617,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:44.744706,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:45.922873,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:47.070079,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:48.229908,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:49.273069,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:50.350836,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:51.462286,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:52.607585,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:53.730620,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:54.863508,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
14-12-2022 19:39:56.060313,"(17.0, 70.0, 41.388888888888886)","(1.55, 1.87, 1.6236000000000002)","(21.0, 80.0, 45.42857142857143)","(14.0, 46.0, 29.323529411764707)","(51.0, 410.0, 184.76923076923077)","(6.5, 12.5, 9.35)","(4.0, 7.4, 5.745945945945946)","(17.0, 70.0, 35.66666666666667)"
