,Shanias Dream,Lektra Tinsel,Negasi Bale,Rough In Vegas,Miss Molly Lee,Speedy Muffin,Aston Trump
1006,"[datetime.datetime(2022, 11, 28, 15, 52, 6, 664538), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 6, 664538), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 6, 664538), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 6, 664538), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 6, 664538), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 6, 664538), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 6, 664538), 10.0, 24.0]"
1007,"[datetime.datetime(2022, 11, 28, 15, 52, 7, 778595), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 7, 778595), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 7, 778595), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 7, 778595), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 7, 778595), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 7, 778595), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 7, 778595), 10.0, 24.0]"
1008,"[datetime.datetime(2022, 11, 28, 15, 52, 8, 897609), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 8, 897609), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 8, 897609), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 8, 897609), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 8, 897609), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 8, 897609), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 8, 897609), 10.0, 24.0]"
1009,"[datetime.datetime(2022, 11, 28, 15, 52, 10, 12353), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 10, 12353), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 10, 12353), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 10, 12353), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 10, 12353), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 10, 12353), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 10, 12353), 10.0, 24.0]"
1010,"[datetime.datetime(2022, 11, 28, 15, 52, 11, 127124), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 11, 127124), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 11, 127124), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 11, 127124), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 11, 127124), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 11, 127124), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 11, 127124), 10.0, 24.0]"
1011,"[datetime.datetime(2022, 11, 28, 15, 52, 12, 259294), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 12, 259294), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 12, 259294), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 12, 259294), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 12, 259294), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 12, 259294), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 15, 52, 12, 259294), 10.0, 24.0]"
1012,"[datetime.datetime(2022, 11, 28, 15, 52, 13, 379124), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 13, 379124), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 13, 379124), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 13, 379124), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 13, 379124), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 13, 379124), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 13, 379124), 10.0, 24.0]"
1013,"[datetime.datetime(2022, 11, 28, 15, 52, 14, 500505), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 14, 500505), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 14, 500505), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 14, 500505), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 14, 500505), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 14, 500505), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 14, 500505), 10.0, 24.0]"
1014,"[datetime.datetime(2022, 11, 28, 15, 52, 15, 619368), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 15, 619368), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 15, 619368), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 15, 619368), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 15, 619368), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 15, 619368), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 15, 619368), 10.0, 24.0]"
1015,"[datetime.datetime(2022, 11, 28, 15, 52, 16, 729913), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 16, 729913), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 16, 729913), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 16, 729913), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 16, 729913), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 16, 729913), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 16, 729913), 10.0, 24.0]"
1016,"[datetime.datetime(2022, 11, 28, 15, 52, 17, 845154), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 17, 845154), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 15, 52, 17, 845154), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 17, 845154), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 17, 845154), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 17, 845154), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 17, 845154), 10.0, 24.0]"
1017,"[datetime.datetime(2022, 11, 28, 15, 52, 18, 958715), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 18, 958715), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 15, 52, 18, 958715), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 18, 958715), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 18, 958715), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 18, 958715), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 15, 52, 18, 958715), 10.0, 24.0]"
1018,"[datetime.datetime(2022, 11, 28, 15, 52, 20, 75272), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 20, 75272), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 15, 52, 20, 75272), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 20, 75272), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 20, 75272), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 20, 75272), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 15, 52, 20, 75272), 10.0, 24.0]"
1019,"[datetime.datetime(2022, 11, 28, 15, 52, 21, 194485), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 21, 194485), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 15, 52, 21, 194485), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 21, 194485), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 21, 194485), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 21, 194485), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 21, 194485), 10.0, 24.0]"
1020,"[datetime.datetime(2022, 11, 28, 15, 52, 22, 307426), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 22, 307426), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 15, 52, 22, 307426), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 22, 307426), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 22, 307426), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 22, 307426), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 22, 307426), 10.0, 24.0]"
1021,"[datetime.datetime(2022, 11, 28, 15, 52, 23, 430635), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 23, 430635), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 15, 52, 23, 430635), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 23, 430635), 6.0, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 23, 430635), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 23, 430635), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 23, 430635), 10.0, 24.0]"
1022,"[datetime.datetime(2022, 11, 28, 15, 52, 24, 540325), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 24, 540325), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 24, 540325), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 24, 540325), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 24, 540325), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 24, 540325), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 24, 540325), 10.0, 24.0]"
1023,"[datetime.datetime(2022, 11, 28, 15, 52, 25, 656876), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 25, 656876), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 25, 656876), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 25, 656876), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 25, 656876), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 25, 656876), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 25, 656876), 10.0, 24.0]"
1024,"[datetime.datetime(2022, 11, 28, 15, 52, 26, 769510), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 26, 769510), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 26, 769510), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 26, 769510), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 26, 769510), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 26, 769510), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 26, 769510), 10.0, 24.0]"
1025,"[datetime.datetime(2022, 11, 28, 15, 52, 27, 961468), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 27, 961468), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 27, 961468), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 27, 961468), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 27, 961468), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 27, 961468), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 27, 961468), 10.0, 24.0]"
1026,"[datetime.datetime(2022, 11, 28, 15, 52, 29, 71015), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 29, 71015), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 29, 71015), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 29, 71015), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 29, 71015), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 29, 71015), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 29, 71015), 10.0, 24.0]"
1027,"[datetime.datetime(2022, 11, 28, 15, 52, 30, 197347), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 30, 197347), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 30, 197347), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 30, 197347), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 30, 197347), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 30, 197347), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 30, 197347), 10.0, 24.0]"
1028,"[datetime.datetime(2022, 11, 28, 15, 52, 31, 315976), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 31, 315976), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 31, 315976), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 31, 315976), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 31, 315976), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 31, 315976), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 31, 315976), 10.0, 24.0]"
1029,"[datetime.datetime(2022, 11, 28, 15, 52, 32, 450711), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 32, 450711), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 32, 450711), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 32, 450711), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 32, 450711), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 32, 450711), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 32, 450711), 11.0, 24.0]"
1030,"[datetime.datetime(2022, 11, 28, 15, 52, 33, 573505), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 33, 573505), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 33, 573505), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 33, 573505), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 33, 573505), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 33, 573505), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 33, 573505), 11.0, 24.0]"
1031,"[datetime.datetime(2022, 11, 28, 15, 52, 34, 685440), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 34, 685440), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 34, 685440), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 34, 685440), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 34, 685440), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 34, 685440), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 34, 685440), 11.0, 24.0]"
1032,"[datetime.datetime(2022, 11, 28, 15, 52, 35, 841546), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 35, 841546), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 35, 841546), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 35, 841546), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 35, 841546), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 35, 841546), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 35, 841546), 11.0, 24.0]"
1033,"[datetime.datetime(2022, 11, 28, 15, 52, 37, 45645), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 37, 45645), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 37, 45645), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 37, 45645), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 37, 45645), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 37, 45645), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 37, 45645), 11.0, 24.0]"
1034,"[datetime.datetime(2022, 11, 28, 15, 52, 38, 174310), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 38, 174310), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 38, 174310), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 38, 174310), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 38, 174310), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 38, 174310), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 38, 174310), 11.0, 24.0]"
1035,"[datetime.datetime(2022, 11, 28, 15, 52, 39, 364852), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 39, 364852), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 39, 364852), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 39, 364852), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 39, 364852), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 39, 364852), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 39, 364852), 11.0, 24.0]"
1036,"[datetime.datetime(2022, 11, 28, 15, 52, 40, 502338), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 40, 502338), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 40, 502338), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 40, 502338), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 40, 502338), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 40, 502338), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 40, 502338), 11.0, 24.0]"
1037,"[datetime.datetime(2022, 11, 28, 15, 52, 41, 637859), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 41, 637859), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 41, 637859), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 41, 637859), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 41, 637859), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 41, 637859), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 41, 637859), 11.0, 24.0]"
1038,"[datetime.datetime(2022, 11, 28, 15, 52, 42, 758180), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 42, 758180), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 42, 758180), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 42, 758180), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 42, 758180), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 42, 758180), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 42, 758180), 11.0, 24.0]"
1039,"[datetime.datetime(2022, 11, 28, 15, 52, 43, 876215), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 43, 876215), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 43, 876215), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 43, 876215), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 43, 876215), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 52, 43, 876215), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 43, 876215), 11.0, 24.0]"
1040,"[datetime.datetime(2022, 11, 28, 15, 52, 44, 998974), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 44, 998974), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 44, 998974), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 44, 998974), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 44, 998974), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 15, 52, 44, 998974), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 44, 998974), 11.0, 24.0]"
1041,"[datetime.datetime(2022, 11, 28, 15, 52, 46, 117560), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 46, 117560), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 46, 117560), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 46, 117560), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 46, 117560), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 15, 52, 46, 117560), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 46, 117560), 11.0, 24.0]"
1042,"[datetime.datetime(2022, 11, 28, 15, 52, 47, 240942), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 47, 240942), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 47, 240942), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 47, 240942), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 47, 240942), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 15, 52, 47, 240942), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 47, 240942), 11.0, 24.0]"
1043,"[datetime.datetime(2022, 11, 28, 15, 52, 48, 357945), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 48, 357945), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 48, 357945), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 48, 357945), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 48, 357945), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 15, 52, 48, 357945), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 48, 357945), 11.0, 24.0]"
1044,"[datetime.datetime(2022, 11, 28, 15, 52, 49, 523000), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 49, 523000), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 15, 52, 49, 523000), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 49, 523000), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 49, 523000), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 52, 49, 523000), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 49, 523000), 11.0, 24.0]"
1045,"[datetime.datetime(2022, 11, 28, 15, 52, 50, 661061), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 50, 661061), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 50, 661061), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 50, 661061), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 50, 661061), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 52, 50, 661061), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 50, 661061), 11.0, 24.0]"
1046,"[datetime.datetime(2022, 11, 28, 15, 52, 51, 788433), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 51, 788433), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 51, 788433), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 51, 788433), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 51, 788433), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 52, 51, 788433), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 51, 788433), 11.0, 24.0]"
1047,"[datetime.datetime(2022, 11, 28, 15, 52, 52, 908659), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 52, 908659), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 52, 52, 908659), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 52, 908659), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 52, 908659), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 52, 52, 908659), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 52, 908659), 11.0, 24.0]"
1048,"[datetime.datetime(2022, 11, 28, 15, 52, 54, 18993), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 54, 18993), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 52, 54, 18993), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 54, 18993), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 54, 18993), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 52, 54, 18993), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 54, 18993), 11.0, 24.0]"
1049,"[datetime.datetime(2022, 11, 28, 15, 52, 55, 137059), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 55, 137059), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 52, 55, 137059), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 55, 137059), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 55, 137059), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 52, 55, 137059), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 55, 137059), 11.0, 24.0]"
1050,"[datetime.datetime(2022, 11, 28, 15, 52, 56, 251366), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 56, 251366), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 52, 56, 251366), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 56, 251366), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 56, 251366), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 52, 56, 251366), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 56, 251366), 11.0, 27.0]"
1051,"[datetime.datetime(2022, 11, 28, 15, 52, 57, 370701), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 15, 52, 57, 370701), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 15, 52, 57, 370701), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 15, 52, 57, 370701), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 15, 52, 57, 370701), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 15, 52, 57, 370701), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 52, 57, 370701), 11.0, 27.0]"
