,Prince Of Melton,Liverpool Street,Summer Season,Very Unstable,Stormy Trench,Its Luigi
11-01-2023 15:46:42.205670,"(3.1, 3.95, 3.8333333333333335)","(21.0, 38.0, 34.85)","(5.0, 5.6, 5.514285714285714)","(3.1, 4.6, 4.545945945945945)","(3.7, 5.2, 5.1)","(10.0, 14.0, 13.0)"
11-01-2023 15:46:43.325992,"(3.1, 3.95, 3.8333333333333335)","(21.0, 38.0, 26.3)","(5.0, 5.6, 5.4363636363636365)","(3.1, 4.6, 4.545945945945945)","(3.7, 5.2, 5.1)","(10.0, 13.5, 12.5)"
11-01-2023 15:46:44.364206,"(3.1, 3.95, 3.8333333333333335)","(21.0, 38.0, 26.3)","(5.0, 5.6, 5.4363636363636365)","(3.1, 4.6, 4.449999999999999)","(3.7, 5.2, 4.872727272727273)","(10.0, 13.5, 12.25)"
11-01-2023 15:46:45.483568,"(3.1, 3.95, 3.75)","(21.0, 38.0, 26.3)","(5.0, 5.6, 5.514285714285714)","(3.1, 4.6, 4.5)","(3.7, 5.2, 4.978260869565217)","(10.0, 13.5, 12.25)"
11-01-2023 15:46:46.635568,"(3.1, 3.95, 3.7866666666666666)","(21.0, 38.0, 26.3)","(5.0, 5.6, 5.514285714285714)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.666666666666667)","(10.0, 13.5, 12.25)"
11-01-2023 15:46:47.802373,"(3.1, 3.9, 3.75)","(21.0, 38.0, 26.3)","(5.0, 5.6, 5.4363636363636365)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.681818181818182)","(10.0, 13.5, 12.25)"
11-01-2023 15:46:48.928756,"(3.1, 3.9, 3.75)","(21.0, 38.0, 26.3)","(5.0, 5.6, 5.381818181818182)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.681818181818182)","(10.0, 13.5, 12.25)"
11-01-2023 15:46:50.006902,"(3.1, 3.9, 3.6999999999999997)","(21.0, 38.0, 26.3)","(5.0, 5.6, 5.485714285714286)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.681818181818182)","(10.0, 13.5, 12.25)"
11-01-2023 15:46:51.159228,"(3.1, 3.9, 3.6999999999999997)","(21.0, 38.0, 31.11764705882353)","(5.0, 5.6, 5.485714285714286)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.681818181818182)","(10.0, 13.5, 12.25)"
11-01-2023 15:46:52.412293,"(3.1, 3.9, 3.6999999999999997)","(21.0, 38.0, 31.11764705882353)","(5.0, 5.6, 5.485714285714286)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.7270270270270265)","(10.0, 13.5, 12.304347826086957)"
11-01-2023 15:46:53.514183,"(3.1, 3.85, 3.825)","(21.0, 38.0, 31.11764705882353)","(5.0, 5.6, 5.485714285714286)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.681818181818182)","(10.0, 13.5, 12.304347826086957)"
11-01-2023 15:46:54.671503,"(3.1, 3.9, 3.746153846153846)","(21.0, 38.0, 32.42857142857143)","(5.0, 5.6, 5.381818181818182)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.681818181818182)","(10.0, 13.5, 12.304347826086957)"
11-01-2023 15:46:55.853700,"(3.1, 3.9, 3.746153846153846)","(21.0, 38.0, 32.42857142857143)","(5.0, 5.6, 5.545454545454545)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.681818181818182)","(10.0, 13.5, 12.304347826086957)"
11-01-2023 15:46:57.099182,"(3.1, 3.9, 3.746153846153846)","(21.0, 38.0, 32.42857142857143)","(5.0, 5.6, 5.571428571428571)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.624137931034483)","(10.0, 13.5, 12.304347826086957)"
11-01-2023 15:46:58.329396,"(3.1, 3.9, 3.723529411764706)","(21.0, 38.0, 32.42857142857143)","(5.0, 5.6, 5.571428571428571)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.624137931034483)","(10.0, 13.5, 12.304347826086957)"
11-01-2023 15:46:59.432526,"(3.1, 3.9, 3.623076923076923)","(21.0, 38.0, 32.42857142857143)","(5.0, 5.6, 5.571428571428571)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.624137931034483)","(10.0, 13.5, 12.304347826086957)"
11-01-2023 15:47:00.611864,"(3.1, 3.9, 3.7588235294117647)","(21.0, 38.0, 32.42857142857143)","(5.0, 5.6, 5.571428571428571)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.624137931034483)","(10.0, 13.5, 12.304347826086957)"
11-01-2023 15:47:01.837130,"(3.1, 3.9, 3.776923076923077)","(21.0, 38.0, 32.42857142857143)","(5.0, 5.6, 5.571428571428571)","(3.1, 4.7, 4.4375)","(3.7, 5.1, 4.569230769230769)","(10.0, 13.5, 12.304347826086957)"
11-01-2023 15:47:03.240231,"(3.1, 3.9, 3.7588235294117647)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.563157894736842)","(3.1, 4.7, 4.583333333333334)","(3.7, 5.0, 4.435294117647059)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:04.551722,"(3.1, 3.9, 3.825)","(21.0, 38.0, 33.5)","(5.0, 5.8, 5.522222222222222)","(3.1, 4.7, 4.583333333333334)","(3.7, 5.0, 4.65)","(10.0, 13.5, 12.5625)"
11-01-2023 15:47:05.768238,"(3.1, 3.9, 3.825)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.453846153846154)","(3.1, 4.7, 4.583333333333334)","(3.7, 4.9, 4.6)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:07.048749,"(3.1, 3.9, 3.6199999999999997)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.453846153846154)","(3.1, 4.7, 4.74)","(3.7, 4.9, 4.585714285714285)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:08.556301,"(3.1, 3.85, 3.6416666666666666)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.522222222222222)","(3.1, 4.8, 4.96)","(3.7, 4.8, 4.5)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:09.778017,"(3.1, 3.85, 3.6714285714285717)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.463157894736843)","(3.1, 5.0, 4.963636363636364)","(3.7, 4.7, 4.370588235294117)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:11.306498,"(3.1, 3.85, 3.6294117647058823)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.495454545454546)","(3.1, 5.0, 4.933333333333334)","(3.7, 4.7, 4.39)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:12.565197,"(3.1, 3.85, 3.6294117647058823)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.6000000000000005)","(3.1, 5.0, 4.933333333333334)","(3.7, 4.6, 4.42)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:13.762329,"(3.1, 3.85, 3.6294117647058823)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.533333333333333)","(3.1, 5.0, 4.766666666666667)","(3.7, 4.5, 4.385714285714285)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:14.928396,"(3.1, 3.85, 3.8125)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.533333333333333)","(3.1, 5.1, 4.933333333333333)","(3.7, 4.5, 4.35)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:16.124867,"(3.1, 3.85, 3.7323529411764707)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.6000000000000005)","(3.1, 5.1, 4.933333333333333)","(3.7, 4.5, 4.385714285714285)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:17.322005,"(3.1, 3.85, 3.7)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.6000000000000005)","(3.1, 5.1, 4.933333333333333)","(3.7, 4.5, 4.385714285714285)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:18.558384,"(3.1, 3.85, 3.7)","(21.0, 38.0, 33.5)","(5.0, 5.7, 5.6000000000000005)","(3.1, 5.1, 4.933333333333333)","(3.7, 4.5, 4.35)","(10.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:19.774308,"(3.2, 3.85, 3.672222222222222)","(20.0, 38.0, 33.5)","(5.0, 5.7, 5.6000000000000005)","(3.2, 5.1, 4.933333333333333)","(3.6, 4.5, 4.35)","(9.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:20.973675,"(3.2, 3.85, 3.615625)","(20.0, 38.0, 33.5)","(5.0, 5.7, 5.6000000000000005)","(3.2, 5.1, 4.933333333333333)","(3.6, 4.5, 4.35)","(9.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:22.189525,"(3.2, 3.85, 3.8031249999999996)","(20.0, 38.0, 33.5)","(5.0, 5.7, 5.533333333333333)","(3.2, 5.1, 4.933333333333333)","(3.6, 4.5, 4.385714285714285)","(9.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:23.401343,"(3.2, 3.85, 3.802083333333333)","(20.0, 38.0, 31.696969696969695)","(5.0, 5.7, 5.477777777777778)","(3.2, 5.1, 4.86)","(3.6, 4.5, 4.35)","(9.0, 13.5, 12.612903225806452)"
11-01-2023 15:47:24.574817,"(3.2, 3.85, 3.802083333333333)","(20.0, 38.0, 31.696969696969695)","(5.0, 5.7, 5.566666666666667)","(3.2, 5.1, 4.859999999999999)","(3.6, 4.5, 4.418181818181818)","(9.0, 13.5, 12.5625)"
11-01-2023 15:47:25.779360,"(3.2, 3.85, 3.802083333333333)","(20.0, 38.0, 31.696969696969695)","(5.0, 5.7, 5.566666666666667)","(3.2, 5.1, 4.859999999999999)","(3.6, 4.5, 4.418181818181818)","(9.0, 13.5, 12.5625)"
11-01-2023 15:47:27.445050,"(3.2, 3.85, 3.767857142857143)","(20.0, 38.0, 33.6)","(5.0, 5.7, 5.566666666666667)","(3.2, 5.1, 4.9399999999999995)","(3.6, 4.5, 4.452941176470588)","(9.0, 13.5, 12.19047619047619)"
11-01-2023 15:47:29.001121,"(3.2, 3.85, 3.767857142857143)","(20.0, 34.0, 33.6)","(5.0, 5.7, 5.614285714285715)","(3.2, 5.1, 4.9399999999999995)","(3.6, 4.5, 4.452941176470588)","(9.0, 13.5, 12.19047619047619)"
11-01-2023 15:47:30.415955,"(3.2, 3.85, 3.7648148148148146)","(20.0, 34.0, 32.90909090909091)","(5.0, 5.7, 5.590909090909091)","(3.2, 5.1, 4.833333333333333)","(3.6, 4.5, 4.418181818181818)","(9.0, 13.5, 12.19047619047619)"
11-01-2023 15:47:31.691130,"(3.2, 3.85, 3.7648148148148146)","(20.0, 34.0, 30.470588235294116)","(5.0, 5.7, 5.522222222222222)","(3.2, 5.1, 4.823076923076923)","(3.6, 4.5, 4.4)","(9.0, 13.5, 12.19047619047619)"
11-01-2023 15:47:33.311730,"(3.2, 3.85, 3.6357142857142857)","(20.0, 34.0, 29.714285714285715)","(5.0, 5.7, 5.522222222222222)","(3.2, 5.1, 4.823076923076923)","(3.6, 4.5, 4.4)","(9.0, 13.5, 12.19047619047619)"
11-01-2023 15:47:34.652600,"(3.2, 3.7, 3.6076923076923078)","(20.0, 34.0, 29.96153846153846)","(5.0, 5.7, 5.58)","(3.2, 5.1, 4.833333333333333)","(3.6, 4.5, 4.4)","(9.0, 13.5, 12.19047619047619)"
11-01-2023 15:47:36.202342,"(3.2, 3.7, 3.6076923076923078)","(20.0, 34.0, 29.96153846153846)","(5.0, 5.7, 5.664285714285715)","(3.2, 5.1, 4.833333333333333)","(3.6, 4.5, 4.427272727272727)","(9.0, 13.5, 12.041666666666666)"
11-01-2023 15:47:37.721209,"(3.2, 3.7, 3.6076923076923078)","(20.0, 34.0, 29.96153846153846)","(5.0, 5.7, 5.59)","(3.2, 5.1, 4.833333333333333)","(3.6, 4.5, 4.427272727272727)","(9.0, 13.5, 12.041666666666666)"
11-01-2023 15:47:38.959202,"(3.2, 3.7, 3.604347826086957)","(20.0, 34.0, 29.96153846153846)","(5.0, 5.8, 5.476470588235294)","(3.2, 5.1, 4.928571428571428)","(3.6, 4.5, 4.464705882352941)","(9.0, 13.5, 12.041666666666666)"
11-01-2023 15:47:40.230776,"(3.2, 3.7, 3.6592592592592594)","(20.0, 34.0, 29.96153846153846)","(5.0, 5.8, 5.5962962962962965)","(3.2, 5.1, 4.928571428571428)","(3.6, 4.5, 4.464705882352941)","(9.0, 13.5, 12.041666666666666)"
11-01-2023 15:47:41.455066,"(3.2, 3.7, 3.6592592592592594)","(20.0, 34.0, 29.96153846153846)","(5.0, 5.8, 5.485714285714286)","(3.2, 5.1, 4.833333333333333)","(3.6, 4.5, 4.427272727272727)","(9.0, 13.5, 12.19047619047619)"
11-01-2023 15:47:42.614756,"(3.2, 3.7, 3.6592592592592594)","(20.0, 34.0, 29.96153846153846)","(5.0, 5.8, 5.616666666666667)","(3.2, 5.1, 4.833333333333333)","(3.6, 4.5, 4.464705882352941)","(9.0, 13.5, 12.19047619047619)"
11-01-2023 15:47:43.768053,"(3.2, 3.7, 3.6592592592592594)","(20.0, 34.0, 29.96153846153846)","(5.0, 5.8, 5.616666666666667)","(3.2, 5.1, 4.928571428571428)","(3.6, 4.5, 4.464705882352941)","(9.0, 13.5, 12.19047619047619)"
11-01-2023 15:47:44.958794,"(3.2, 3.7, 3.6592592592592594)","(20.0, 34.0, 29.96153846153846)","(5.0, 5.8, 5.616666666666667)","(3.2, 5.1, 4.833333333333333)","(3.6, 4.5, 4.427272727272727)","(9.0, 13.5, 12.6)"
11-01-2023 15:47:46.130380,"(3.2, 3.7, 3.610526315789474)","(20.0, 34.0, 29.96153846153846)","(5.0, 5.8, 5.725)","(3.2, 5.1, 4.833333333333333)","(3.6, 4.5, 4.427272727272727)","(9.0, 13.0, 12.379310344827587)"
11-01-2023 15:47:47.299282,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 29.96153846153846)","(5.0, 6.0, 5.815384615384615)","(3.3, 5.1, 4.928571428571428)","(3.6, 4.5, 4.464705882352941)","(9.0, 13.0, 12.379310344827587)"
11-01-2023 15:47:48.490970,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 29.96153846153846)","(5.0, 6.0, 5.815384615384615)","(3.3, 5.1, 4.928571428571428)","(3.6, 4.5, 4.412)","(9.0, 13.0, 11.930232558139535)"
11-01-2023 15:47:49.632280,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 29.96153846153846)","(5.0, 6.0, 5.788235294117647)","(3.3, 5.1, 4.833333333333333)","(3.6, 4.5, 4.412)","(9.0, 13.0, 11.944444444444445)"
11-01-2023 15:47:50.804160,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 29.96153846153846)","(5.0, 6.0, 5.836363636363637)","(3.3, 5.1, 4.928571428571428)","(3.6, 4.5, 4.412)","(9.0, 13.0, 11.944444444444445)"
11-01-2023 15:47:52.050630,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 29.96153846153846)","(5.0, 6.0, 5.771428571428571)","(3.3, 5.1, 4.823076923076923)","(3.6, 4.5, 4.412)","(9.0, 13.0, 11.944444444444445)"
11-01-2023 15:47:53.200952,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 29.96153846153846)","(5.0, 6.0, 5.788235294117647)","(3.3, 5.1, 4.823076923076923)","(3.6, 4.5, 4.449999999999999)","(9.0, 13.0, 11.85)"
11-01-2023 15:47:54.339788,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.7176470588235295)","(3.3, 5.1, 4.928571428571428)","(3.6, 4.6, 4.433333333333334)","(9.0, 13.0, 11.85)"
11-01-2023 15:47:55.587124,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.781818181818181)","(3.3, 5.1, 4.85)","(3.6, 4.5, 4.475)","(9.0, 13.0, 11.85)"
11-01-2023 15:47:56.776780,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.781818181818181)","(3.3, 5.1, 4.85)","(3.6, 4.5, 4.475)","(9.0, 13.0, 11.85)"
11-01-2023 15:47:57.953168,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.781818181818181)","(3.3, 5.1, 4.963636363636363)","(3.6, 4.5, 4.433333333333334)","(9.0, 13.0, 11.85)"
11-01-2023 15:47:59.064934,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.781818181818181)","(3.3, 5.1, 4.85)","(3.6, 4.5, 4.475)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:00.168535,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.753846153846154)","(3.3, 5.1, 4.85)","(3.6, 4.5, 4.475)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:01.389417,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.923809523809524)","(3.3, 5.1, 4.963636363636363)","(3.6, 4.5, 4.433333333333334)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:02.523479,"(3.1, 3.7, 3.608695652173913)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.94)","(3.3, 5.1, 4.85)","(3.6, 4.5, 4.475)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:03.587471,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.94)","(3.3, 5.1, 4.85)","(3.6, 4.5, 4.475)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:04.840355,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.9222222222222225)","(3.3, 5.1, 4.963636363636363)","(3.6, 4.5, 4.433333333333334)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:06.068965,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.95)","(3.3, 5.1, 4.85)","(3.6, 4.5, 4.475)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:07.089774,"(3.1, 3.7, 3.610526315789474)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.95)","(3.3, 5.1, 4.85)","(3.6, 4.5, 4.475)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:08.096717,"(3.1, 3.7, 3.608695652173913)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.9222222222222225)","(3.3, 5.1, 4.963636363636363)","(3.6, 4.5, 4.433333333333334)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:09.204420,"(3.1, 3.65, 3.6083333333333334)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.941666666666666)","(3.3, 5.1, 4.85)","(3.6, 4.5, 4.475)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:10.335356,"(3.1, 3.65, 3.6142857142857143)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.8133333333333335)","(3.3, 5.1, 4.963636363636363)","(3.6, 4.5, 4.343478260869565)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:11.457072,"(3.1, 3.65, 3.6083333333333334)","(21.0, 34.0, 28.878048780487806)","(5.0, 6.0, 5.8133333333333335)","(3.3, 5.1, 4.963636363636363)","(3.6, 4.5, 4.343478260869565)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:12.570026,"(3.1, 3.65, 3.6083333333333334)","(21.0, 34.0, 28.50980392156863)","(5.0, 6.0, 5.72)","(3.3, 5.1, 4.85)","(3.6, 4.5, 4.343478260869565)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:13.752303,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.50980392156863)","(5.0, 6.0, 5.888)","(3.3, 5.1, 4.885714285714285)","(3.6, 4.5, 4.343478260869565)","(9.0, 13.0, 11.85)"
11-01-2023 15:48:14.920965,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.50980392156863)","(5.0, 6.0, 5.903448275862069)","(3.3, 5.1, 4.928571428571428)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:16.074759,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.50980392156863)","(5.0, 6.0, 5.903448275862069)","(3.3, 5.1, 4.823076923076923)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:17.216996,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.814814814814813)","(5.0, 6.0, 5.903448275862069)","(3.3, 5.1, 4.8999999999999995)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:18.707675,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.814814814814813)","(5.0, 6.0, 5.903448275862069)","(3.3, 5.1, 4.823076923076923)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:19.829148,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.814814814814813)","(5.0, 6.0, 5.903448275862069)","(3.3, 5.1, 4.8428571428571425)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:21.162887,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.75)","(5.0, 6.0, 5.903448275862069)","(3.3, 5.1, 4.949999999999999)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:22.339847,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.75)","(5.0, 6.0, 5.903448275862069)","(3.3, 5.1, 4.949999999999999)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:23.476859,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.615384615384617)","(5.0, 6.0, 5.91764705882353)","(3.3, 5.1, 4.8428571428571425)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:24.585946,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.50980392156863)","(5.0, 6.0, 5.91764705882353)","(3.3, 5.1, 4.8428571428571425)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:25.713253,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.50980392156863)","(5.0, 6.0, 5.91764705882353)","(3.3, 5.1, 4.949999999999999)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:26.828623,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.50980392156863)","(5.0, 6.0, 5.948148148148148)","(3.3, 5.1, 4.8428571428571425)","(3.6, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:27.994651,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.50980392156863)","(4.8, 6.0, 5.973913043478261)","(3.4, 5.1, 4.9125)","(3.7, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:29.088851,"(3.1, 3.65, 3.6016129032258064)","(21.0, 34.0, 28.50980392156863)","(4.8, 6.0, 5.966666666666667)","(3.4, 5.1, 4.949999999999999)","(3.7, 4.5, 4.394117647058824)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:30.054263,"(3.1, 3.65, 3.6016129032258064)","(21.0, 32.0, 30.666666666666668)","(4.8, 6.0, 5.966666666666667)","(3.4, 5.1, 4.949999999999999)","(3.7, 4.5, 4.333333333333334)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:31.202591,"(3.1, 3.65, 3.6016129032258064)","(21.0, 32.0, 29.2)","(4.8, 6.2, 6.1)","(3.4, 5.1, 4.949999999999999)","(3.7, 4.4, 4.36)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:32.337054,"(3.1, 3.65, 3.6016129032258064)","(21.0, 32.0, 29.2)","(4.8, 6.2, 6.044444444444444)","(3.4, 5.1, 4.827272727272727)","(3.7, 4.4, 4.333333333333334)","(9.0, 13.0, 11.68)"
11-01-2023 15:48:33.470310,"(3.1, 3.65, 3.487837837837838)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.4, 6.152380952380953)","(3.4, 5.1, 4.949999999999999)","(3.7, 4.4, 4.36)","(9.0, 13.0, 11.894736842105264)"
11-01-2023 15:48:34.648460,"(3.1, 3.65, 3.487837837837838)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.2, 6.152380952380953)","(3.4, 5.1, 4.973684210526316)","(3.7, 4.4, 4.36)","(9.0, 12.0, 11.894736842105264)"
11-01-2023 15:48:35.747958,"(3.1, 3.65, 3.487837837837838)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.2, 6.152380952380953)","(3.4, 5.1, 4.8428571428571425)","(3.7, 4.4, 4.333333333333334)","(9.0, 12.0, 11.894736842105264)"
11-01-2023 15:48:36.801559,"(3.1, 3.65, 3.487837837837838)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.2, 6.15)","(3.4, 5.1, 4.8428571428571425)","(3.7, 4.4, 4.333333333333334)","(9.0, 12.0, 11.566666666666666)"
11-01-2023 15:48:37.785860,"(3.1, 3.65, 3.487837837837838)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.2, 6.16)","(3.4, 5.1, 4.8428571428571425)","(3.7, 4.4, 4.36)","(9.0, 12.0, 11.566666666666666)"
11-01-2023 15:48:38.848338,"(3.1, 3.65, 3.487837837837838)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.2, 6.333333333333334)","(3.4, 5.1, 4.8428571428571425)","(3.7, 4.4, 4.333333333333334)","(9.0, 12.0, 11.62962962962963)"
11-01-2023 15:48:40.244243,"(3.1, 3.65, 3.487837837837838)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.4, 6.333333333333334)","(3.4, 5.1, 4.949999999999999)","(3.7, 4.4, 4.36)","(9.0, 12.0, 11.45945945945946)"
11-01-2023 15:48:41.586431,"(3.1, 3.65, 3.487837837837838)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.4, 6.333333333333334)","(3.4, 5.1, 4.949999999999999)","(3.7, 4.4, 4.36)","(9.0, 12.0, 11.45945945945946)"
11-01-2023 15:48:42.940961,"(3.1, 3.65, 3.487837837837838)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.4, 6.15)","(3.4, 5.1, 4.973333333333334)","(3.7, 4.4, 4.333333333333334)","(9.0, 12.0, 11.472222222222221)"
11-01-2023 15:48:44.244480,"(3.1, 3.55, 3.4794117647058824)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.2, 6.15)","(3.4, 5.0, 4.973333333333334)","(3.7, 4.4, 4.390476190476191)","(9.0, 11.5, 11.472222222222221)"
11-01-2023 15:48:45.470418,"(3.1, 3.55, 3.4794117647058824)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.2, 6.15)","(3.4, 5.0, 5.057142857142857)","(3.7, 4.4, 4.390476190476191)","(9.0, 11.5, 11.472222222222221)"
11-01-2023 15:48:46.666732,"(3.1, 3.55, 3.462)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.2, 6.15)","(3.4, 5.1, 5.057142857142857)","(3.7, 4.4, 4.390476190476191)","(9.0, 11.5, 11.216216216216216)"
11-01-2023 15:48:47.858170,"(3.1, 3.55, 3.3770270270270273)","(21.0, 32.0, 28.571428571428573)","(4.8, 6.2, 6.315789473684211)","(3.4, 5.1, 4.875)","(3.7, 4.4, 4.35)","(9.0, 11.5, 11.222222222222221)"
