,Mighty Kristy,Winlock Tilly,Locked Up,Angry Ann,Slingshot Yo Yo,Up The Score,Swiper Taz
04-01-2023 14:33:04.149899,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:05.130235,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:06.176089,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:07.098415,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:08.088519,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:09.096158,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:10.147314,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:11.108679,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:12.064043,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:13.030704,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:13.953285,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:14.944166,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:15.973121,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.18181818181818)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.064285714285714)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:16.955733,"(6.5, 13.5, 13.116666666666667)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 4.9, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:17.899420,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:18.895923,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:19.852487,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:20.897771,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:22.000076,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:23.029140,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:24.090033,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:25.168504,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:26.453809,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:28.136533,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:29.118794,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:30.130703,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:31.122408,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 16.666666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:32.201509,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:33.205893,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:34.217365,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:35.575973,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:36.604860,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:37.700079,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:38.959081,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:40.233220,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:41.411015,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:42.529404,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:43.687055,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:44.861369,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.0)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:45.958707,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 32.54545454545455)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:47.278059,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 32.31818181818182)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:48.715375,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:49.974148,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:51.283239,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:52.471299,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:53.622519,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:54.794574,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:56.010953,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:57.096758,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:58.197596,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:33:59.274254,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:00.415776,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:01.529321,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:02.707104,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:03.814201,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:05.012260,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:06.118240,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:07.208121,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:08.262535,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:09.395029,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:10.465407,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:11.514385,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:12.582487,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:13.661014,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:14.808371,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 18.416666666666668)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:15.959115,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 32.31818181818182)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:17.129424,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 32.31818181818182)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:18.297838,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:19.611251,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:20.819519,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:22.059445,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:23.320919,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:24.531188,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:25.750151,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:26.905423,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:27.998477,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:29.061954,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:30.191255,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:31.345233,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:32.522996,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:33.727987,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:34.883596,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:36.061628,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:37.190714,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:38.450537,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:39.588019,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 20.5)","(7.0, 11.5, 10.325)","(19.0, 80.0, 52.5)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:40.826938,"(6.5, 13.5, 11.266666666666666)","(3.4, 6.4, 5.6)","(13.0, 38.0, 22.923076923076923)","(7.0, 11.5, 10.325)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:42.290584,"(6.5, 13.5, 8.24)","(3.4, 6.4, 5.6)","(13.0, 38.0, 22.923076923076923)","(7.0, 11.5, 8.75)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:43.579088,"(6.5, 14.0, 8.24)","(3.4, 6.4, 5.6)","(13.0, 38.0, 22.923076923076923)","(7.0, 12.0, 8.75)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:44.894151,"(6.5, 14.0, 8.24)","(3.4, 6.4, 5.6)","(13.0, 38.0, 22.923076923076923)","(7.0, 12.0, 8.75)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:46.070899,"(6.5, 14.0, 8.24)","(3.4, 6.4, 5.6)","(13.0, 38.0, 21.666666666666664)","(7.0, 12.0, 8.75)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:47.163666,"(6.5, 14.0, 8.24)","(3.4, 6.4, 5.6)","(13.0, 38.0, 21.666666666666664)","(7.0, 12.0, 8.75)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:48.174564,"(6.5, 14.0, 8.24)","(3.4, 6.4, 5.6)","(13.0, 38.0, 21.666666666666664)","(7.0, 12.0, 8.75)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
04-01-2023 14:34:49.250556,"(6.5, 14.0, 8.24)","(3.4, 6.4, 5.6)","(13.0, 38.0, 22.923076923076923)","(7.0, 12.0, 8.75)","(19.0, 80.0, 45.42857142857143)","(3.5, 5.1, 4.176923076923077)","(3.2, 5.5, 3.6129032258064515)"
