,Money And Power,Confer,Flash Banner,Zipping Eve,Madalia Zoom,Classic Touch,Afternoon,Center
07-12-2022 20:25:22.076717,"(3.7, 5.4, 5.36060606060606)","(31.0, 40.0, 38.0)","(21.0, 26.0, 25.764705882352942)","(2.25, 2.5, 2.466666666666667)","(8.5, 10.5, 9.95357142857143)","(7.5, 11.5, 11.15)","(8.5, 12.5, 12.233333333333334)","(9.0, 17.0, 16.45)"
07-12-2022 20:25:23.508265,"(3.7, 5.4, 5.361764705882353)","(31.0, 40.0, 38.0)","(21.0, 26.0, 25.764705882352942)","(2.25, 2.5, 2.4208333333333334)","(8.5, 10.5, 9.95357142857143)","(7.5, 11.5, 11.158536585365853)","(8.5, 12.5, 12.214285714285714)","(9.0, 17.0, 16.45)"
07-12-2022 20:25:24.919639,"(3.7, 5.4, 5.369767441860465)","(31.0, 40.0, 38.0)","(21.0, 26.0, 25.789473684210527)","(2.25, 2.44, 2.4628571428571426)","(8.5, 10.5, 10.093478260869565)","(7.5, 11.5, 11.202127659574469)","(8.5, 12.5, 12.214285714285714)","(9.0, 17.0, 16.33823529411765)"
07-12-2022 20:25:26.378943,"(3.7, 5.4, 5.370454545454546)","(31.0, 40.0, 38.0)","(20.0, 26.0, 25.789473684210527)","(2.25, 2.52, 2.51125)","(8.5, 10.5, 10.102127659574467)","(7.5, 11.5, 11.202127659574469)","(8.5, 12.5, 12.201492537313433)","(9.0, 17.0, 16.45)"
07-12-2022 20:25:27.817331,"(3.7, 5.4, 5.369767441860465)","(31.0, 40.0, 38.0)","(20.0, 26.0, 25.789473684210527)","(2.25, 2.52, 2.5184615384615383)","(8.5, 10.5, 10.102127659574467)","(7.5, 11.5, 11.158536585365853)","(8.5, 12.5, 12.14935064935065)","(9.0, 17.0, 16.45)"
07-12-2022 20:25:29.328322,"(3.7, 5.4, 5.368181818181818)","(31.0, 40.0, 38.0)","(20.0, 26.0, 25.789473684210527)","(2.25, 2.52, 2.5141935483870967)","(8.5, 10.5, 10.110416666666667)","(7.5, 11.5, 11.158536585365853)","(8.5, 12.5, 12.22463768115942)","(9.0, 17.0, 16.45)"
07-12-2022 20:25:30.797481,"(3.7, 5.3, 5.051162790697674)","(31.0, 40.0, 38.0)","(20.0, 26.0, 25.789473684210527)","(2.25, 2.52, 2.5546153846153845)","(8.5, 10.5, 10.133333333333333)","(7.5, 11.5, 11.261904761904763)","(8.5, 12.5, 12.194444444444445)","(9.0, 17.0, 16.45)"
07-12-2022 20:25:32.259979,"(3.9, 5.2, 5.149206349206349)","(26.0, 40.0, 37.64705882352941)","(19.0, 26.0, 25.7)","(2.2, 2.58, 2.5525714285714285)","(8.5, 10.5, 10.105660377358491)","(8.0, 11.5, 11.195652173913043)","(9.0, 12.5, 12.194444444444445)","(9.0, 17.0, 16.419354838709676)"
07-12-2022 20:25:33.698424,"(3.9, 5.2, 5.149206349206349)","(26.0, 40.0, 36.23529411764706)","(19.0, 26.0, 24.6)","(2.2, 2.58, 2.5556521739130433)","(8.5, 10.5, 9.91)","(8.0, 11.5, 11.195652173913043)","(9.0, 12.5, 12.194444444444445)","(9.0, 17.0, 16.596153846153847)"
07-12-2022 20:25:35.099449,"(3.9, 5.2, 5.013888888888889)","(26.0, 38.0, 35.0)","(20.0, 25.0, 23.285714285714285)","(2.2, 2.56, 2.591875)","(8.5, 10.0, 10.13888888888889)","(8.5, 11.5, 11.194915254237289)","(9.0, 12.5, 12.166666666666666)","(10.0, 17.0, 16.4)"
07-12-2022 20:25:36.467189,"(4.0, 5.0, 4.9375)","(26.0, 38.0, 39.333333333333336)","(20.0, 25.0, 23.2)","(2.2, 2.6, 2.5703225806451613)","(8.5, 10.5, 10.152173913043478)","(8.5, 11.5, 11.140625)","(9.0, 12.5, 12.166666666666666)","(10.0, 17.0, 16.4)"
07-12-2022 20:25:37.853538,"(4.0, 5.0, 4.911111111111111)","(26.0, 40.0, 34.44444444444444)","(20.0, 25.0, 23.2)","(2.2, 2.58, 2.5789473684210527)","(8.5, 10.5, 10.193548387096774)","(8.5, 11.5, 11.140625)","(9.0, 12.5, 12.166666666666666)","(10.0, 17.0, 16.4)"
07-12-2022 20:25:39.209748,"(4.0, 5.0, 4.96)","(26.0, 38.0, 34.44444444444444)","(20.0, 25.0, 23.25)","(2.2, 2.6, 2.582962962962963)","(8.5, 10.5, 10.1875)","(8.5, 11.5, 11.020833333333334)","(9.0, 12.5, 10.859375)","(10.0, 17.0, 16.4)"
07-12-2022 20:25:40.554028,"(4.0, 5.1, 5.0025641025641026)","(26.0, 38.0, 35.86666666666667)","(20.0, 24.0, 23.25)","(2.2, 2.6, 2.5892753623188405)","(8.5, 10.5, 10.25)","(8.5, 11.5, 11.022727272727273)","(9.0, 11.0, 10.851063829787234)","(10.0, 17.0, 16.414634146341463)"
07-12-2022 20:25:41.892856,"(4.0, 5.1, 4.995238095238095)","(26.0, 38.0, 36.0)","(20.0, 24.0, 23.25)","(2.2, 2.62, 2.5892753623188405)","(8.5, 10.5, 10.25)","(8.5, 11.5, 11.022727272727273)","(9.0, 11.0, 10.851063829787234)","(10.0, 17.0, 16.414634146341463)"
07-12-2022 20:25:43.281494,"(4.0, 5.0, 4.995238095238095)","(26.0, 38.0, 36.0)","(20.0, 24.0, 23.333333333333332)","(2.2, 2.62, 2.5892753623188405)","(8.5, 10.5, 10.256410256410255)","(8.5, 11.5, 11.25)","(9.0, 11.0, 10.851063829787234)","(10.0, 17.0, 16.414634146341463)"
07-12-2022 20:25:44.637759,"(4.0, 5.0, 4.993333333333333)","(26.0, 38.0, 35.09090909090909)","(20.0, 24.0, 23.5)","(2.2, 2.62, 2.6171428571428574)","(8.5, 10.5, 10.256410256410255)","(8.5, 11.5, 11.327586206896552)","(9.0, 11.0, 10.75)","(10.0, 17.0, 16.414634146341463)"
07-12-2022 20:25:45.991381,"(4.0, 5.0, 4.99)","(26.0, 38.0, 35.09090909090909)","(20.0, 24.0, 23.5)","(2.2, 2.62, 2.607741935483871)","(8.5, 10.5, 10.256410256410255)","(8.5, 11.5, 11.287878787878787)","(9.0, 11.0, 10.75)","(10.0, 17.0, 16.414634146341463)"
07-12-2022 20:25:47.355245,"(4.0, 5.0, 4.968965517241379)","(26.0, 38.0, 36.0)","(20.0, 24.0, 23.5)","(2.2, 2.64, 2.6123076923076924)","(8.5, 10.5, 10.256410256410255)","(8.5, 11.5, 11.243589743589743)","(9.0, 11.0, 10.75)","(10.0, 17.0, 16.302325581395348)"
07-12-2022 20:25:48.727871,"(4.0, 5.1, 5.0344827586206895)","(26.0, 38.0, 36.13333333333333)","(20.0, 24.0, 23.066666666666666)","(2.2, 2.62, 2.5682926829268293)","(8.5, 10.5, 10.256410256410255)","(8.5, 11.5, 11.327586206896552)","(9.0, 11.0, 10.590909090909092)","(10.0, 17.0, 15.986486486486486)"
07-12-2022 20:25:50.073696,"(4.0, 5.2, 5.1869565217391305)","(26.0, 38.0, 36.0)","(20.0, 24.0, 23.066666666666666)","(2.2, 2.6, 2.568888888888889)","(8.5, 10.5, 10.256410256410255)","(8.5, 11.5, 11.209677419354838)","(9.0, 11.0, 10.741935483870968)","(10.0, 16.5, 14.1875)"
07-12-2022 20:25:51.439625,"(4.0, 5.3, 5.295)","(26.0, 38.0, 35.2)","(20.0, 24.0, 23.066666666666666)","(2.25, 2.6, 2.625714285714286)","(8.5, 10.5, 10.243243243243244)","(8.5, 11.5, 11.178571428571429)","(9.0, 11.0, 10.741935483870968)","(10.0, 14.5, 14.0)"
07-12-2022 20:25:52.786140,"(4.0, 5.4, 5.3)","(26.0, 38.0, 36.90909090909091)","(20.0, 24.0, 23.066666666666666)","(2.25, 2.64, 2.6436363636363636)","(8.5, 10.5, 10.464285714285714)","(8.5, 11.5, 11.18421052631579)","(9.0, 11.0, 10.707317073170731)","(10.0, 14.5, 14.075)"
07-12-2022 20:25:54.352790,"(4.0, 5.3, 5.27391304347826)","(26.0, 38.0, 36.13333333333333)","(20.0, 24.0, 23.4375)","(2.25, 2.66, 2.6933333333333334)","(8.5, 10.5, 10.458333333333334)","(8.5, 11.5, 11.18421052631579)","(9.0, 11.0, 10.701612903225806)","(10.0, 14.5, 14.015151515151516)"
07-12-2022 20:25:55.794752,"(4.0, 5.3, 4.61689497716895)","(26.0, 38.0, 36.90909090909091)","(20.0, 24.0, 28.390243902439025)","(2.25, 2.72, 2.6190886075949367)","(8.5, 10.5, 10.64)","(8.5, 11.5, 11.277777777777779)","(9.0, 11.0, 10.609756097560975)","(10.0, 14.5, 14.15)"
07-12-2022 20:25:57.178050,"(4.0, 4.7, 4.617676767676768)","(26.0, 38.0, 37.07692307692308)","(20.0, 32.0, 28.833333333333332)","(2.25, 2.62, 2.6658064516129034)","(8.5, 11.0, 10.517241379310345)","(8.5, 11.5, 11.293103448275861)","(9.0, 11.0, 10.602564102564102)","(10.0, 14.5, 14.727272727272727)"
07-12-2022 20:25:58.603374,"(4.0, 4.7, 4.691304347826087)","(26.0, 38.0, 35.333333333333336)","(20.0, 29.0, 27.8)","(2.25, 2.68, 2.6733333333333333)","(8.5, 11.0, 10.428571428571429)","(8.5, 11.5, 11.293103448275861)","(9.0, 11.0, 10.573170731707318)","(10.0, 15.5, 14.785714285714286)"
07-12-2022 20:26:00.076292,"(4.0, 4.9, 4.844444444444444)","(26.0, 38.0, 34.8)","(20.0, 28.0, 27.6)","(2.25, 2.68, 2.6635714285714287)","(8.5, 11.0, 10.428571428571429)","(8.5, 11.5, 11.277777777777779)","(9.0, 11.0, 10.573170731707318)","(10.0, 15.5, 14.785714285714286)"
07-12-2022 20:26:01.548669,"(4.0, 4.9, 4.844444444444444)","(26.0, 38.0, 34.8)","(20.0, 28.0, 27.384615384615383)","(2.25, 2.68, 2.673529411764706)","(8.5, 11.0, 9.959999999999999)","(8.5, 11.5, 11.3)","(9.0, 11.0, 10.551020408163264)","(10.0, 15.5, 14.735294117647058)"
07-12-2022 20:26:02.978282,"(4.0, 4.8, 4.786842105263157)","(26.0, 38.0, 34.888888888888886)","(20.0, 28.0, 27.2)","(2.25, 2.68, 2.694)","(8.5, 10.5, 10.04)","(8.5, 11.5, 11.277777777777779)","(9.0, 11.0, 10.551020408163264)","(10.0, 15.5, 14.766666666666667)"
07-12-2022 20:26:04.426377,"(4.0, 4.8, 4.745378151260504)","(26.0, 38.0, 36.0)","(20.0, 28.0, 27.4)","(2.2, 2.7, 2.7062857142857144)","(8.5, 10.5, 10.003225806451614)","(8.5, 11.5, 10.928571428571429)","(9.0, 11.0, 10.551020408163264)","(10.0, 15.5, 14.766666666666667)"
07-12-2022 20:26:05.817804,"(4.0, 4.8, 4.794805194805194)","(26.0, 38.0, 36.0)","(20.0, 28.0, 27.4)","(2.2, 2.72, 2.7057894736842107)","(8.5, 10.5, 9.950000000000001)","(8.5, 11.0, 10.880952380952381)","(9.0, 11.0, 10.551020408163264)","(10.0, 15.5, 14.766666666666667)"
07-12-2022 20:26:07.225589,"(4.0, 4.8, 4.778494623655914)","(26.0, 38.0, 36.0)","(20.0, 28.0, 27.333333333333332)","(2.2, 2.72, 2.7074074074074077)","(8.5, 10.5, 10.00810810810811)","(8.5, 11.0, 10.839285714285714)","(9.0, 11.0, 10.551020408163264)","(10.0, 15.5, 14.543478260869565)"
07-12-2022 20:26:08.635238,"(4.0, 4.8, 4.775384615384615)","(26.0, 38.0, 34.888888888888886)","(20.0, 28.0, 26.857142857142858)","(2.2, 2.72, 2.736415094339623)","(8.5, 10.5, 9.893333333333334)","(8.5, 11.0, 10.739583333333334)","(9.0, 11.0, 10.551020408163264)","(10.0, 15.0, 14.291666666666666)"
07-12-2022 20:26:09.999055,"(4.0, 4.8, 4.789908256880734)","(26.0, 38.0, 34.888888888888886)","(20.0, 28.0, 27.125)","(2.2, 2.74, 2.6708641975308645)","(8.5, 10.5, 10.128571428571428)","(8.5, 11.0, 10.817307692307692)","(9.0, 11.0, 10.50561797752809)","(10.0, 14.5, 14.13888888888889)"
07-12-2022 20:26:11.366434,"(4.0, 4.9, 4.8310344827586205)","(26.0, 38.0, 36.0)","(20.0, 28.0, 27.125)","(2.2, 2.68, 2.6685342019543974)","(8.5, 10.5, 10.143137254901962)","(8.5, 11.0, 10.866666666666667)","(9.0, 11.0, 10.533333333333333)","(10.0, 14.5, 14.131578947368421)"
07-12-2022 20:26:12.687394,"(4.0, 4.9, 4.844943820224719)","(26.0, 38.0, 37.0)","(20.0, 28.0, 27.125)","(2.2, 2.68, 2.667247386759582)","(8.5, 10.5, 10.104347826086958)","(8.5, 11.0, 10.866666666666667)","(9.0, 11.0, 10.533333333333333)","(10.0, 14.5, 14.272727272727273)"
07-12-2022 20:26:14.077316,"(4.0, 4.9, 4.862307692307692)","(26.0, 38.0, 35.78947368421053)","(20.0, 28.0, 27.125)","(2.2, 2.68, 2.6707053941908714)","(8.5, 10.5, 10.191525423728814)","(8.5, 11.0, 10.88888888888889)","(9.0, 11.0, 10.533333333333333)","(10.0, 14.5, 14.23076923076923)"
07-12-2022 20:26:15.499588,"(4.0, 4.9, 4.863703703703704)","(26.0, 38.0, 36.78260869565217)","(20.0, 28.0, 27.333333333333332)","(2.2, 2.68, 2.660503144654088)","(8.5, 10.5, 10.191525423728814)","(8.5, 11.0, 10.88888888888889)","(9.0, 11.0, 10.505882352941176)","(10.0, 14.5, 13.886363636363637)"
07-12-2022 20:26:16.879261,"(4.0, 4.9, 4.863703703703704)","(26.0, 38.0, 37.368421052631575)","(20.0, 28.0, 27.333333333333332)","(2.2, 2.68, 2.622666666666667)","(8.5, 10.5, 10.272727272727273)","(8.5, 11.0, 10.898305084745763)","(9.0, 11.0, 10.558441558441558)","(10.0, 14.0, 14.636363636363637)"
07-12-2022 20:26:18.211546,"(4.0, 4.9, 4.887755102040817)","(26.0, 38.0, 37.368421052631575)","(20.0, 28.0, 27.333333333333332)","(2.2, 2.64, 2.626666666666667)","(8.5, 10.5, 10.272727272727273)","(8.5, 11.0, 10.898305084745763)","(9.0, 11.0, 10.544117647058824)","(10.0, 15.0, 14.666666666666666)"
07-12-2022 20:26:19.614302,"(4.0, 4.9, 4.907575757575758)","(26.0, 38.0, 37.368421052631575)","(20.0, 28.0, 27.333333333333332)","(2.2, 2.64, 2.6145549738219898)","(8.5, 10.5, 10.088235294117647)","(8.5, 11.0, 10.898305084745763)","(9.0, 11.0, 10.492537313432836)","(10.0, 15.0, 14.607142857142858)"
07-12-2022 20:26:21.029242,"(4.0, 5.0, 4.909090909090909)","(26.0, 38.0, 37.368421052631575)","(20.0, 28.0, 27.333333333333332)","(2.2, 2.62, 2.6366593406593406)","(8.5, 10.5, 9.955555555555556)","(8.5, 11.0, 10.898305084745763)","(9.0, 11.0, 10.55072463768116)","(10.0, 15.0, 14.606060606060606)"
07-12-2022 20:26:22.477991,"(4.0, 5.0, 4.941666666666666)","(26.0, 38.0, 37.368421052631575)","(20.0, 28.0, 27.333333333333332)","(2.2, 2.64, 2.619304812834225)","(8.5, 10.5, 9.997435897435897)","(8.5, 11.0, 11.283783783783784)","(9.0, 11.0, 10.575342465753424)","(10.0, 15.0, 14.64516129032258)"
07-12-2022 20:26:23.963379,"(4.0, 5.0, 4.937777777777778)","(26.0, 38.0, 37.368421052631575)","(20.0, 28.0, 27.125)","(2.2, 2.62, 2.619224376731302)","(8.5, 10.5, 9.98421052631579)","(8.5, 11.5, 11.411764705882353)","(9.0, 11.0, 10.569767441860465)","(10.0, 15.0, 14.65625)"
07-12-2022 20:26:25.383163,"(4.0, 4.9, 4.805172413793104)","(26.0, 38.0, 37.368421052631575)","(20.0, 28.0, 27.25)","(2.2, 2.62, 2.643529411764706)","(8.5, 10.5, 10.01)","(8.5, 11.5, 11.46551724137931)","(9.0, 11.0, 10.583333333333334)","(10.0, 15.0, 14.617647058823529)"
07-12-2022 20:26:26.749260,"(4.0, 4.9, 4.8136363636363635)","(26.0, 38.0, 37.368421052631575)","(20.0, 28.0, 27.25)","(2.2, 2.66, 2.653426853707415)","(8.5, 10.5, 10.01)","(8.5, 11.5, 11.364864864864865)","(9.0, 11.0, 10.583333333333334)","(10.0, 15.0, 14.6)"
07-12-2022 20:26:28.075730,"(4.0, 4.9, 5.026229508196721)","(26.0, 38.0, 39.69230769230769)","(20.0, 28.0, 29.8)","(2.25, 2.66, 2.4357009345794394)","(8.5, 10.5, 10.539473684210526)","(8.5, 11.5, 11.716216216216216)","(9.0, 11.0, 11.051020408163266)","(9.0, 15.0, 15.225)"
07-12-2022 20:26:29.406468,"(4.0, 5.1, 5.075409836065574)","(26.0, 40.0, 39.76470588235294)","(20.0, 30.0, 30.583333333333332)","(2.25, 2.46, 2.402950819672131)","(8.5, 11.0, 10.535714285714286)","(8.5, 12.0, 12.217948717948717)","(9.0, 11.5, 11.140845070422536)","(9.0, 15.5, 15.875)"
07-12-2022 20:26:30.735105,"(4.0, 5.2, 5.187755102040817)","(26.0, 40.0, 39.76470588235294)","(20.0, 32.0, 30.34146341463415)","(2.25, 2.42, 2.4070967741935485)","(8.5, 11.0, 10.613636363636363)","(8.5, 12.5, 11.705882352941176)","(9.0, 11.5, 10.702702702702704)","(9.0, 16.0, 15.657142857142857)"
07-12-2022 20:26:32.134830,"(4.0, 5.3, 5.2368421052631575)","(26.0, 40.0, 39.76470588235294)","(20.0, 32.0, 29.655172413793103)","(2.25, 2.42, 2.4294382022471908)","(8.5, 11.0, 10.6875)","(8.5, 12.0, 11.66)","(9.0, 11.0, 10.620967741935484)","(9.0, 16.0, 15.46)"
07-12-2022 20:26:33.481924,"(4.0, 5.3, 5.246666666666666)","(26.0, 40.0, 39.80952380952381)","(20.0, 30.0, 29.733333333333334)","(2.25, 2.44, 2.3929268292682924)","(8.5, 11.0, 10.68421052631579)","(8.5, 12.0, 11.620689655172415)","(9.0, 11.0, 10.678082191780822)","(9.0, 15.5, 16.30952380952381)"
07-12-2022 20:26:34.862964,"(4.0, 5.3, 5.226666666666667)","(26.0, 40.0, 39.80952380952381)","(21.0, 30.0, 29.733333333333334)","(2.15, 2.4, 2.417037037037037)","(9.0, 11.0, 10.712962962962964)","(9.0, 12.0, 11.607142857142858)","(9.0, 11.0, 10.698717948717949)","(9.0, 16.5, 16.14516129032258)"
07-12-2022 20:26:36.256201,"(4.0, 5.3, 5.244736842105263)","(26.0, 40.0, 39.81818181818182)","(21.0, 30.0, 30.122448979591837)","(2.15, 2.42, 2.394838709677419)","(9.0, 11.0, 10.65)","(9.0, 12.0, 11.627118644067796)","(9.0, 11.0, 10.686666666666667)","(9.0, 16.5, 16.1)"
07-12-2022 20:26:37.660279,"(4.0, 5.4, 5.372727272727273)","(26.0, 40.0, 39.80952380952381)","(21.0, 32.0, 29.733333333333334)","(2.15, 2.42, 2.3775862068965514)","(9.0, 11.0, 10.589887640449438)","(9.0, 12.0, 11.596774193548388)","(9.0, 11.0, 10.716049382716049)","(9.0, 16.5, 16.32758620689655)"
07-12-2022 20:26:39.080887,"(4.0, 5.4, 5.36)","(26.0, 40.0, 39.80952380952381)","(21.0, 30.0, 29.925925925925927)","(2.15, 2.38, 2.372142857142857)","(9.0, 11.0, 10.560975609756097)","(9.0, 12.0, 11.552238805970148)","(9.0, 11.0, 10.705882352941176)","(9.0, 16.5, 15.708333333333334)"
07-12-2022 20:26:40.462672,"(4.0, 5.4, 5.364705882352942)","(26.0, 40.0, 39.77777777777778)","(21.0, 30.0, 29.925925925925927)","(2.15, 2.38, 2.3478350515463915)","(9.0, 11.0, 10.733333333333333)","(9.0, 12.0, 11.666666666666666)","(9.0, 11.0, 10.716049382716049)","(9.0, 16.5, 15.934782608695652)"
07-12-2022 20:26:41.818474,"(4.0, 5.4, 5.36923076923077)","(26.0, 40.0, 39.75)","(21.0, 30.0, 29.925925925925927)","(2.15, 2.36, 2.333142857142857)","(9.0, 11.0, 10.942307692307692)","(9.0, 12.0, 11.913793103448276)","(9.0, 11.0, 10.73076923076923)","(9.0, 16.0, 15.954545454545455)"
07-12-2022 20:26:43.220983,"(4.0, 5.5, 5.558139534883721)","(26.0, 40.0, 39.75)","(21.0, 30.0, 29.925925925925927)","(2.15, 2.34, 2.3321052631578945)","(9.0, 11.0, 10.942307692307692)","(9.0, 12.0, 11.772727272727273)","(9.0, 11.0, 10.702702702702704)","(9.0, 16.0, 15.954545454545455)"
07-12-2022 20:26:44.558161,"(4.0, 5.6, 5.551851851851852)","(26.0, 40.0, 39.666666666666664)","(21.0, 30.0, 29.925925925925927)","(2.15, 2.34, 2.3337662337662337)","(9.0, 11.0, 10.789473684210526)","(9.0, 12.0, 11.53225806451613)","(9.0, 11.0, 10.767857142857142)","(9.0, 16.0, 16.34426229508197)"
07-12-2022 20:26:45.979238,"(4.0, 5.7, 5.551851851851852)","(26.0, 40.0, 39.666666666666664)","(21.0, 30.0, 29.925925925925927)","(2.15, 2.34, 2.339230769230769)","(9.0, 11.0, 10.793478260869565)","(9.0, 12.0, 11.558823529411764)","(9.0, 11.0, 10.75)","(9.0, 16.5, 16.366666666666667)"
07-12-2022 20:26:47.488395,"(4.0, 5.7, 5.672173913043478)","(26.0, 40.0, 39.666666666666664)","(21.0, 30.0, 28.733333333333334)","(2.15, 2.36, 2.3225)","(9.0, 11.0, 10.755813953488373)","(9.0, 12.0, 11.617647058823529)","(9.0, 11.0, 10.734375)","(9.0, 16.5, 16.854545454545455)"
07-12-2022 20:26:49.009658,"(4.0, 5.7, 5.662790697674419)","(26.0, 40.0, 39.2)","(21.0, 29.0, 27.75)","(2.15, 2.34, 2.3242105263157895)","(9.0, 11.0, 10.646341463414634)","(9.0, 12.0, 11.597560975609756)","(9.0, 11.0, 10.745901639344263)","(9.0, 17.0, 16.99122807017544)"
07-12-2022 20:26:50.787272,"(4.0, 5.7, 5.657894736842105)","(26.0, 40.0, 38.6)","(21.0, 28.0, 26.6)","(2.15, 2.34, 2.3425454545454545)","(9.0, 11.0, 10.76875)","(9.0, 12.0, 11.6)","(9.0, 11.0, 10.70754716981132)","(9.0, 17.0, 16.914285714285715)"
07-12-2022 20:26:52.754021,"(4.2, 5.8, 5.758333333333333)","(26.0, 40.0, 39.05882352941177)","(21.0, 27.0, 26.7)","(2.15, 2.36, 2.3368539325842694)","(9.0, 11.0, 10.767295597484276)","(9.0, 12.0, 11.555555555555555)","(9.0, 11.0, 10.459627329192546)","(9.0, 17.0, 16.903225806451612)"
07-12-2022 20:26:54.454319,"(4.2, 5.8, 5.924324324324324)","(26.0, 40.0, 36.90909090909091)","(21.0, 27.0, 25.390243902439025)","(2.15, 2.34, 2.2958558558558555)","(9.0, 11.0, 10.647727272727273)","(9.0, 12.0, 11.45)","(9.0, 10.5, 10.911764705882353)","(9.0, 17.5, 17.10377358490566)"
07-12-2022 20:26:56.051230,"(4.2, 6.0, 6.026000000000001)","(26.0, 40.0, 36.44444444444444)","(21.0, 27.0, 25.666666666666668)","(2.15, 2.32, 2.2753424657534245)","(9.0, 11.0, 10.651162790697674)","(9.0, 11.5, 11.432432432432432)","(9.0, 11.0, 10.915492957746478)","(9.0, 17.5, 17.2625)"
07-12-2022 20:26:57.837970,"(4.2, 6.2, 6.1)","(26.0, 40.0, 37.2)","(21.0, 26.0, 24.89423076923077)","(2.15, 2.3, 2.2748)","(9.0, 11.0, 10.6)","(9.0, 11.5, 11.455357142857142)","(9.0, 11.0, 10.964285714285714)","(9.0, 17.5, 17.12)"
07-12-2022 20:26:59.483431,"(4.2, 6.2, 6.071428571428571)","(26.0, 38.0, 37.42857142857143)","(21.0, 25.0, 25.2)","(2.15, 2.28, 2.2582156133828994)","(9.0, 11.0, 10.58695652173913)","(9.0, 11.5, 11.644736842105264)","(9.0, 11.0, 10.86448598130841)","(9.0, 17.5, 17.026315789473685)"
07-12-2022 20:27:01.073906,"(4.2, 6.2, 6.06031746031746)","(26.0, 38.0, 37.04761904761905)","(21.0, 26.0, 25.855670103092784)","(2.15, 2.26, 2.2593774319066147)","(8.5, 11.0, 10.584615384615384)","(9.0, 12.0, 11.64864864864865)","(9.0, 11.0, 10.85204081632653)","(9.0, 17.5, 16.962264150943398)"
07-12-2022 20:27:02.573496,"(4.2, 6.2, 6.172727272727273)","(26.0, 38.0, 35.67741935483871)","(21.0, 26.0, 25.88)","(2.1, 2.26, 2.2405970149253736)","(8.5, 11.0, 10.647540983606557)","(9.0, 12.0, 11.825)","(9.0, 11.0, 10.855855855855856)","(9.0, 17.0, 17.032258064516128)"
07-12-2022 20:27:04.068033,"(4.2, 6.2, 6.196610169491525)","(26.0, 38.0, 35.28)","(21.0, 26.0, 26.035714285714285)","(2.1, 2.26, 2.2330193905817177)","(8.5, 11.0, 10.865853658536585)","(9.0, 12.0, 11.905797101449275)","(9.0, 11.0, 11.101063829787234)","(9.0, 17.5, 17.348837209302324)"
07-12-2022 20:27:05.525011,"(4.4, 5.9, 6.103529411764706)","(26.0, 38.0, 35.48148148148148)","(20.0, 27.0, 25.689655172413794)","(2.1, 2.24, 2.2354112554112557)","(8.5, 11.5, 10.914634146341463)","(9.0, 12.5, 12.009803921568627)","(9.0, 11.5, 11.3359375)","(10.0, 18.0, 17.419354838709676)"
07-12-2022 20:27:06.957159,"(4.4, 6.2, 5.945652173913044)","(26.0, 38.0, 35.57142857142857)","(20.0, 27.0, 25.689655172413794)","(2.1, 2.24, 2.2307255520504734)","(8.5, 11.5, 10.841176470588236)","(9.0, 12.5, 11.955555555555556)","(9.0, 11.5, 11.345360824742269)","(10.0, 17.5, 17.410714285714285)"
07-12-2022 20:27:08.334037,"(4.4, 6.2, 6.030434782608696)","(26.0, 38.0, 35.955555555555556)","(20.0, 27.0, 26.09090909090909)","(2.1, 2.24, 2.231827242524917)","(8.5, 11.5, 10.930232558139535)","(9.0, 12.0, 10.117647058823529)","(9.0, 11.5, 11.543956043956044)","(10.0, 17.5, 17.785714285714285)"
07-12-2022 20:27:09.738042,"(4.4, 6.2, 6.0606060606060606)","(26.0, 38.0, 36.8)","(20.0, 27.0, 26.2)","(2.0, 2.26, 2.23394422310757)","(8.5, 11.5, 10.166666666666666)","(9.0, 10.5, 10.66304347826087)","(9.0, 12.0, 11.605263157894736)","(10.0, 18.5, 17.86842105263158)"
07-12-2022 20:27:11.118739,"(4.4, 6.4, 6.156521739130435)","(26.0, 38.0, 36.8)","(20.0, 27.0, 26.2)","(2.0, 2.26, 2.233140096618358)","(8.5, 10.5, 10.119047619047619)","(9.0, 11.0, 10.764150943396226)","(9.0, 12.0, 11.695121951219512)","(10.0, 18.0, 18.3)"
07-12-2022 20:27:12.469846,"(4.6, 6.2, 6.0747252747252745)","(26.0, 38.0, 36.357142857142854)","(20.0, 27.0, 25.406779661016948)","(2.0, 2.24, 2.2340350877192985)","(9.0, 10.5, 10.057471264367816)","(9.0, 11.0, 10.620192307692308)","(9.0, 12.0, 11.736363636363636)","(10.0, 18.5, 18.423076923076923)"
07-12-2022 20:27:13.843384,"(4.6, 6.2, 6.089320388349515)","(26.0, 38.0, 36.625)","(20.0, 27.0, 26.185185185185183)","(2.0, 2.26, 2.254025974025974)","(9.0, 10.5, 10.652173913043478)","(9.0, 11.0, 11.027027027027026)","(9.0, 12.0, 11.690217391304348)","(10.0, 18.5, 17.887096774193548)"
07-12-2022 20:27:15.182006,"(4.6, 6.0, 5.971830985915493)","(26.0, 38.0, 36.75)","(20.0, 27.0, 26.156626506024097)","(2.0, 2.26, 2.2549931600547195)","(9.0, 11.0, 10.675925925925926)","(9.0, 11.5, 11.03623188405797)","(9.0, 12.0, 11.684466019417476)","(10.0, 19.0, 16.821428571428573)"
