,Shesa Pocketrocket,Tinge Of Fear,Goalkicker,A Whole Lotta Rosie Nz,Shez Notorious,Goldies A Delight,Keayang Tara,Whata Journey,Couldntmisafalcon,Delightful Rainbow
07-01-2023 20:20:10.007790,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 29.857142857142858)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:11.718155,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 29.857142857142858)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:13.274443,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:14.783222,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:16.413680,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:17.986533,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:19.517124,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:21.031620,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:22.566573,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 5.0)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.525)","(6.0, 9.6, 8.333333333333332)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.5)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:24.135141,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 5.0)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.525)","(6.0, 9.6, 8.333333333333332)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.5)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:25.743938,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:27.250685,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:28.766752,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:30.400349,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:32.270714,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:33.919673,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:35.524600,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:37.156561,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:38.700609,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:40.285002,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:41.824484,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:43.305132,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:44.755938,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 29.857142857142858)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:46.154666,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 29.857142857142858)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:47.717184,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 29.857142857142858)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:48.997463,"(7.0, 12.5, 10.666666666666666)","(3.4, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 29.857142857142858)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:50.333708,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 29.857142857142858)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:51.635229,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 29.857142857142858)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:52.928913,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:54.273433,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:55.693172,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:57.092743,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:58.500935,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:20:59.849769,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:01.144806,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:02.402838,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:03.615448,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:04.839523,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:06.007178,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:07.132185,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:08.331958,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:09.534529,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:10.745102,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:11.977678,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:13.219830,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:14.514812,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:15.812568,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:17.104652,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:18.358683,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:19.602568,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:20.759614,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:21.961115,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:23.179423,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:24.358550,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:25.546229,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:26.862722,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:28.118637,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:29.358485,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:30.574729,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:31.752303,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:33.061727,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:34.252481,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:35.477413,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:36.724677,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:37.962500,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:39.233209,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:40.506123,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:41.712421,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
07-01-2023 20:21:42.979626,"(7.0, 12.5, 10.666666666666666)","(3.3, 5.4, 4.425000000000001)","(10.0, 15.5, 10.774999999999999)","(15.0, 99999, 99990)","(4.2, 6.0, 5.62)","(6.0, 9.6, 8.649999999999999)","(61.0, 190.0, 166.66666666666666)","(26.0, 65.0, 44.5)","(6.0, 9.8, 8.825000000000001)","(20.0, 40.0, 28.75)"
