,Hardtimes,Thomas Aquinas,Legit,Whatsup,Almeraki,Irrigate,Razors Edge,Trustworthy,Ginger Snapz,Pinsk,Oceanides,Lord Spencer,Swing Low
12-01-2023 14:15:07.589821,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 31.076923076923077)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:09.213262,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 31.076923076923077)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:10.684342,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 31.076923076923077)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:12.248096,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:13.750103,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:15.249265,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:16.746862,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:18.309335,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:19.888548,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:21.336633,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:22.932193,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:24.480162,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:26.108892,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 14.5)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 15.333333333333332)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:28.137765,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:29.842760,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:31.639177,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:33.479486,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:35.140124,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:36.804890,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:38.494702,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:40.080343,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:41.809666,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:43.525639,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 33.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:45.088792,"(9.0, 16.5, 14.5)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 11.9)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 31.076923076923077)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:46.671849,"(9.0, 16.5, 15.75)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.14)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 31.076923076923077)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:48.264164,"(9.0, 16.5, 15.6875)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.14)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 31.076923076923077)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:49.856621,"(9.0, 16.5, 15.6875)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.14)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 31.076923076923077)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:51.343130,"(9.0, 16.5, 15.733333333333334)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.14)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 31.076923076923077)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:52.932405,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 31.076923076923077)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:54.496564,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 44.0, 37.0)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:56.028934,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 40.0, 32.333333333333336)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:57.557971,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 40.0, 21.923076923076923)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 63.333333333333336)"
12-01-2023 14:15:59.120495,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 40.0, 21.923076923076923)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 95.51724137931035)"
12-01-2023 14:16:00.684993,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 40.0, 21.923076923076923)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 40.833333333333336)"
12-01-2023 14:16:02.230890,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 40.0, 21.923076923076923)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 40.833333333333336)"
12-01-2023 14:16:03.777089,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 40.0, 21.923076923076923)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 40.833333333333336)"
12-01-2023 14:16:05.361976,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 40.0, 21.923076923076923)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 40.833333333333336)"
12-01-2023 14:16:06.875260,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 40.0, 21.923076923076923)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 40.833333333333336)"
12-01-2023 14:16:08.465735,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 25.77777777777778)","(11.0, 18.0, 16.6)","(7.0, 16.0, 11.899999999999999)","(10.0, 25.0, 16.0)","(8.5, 15.0, 13.2)","(11.0, 17.5, 16.77777777777778)","(18.0, 40.0, 21.923076923076923)","(16.0, 36.0, 26.0)","(6.5, 10.5, 9.266666666666666)","(7.0, 16.0, 9.85)","(26.0, 110.0, 68.5)"
12-01-2023 14:16:09.996077,"(9.0, 16.5, 16.105882352941176)","(6.0, 13.0, 12.6)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 12.0)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 40.0, 23.214285714285715)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 10.0)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:11.683087,"(9.0, 16.5, 13.25)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 40.0, 23.214285714285715)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:13.215345,"(9.0, 16.5, 13.25)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 13.399999999999999)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 40.0, 26.055555555555557)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 11.32)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:14.828216,"(9.0, 16.5, 13.25)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 13.399999999999999)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 11.32)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:16.308529,"(9.0, 16.5, 13.25)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 13.399999999999999)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 11.32)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:17.862494,"(9.0, 16.5, 15.777777777777779)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 13.399999999999999)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:19.434225,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:20.932204,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:22.499270,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:24.036429,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:25.515089,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:27.168539,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:28.604760,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:30.123437,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:31.653648,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
12-01-2023 14:16:33.278300,"(9.0, 16.5, 14.5)","(6.0, 13.0, 10.933333333333334)","(15.0, 28.0, 26.0)","(11.0, 18.0, 13.666666666666666)","(7.0, 16.0, 15.272727272727273)","(10.0, 25.0, 14.125)","(8.5, 15.0, 10.649999999999999)","(11.0, 17.5, 14.5)","(18.0, 38.0, 30.321428571428573)","(16.0, 36.0, 28.0)","(6.5, 10.5, 9.333333333333334)","(7.0, 16.0, 14.153846153846153)","(26.0, 110.0, 82.33333333333334)"
