,All Lit Up,My Brockie,Flying Tiny Tim,Yeah Duggi,Genuine Risk,Adele Amour,Elite Choice,Astral Star
293,"[datetime.datetime(2022, 11, 28, 18, 28, 57, 736091), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 736091), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 736091), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 736091), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 736091), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 736091), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 736091), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 28, 57, 736091), 16.0, 26.0]"
294,"[datetime.datetime(2022, 11, 28, 18, 28, 58, 898189), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 898189), 1.8, 2.32]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 898189), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 898189), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 898189), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 898189), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 898189), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 28, 58, 898189), 16.0, 26.0]"
295,"[datetime.datetime(2022, 11, 28, 18, 29, 0, 67814), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 67814), 1.8, 2.3]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 67814), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 67814), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 67814), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 67814), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 67814), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 0, 67814), 16.0, 26.0]"
296,"[datetime.datetime(2022, 11, 28, 18, 29, 1, 228462), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 1, 228462), 1.8, 2.3]","[datetime.datetime(2022, 11, 28, 18, 29, 1, 228462), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 1, 228462), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 1, 228462), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 1, 228462), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 1, 228462), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 1, 228462), 16.0, 26.0]"
297,"[datetime.datetime(2022, 11, 28, 18, 29, 2, 391331), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 391331), 1.8, 2.3]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 391331), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 391331), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 391331), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 391331), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 391331), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 2, 391331), 16.0, 26.0]"
298,"[datetime.datetime(2022, 11, 28, 18, 29, 3, 549654), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 549654), 1.8, 2.3]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 549654), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 549654), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 549654), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 549654), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 549654), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 3, 549654), 16.0, 26.0]"
299,"[datetime.datetime(2022, 11, 28, 18, 29, 4, 749027), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 749027), 1.8, 2.3]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 749027), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 749027), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 749027), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 749027), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 749027), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 4, 749027), 16.0, 36.0]"
300,"[datetime.datetime(2022, 11, 28, 18, 29, 5, 913898), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 913898), 1.8, 2.3]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 913898), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 913898), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 913898), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 913898), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 913898), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 5, 913898), 16.0, 34.0]"
301,"[datetime.datetime(2022, 11, 28, 18, 29, 7, 69015), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 69015), 1.8, 2.3]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 69015), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 69015), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 69015), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 69015), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 69015), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 7, 69015), 16.0, 32.0]"
302,"[datetime.datetime(2022, 11, 28, 18, 29, 8, 222362), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 222362), 1.8, 2.28]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 222362), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 222362), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 222362), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 222362), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 222362), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 8, 222362), 16.0, 30.0]"
303,"[datetime.datetime(2022, 11, 28, 18, 29, 9, 377694), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 377694), 1.8, 2.28]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 377694), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 377694), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 377694), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 377694), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 377694), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 9, 377694), 16.0, 30.0]"
304,"[datetime.datetime(2022, 11, 28, 18, 29, 10, 544426), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 10, 544426), 1.8, 2.28]","[datetime.datetime(2022, 11, 28, 18, 29, 10, 544426), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 10, 544426), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 10, 544426), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 10, 544426), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 10, 544426), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 10, 544426), 16.0, 30.0]"
305,"[datetime.datetime(2022, 11, 28, 18, 29, 11, 689219), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 689219), 1.8, 2.28]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 689219), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 689219), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 689219), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 689219), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 689219), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 11, 689219), 16.0, 30.0]"
306,"[datetime.datetime(2022, 11, 28, 18, 29, 12, 837233), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 837233), 1.8, 2.28]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 837233), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 837233), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 837233), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 837233), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 837233), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 12, 837233), 16.0, 28.0]"
307,"[datetime.datetime(2022, 11, 28, 18, 29, 13, 990292), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 990292), 1.8, 2.28]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 990292), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 990292), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 990292), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 990292), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 990292), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 13, 990292), 16.0, 27.0]"
308,"[datetime.datetime(2022, 11, 28, 18, 29, 15, 139348), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 139348), 1.8, 2.28]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 139348), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 139348), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 139348), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 139348), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 139348), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 15, 139348), 16.0, 27.0]"
309,"[datetime.datetime(2022, 11, 28, 18, 29, 16, 293492), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 293492), 1.8, 2.28]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 293492), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 293492), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 293492), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 293492), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 293492), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 16, 293492), 16.0, 27.0]"
310,"[datetime.datetime(2022, 11, 28, 18, 29, 17, 427852), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 427852), 1.8, 2.5]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 427852), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 427852), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 427852), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 427852), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 427852), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 17, 427852), 16.0, 27.0]"
311,"[datetime.datetime(2022, 11, 28, 18, 29, 18, 567202), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 567202), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 567202), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 567202), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 567202), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 567202), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 567202), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 18, 567202), 16.0, 27.0]"
312,"[datetime.datetime(2022, 11, 28, 18, 29, 19, 710114), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 19, 710114), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 19, 710114), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 19, 710114), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 19, 710114), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 19, 710114), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 19, 710114), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 19, 710114), 16.0, 27.0]"
313,"[datetime.datetime(2022, 11, 28, 18, 29, 20, 854117), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 854117), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 854117), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 854117), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 854117), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 854117), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 854117), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 20, 854117), 16.0, 27.0]"
314,"[datetime.datetime(2022, 11, 28, 18, 29, 21, 989773), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 989773), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 989773), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 989773), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 989773), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 989773), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 989773), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 21, 989773), 16.0, 27.0]"
315,"[datetime.datetime(2022, 11, 28, 18, 29, 23, 127081), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 127081), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 127081), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 127081), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 127081), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 127081), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 127081), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 23, 127081), 16.0, 27.0]"
316,"[datetime.datetime(2022, 11, 28, 18, 29, 24, 270835), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 270835), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 270835), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 270835), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 270835), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 270835), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 270835), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 24, 270835), 16.0, 27.0]"
317,"[datetime.datetime(2022, 11, 28, 18, 29, 25, 480630), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 480630), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 480630), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 480630), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 480630), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 480630), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 480630), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 25, 480630), 16.0, 27.0]"
318,"[datetime.datetime(2022, 11, 28, 18, 29, 26, 704705), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 704705), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 704705), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 704705), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 704705), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 704705), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 704705), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 26, 704705), 16.0, 27.0]"
319,"[datetime.datetime(2022, 11, 28, 18, 29, 27, 880921), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 27, 880921), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 27, 880921), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 27, 880921), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 27, 880921), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 27, 880921), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 27, 880921), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 27, 880921), 16.0, 27.0]"
320,"[datetime.datetime(2022, 11, 28, 18, 29, 29, 60884), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 60884), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 60884), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 60884), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 60884), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 60884), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 60884), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 29, 60884), 16.0, 27.0]"
321,"[datetime.datetime(2022, 11, 28, 18, 29, 30, 216328), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 216328), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 216328), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 216328), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 216328), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 216328), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 216328), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 30, 216328), 16.0, 25.0]"
322,"[datetime.datetime(2022, 11, 28, 18, 29, 31, 368706), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 368706), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 368706), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 368706), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 368706), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 368706), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 368706), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 31, 368706), 16.0, 25.0]"
323,"[datetime.datetime(2022, 11, 28, 18, 29, 32, 542913), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 542913), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 542913), 8.5, 14.0]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 542913), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 542913), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 542913), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 542913), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 32, 542913), 16.0, 25.0]"
324,"[datetime.datetime(2022, 11, 28, 18, 29, 33, 732960), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 732960), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 732960), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 732960), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 732960), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 732960), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 732960), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 33, 732960), 16.0, 25.0]"
325,"[datetime.datetime(2022, 11, 28, 18, 29, 34, 913961), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 913961), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 913961), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 913961), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 913961), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 913961), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 913961), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 34, 913961), 16.0, 25.0]"
326,"[datetime.datetime(2022, 11, 28, 18, 29, 36, 122094), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 36, 122094), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 36, 122094), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 18, 29, 36, 122094), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 36, 122094), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 36, 122094), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 36, 122094), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 36, 122094), 16.0, 25.0]"
327,"[datetime.datetime(2022, 11, 28, 18, 29, 37, 301262), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 301262), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 301262), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 301262), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 301262), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 301262), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 301262), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 37, 301262), 16.0, 25.0]"
328,"[datetime.datetime(2022, 11, 28, 18, 29, 38, 476321), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 476321), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 476321), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 476321), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 476321), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 476321), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 476321), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 38, 476321), 16.0, 25.0]"
329,"[datetime.datetime(2022, 11, 28, 18, 29, 39, 617379), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 617379), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 617379), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 617379), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 617379), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 617379), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 617379), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 39, 617379), 16.0, 25.0]"
330,"[datetime.datetime(2022, 11, 28, 18, 29, 40, 802389), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 802389), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 802389), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 802389), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 802389), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 802389), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 802389), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 40, 802389), 16.0, 25.0]"
331,"[datetime.datetime(2022, 11, 28, 18, 29, 42, 73719), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 73719), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 73719), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 73719), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 73719), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 73719), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 73719), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 42, 73719), 16.0, 25.0]"
332,"[datetime.datetime(2022, 11, 28, 18, 29, 43, 270677), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 18, 29, 43, 270677), 1.8, 1.87]","[datetime.datetime(2022, 11, 28, 18, 29, 43, 270677), 8.5, 13.5]","[datetime.datetime(2022, 11, 28, 18, 29, 43, 270677), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 29, 43, 270677), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 29, 43, 270677), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 29, 43, 270677), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 29, 43, 270677), 16.0, 25.0]"
