,Princess Damiro,Powered Up,Farmor Frisky,Skylark Bully,Shian Kelly
10-01-2023 14:35:40.591571,"(1.95, 2.28, 2.260392156862745)","(2.6, 2.88, 2.8528571428571428)","(5.0, 7.0, 6.883636363636364)","(101.0, 340.0, 255.0)","(13.0, 17.0, 16.57894736842105)"
10-01-2023 14:35:41.390094,"(1.95, 2.28, 2.268333333333333)","(2.6, 2.88, 2.85125)","(5.0, 7.0, 6.861538461538461)","(101.0, 340.0, 255.0)","(13.0, 17.0, 16.636363636363637)"
10-01-2023 14:35:42.274671,"(1.95, 2.26, 2.2377777777777776)","(2.45, 2.88, 2.853846153846154)","(5.0, 7.0, 6.9)","(91.0, 340.0, 255.0)","(12.0, 18.5, 17.136363636363637)"
10-01-2023 14:35:43.342298,"(1.95, 2.26, 2.239047619047619)","(2.45, 2.88, 2.853333333333333)","(5.0, 7.0, 6.914285714285715)","(91.0, 340.0, 255.0)","(12.0, 18.5, 17.966666666666665)"
10-01-2023 14:35:44.273772,"(1.95, 2.26, 2.2257142857142855)","(2.45, 2.88, 2.853333333333333)","(5.0, 7.0, 6.914285714285715)","(91.0, 340.0, 255.0)","(12.0, 18.5, 17.954545454545453)"
10-01-2023 14:35:45.249698,"(2.0, 2.24, 2.216)","(2.4, 2.88, 2.8752941176470586)","(5.5, 7.0, 6.935714285714286)","(101.0, 340.0, 255.0)","(13.0, 18.5, 18.09090909090909)"
10-01-2023 14:35:46.251975,"(2.0, 2.28, 2.2514285714285713)","(2.4, 2.88, 2.8635294117647057)","(5.5, 6.8, 6.759183673469388)","(101.0, 340.0, 255.0)","(13.0, 18.5, 18.2)"
10-01-2023 14:35:47.285196,"(2.0, 2.28, 2.252972972972973)","(2.4, 2.86, 2.8575)","(5.5, 6.8, 6.861538461538461)","(101.0, 340.0, 311.66666666666663)","(13.0, 18.5, 18.375)"
10-01-2023 14:35:48.270233,"(2.0, 2.26, 2.246206896551724)","(2.4, 2.88, 2.854)","(5.5, 7.0, 6.861538461538461)","(101.0, 340.0, 306.0)","(13.0, 18.5, 18.36842105263158)"
10-01-2023 14:35:49.189902,"(2.0, 2.26, 2.24)","(2.4, 2.9, 2.855)","(5.5, 6.8, 6.754545454545454)","(101.0, 340.0, 306.0)","(13.0, 19.0, 18.416666666666668)"
10-01-2023 14:35:50.159908,"(2.0, 2.24, 2.230434782608696)","(2.4, 2.9, 2.8828571428571426)","(5.5, 7.0, 6.88)","(101.0, 350.0, 242.0)","(13.0, 19.0, 18.58823529411765)"
10-01-2023 14:35:51.149799,"(2.0, 2.2, 2.1862500000000002)","(2.4, 2.9, 2.8952941176470586)","(5.5, 7.0, 6.944444444444445)","(101.0, 350.0, 215.0)","(13.0, 19.0, 18.61111111111111)"
10-01-2023 14:35:52.075904,"(2.0, 2.2, 2.185)","(2.4, 2.9, 2.8972413793103446)","(5.5, 7.0, 6.944444444444445)","(101.0, 350.0, 215.0)","(13.0, 19.0, 18.61111111111111)"
10-01-2023 14:35:53.011843,"(2.0, 2.2, 2.1731147540983606)","(2.4, 2.92, 2.901818181818182)","(5.5, 7.2, 6.926174496644295)","(101.0, 340.0, 223.0)","(13.0, 19.0, 18.61111111111111)"
10-01-2023 14:35:53.886900,"(2.0, 2.2, 2.174054054054054)","(2.4, 2.9, 2.895)","(5.5, 7.2, 7.002)","(101.0, 340.0, 223.0)","(13.0, 19.0, 18.61111111111111)"
10-01-2023 14:35:54.777500,"(2.0, 2.2, 2.1725714285714286)","(2.4, 2.9, 2.8866666666666667)","(5.5, 7.2, 7.006521739130434)","(101.0, 340.0, 223.0)","(13.0, 19.0, 18.61111111111111)"
10-01-2023 14:35:55.744197,"(2.0, 2.2, 2.1733333333333333)","(2.4, 2.9, 2.8866666666666667)","(5.5, 7.2, 7.006521739130434)","(101.0, 340.0, 244.0)","(13.0, 19.0, 18.61111111111111)"
10-01-2023 14:35:56.731113,"(2.0, 2.2, 2.1712820512820517)","(2.4, 2.9, 2.899245283018868)","(5.5, 7.2, 7.006521739130434)","(101.0, 340.0, 244.0)","(13.0, 19.0, 18.357142857142858)"
10-01-2023 14:35:57.677722,"(2.0, 2.2, 2.1685245901639347)","(2.4, 2.94, 2.906153846153846)","(5.5, 7.2, 7.006521739130434)","(101.0, 340.0, 244.0)","(13.0, 18.5, 18.0)"
10-01-2023 14:35:58.717939,"(2.0, 2.2, 2.178426966292135)","(2.45, 2.94, 2.917297297297297)","(5.5, 7.2, 7.006521739130434)","(101.0, 340.0, 244.0)","(13.0, 18.0, 17.76)"
10-01-2023 14:35:59.724122,"(2.0, 2.2, 2.1753271028037386)","(2.45, 2.94, 2.9283333333333332)","(5.5, 7.2, 7.023529411764706)","(101.0, 340.0, 237.14285714285714)","(13.0, 18.0, 17.7)"
10-01-2023 14:36:00.679717,"(2.0, 2.2, 2.1727835051546394)","(2.45, 2.94, 2.9307142857142856)","(5.5, 7.2, 7.045360824742268)","(101.0, 340.0, 237.14285714285714)","(13.0, 18.0, 17.7)"
10-01-2023 14:36:01.506840,"(2.0, 2.2, 2.1727835051546394)","(2.45, 2.94, 2.9307142857142856)","(5.5, 7.2, 7.048351648351648)","(101.0, 340.0, 237.14285714285714)","(13.0, 18.0, 17.7)"
10-01-2023 14:36:02.460713,"(2.0, 2.2, 2.173203883495146)","(2.45, 3.0, 2.9637885462555067)","(5.5, 7.2, 7.021176470588236)","(101.0, 340.0, 237.14285714285714)","(13.0, 18.0, 17.733333333333334)"
10-01-2023 14:36:03.457819,"(2.0, 2.18, 2.1732075471698113)","(2.45, 3.0, 2.9693959731543624)","(5.5, 7.2, 7.01978021978022)","(101.0, 340.0, 237.14285714285714)","(13.0, 18.0, 17.857142857142858)"
10-01-2023 14:36:04.330352,"(2.0, 2.18, 2.1547368421052635)","(2.45, 3.0, 2.9838383838383837)","(5.5, 7.2, 7.035555555555556)","(101.0, 340.0, 237.14285714285714)","(13.0, 18.0, 17.857142857142858)"
10-01-2023 14:36:05.263921,"(2.0, 2.18, 2.1547368421052635)","(2.45, 3.05, 2.9943835616438355)","(5.5, 7.2, 7.05631067961165)","(101.0, 340.0, 237.14285714285714)","(13.0, 18.0, 17.857142857142858)"
10-01-2023 14:36:06.219340,"(2.0, 2.16, 2.1328813559322035)","(2.45, 3.05, 3.008433734939759)","(5.5, 7.2, 7.070731707317073)","(101.0, 340.0, 237.14285714285714)","(13.0, 18.0, 17.25)"
10-01-2023 14:36:07.073619,"(2.0, 2.14, 2.1351219512195123)","(2.45, 3.05, 3.0175675675675677)","(5.5, 7.4, 7.275)","(101.0, 310.0, 288.57142857142856)","(13.0, 18.0, 17.625)"
10-01-2023 14:36:07.939746,"(2.0, 2.14, 2.123809523809524)","(2.45, 3.05, 3.011290322580645)","(5.5, 7.4, 7.342307692307693)","(101.0, 310.0, 288.57142857142856)","(13.0, 18.0, 17.5)"
10-01-2023 14:36:08.984860,"(2.0, 2.14, 2.120408163265306)","(2.45, 3.05, 3.011290322580645)","(5.5, 7.6, 7.4576271186440675)","(101.0, 310.0, 288.57142857142856)","(13.0, 18.0, 17.76923076923077)"
10-01-2023 14:36:09.982781,"(2.0, 2.14, 2.1085000000000003)","(2.45, 3.05, 3.011290322580645)","(5.5, 7.6, 7.4576271186440675)","(101.0, 310.0, 280.0)","(14.0, 18.0, 17.818181818181817)"
10-01-2023 14:36:10.795448,"(2.0, 2.14, 2.1094444444444447)","(2.45, 3.05, 3.011290322580645)","(5.5, 7.6, 7.4576271186440675)","(101.0, 300.0, 280.0)","(14.0, 18.0, 17.818181818181817)"
10-01-2023 14:36:11.667312,"(2.0, 2.14, 2.1094444444444447)","(2.45, 3.05, 3.011290322580645)","(5.5, 7.6, 7.4624999999999995)","(101.0, 300.0, 280.0)","(14.0, 18.0, 17.675675675675677)"
10-01-2023 14:36:12.669564,"(2.0, 2.14, 2.108)","(2.45, 3.05, 3.011290322580645)","(5.5, 7.6, 7.4847457627118645)","(101.0, 300.0, 280.0)","(14.0, 18.0, 17.236842105263158)"
10-01-2023 14:36:13.653422,"(1.95, 2.14, 2.1085333333333334)","(2.45, 3.05, 3.011290322580645)","(5.5, 7.6, 7.466666666666667)","(101.0, 300.0, 262.8571428571429)","(14.0, 17.5, 16.466666666666665)"
10-01-2023 14:36:14.463170,"(1.95, 2.14, 2.111219512195122)","(2.45, 3.1, 3.053846153846154)","(5.5, 7.6, 7.466666666666667)","(101.0, 280.0, 262.8571428571429)","(14.0, 16.5, 16.466666666666665)"
10-01-2023 14:36:15.401976,"(1.95, 2.14, 2.1126027397260274)","(2.45, 3.1, 3.0723214285714286)","(5.5, 7.6, 7.4847457627118645)","(101.0, 280.0, 262.8571428571429)","(14.0, 16.5, 16.807692307692307)"
10-01-2023 14:36:16.366118,"(1.95, 2.14, 2.1253521126760564)","(2.45, 3.1, 3.0655172413793106)","(5.5, 7.6, 7.4896551724137925)","(101.0, 280.0, 262.8571428571429)","(14.0, 17.0, 16.807692307692307)"
10-01-2023 14:36:17.239160,"(1.95, 2.14, 2.1225)","(2.45, 3.1, 3.0655172413793106)","(5.5, 7.6, 7.450746268656716)","(101.0, 280.0, 262.8571428571429)","(14.0, 17.0, 16.807692307692307)"
10-01-2023 14:36:18.165954,"(1.95, 2.14, 2.1205555555555557)","(2.45, 3.1, 3.0655172413793106)","(5.5, 7.6, 7.450746268656716)","(101.0, 280.0, 262.8571428571429)","(14.0, 17.0, 16.807692307692307)"
10-01-2023 14:36:19.064593,"(1.95, 2.14, 2.118556701030928)","(2.45, 3.1, 3.0655172413793106)","(5.5, 7.6, 7.470967741935484)","(101.0, 280.0, 262.8571428571429)","(14.0, 17.0, 16.791666666666668)"
10-01-2023 14:36:19.936587,"(1.95, 2.14, 2.1195652173913047)","(2.45, 3.1, 3.0673913043478263)","(5.5, 7.4, 7.359090909090909)","(101.0, 250.0, 237.14285714285714)","(14.0, 16.5, 16.47222222222222)"
10-01-2023 14:36:20.903204,"(1.95, 2.12, 2.119148936170213)","(2.45, 3.1, 3.068235294117647)","(5.5, 7.6, 7.454545454545454)","(101.0, 250.0, 237.14285714285714)","(14.0, 16.5, 16.47826086956522)"
10-01-2023 14:36:21.854186,"(1.95, 2.12, 2.113125)","(2.45, 3.05, 3.0343373493975903)","(5.5, 7.6, 7.462068965517242)","(101.0, 250.0, 237.14285714285714)","(14.0, 17.0, 16.86111111111111)"
10-01-2023 14:36:22.769839,"(1.95, 2.12, 2.10875)","(2.45, 3.05, 3.0360759493670884)","(5.5, 7.6, 7.414814814814815)","(101.0, 250.0, 237.14285714285714)","(14.0, 17.0, 16.666666666666668)"
10-01-2023 14:36:23.691278,"(1.95, 2.12, 2.10875)","(2.45, 3.05, 3.0360759493670884)","(5.5, 7.6, 7.448484848484848)","(101.0, 250.0, 237.14285714285714)","(14.0, 17.0, 16.838709677419356)"
10-01-2023 14:36:24.615289,"(1.95, 2.12, 2.10875)","(2.45, 3.05, 3.0360759493670884)","(5.5, 7.6, 7.448484848484848)","(101.0, 250.0, 237.14285714285714)","(14.0, 17.0, 16.821428571428573)"
10-01-2023 14:36:25.446544,"(1.95, 2.12, 2.105714285714286)","(2.45, 3.05, 3.0360759493670884)","(5.5, 7.6, 7.5675675675675675)","(101.0, 250.0, 237.14285714285714)","(14.0, 17.0, 16.821428571428573)"
10-01-2023 14:36:26.392655,"(1.95, 2.12, 2.1090322580645164)","(2.45, 3.05, 3.0360759493670884)","(5.5, 7.8, 7.690196078431373)","(101.0, 250.0, 237.14285714285714)","(14.0, 17.0, 16.708333333333332)"
10-01-2023 14:36:27.783620,"(1.95, 2.12, 2.1090322580645164)","(2.45, 3.05, 3.038)","(5.5, 7.8, 7.698181818181818)","(101.0, 250.0, 237.14285714285714)","(14.0, 17.0, 16.708333333333332)"
10-01-2023 14:36:28.760754,"(1.95, 2.12, 2.1085714285714285)","(2.45, 3.05, 3.038)","(5.5, 7.8, 7.698181818181818)","(101.0, 250.0, 237.14285714285714)","(14.0, 17.0, 16.838709677419356)"
10-01-2023 14:36:29.752532,"(1.95, 2.1, 2.0996969696969696)","(2.45, 3.05, 3.038157894736842)","(5.5, 7.8, 7.692857142857143)","(101.0, 250.0, 237.14285714285714)","(14.0, 17.0, 16.642857142857142)"
10-01-2023 14:36:30.820999,"(1.95, 2.1, 2.0996969696969696)","(2.45, 3.05, 3.0341176470588236)","(5.5, 7.8, 7.692857142857143)","(101.0, 250.0, 220.0)","(14.0, 17.0, 16.642857142857142)"
10-01-2023 14:36:31.768132,"(1.95, 2.1, 2.0994871794871797)","(2.45, 3.1, 3.066666666666667)","(5.5, 7.8, 7.692857142857143)","(101.0, 230.0, 220.0)","(14.0, 17.0, 16.772727272727273)"
10-01-2023 14:36:32.644611,"(1.95, 2.1, 2.084893617021277)","(2.45, 3.1, 3.0732142857142857)","(5.5, 7.8, 7.712)","(101.0, 230.0, 220.0)","(14.0, 17.0, 16.708333333333332)"
10-01-2023 14:36:33.612691,"(1.95, 2.1, 2.071965811965812)","(2.45, 3.1, 3.063855421686747)","(5.5, 8.0, 7.902702702702703)","(101.0, 230.0, 220.0)","(14.0, 17.0, 16.642857142857142)"
10-01-2023 14:36:34.486631,"(1.95, 2.1, 2.070606060606061)","(2.45, 3.1, 3.054081632653061)","(5.5, 8.0, 7.8875)","(101.0, 230.0, 220.0)","(14.0, 17.0, 16.642857142857142)"
10-01-2023 14:36:35.477816,"(1.95, 2.1, 2.070606060606061)","(2.45, 3.1, 3.054081632653061)","(5.5, 8.0, 7.970588235294118)","(101.0, 230.0, 220.0)","(14.0, 17.0, 17.06)"
10-01-2023 14:36:36.463203,"(1.95, 2.1, 2.0690322580645164)","(2.45, 3.1, 3.0536082474226807)","(5.5, 8.0, 7.97948717948718)","(101.0, 230.0, 220.0)","(14.0, 17.5, 17.080645161290324)"
10-01-2023 14:36:37.347405,"(1.95, 2.08, 2.0710526315789473)","(2.45, 3.1, 3.0536082474226807)","(5.5, 8.2, 8.149999999999999)","(101.0, 230.0, 220.0)","(14.0, 17.5, 17.080645161290324)"
10-01-2023 14:36:38.269592,"(1.95, 2.08, 2.0593846153846154)","(2.45, 3.1, 3.0536082474226807)","(5.5, 8.2, 8.097872340425532)","(101.0, 230.0, 220.0)","(14.0, 17.5, 16.95)"
10-01-2023 14:36:39.247197,"(1.95, 2.08, 2.0628220858895707)","(2.45, 3.05, 3.036111111111111)","(5.5, 8.2, 8.139130434782608)","(101.0, 230.0, 211.42857142857144)","(14.0, 17.5, 17.083333333333332)"
10-01-2023 14:36:40.167136,"(1.95, 2.08, 2.064054054054054)","(2.45, 3.05, 3.036111111111111)","(5.5, 8.2, 8.139130434782608)","(101.0, 220.0, 211.42857142857144)","(14.0, 17.5, 17.08823529411765)"
10-01-2023 14:36:41.080342,"(1.95, 2.08, 2.064054054054054)","(2.45, 3.05, 3.036111111111111)","(5.5, 8.2, 8.139130434782608)","(101.0, 220.0, 211.42857142857144)","(14.0, 17.5, 17.195652173913043)"
10-01-2023 14:36:42.020970,"(1.95, 2.08, 2.0637241379310347)","(2.45, 3.05, 3.0305882352941174)","(5.5, 8.4, 8.28888888888889)","(101.0, 220.0, 211.42857142857144)","(14.0, 17.5, 17.28125)"
10-01-2023 14:36:42.961269,"(1.95, 2.08, 2.0611180124223605)","(2.45, 3.05, 3.025287356321839)","(5.5, 8.4, 8.255555555555555)","(101.0, 220.0, 208.0)","(14.0, 17.5, 16.88)"
10-01-2023 14:36:43.869718,"(1.95, 2.12, 2.1107368421052635)","(2.45, 2.98, 2.9637037037037035)","(5.5, 8.2, 8.161538461538461)","(101.0, 220.0, 208.0)","(14.0, 17.0, 16.88)"
10-01-2023 14:36:44.826790,"(1.95, 2.14, 2.118086956521739)","(2.45, 2.96, 2.9350943396226414)","(5.5, 8.4, 8.221052631578948)","(101.0, 220.0, 208.0)","(14.0, 17.0, 16.923076923076923)"
10-01-2023 14:36:45.848404,"(1.95, 2.14, 2.1232727272727274)","(2.45, 2.94, 2.913333333333333)","(5.5, 8.4, 8.252173913043478)","(101.0, 220.0, 208.0)","(14.0, 17.0, 16.761904761904763)"
10-01-2023 14:36:46.733524,"(1.95, 2.14, 2.126904761904762)","(2.45, 2.92, 2.897560975609756)","(6.0, 8.4, 8.252173913043478)","(101.0, 220.0, 208.0)","(15.0, 17.0, 16.761904761904763)"
10-01-2023 14:36:47.641301,"(1.95, 2.14, 2.126904761904762)","(2.45, 2.92, 2.897560975609756)","(6.0, 8.4, 8.23)","(101.0, 220.0, 208.0)","(15.0, 17.0, 16.615384615384617)"
10-01-2023 14:36:48.577665,"(1.95, 2.14, 2.1347368421052635)","(2.45, 2.92, 2.8968421052631577)","(6.0, 8.4, 8.22857142857143)","(101.0, 220.0, 208.0)","(15.0, 17.0, 16.82758620689655)"
10-01-2023 14:36:49.572483,"(1.95, 2.14, 2.1378947368421053)","(2.45, 2.9, 2.892777777777778)","(6.0, 8.4, 8.232558139534884)","(101.0, 220.0, 208.0)","(15.0, 17.0, 16.82758620689655)"
10-01-2023 14:36:50.511731,"(1.95, 2.12, 2.113913043478261)","(2.45, 2.94, 2.9276923076923076)","(6.0, 8.4, 8.25)","(101.0, 220.0, 208.0)","(15.0, 17.0, 16.82758620689655)"
10-01-2023 14:36:51.434597,"(1.95, 2.12, 2.1137078651685393)","(2.45, 2.96, 2.9507692307692306)","(6.0, 8.4, 8.24)","(101.0, 220.0, 216.0)","(15.0, 17.0, 16.75)"
10-01-2023 14:36:52.423354,"(1.95, 2.12, 2.113164556962025)","(2.45, 2.96, 2.944516129032258)","(6.0, 8.4, 8.238461538461538)","(101.0, 230.0, 216.0)","(15.0, 17.0, 16.583333333333332)"
10-01-2023 14:36:53.303145,"(1.95, 2.12, 2.112727272727273)","(2.45, 2.98, 2.9703703703703703)","(6.0, 8.4, 8.204255319148936)","(101.0, 230.0, 216.0)","(15.0, 17.0, 16.583333333333332)"
10-01-2023 14:36:54.129100,"(1.95, 2.1, 2.0945283018867924)","(2.45, 2.98, 2.966666666666667)","(6.0, 8.4, 8.213333333333333)","(101.0, 220.0, 208.0)","(15.0, 16.5, 16.402985074626866)"
10-01-2023 14:36:55.087810,"(1.95, 2.1, 2.096683417085427)","(2.45, 3.0, 2.9874193548387096)","(6.0, 8.4, 8.213333333333333)","(101.0, 220.0, 216.0)","(15.0, 16.5, 16.347826086956523)"
10-01-2023 14:36:56.100291,"(1.95, 2.1, 2.0930973451327435)","(2.45, 3.05, 3.0045454545454544)","(6.0, 8.4, 8.213333333333333)","(101.0, 230.0, 216.0)","(15.0, 16.5, 16.147058823529413)"
10-01-2023 14:36:57.027804,"(1.95, 2.1, 2.0961904761904764)","(2.45, 3.0, 2.981308411214953)","(6.0, 8.4, 8.213333333333333)","(101.0, 230.0, 216.0)","(15.0, 16.5, 15.966101694915254)"
10-01-2023 14:36:57.889516,"(1.95, 2.12, 2.112)","(2.45, 3.0, 2.9605839416058393)","(6.0, 8.4, 8.213333333333333)","(101.0, 230.0, 216.0)","(15.0, 16.0, 15.966101694915254)"
10-01-2023 14:36:58.761205,"(1.95, 2.12, 2.114186046511628)","(2.45, 2.98, 2.9681818181818183)","(6.0, 8.4, 8.333333333333334)","(101.0, 230.0, 216.0)","(15.0, 16.0, 15.932203389830509)"
10-01-2023 14:36:59.672170,"(1.95, 2.12, 2.11475)","(2.45, 2.98, 2.9553846153846153)","(6.0, 8.6, 8.44)","(101.0, 230.0, 216.0)","(15.0, 16.0, 15.932203389830509)"
10-01-2023 14:37:00.655600,"(1.95, 2.12, 2.1090547263681594)","(2.45, 2.96, 2.948235294117647)","(6.0, 8.6, 8.4125)","(101.0, 230.0, 208.88888888888889)","(15.0, 16.0, 15.836206896551724)"
10-01-2023 14:37:01.657380,"(1.95, 2.12, 2.0985714285714288)","(2.45, 3.05, 2.998360655737705)","(6.0, 8.6, 8.378947368421052)","(101.0, 270.0, 216.0)","(15.0, 16.0, 15.864285714285714)"
10-01-2023 14:37:02.587094,"(1.95, 2.1, 2.0936363636363637)","(2.45, 3.05, 2.9927272727272727)","(6.0, 8.6, 8.378947368421052)","(101.0, 230.0, 216.0)","(15.0, 16.0, 15.864285714285714)"
10-01-2023 14:37:03.418825,"(1.95, 2.1, 2.09304347826087)","(2.45, 3.05, 2.9927272727272727)","(6.0, 8.4, 8.309090909090909)","(101.0, 200.0, 192.0)","(15.0, 16.0, 15.683333333333334)"
10-01-2023 14:37:04.419617,"(1.95, 2.1, 2.0937614678899084)","(2.45, 3.05, 3.0007812499999997)","(6.0, 8.4, 8.266666666666666)","(101.0, 200.0, 192.0)","(15.0, 16.0, 15.604166666666666)"
10-01-2023 14:37:05.275186,"(1.95, 2.1, 2.0995454545454546)","(2.45, 3.0, 2.966875)","(6.0, 8.4, 8.24)","(101.0, 200.0, 192.0)","(15.0, 16.0, 15.604166666666666)"
10-01-2023 14:37:06.100985,"(1.95, 2.1, 2.0959633027522937)","(2.45, 3.1, 2.9872727272727273)","(6.0, 8.4, 8.243478260869566)","(101.0, 200.0, 192.0)","(15.0, 16.0, 15.6)"
10-01-2023 14:37:07.151762,"(1.95, 2.1, 2.0920689655172415)","(2.45, 3.05, 3.039090909090909)","(6.0, 8.4, 8.23225806451613)","(101.0, 210.0, 200.0)","(15.0, 15.5, 15.148148148148149)"
10-01-2023 14:37:08.220251,"(1.95, 2.1, 2.0989795918367347)","(2.45, 3.05, 3.013205128205128)","(6.0, 8.4, 8.2375)","(101.0, 210.0, 182.22222222222223)","(15.0, 16.0, 15.233333333333333)"
10-01-2023 14:37:09.182596,"(1.95, 2.1, 2.0978846153846153)","(2.45, 3.05, 3.0136708860759494)","(6.0, 8.4, 8.2375)","(101.0, 210.0, 182.22222222222223)","(15.0, 16.0, 15.314814814814815)"
10-01-2023 14:37:10.167616,"(1.95, 2.1, 2.0989795918367347)","(2.45, 3.05, 3.011320754716981)","(6.0, 8.4, 8.271428571428572)","(101.0, 210.0, 182.22222222222223)","(15.0, 15.5, 15.326923076923077)"
10-01-2023 14:37:11.097133,"(1.95, 2.14, 2.122608695652174)","(2.45, 3.1, 3.050877192982456)","(6.0, 7.6, 7.561290322580645)","(101.0, 210.0, 182.22222222222223)","(15.0, 15.5, 15.206896551724139)"
10-01-2023 14:37:12.035271,"(1.95, 2.12, 2.112142857142857)","(2.45, 3.1, 3.070408163265306)","(6.0, 7.6, 7.546666666666666)","(101.0, 210.0, 182.22222222222223)","(15.0, 15.5, 15.206896551724139)"
10-01-2023 14:37:13.070875,"(1.95, 2.14, 2.109846153846154)","(2.45, 3.1, 3.0661290322580643)","(6.0, 7.6, 7.52)","(101.0, 210.0, 192.0)","(15.0, 15.5, 15.272727272727273)"
10-01-2023 14:37:14.110905,"(1.9, 2.14, 2.139816513761468)","(2.4, 3.0, 2.9865486725663715)","(6.5, 7.8, 7.561538461538461)","(101.0, 200.0, 192.0)","(14.0, 15.5, 15.333333333333334)"
10-01-2023 14:37:15.106887,"(1.9, 2.14, 2.1245454545454545)","(2.4, 3.05, 3.0405263157894735)","(6.5, 7.6, 7.544444444444444)","(101.0, 200.0, 192.0)","(14.0, 16.0, 15.342465753424657)"
10-01-2023 14:37:16.006755,"(1.9, 2.14, 2.1245454545454545)","(2.4, 3.05, 3.0405263157894735)","(6.5, 7.6, 7.544444444444444)","(101.0, 200.0, 192.0)","(14.0, 16.0, 15.314285714285715)"
10-01-2023 14:37:16.944367,"(1.9, 2.14, 2.1242857142857146)","(2.4, 3.05, 3.0405263157894735)","(6.5, 7.6, 7.556521739130434)","(101.0, 200.0, 185.0)","(14.0, 16.0, 15.572916666666666)"
10-01-2023 14:37:17.936841,"(1.9, 2.12, 2.1073684210526316)","(2.4, 3.1, 3.05)","(6.5, 7.8, 7.4)","(101.0, 210.0, 185.0)","(14.0, 16.0, 15.534090909090908)"
10-01-2023 14:37:18.958697,"(1.9, 2.12, 2.118823529411765)","(2.4, 3.1, 3.067171717171717)","(6.5, 7.4, 7.384)","(101.0, 210.0, 185.0)","(14.0, 16.0, 15.534090909090908)"
10-01-2023 14:37:19.985030,"(1.9, 2.14, 2.119439252336449)","(2.4, 3.1, 3.069626168224299)","(6.5, 7.4, 7.384)","(101.0, 210.0, 185.0)","(14.0, 16.0, 15.534090909090908)"
10-01-2023 14:37:20.906425,"(1.9, 2.14, 2.119245283018868)","(2.4, 3.1, 3.066145833333333)","(6.5, 7.4, 7.36969696969697)","(101.0, 210.0, 185.0)","(14.0, 16.0, 15.532608695652174)"
10-01-2023 14:37:21.857542,"(1.9, 2.14, 2.1212500000000003)","(2.4, 3.1, 3.0555555555555554)","(6.5, 7.4, 7.352380952380953)","(101.0, 210.0, 185.0)","(14.0, 16.0, 15.232142857142858)"
10-01-2023 14:37:22.914536,"(1.9, 2.14, 2.122666666666667)","(2.4, 3.1, 3.064835164835165)","(6.5, 7.4, 7.358333333333333)","(101.0, 210.0, 185.0)","(14.0, 16.0, 15.283333333333333)"
10-01-2023 14:37:23.852457,"(1.9, 2.14, 2.122666666666667)","(2.4, 3.1, 3.0654054054054054)","(6.5, 7.4, 7.358333333333333)","(101.0, 210.0, 191.8181818181818)","(14.0, 16.0, 16.2)"
10-01-2023 14:37:24.823067,"(1.9, 2.14, 2.1213793103448277)","(2.4, 3.1, 3.0561643835616437)","(6.5, 7.4, 7.289655172413793)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.25862068965517)"
10-01-2023 14:37:25.925772,"(1.9, 2.14, 2.1191780821917807)","(2.4, 3.1, 3.06282722513089)","(6.5, 7.4, 7.306976744186047)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.25862068965517)"
10-01-2023 14:37:26.938370,"(1.9, 2.14, 2.1191780821917807)","(2.4, 3.1, 3.06282722513089)","(6.5, 7.4, 7.306976744186047)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.25862068965517)"
10-01-2023 14:37:27.954078,"(1.9, 2.14, 2.132962962962963)","(2.4, 3.05, 3.022222222222222)","(6.5, 7.4, 7.306976744186047)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.214285714285715)"
10-01-2023 14:37:29.014909,"(1.9, 2.14, 2.133592233009709)","(2.4, 3.05, 3.0218045112781953)","(6.5, 7.4, 7.298305084745763)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.235849056603772)"
10-01-2023 14:37:30.096583,"(1.9, 2.14, 2.1366896551724137)","(2.4, 3.05, 3.018065693430657)","(6.0, 7.4, 7.298305084745763)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.235849056603772)"
10-01-2023 14:37:31.008119,"(1.9, 2.14, 2.1347826086956525)","(2.4, 3.05, 3.018065693430657)","(6.0, 7.4, 7.331818181818182)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.109756097560975)"
10-01-2023 14:37:32.101149,"(1.9, 2.16, 2.156455696202532)","(2.4, 3.05, 3.013670411985019)","(6.0, 7.4, 7.286956521739131)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.102272727272727)"
10-01-2023 14:37:33.193891,"(1.9, 2.16, 2.1589473684210527)","(2.4, 3.05, 3.009703947368421)","(6.0, 7.4, 7.166666666666667)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.08823529411765)"
10-01-2023 14:37:34.454190,"(1.9, 2.18, 2.1691428571428575)","(2.4, 3.05, 3.010862619808307)","(6.0, 7.2, 7.109589041095891)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.08823529411765)"
10-01-2023 14:37:35.596370,"(1.9, 2.18, 2.176111111111111)","(2.4, 3.05, 3.0097359735973597)","(6.0, 7.2, 7.161290322580645)","(101.0, 210.0, 185.0)","(14.0, 16.5, 16.869791666666668)"
