,Kraken Freckles,Diva Dot,Shanias Dream,Vortex,Kraken Attila,Slingshot Bruno,Stylish Ken,Husky Freckle
08-12-2022 12:44:45.819283,"(2.25, 2.68, 2.630434782608696)","(51.0, 110.0, 108.78378378378379)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.344186046511629)","(3.5, 4.6, 4.44)","(61.0, 280.0, 272.0)"
08-12-2022 12:44:47.048775,"(2.25, 2.68, 2.630434782608696)","(51.0, 110.0, 108.78378378378379)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.344186046511629)","(3.5, 4.6, 4.42)","(61.0, 280.0, 275.38461538461536)"
08-12-2022 12:44:48.262028,"(2.25, 2.68, 2.6406896551724137)","(51.0, 110.0, 108.78378378378379)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.344186046511629)","(3.5, 4.6, 4.42)","(61.0, 280.0, 275.38461538461536)"
08-12-2022 12:44:49.348617,"(2.25, 2.68, 2.6406896551724137)","(51.0, 110.0, 108.78378378378379)","(19.0, 27.0, 24.272727272727273)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.344186046511629)","(3.5, 4.6, 4.4222222222222225)","(61.0, 280.0, 272.5)"
08-12-2022 12:44:50.539355,"(2.25, 2.68, 2.6406896551724137)","(51.0, 110.0, 108.78378378378379)","(19.0, 27.0, 26.5)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.2875)","(3.5, 4.6, 4.414285714285715)","(61.0, 280.0, 240.0)"
08-12-2022 12:44:51.755705,"(2.25, 2.68, 2.6406896551724137)","(51.0, 110.0, 99.85714285714286)","(19.0, 29.0, 27.25925925925926)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.4, 8.2875)","(3.5, 4.6, 4.573469387755102)","(71.0, 280.0, 272.8571428571429)"
08-12-2022 12:44:52.864025,"(2.25, 2.68, 2.6420000000000003)","(51.0, 100.0, 99.85714285714286)","(19.0, 28.0, 27.25925925925926)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.668749999999999)","(5.5, 8.4, 8.189189189189188)","(3.5, 4.6, 4.6571428571428575)","(71.0, 280.0, 273.3333333333333)"
08-12-2022 12:44:53.925922,"(2.25, 2.66, 2.6563636363636367)","(51.0, 100.0, 99.85714285714286)","(19.0, 28.0, 27.25925925925926)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.668749999999999)","(5.5, 8.2, 8.189189189189188)","(3.5, 4.7, 4.6692307692307695)","(71.0, 280.0, 273.3333333333333)"
08-12-2022 12:44:54.959779,"(2.25, 2.66, 2.6563636363636367)","(51.0, 100.0, 99.85714285714286)","(19.0, 28.0, 27.03448275862069)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.2, 8.189189189189188)","(3.5, 4.7, 4.626086956521739)","(71.0, 280.0, 240.0)"
08-12-2022 12:44:55.994570,"(2.25, 2.66, 2.6563636363636367)","(51.0, 100.0, 99.85714285714286)","(19.0, 28.0, 26.526315789473685)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.2, 8.19)","(3.5, 4.8, 4.624)","(71.0, 280.0, 260.0)"
08-12-2022 12:44:57.599394,"(2.25, 2.64, 2.603529411764706)","(51.0, 100.0, 96.66666666666667)","(19.0, 28.0, 26.526315789473685)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.662857142857143)","(5.5, 8.2, 8.17142857142857)","(3.5, 4.8, 4.616666666666666)","(71.0, 280.0, 270.0)"
08-12-2022 12:44:58.814259,"(2.25, 2.66, 2.603529411764706)","(51.0, 100.0, 98.75)","(19.0, 28.0, 26.526315789473685)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.666666666666666)","(5.5, 8.2, 8.169230769230769)","(3.5, 4.8, 4.609999999999999)","(71.0, 280.0, 272.0)"
08-12-2022 12:45:00.079916,"(2.25, 2.66, 2.605)","(51.0, 100.0, 98.75)","(19.0, 28.0, 24.5)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.673333333333333)","(5.5, 8.2, 8.383783783783784)","(3.5, 4.8, 4.6125)","(71.0, 280.0, 272.0)"
08-12-2022 12:45:01.384298,"(2.25, 2.66, 2.605)","(51.0, 100.0, 98.75)","(19.0, 28.0, 25.375)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.616)","(5.5, 8.4, 8.385365853658538)","(3.5, 4.8, 4.6984615384615385)","(71.0, 280.0, 236.25)"
08-12-2022 12:45:02.669912,"(2.25, 2.64, 2.63)","(51.0, 100.0, 98.75)","(19.0, 28.0, 25.375)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.638461538461538)","(5.5, 8.4, 8.186666666666666)","(3.5, 4.8, 4.6968749999999995)","(71.0, 280.0, 271.42857142857144)"
08-12-2022 12:45:03.875811,"(2.25, 2.64, 2.63)","(51.0, 100.0, 98.75)","(19.0, 28.0, 25.375)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.642424242424242)","(5.5, 8.2, 8.184)","(3.5, 4.8, 4.609999999999999)","(71.0, 280.0, 274.2857142857143)"
08-12-2022 12:45:05.121835,"(2.25, 2.66, 2.6107692307692307)","(51.0, 100.0, 98.75)","(19.0, 28.0, 25.375)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.625)","(5.5, 8.2, 8.187878787878788)","(3.5, 4.8, 4.609999999999999)","(71.0, 280.0, 274.2857142857143)"
08-12-2022 12:45:06.362980,"(2.25, 2.66, 2.6107692307692307)","(51.0, 100.0, 98.75)","(19.0, 28.0, 25.23076923076923)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.66)","(5.5, 8.2, 8.187878787878788)","(3.5, 4.8, 4.658064516129032)","(71.0, 280.0, 264.0)"
08-12-2022 12:45:07.452072,"(2.25, 2.66, 2.6083870967741936)","(51.0, 100.0, 98.75)","(19.0, 28.0, 25.23076923076923)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.668571428571428)","(5.5, 8.2, 8.187878787878788)","(3.5, 4.8, 4.658064516129032)","(71.0, 280.0, 267.27272727272725)"
08-12-2022 12:45:08.614786,"(2.25, 2.64, 2.6350000000000002)","(51.0, 100.0, 98.75)","(19.0, 28.0, 25.23076923076923)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.668571428571428)","(5.5, 8.2, 8.187878787878788)","(3.5, 4.8, 4.658064516129032)","(71.0, 280.0, 270.0)"
08-12-2022 12:45:09.845454,"(2.25, 2.64, 2.6350000000000002)","(51.0, 100.0, 98.75)","(20.0, 28.0, 25.23076923076923)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.668571428571428)","(5.5, 8.2, 8.187878787878788)","(3.5, 4.8, 4.658064516129032)","(71.0, 280.0, 272.0)"
08-12-2022 12:45:11.086796,"(2.25, 2.64, 2.6350000000000002)","(51.0, 100.0, 98.75)","(20.0, 28.0, 25.23076923076923)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.668571428571428)","(5.5, 8.2, 8.187878787878788)","(3.5, 4.8, 4.658064516129032)","(71.0, 280.0, 272.0)"
08-12-2022 12:45:12.298598,"(2.25, 2.64, 2.6333333333333333)","(51.0, 100.0, 98.75)","(20.0, 28.0, 25.333333333333332)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.668571428571428)","(5.5, 8.2, 8.187878787878788)","(3.5, 4.8, 4.658064516129032)","(71.0, 280.0, 256.0)"
08-12-2022 12:45:13.587890,"(2.25, 2.64, 2.6333333333333333)","(51.0, 100.0, 98.75)","(20.0, 27.0, 25.333333333333332)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.66060606060606)","(5.5, 8.2, 8.187878787878788)","(3.5, 4.8, 4.658064516129032)","(71.0, 280.0, 252.0)"
08-12-2022 12:45:14.866841,"(2.25, 2.66, 2.5926315789473686)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 25.333333333333332)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.658064516129032)","(5.5, 8.2, 8.383333333333333)","(3.5, 4.8, 4.658064516129032)","(71.0, 280.0, 272.0)"
08-12-2022 12:45:16.087167,"(2.25, 2.64, 2.6092307692307695)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 25.333333333333332)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.683870967741935)","(5.5, 8.4, 8.190243902439024)","(3.5, 4.8, 4.658064516129032)","(71.0, 280.0, 272.0)"
08-12-2022 12:45:17.321296,"(2.25, 2.62, 2.6133333333333333)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 25.333333333333332)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.689655172413793)","(5.5, 8.2, 8.190243902439024)","(3.5, 4.8, 4.66)","(71.0, 280.0, 272.0)"
08-12-2022 12:45:18.534731,"(2.25, 2.64, 2.587586206896552)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 26.11764705882353)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.689655172413793)","(5.5, 8.2, 8.190243902439024)","(3.5, 4.8, 4.682758620689655)","(71.0, 280.0, 252.0)"
08-12-2022 12:45:19.742203,"(2.25, 2.62, 2.608888888888889)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 24.25)","(51.0, 120.0, 117.27272727272727)","(4.0, 4.8, 4.689655172413793)","(5.5, 8.2, 8.190697674418605)","(3.5, 4.8, 4.682758620689655)","(71.0, 280.0, 250.0)"
08-12-2022 12:45:20.908565,"(2.25, 2.64, 2.5982608695652174)","(51.0, 110.0, 101.07142857142857)","(20.0, 28.0, 24.25)","(51.0, 120.0, 117.5)","(4.0, 4.8, 4.683870967741935)","(5.5, 8.2, 8.189473684210526)","(3.5, 4.8, 4.682758620689655)","(71.0, 280.0, 270.0)"
08-12-2022 12:45:22.063425,"(2.25, 2.62, 2.6100000000000003)","(51.0, 110.0, 101.07142857142857)","(20.0, 28.0, 24.333333333333332)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.683870967741935)","(5.5, 8.2, 8.190697674418605)","(3.5, 4.8, 4.682758620689655)","(71.0, 280.0, 272.0)"
08-12-2022 12:45:23.246436,"(2.25, 2.64, 2.595)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 24.333333333333332)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.683870967741935)","(5.5, 8.2, 8.190697674418605)","(3.5, 4.8, 4.75)","(71.0, 280.0, 261.0526315789474)"
08-12-2022 12:45:24.510070,"(2.25, 2.64, 2.5961290322580646)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 24.23076923076923)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.739473684210527)","(5.5, 8.2, 8.190697674418605)","(3.5, 4.8, 4.721739130434782)","(71.0, 280.0, 235.0)"
08-12-2022 12:45:25.786354,"(2.25, 2.64, 2.572)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 24.3)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.741666666666667)","(5.5, 8.2, 8.190697674418605)","(3.5, 4.8, 4.733333333333333)","(71.0, 280.0, 240.0)"
08-12-2022 12:45:27.051903,"(2.25, 2.62, 2.583076923076923)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 24.3)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.7441176470588236)","(5.5, 8.2, 8.181818181818182)","(3.5, 4.8, 4.7749999999999995)","(71.0, 280.0, 247.69230769230768)"
08-12-2022 12:45:28.303698,"(2.25, 2.62, 2.583076923076923)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 24.428571428571427)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.7384615384615385)","(5.5, 8.2, 8.181818181818182)","(3.5, 4.8, 4.7555555555555555)","(91.0, 280.0, 253.33333333333334)"
08-12-2022 12:45:29.654387,"(2.25, 2.62, 2.583076923076923)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 24.25)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.612903225806451)","(5.5, 8.2, 8.181818181818182)","(3.5, 4.8, 4.721739130434782)","(91.0, 280.0, 260.0)"
08-12-2022 12:45:30.961913,"(2.25, 2.64, 2.6133333333333333)","(51.0, 110.0, 101.07142857142857)","(20.0, 27.0, 24.333333333333332)","(51.0, 120.0, 118.0)","(4.0, 4.8, 4.637037037037037)","(5.5, 8.2, 8.181395348837208)","(3.5, 4.8, 4.722222222222222)","(91.0, 280.0, 270.0)"
08-12-2022 12:45:32.395471,"(2.25, 2.6, 2.595)","(51.0, 110.0, 101.07142857142857)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 118.57142857142857)","(4.0, 4.8, 4.6625)","(5.5, 8.2, 8.181395348837208)","(3.5, 4.8, 4.711111111111111)","(91.0, 280.0, 270.0)"
08-12-2022 12:45:33.955254,"(2.25, 2.6, 2.598)","(51.0, 110.0, 101.07142857142857)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 118.46153846153847)","(4.0, 4.8, 4.657142857142857)","(5.5, 8.2, 8.181395348837208)","(3.5, 4.9, 4.711111111111111)","(91.0, 280.0, 270.0)"
08-12-2022 12:45:35.293916,"(2.25, 2.6, 2.598)","(51.0, 110.0, 101.07142857142857)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 118.46153846153847)","(4.0, 4.8, 4.6625)","(5.5, 8.2, 8.181395348837208)","(3.5, 4.9, 4.711111111111111)","(91.0, 280.0, 270.0)"
08-12-2022 12:45:36.571825,"(2.25, 2.6, 2.596)","(51.0, 110.0, 101.07142857142857)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 118.46153846153847)","(4.0, 4.8, 4.623255813953488)","(5.5, 8.2, 8.181395348837208)","(3.5, 4.9, 4.711111111111111)","(91.0, 280.0, 270.0)"
08-12-2022 12:45:37.746861,"(2.25, 2.6, 2.5736)","(51.0, 110.0, 101.07142857142857)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 118.46153846153847)","(4.0, 4.8, 4.623255813953488)","(5.5, 8.2, 8.142857142857142)","(3.5, 4.9, 4.684782608695652)","(91.0, 280.0, 264.0)"
08-12-2022 12:45:38.930566,"(2.25, 2.6, 2.5736)","(51.0, 110.0, 101.66666666666667)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 118.46153846153847)","(4.0, 4.8, 4.621052631578947)","(5.5, 8.2, 8.263636363636364)","(3.5, 4.9, 4.697674418604651)","(91.0, 280.0, 255.0)"
08-12-2022 12:45:40.158827,"(2.25, 2.6, 2.5853333333333333)","(51.0, 110.0, 101.66666666666667)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 118.46153846153847)","(4.0, 4.7, 4.597872340425532)","(5.5, 8.4, 8.149999999999999)","(3.5, 4.8, 4.561904761904762)","(91.0, 280.0, 248.1818181818182)"
08-12-2022 12:45:41.355886,"(2.25, 2.64, 2.6222222222222222)","(51.0, 110.0, 101.66666666666667)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 118.46153846153847)","(4.0, 4.7, 4.654166666666667)","(5.5, 8.2, 8.075)","(3.5, 4.6, 4.502857142857143)","(91.0, 280.0, 264.0)"
08-12-2022 12:45:42.606026,"(2.25, 2.66, 2.6244444444444444)","(51.0, 110.0, 101.66666666666667)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 118.46153846153847)","(4.0, 4.7, 4.654166666666667)","(5.5, 8.2, 8.133333333333333)","(3.5, 4.6, 4.54074074074074)","(91.0, 280.0, 270.0)"
08-12-2022 12:45:43.826364,"(2.25, 2.66, 2.6225)","(51.0, 110.0, 100.38461538461539)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 118.46153846153847)","(4.0, 4.7, 4.644827586206897)","(5.5, 8.2, 8.085714285714285)","(3.5, 4.6, 4.54074074074074)","(91.0, 280.0, 270.0)"
08-12-2022 12:45:45.058967,"(2.25, 2.64, 2.6329411764705886)","(51.0, 110.0, 100.38461538461539)","(20.0, 26.0, 24.333333333333332)","(51.0, 120.0, 143.84615384615384)","(4.0, 4.7, 4.611111111111111)","(5.5, 8.2, 8.046153846153846)","(3.5, 4.6, 4.54074074074074)","(91.0, 280.0, 270.0)"
08-12-2022 12:45:46.259920,"(2.25, 2.66, 2.648888888888889)","(51.0, 110.0, 100.38461538461539)","(20.0, 26.0, 24.333333333333332)","(51.0, 150.0, 139.33333333333334)","(4.0, 4.7, 4.665384615384616)","(5.5, 8.2, 8.133333333333333)","(3.5, 4.6, 4.54074074074074)","(91.0, 280.0, 270.0)"
08-12-2022 12:45:47.517036,"(2.25, 2.66, 2.631111111111111)","(51.0, 110.0, 100.38461538461539)","(19.0, 26.0, 24.333333333333332)","(61.0, 150.0, 139.33333333333334)","(4.0, 4.7, 4.665384615384616)","(6.0, 8.2, 8.085714285714285)","(3.7, 4.6, 4.54074074074074)","(101.0, 280.0, 270.0)"
08-12-2022 12:45:48.766976,"(2.25, 2.66, 2.631111111111111)","(51.0, 110.0, 100.38461538461539)","(19.0, 26.0, 24.333333333333332)","(61.0, 150.0, 139.33333333333334)","(4.0, 4.7, 4.665384615384616)","(6.0, 8.2, 8.363636363636363)","(3.7, 4.6, 4.54074074074074)","(101.0, 280.0, 270.0)"
08-12-2022 12:45:50.056738,"(2.25, 2.62, 2.6133333333333333)","(51.0, 110.0, 97.5)","(19.0, 26.0, 25.8)","(61.0, 150.0, 139.33333333333334)","(4.0, 4.7, 4.656666666666666)","(6.0, 8.4, 8.3)","(3.7, 4.6, 4.511111111111111)","(101.0, 280.0, 260.0)"
08-12-2022 12:45:51.350200,"(2.25, 2.64, 2.6272)","(51.0, 110.0, 100.78947368421052)","(19.0, 26.0, 25.866666666666667)","(61.0, 150.0, 139.33333333333334)","(4.0, 4.7, 4.648)","(6.0, 8.4, 8.149999999999999)","(3.7, 4.6, 4.530434782608696)","(101.0, 280.0, 270.0)"
08-12-2022 12:45:52.628183,"(2.25, 2.66, 2.650909090909091)","(51.0, 110.0, 94.28571428571429)","(19.0, 26.0, 25.866666666666667)","(61.0, 150.0, 135.3846153846154)","(4.0, 4.7, 4.573529411764706)","(6.0, 8.2, 8.266666666666667)","(3.7, 4.6, 4.4941176470588236)","(101.0, 280.0, 260.0)"
08-12-2022 12:45:53.814485,"(2.25, 2.68, 2.650909090909091)","(51.0, 100.0, 89.0909090909091)","(19.0, 26.0, 25.875)","(61.0, 140.0, 135.3846153846154)","(4.0, 4.6, 4.573529411764706)","(6.0, 8.4, 8.266666666666667)","(3.7, 4.6, 4.5181818181818185)","(101.0, 280.0, 270.0)"
08-12-2022 12:45:54.994026,"(2.25, 2.68, 2.6733333333333333)","(51.0, 100.0, 89.0909090909091)","(19.0, 26.0, 25.875)","(61.0, 140.0, 132.0)","(4.0, 4.6, 4.570967741935483)","(6.0, 8.4, 8.327272727272728)","(3.7, 4.6, 4.523809523809524)","(101.0, 280.0, 270.0)"
08-12-2022 12:45:56.153491,"(2.25, 2.7, 2.679047619047619)","(51.0, 100.0, 92.5)","(19.0, 26.0, 25.875)","(61.0, 140.0, 132.0)","(4.0, 4.6, 4.570967741935483)","(6.0, 8.4, 8.304)","(3.7, 4.6, 4.523809523809524)","(101.0, 280.0, 265.0)"
08-12-2022 12:45:57.281909,"(2.25, 2.68, 2.66875)","(51.0, 100.0, 92.5)","(19.0, 26.0, 25.875)","(61.0, 140.0, 132.0)","(4.0, 4.6, 4.591666666666667)","(6.0, 8.4, 8.304)","(3.7, 4.6, 4.523809523809524)","(101.0, 280.0, 274.2857142857143)"
08-12-2022 12:45:58.428874,"(2.25, 2.62, 2.6133333333333333)","(51.0, 100.0, 92.5)","(19.0, 26.0, 25.833333333333332)","(61.0, 140.0, 137.5)","(4.0, 4.7, 4.556)","(6.0, 8.4, 8.174999999999999)","(3.7, 4.6, 4.505)","(101.0, 280.0, 274.2857142857143)"
08-12-2022 12:45:59.720154,"(2.25, 2.72, 2.717352941176471)","(51.0, 100.0, 92.5)","(19.0, 26.0, 25.77777777777778)","(61.0, 140.0, 137.5)","(4.0, 4.6, 4.568181818181818)","(6.0, 8.2, 8.18095238095238)","(3.7, 4.6, 4.502222222222223)","(101.0, 280.0, 255.0)"
08-12-2022 12:46:00.868489,"(2.25, 2.68, 2.6733333333333333)","(51.0, 100.0, 91.76470588235294)","(19.0, 26.0, 25.833333333333332)","(61.0, 140.0, 137.5)","(4.0, 4.6, 4.536363636363636)","(6.0, 8.2, 8.107692307692307)","(3.7, 4.6, 4.513513513513513)","(81.0, 280.0, 258.57142857142856)"
08-12-2022 12:46:02.009064,"(2.25, 2.68, 2.666666666666667)","(51.0, 100.0, 91.76470588235294)","(19.0, 26.0, 25.846153846153847)","(61.0, 140.0, 137.5)","(4.0, 4.6, 4.52258064516129)","(6.0, 8.4, 8.178947368421053)","(3.7, 4.6, 4.516666666666667)","(81.0, 280.0, 262.3529411764706)"
08-12-2022 12:46:03.111128,"(2.25, 2.7, 2.6873684210526316)","(51.0, 100.0, 91.76470588235294)","(19.0, 26.0, 25.88235294117647)","(61.0, 140.0, 137.5)","(4.0, 4.6, 4.644444444444444)","(6.0, 8.2, 8.12280701754386)","(3.7, 4.6, 4.509803921568627)","(81.0, 280.0, 262.3529411764706)"
08-12-2022 12:46:04.221023,"(2.25, 2.7, 2.6908333333333334)","(51.0, 100.0, 92.63157894736842)","(19.0, 26.0, 25.875)","(61.0, 140.0, 137.69230769230768)","(4.0, 4.7, 4.688607594936709)","(6.0, 8.2, 8.115384615384615)","(3.7, 4.6, 4.509803921568627)","(81.0, 280.0, 237.14285714285714)"
08-12-2022 12:46:05.260146,"(2.25, 2.68, 2.665)","(51.0, 100.0, 92.63157894736842)","(19.0, 26.0, 25.875)","(61.0, 140.0, 137.69230769230768)","(4.0, 4.7, 4.718)","(6.0, 8.2, 8.077966101694916)","(3.7, 4.6, 4.395161290322581)","(81.0, 280.0, 244.28571428571428)"
08-12-2022 12:46:06.344916,"(2.25, 2.68, 2.6556521739130434)","(51.0, 100.0, 92.63157894736842)","(19.0, 26.0, 25.9)","(61.0, 140.0, 137.5)","(4.0, 4.8, 4.736585365853658)","(6.0, 8.2, 8.165714285714285)","(3.7, 4.4, 4.4475)","(101.0, 280.0, 252.22222222222223)"
08-12-2022 12:46:07.384265,"(2.25, 2.7, 2.695217391304348)","(51.0, 100.0, 92.22222222222223)","(19.0, 26.0, 25.9)","(61.0, 140.0, 137.5)","(4.0, 4.8, 4.73953488372093)","(6.0, 8.2, 8.048275862068966)","(3.7, 4.5, 4.4487804878048784)","(101.0, 280.0, 267.36842105263156)"
08-12-2022 12:46:08.500825,"(2.25, 2.7, 2.695604395604396)","(51.0, 100.0, 92.22222222222223)","(19.0, 26.0, 25.9)","(61.0, 140.0, 137.5)","(4.0, 4.8, 4.7542857142857144)","(6.0, 8.2, 8.048275862068966)","(3.7, 4.5, 4.45531914893617)","(101.0, 280.0, 268.57142857142856)"
08-12-2022 12:46:09.584329,"(2.25, 2.7, 2.695604395604396)","(51.0, 100.0, 92.22222222222223)","(19.0, 26.0, 25.92)","(61.0, 140.0, 137.5)","(3.9, 4.8, 4.680681818181818)","(6.0, 8.2, 8.042424242424243)","(3.5, 4.5, 4.463793103448276)","(91.0, 280.0, 269.09090909090907)"
08-12-2022 12:46:10.775317,"(2.25, 2.7, 2.6931914893617024)","(51.0, 100.0, 93.0)","(19.0, 26.0, 25.857142857142858)","(61.0, 140.0, 137.69230769230768)","(3.9, 4.7, 4.68875)","(6.0, 8.2, 8.035897435897436)","(3.5, 4.5, 4.460377358490566)","(91.0, 280.0, 260.0)"
08-12-2022 12:46:11.915565,"(2.25, 2.7, 2.6907246376811598)","(51.0, 100.0, 93.0)","(19.0, 26.0, 25.857142857142858)","(61.0, 140.0, 137.69230769230768)","(3.9, 4.7, 4.733333333333333)","(6.0, 8.2, 8.054545454545455)","(3.5, 4.5, 4.460377358490566)","(91.0, 280.0, 260.0)"
08-12-2022 12:46:13.018381,"(2.25, 2.68, 2.679318181818182)","(51.0, 100.0, 93.0)","(19.0, 26.0, 25.857142857142858)","(61.0, 140.0, 137.5)","(3.9, 4.8, 4.739622641509434)","(6.0, 8.2, 8.063157894736841)","(3.5, 4.5, 4.460377358490566)","(91.0, 280.0, 260.0)"
08-12-2022 12:46:14.146174,"(2.25, 2.68, 2.678181818181818)","(51.0, 100.0, 92.22222222222223)","(19.0, 26.0, 25.857142857142858)","(61.0, 140.0, 137.5)","(3.9, 4.8, 4.739622641509434)","(6.0, 8.2, 8.092307692307692)","(3.5, 4.5, 4.460377358490566)","(91.0, 280.0, 260.0)"
08-12-2022 12:46:15.182688,"(2.25, 2.68, 2.6795180722891567)","(51.0, 100.0, 92.22222222222223)","(19.0, 26.0, 25.857142857142858)","(61.0, 140.0, 137.5)","(3.9, 4.8, 4.739622641509434)","(6.0, 8.2, 8.092307692307692)","(3.5, 4.5, 4.460377358490566)","(91.0, 280.0, 260.0)"
08-12-2022 12:46:16.216792,"(2.25, 2.7, 2.698235294117647)","(51.0, 100.0, 92.22222222222223)","(19.0, 26.0, 25.263157894736842)","(61.0, 140.0, 137.5)","(4.0, 4.8, 4.739622641509434)","(6.0, 8.2, 8.092307692307692)","(3.6, 4.5, 4.460377358490566)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:17.210554,"(2.25, 2.7, 2.6983783783783784)","(51.0, 100.0, 93.0)","(19.0, 26.0, 24.823529411764707)","(61.0, 140.0, 137.69230769230768)","(4.0, 4.8, 4.7515789473684205)","(6.0, 8.2, 8.063157894736841)","(3.6, 4.5, 4.460377358490566)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:18.327446,"(2.25, 2.72, 2.702666666666667)","(51.0, 100.0, 93.0)","(19.0, 26.0, 24.823529411764707)","(61.0, 140.0, 137.69230769230768)","(4.0, 4.8, 4.723636363636364)","(6.0, 8.4, 8.177777777777777)","(3.6, 4.5, 4.457142857142857)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:19.435915,"(2.25, 2.72, 2.6953846153846155)","(51.0, 100.0, 93.0)","(19.0, 26.0, 24.823529411764707)","(61.0, 140.0, 137.5)","(4.0, 4.8, 4.729523809523809)","(6.0, 8.2, 8.177777777777777)","(3.6, 4.5, 4.457142857142857)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:20.547095,"(2.25, 2.7, 2.695555555555556)","(51.0, 95.0, 89.70588235294117)","(19.0, 26.0, 24.875)","(61.0, 140.0, 137.5)","(4.0, 4.8, 4.736)","(6.0, 8.2, 8.213333333333333)","(3.6, 4.5, 4.45)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:21.692477,"(2.25, 2.7, 2.691666666666667)","(51.0, 95.0, 88.25)","(19.0, 25.0, 24.875)","(61.0, 140.0, 137.5)","(4.0, 4.8, 4.7394495412844035)","(6.0, 8.4, 8.22857142857143)","(3.6, 4.5, 4.442553191489362)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:22.773484,"(2.25, 2.7, 2.694193548387097)","(51.0, 95.0, 88.25)","(19.0, 25.0, 24.875)","(61.0, 140.0, 137.69230769230768)","(4.0, 4.8, 4.733333333333333)","(6.0, 8.4, 8.224561403508773)","(3.6, 4.5, 4.451785714285714)","(101.0, 280.0, 260.0)"
