,Spill The Tears,Dragon Pins,Thunder Moon,Madagascar Miss,Brazetti,Rodian Bull,Sidewalk,Coffee Coming,Dynamic Jewel,Scare Campaign,Sunny Ekcels
12-01-2023 16:00:34.924824,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 25.433333333333334)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:36.281667,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 25.433333333333334)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:37.611208,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 25.433333333333334)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:38.956165,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 25.433333333333334)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:40.288221,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 25.433333333333334)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:41.564455,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 25.433333333333334)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:42.880536,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 25.433333333333334)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:44.135984,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 25.433333333333334)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:45.415275,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.875)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:46.780100,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:48.194613,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:49.536290,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:50.829255,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 118.75)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:52.180868,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 118.75)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:53.534393,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 118.75)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:54.994066,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 118.75)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:56.363087,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 118.75)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:57.788664,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 118.75)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:00:59.108007,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 118.75)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:00.504744,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 118.75)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:01.927065,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.884615384615385)","(21.0, 50.0, 44.0)","(19.0, 46.0, 39.46153846153846)","(21.0, 65.0, 50.5)","(11.0, 26.0, 23.45)","(91.0, 130.0, 118.75)","(11.0, 24.0, 21.413043478260867)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:03.349749,"(7.5, 12.5, 11.875)","(6.5, 13.5, 12.73076923076923)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 44.0)","(19.0, 46.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 26.0, 24.5)","(91.0, 130.0, 123.57142857142857)","(11.0, 24.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:04.694891,"(7.5, 12.5, 12.222222222222221)","(6.5, 13.5, 12.642857142857142)","(1.75, 1.77, 1.7335714285714285)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 44.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 123.57142857142857)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:06.102338,"(7.5, 12.5, 12.222222222222221)","(6.5, 13.5, 12.642857142857142)","(1.75, 1.77, 1.7335714285714285)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 44.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 123.57142857142857)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:07.507021,"(7.5, 12.5, 12.222222222222221)","(6.5, 13.5, 12.642857142857142)","(1.75, 1.77, 1.7335714285714285)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 44.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 123.57142857142857)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:08.853961,"(7.5, 12.5, 12.222222222222221)","(6.5, 13.5, 12.642857142857142)","(1.75, 1.77, 1.7472490706319703)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.285714285714285)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 123.57142857142857)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:10.291584,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 123.57142857142857)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:11.647383,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 123.57142857142857)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:12.918755,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 123.57142857142857)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:14.220528,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 123.57142857142857)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:15.538371,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:16.915915,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:18.280653,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:19.586639,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:20.890060,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:22.361262,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:23.879935,"(7.5, 12.5, 12.391304347826086)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.785714285714285)","(21.0, 50.0, 48.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 22.558823529411764)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:25.584203,"(7.5, 12.5, 12.2)","(6.5, 13.5, 13.086206896551724)","(1.75, 1.77, 1.7469056603773585)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:26.985525,"(7.5, 12.5, 12.2)","(6.5, 13.5, 12.642857142857142)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 50.5)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:28.444581,"(7.5, 12.5, 12.2)","(6.5, 13.5, 12.441176470588236)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:29.933855,"(7.5, 12.5, 12.2)","(6.5, 13.5, 12.441176470588236)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:31.414282,"(7.5, 12.5, 12.2)","(6.5, 13.5, 12.441176470588236)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:32.956035,"(7.5, 12.5, 12.2)","(6.5, 13.5, 12.441176470588236)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:34.403706,"(7.5, 12.5, 12.2)","(6.5, 13.5, 12.441176470588236)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:35.841412,"(7.5, 12.5, 12.2)","(6.5, 13.5, 12.3)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:37.303998,"(7.5, 12.5, 12.2)","(6.5, 12.5, 12.3)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:38.775067,"(7.5, 12.5, 12.2)","(6.5, 12.5, 12.3)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:40.220096,"(7.5, 12.5, 11.666666666666666)","(6.5, 12.5, 12.3)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:41.616091,"(7.5, 12.5, 11.666666666666666)","(6.5, 12.5, 12.3)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:43.072862,"(7.5, 12.5, 11.666666666666666)","(6.5, 12.5, 12.3)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.9)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 24.5)","(91.0, 130.0, 118.75)","(11.0, 23.0, 19.75)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:44.403290,"(7.5, 12.5, 11.666666666666666)","(6.5, 12.5, 12.3)","(1.75, 1.77, 1.7326829268292683)","(9.0, 12.0, 11.88888888888889)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 59.6)","(11.0, 25.0, 23.6)","(91.0, 130.0, 118.75)","(11.0, 23.0, 17.583333333333332)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:45.828356,"(7.5, 12.5, 11.785714285714285)","(6.5, 12.5, 12.277777777777779)","(1.75, 1.77, 1.7333532934131737)","(9.0, 12.0, 11.88888888888889)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 59.6)","(11.0, 25.0, 23.6)","(91.0, 130.0, 118.75)","(11.0, 23.0, 17.22222222222222)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:47.372479,"(7.5, 12.5, 11.785714285714285)","(6.5, 12.5, 11.125)","(1.75, 1.77, 1.7333532934131737)","(9.0, 12.0, 12.833333333333334)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 59.6)","(11.0, 25.0, 23.6)","(91.0, 130.0, 118.75)","(11.0, 23.0, 17.22222222222222)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:48.801354,"(7.5, 12.5, 11.26923076923077)","(6.5, 12.5, 10.325)","(1.75, 1.77, 1.7773684210526315)","(9.0, 13.5, 12.458333333333334)","(21.0, 50.0, 46.0)","(19.0, 44.0, 37.57142857142857)","(21.0, 65.0, 60.85714285714286)","(11.0, 25.0, 24.318181818181817)","(91.0, 130.0, 118.75)","(11.0, 23.0, 20.11111111111111)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:50.180070,"(7.5, 12.5, 11.5)","(6.5, 12.5, 10.918181818181818)","(1.75, 1.88, 1.7709090909090908)","(9.0, 13.5, 12.458333333333334)","(21.0, 50.0, 46.0)","(19.0, 44.0, 34.0)","(21.0, 65.0, 60.85714285714286)","(11.0, 25.0, 24.318181818181817)","(91.0, 130.0, 118.75)","(11.0, 23.0, 20.11111111111111)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:51.593637,"(7.5, 12.5, 11.5)","(6.5, 12.5, 10.918181818181818)","(1.75, 1.88, 1.7709090909090908)","(9.0, 13.5, 12.458333333333334)","(21.0, 50.0, 46.0)","(19.0, 44.0, 34.0)","(21.0, 65.0, 60.85714285714286)","(11.0, 25.0, 24.318181818181817)","(91.0, 130.0, 118.75)","(11.0, 23.0, 20.11111111111111)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:53.105589,"(7.5, 12.5, 11.5)","(6.5, 12.5, 11.1)","(1.75, 1.88, 1.8061538461538462)","(9.0, 13.5, 12.71875)","(21.0, 50.0, 46.0)","(19.0, 44.0, 34.0)","(21.0, 65.0, 60.85714285714286)","(11.0, 25.0, 24.318181818181817)","(91.0, 130.0, 118.75)","(11.0, 23.0, 20.428571428571427)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:54.565825,"(7.5, 12.5, 11.5)","(6.5, 12.0, 10.971428571428572)","(1.75, 1.84, 1.8061538461538462)","(9.0, 13.5, 12.71875)","(21.0, 50.0, 46.0)","(19.0, 44.0, 34.0)","(21.0, 65.0, 60.85714285714286)","(11.0, 25.0, 24.318181818181817)","(91.0, 130.0, 118.75)","(11.0, 22.0, 19.0)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:55.969201,"(7.5, 12.5, 11.5)","(6.5, 12.0, 11.345454545454546)","(1.75, 1.84, 1.8061538461538462)","(9.0, 13.5, 12.71875)","(21.0, 50.0, 46.0)","(19.0, 44.0, 34.0)","(21.0, 65.0, 60.85714285714286)","(11.0, 25.0, 24.318181818181817)","(91.0, 130.0, 118.75)","(11.0, 22.0, 19.0)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:57.274605,"(7.5, 12.5, 11.5)","(6.5, 12.0, 11.345454545454546)","(1.8, 1.84, 1.8061538461538462)","(9.0, 13.5, 12.71875)","(21.0, 50.0, 46.0)","(19.0, 44.0, 34.0)","(21.0, 65.0, 60.85714285714286)","(11.0, 25.0, 24.318181818181817)","(91.0, 130.0, 118.75)","(11.0, 22.0, 19.0)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:58.590070,"(7.5, 12.5, 11.5)","(6.5, 12.0, 10.8)","(1.8, 1.84, 1.8308333333333333)","(9.0, 13.5, 12.71875)","(21.0, 50.0, 46.0)","(19.0, 44.0, 31.142857142857142)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 23.666666666666664)","(91.0, 130.0, 123.57142857142857)","(11.0, 22.0, 20.71875)","(101.0, 190.0, 167.5)"
12-01-2023 16:01:59.996637,"(7.5, 12.5, 11.5)","(6.5, 12.0, 13.0)","(1.8, 1.84, 1.8308333333333333)","(9.0, 13.5, 12.71875)","(21.0, 50.0, 46.0)","(19.0, 44.0, 31.142857142857142)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 23.666666666666664)","(91.0, 130.0, 118.75)","(11.0, 21.0, 20.735294117647058)","(101.0, 190.0, 167.5)"
12-01-2023 16:02:01.450146,"(7.5, 12.5, 11.5)","(6.5, 13.5, 13.333333333333334)","(1.8, 1.84, 1.8308333333333333)","(9.0, 13.5, 12.71875)","(21.0, 50.0, 46.0)","(19.0, 44.0, 31.142857142857142)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 21.0)","(91.0, 130.0, 118.75)","(11.0, 21.0, 20.735294117647058)","(101.0, 190.0, 167.5)"
12-01-2023 16:02:03.052958,"(7.5, 12.5, 11.26923076923077)","(6.5, 15.0, 13.428571428571429)","(1.8, 1.84, 1.8308333333333333)","(9.0, 13.5, 12.71875)","(21.0, 50.0, 46.0)","(19.0, 44.0, 31.142857142857142)","(21.0, 65.0, 55.33333333333333)","(11.0, 25.0, 21.0)","(91.0, 130.0, 118.75)","(11.0, 21.0, 20.735294117647058)","(101.0, 190.0, 167.5)"
