,Kaytee Valiente,Imagine Howe,Moscow Mule,True Scotsman,Anonymous Source,Olympic Honour,Has The Look,Klatten
11-01-2023 12:03:48.465870,"(21.0, 32.0, 31.0)","(2.6, 2.94, 2.93625)","(31.0, 44.0, 42.25)","(3.8, 4.3, 4.265470852017937)","(11.0, 14.0, 13.899193548387096)","(11.0, 14.0, 13.772200772200772)","(4.0, 4.6, 4.565804597701149)","(81.0, 190.0, 170.0)"
11-01-2023 12:03:49.520954,"(21.0, 32.0, 30.823529411764707)","(2.6, 2.94, 2.9361818181818182)","(31.0, 44.0, 42.25)","(3.8, 4.3, 4.265470852017937)","(11.0, 14.0, 13.899193548387096)","(11.0, 14.0, 13.772200772200772)","(4.0, 4.6, 4.565804597701149)","(81.0, 190.0, 170.0)"
11-01-2023 12:03:50.532997,"(21.0, 32.0, 30.845637583892618)","(2.6, 2.96, 2.945112781954887)","(31.0, 44.0, 42.75)","(3.8, 4.3, 4.263945578231293)","(11.0, 14.0, 13.899193548387096)","(11.0, 14.0, 13.746781115879829)","(4.0, 4.6, 4.56058201058201)","(81.0, 190.0, 170.0)"
11-01-2023 12:03:51.572726,"(21.0, 32.0, 30.845637583892618)","(2.6, 2.94, 2.9263849765258216)","(31.0, 44.0, 42.75)","(3.8, 4.3, 4.2636568848758465)","(11.0, 14.0, 13.898373983739837)","(11.0, 14.0, 13.746781115879829)","(4.0, 4.6, 4.554939759036144)","(81.0, 190.0, 174.28571428571428)"
11-01-2023 12:03:52.615689,"(21.0, 32.0, 30.83783783783784)","(2.6, 2.94, 2.92734693877551)","(31.0, 44.0, 42.75)","(3.8, 4.3, 4.279431072210065)","(11.0, 14.0, 13.896694214876034)","(11.0, 14.0, 13.751054852320674)","(4.0, 4.6, 4.559080962800875)","(81.0, 180.0, 161.8181818181818)"
11-01-2023 12:03:53.724066,"(21.0, 32.0, 30.853503184713375)","(2.6, 2.94, 2.9305882352941177)","(31.0, 44.0, 42.75)","(3.8, 4.3, 4.256279069767442)","(11.0, 14.0, 13.897058823529411)","(11.0, 14.0, 13.757201646090534)","(4.0, 4.6, 4.391776315789474)","(81.0, 180.0, 161.8181818181818)"
11-01-2023 12:03:54.788223,"(21.0, 32.0, 30.725925925925925)","(2.6, 2.98, 2.9612173913043476)","(31.0, 44.0, 42.2)","(3.7, 4.4, 4.3305)","(11.0, 14.0, 13.897058823529411)","(11.0, 14.0, 13.757201646090534)","(4.0, 4.4, 4.393046357615894)","(81.0, 180.0, 161.8181818181818)"
11-01-2023 12:03:55.785565,"(21.0, 32.0, 30.725925925925925)","(2.6, 2.98, 2.9614634146341463)","(31.0, 44.0, 42.2)","(3.7, 4.4, 4.3305)","(11.0, 14.0, 14.307692307692308)","(11.0, 14.0, 13.868589743589743)","(4.0, 4.4, 4.420748299319728)","(81.0, 180.0, 173.52941176470588)"
11-01-2023 12:03:56.815434,"(21.0, 29.0, 28.57894736842105)","(2.6, 2.96, 2.9266666666666667)","(31.0, 46.0, 44.06896551724138)","(3.7, 4.4, 4.361924686192469)","(11.0, 14.5, 14.30379746835443)","(11.0, 14.0, 13.91823056300268)","(4.0, 4.5, 4.384705882352941)","(81.0, 180.0, 173.52941176470588)"
11-01-2023 12:03:57.835493,"(21.0, 29.0, 28.42105263157895)","(2.6, 2.98, 2.9629447852760737)","(31.0, 46.0, 44.4)","(3.7, 4.4, 4.361924686192469)","(11.0, 14.5, 14.300420168067227)","(11.0, 14.0, 13.913352272727273)","(4.0, 4.4, 4.38075117370892)","(81.0, 180.0, 173.52941176470588)"
11-01-2023 12:03:58.841891,"(21.0, 29.0, 28.291666666666668)","(2.6, 2.98, 2.9645602605863193)","(31.0, 46.0, 44.4)","(3.7, 4.4, 4.368336673346693)","(11.0, 14.5, 14.355721393034825)","(11.0, 14.0, 13.923295454545455)","(4.0, 4.4, 4.28212927756654)","(81.0, 180.0, 173.88888888888889)"
11-01-2023 12:03:59.863676,"(21.0, 29.0, 28.333333333333332)","(2.6, 2.98, 2.968)","(31.0, 46.0, 44.148148148148145)","(3.7, 4.5, 4.339482200647249)","(11.0, 14.5, 14.361904761904762)","(11.0, 14.0, 13.41616766467066)","(4.0, 4.3, 4.296625766871165)","(81.0, 180.0, 173.88888888888889)"
11-01-2023 12:04:00.853560,"(21.0, 29.0, 28.220338983050848)","(2.6, 2.98, 2.9699999999999998)","(31.0, 46.0, 44.75)","(3.7, 4.5, 4.419741100323625)","(11.0, 14.5, 14.370731707317074)","(11.0, 13.5, 13.420454545454545)","(4.0, 4.3, 4.280213903743316)","(81.0, 180.0, 178.75)"
11-01-2023 12:04:01.892601,"(21.0, 29.0, 27.977777777777778)","(2.6, 2.98, 2.967079037800687)","(31.0, 46.0, 45.45454545454545)","(3.7, 4.5, 4.4425675675675675)","(11.0, 14.5, 14.370731707317074)","(11.0, 13.5, 13.406593406593407)","(4.0, 4.3, 4.2731382978723405)","(81.0, 180.0, 173.33333333333334)"
11-01-2023 12:04:03.029761,"(21.0, 29.0, 27.571428571428573)","(2.6, 2.98, 2.968945147679325)","(31.0, 46.0, 44.97142857142857)","(3.7, 4.5, 4.445859872611465)","(11.0, 14.5, 14.370731707317074)","(11.0, 13.5, 13.208487084870848)","(4.0, 4.3, 4.271957671957672)","(81.0, 180.0, 171.76470588235293)"
11-01-2023 12:04:04.090787,"(21.0, 28.0, 27.966666666666665)","(2.6, 2.98, 2.9687553648068667)","(31.0, 46.0, 45.0)","(3.8, 4.5, 4.445783132530121)","(11.0, 14.5, 14.398514851485148)","(11.0, 13.5, 13.011627906976743)","(4.0, 4.3, 4.2794326241134755)","(81.0, 180.0, 164.28571428571428)"
11-01-2023 12:04:05.176719,"(21.0, 28.0, 27.842105263157894)","(2.6, 3.0, 2.992716049382716)","(31.0, 46.0, 45.0)","(3.8, 4.5, 4.449324324324325)","(11.0, 14.5, 14.571428571428571)","(11.0, 13.5, 12.936213991769547)","(4.0, 4.3, 4.241428571428571)","(81.0, 190.0, 163.75)"
11-01-2023 12:04:06.272792,"(21.0, 29.0, 28.155172413793103)","(2.6, 3.0, 2.9931147540983605)","(31.0, 46.0, 45.05263157894737)","(3.8, 4.5, 4.449324324324325)","(11.0, 15.0, 14.571428571428571)","(11.0, 13.0, 12.944839857651246)","(4.0, 4.3, 4.276515151515151)","(81.0, 190.0, 163.75)"
11-01-2023 12:04:07.305064,"(21.0, 29.0, 28.196969696969695)","(2.6, 3.0, 2.995986394557823)","(31.0, 46.0, 45.294117647058826)","(3.8, 4.5, 4.456896551724138)","(11.0, 15.0, 14.746478873239436)","(11.0, 13.0, 13.08173076923077)","(3.9, 4.3, 4.326060606060606)","(81.0, 190.0, 173.63636363636363)"
11-01-2023 12:04:08.350436,"(21.0, 29.0, 28.247619047619047)","(2.6, 2.94, 2.9217021276595743)","(31.0, 46.0, 45.4468085106383)","(3.8, 4.6, 4.5257847533632285)","(11.0, 15.0, 14.781725888324873)","(11.0, 13.5, 12.869252873563218)","(3.9, 4.4, 4.336526946107785)","(81.0, 190.0, 179.28571428571428)"
11-01-2023 12:04:09.432784,"(21.0, 29.0, 28.283783783783782)","(2.6, 2.92, 2.9046153846153846)","(31.0, 46.0, 46.208955223880594)","(3.8, 4.6, 4.6155672823219)","(11.0, 15.0, 15.1875)","(11.0, 13.0, 13.332797427652734)","(3.9, 4.4, 4.187931034482759)","(81.0, 190.0, 185.0)"
11-01-2023 12:04:10.503549,"(21.0, 30.0, 29.27777777777778)","(2.6, 2.96, 2.9427906976744187)","(31.0, 48.0, 46.208955223880594)","(3.8, 4.7, 4.6159459459459455)","(11.0, 15.5, 15.277227722772277)","(11.0, 13.5, 13.312883435582823)","(3.9, 4.2, 4.190839694656488)","(81.0, 190.0, 186.25)"
11-01-2023 12:04:11.562534,"(21.0, 30.0, 29.27777777777778)","(2.6, 2.94, 2.928936170212766)","(31.0, 48.0, 46.064516129032256)","(3.8, 4.7, 4.601582278481012)","(11.0, 15.5, 15.277227722772277)","(11.0, 13.5, 13.195564516129032)","(3.9, 4.2, 4.168)","(81.0, 190.0, 186.25)"
11-01-2023 12:04:12.685866,"(21.0, 30.0, 29.285714285714285)","(2.6, 2.94, 2.9251851851851853)","(31.0, 48.0, 44.0)","(3.8, 4.7, 4.625706940874036)","(11.0, 15.5, 15.300884955752213)","(11.0, 13.5, 13.221374045801527)","(3.9, 4.2, 4.168115942028986)","(81.0, 190.0, 185.0)"
11-01-2023 12:04:13.766482,"(21.0, 30.0, 29.1875)","(2.6, 2.94, 2.927945205479452)","(31.0, 44.0, 42.0)","(3.8, 4.7, 4.632464454976303)","(11.0, 15.5, 15.304347826086957)","(11.0, 13.5, 13.227969348659004)","(3.9, 4.2, 4.169585253456221)","(81.0, 190.0, 186.36363636363637)"
11-01-2023 12:04:14.840045,"(21.0, 30.0, 29.485148514851485)","(2.6, 2.94, 2.915208333333333)","(31.0, 42.0, 41.642857142857146)","(3.8, 4.7, 4.633874709976798)","(11.0, 15.5, 15.309322033898304)","(11.0, 13.5, 13.231060606060606)","(3.9, 4.2, 4.163888888888889)","(81.0, 190.0, 183.33333333333334)"
11-01-2023 12:04:15.959323,"(21.0, 30.0, 29.49514563106796)","(2.6, 2.94, 2.917224880382775)","(31.0, 42.0, 41.6551724137931)","(3.8, 4.7, 4.633874709976798)","(11.0, 15.5, 15.768292682926829)","(11.0, 13.5, 13.074850299401197)","(3.9, 4.2, 4.1570921985815605)","(91.0, 190.0, 181.42857142857142)"
11-01-2023 12:04:16.993002,"(21.0, 30.0, 29.49514563106796)","(2.6, 2.92, 2.914285714285714)","(31.0, 42.0, 41.6)","(3.8, 4.7, 4.633563218390805)","(11.0, 16.0, 15.768939393939394)","(11.0, 13.5, 12.906666666666666)","(3.9, 4.2, 4.224260355029586)","(91.0, 190.0, 181.42857142857142)"
11-01-2023 12:04:18.043934,"(21.0, 30.0, 29.85)","(2.6, 2.92, 2.913015873015873)","(31.0, 42.0, 41.46153846153846)","(3.8, 4.7, 4.634761904761905)","(11.0, 16.0, 15.777310924369749)","(11.0, 13.0, 12.820652173913043)","(3.9, 4.3, 4.237440758293839)","(91.0, 190.0, 181.42857142857142)"
11-01-2023 12:04:19.117775,"(21.0, 30.0, 29.85)","(2.6, 2.92, 2.907887323943662)","(31.0, 42.0, 40.833333333333336)","(3.8, 4.7, 4.645661157024794)","(11.0, 16.0, 15.78695652173913)","(11.0, 13.0, 12.820652173913043)","(3.9, 4.3, 4.237440758293839)","(91.0, 190.0, 181.42857142857142)"
11-01-2023 12:04:20.172566,"(21.0, 30.0, 29.862068965517242)","(2.6, 2.92, 2.9086153846153846)","(31.0, 42.0, 41.096774193548384)","(3.8, 4.7, 4.596244131455399)","(11.0, 16.0, 15.8203125)","(11.0, 13.0, 12.820652173913043)","(3.9, 4.3, 4.242702702702703)","(91.0, 190.0, 181.42857142857142)"
11-01-2023 12:04:21.241070,"(21.0, 32.0, 30.271186440677965)","(2.6, 2.94, 2.908888888888889)","(31.0, 42.0, 40.705882352941174)","(3.8, 4.6, 4.596244131455399)","(11.0, 16.0, 15.857142857142858)","(11.0, 13.0, 12.840782122905027)","(3.9, 4.3, 4.239080459770115)","(91.0, 190.0, 181.42857142857142)"
11-01-2023 12:04:22.255321,"(21.0, 32.0, 30.285714285714285)","(2.6, 2.92, 2.9114285714285715)","(31.0, 42.0, 40.810810810810814)","(3.8, 4.6, 4.5781021897810215)","(11.0, 16.0, 15.857142857142858)","(11.0, 13.0, 12.937275985663083)","(3.9, 4.3, 4.2449367088607595)","(91.0, 190.0, 181.42857142857142)"
11-01-2023 12:04:23.319782,"(21.0, 32.0, 30.285714285714285)","(2.6, 2.92, 2.9108474576271184)","(31.0, 40.0, 39.625)","(3.8, 4.6, 4.5781021897810215)","(11.0, 16.0, 15.910071942446043)","(11.0, 13.5, 13.1875)","(3.9, 4.3, 4.237610619469026)","(91.0, 190.0, 181.42857142857142)"
11-01-2023 12:04:24.306075,"(21.0, 32.0, 30.341463414634145)","(2.6, 2.92, 2.918285714285714)","(31.0, 42.0, 41.03448275862069)","(3.8, 4.6, 4.565015479876161)","(11.0, 16.0, 15.910071942446043)","(11.0, 13.5, 13.228373702422145)","(3.9, 4.3, 4.242941176470588)","(91.0, 190.0, 181.42857142857142)"
11-01-2023 12:04:25.374239,"(21.0, 32.0, 30.630872483221477)","(2.6, 2.92, 2.918285714285714)","(31.0, 42.0, 39.69230769230769)","(3.8, 4.6, 4.553333333333333)","(11.0, 16.0, 15.912408759124087)","(11.0, 13.5, 13.243103448275862)","(3.9, 4.3, 4.2156521739130435)","(91.0, 190.0, 181.42857142857142)"
11-01-2023 12:04:26.419583,"(21.0, 32.0, 30.64)","(2.6, 2.92, 2.917037037037037)","(31.0, 42.0, 39.8)","(3.8, 4.6, 4.538095238095238)","(11.0, 16.0, 15.88135593220339)","(11.0, 13.5, 13.230038022813687)","(3.9, 4.3, 4.172327044025157)","(91.0, 190.0, 173.07692307692307)"
11-01-2023 12:04:27.483629,"(21.0, 32.0, 30.5531914893617)","(2.6, 2.94, 2.9225352112676055)","(31.0, 40.0, 38.981818181818184)","(3.8, 4.6, 4.484690553745929)","(11.0, 16.0, 15.85344827586207)","(11.0, 13.5, 13.230038022813687)","(3.9, 4.2, 4.244036697247706)","(91.0, 180.0, 173.07692307692307)"
11-01-2023 12:04:28.549343,"(21.0, 32.0, 30.442748091603054)","(2.6, 2.96, 2.946938775510204)","(31.0, 40.0, 38.78260869565217)","(3.8, 4.5, 4.484690553745929)","(11.0, 16.0, 15.850877192982455)","(11.0, 13.5, 13.636842105263158)","(3.9, 4.3, 4.242533936651584)","(91.0, 180.0, 173.07692307692307)"
11-01-2023 12:04:29.577304,"(21.0, 32.0, 30.442748091603054)","(2.6, 2.96, 2.9405555555555556)","(31.0, 40.0, 38.71111111111111)","(3.8, 4.5, 4.47007874015748)","(11.0, 16.0, 16.24468085106383)","(11.0, 14.0, 13.560975609756097)","(3.9, 4.3, 4.206474820143885)","(91.0, 180.0, 171.0)"
11-01-2023 12:04:30.595115,"(21.0, 32.0, 30.442748091603054)","(2.6, 3.05, 2.9414666666666665)","(31.0, 40.0, 39.333333333333336)","(3.8, 4.6, 4.540157480314961)","(11.0, 17.0, 17.9375)","(11.0, 14.0, 13.82857142857143)","(3.9, 4.3, 5.551724137931035)","(91.0, 180.0, 9010.1)"
11-01-2023 12:04:31.575903,"(21.0, 48.0, 39.33333333333333)","(2.6, 3.2, 3.1424000000000003)","(31.0, 90.0, 61.0)","(3.8, 5.9, 5.65)","(11.0, 22.0, 15.4375)","(11.0, 14.0, 13.82857142857143)","(3.9, 7.0, 4.85)","(91.0, 99999, 227.0)"
11-01-2023 12:04:32.587359,"(21.0, 23.0, 22.029850746268657)","(2.6, 2.92, 2.7971929824561403)","(31.0, 90.0, 61.0)","(3.8, 5.3, 4.523076923076923)","(11.0, 22.0, 17.3125)","(11.0, 14.0, 13.82857142857143)","(3.9, 6.8, 3.9564935064935067)","(91.0, 240.0, 299.0)"
11-01-2023 12:04:33.586996,"(21.0, 23.0, 22.033898305084747)","(2.6, 2.92, 2.817560975609756)","(31.0, 44.0, 33.2)","(3.8, 4.8, 4.446153846153846)","(11.0, 22.0, 20.4)","(11.0, 14.0, 13.5)","(3.9, 4.2, 4.103973509933774)","(91.0, 320.0, 317.0)"
11-01-2023 12:04:34.637770,"(21.0, 23.0, 22.035714285714285)","(2.6, 2.92, 2.8897297297297295)","(31.0, 44.0, 34.4)","(3.8, 4.4, 4.393548387096774)","(11.0, 22.0, 18.0)","(11.0, 14.0, 18.444444444444443)","(3.9, 4.2, 4.0625)","(91.0, 340.0, 317.0)"
11-01-2023 12:04:35.664727,"(21.0, 23.0, 22.035714285714285)","(2.6, 3.05, 3.023076923076923)","(31.0, 44.0, 32.285714285714285)","(3.8, 4.4, 4.387096774193549)","(11.0, 22.0, 18.0)","(11.0, 22.0, 18.444444444444443)","(3.9, 5.3, 4.228571428571429)","(91.0, 340.0, 317.0)"
11-01-2023 12:04:36.767346,"(21.0, 40.0, 34.0)","(2.6, 3.05, 3.0)","(31.0, 42.0, 32.294117647058826)","(3.8, 4.4, 4.387096774193549)","(11.0, 22.0, 18.0)","(11.0, 22.0, 20.88888888888889)","(3.9, 5.0, 4.947368421052632)","(91.0, 340.0, 317.0)"
11-01-2023 12:04:37.798454,"(21.0, 17.0, 15.327272727272728)","(2.6, 3.05, 2.8249999999999997)","(31.0, 42.0, 32.294117647058826)","(3.8, 4.4, 3.511111111111111)","(11.0, 22.0, 18.0)","(11.0, 22.0, 20.88888888888889)","(3.9, 7.0, 5.3826086956521735)","(91.0, 340.0, 317.0)"
11-01-2023 12:04:38.861356,"(21.0, 17.0, 15.382978723404255)","(2.6, 3.05, 2.8249999999999997)","(31.0, 42.0, 32.294117647058826)","(3.8, 4.2, 3.5375)","(11.0, 22.0, 19.42857142857143)","(11.0, 22.0, 21.411764705882355)","(3.9, 7.0, 4.35)","(91.0, 340.0, 371.0)"
11-01-2023 12:04:39.914186,"(21.0, 17.0, 15.45)","(2.6, 3.05, 3.0225)","(31.0, 42.0, 32.294117647058826)","(3.8, 4.2, 3.511111111111111)","(11.0, 22.0, 16.333333333333332)","(11.0, 22.0, 15.666666666666666)","(3.9, 6.6, 4.7875)","(91.0, 400.0, 371.0)"
