,Denis The Menace,Kinimakatka,Artificial Blue,Lektra Flying,Nash Bale,Rose Danae,Speedy Mouse,Jayville Menace
04-01-2023 15:54:12.160208,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 9.06)","(31.0, 85.0, 45.625)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:13.301558,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 9.06)","(31.0, 85.0, 45.625)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:14.401193,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 9.06)","(31.0, 85.0, 45.625)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:15.432483,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 9.06)","(31.0, 85.0, 45.625)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:16.431393,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 9.06)","(31.0, 85.0, 45.625)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:17.559321,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 45.625)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:18.654000,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 45.625)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:19.856185,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 45.625)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:21.031954,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:22.174821,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:23.232240,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:24.435385,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:25.537554,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:26.665140,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:27.747118,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:28.856523,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:29.920638,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:31.053363,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:32.179182,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:33.366504,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:34.546453,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:35.729183,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:36.905581,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:37.938188,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:38.973309,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:40.074185,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:41.209804,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:42.397273,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 8.98)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:43.619681,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 29.8125)","(5.5, 8.2, 6.92)","(5.0, 11.5, 12.88888888888889)","(31.0, 85.0, 57.91666666666667)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:44.794849,"(5.5, 11.0, 10.725000000000001)","(4.6, 8.0, 6.52)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 85.0, 130.83333333333334)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:45.968868,"(5.5, 11.0, 8.3)","(4.6, 8.0, 6.942857142857143)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 91.25)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:47.092646,"(5.5, 11.0, 8.3)","(4.6, 8.0, 6.942857142857143)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 92.5)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:48.296657,"(5.5, 9.4, 7.12)","(4.6, 8.0, 6.942857142857143)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 92.5)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:49.445715,"(5.5, 10.0, 8.925)","(4.6, 8.0, 6.942857142857143)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 92.5)","(9.0, 17.0, 13.56)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:50.571195,"(5.5, 10.0, 8.32)","(4.6, 8.0, 6.942857142857143)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 92.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 3.6)"
04-01-2023 15:54:51.768985,"(5.5, 10.0, 8.925)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 92.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:54:52.979880,"(5.5, 10.0, 8.925)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 92.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:54:54.099208,"(5.5, 10.0, 8.925)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 92.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:54:55.278873,"(5.5, 10.0, 8.925)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 92.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:54:56.514019,"(5.5, 10.0, 7.314285714285714)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 92.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:54:57.643305,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 92.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:54:58.915222,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 69.0)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:55:00.091644,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 67.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:55:01.297148,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 67.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:55:02.497962,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 67.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:55:03.677944,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 30.7)","(5.5, 8.2, 6.92)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 67.5)","(9.0, 17.0, 15.5)","(3.0, 4.8, 4.49)"
04-01-2023 15:55:04.870850,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 4.49)"
04-01-2023 15:55:06.042612,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 4.49)"
04-01-2023 15:55:07.117701,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 4.49)"
04-01-2023 15:55:08.184124,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 4.49)"
04-01-2023 15:55:09.273131,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 4.49)"
04-01-2023 15:55:10.432066,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:11.836748,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:13.203536,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:14.434606,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:15.709593,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:16.875267,"(5.5, 11.5, 10.144444444444444)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:18.062142,"(5.5, 11.5, 8.071428571428571)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:19.250988,"(5.5, 11.5, 8.071428571428571)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.48)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:20.421484,"(5.5, 11.5, 8.071428571428571)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 11.5)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:21.629249,"(5.5, 11.5, 8.071428571428571)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 17.0, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:22.808150,"(5.5, 11.5, 8.071428571428571)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:23.976745,"(5.5, 11.5, 8.071428571428571)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:25.137405,"(5.5, 11.5, 8.071428571428571)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:26.372807,"(5.5, 11.5, 8.071428571428571)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:27.613083,"(5.5, 11.5, 8.071428571428571)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:28.850627,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:30.019274,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:31.310345,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:32.553493,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:33.806971,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:35.275544,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:36.510530,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:37.851597,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:38.978409,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 11.125)","(3.0, 4.8, 3.533333333333333)"
04-01-2023 15:55:40.105481,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.0, 11.125)","(3.0, 4.8, 4.173333333333333)"
04-01-2023 15:55:41.275140,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.0, 11.125)","(3.0, 4.8, 4.458181818181818)"
04-01-2023 15:55:42.548329,"(5.5, 11.5, 7.957142857142857)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.0, 11.125)","(3.0, 4.8, 4.458181818181818)"
04-01-2023 15:55:43.769074,"(5.5, 11.5, 9.975)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.0, 11.125)","(3.0, 4.8, 4.458181818181818)"
04-01-2023 15:55:45.020471,"(5.5, 11.5, 9.975)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.0, 11.125)","(3.0, 4.8, 4.458181818181818)"
04-01-2023 15:55:46.301657,"(5.5, 11.5, 9.975)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.171428571428571)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.0, 11.125)","(3.0, 4.8, 4.458181818181818)"
04-01-2023 15:55:47.569342,"(5.5, 11.5, 9.975)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.719999999999999)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.0, 13.18)","(3.0, 4.8, 4.458181818181818)"
04-01-2023 15:55:48.777988,"(5.5, 11.5, 9.975)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.719999999999999)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 4.458181818181818)"
04-01-2023 15:55:49.887476,"(5.5, 11.5, 9.975)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.719999999999999)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 4.458181818181818)"
04-01-2023 15:55:50.990810,"(5.5, 11.5, 9.975)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.719999999999999)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 4.458181818181818)"
04-01-2023 15:55:52.092448,"(5.5, 11.5, 9.975)","(4.6, 8.0, 6.914285714285715)","(14.0, 32.0, 27.25)","(5.5, 8.2, 7.719999999999999)","(5.0, 13.0, 12.88888888888889)","(31.0, 210.0, 63.599999999999994)","(9.0, 16.5, 13.18)","(3.0, 4.8, 4.458181818181818)"
