,Jayville Mac,Typhoon Missile,Orford Bale,Alvarez Bale,Groomsman,Son Of Brock,Was A Soldier,Chasing Boyd
04-01-2023 13:21:35.693155,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.890625)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.0533333333333332)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:36.790333,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.0533333333333332)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:37.965713,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.0533333333333332)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:39.083059,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.0533333333333332)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:40.297571,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.06)","(11.0, 20.0, 16.733333333333334)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:41.706114,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.15, 3.0533333333333332)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:42.960893,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.0533333333333332)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:44.296586,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:45.449814,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:46.534394,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:47.548414,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:48.712401,"(5.5, 7.4, 6.2)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:49.802134,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:50.856515,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:51.959620,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:53.106061,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:54.243868,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 3.8823529411764706)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.0184615384615383)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:55.389830,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.15, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:56.429534,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:57.550127,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:58.625611,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:21:59.667301,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:00.727571,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.022222222222222)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:01.873954,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 35.666666666666664)","(18.0, 70.0, 46.705882352941174)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 2.98)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:03.123890,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 40.5)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.994285714285714)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:04.261391,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.994285714285714)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:05.269545,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.994285714285714)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:06.294917,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.994285714285714)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:07.337863,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.994285714285714)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:08.424883,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.98)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:09.472496,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.98)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:10.654215,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 3.8000000000000003)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.98)","(11.0, 20.0, 16.733333333333334)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:11.788239,"(5.5, 7.4, 6.2)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.98)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:12.877034,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.98)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:13.923087,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.98)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:14.971534,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.98)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:16.088466,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.98)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:17.169989,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.98)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:18.212941,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 45.25)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.0, 2.979)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:19.302667,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 43.111111111111114)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.15, 2.9833333333333334)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:20.512068,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 43.111111111111114)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.0611111111111113)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:21.687689,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 70.0, 44.2)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.0611111111111113)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:22.773029,"(5.5, 7.4, 6.745454545454546)","(19.0, 55.0, 51.25)","(18.0, 65.0, 42.05882352941177)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.0611111111111113)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.95)"
04-01-2023 13:22:23.778207,"(5.5, 7.4, 7.057142857142857)","(19.0, 55.0, 51.25)","(18.0, 65.0, 42.05882352941177)","(3.1, 4.2, 4.0)","(16.0, 46.0, 43.14285714285714)","(2.8, 3.1, 3.0611111111111113)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.2, 6.9714285714285715)"
04-01-2023 13:22:24.966735,"(5.5, 7.4, 7.057142857142857)","(19.0, 55.0, 53.333333333333336)","(18.0, 60.0, 53.523809523809526)","(3.1, 4.2, 3.8684210526315788)","(16.0, 46.0, 33.05882352941177)","(2.8, 3.1, 3.0611111111111113)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.0, 6.9714285714285715)"
04-01-2023 13:22:26.175221,"(5.5, 7.4, 6.854545454545455)","(19.0, 55.0, 50.166666666666664)","(18.0, 60.0, 47.2)","(3.1, 4.2, 3.8684210526315788)","(16.0, 46.0, 36.8)","(2.8, 3.1, 3.075)","(11.0, 20.0, 17.789473684210527)","(6.0, 8.0, 6.9714285714285715)"
04-01-2023 13:22:27.276409,"(5.5, 7.4, 6.854545454545455)","(19.0, 55.0, 50.166666666666664)","(18.0, 60.0, 47.2)","(3.1, 4.2, 3.8684210526315788)","(16.0, 44.0, 36.8)","(2.8, 3.1, 3.075)","(11.0, 20.0, 17.517241379310345)","(6.0, 8.0, 7.576470588235294)"
04-01-2023 13:22:28.434366,"(5.5, 7.4, 7.025)","(19.0, 70.0, 50.44444444444444)","(19.0, 60.0, 50.46153846153846)","(3.2, 4.2, 3.8684210526315788)","(18.0, 44.0, 36.8)","(2.7, 3.1, 3.075)","(12.0, 20.0, 17.517241379310345)","(6.0, 8.0, 7.6)"
04-01-2023 13:22:29.559731,"(5.5, 7.4, 7.025)","(19.0, 70.0, 50.44444444444444)","(19.0, 60.0, 49.09090909090909)","(3.2, 4.2, 3.8684210526315788)","(18.0, 44.0, 36.8)","(2.7, 3.1, 3.075)","(12.0, 20.0, 17.517241379310345)","(6.0, 8.0, 7.6)"
04-01-2023 13:22:30.722779,"(5.5, 7.4, 7.025)","(19.0, 70.0, 50.44444444444444)","(19.0, 60.0, 48.8)","(3.2, 4.2, 3.8684210526315788)","(18.0, 44.0, 36.8)","(2.7, 3.1, 3.075)","(12.0, 20.0, 17.517241379310345)","(6.0, 8.0, 7.6)"
04-01-2023 13:22:31.776461,"(5.5, 7.4, 7.025)","(19.0, 70.0, 50.44444444444444)","(19.0, 60.0, 48.8)","(3.2, 4.2, 3.8684210526315788)","(18.0, 44.0, 36.8)","(2.7, 3.1, 3.075)","(12.0, 20.0, 17.517241379310345)","(6.0, 8.0, 7.6)"
04-01-2023 13:22:32.861402,"(5.5, 7.4, 7.025)","(19.0, 70.0, 50.44444444444444)","(19.0, 60.0, 49.81818181818181)","(3.2, 4.2, 3.8684210526315788)","(18.0, 44.0, 36.8)","(2.7, 3.1, 3.075)","(12.0, 20.0, 17.517241379310345)","(6.0, 8.0, 7.6)"
04-01-2023 13:22:33.981104,"(5.5, 7.4, 7.025)","(19.0, 70.0, 50.44444444444444)","(19.0, 60.0, 49.81818181818181)","(3.2, 4.2, 3.8684210526315788)","(18.0, 44.0, 36.8)","(2.7, 3.1, 3.0647058823529414)","(12.0, 20.0, 17.517241379310345)","(6.0, 8.0, 7.6)"
04-01-2023 13:22:35.156249,"(5.5, 7.4, 7.025)","(19.0, 70.0, 50.44444444444444)","(19.0, 60.0, 49.81818181818181)","(3.2, 4.2, 3.8684210526315788)","(18.0, 44.0, 36.8)","(2.7, 3.1, 3.0647058823529414)","(12.0, 20.0, 17.517241379310345)","(6.0, 8.0, 7.6)"
04-01-2023 13:22:36.380153,"(5.5, 7.4, 7.233333333333333)","(19.0, 70.0, 60.73684210526316)","(19.0, 60.0, 49.81818181818181)","(3.2, 4.2, 3.8684210526315788)","(18.0, 44.0, 36.8)","(2.7, 3.1, 3.0647058823529414)","(12.0, 20.0, 17.517241379310345)","(6.0, 8.0, 7.6)"
04-01-2023 13:22:37.531933,"(5.5, 7.4, 7.233333333333333)","(19.0, 70.0, 60.73684210526316)","(19.0, 60.0, 49.81818181818181)","(3.2, 4.2, 3.8684210526315788)","(18.0, 44.0, 31.4)","(2.7, 3.1, 3.0647058823529414)","(12.0, 20.0, 17.517241379310345)","(6.0, 8.0, 7.6)"
04-01-2023 13:22:38.698854,"(5.5, 7.4, 7.233333333333333)","(19.0, 70.0, 60.73684210526316)","(19.0, 60.0, 49.81818181818181)","(3.2, 4.2, 3.7333333333333334)","(18.0, 44.0, 34.0)","(2.7, 3.1, 3.077777777777778)","(12.0, 20.0, 16.64)","(6.0, 8.0, 7.6)"
04-01-2023 13:22:39.874680,"(5.5, 7.4, 7.1692307692307695)","(19.0, 70.0, 62.666666666666664)","(19.0, 60.0, 49.5)","(3.2, 4.2, 3.84375)","(18.0, 42.0, 37.84615384615385)","(2.7, 3.1, 3.0812500000000003)","(12.0, 20.0, 17.677419354838708)","(6.0, 8.0, 6.720000000000001)"
04-01-2023 13:22:41.095151,"(5.5, 7.4, 6.907692307692308)","(19.0, 70.0, 62.666666666666664)","(19.0, 60.0, 46.73684210526316)","(3.2, 4.2, 3.84375)","(18.0, 40.0, 37.84615384615385)","(2.7, 3.1, 3.076)","(12.0, 20.0, 17.942857142857143)","(6.0, 8.0, 6.720000000000001)"
04-01-2023 13:22:42.257685,"(5.5, 7.4, 6.907692307692308)","(19.0, 70.0, 62.666666666666664)","(19.0, 60.0, 46.73684210526316)","(3.2, 4.2, 3.84375)","(18.0, 40.0, 37.84615384615385)","(2.7, 3.1, 3.076)","(12.0, 20.0, 17.942857142857143)","(6.0, 8.0, 6.720000000000001)"
04-01-2023 13:22:43.393980,"(5.5, 7.4, 6.907692307692308)","(19.0, 70.0, 66.0)","(19.0, 60.0, 52.0)","(3.2, 4.2, 3.84375)","(18.0, 40.0, 37.733333333333334)","(2.7, 3.1, 3.076)","(12.0, 20.0, 17.942857142857143)","(6.0, 8.0, 6.933333333333334)"
04-01-2023 13:22:44.572607,"(5.5, 7.4, 6.907692307692308)","(19.0, 70.0, 66.0)","(19.0, 60.0, 52.0)","(3.2, 4.2, 3.84375)","(18.0, 42.0, 37.733333333333334)","(2.7, 3.1, 3.076)","(12.0, 20.0, 17.942857142857143)","(6.0, 8.0, 6.933333333333334)"
04-01-2023 13:22:45.794862,"(5.5, 7.4, 6.907692307692308)","(19.0, 70.0, 64.94117647058823)","(19.0, 60.0, 52.0)","(3.2, 4.2, 3.725)","(18.0, 42.0, 37.733333333333334)","(2.7, 3.1, 3.075)","(12.0, 20.0, 17.23076923076923)","(6.0, 8.0, 6.933333333333334)"
04-01-2023 13:22:46.896822,"(5.5, 7.4, 7.044444444444444)","(19.0, 70.0, 64.94117647058823)","(19.0, 60.0, 47.333333333333336)","(3.2, 4.2, 3.84375)","(18.0, 42.0, 36.35294117647059)","(2.7, 3.1, 3.075)","(12.0, 20.0, 18.181818181818183)","(6.0, 8.0, 6.720000000000001)"
04-01-2023 13:22:47.979325,"(5.5, 7.4, 7.2153846153846155)","(19.0, 70.0, 58.0)","(19.0, 55.0, 47.333333333333336)","(3.2, 4.2, 3.84375)","(18.0, 42.0, 33.04)","(2.7, 3.1, 3.075)","(12.0, 20.0, 17.93103448275862)","(6.0, 8.0, 7.811764705882354)"
04-01-2023 13:22:49.167976,"(5.5, 7.4, 7.044444444444444)","(19.0, 70.0, 58.0)","(19.0, 55.0, 45.41666666666667)","(3.2, 4.2, 3.84375)","(18.0, 42.0, 33.04)","(2.7, 3.1, 3.075)","(12.0, 20.0, 18.181818181818183)","(6.0, 8.0, 7.8545454545454545)"
04-01-2023 13:22:50.398635,"(5.5, 7.4, 7.2153846153846155)","(19.0, 70.0, 58.0)","(19.0, 55.0, 45.41666666666667)","(3.2, 4.2, 3.84375)","(18.0, 42.0, 33.04)","(2.7, 3.1, 3.075)","(12.0, 20.0, 18.181818181818183)","(6.0, 8.0, 7.066666666666666)"
04-01-2023 13:22:51.580267,"(5.5, 7.4, 7.2153846153846155)","(19.0, 70.0, 58.0)","(19.0, 55.0, 45.41666666666667)","(3.2, 4.2, 3.84375)","(18.0, 42.0, 33.04)","(2.7, 3.1, 3.0722222222222224)","(12.0, 20.0, 17.93103448275862)","(6.0, 8.0, 7.066666666666666)"
04-01-2023 13:22:52.683619,"(5.5, 7.4, 7.044444444444444)","(19.0, 70.0, 52.22222222222222)","(19.0, 55.0, 45.41666666666667)","(3.2, 4.2, 3.84375)","(18.0, 42.0, 33.04)","(2.7, 3.1, 3.09375)","(12.0, 20.0, 17.6)","(6.0, 8.0, 7.066666666666666)"
04-01-2023 13:22:53.766793,"(5.5, 7.4, 7.030769230769231)","(19.0, 70.0, 39.6)","(19.0, 55.0, 45.41666666666667)","(3.2, 4.2, 3.84375)","(18.0, 42.0, 33.04)","(2.7, 3.15, 3.075)","(12.0, 20.0, 18.181818181818183)","(6.0, 8.0, 7.066666666666666)"
04-01-2023 13:22:54.967453,"(5.5, 7.4, 7.030769230769231)","(19.0, 70.0, 39.6)","(19.0, 55.0, 45.41666666666667)","(3.2, 4.2, 3.84375)","(18.0, 42.0, 33.04)","(2.7, 3.1, 3.075)","(12.0, 20.0, 17.93103448275862)","(6.0, 8.0, 7.066666666666666)"
04-01-2023 13:22:56.319445,"(5.5, 7.4, 7.030769230769231)","(19.0, 70.0, 39.6)","(19.0, 55.0, 45.41666666666667)","(3.2, 4.2, 3.875)","(18.0, 42.0, 37.0)","(2.7, 3.1, 3.06875)","(12.0, 20.0, 18.75)","(6.0, 8.0, 7.066666666666666)"
04-01-2023 13:22:57.499785,"(5.5, 7.4, 7.300000000000001)","(19.0, 70.0, 39.6)","(19.0, 55.0, 49.888888888888886)","(3.2, 4.1, 3.8421052631578947)","(18.0, 40.0, 37.0)","(2.7, 3.1, 3.06875)","(12.0, 19.5, 19.0)","(6.0, 8.0, 7.066666666666666)"
04-01-2023 13:22:58.660619,"(5.5, 7.4, 7.300000000000001)","(19.0, 70.0, 66.38095238095238)","(19.0, 55.0, 48.099999999999994)","(3.2, 4.1, 3.8421052631578947)","(18.0, 40.0, 37.0)","(2.7, 3.1, 3.06875)","(12.0, 19.5, 18.75)","(6.0, 8.0, 7.066666666666666)"
04-01-2023 13:22:59.896956,"(5.5, 7.4, 7.191304347826087)","(19.0, 70.0, 59.714285714285715)","(19.0, 55.0, 48.099999999999994)","(3.2, 4.1, 3.8421052631578947)","(18.0, 40.0, 37.0)","(2.7, 3.1, 3.105)","(12.0, 19.5, 18.3)","(6.0, 8.0, 7.066666666666666)"
04-01-2023 13:23:01.159976,"(5.5, 7.4, 7.153846153846154)","(19.0, 70.0, 64.46153846153845)","(19.0, 55.0, 49.888888888888886)","(3.2, 4.1, 3.8421052631578947)","(18.0, 40.0, 37.0)","(2.7, 3.15, 3.080769230769231)","(12.0, 19.5, 18.857142857142858)","(6.0, 8.0, 7.844444444444444)"
04-01-2023 13:23:02.610574,"(5.5, 7.4, 7.25)","(19.0, 70.0, 64.46153846153845)","(19.0, 55.0, 49.888888888888886)","(3.2, 4.1, 3.8421052631578947)","(18.0, 40.0, 37.0)","(2.7, 3.1, 3.080769230769231)","(12.0, 19.5, 18.15)","(6.0, 8.0, 7.844444444444444)"
04-01-2023 13:23:04.051231,"(5.5, 7.4, 7.25)","(19.0, 70.0, 64.46153846153845)","(19.0, 55.0, 49.888888888888886)","(3.2, 4.1, 3.8421052631578947)","(18.0, 40.0, 37.0)","(2.7, 3.1, 3.080769230769231)","(12.0, 19.5, 18.136363636363637)","(6.0, 8.0, 7.844444444444444)"
04-01-2023 13:23:05.373172,"(5.5, 7.4, 7.25)","(19.0, 70.0, 64.46153846153845)","(19.0, 55.0, 48.099999999999994)","(3.2, 4.1, 3.8421052631578947)","(18.0, 40.0, 37.0)","(2.7, 3.1, 3.080769230769231)","(12.0, 19.5, 17.0)","(6.0, 8.0, 7.844444444444444)"
04-01-2023 13:23:06.756037,"(5.5, 7.4, 7.153846153846154)","(19.0, 70.0, 64.46153846153845)","(19.0, 55.0, 49.888888888888886)","(3.2, 4.1, 3.8421052631578947)","(18.0, 40.0, 37.0)","(2.7, 3.1, 3.105)","(12.0, 19.5, 15.11111111111111)","(6.0, 8.0, 7.844444444444444)"
04-01-2023 13:23:08.048548,"(5.5, 7.4, 7.25)","(19.0, 70.0, 64.46153846153845)","(19.0, 55.0, 49.888888888888886)","(3.2, 4.1, 3.8421052631578947)","(18.0, 40.0, 37.0)","(2.7, 3.15, 3.080769230769231)","(12.0, 20.0, 15.875)","(6.0, 8.0, 7.844444444444444)"
04-01-2023 13:23:09.310039,"(5.5, 7.6, 7.1)","(19.0, 70.0, 66.86956521739131)","(19.0, 55.0, 47.333333333333336)","(3.2, 4.1, 3.8421052631578947)","(18.0, 40.0, 37.0)","(2.7, 3.1, 3.080769230769231)","(12.0, 20.0, 15.875)","(6.0, 8.0, 7.844444444444444)"
04-01-2023 13:23:10.490649,"(5.5, 7.6, 7.1)","(19.0, 70.0, 66.86956521739131)","(19.0, 55.0, 45.14285714285714)","(3.2, 4.1, 3.810344827586207)","(18.0, 40.0, 32.416666666666664)","(2.7, 3.1, 3.080769230769231)","(12.0, 20.0, 15.11111111111111)","(6.0, 8.0, 7.844444444444444)"
