,Dear Demi,Nikkis Moment,Kickstart Jake,Radium,Brownies Girl,What A Knockout,Chunky Ballerina,Prince Capri
07-12-2022 20:59:35.020608,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.3)","(3.9, 5.9, 5.5181818181818185)","(19.0, 42.0, 35.333333333333336)","(91.0, 610.0, 485.0)","(5.5, 9.4, 8.440000000000001)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:36.361909,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.211111111111111)","(3.9, 5.9, 5.5181818181818185)","(19.0, 42.0, 35.333333333333336)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.36)"
07-12-2022 20:59:37.716935,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.2375)","(3.9, 5.9, 5.3)","(19.0, 42.0, 35.333333333333336)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.36)"
07-12-2022 20:59:39.120402,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.5, 5.371428571428571)","(3.9, 5.9, 5.5181818181818185)","(19.0, 42.0, 37.25)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:40.476855,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.9, 5.5181818181818185)","(19.0, 42.0, 37.25)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:41.845291,"(2.7, 3.4, 3.0933333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.9, 5.5181818181818185)","(19.0, 42.0, 37.25)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.75)"
07-12-2022 20:59:43.376270,"(2.7, 3.4, 3.0166666666666666)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.9, 5.3)","(19.0, 42.0, 37.25)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.24)"
07-12-2022 20:59:44.658368,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.9, 5.463636363636364)","(19.0, 42.0, 37.25)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 20:59:45.895321,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.9, 5.5181818181818185)","(19.0, 42.0, 37.25)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 20:59:47.555511,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.8, 5.430769230769231)","(19.0, 42.0, 37.25)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 20:59:48.859346,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.8, 5.430769230769231)","(19.0, 42.0, 33.55555555555556)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.24)"
07-12-2022 20:59:50.206248,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 33.55555555555556)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.24)"
07-12-2022 20:59:51.578630,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.376923076923077)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 20:59:52.786536,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.376923076923077)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 20:59:54.132647,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.376923076923077)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 20:59:55.551856,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.24)"
07-12-2022 20:59:56.928904,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.24)"
07-12-2022 20:59:58.186332,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.376923076923077)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 20:59:59.407283,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.376923076923077)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 21:00:00.722548,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.376923076923077)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 21:00:01.959287,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.24)"
07-12-2022 21:00:03.185052,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.981818181818182)","(4.8, 9.2, 8.24)"
07-12-2022 21:00:04.409087,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 21:00:05.626393,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 432.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 21:00:07.048106,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 21:00:08.256545,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.24)"
07-12-2022 21:00:09.740279,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.24)"
07-12-2022 21:00:10.978534,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 21:00:12.124283,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 21:00:13.498264,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.24)"
07-12-2022 21:00:14.738603,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.24)"
07-12-2022 21:00:15.992239,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.24)"
07-12-2022 21:00:17.555627,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 37.529411764705884)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 21:00:18.924755,"(2.7, 3.4, 3.033333333333333)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 37.77777777777778)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 8.674999999999999)"
07-12-2022 21:00:20.501832,"(2.7, 3.35, 3.1550000000000002)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 37.77777777777778)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.2, 9.085714285714285)"
07-12-2022 21:00:22.012094,"(2.7, 3.35, 3.1550000000000002)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 37.77777777777778)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 8.6)"
07-12-2022 21:00:23.390800,"(2.7, 3.35, 3.1550000000000002)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 37.77777777777778)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 9.085714285714285)"
07-12-2022 21:00:24.803220,"(2.7, 3.35, 3.038)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 8.0)","(4.8, 9.6, 8.56)"
07-12-2022 21:00:26.124095,"(2.7, 3.35, 3.038)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 8.0)","(4.8, 9.4, 8.05)"
07-12-2022 21:00:27.449195,"(2.7, 3.35, 3.038)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 8.0)","(4.8, 9.4, 8.527272727272727)"
07-12-2022 21:00:28.730798,"(2.7, 3.35, 3.038)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.4, 8.8)"
07-12-2022 21:00:30.049224,"(2.7, 3.35, 3.038)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 9.066666666666666)"
07-12-2022 21:00:31.296045,"(2.7, 3.35, 3.038)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 8.6)"
07-12-2022 21:00:32.489518,"(2.7, 3.35, 3.038)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 9.155555555555555)"
07-12-2022 21:00:33.668280,"(2.7, 3.35, 3.038)","(81.0, 560.0, 422.85714285714283)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 8.0)","(4.8, 9.6, 9.085714285714285)"
07-12-2022 21:00:34.911600,"(2.7, 3.35, 3.038)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 8.411764705882353)","(4.8, 9.6, 9.066666666666666)"
07-12-2022 21:00:36.204475,"(2.7, 3.35, 3.038)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 8.411764705882353)","(4.8, 9.6, 9.066666666666666)"
07-12-2022 21:00:37.499660,"(2.7, 3.35, 3.038)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 8.411764705882353)","(4.8, 9.6, 8.8)"
07-12-2022 21:00:38.870377,"(2.7, 3.35, 3.038)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 8.933333333333334)"
07-12-2022 21:00:40.188831,"(2.7, 3.35, 3.038)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 8.8)"
07-12-2022 21:00:41.447538,"(2.7, 3.35, 3.038)","(81.0, 560.0, 346.6666666666667)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 8.8)"
07-12-2022 21:00:42.673343,"(2.7, 3.35, 3.038)","(81.0, 310.0, 100.9090909090909)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 8.6)"
07-12-2022 21:00:43.923328,"(2.7, 3.35, 3.038)","(81.0, 300.0, 190.0)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 9.155555555555555)"
07-12-2022 21:00:45.165443,"(2.7, 3.35, 3.038)","(81.0, 300.0, 190.0)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.6, 8.363636363636363)"
07-12-2022 21:00:46.368854,"(2.7, 3.25, 2.9922222222222223)","(81.0, 300.0, 190.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.0, 8.363636363636363)"
07-12-2022 21:00:47.808733,"(2.7, 3.2, 3.04)","(81.0, 300.0, 190.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.0, 8.363636363636363)"
07-12-2022 21:00:49.080214,"(2.7, 3.2, 3.04)","(81.0, 300.0, 190.0)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.0, 7.9111111111111105)"
07-12-2022 21:00:50.272099,"(2.7, 3.25, 3.0566666666666666)","(81.0, 300.0, 190.0)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.166666666666667)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.0, 7.9111111111111105)"
07-12-2022 21:00:51.510174,"(2.7, 3.2, 3.08)","(81.0, 300.0, 190.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.0, 8.363636363636363)"
07-12-2022 21:00:52.755858,"(2.7, 3.2, 3.08)","(81.0, 300.0, 268.57142857142856)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.318181818181818)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 7.883333333333333)","(4.8, 9.0, 8.363636363636363)"
07-12-2022 21:00:53.982711,"(2.7, 3.2, 3.08)","(81.0, 300.0, 268.57142857142856)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.7, 5.300000000000001)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.4, 8.133333333333333)","(4.8, 9.0, 8.6)"
07-12-2022 21:00:55.266877,"(2.7, 3.2, 3.197058823529412)","(81.0, 300.0, 190.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.5)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.2, 7.8)","(4.8, 9.6, 9.085714285714285)"
07-12-2022 21:00:56.551041,"(2.7, 3.25, 3.246078431372549)","(81.0, 300.0, 190.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.7, 5.5)","(19.0, 42.0, 27.6)","(91.0, 610.0, 485.0)","(5.5, 9.0, 7.8)","(4.8, 9.6, 9.085714285714285)"
07-12-2022 21:00:57.768817,"(2.7, 3.3, 3.125)","(81.0, 300.0, 278.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.163636363636363)","(19.0, 42.0, 35.45454545454545)","(91.0, 610.0, 485.0)","(5.5, 8.8, 7.618181818181818)","(4.8, 9.6, 9.066666666666666)"
07-12-2022 21:00:58.896052,"(2.7, 3.3, 3.1333333333333333)","(81.0, 300.0, 278.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 4.933333333333333)","(19.0, 42.0, 35.45454545454545)","(91.0, 610.0, 485.0)","(5.5, 8.6, 7.618181818181818)","(4.8, 9.6, 9.066666666666666)"
07-12-2022 21:01:00.085099,"(2.7, 3.35, 3.1833333333333336)","(81.0, 300.0, 278.0)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.6, 5.184615384615385)","(19.0, 42.0, 32.0)","(91.0, 610.0, 485.0)","(5.5, 8.6, 7.618181818181818)","(4.8, 9.6, 8.6)"
07-12-2022 21:01:01.350971,"(2.7, 3.4, 3.225)","(81.0, 300.0, 256.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.184615384615385)","(19.0, 40.0, 30.363636363636363)","(91.0, 610.0, 485.0)","(5.5, 8.6, 7.618181818181818)","(4.8, 9.6, 9.085714285714285)"
07-12-2022 21:01:02.537104,"(2.7, 3.35, 3.225)","(81.0, 300.0, 256.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.184615384615385)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 485.0)","(5.5, 8.6, 7.618181818181818)","(4.8, 9.6, 9.066666666666666)"
07-12-2022 21:01:03.740809,"(2.7, 3.35, 3.225)","(81.0, 300.0, 256.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 4.925)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 485.0)","(5.5, 8.6, 7.618181818181818)","(4.8, 9.6, 9.066666666666666)"
07-12-2022 21:01:05.146194,"(2.7, 3.4, 3.357142857142857)","(81.0, 300.0, 256.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.163636363636363)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 485.0)","(5.5, 8.6, 7.618181818181818)","(4.8, 9.6, 9.155555555555555)"
07-12-2022 21:01:06.610181,"(2.7, 3.4, 3.357142857142857)","(81.0, 300.0, 256.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.163636363636363)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 297.5)","(5.5, 8.6, 7.618181818181818)","(4.8, 9.6, 9.085714285714285)"
07-12-2022 21:01:07.915237,"(2.7, 3.4, 3.325)","(81.0, 300.0, 256.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.163636363636363)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 297.5)","(5.5, 8.6, 7.618181818181818)","(4.8, 9.6, 9.142857142857142)"
07-12-2022 21:01:09.458181,"(2.7, 3.4, 3.325)","(81.0, 300.0, 256.0)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.6, 4.925)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 297.5)","(5.5, 8.6, 7.618181818181818)","(4.8, 10.0, 7.866666666666666)"
07-12-2022 21:01:10.719887,"(2.7, 3.4, 3.360526315789474)","(81.0, 300.0, 256.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.163636363636363)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 9.2, 7.92)"
07-12-2022 21:01:11.886826,"(2.7, 3.45, 3.227777777777778)","(81.0, 300.0, 256.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.163636363636363)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 9.0, 8.366666666666667)"
07-12-2022 21:01:13.177767,"(2.7, 3.45, 3.227777777777778)","(81.0, 300.0, 256.0)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.163636363636363)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 8.8, 7.775)"
07-12-2022 21:01:14.481199,"(2.7, 3.45, 3.2416666666666667)","(81.0, 300.0, 264.1666666666667)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.6, 4.925)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 8.6, 7.775)"
07-12-2022 21:01:15.747546,"(2.7, 3.5, 3.35)","(81.0, 300.0, 278.5)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.6, 4.925)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 8.6, 7.775)"
07-12-2022 21:01:17.077936,"(2.7, 3.5, 3.35)","(81.0, 300.0, 278.5)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.163636363636363)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 8.6, 7.676923076923076)"
07-12-2022 21:01:18.302872,"(2.7, 3.5, 3.35)","(81.0, 300.0, 278.5)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.163636363636363)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 8.6, 7.3999999999999995)"
07-12-2022 21:01:19.469629,"(2.7, 3.5, 3.35)","(81.0, 300.0, 278.5)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 4.925)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 8.6, 7.3999999999999995)"
07-12-2022 21:01:20.607403,"(2.7, 3.5, 3.35)","(81.0, 300.0, 278.5)","(3.9, 5.6, 5.371428571428571)","(3.9, 5.6, 4.925)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 8.6, 7.3999999999999995)"
