,Atout,Blue Sparkler,La Bella Figura,Aru And Me,Dazy Sundaze,Ellies Image,Irene Rose,Great Fantasy Nz,Liberty Song
09-01-2023 15:14:04.172477,"(5.0, 7.8, 7.56)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.814285714285715)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 200.0, 157.14285714285714)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:05.425706,"(5.0, 7.8, 7.35)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.733333333333333)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 200.0, 157.14285714285714)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:06.643964,"(5.0, 7.8, 7.35)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 200.0, 157.14285714285714)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:07.885018,"(5.0, 7.8, 7.35)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 200.0, 157.14285714285714)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:09.135125,"(5.0, 7.8, 7.35)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 200.0, 148.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:10.406879,"(5.0, 7.8, 7.542857142857143)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 190.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:11.667025,"(5.0, 7.8, 7.542857142857143)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:12.914324,"(5.0, 7.8, 7.62)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:14.151941,"(5.0, 7.8, 7.62)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:15.395681,"(5.0, 7.8, 7.62)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:16.648607,"(5.0, 7.8, 7.62)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:17.912513,"(5.0, 7.8, 7.62)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:19.224104,"(5.0, 7.8, 7.62)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:20.495955,"(5.0, 7.8, 7.62)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:21.735525,"(5.0, 7.8, 7.62)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 62.0)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:22.926955,"(5.0, 7.8, 7.62)","(11.0, 17.5, 14.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 60.333333333333336)","(101.0, 180.0, 145.71428571428572)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:24.086698,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 85.0, 56.4)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:25.261961,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 90.0, 58.666666666666664)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:26.339649,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:27.404350,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:28.555363,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 164.0)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:29.730128,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:30.900292,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:32.052493,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:33.235331,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:34.466119,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7733333333333334)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:35.656576,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:36.754512,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:37.880963,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:39.015912,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:40.106831,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:41.263395,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:42.406691,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:43.559060,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:44.706286,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:45.929535,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 58.666666666666664)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:47.211080,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 53.333333333333336)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:48.425555,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 80.0, 62.66666666666667)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:49.648990,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 75.0, 60.769230769230774)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:50.904416,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 75.0, 60.769230769230774)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:52.118908,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 75.0, 60.769230769230774)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:53.344016,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 70.0, 56.285714285714285)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:54.580607,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 70.0, 56.285714285714285)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:55.796777,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 70.0, 56.285714285714285)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:56.979082,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 70.0, 56.285714285714285)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:58.193835,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 70.0, 56.285714285714285)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:14:59.371977,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 70.0, 56.285714285714285)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:00.541900,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 70.0, 56.285714285714285)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:01.708136,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 70.0, 56.285714285714285)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:02.879382,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.4)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 70.0, 59.6)","(101.0, 180.0, 154.73684210526315)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:04.018898,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.666666666666668)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.433333333333334)","(41.0, 65.0, 52.666666666666664)","(101.0, 180.0, 160.66666666666669)","(2.5, 2.82, 2.7888888888888888)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:05.236642,"(5.0, 7.8, 7.62)","(11.0, 17.5, 16.666666666666668)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.4, 7.542857142857143)","(41.0, 60.0, 49.733333333333334)","(101.0, 170.0, 176.47058823529412)","(2.5, 2.82, 2.7966666666666664)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:06.506178,"(5.0, 7.2, 7.04)","(11.0, 17.5, 15.25)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.4, 8.133333333333333)","(41.0, 60.0, 42.5)","(101.0, 200.0, 176.47058823529412)","(2.5, 2.82, 2.74)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:07.721215,"(5.0, 7.2, 6.4)","(11.0, 17.5, 15.25)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 8.0)","(41.0, 60.0, 42.5)","(101.0, 200.0, 186.66666666666669)","(2.5, 2.82, 2.7533333333333334)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:08.976651,"(5.0, 7.2, 6.128571428571429)","(11.0, 17.5, 14.0)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.4, 8.133333333333333)","(41.0, 60.0, 42.5)","(101.0, 200.0, 186.66666666666669)","(2.5, 2.82, 2.74)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:10.144308,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.0, 15.5)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 8.133333333333333)","(41.0, 60.0, 42.5)","(101.0, 200.0, 186.66666666666669)","(2.5, 2.82, 2.74)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:11.304445,"(5.0, 7.2, 6.5181818181818185)","(11.0, 16.5, 15.5)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 8.133333333333333)","(41.0, 60.0, 42.5)","(101.0, 200.0, 186.66666666666669)","(2.5, 2.82, 2.74)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:12.421860,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 8.133333333333333)","(41.0, 60.0, 42.5)","(101.0, 200.0, 178.0)","(2.5, 2.82, 2.74)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:13.524664,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.214285714285715)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 8.133333333333333)","(41.0, 60.0, 47.4)","(101.0, 190.0, 191.66666666666666)","(2.5, 2.82, 2.74)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:14.636136,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.214285714285715)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.6)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.74)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:15.764857,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.6, 8.0)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7533333333333334)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:16.909904,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.4, 8.0)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7533333333333334)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:18.039425,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.4, 8.0)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7533333333333334)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:19.193362,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 8.133333333333333)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.74)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:20.342248,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.4, 8.0)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7533333333333334)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:21.487462,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.4, 8.0)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7533333333333334)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:22.611280,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.4, 7.866666666666666)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7666666666666666)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:23.727566,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.2, 7.699999999999999)","(41.0, 60.0, 51.69230769230769)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7666666666666666)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:24.825529,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.2, 7.666666666666667)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7666666666666666)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:25.903510,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.9)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7666666666666666)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:27.033827,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.9)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7666666666666666)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:28.160578,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.9)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7666666666666666)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:29.364328,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.9)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7666666666666666)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:30.514056,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.828571428571429)","(6.0, 8.6, 7.9)","(41.0, 60.0, 51.69230769230769)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.7666666666666666)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:31.637787,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.6, 7.800000000000001)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:32.768310,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.4, 7.800000000000001)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:33.887002,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.4, 7.800000000000001)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
09-01-2023 15:15:34.980120,"(5.0, 7.2, 6.5181818181818185)","(11.0, 17.5, 16.75)","(4.2, 5.9, 5.8375)","(6.0, 8.4, 7.800000000000001)","(41.0, 60.0, 48.0)","(101.0, 210.0, 191.66666666666666)","(2.5, 2.82, 2.78)","(16.0, 99999, 99990)","(10.0, 16.0, 13.0)"
