,Paw Baby,Miss Priddle,Flash Fever,Balts Orson,Redemption Day,Kiah Beach,Miss Verity
07-12-2022 20:49:51.991922,"(7.5, 9.6, 9.28)","(9.0, 12.5, 10.183823529411764)","(12.0, 17.0, 14.384615384615385)","(7.5, 13.0, 12.707317073170731)","(1.5, 1.82, 1.7879166666666666)","(12.0, 28.0, 22.150943396226417)","(14.0, 22.0, 18.92)"
07-12-2022 20:49:53.116646,"(7.5, 9.6, 9.2)","(9.0, 12.5, 10.183823529411764)","(12.0, 17.0, 13.6)","(7.5, 13.0, 12.707317073170731)","(1.5, 1.82, 1.7879166666666666)","(12.0, 28.0, 21.013698630136986)","(14.0, 22.0, 18.92)"
07-12-2022 20:49:54.225503,"(7.5, 9.6, 9.2)","(9.0, 12.5, 10.342465753424657)","(12.0, 17.0, 13.514285714285714)","(7.5, 13.0, 12.0)","(1.5, 1.82, 1.7637142857142858)","(12.0, 28.0, 20.65909090909091)","(14.0, 22.0, 18.92)"
07-12-2022 20:49:55.284192,"(7.5, 9.6, 9.381818181818181)","(9.0, 12.5, 10.183823529411764)","(12.0, 17.0, 13.514285714285714)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.762)","(12.0, 28.0, 20.65909090909091)","(14.0, 22.0, 18.92)"
07-12-2022 20:49:56.275631,"(7.5, 9.6, 9.2)","(9.0, 12.5, 10.342465753424657)","(12.0, 16.5, 15.25)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.762)","(12.0, 28.0, 20.65909090909091)","(14.0, 22.0, 18.92)"
07-12-2022 20:49:57.318122,"(7.5, 9.6, 9.2)","(9.0, 12.5, 10.342465753424657)","(12.0, 16.0, 15.7)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.762)","(12.0, 28.0, 20.65909090909091)","(14.0, 22.0, 18.92)"
07-12-2022 20:49:58.362719,"(7.5, 9.6, 9.381818181818181)","(9.0, 12.5, 10.183823529411764)","(12.0, 16.0, 15.7)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.762)","(12.0, 28.0, 20.65909090909091)","(14.0, 22.0, 18.92)"
07-12-2022 20:49:59.444443,"(7.5, 9.6, 9.2)","(9.0, 12.5, 10.342465753424657)","(12.0, 16.0, 15.7)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.7610000000000001)","(12.0, 28.0, 19.5)","(14.0, 22.0, 18.92)"
07-12-2022 20:50:00.583472,"(7.5, 9.6, 9.2)","(9.0, 12.5, 10.342465753424657)","(12.0, 16.0, 14.421052631578947)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.7534615384615384)","(12.0, 28.0, 20.714285714285715)","(14.0, 22.0, 18.92)"
07-12-2022 20:50:01.741031,"(7.5, 9.6, 9.381818181818181)","(9.0, 12.5, 10.183823529411764)","(12.0, 16.0, 13.692307692307692)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.7780434782608696)","(12.0, 28.0, 21.149253731343283)","(14.0, 22.0, 18.92)"
07-12-2022 20:50:02.826299,"(7.5, 9.6, 9.2)","(9.0, 12.5, 10.183823529411764)","(12.0, 16.0, 13.692307692307692)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.7780434782608696)","(12.0, 28.0, 21.149253731343283)","(14.0, 22.0, 18.92)"
07-12-2022 20:50:03.945399,"(7.5, 9.6, 9.2)","(9.0, 12.5, 10.342465753424657)","(12.0, 16.0, 13.333333333333334)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.7785)","(12.0, 28.0, 23.2680412371134)","(14.0, 22.0, 18.92)"
07-12-2022 20:50:05.081761,"(7.5, 9.6, 9.10909090909091)","(9.0, 12.5, 10.342465753424657)","(12.0, 16.0, 13.363636363636363)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.7785)","(12.0, 28.0, 25.566666666666666)","(14.0, 22.0, 20.0)"
07-12-2022 20:50:06.160466,"(7.5, 9.6, 9.24705882352941)","(9.0, 12.5, 10.183823529411764)","(12.0, 16.0, 13.363636363636363)","(7.5, 13.0, 12.307692307692308)","(1.5, 1.81, 1.7785)","(12.0, 26.0, 25.566666666666666)","(14.0, 21.0, 19.333333333333332)"
07-12-2022 20:50:07.470533,"(7.5, 9.6, 9.24705882352941)","(9.0, 12.5, 10.183823529411764)","(12.0, 15.5, 13.568181818181818)","(7.5, 13.0, 12.0)","(1.5, 1.81, 1.774)","(12.0, 26.0, 25.566666666666666)","(14.0, 21.0, 19.333333333333332)"
07-12-2022 20:50:08.674013,"(7.5, 9.6, 9.1)","(9.0, 12.5, 10.342465753424657)","(12.0, 15.5, 13.568181818181818)","(7.5, 13.0, 12.0)","(1.5, 1.81, 1.774)","(12.0, 26.0, 25.566666666666666)","(14.0, 21.0, 19.333333333333332)"
07-12-2022 20:50:09.837577,"(7.5, 9.6, 9.1)","(9.0, 12.5, 10.183823529411764)","(12.0, 15.5, 13.337837837837839)","(7.5, 13.0, 12.0)","(1.5, 1.81, 1.7865217391304349)","(12.0, 26.0, 22.87037037037037)","(14.0, 21.0, 19.0)"
07-12-2022 20:50:10.986786,"(7.5, 9.6, 9.24705882352941)","(9.0, 12.5, 10.183823529411764)","(12.0, 15.5, 13.297619047619047)","(7.5, 13.0, 12.0)","(1.5, 1.81, 1.7974418604651163)","(12.0, 26.0, 22.87037037037037)","(14.0, 21.0, 18.93103448275862)"
07-12-2022 20:50:12.246056,"(7.5, 9.0, 8.238095238095237)","(9.0, 12.5, 10.342465753424657)","(12.0, 15.5, 13.17361111111111)","(7.5, 13.0, 12.0)","(1.5, 1.81, 1.799811320754717)","(12.0, 26.0, 22.37012987012987)","(14.0, 21.0, 18.93103448275862)"
07-12-2022 20:50:13.528045,"(7.5, 9.0, 8.237647058823528)","(9.0, 12.5, 10.127551020408163)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.81, 1.8052380952380953)","(12.0, 26.0, 21.944444444444443)","(14.0, 21.0, 18.73148148148148)"
07-12-2022 20:50:14.696715,"(7.5, 8.8, 8.6)","(9.0, 12.5, 10.127551020408163)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.81, 1.825757575757576)","(12.0, 26.0, 22.772108843537413)","(14.0, 21.0, 17.74705882352941)"
07-12-2022 20:50:15.887650,"(7.5, 8.8, 8.68)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.85, 1.825757575757576)","(12.0, 26.0, 22.772108843537413)","(14.0, 21.0, 18.863636363636363)"
07-12-2022 20:50:17.102793,"(7.5, 8.8, 8.68)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.85, 1.825757575757576)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 18.125)"
07-12-2022 20:50:18.253206,"(7.5, 8.8, 8.6)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.85, 1.825757575757576)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 18.125)"
07-12-2022 20:50:19.618163,"(7.5, 8.8, 8.68)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.85, 1.8416666666666668)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 18.289473684210527)"
07-12-2022 20:50:21.064294,"(7.5, 8.8, 8.6)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.85, 1.8447368421052632)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.875)"
07-12-2022 20:50:22.522301,"(7.5, 8.8, 8.6)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.85, 1.8453488372093023)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.676470588235293)"
07-12-2022 20:50:23.900900,"(7.5, 8.8, 8.6)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.85, 1.8453488372093023)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.676470588235293)"
07-12-2022 20:50:25.171846,"(7.5, 8.8, 8.68)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.85, 1.848846153846154)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.676470588235293)"
07-12-2022 20:50:26.461668,"(7.5, 8.8, 8.6)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.87, 1.852)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.6875)"
07-12-2022 20:50:27.652473,"(7.5, 8.8, 8.133333333333333)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.87, 1.852)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.6875)"
07-12-2022 20:50:28.745411,"(7.5, 8.8, 8.0)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.87, 1.852)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.6875)"
07-12-2022 20:50:29.904712,"(7.5, 8.8, 8.0)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.87, 1.847865168539326)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.736486486486488)"
07-12-2022 20:50:30.966179,"(7.5, 8.8, 8.0)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.86, 1.8230555555555557)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.852564102564102)"
07-12-2022 20:50:32.171321,"(7.5, 8.6, 8.0)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.86, 1.8230555555555557)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.852564102564102)"
07-12-2022 20:50:33.332351,"(7.5, 8.6, 8.0)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.86, 1.8334883720930233)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.852564102564102)"
07-12-2022 20:50:34.546447,"(7.5, 8.6, 8.0)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.5, 13.13586956521739)","(7.5, 13.0, 12.0)","(1.5, 1.86, 1.838490566037736)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.852564102564102)"
07-12-2022 20:50:36.011348,"(7.5, 8.6, 7.96)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 12.693548387096774)","(7.5, 13.0, 12.0)","(1.5, 1.86, 1.8450000000000002)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.852564102564102)"
07-12-2022 20:50:37.469267,"(7.5, 8.6, 7.96)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 12.784210526315789)","(7.5, 13.0, 12.0)","(1.5, 1.86, 1.8205882352941176)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.852564102564102)"
07-12-2022 20:50:38.932461,"(7.5, 8.6, 8.1)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.5, 13.478260869565217)","(7.5, 13.0, 12.0)","(1.5, 1.87, 1.8172727272727274)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.852564102564102)"
07-12-2022 20:50:40.199846,"(7.5, 8.4, 7.96)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.0, 12.764705882352942)","(7.5, 13.0, 12.0)","(1.5, 1.87, 1.855)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 17.852564102564102)"
07-12-2022 20:50:41.360583,"(7.5, 8.6, 7.96)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.0, 12.75)","(7.5, 13.0, 12.0)","(1.5, 1.87, 1.8450000000000002)","(12.0, 26.0, 22.772108843537413)","(14.0, 20.0, 18.6)"
07-12-2022 20:50:42.649616,"(7.0, 8.6, 8.176470588235293)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.0, 12.764705882352942)","(7.5, 13.0, 12.0)","(1.5, 1.87, 1.848125)","(13.0, 26.0, 22.772108843537413)","(14.0, 19.5, 18.928571428571427)"
07-12-2022 20:50:43.850661,"(7.0, 8.6, 8.163636363636364)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.0, 12.736842105263158)","(7.5, 13.0, 12.0)","(1.5, 1.87, 1.8565384615384617)","(13.0, 26.0, 22.772108843537413)","(14.0, 19.5, 18.24074074074074)"
07-12-2022 20:50:44.986653,"(7.0, 8.4, 8.3)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.0, 12.736842105263158)","(7.5, 13.0, 12.0)","(1.5, 1.87, 1.866)","(13.0, 26.0, 22.772108843537413)","(14.0, 19.5, 17.9)"
07-12-2022 20:50:46.092208,"(6.5, 8.4, 8.34)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.87, 1.8688636363636364)","(13.0, 26.0, 22.772108843537413)","(14.0, 19.5, 16.83695652173913)"
07-12-2022 20:50:47.123794,"(6.5, 8.4, 8.1)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.87, 1.8642857142857143)","(13.0, 26.0, 22.772108843537413)","(14.0, 19.5, 17.153846153846153)"
07-12-2022 20:50:48.219753,"(6.5, 8.4, 8.1)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.87, 1.868888888888889)","(13.0, 26.0, 22.772108843537413)","(14.0, 19.0, 18.307692307692307)"
07-12-2022 20:50:49.334763,"(6.5, 8.4, 8.1)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.87, 1.8657142857142859)","(13.0, 26.0, 22.772108843537413)","(14.0, 18.5, 18.291666666666668)"
07-12-2022 20:50:50.477835,"(6.5, 8.4, 8.1)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.87, 1.876)","(13.0, 26.0, 22.772108843537413)","(14.0, 18.5, 18.307692307692307)"
07-12-2022 20:50:51.558448,"(6.5, 8.4, 8.1)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.88, 1.8809090909090909)","(13.0, 26.0, 22.772108843537413)","(14.0, 18.5, 17.01851851851852)"
07-12-2022 20:50:52.744818,"(6.5, 8.4, 7.885714285714285)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.868125)","(13.0, 26.0, 22.772108843537413)","(14.0, 18.5, 17.833333333333332)"
07-12-2022 20:50:53.768046,"(6.5, 8.4, 7.885714285714285)","(9.0, 12.5, 10.132978723404255)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.8746153846153846)","(13.0, 26.0, 22.772108843537413)","(14.0, 18.0, 16.458333333333332)"
07-12-2022 20:50:54.750622,"(6.5, 8.4, 7.885714285714285)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.8746153846153846)","(13.0, 26.0, 22.772108843537413)","(14.0, 18.0, 17.3125)"
07-12-2022 20:50:56.187487,"(6.5, 8.4, 8.0)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.871578947368421)","(13.0, 26.0, 22.772108843537413)","(14.0, 17.5, 17.26923076923077)"
07-12-2022 20:50:57.304139,"(6.5, 8.2, 8.0)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.866086956521739)","(13.0, 26.0, 22.772108843537413)","(14.0, 17.5, 17.375)"
07-12-2022 20:50:58.423631,"(6.5, 8.2, 8.1)","(9.0, 12.5, 10.252525252525253)","(12.0, 15.0, 12.736842105263158)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.866086956521739)","(13.0, 26.0, 22.772108843537413)","(14.0, 17.5, 17.3125)"
07-12-2022 20:50:59.526862,"(6.5, 8.4, 8.266666666666667)","(9.0, 12.5, 10.132978723404255)","(12.0, 14.0, 13.175)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.866086956521739)","(13.0, 26.0, 22.772108843537413)","(14.0, 17.5, 16.875)"
07-12-2022 20:51:00.694040,"(6.5, 8.4, 8.266666666666667)","(9.0, 12.5, 10.132978723404255)","(12.0, 13.5, 12.75)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.869375)","(13.0, 26.0, 22.772108843537413)","(14.0, 17.0, 16.875)"
07-12-2022 20:51:01.873093,"(6.5, 8.4, 8.266666666666667)","(9.0, 12.5, 10.182291666666666)","(12.0, 12.5, 12.423076923076923)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.8688235294117648)","(13.0, 26.0, 22.658450704225352)","(14.0, 17.0, 15.666666666666666)"
07-12-2022 20:51:03.101679,"(6.5, 8.6, 8.399999999999999)","(9.0, 12.5, 10.157894736842104)","(12.0, 12.5, 12.833333333333334)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.8688235294117648)","(13.0, 26.0, 22.658450704225352)","(14.0, 17.0, 15.285714285714286)"
07-12-2022 20:51:04.297462,"(6.5, 8.8, 8.533333333333333)","(9.0, 12.5, 10.252525252525253)","(12.0, 13.0, 12.863636363636363)","(8.0, 13.0, 12.0)","(1.55, 1.89, 1.8671428571428572)","(13.0, 26.0, 22.658450704225352)","(14.0, 17.0, 15.625)"
07-12-2022 20:51:05.401370,"(6.5, 8.6, 8.533333333333333)","(9.0, 12.5, 10.252525252525253)","(12.0, 13.0, 12.833333333333334)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8688235294117648)","(13.0, 26.0, 22.536496350364963)","(14.0, 17.0, 15.625)"
07-12-2022 20:51:06.423569,"(6.5, 8.8, 8.6)","(9.0, 12.5, 10.132978723404255)","(12.0, 13.0, 12.833333333333334)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8688235294117648)","(13.0, 26.0, 22.536496350364963)","(14.0, 17.0, 15.625)"
07-12-2022 20:51:07.509529,"(6.5, 8.8, 8.6)","(9.0, 12.5, 10.132978723404255)","(11.0, 13.0, 11.67142857142857)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.9, 1.87)","(14.0, 26.0, 22.95774647887324)","(13.0, 17.0, 14.554054054054054)"
07-12-2022 20:51:08.687686,"(6.5, 8.8, 8.5)","(9.0, 12.5, 10.252525252525253)","(11.0, 13.0, 11.708333333333334)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.875)","(14.0, 26.0, 22.95774647887324)","(13.0, 16.5, 15.7)"
07-12-2022 20:51:09.882783,"(6.5, 8.8, 8.6)","(9.0, 12.5, 10.157894736842104)","(11.0, 13.0, 11.840909090909092)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.875)","(14.0, 26.0, 22.95774647887324)","(13.0, 16.0, 15.7)"
07-12-2022 20:51:11.021343,"(6.5, 8.8, 8.6)","(9.0, 12.5, 10.252525252525253)","(11.0, 13.0, 12.030303030303031)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.87)","(14.0, 26.0, 22.95774647887324)","(13.0, 16.0, 15.7)"
07-12-2022 20:51:12.158700,"(6.5, 8.8, 8.6)","(9.0, 12.5, 10.252525252525253)","(11.0, 13.0, 12.045454545454545)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.875)","(14.0, 26.0, 21.5)","(13.0, 16.0, 14.640350877192983)"
07-12-2022 20:51:13.338967,"(6.5, 8.8, 8.466666666666667)","(9.0, 12.5, 10.132978723404255)","(11.0, 13.0, 12.045454545454545)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8766666666666667)","(14.0, 26.0, 21.764705882352942)","(13.0, 16.5, 14.6)"
07-12-2022 20:51:14.519602,"(6.5, 8.6, 8.542857142857143)","(9.0, 12.5, 10.275)","(11.0, 13.0, 12.592105263157896)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.876153846153846)","(14.0, 26.0, 21.764705882352942)","(13.0, 16.0, 14.553571428571429)"
07-12-2022 20:51:15.698199,"(6.5, 8.6, 8.542857142857143)","(9.0, 12.5, 10.297029702970297)","(11.0, 13.0, 12.606060606060606)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.878)","(14.0, 26.0, 21.764705882352942)","(13.0, 16.0, 14.385714285714286)"
07-12-2022 20:51:16.809293,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.132978723404255)","(11.0, 13.0, 12.606060606060606)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8675)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.538461538461538)"
07-12-2022 20:51:17.751835,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.252525252525253)","(11.0, 14.0, 13.55)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.88, 1.8675)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.538461538461538)"
07-12-2022 20:51:18.650770,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.252525252525253)","(11.0, 14.0, 13.475)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.87)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.538461538461538)"
07-12-2022 20:51:19.674245,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.132978723404255)","(11.0, 14.0, 13.4)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.87)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.222222222222221)"
07-12-2022 20:51:20.698007,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.252525252525253)","(11.0, 14.0, 13.25)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8777777777777778)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.222222222222221)"
07-12-2022 20:51:22.015332,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.252525252525253)","(11.0, 14.0, 13.052631578947368)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8777777777777778)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.226415094339623)"
07-12-2022 20:51:23.061483,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.252525252525253)","(11.0, 14.0, 13.052631578947368)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8777777777777778)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.226415094339623)"
07-12-2022 20:51:24.123115,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.132978723404255)","(11.0, 14.0, 13.052631578947368)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8777777777777778)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.226415094339623)"
07-12-2022 20:51:25.216185,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.252525252525253)","(11.0, 14.0, 13.052631578947368)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8777777777777778)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.226415094339623)"
07-12-2022 20:51:26.273681,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.132978723404255)","(11.0, 14.0, 13.052631578947368)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8777777777777778)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.226415094339623)"
07-12-2022 20:51:27.432143,"(6.5, 8.8, 8.6125)","(9.0, 12.5, 10.132978723404255)","(11.0, 14.0, 13.052631578947368)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.9, 1.884705882352941)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.25)"
07-12-2022 20:51:28.600275,"(6.5, 8.8, 8.615384615384615)","(9.0, 12.5, 10.252525252525253)","(11.0, 14.0, 13.052631578947368)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8790909090909091)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.25)"
07-12-2022 20:51:29.677256,"(6.5, 8.8, 8.615384615384615)","(9.0, 12.5, 10.132978723404255)","(11.0, 14.0, 13.052631578947368)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8790909090909091)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.554054054054054)"
07-12-2022 20:51:30.632479,"(6.5, 8.8, 8.615384615384615)","(9.0, 12.5, 10.252525252525253)","(11.0, 14.0, 13.052631578947368)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.884705882352941)","(14.0, 26.0, 21.764705882352942)","(13.0, 15.5, 14.58)"
07-12-2022 20:51:31.664023,"(6.5, 8.8, 8.5375)","(9.0, 12.5, 10.252525252525253)","(11.0, 14.0, 13.025)","(8.0, 13.0, 11.821428571428571)","(1.55, 1.89, 1.8790909090909091)","(14.0, 26.0, 23.041095890410958)","(13.0, 15.5, 16.25)"
07-12-2022 20:51:32.781368,"(6.5, 8.8, 8.5375)","(9.0, 12.5, 11.8625)","(11.0, 14.0, 13.0)","(8.0, 13.0, 11.676470588235293)","(1.55, 1.89, 1.8857894736842105)","(14.0, 26.0, 23.041095890410958)","(13.0, 18.0, 16.176470588235293)"
07-12-2022 20:51:33.811809,"(6.5, 8.8, 8.45)","(9.0, 12.0, 11.8625)","(11.0, 14.0, 13.0)","(8.0, 13.0, 11.676470588235293)","(1.55, 1.9, 1.893076923076923)","(14.0, 26.0, 23.041095890410958)","(13.0, 17.5, 15.803571428571429)"
07-12-2022 20:51:35.000620,"(6.5, 8.8, 8.45)","(9.0, 12.0, 10.533333333333333)","(11.0, 14.0, 13.0)","(8.0, 13.0, 12.333333333333334)","(1.55, 1.9, 1.8866666666666667)","(14.0, 26.0, 23.041095890410958)","(13.0, 17.5, 15.978260869565217)"
07-12-2022 20:51:36.240103,"(6.5, 8.8, 8.45)","(9.0, 12.0, 10.360655737704919)","(11.0, 14.0, 13.0)","(8.0, 13.0, 12.333333333333334)","(1.55, 1.9, 1.8866666666666667)","(14.0, 26.0, 23.041095890410958)","(13.0, 17.5, 15.803571428571429)"
07-12-2022 20:51:37.362070,"(6.5, 8.8, 8.45)","(9.0, 12.0, 10.360655737704919)","(11.0, 14.0, 13.0)","(8.0, 13.0, 12.347826086956522)","(1.55, 1.9, 1.88875)","(14.0, 26.0, 21.764705882352942)","(13.0, 17.5, 15.775862068965518)"
07-12-2022 20:51:38.643054,"(6.5, 8.8, 8.45)","(9.0, 12.0, 10.203703703703704)","(11.0, 14.0, 13.0)","(8.0, 13.0, 12.347826086956522)","(1.55, 1.9, 1.8760000000000001)","(14.0, 26.0, 21.764705882352942)","(13.0, 17.5, 15.775862068965518)"
