,Allanon,Just Call Me Molly Nz,Querencia,Oonskade,Set Me Free Nz,Majestic Time,Hammer Son,Everysecondcounts,Kapai Nz
10-01-2023 13:00:30.221259,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:31.394751,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:32.565885,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:33.957343,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:35.476705,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:36.884080,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:38.301288,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:39.768607,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:41.188867,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:42.503706,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:43.815082,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:45.023238,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:46.198711,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:47.494795,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:48.846722,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:50.210935,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:51.538405,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:52.835051,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:54.115969,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:55.402726,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:56.733732,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:58.103049,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:00:59.452779,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:00.836354,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:02.234444,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:03.532853,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:04.753233,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:05.976269,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:07.231817,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:08.529109,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:09.832786,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:11.192842,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:12.444838,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:13.725151,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:14.986728,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:16.324705,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:17.722747,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:19.171693,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:20.540375,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:21.938968,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:23.195825,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:24.438080,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:25.662882,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:26.947209,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:28.272462,"(51.0, 130.0, 63.333333333333336)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:29.894531,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:31.348361,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:32.731180,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:33.988159,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:35.406057,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:36.749760,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:38.127116,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:39.734830,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:41.299937,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:42.984575,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:44.388905,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:45.760787,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:47.111512,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:48.506833,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:49.854932,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:51.096126,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:52.671489,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:54.115813,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:55.534338,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:57.112935,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:01:58.732825,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:00.374100,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:01.810197,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.028125)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:03.184648,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.2625)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:04.509632,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.2625)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:05.851069,"(51.0, 130.0, 89.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.2625)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.4461538461538455)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:07.180747,"(51.0, 130.0, 106.57142857142857)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.2, 4.366666666666666)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.6, 5.75)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:08.557547,"(51.0, 120.0, 99.42857142857143)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.1, 4.366666666666666)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.2, 5.75)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:09.951402,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.1, 4.366666666666666)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.2, 5.75)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:11.369158,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.1, 4.366666666666666)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.2, 5.75)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:12.791747,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.1, 4.366666666666666)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.2, 5.75)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:14.089404,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.1, 4.366666666666666)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.2, 5.75)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:15.512269,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.1, 4.714285714285714)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.2, 5.75)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:17.005915,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.0, 4.714285714285714)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.2, 5.75)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
10-01-2023 13:02:18.323395,"(51.0, 110.0, 79.0)","(4.6, 99999, 99990)","(6.5, 8.6, 8.236363636363636)","(4.0, 5.0, 4.714285714285714)","(4.4, 99999, 99990)","(11.0, 19.0, 15.0)","(4.8, 6.2, 5.75)","(11.0, 19.5, 17.928571428571427)","(18.0, 99999, 99990)"
