,Mccrikey,No Terror,Ifyousayso,Cloudy Bay,Deceptive Lee,Terry,Heisenberg
16-12-2022 14:10:00.199941,"(15.0, 38.0, 26.25)","(7.0, 18.5, 10.966666666666667)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.7)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:01.213625,"(15.0, 38.0, 26.25)","(7.0, 18.5, 10.966666666666667)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.7)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:02.172743,"(15.0, 38.0, 26.25)","(7.0, 18.5, 10.966666666666667)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.7)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:03.338607,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.775)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:04.379491,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.775)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:05.420516,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 15.542857142857143)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:06.470609,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.775)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:07.555464,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.775)","(2.4, 3.35, 2.8022222222222224)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:08.497221,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.775)","(2.4, 3.35, 2.8022222222222224)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:09.534358,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.775)","(2.4, 3.35, 2.8022222222222224)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:10.488685,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.775)","(2.4, 3.35, 2.8022222222222224)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:11.472853,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.775)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:12.459529,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.775)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:13.428400,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.675)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 10.066666666666666)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:14.414685,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:15.382046,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:16.524911,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:17.485406,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 62.9375)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.8022222222222224)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:18.562818,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.8022222222222224)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:19.647629,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.8022222222222224)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:20.712007,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.8022222222222224)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:21.855646,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:22.986558,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.5283333333333333)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:24.101932,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.5094444444444446)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:25.057938,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.4905555555555554)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:26.072055,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.4905555555555554)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:27.006810,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.4905555555555554)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:27.950476,"(15.0, 38.0, 26.25)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 13.15)","(9.0, 18.0, 14.85)","(2.4, 3.35, 2.4905555555555554)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:28.898042,"(15.0, 38.0, 34.64285714285714)","(7.0, 18.5, 15.32857142857143)","(15.0, 70.0, 56.0)","(7.5, 15.0, 12.942857142857143)","(9.0, 18.0, 14.925)","(2.4, 3.35, 2.4905555555555554)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:29.850336,"(15.0, 38.0, 34.64285714285714)","(7.0, 18.5, 10.966666666666667)","(15.0, 70.0, 56.0)","(7.5, 15.0, 12.942857142857143)","(9.0, 18.0, 14.925)","(2.4, 3.35, 2.4905555555555554)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:30.802356,"(15.0, 38.0, 34.64285714285714)","(7.0, 18.5, 15.725)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 12.942857142857143)","(9.0, 18.0, 14.925)","(2.4, 3.35, 2.4716666666666667)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:31.724029,"(15.0, 38.0, 34.64285714285714)","(7.0, 18.5, 15.725)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 12.942857142857143)","(9.0, 18.0, 14.925)","(2.4, 3.35, 2.4716666666666667)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:32.634853,"(15.0, 38.0, 34.64285714285714)","(7.0, 18.5, 15.725)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 12.942857142857143)","(9.0, 18.0, 14.925)","(2.4, 3.35, 2.4716666666666667)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:33.601631,"(15.0, 38.0, 34.64285714285714)","(7.0, 18.5, 15.725)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 12.942857142857143)","(9.0, 18.0, 14.925)","(2.4, 3.35, 2.785357142857143)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:34.550169,"(15.0, 38.0, 34.64285714285714)","(7.0, 18.5, 15.725)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 12.942857142857143)","(9.0, 18.0, 14.925)","(2.4, 3.35, 2.7377777777777776)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:35.478639,"(15.0, 38.0, 34.64285714285714)","(7.0, 18.5, 11.233333333333333)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 12.942857142857143)","(9.0, 17.0, 14.942857142857143)","(2.4, 3.2, 2.7377777777777776)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:36.513220,"(15.0, 38.0, 34.64285714285714)","(7.0, 18.5, 16.240000000000002)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 12.942857142857143)","(9.0, 17.0, 14.942857142857143)","(2.4, 3.2, 2.7377777777777776)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:37.592510,"(15.0, 38.0, 34.64285714285714)","(7.0, 18.5, 16.240000000000002)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.0)","(2.4, 3.2, 2.7323076923076925)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:38.706736,"(15.0, 38.0, 34.16666666666667)","(7.0, 18.5, 15.385714285714286)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.0)","(2.4, 3.2, 2.7323076923076925)","(2.8, 5.9, 3.172727272727273)"
16-12-2022 14:10:39.946778,"(15.0, 38.0, 34.16666666666667)","(7.0, 18.5, 15.385714285714286)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.0)","(2.4, 3.2, 2.503529411764706)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:41.001278,"(15.0, 38.0, 34.16666666666667)","(7.0, 18.5, 15.385714285714286)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.0)","(2.4, 3.2, 2.503529411764706)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:42.142569,"(15.0, 38.0, 34.16666666666667)","(7.0, 18.5, 15.385714285714286)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.0)","(2.4, 3.2, 2.503529411764706)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:43.226951,"(15.0, 38.0, 34.16666666666667)","(7.0, 18.5, 15.385714285714286)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.0)","(2.4, 3.2, 2.503529411764706)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:44.340580,"(15.0, 38.0, 34.16666666666667)","(7.0, 18.5, 15.385714285714286)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.0)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:45.317471,"(15.0, 38.0, 34.16666666666667)","(7.0, 18.5, 15.385714285714286)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.0)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:46.218070,"(15.0, 38.0, 34.16666666666667)","(7.0, 18.5, 15.385714285714286)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.0)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:47.155449,"(15.0, 38.0, 34.16666666666667)","(7.0, 18.5, 15.385714285714286)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.0)","(2.4, 3.2, 2.4732142857142856)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:48.124196,"(15.0, 38.0, 34.25)","(7.0, 18.5, 15.442857142857143)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:49.229808,"(15.0, 38.0, 34.25)","(7.0, 18.5, 15.442857142857143)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:50.286925,"(15.0, 38.0, 34.25)","(7.0, 18.5, 15.442857142857143)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.5923076923076924)"
16-12-2022 14:10:51.383948,"(15.0, 36.0, 32.58333333333333)","(7.0, 18.0, 15.085714285714285)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.3285714285714283)"
16-12-2022 14:10:52.397681,"(15.0, 36.0, 32.58333333333333)","(7.0, 17.5, 14.728571428571428)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.3285714285714283)"
16-12-2022 14:10:53.456265,"(15.0, 36.0, 32.58333333333333)","(7.0, 17.5, 14.728571428571428)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.3285714285714283)"
16-12-2022 14:10:54.452280,"(15.0, 36.0, 32.58333333333333)","(7.0, 17.5, 14.728571428571428)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.3285714285714283)"
16-12-2022 14:10:55.429219,"(15.0, 36.0, 32.58333333333333)","(7.0, 17.5, 14.728571428571428)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.4989473684210526)","(2.8, 5.9, 3.3285714285714283)"
16-12-2022 14:10:56.379997,"(15.0, 36.0, 32.58333333333333)","(7.0, 17.5, 14.728571428571428)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.48)","(2.8, 5.9, 3.3285714285714283)"
16-12-2022 14:10:57.333998,"(15.0, 36.0, 32.58333333333333)","(7.0, 17.5, 14.728571428571428)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.48)","(2.8, 5.9, 3.3285714285714283)"
16-12-2022 14:10:58.294476,"(15.0, 36.0, 32.58333333333333)","(7.0, 17.5, 14.728571428571428)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 13.0)","(9.0, 17.0, 15.142857142857142)","(2.4, 3.2, 2.575)","(2.8, 5.9, 3.8666666666666663)"
16-12-2022 14:10:59.264725,"(15.0, 36.0, 32.58333333333333)","(7.0, 17.5, 14.728571428571428)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 14.129411764705882)","(9.0, 17.0, 13.0)","(2.4, 3.15, 2.575)","(2.8, 5.8, 3.8666666666666663)"
16-12-2022 14:11:00.203978,"(15.0, 36.0, 25.25)","(7.0, 17.5, 12.350000000000001)","(15.0, 70.0, 64.9090909090909)","(7.5, 15.0, 14.129411764705882)","(9.0, 17.0, 13.0)","(2.4, 3.15, 2.575)","(2.8, 5.8, 3.8666666666666663)"
16-12-2022 14:11:01.394366,"(15.0, 36.0, 25.25)","(7.0, 17.5, 14.785714285714286)","(15.0, 70.0, 63.0625)","(7.5, 15.0, 12.942857142857143)","(9.0, 17.0, 15.285714285714285)","(2.4, 3.15, 2.575)","(2.8, 5.8, 3.8666666666666663)"
16-12-2022 14:11:02.338207,"(15.0, 36.0, 25.25)","(7.0, 17.5, 14.785714285714286)","(15.0, 70.0, 63.0625)","(7.5, 15.0, 12.942857142857143)","(9.0, 17.0, 15.285714285714285)","(2.4, 3.15, 2.575)","(2.8, 5.8, 3.8666666666666663)"
16-12-2022 14:11:03.406768,"(15.0, 36.0, 25.25)","(7.0, 17.5, 14.785714285714286)","(15.0, 70.0, 63.0625)","(7.5, 15.0, 12.942857142857143)","(9.0, 17.0, 15.285714285714285)","(2.4, 3.15, 2.575)","(2.8, 5.8, 3.8666666666666663)"
16-12-2022 14:11:04.541109,"(15.0, 36.0, 25.25)","(7.0, 17.5, 14.785714285714286)","(15.0, 70.0, 63.0625)","(7.5, 15.0, 12.942857142857143)","(9.0, 17.0, 15.285714285714285)","(2.4, 3.15, 2.575)","(2.8, 5.8, 5.316666666666666)"
16-12-2022 14:11:05.552392,"(15.0, 36.0, 25.25)","(7.0, 17.5, 14.785714285714286)","(15.0, 70.0, 63.0625)","(7.5, 15.0, 11.5)","(9.0, 17.0, 17.5)","(2.4, 3.15, 2.575)","(2.8, 5.8, 5.525)"
16-12-2022 14:11:06.587562,"(15.0, 36.0, 25.25)","(7.0, 17.5, 11.299999999999999)","(15.0, 70.0, 63.0625)","(7.5, 15.0, 11.5)","(9.0, 19.5, 17.5)","(2.4, 3.15, 2.575)","(2.8, 5.7, 4.278378378378378)"
16-12-2022 14:11:07.704409,"(15.0, 36.0, 25.25)","(7.0, 17.5, 11.299999999999999)","(15.0, 70.0, 63.0625)","(7.5, 15.0, 11.25)","(9.0, 19.5, 17.625)","(2.4, 3.15, 2.74375)","(2.8, 4.6, 4.278378378378378)"
16-12-2022 14:11:08.690951,"(15.0, 36.0, 25.25)","(7.0, 17.5, 11.299999999999999)","(15.0, 70.0, 63.0625)","(7.5, 14.5, 11.25)","(9.0, 19.5, 17.625)","(2.4, 3.15, 2.74375)","(2.8, 4.6, 4.280882352941176)"
16-12-2022 14:11:09.685601,"(15.0, 36.0, 25.25)","(7.0, 17.5, 11.299999999999999)","(15.0, 70.0, 63.0625)","(7.5, 14.5, 11.25)","(9.0, 19.5, 17.625)","(2.4, 3.15, 2.74375)","(2.8, 4.6, 4.280882352941176)"
16-12-2022 14:11:10.664621,"(15.0, 36.0, 25.25)","(7.0, 17.5, 11.299999999999999)","(15.0, 70.0, 63.0625)","(7.5, 14.5, 10.6)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.15, 2.74375)","(2.8, 4.6, 4.280882352941176)"
16-12-2022 14:11:11.599854,"(15.0, 36.0, 32.92857142857143)","(7.0, 16.0, 9.5)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.15, 2.74375)","(2.8, 4.6, 4.280882352941176)"
16-12-2022 14:11:12.568864,"(15.0, 36.0, 32.92857142857143)","(7.0, 16.0, 9.5)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.15, 2.591304347826087)","(2.8, 4.6, 4.280882352941176)"
16-12-2022 14:11:13.522037,"(15.0, 36.0, 32.92857142857143)","(7.0, 16.0, 12.692307692307693)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.2, 2.591304347826087)","(2.8, 4.6, 3.55)"
16-12-2022 14:11:14.506582,"(15.0, 36.0, 32.92857142857143)","(7.0, 16.0, 12.692307692307693)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.2, 2.591304347826087)","(2.8, 4.6, 3.55)"
16-12-2022 14:11:15.555387,"(15.0, 36.0, 32.92857142857143)","(7.0, 16.0, 12.692307692307693)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.2, 2.591304347826087)","(2.8, 4.6, 3.55)"
16-12-2022 14:11:16.538649,"(15.0, 36.0, 32.92857142857143)","(7.0, 16.0, 12.692307692307693)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.2, 2.95)","(2.8, 4.6, 3.792307692307692)"
16-12-2022 14:11:17.491503,"(15.0, 36.0, 32.92857142857143)","(7.0, 16.0, 13.3125)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.1, 2.95)","(2.8, 4.6, 3.792307692307692)"
16-12-2022 14:11:18.457009,"(15.0, 36.0, 32.92857142857143)","(7.0, 16.0, 13.3125)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.1, 3.0250000000000004)","(2.8, 4.6, 3.792307692307692)"
16-12-2022 14:11:19.366258,"(15.0, 36.0, 32.92857142857143)","(7.0, 16.0, 13.3125)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.2, 3.0250000000000004)","(2.8, 4.6, 3.792307692307692)"
16-12-2022 14:11:20.350911,"(15.0, 36.0, 32.92857142857143)","(7.0, 16.0, 13.3125)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.2, 3.0250000000000004)","(2.8, 4.6, 3.792307692307692)"
16-12-2022 14:11:21.304146,"(15.0, 36.0, 25.25)","(7.0, 16.0, 13.3125)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.2, 2.9875)","(2.8, 4.6, 3.792307692307692)"
16-12-2022 14:11:22.528000,"(15.0, 36.0, 25.25)","(7.0, 16.0, 13.3125)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.15, 3.0250000000000004)","(2.8, 4.6, 3.792307692307692)"
16-12-2022 14:11:23.482360,"(15.0, 36.0, 25.25)","(7.0, 16.0, 13.3125)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.2, 2.8899999999999997)","(2.8, 4.6, 3.4722222222222223)"
16-12-2022 14:11:24.428558,"(15.0, 36.0, 25.25)","(7.0, 16.0, 10.0)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.15, 2.58125)","(2.8, 4.6, 3.4722222222222223)"
16-12-2022 14:11:25.368603,"(15.0, 36.0, 25.25)","(7.0, 16.0, 12.272727272727273)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.15, 2.58125)","(2.8, 4.6, 3.4722222222222223)"
16-12-2022 14:11:26.499283,"(15.0, 36.0, 25.25)","(7.0, 16.0, 12.272727272727273)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.15, 2.58125)","(2.8, 4.6, 3.4722222222222223)"
16-12-2022 14:11:27.491434,"(15.0, 36.0, 25.25)","(7.0, 16.0, 12.272727272727273)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.15, 2.588636363636364)","(2.8, 4.6, 3.3583333333333334)"
16-12-2022 14:11:28.559861,"(15.0, 36.0, 25.25)","(7.0, 16.0, 12.272727272727273)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.15, 2.588636363636364)","(2.8, 4.4, 3.3583333333333334)"
16-12-2022 14:11:29.649549,"(15.0, 36.0, 25.25)","(7.0, 16.0, 12.272727272727273)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.15, 2.8)","(2.8, 4.4, 3.3583333333333334)"
16-12-2022 14:11:30.695928,"(15.0, 36.0, 25.25)","(7.0, 16.0, 12.272727272727273)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.1, 2.8)","(2.8, 4.4, 3.3583333333333334)"
16-12-2022 14:11:31.800486,"(15.0, 36.0, 25.25)","(7.0, 16.0, 12.272727272727273)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 3.1, 2.488)","(2.8, 4.4, 3.34375)"
16-12-2022 14:11:32.720214,"(15.0, 36.0, 25.25)","(7.0, 16.0, 12.272727272727273)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 2.5, 2.488)","(2.8, 4.4, 3.96125)"
16-12-2022 14:11:33.671688,"(15.0, 36.0, 25.25)","(7.0, 16.0, 12.272727272727273)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 2.5, 2.488)","(2.8, 4.4, 3.96125)"
16-12-2022 14:11:34.736064,"(15.0, 36.0, 25.25)","(7.0, 15.5, 11.65)","(15.0, 65.0, 58.6875)","(7.5, 14.0, 10.4)","(9.0, 19.5, 18.42857142857143)","(2.4, 2.5, 2.488)","(2.8, 4.4, 3.96125)"
