,Ziplock,Rockin Romeo,Canya Clink,Lets All Chant,More Scope,Knighted Shadow,Sizzle And Shine
09-01-2023 16:59:50.777667,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 190.0, 172.11111111111111)"
09-01-2023 16:59:52.009023,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 190.0, 172.11111111111111)"
09-01-2023 16:59:53.161502,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 190.0, 172.11111111111111)"
09-01-2023 16:59:54.316644,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 190.0, 172.11111111111111)"
09-01-2023 16:59:55.395528,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 190.0, 172.11111111111111)"
09-01-2023 16:59:56.554010,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 190.0, 128.0769230769231)"
09-01-2023 16:59:57.669312,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 190.0, 163.22222222222223)"
09-01-2023 16:59:58.839909,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 16:59:59.921920,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:00.989094,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:02.399980,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:03.662485,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:04.980764,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:06.216401,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:07.532134,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 25.294117647058822)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 25.1875)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:08.889469,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 25.294117647058822)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.333333333333332)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:10.259736,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.333333333333332)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.333333333333332)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:11.469993,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.333333333333332)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.333333333333332)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:12.916656,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.333333333333332)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.333333333333332)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:14.146808,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.333333333333332)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.333333333333332)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:15.531002,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.333333333333332)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.055)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.333333333333332)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:16.710690,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 25.375)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.316)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 25.1875)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:17.902347,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 25.1875)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 3.316)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:19.043820,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.95)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:20.177835,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.95)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:21.323599,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.95)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:22.428018,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.95)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:23.515530,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:24.647574,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:25.803618,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:26.933275,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 163.22222222222223)"
09-01-2023 17:00:28.025608,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 8.866666666666667)","(12.0, 27.0, 18.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:29.156877,"(3.9, 6.2, 4.666666666666667)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.254545454545454)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:30.506547,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:31.676809,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:32.681709,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:33.704005,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 190.0, 46.0)"
09-01-2023 17:00:34.603544,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 190.0, 46.0)"
09-01-2023 17:00:35.609139,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.888235294117647)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:36.579301,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.888235294117647)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:37.675167,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.888235294117647)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 170.0, 58.0)"
09-01-2023 17:00:38.854945,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.888235294117647)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 170.0, 58.0)"
09-01-2023 17:00:40.277478,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 170.0, 58.0)"
09-01-2023 17:00:41.469916,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 170.0, 58.0)"
09-01-2023 17:00:42.679859,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 170.0, 58.0)"
09-01-2023 17:00:43.911506,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 170.0, 58.0)"
09-01-2023 17:00:45.045380,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 170.0, 58.0)"
09-01-2023 17:00:46.191221,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 170.0, 58.0)"
09-01-2023 17:00:47.222348,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 170.0, 60.0)"
09-01-2023 17:00:48.248420,"(3.9, 6.2, 4.82)","(12.0, 27.0, 18.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 18.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:49.296147,"(3.9, 6.2, 4.82)","(12.0, 27.0, 17.666666666666668)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:50.334061,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:51.350502,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 56.66666666666667)"
09-01-2023 17:00:52.473746,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0526315789473686)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 190.0, 105.0)"
09-01-2023 17:00:53.595919,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:54.718032,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:55.904672,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:57.336959,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:58.530107,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:00:59.549722,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:00.640365,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.005263157894737)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:01.737618,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:02.992954,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:04.186661,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:05.610769,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:07.027458,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:08.550992,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:10.345435,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:11.681512,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:13.015657,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.005263157894737)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:14.160566,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:15.233644,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:16.400496,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:17.479894,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:18.531559,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:19.619245,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:20.738055,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:21.868246,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:23.009342,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:24.120175,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:25.204302,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.74375)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 180.0, 56.66666666666667)"
09-01-2023 17:01:26.297828,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 9.275)","(12.0, 27.0, 20.0)","(26.0, 190.0, 105.0)"
09-01-2023 17:01:27.446398,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:28.443372,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:29.413036,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:30.381367,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:31.324115,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:32.271957,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.95)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:33.208465,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.055)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:34.271001,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.055)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:35.322296,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.055)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:36.316939,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.055)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:37.351960,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.3040000000000003)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:38.428119,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.78125)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:39.540014,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 2.78125)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:40.646296,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0210526315789474)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:41.695058,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0210526315789474)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 105.0)"
09-01-2023 17:01:42.694205,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0210526315789474)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 180.0, 56.66666666666667)"
09-01-2023 17:01:44.044189,"(3.9, 6.2, 4.82)","(12.0, 27.0, 20.0)","(3.7, 5.6, 4.366666666666666)","(2.6, 4.3, 3.0210526315789474)","(5.5, 10.5, 6.51875)","(12.0, 27.0, 20.0)","(26.0, 190.0, 56.66666666666667)"
