,Bonza Guy,Batman Bart,Miss Fernandez,Wonderwoman Jujon,Rock Hammer,Press Statement,Whostolemypigeon,Our Buscemi Nz,My Ultimate Clippa,Some Girls Dont Nz
06-01-2023 15:08:52.502768,"(3.3, 3.8, 3.56)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:08:53.875023,"(3.3, 3.8, 3.56)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:08:55.277799,"(3.3, 3.8, 3.525)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:08:56.626013,"(3.3, 3.75, 3.525)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:08:58.049243,"(3.3, 3.7, 3.49)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:08:59.468007,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:00.975211,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:02.366358,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:03.812984,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:05.152081,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:06.496437,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:07.796328,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:09.127436,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:10.600495,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:11.978175,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:13.396673,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:14.823900,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 7.085714285714285)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:16.288078,"(3.3, 3.7, 3.6125000000000003)","(5.0, 7.8, 6.6)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:17.684514,"(3.3, 3.7, 3.49)","(5.0, 7.8, 6.6)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 23.0188679245283)","(5.0, 99999, 99990)"
06-01-2023 15:09:19.127788,"(3.3, 3.7, 3.49)","(5.0, 7.8, 6.6)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 24.0, 20.857142857142858)","(5.0, 99999, 99990)"
06-01-2023 15:09:20.510581,"(3.3, 3.7, 3.49)","(5.0, 7.8, 6.6)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 22.0, 20.857142857142858)","(5.0, 99999, 99990)"
06-01-2023 15:09:21.949563,"(3.3, 3.7, 3.49)","(5.0, 7.8, 6.6)","(12.0, 21.0, 16.0)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.35)","(31.0, 75.0, 50.333333333333336)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 22.0, 20.857142857142858)","(5.0, 99999, 99990)"
06-01-2023 15:09:23.473510,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 6.6)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.98)","(31.0, 75.0, 56.5)","(14.0, 24.0, 22.53846153846154)","(12.0, 99999, 99990)","(17.0, 22.0, 21.307692307692307)","(5.0, 99999, 99990)"
06-01-2023 15:09:24.974057,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.114285714285714)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.98)","(31.0, 75.0, 56.5)","(14.0, 24.0, 22.642857142857142)","(12.0, 99999, 99990)","(17.0, 22.0, 21.181818181818183)","(5.0, 99999, 99990)"
06-01-2023 15:09:26.433061,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 13.757142857142856)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.181818181818183)","(5.0, 99999, 99990)"
06-01-2023 15:09:27.806604,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 13.757142857142856)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.181818181818183)","(5.0, 99999, 99990)"
06-01-2023 15:09:29.298874,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 13.757142857142856)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 20.714285714285715)","(5.0, 99999, 99990)"
06-01-2023 15:09:30.753211,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 13.757142857142856)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.23076923076923)","(5.0, 99999, 99990)"
06-01-2023 15:09:32.200264,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.23076923076923)","(5.0, 99999, 99990)"
06-01-2023 15:09:33.650868,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.23076923076923)","(5.0, 99999, 99990)"
06-01-2023 15:09:35.104284,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.23076923076923)","(5.0, 99999, 99990)"
06-01-2023 15:09:36.596422,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.23076923076923)","(5.0, 99999, 99990)"
06-01-2023 15:09:38.048751,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.23076923076923)","(5.0, 99999, 99990)"
06-01-2023 15:09:39.490083,"(3.3, 3.7, 3.45625)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.23076923076923)","(5.0, 99999, 99990)"
06-01-2023 15:09:40.890705,"(3.3, 3.7, 3.425)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.09090909090909)","(5.0, 99999, 99990)"
06-01-2023 15:09:42.299228,"(3.3, 3.65, 3.425)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.09090909090909)","(5.0, 99999, 99990)"
06-01-2023 15:09:43.678512,"(3.3, 3.65, 3.425)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.09090909090909)","(5.0, 99999, 99990)"
06-01-2023 15:09:45.127357,"(3.3, 3.65, 3.425)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.09090909090909)","(5.0, 99999, 99990)"
06-01-2023 15:09:46.543992,"(3.3, 3.65, 3.425)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:09:48.326826,"(3.3, 3.65, 3.55)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:09:50.617676,"(3.3, 3.65, 3.55)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:09:52.435397,"(3.3, 3.65, 3.55)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:09:54.219140,"(3.3, 3.65, 3.55)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:09:55.874259,"(3.3, 3.65, 3.55)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:09:57.350079,"(3.3, 3.65, 3.55)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:09:58.833993,"(3.3, 3.65, 3.55)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:00.256513,"(3.3, 3.65, 3.55)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:01.725550,"(3.3, 3.65, 3.55)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:03.316568,"(3.3, 3.65, 3.1645833333333333)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:04.912484,"(3.3, 3.6, 3.3277777777777775)","(5.0, 7.8, 7.142857142857142)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:06.477459,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.8, 7.2)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.066666666666666)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:07.948584,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.8, 7.2)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.756521739130434)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:09.403327,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.8, 6.5)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.35)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:10.869602,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.6, 6.4)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.2)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:12.291754,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.6, 6.4)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.2)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:13.740603,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.6, 6.4)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.2)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:15.175542,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.6, 6.4)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.2)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:16.714105,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.6, 6.4)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.2)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:18.280248,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.6, 6.4)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.2)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:19.824884,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.6, 6.4)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.2)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:21.442811,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.6, 6.4)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.2)","(9.0, 15.5, 12.55)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:24.661238,"(3.3, 3.55, 3.3277777777777775)","(5.0, 7.6, 7.319999999999999)","(12.0, 21.0, 17.25)","(6.0, 9.0, 7.9)","(9.0, 15.5, 13.14)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:27.270270,"(3.3, 3.55, 3.2423076923076923)","(5.0, 7.6, 7.444444444444445)","(12.0, 21.0, 17.25)","(6.0, 9.0, 7.9)","(9.0, 15.5, 13.14)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:30.113445,"(3.3, 3.55, 3.2423076923076923)","(5.0, 7.6, 7.444444444444445)","(12.0, 21.0, 17.25)","(6.0, 9.0, 7.9)","(9.0, 15.5, 13.6)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:31.890459,"(3.3, 3.55, 3.2423076923076923)","(5.0, 7.6, 7.444444444444445)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.511111111111111)","(9.0, 15.5, 13.6)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 21.375)","(5.0, 99999, 99990)"
06-01-2023 15:10:33.455477,"(3.3, 3.55, 3.2423076923076923)","(5.0, 7.6, 6.75)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.511111111111111)","(9.0, 15.5, 11.833333333333334)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 22.0, 20.5)","(5.0, 99999, 99990)"
06-01-2023 15:10:35.005581,"(3.3, 3.55, 3.2423076923076923)","(5.0, 7.4, 6.618181818181818)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.511111111111111)","(9.0, 15.5, 11.833333333333334)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 21.0, 19.8)","(5.0, 99999, 99990)"
06-01-2023 15:10:36.564779,"(3.3, 3.55, 3.3714285714285714)","(5.0, 6.8, 6.033333333333333)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.333333333333334)","(9.0, 15.5, 11.833333333333334)","(31.0, 75.0, 54.0)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 20.0, 20.5)","(5.0, 99999, 99990)"
06-01-2023 15:10:38.131333,"(3.3, 3.5, 3.3)","(5.0, 6.6, 5.6)","(12.0, 21.0, 17.25)","(6.0, 9.0, 8.333333333333334)","(9.0, 15.5, 11.833333333333334)","(31.0, 70.0, 54.0)","(14.0, 24.0, 18.0)","(12.0, 99999, 99990)","(17.0, 21.0, 19.6)","(5.0, 99999, 99990)"
06-01-2023 15:10:39.707175,"(3.3, 3.35, 3.3200000000000003)","(5.0, 6.6, 5.127272727272727)","(12.0, 21.0, 16.666666666666668)","(6.0, 9.0, 8.2)","(9.0, 15.5, 13.166666666666666)","(31.0, 70.0, 56.5)","(14.0, 24.0, 18.666666666666668)","(12.0, 99999, 99990)","(17.0, 21.0, 20.875)","(5.0, 99999, 99990)"
06-01-2023 15:10:41.254973,"(3.1, 3.35, 3.325)","(5.0, 5.4, 5.125)","(13.0, 21.0, 17.0)","(6.5, 9.0, 8.333333333333334)","(9.0, 15.5, 13.166666666666666)","(31.0, 75.0, 56.5)","(14.0, 24.0, 18.666666666666668)","(12.0, 99999, 99990)","(17.0, 22.0, 19.42857142857143)","(5.0, 99999, 99990)"
06-01-2023 15:10:42.795001,"(3.1, 3.35, 3.2375000000000003)","(5.0, 5.3, 5.045454545454546)","(13.0, 21.0, 17.5)","(6.5, 9.0, 8.533333333333333)","(9.0, 15.5, 13.75)","(31.0, 75.0, 62.66666666666667)","(14.0, 24.0, 21.0)","(12.0, 99999, 99990)","(17.0, 22.0, 19.75)","(5.0, 99999, 99990)"
06-01-2023 15:10:44.296568,"(3.1, 3.4, 3.2470588235294118)","(5.0, 5.3, 5.165384615384616)","(13.0, 21.0, 19.125)","(6.5, 9.0, 8.3)","(9.0, 15.5, 13.75)","(31.0, 75.0, 62.66666666666667)","(14.0, 24.0, 19.3)","(12.0, 99999, 99990)","(17.0, 22.0, 20.2)","(5.0, 99999, 99990)"
