,The Art Of Flying,Elite Icon,Kalashani Lad,Kaliuwaa Falls,Joltin Joe,In Due Time,Rockcliff,Jezoulenko
11-01-2023 18:29:01.789891,"(5.0, 6.6, 6.52317880794702)","(3.5, 4.1, 4.020833333333333)","(6.0, 6.8, 6.704040404040404)","(10.0, 13.0, 11.747607655502392)","(13.0, 16.5, 16.25609756097561)","(5.0, 5.7, 5.655010893246187)","(61.0, 110.0, 110.66666666666667)","(6.5, 8.0, 8.119469026548671)"
11-01-2023 18:29:03.303683,"(5.0, 6.8, 6.694999999999999)","(3.5, 4.1, 4.018997050147493)","(6.0, 6.8, 6.703517587939698)","(10.0, 12.0, 11.729116945107398)","(13.0, 16.5, 16.214285714285715)","(5.0, 5.7, 5.6549835706462215)","(61.0, 120.0, 114.0)","(6.5, 8.2, 8.115929203539823)"
11-01-2023 18:29:04.713549,"(5.0, 6.8, 6.694999999999999)","(3.5, 4.1, 4.021268237934905)","(6.0, 6.8, 6.703541315345699)","(10.0, 12.0, 11.729116945107398)","(13.0, 16.5, 16.225806451612904)","(5.0, 5.7, 5.6570385818561)","(61.0, 120.0, 115.0)","(6.5, 8.2, 8.144578313253012)"
11-01-2023 18:29:06.047704,"(5.0, 6.8, 6.699999999999999)","(3.5, 4.1, 4.021268237934905)","(6.0, 6.8, 6.706007067137809)","(10.0, 12.0, 11.717948717948717)","(13.0, 16.5, 15.973429951690822)","(5.0, 5.7, 5.666414523449319)","(61.0, 120.0, 107.85714285714286)","(6.5, 8.2, 8.163822525597269)"
11-01-2023 18:29:07.336561,"(5.0, 6.8, 6.699999999999999)","(3.5, 4.1, 4.079123173277662)","(6.0, 6.8, 6.692110091743119)","(10.0, 12.0, 11.717948717948717)","(13.0, 16.0, 15.728155339805825)","(5.0, 5.7, 5.762962962962963)","(61.0, 110.0, 107.85714285714286)","(6.5, 8.2, 8.194331983805668)"
11-01-2023 18:29:08.776383,"(5.0, 6.8, 6.669351230425056)","(3.5, 4.0, 4.008973531310523)","(6.0, 6.8, 6.564285714285714)","(10.0, 12.0, 11.77579365079365)","(13.0, 16.0, 15.820588235294117)","(5.0, 5.8, 5.789757412398922)","(61.0, 110.0, 110.66666666666667)","(6.5, 8.2, 8.328888888888889)"
11-01-2023 18:29:10.248468,"(5.0, 6.8, 6.680459770114942)","(3.5, 4.1, 4.089677419354838)","(6.0, 6.6, 6.5745627980922094)","(10.0, 12.0, 11.77579365079365)","(13.0, 16.0, 15.886574074074074)","(5.0, 5.8, 5.794559585492228)","(61.0, 120.0, 110.66666666666667)","(6.5, 8.4, 8.293112947658402)"
11-01-2023 18:29:11.746505,"(5.0, 6.8, 6.71493848857645)","(3.5, 4.0, 4.01)","(6.0, 6.6, 6.575035868005739)","(10.0, 12.0, 11.76072607260726)","(13.0, 16.0, 15.827759197324415)","(5.0, 5.8, 5.791566265060241)","(61.0, 120.0, 110.52631578947368)","(6.5, 8.4, 8.303480278422274)"
11-01-2023 18:29:13.178022,"(5.0, 6.8, 6.717414721723519)","(3.5, 4.1, 4.0067375886524825)","(6.0, 6.6, 6.560623229461756)","(10.0, 12.0, 11.775951557093425)","(13.0, 16.0, 15.827137546468402)","(5.0, 5.8, 5.792255125284738)","(61.0, 120.0, 104.0)","(6.5, 8.4, 8.299759036144579)"
11-01-2023 18:29:14.535664,"(5.0, 6.8, 6.720138888888888)","(3.5, 4.1, 4.0055051421657595)","(6.0, 6.6, 6.5581589958159)","(10.0, 12.0, 11.778359511343805)","(13.0, 16.0, 15.823863636363637)","(5.0, 5.8, 5.8225694444444445)","(61.0, 110.0, 102.22222222222223)","(6.5, 8.4, 8.296728971962617)"
11-01-2023 18:29:15.873358,"(5.0, 6.8, 6.721190893169877)","(3.5, 4.1, 4.004750304506699)","(6.0, 6.6, 6.545244215938303)","(10.0, 12.0, 11.776408450704226)","(13.0, 16.0, 15.82046332046332)","(5.0, 5.9, 5.792077087794432)","(61.0, 110.0, 102.22222222222223)","(6.5, 8.4, 8.297820823244551)"
11-01-2023 18:29:17.275250,"(5.0, 6.8, 6.69084249084249)","(3.5, 4.1, 4.006009615384615)","(6.0, 6.6, 6.536803874092009)","(10.0, 12.0, 11.776408450704226)","(13.0, 16.0, 15.834677419354838)","(5.0, 5.8, 5.794298245614035)","(61.0, 110.0, 108.57142857142857)","(6.5, 8.4, 8.28641425389755)"
11-01-2023 18:29:18.808168,"(5.0, 6.8, 6.69084249084249)","(3.5, 4.1, 4.006009615384615)","(6.0, 6.6, 6.474285714285714)","(10.0, 12.0, 11.770758122743683)","(13.0, 16.0, 16.17721518987342)","(5.0, 5.8, 5.7825918762088975)","(61.0, 110.0, 108.75)","(6.5, 8.4, 8.285650224215246)"
11-01-2023 18:29:20.102401,"(5.0, 6.8, 6.69185360094451)","(3.5, 4.1, 4.006519065190652)","(6.0, 6.8, 6.637142857142857)","(10.0, 12.0, 11.756317689530686)","(13.0, 16.5, 16.083333333333332)","(5.0, 5.8, 5.676271186440678)","(61.0, 110.0, 115.60975609756098)","(6.5, 8.4, 8.25989010989011)"
11-01-2023 18:29:21.393946,"(5.0, 6.8, 6.688888888888888)","(3.5, 4.1, 4.006056860321384)","(6.0, 6.8, 6.6231023102310225)","(10.0, 12.0, 11.782161234991424)","(13.0, 16.5, 15.866788321167883)","(5.0, 5.7, 5.597716894977169)","(61.0, 120.0, 116.96969696969697)","(6.5, 8.4, 8.297177419354838)"
11-01-2023 18:29:22.663106,"(5.0, 6.8, 6.701079913606911)","(3.5, 4.1, 4.016611661166117)","(6.0, 6.8, 6.68296943231441)","(10.0, 12.0, 11.782161234991424)","(13.0, 16.0, 15.866788321167883)","(5.0, 5.6, 5.5975369458128075)","(61.0, 120.0, 116.96969696969697)","(6.5, 8.4, 8.297177419354838)"
11-01-2023 18:29:23.948678,"(5.0, 6.8, 6.701189189189189)","(3.5, 4.1, 4.014394661582459)","(6.0, 6.8, 6.662837837837838)","(10.0, 12.0, 11.782161234991424)","(13.0, 16.5, 16.758333333333333)","(5.0, 5.6, 5.597542997542997)","(61.0, 120.0, 116.96969696969697)","(6.5, 8.4, 8.297177419354838)"
11-01-2023 18:29:25.281721,"(5.0, 6.8, 6.71063321385902)","(3.5, 4.1, 4.0136385087305335)","(6.0, 6.8, 6.577812499999999)","(10.0, 12.0, 11.353260869565217)","(13.0, 17.0, 16.98404255319149)","(5.0, 5.6, 5.585742574257425)","(61.0, 120.0, 116.96969696969697)","(6.5, 8.4, 8.297177419354838)"
11-01-2023 18:29:26.639132,"(5.0, 6.8, 6.712412177985948)","(3.5, 4.1, 4.026973387460532)","(6.0, 6.6, 6.593159609120521)","(10.0, 11.5, 11.417304747320062)","(13.0, 17.0, 16.805555555555557)","(5.0, 5.7, 5.584830339321357)","(61.0, 120.0, 117.14285714285714)","(6.5, 8.4, 8.308536585365854)"
11-01-2023 18:29:28.009658,"(5.0, 6.8, 6.7140229885057465)","(3.5, 4.1, 4.029852686308492)","(6.0, 6.6, 6.628415300546449)","(10.0, 11.5, 11.44609375)","(13.0, 17.0, 16.83132530120482)","(5.0, 5.7, 5.5926605504587155)","(61.0, 120.0, 117.5)","(6.5, 8.4, 8.329022082018927)"
11-01-2023 18:29:29.363951,"(5.0, 6.8, 6.718783930510314)","(3.5, 4.1, 4.025721352019786)","(6.0, 6.8, 6.628415300546449)","(10.0, 11.5, 11.447408536585366)","(13.0, 17.0, 16.24)","(5.0, 5.7, 5.613628899835796)","(61.0, 120.0, 117.61904761904762)","(6.5, 8.4, 8.331192660550458)"
11-01-2023 18:29:30.690693,"(5.0, 6.8, 6.724190064794816)","(3.5, 4.0, 3.9804693414080243)","(6.0, 6.8, 6.649640861931365)","(10.0, 11.5, 11.494940978077572)","(13.0, 16.5, 16.15765765765766)","(5.0, 5.7, 5.581152993348115)","(61.0, 120.0, 117.67441860465117)","(6.5, 8.4, 8.333234421364985)"
11-01-2023 18:29:32.032416,"(5.0, 6.8, 6.720833333333333)","(3.5, 4.0, 3.987432675044883)","(6.0, 6.8, 6.66442748091603)","(10.0, 11.5, 11.495137763371151)","(13.0, 16.5, 16.15765765765766)","(5.0, 5.6, 5.581152993348115)","(61.0, 120.0, 117.67441860465117)","(6.5, 8.4, 8.333234421364985)"
11-01-2023 18:29:33.615700,"(5.0, 6.8, 6.720833333333333)","(3.5, 4.0, 3.987432675044883)","(6.0, 6.8, 6.66442748091603)","(10.0, 11.5, 11.495137763371151)","(13.0, 16.5, 16.0)","(5.0, 5.6, 5.72824427480916)","(61.0, 120.0, 117.85714285714286)","(6.5, 8.4, 8.286666666666667)"
11-01-2023 18:29:35.300941,"(5.0, 7.0, 6.953488372093023)","(3.5, 3.9, 3.909919028340081)","(6.0, 6.4, 6.379423868312758)","(10.0, 12.5, 12.399038461538462)","(13.0, 16.0, 15.538461538461538)","(5.0, 5.9, 5.793301435406699)","(61.0, 120.0, 125.57894736842105)","(6.5, 8.4, 8.291533180778032)"
11-01-2023 18:29:36.918271,"(5.0, 7.0, 6.931592689295039)","(3.5, 3.95, 3.907373271889401)","(6.0, 6.4, 6.378743961352657)","(10.0, 12.5, 12.12828947368421)","(13.0, 16.0, 15.681818181818182)","(5.0, 5.8, 5.8184115523465705)","(61.0, 150.0, 126.82242990654206)","(6.5, 8.4, 8.284976525821596)"
11-01-2023 18:29:38.575444,"(5.0, 7.0, 6.934042553191489)","(3.5, 3.95, 4.008643216080402)","(6.0, 6.4, 6.329326923076923)","(10.0, 12.5, 11.924561403508772)","(13.0, 16.0, 16.02654867256637)","(5.0, 5.9, 5.827652733118971)","(61.0, 150.0, 120.95238095238095)","(6.5, 8.4, 8.166181818181817)"
11-01-2023 18:29:40.122120,"(5.0, 7.0, 6.941092636579572)","(3.5, 4.1, 4.0)","(6.0, 6.4, 6.326369426751593)","(10.0, 12.0, 11.848611111111111)","(13.0, 16.5, 16.004807692307693)","(5.0, 5.9, 5.826837060702876)","(61.0, 150.0, 125.6)","(6.5, 8.2, 8.175609756097561)"
11-01-2023 18:29:41.716980,"(5.0, 7.0, 7.101779359430605)","(3.5, 4.0, 3.97116704805492)","(6.0, 6.4, 6.377037037037037)","(10.0, 12.0, 11.857549857549857)","(13.0, 16.5, 16.005050505050505)","(5.0, 5.9, 5.690374331550802)","(61.0, 150.0, 120.9090909090909)","(6.5, 8.2, 8.183829787234043)"
11-01-2023 18:29:43.328219,"(5.0, 7.2, 7.101779359430605)","(3.5, 4.0, 3.9887051372273046)","(6.0, 6.4, 6.345168067226891)","(10.0, 12.0, 11.760598503740649)","(13.0, 16.5, 15.946640316205533)","(5.0, 5.7, 5.741313868613139)","(61.0, 130.0, 119.51219512195122)","(6.5, 8.2, 8.1724)"
11-01-2023 18:29:44.832634,"(5.0, 7.2, 7.036734693877551)","(3.5, 4.0, 3.8483312731767616)","(6.0, 6.4, 6.472941176470588)","(10.0, 12.0, 11.533742331288343)","(13.0, 16.5, 16.651898734177216)","(5.0, 5.8, 5.696768402154399)","(61.0, 120.0, 123.07692307692308)","(6.5, 8.2, 8.251851851851852)"
11-01-2023 18:29:46.346925,"(5.0, 7.2, 7.155862068965518)","(3.5, 3.85, 3.80273631840796)","(6.0, 6.6, 6.477528089887641)","(10.0, 12.0, 11.680970149253731)","(13.0, 17.0, 16.723809523809525)","(5.0, 5.7, 5.687266553480476)","(61.0, 130.0, 122.3529411764706)","(6.5, 8.4, 8.305691056910568)"
11-01-2023 18:29:47.682569,"(5.0, 7.2, 7.331707317073171)","(3.5, 3.85, 3.770924764890282)","(6.0, 6.6, 6.495961995249406)","(10.0, 12.0, 11.741620111731844)","(13.0, 17.0, 15.669865642994242)","(5.0, 5.7, 5.7207920792079205)","(61.0, 130.0, 123.15789473684211)","(6.5, 8.4, 8.326226012793176)"
11-01-2023 18:29:49.040678,"(5.0, 7.4, 7.3459854014598545)","(3.5, 3.8, 3.757396449704142)","(6.0, 6.6, 6.518947368421053)","(10.0, 12.0, 11.754213483146067)","(13.0, 16.0, 15.71173469387755)","(5.0, 5.8, 5.724586288416075)","(61.0, 130.0, 125.63636363636364)","(6.5, 8.4, 8.312455516014234)"
11-01-2023 18:29:50.460252,"(5.0, 7.4, 7.3459854014598545)","(3.5, 3.8, 3.768549280177187)","(6.0, 6.6, 6.72)","(10.0, 12.0, 11.812154696132596)","(13.0, 16.0, 15.732963549920761)","(5.0, 5.8, 5.735555555555556)","(61.0, 130.0, 123.125)","(6.5, 8.4, 8.325396825396826)"
11-01-2023 18:29:51.923733,"(5.0, 7.2, 7.0588235294117645)","(3.5, 3.8, 3.774817518248175)","(6.0, 6.8, 6.738666666666666)","(10.0, 12.0, 11.9054441260745)","(13.0, 16.0, 15.7)","(5.0, 5.8, 5.739733840304183)","(61.0, 130.0, 124.21052631578948)","(6.5, 8.4, 8.337078651685392)"
11-01-2023 18:29:53.386417,"(5.0, 7.2, 7.0588235294117645)","(3.5, 3.8, 3.5969333333333333)","(6.0, 6.8, 6.807350096711799)","(10.0, 12.0, 12.299610894941635)","(13.0, 16.0, 15.763333333333334)","(5.0, 5.8, 5.791629955947136)","(61.0, 130.0, 128.46153846153845)","(6.5, 8.6, 8.467945205479452)"
11-01-2023 18:29:54.824609,"(5.0, 7.4, 7.387959866220736)","(3.5, 3.6, 3.6339350180505416)","(6.0, 7.0, 6.577058279370952)","(10.0, 12.5, 12.318661971830986)","(13.0, 16.0, 15.790766208251473)","(5.0, 5.8, 5.830909090909091)","(61.0, 130.0, 126.50602409638554)","(6.5, 8.6, 8.621006564551422)"
11-01-2023 18:29:56.257027,"(5.0, 7.4, 7.448672566371681)","(3.5, 3.65, 3.623249027237354)","(6.0, 6.6, 6.7187588152327224)","(10.0, 12.5, 12.392241379310345)","(13.0, 16.0, 15.812629399585921)","(5.0, 5.9, 5.654258241758241)","(61.0, 150.0, 126.42857142857143)","(6.5, 8.8, 8.65592841163311)"
11-01-2023 18:29:57.645283,"(5.0, 7.6, 7.379041916167665)","(3.5, 3.65, 3.6099730458221027)","(6.0, 6.8, 6.680172413793104)","(10.0, 12.5, 12.40450643776824)","(13.0, 16.0, 15.956973293768545)","(5.0, 5.7, 5.684319526627219)","(61.0, 150.0, 132.94117647058823)","(6.5, 8.8, 8.612169312169312)"
11-01-2023 18:29:59.003652,"(5.0, 7.4, 7.427083333333333)","(3.5, 3.65, 3.540150250417362)","(6.0, 6.8, 6.725834797891037)","(10.0, 12.5, 12.82636655948553)","(13.0, 16.0, 16.325342465753426)","(5.0, 5.7, 5.807657657657658)","(61.0, 140.0, 133.75)","(6.5, 8.8, 8.631496062992126)"
11-01-2023 18:30:00.386656,"(5.0, 7.6, 7.513541666666667)","(3.5, 3.55, 3.5236645299145297)","(6.0, 6.8, 6.726591760299625)","(10.0, 13.0, 12.802120141342757)","(13.0, 16.5, 16.177725118483412)","(5.0, 5.9, 5.784272300469484)","(61.0, 140.0, 134.28571428571428)","(6.5, 8.8, 8.66652977412731)"
11-01-2023 18:30:01.829719,"(5.0, 7.6, 7.511545293072824)","(3.5, 3.55, 3.529166666666667)","(6.0, 6.8, 6.731826086956522)","(10.0, 13.0, 12.812080536912752)","(13.0, 16.5, 16.219148936170214)","(5.0, 5.8, 5.787216494845361)","(61.0, 140.0, 133.68421052631578)","(6.5, 8.8, 8.560856269113149)"
11-01-2023 18:30:03.276596,"(5.0, 7.6, 7.521165644171779)","(3.4, 3.55, 3.507260953430697)","(6.0, 6.8, 6.742066957787482)","(10.0, 13.0, 12.85740072202166)","(13.0, 16.5, 16.416)","(5.0, 5.8, 5.7786447638603695)","(61.0, 140.0, 133.68421052631578)","(6.5, 8.6, 8.541239892183288)"
11-01-2023 18:30:04.751212,"(5.0, 7.6, 7.4)","(3.4, 3.55, 3.54005905511811)","(6.0, 6.8, 6.756939040207523)","(10.0, 13.0, 12.906542056074766)","(13.0, 16.5, 16.176923076923078)","(5.0, 5.8, 5.794117647058823)","(61.0, 140.0, 135.0)","(6.5, 8.6, 8.560633484162896)"
11-01-2023 18:30:06.311969,"(5.0, 7.4, 7.310144927536232)","(3.4, 3.55, 3.524794359576968)","(6.0, 6.8, 6.751560549313358)","(10.0, 13.0, 12.967353951890034)","(13.0, 16.5, 15.715686274509803)","(5.0, 5.8, 5.833333333333333)","(61.0, 140.0, 135.26315789473685)","(6.5, 8.6, 8.579005524861879)"
11-01-2023 18:30:07.765284,"(6.0, 7.6, 7.455072463768116)","(3.4, 3.55, 3.5158885542168674)","(6.0, 6.8, 6.762569832402234)","(10.0, 13.0, 12.964814814814815)","(14.0, 16.0, 15.79375)","(5.0, 5.9, 5.833333333333333)","(71.0, 140.0, 134.34782608695653)","(7.0, 8.6, 8.57816091954023)"
11-01-2023 18:30:09.207695,"(6.0, 7.6, 7.4405940594059405)","(3.4, 3.55, 3.5246149897330596)","(6.0, 6.8, 6.765641025641026)","(10.0, 13.0, 12.949101796407186)","(14.0, 16.0, 15.87007874015748)","(5.0, 5.9, 5.839743589743589)","(71.0, 140.0, 135.80645161290323)","(7.0, 8.6, 8.580104712041884)"
11-01-2023 18:30:10.830232,"(6.0, 7.6, 7.4)","(3.4, 3.55, 3.524733595064498)","(6.0, 6.8, 6.7539488320355945)","(10.0, 13.0, 12.86867088607595)","(14.0, 16.0, 16.024861878453038)","(5.0, 5.9, 5.913450292397661)","(71.0, 140.0, 135.80645161290323)","(7.0, 8.6, 8.581947743467934)"
11-01-2023 18:30:12.451009,"(6.0, 7.4, 7.357914338919926)","(3.4, 3.55, 3.5236943907156673)","(6.0, 6.8, 6.753846153846154)","(10.0, 13.0, 12.862126245847175)","(14.0, 16.5, 15.8796992481203)","(5.0, 6.0, 5.924036281179139)","(71.0, 140.0, 135.80645161290323)","(7.0, 8.6, 8.581947743467934)"
11-01-2023 18:30:14.190799,"(6.0, 7.4, 7.434983498349835)","(3.4, 3.55, 3.5320588235294115)","(6.0, 6.8, 6.77358024691358)","(10.0, 13.0, 13.00328947368421)","(14.0, 16.0, 16.44578313253012)","(5.0, 6.0, 5.728461538461538)","(71.0, 140.0, 137.6315789473684)","(7.0, 8.8, 8.655578093306287)"
11-01-2023 18:30:15.687910,"(6.0, 7.6, 7.434983498349835)","(3.4, 3.55, 3.5320588235294115)","(6.0, 6.8, 6.77358024691358)","(10.0, 13.5, 13.00328947368421)","(13.0, 16.5, 16.44578313253012)","(5.0, 5.8, 5.728461538461538)","(71.0, 140.0, 137.6315789473684)","(7.0, 8.8, 8.655578093306287)"
11-01-2023 18:30:17.289253,"(6.0, 7.6, 7.448630136986302)","(3.4, 3.55, 3.504741379310345)","(6.0, 6.8, 6.78013698630137)","(10.0, 13.5, 13.106463878326997)","(13.0, 16.5, 16.34108527131783)","(5.0, 5.8, 5.820127795527156)","(71.0, 150.0, 140.1492537313433)","(7.0, 8.6, 8.569585253456221)"
11-01-2023 18:30:18.694378,"(6.0, 7.6, 7.448630136986302)","(3.4, 3.55, 3.5211496746203905)","(6.0, 6.8, 6.780711825487945)","(11.0, 13.5, 13.123636363636363)","(13.0, 16.5, 16.007936507936506)","(5.0, 5.9, 5.784251968503937)","(71.0, 150.0, 140.1492537313433)","(7.0, 8.6, 8.594708994708995)"
11-01-2023 18:30:20.093472,"(6.0, 7.6, 7.463157894736843)","(3.4, 3.55, 3.4571865443425076)","(6.0, 6.8, 6.7854117647058825)","(11.0, 13.5, 13.116279069767442)","(13.0, 16.5, 16.0974025974026)","(5.0, 5.8, 5.788584474885845)","(71.0, 150.0, 140.1492537313433)","(7.0, 8.6, 8.564285714285713)"
11-01-2023 18:30:21.671019,"(6.0, 7.6, 7.489632107023412)","(3.4, 3.55, 3.580503144654088)","(6.0, 6.8, 6.785202863961814)","(11.0, 13.5, 12.975103734439834)","(13.0, 16.5, 15.903703703703703)","(5.0, 5.8, 5.696007259528131)","(71.0, 150.0, 140.1492537313433)","(7.0, 8.8, 8.594117647058823)"
11-01-2023 18:30:23.238243,"(6.0, 7.6, 7.463384615384616)","(3.4, 3.6, 3.5776470588235294)","(6.0, 6.8, 6.779943977591036)","(10.0, 13.0, 12.976833976833976)","(13.0, 16.0, 15.89344262295082)","(5.0, 5.7, 5.715492957746479)","(71.0, 150.0, 136.38297872340425)","(7.0, 8.8, 8.363945578231293)"
11-01-2023 18:30:24.765825,"(6.0, 7.6, 7.463384615384616)","(3.4, 3.6, 3.5776470588235294)","(6.0, 7.0, 6.779943977591036)","(10.0, 13.0, 12.99433962264151)","(13.0, 16.0, 16.173684210526314)","(5.0, 5.8, 5.7527027027027025)","(71.0, 150.0, 137.9245283018868)","(7.0, 8.4, 8.365806451612903)"
11-01-2023 18:30:26.360133,"(6.0, 7.6, 7.47906976744186)","(3.3, 3.6, 3.546212121212121)","(6.0, 6.8, 6.763139931740614)","(11.0, 13.0, 13.050420168067227)","(13.0, 16.5, 16.152631578947368)","(5.0, 5.8, 5.742521994134897)","(71.0, 150.0, 138.57142857142858)","(7.0, 8.4, 8.355844155844157)"
11-01-2023 18:30:27.848692,"(6.0, 7.6, 7.4772727272727275)","(3.3, 3.55, 3.5468253968253967)","(6.0, 6.8, 6.760743321718931)","(11.0, 13.5, 13.062248995983936)","(13.0, 16.5, 16.143243243243244)","(5.0, 5.8, 5.7366492146596855)","(71.0, 150.0, 138.57142857142858)","(7.0, 8.4, 8.41938775510204)"
11-01-2023 18:30:29.331229,"(6.0, 7.6, 7.46158038147139)","(3.4, 3.55, 3.545767716535433)","(6.0, 6.8, 6.770197044334975)","(10.0, 13.5, 13.058490566037737)","(13.0, 16.5, 16.0875)","(5.0, 5.8, 5.76094674556213)","(71.0, 150.0, 139.15254237288136)","(7.0, 8.6, 8.417054263565891)"
11-01-2023 18:30:30.765523,"(6.0, 7.6, 7.444609665427509)","(3.4, 3.55, 3.567416829745597)","(6.0, 6.8, 6.7715628672150405)","(10.0, 13.5, 12.903133903133902)","(13.0, 16.5, 16.139344262295083)","(5.0, 5.8, 5.769267139479905)","(71.0, 150.0, 139.2436974789916)","(7.0, 8.6, 8.301298701298702)"
11-01-2023 18:30:32.194030,"(6.0, 7.6, 7.478134110787172)","(3.3, 3.6, 3.5576335877862593)","(6.0, 6.8, 6.7724299065420555)","(11.0, 13.0, 12.907356948228882)","(14.0, 16.5, 16.175392670157066)","(5.0, 5.8, 5.727807486631016)","(71.0, 150.0, 139.4214876033058)","(7.0, 8.4, 8.335135135135134)"
11-01-2023 18:30:33.515046,"(6.0, 7.6, 7.486096256684492)","(3.3, 3.6, 3.5576517150395777)","(6.0, 6.8, 6.777503090234858)","(11.0, 13.0, 12.93730407523511)","(14.0, 16.5, 16.175392670157066)","(5.0, 5.8, 5.73609756097561)","(71.0, 150.0, 140.3030303030303)","(7.0, 8.4, 8.322689075630253)"
11-01-2023 18:30:34.865912,"(6.0, 7.6, 7.485790884718499)","(3.3, 3.6, 3.5529761904761905)","(6.0, 6.8, 6.777503090234858)","(11.0, 13.0, 12.936507936507937)","(14.0, 16.5, 16.175392670157066)","(5.0, 5.8, 5.73609756097561)","(71.0, 150.0, 141.11111111111111)","(7.0, 8.4, 8.322689075630253)"
11-01-2023 18:30:36.305511,"(6.0, 7.6, 7.485790884718499)","(3.3, 3.6, 3.5530395136778115)","(6.0, 6.8, 6.777503090234858)","(11.0, 13.0, 13.048133595284872)","(14.0, 16.5, 16.089041095890412)","(5.0, 5.8, 5.73609756097561)","(71.0, 150.0, 141.7948717948718)","(7.0, 8.4, 8.322689075630253)"
11-01-2023 18:30:37.733613,"(6.0, 7.6, 7.4)","(3.3, 3.6, 3.5387959866220733)","(6.0, 6.8, 6.778713450292398)","(11.0, 13.5, 13.061475409836065)","(14.0, 16.5, 16.13855421686747)","(5.0, 5.8, 5.786624203821656)","(71.0, 150.0, 141.8987341772152)","(7.0, 8.4, 8.370285714285714)"
11-01-2023 18:30:39.365781,"(6.0, 7.4, 7.438095238095238)","(3.3, 3.55, 3.5376344086021505)","(6.0, 6.8, 6.7782816229116944)","(11.0, 13.5, 13.13728813559322)","(14.0, 16.5, 15.955882352941176)","(5.0, 5.8, 5.784558823529411)","(71.0, 150.0, 141.8987341772152)","(7.0, 8.4, 8.370285714285714)"
11-01-2023 18:30:40.973517,"(6.0, 7.6, 7.393243243243243)","(3.3, 3.55, 3.5374999999999996)","(6.0, 6.8, 6.7859356376638855)","(11.0, 13.5, 13.148333333333333)","(14.0, 16.5, 16.024115755627008)","(5.0, 5.8, 5.786363636363636)","(71.0, 150.0, 142.0)","(7.0, 8.4, 8.372192513368985)"
11-01-2023 18:30:42.401531,"(6.0, 7.4, 7.395215311004785)","(3.3, 3.55, 3.537617554858934)","(6.0, 6.8, 6.783882783882784)","(11.0, 13.5, 13.169278996865204)","(14.0, 16.5, 16.031645569620252)","(5.0, 5.8, 5.783050847457627)","(71.0, 150.0, 142.09876543209876)","(7.0, 8.4, 8.447457627118645)"
11-01-2023 18:30:43.793472,"(6.0, 7.4, 7.353365384615385)","(3.3, 3.55, 3.5821484992101107)","(6.0, 6.8, 6.771977401129943)","(11.0, 13.5, 13.19267515923567)","(14.0, 16.5, 16.062130177514792)","(5.0, 5.8, 5.7522012578616355)","(71.0, 150.0, 142.1951219512195)","(7.0, 8.6, 8.435348837209302)"
11-01-2023 18:30:45.139846,"(6.0, 7.4, 7.353365384615385)","(3.3, 3.6, 3.5664961636828645)","(6.0, 6.8, 6.753892821031345)","(11.0, 13.5, 13.188741721854305)","(14.0, 16.5, 16.10427807486631)","(5.0, 5.8, 5.795384615384616)","(71.0, 150.0, 142.1951219512195)","(7.0, 8.6, 8.435348837209302)"
11-01-2023 18:30:46.411162,"(6.0, 7.4, 7.354809843400448)","(3.3, 3.6, 3.53210332103321)","(6.0, 6.8, 6.761742826780021)","(11.0, 13.5, 13.188741721854305)","(14.0, 16.5, 16.10427807486631)","(5.0, 5.8, 5.797692307692308)","(71.0, 150.0, 136.3953488372093)","(7.0, 8.6, 8.423)"
11-01-2023 18:30:47.769871,"(6.0, 7.4, 7.343946188340808)","(3.3, 3.55, 3.533540925266904)","(6.0, 6.8, 6.75729537366548)","(11.0, 13.5, 13.188741721854305)","(14.0, 16.5, 16.38235294117647)","(5.0, 5.8, 5.78013698630137)","(71.0, 140.0, 136.3953488372093)","(7.0, 8.6, 8.423)"
11-01-2023 18:30:49.208187,"(6.0, 7.4, 7.338725490196079)","(3.3, 3.55, 3.533540925266904)","(6.0, 6.8, 6.7596864501679725)","(11.0, 13.5, 13.195205479452055)","(14.0, 16.5, 16.38235294117647)","(5.0, 5.9, 5.797907949790795)","(71.0, 140.0, 136.35294117647058)","(7.0, 8.6, 8.423469387755102)"
11-01-2023 18:30:50.583804,"(6.0, 7.4, 7.351737451737452)","(3.3, 3.55, 3.513197969543147)","(6.0, 6.8, 6.7596864501679725)","(11.0, 13.5, 13.195205479452055)","(14.0, 16.5, 16.38235294117647)","(5.0, 5.9, 5.797907949790795)","(81.0, 140.0, 136.58536585365854)","(7.0, 8.6, 8.452282157676349)"
11-01-2023 18:30:52.048602,"(6.0, 7.4, 7.392176039119804)","(3.3, 3.55, 3.5143451143451143)","(6.0, 6.8, 6.759955506117908)","(11.0, 13.5, 13.383802816901408)","(14.0, 16.5, 15.98473282442748)","(5.0, 5.9, 5.806513409961686)","(81.0, 140.0, 136.50602409638554)","(7.0, 8.6, 8.387551867219917)"
11-01-2023 18:30:53.349812,"(6.0, 7.4, 7.392176039119804)","(3.3, 3.55, 3.5143451143451143)","(6.0, 6.8, 6.7610389610389605)","(11.0, 13.5, 13.318407960199005)","(14.0, 16.0, 15.988505747126437)","(5.0, 5.9, 5.813167259786477)","(81.0, 140.0, 136.54761904761904)","(7.0, 8.4, 8.545029239766082)"
