,Locked And Ready,Gotham Diva,We Dance,Defined Benefit,Nibiru,Jay Jay Lopez,System Issues
05-01-2023 16:58:09.347656,"(3.2, 5.2, 4.333333333333333)","(4.0, 6.8, 4.505)","(2.45, 3.7, 3.028)","(20.0, 55.0, 34.16666666666667)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 10.005263157894738)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:10.723938,"(3.2, 5.2, 5.096153846153847)","(4.0, 6.8, 4.505)","(2.45, 3.7, 3.028)","(20.0, 55.0, 34.16666666666667)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 10.005263157894738)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:12.014573,"(3.2, 5.2, 5.096153846153847)","(4.0, 6.8, 4.505)","(2.45, 3.7, 3.028)","(20.0, 55.0, 34.16666666666667)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 10.005263157894738)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:13.121463,"(3.2, 5.2, 5.096153846153847)","(4.0, 6.8, 4.505)","(2.45, 3.7, 3.028)","(20.0, 55.0, 34.16666666666667)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 10.005263157894738)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:14.156164,"(3.2, 5.2, 4.875)","(4.0, 6.8, 4.505)","(2.45, 3.7, 3.028)","(20.0, 55.0, 34.16666666666667)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 10.005263157894738)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:15.282761,"(3.2, 5.2, 5.096153846153847)","(4.0, 6.8, 5.6)","(2.45, 3.7, 3.028)","(20.0, 50.0, 31.944444444444443)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 10.005263157894738)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:16.418817,"(3.2, 5.2, 5.096153846153847)","(4.0, 6.6, 5.6)","(2.45, 3.7, 3.028)","(20.0, 50.0, 31.944444444444443)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 10.005263157894738)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:17.577873,"(3.2, 5.2, 4.85)","(4.0, 6.6, 5.6)","(2.45, 3.7, 3.028)","(20.0, 50.0, 31.944444444444443)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 10.005263157894738)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:18.727601,"(3.2, 5.2, 5.096153846153847)","(4.0, 6.6, 5.6)","(2.45, 3.7, 3.028)","(20.0, 50.0, 31.944444444444443)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 10.005263157894738)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:19.800580,"(3.2, 5.2, 4.875)","(4.0, 6.6, 5.6)","(2.45, 3.7, 3.028)","(20.0, 50.0, 31.944444444444443)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 9.45)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:21.064679,"(3.2, 5.2, 5.126470588235295)","(4.0, 6.6, 5.6)","(2.45, 3.7, 3.028)","(20.0, 50.0, 31.944444444444443)","(18.0, 44.0, 28.166666666666664)","(5.5, 13.5, 9.45)","(20.0, 60.0, 37.22222222222222)"
05-01-2023 16:58:22.183584,"(3.2, 5.2, 5.126470588235295)","(4.0, 6.6, 5.6)","(2.45, 3.7, 3.028)","(20.0, 50.0, 33.75)","(18.0, 44.0, 20.666666666666668)","(5.5, 13.5, 12.155555555555555)","(20.0, 60.0, 26.25)"
05-01-2023 16:58:23.373741,"(3.2, 5.2, 5.126470588235295)","(4.0, 6.6, 5.6)","(2.45, 3.7, 3.028)","(20.0, 50.0, 33.75)","(18.0, 44.0, 20.666666666666668)","(5.5, 13.0, 12.155555555555555)","(20.0, 60.0, 26.25)"
05-01-2023 16:58:24.542687,"(3.2, 5.2, 5.126470588235295)","(4.0, 6.6, 5.6)","(2.45, 3.7, 3.028)","(20.0, 50.0, 30.0)","(18.0, 44.0, 18.8)","(5.5, 13.0, 12.155555555555555)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:25.674136,"(3.2, 5.1, 4.87)","(4.0, 6.6, 5.6)","(2.45, 3.7, 2.8157894736842106)","(20.0, 50.0, 30.0)","(18.0, 44.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 60.0, 37.25)"
05-01-2023 16:58:26.657815,"(3.2, 5.1, 4.87)","(4.0, 6.6, 5.6)","(2.45, 3.7, 2.8157894736842106)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 55.0, 37.25)"
05-01-2023 16:58:27.678526,"(3.2, 5.1, 4.87)","(4.0, 6.6, 5.6)","(2.45, 3.7, 2.8157894736842106)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 55.0, 37.25)"
05-01-2023 16:58:28.643383,"(3.2, 5.1, 4.87)","(4.0, 6.6, 5.6)","(2.45, 3.7, 2.8157894736842106)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 55.0, 37.25)"
05-01-2023 16:58:29.672627,"(3.2, 5.1, 4.87)","(4.0, 6.6, 5.6)","(2.45, 3.65, 3.008)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 55.0, 37.25)"
05-01-2023 16:58:30.712165,"(3.2, 5.3, 5.220588235294118)","(4.0, 6.6, 5.6)","(2.45, 3.6, 3.396)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 55.0, 37.25)"
05-01-2023 16:58:31.772618,"(3.2, 5.3, 5.220588235294118)","(4.0, 6.6, 5.6)","(2.45, 3.6, 3.396)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 55.0, 37.25)"
05-01-2023 16:58:32.732358,"(3.2, 5.3, 5.220588235294118)","(4.0, 6.6, 5.6)","(2.45, 3.6, 3.396)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 55.0, 37.25)"
05-01-2023 16:58:33.675638,"(3.2, 5.3, 5.220588235294118)","(4.0, 6.6, 5.6)","(2.45, 3.6, 3.396)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 55.0, 37.25)"
05-01-2023 16:58:34.606475,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 3.396)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 55.0, 37.25)"
05-01-2023 16:58:35.880399,"(3.2, 5.3, 4.9)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 55.0, 24.0)"
05-01-2023 16:58:36.967727,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:37.996455,"(3.2, 5.3, 4.9)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 30.0)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:38.965896,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:40.339225,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:41.352510,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:42.450163,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:43.408319,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.155555555555555)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:44.495316,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.318181818181817)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:45.503898,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.318181818181817)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:46.547323,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.318181818181817)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:47.566866,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.318181818181817)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:48.569340,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.318181818181817)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:49.543117,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.318181818181817)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:50.490566,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.6, 2.988)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 12.318181818181817)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:51.407494,"(3.2, 5.3, 4.3)","(4.0, 6.6, 5.6)","(2.45, 3.25, 2.8236363636363637)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 10.533333333333333)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:52.333094,"(3.2, 5.3, 5.014285714285714)","(4.0, 6.6, 5.8)","(2.45, 3.55, 2.8386666666666667)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 13.0, 7.449999999999999)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:53.475070,"(3.2, 5.3, 5.014285714285714)","(4.0, 6.6, 5.68)","(2.45, 3.5, 3.45)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.571428571428571)","(20.0, 60.0, 24.0)"
05-01-2023 16:58:54.486055,"(3.2, 5.0, 4.15)","(4.0, 6.6, 5.68)","(2.45, 3.5, 3.2800000000000002)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.571428571428571)","(20.0, 60.0, 36.85714285714286)"
05-01-2023 16:58:55.565141,"(3.2, 4.9, 4.671428571428572)","(4.0, 6.6, 5.68)","(2.45, 3.5, 3.2800000000000002)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.571428571428571)","(20.0, 60.0, 38.400000000000006)"
05-01-2023 16:58:56.636031,"(3.2, 4.9, 4.671428571428572)","(4.0, 6.6, 5.6)","(2.45, 3.5, 3.324)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.571428571428571)","(20.0, 60.0, 38.400000000000006)"
05-01-2023 16:58:57.591343,"(3.2, 4.9, 4.671428571428572)","(4.0, 6.6, 5.6)","(2.45, 3.5, 3.324)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.571428571428571)","(20.0, 60.0, 33.333333333333336)"
05-01-2023 16:58:58.614774,"(3.2, 4.9, 4.671428571428572)","(4.0, 6.6, 5.8)","(2.45, 3.5, 3.324)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.571428571428571)","(20.0, 60.0, 33.333333333333336)"
05-01-2023 16:58:59.728764,"(3.2, 4.9, 4.671428571428572)","(4.0, 6.6, 5.68)","(2.45, 3.5, 3.324)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.571428571428571)","(20.0, 60.0, 33.333333333333336)"
05-01-2023 16:59:00.760095,"(3.2, 4.9, 4.792857142857143)","(4.0, 6.6, 5.68)","(2.45, 3.6, 3.184)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.571428571428571)","(20.0, 60.0, 33.333333333333336)"
05-01-2023 16:59:01.873832,"(3.2, 4.9, 4.792857142857143)","(4.0, 6.6, 5.56)","(2.45, 3.6, 3.184)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.571428571428571)","(20.0, 60.0, 33.333333333333336)"
05-01-2023 16:59:02.995391,"(3.2, 4.9, 4.792857142857143)","(4.0, 6.6, 5.56)","(2.45, 3.6, 2.745714285714286)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.571428571428571)","(20.0, 60.0, 33.333333333333336)"
05-01-2023 16:59:03.976845,"(3.2, 4.9, 4.2)","(4.0, 6.6, 5.64)","(2.45, 3.6, 2.745714285714286)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.923076923076923)","(20.0, 60.0, 33.333333333333336)"
05-01-2023 16:59:04.971192,"(3.2, 4.9, 4.2)","(4.0, 6.6, 5.64)","(2.45, 3.6, 2.745714285714286)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.923076923076923)","(20.0, 60.0, 33.333333333333336)"
05-01-2023 16:59:05.986271,"(3.2, 4.9, 4.2)","(4.0, 6.6, 5.64)","(2.45, 3.6, 2.745714285714286)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.7857142857142865)","(20.0, 60.0, 40.0)"
05-01-2023 16:59:06.981347,"(3.2, 4.9, 4.2)","(4.0, 6.6, 5.56)","(2.45, 3.6, 2.745714285714286)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.7857142857142865)","(20.0, 60.0, 51.111111111111114)"
05-01-2023 16:59:08.063717,"(3.2, 5.2, 4.35)","(4.0, 6.6, 5.56)","(2.45, 3.6, 3.214193548387097)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.7857142857142865)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:09.196224,"(3.2, 5.2, 4.35)","(4.0, 6.6, 5.766666666666667)","(2.45, 3.6, 2.7642857142857142)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.7857142857142865)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:10.206531,"(3.2, 5.2, 4.35)","(4.0, 6.6, 5.64)","(2.45, 3.6, 2.7642857142857142)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.7857142857142865)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:11.315497,"(3.2, 5.2, 4.35)","(4.0, 6.6, 5.64)","(2.45, 3.6, 3.399090909090909)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.7857142857142865)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:12.576022,"(3.2, 5.2, 3.742857142857143)","(4.0, 6.6, 5.56)","(2.45, 3.55, 2.902)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.7857142857142865)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:13.721695,"(3.2, 5.2, 3.742857142857143)","(4.0, 6.6, 5.56)","(2.45, 3.55, 2.902)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.7857142857142865)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:14.911960,"(3.2, 5.2, 3.742857142857143)","(4.0, 6.6, 5.766666666666667)","(2.45, 3.55, 2.9339999999999997)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:16.340255,"(3.2, 5.2, 3.742857142857143)","(4.0, 6.6, 5.64)","(2.45, 3.55, 2.9339999999999997)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:17.496563,"(3.2, 5.2, 3.742857142857143)","(4.0, 6.6, 5.64)","(2.45, 3.55, 2.9339999999999997)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:18.784853,"(3.2, 5.1, 3.7)","(4.0, 6.6, 5.56)","(2.45, 3.55, 2.84)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:20.078419,"(3.2, 5.0, 4.35)","(4.0, 6.6, 5.766666666666667)","(2.45, 3.5, 2.84)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:21.154792,"(3.2, 5.2, 4.35)","(4.0, 6.6, 5.766666666666667)","(2.45, 3.5, 2.84)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:22.281932,"(3.2, 5.2, 4.35)","(4.0, 6.6, 5.9375)","(2.45, 3.5, 2.84)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:23.402962,"(3.2, 5.2, 4.35)","(4.0, 6.6, 5.54)","(2.45, 3.5, 2.84)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:24.628484,"(3.2, 5.2, 5.082142857142857)","(4.0, 6.6, 5.766666666666667)","(2.45, 3.5, 2.84)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:25.706129,"(3.2, 5.2, 5.082142857142857)","(4.0, 6.6, 5.766666666666667)","(2.45, 3.5, 2.84)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:26.829565,"(3.2, 5.2, 4.375)","(4.0, 6.6, 5.64)","(2.45, 3.5, 2.84)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:28.070846,"(3.2, 5.2, 4.666666666666667)","(4.0, 6.6, 5.64)","(2.45, 3.65, 3.16)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:29.144669,"(3.2, 5.2, 4.720000000000001)","(4.0, 6.6, 5.52)","(2.45, 3.6, 3.16)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.714285714285714)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:30.239342,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.925)","(2.45, 3.6, 2.782857142857143)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.791666666666666)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:31.493491,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.925)","(2.45, 3.6, 2.782857142857143)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 10.0)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:32.758179,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.925)","(2.45, 3.55, 2.886)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 10.0)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:34.024040,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.925)","(2.45, 3.55, 2.886)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 10.0)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:35.264921,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.52)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 10.0)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:36.404416,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.54)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.958333333333334)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:37.432625,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.56)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.958333333333334)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:38.525616,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.56)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.958333333333334)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:39.579471,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.56)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.958333333333334)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:40.672414,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.56)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.958333333333334)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:41.727336,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.56)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.958333333333334)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:42.749893,"(3.2, 5.2, 4.27)","(4.0, 6.6, 5.56)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.958333333333334)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:43.729430,"(3.2, 4.9, 4.65)","(4.0, 6.6, 5.72)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.958333333333334)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:44.683228,"(3.2, 4.9, 4.65)","(4.0, 6.6, 5.72)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 9.958333333333334)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:45.708160,"(3.2, 5.1, 4.81)","(4.0, 6.6, 4.8)","(2.45, 3.45, 3.075)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 7.988235294117647)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:46.760166,"(3.2, 5.8, 5.37)","(4.0, 6.6, 4.8)","(2.45, 3.45, 3.075)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 12.5, 10.52)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:48.085770,"(3.2, 5.8, 4.51)","(4.0, 6.4, 5.300000000000001)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 11.5, 10.52)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:49.213116,"(3.2, 5.8, 4.51)","(4.0, 6.2, 5.800000000000001)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 11.5, 10.52)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:50.274859,"(3.2, 5.8, 5.116666666666666)","(4.0, 6.2, 5.800000000000001)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 11.5, 10.52)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:51.327137,"(3.2, 5.8, 5.152631578947368)","(4.0, 6.2, 5.800000000000001)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 11.5, 10.52)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:52.376779,"(3.2, 5.8, 5.152631578947368)","(4.0, 6.2, 5.800000000000001)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 11.5, 10.52)","(20.0, 55.0, 51.111111111111114)"
05-01-2023 16:59:53.530823,"(3.2, 5.8, 5.152631578947368)","(4.0, 6.2, 5.800000000000001)","(2.45, 3.5, 2.8600000000000003)","(20.0, 50.0, 27.058823529411764)","(18.0, 42.0, 29.0)","(5.5, 11.5, 10.52)","(20.0, 55.0, 51.111111111111114)"
