,Debt Collector,Far More Women,White Claw,Shinigami,True Blue,Always Broke,This Time Buddy,Mad Max Blue
10-01-2023 15:25:36.442294,"(4.4, 6.0, 5.9714285714285715)","(3.9, 5.2, 5.033333333333333)","(3.6, 3.95, 3.901310861423221)","(21.0, 44.0, 43.0)","(10.0, 14.5, 14.214285714285714)","(4.2, 5.4, 5.155555555555555)","(8.0, 10.0, 9.670588235294117)","(101.0, 510.0, 278.8888888888889)"
10-01-2023 15:25:37.552048,"(4.4, 6.0, 5.928571428571429)","(3.9, 5.3, 5.263414634146342)","(3.7, 4.2, 4.089655172413793)","(26.0, 44.0, 43.6)","(10.0, 14.5, 14.214285714285714)","(4.4, 5.4, 5.155555555555555)","(8.0, 10.0, 9.670588235294117)","(101.0, 510.0, 278.8888888888889)"
10-01-2023 15:25:38.600671,"(4.6, 6.0, 5.928571428571429)","(4.0, 5.3, 5.133333333333333)","(3.7, 4.2, 4.133333333333334)","(26.0, 44.0, 41.84615384615385)","(10.0, 14.5, 14.214285714285714)","(4.4, 5.4, 5.211111111111111)","(8.0, 10.0, 9.733333333333333)","(101.0, 510.0, 355.7142857142857)"
10-01-2023 15:25:39.611561,"(4.6, 6.0, 5.857142857142857)","(4.0, 5.3, 5.133333333333333)","(3.7, 4.2, 4.133333333333334)","(26.0, 44.0, 41.84615384615385)","(10.0, 14.5, 14.214285714285714)","(4.4, 5.3, 5.211111111111111)","(8.0, 10.0, 9.733333333333333)","(101.0, 510.0, 355.7142857142857)"
10-01-2023 15:25:40.685532,"(4.6, 6.0, 5.857142857142857)","(4.0, 5.3, 5.133333333333333)","(3.7, 4.2, 4.133333333333334)","(26.0, 44.0, 41.07692307692308)","(10.0, 14.5, 14.221393034825871)","(4.4, 5.3, 5.147058823529411)","(8.0, 10.0, 9.745454545454546)","(101.0, 510.0, 355.7142857142857)"
10-01-2023 15:25:41.951653,"(4.6, 6.0, 5.91)","(4.0, 5.3, 5.344444444444444)","(3.7, 4.2, 4.127659574468085)","(26.0, 44.0, 41.07692307692308)","(10.0, 14.5, 14.05084745762712)","(4.4, 5.2, 5.142857142857143)","(8.0, 10.5, 9.882352941176471)","(101.0, 510.0, 342.0)"
10-01-2023 15:25:43.086340,"(4.6, 6.0, 5.91)","(4.0, 5.7, 5.58)","(3.7, 4.1, 4.067647058823529)","(26.0, 44.0, 41.07692307692308)","(10.0, 14.5, 14.05084745762712)","(4.4, 5.2, 5.038461538461538)","(8.0, 10.5, 9.955555555555556)","(101.0, 510.0, 367.77777777777777)"
10-01-2023 15:25:44.236557,"(4.4, 6.2, 5.952941176470588)","(4.0, 5.6, 5.574999999999999)","(3.7, 4.1, 3.996875)","(26.0, 44.0, 41.21739130434783)","(10.0, 14.5, 14.030303030303031)","(4.4, 5.2, 5.054285714285714)","(8.0, 10.0, 9.76)","(101.0, 510.0, 367.77777777777777)"
10-01-2023 15:25:45.375735,"(4.4, 6.0, 5.885714285714285)","(4.0, 5.6, 5.454545454545455)","(3.7, 4.0, 3.9875)","(26.0, 44.0, 41.333333333333336)","(10.0, 14.5, 14.030303030303031)","(4.4, 5.2, 5.076470588235295)","(8.0, 9.8, 9.688888888888888)","(101.0, 510.0, 425.0)"
10-01-2023 15:25:46.592180,"(4.4, 6.2, 5.8930232558139535)","(4.0, 5.6, 5.565217391304348)","(3.7, 4.0, 3.9791666666666665)","(26.0, 44.0, 41.21739130434783)","(10.0, 14.5, 14.035714285714286)","(4.4, 5.2, 5.076470588235295)","(8.0, 9.8, 9.672727272727272)","(101.0, 500.0, 425.0)"
10-01-2023 15:25:47.640537,"(4.4, 6.2, 6.0200000000000005)","(4.0, 5.6, 5.565217391304348)","(3.7, 4.0, 3.9791666666666665)","(26.0, 44.0, 41.21739130434783)","(10.0, 14.5, 14.035714285714286)","(4.4, 5.2, 5.076470588235295)","(8.0, 9.8, 9.672727272727272)","(101.0, 500.0, 425.0)"
10-01-2023 15:25:48.714986,"(4.4, 6.2, 6.056521739130435)","(4.0, 5.6, 5.565217391304348)","(3.7, 3.95, 3.9475000000000002)","(26.0, 44.0, 41.333333333333336)","(10.0, 14.5, 14.187782805429864)","(4.4, 5.2, 5.044)","(8.0, 9.8, 9.75)","(101.0, 500.0, 370.0)"
10-01-2023 15:25:49.860229,"(4.6, 6.0, 5.929411764705883)","(4.2, 5.6, 5.565217391304348)","(3.7, 4.1, 4.012121212121212)","(26.0, 44.0, 41.333333333333336)","(10.0, 14.5, 14.187782805429864)","(4.4, 5.1, 5.044)","(8.0, 9.8, 9.75)","(101.0, 510.0, 367.77777777777777)"
10-01-2023 15:25:51.098857,"(4.6, 6.0, 5.882608695652174)","(4.2, 5.6, 5.565217391304348)","(3.7, 4.1, 4.038709677419354)","(26.0, 44.0, 41.21739130434783)","(10.0, 14.5, 14.187782805429864)","(4.4, 5.1, 5.054838709677419)","(8.0, 9.8, 9.776470588235295)","(101.0, 510.0, 367.77777777777777)"
10-01-2023 15:25:52.262510,"(4.6, 6.0, 5.882608695652174)","(4.2, 5.6, 5.565217391304348)","(3.7, 4.1, 4.035294117647059)","(26.0, 44.0, 41.21739130434783)","(10.0, 14.5, 14.187782805429864)","(4.4, 5.1, 5.054838709677419)","(8.0, 9.8, 9.72)","(101.0, 510.0, 421.1111111111111)"
10-01-2023 15:25:53.368459,"(4.6, 6.0, 5.933333333333334)","(4.2, 5.6, 5.565217391304348)","(3.7, 4.1, 4.051282051282051)","(26.0, 44.0, 41.21739130434783)","(10.0, 14.5, 14.187782805429864)","(4.4, 5.1, 5.041176470588235)","(8.0, 9.8, 10.317073170731707)","(101.0, 510.0, 421.1111111111111)"
10-01-2023 15:25:54.463516,"(4.6, 6.0, 5.941666666666666)","(4.2, 5.6, 5.54074074074074)","(3.7, 4.1, 4.045714285714285)","(26.0, 44.0, 41.21739130434783)","(10.0, 14.5, 14.178571428571429)","(4.4, 5.1, 4.992307692307692)","(8.0, 10.5, 10.29)","(101.0, 510.0, 421.1111111111111)"
10-01-2023 15:25:55.554770,"(4.6, 6.0, 5.978947368421053)","(4.2, 5.5, 5.486363636363636)","(3.7, 4.1, 4.029629629629629)","(26.0, 44.0, 41.21739130434783)","(10.0, 14.5, 14.200460829493087)","(4.4, 5.1, 4.953333333333333)","(8.0, 10.5, 10.294117647058824)","(101.0, 510.0, 421.1111111111111)"
10-01-2023 15:25:56.670858,"(4.6, 6.0, 5.98)","(4.2, 5.5, 5.4884615384615385)","(3.7, 4.1, 4.0406249999999995)","(26.0, 44.0, 41.21739130434783)","(10.0, 14.5, 14.200460829493087)","(4.4, 5.0, 4.9688888888888885)","(8.0, 10.5, 10.341666666666667)","(101.0, 510.0, 421.1111111111111)"
10-01-2023 15:25:57.774833,"(4.6, 6.0, 5.976470588235294)","(4.2, 5.5, 5.486363636363636)","(3.7, 4.1, 4.037142857142857)","(26.0, 44.0, 41.21739130434783)","(10.0, 14.5, 14.169603524229075)","(4.4, 5.0, 4.953191489361702)","(8.0, 10.5, 10.341666666666667)","(101.0, 510.0, 403.3333333333333)"
10-01-2023 15:25:58.955880,"(4.6, 6.2, 5.99375)","(4.2, 5.4, 5.377777777777778)","(3.7, 4.1, 4.044117647058823)","(26.0, 44.0, 42.90909090909091)","(10.0, 14.5, 14.169603524229075)","(4.4, 5.0, 4.944)","(8.0, 10.5, 10.341666666666667)","(101.0, 510.0, 376.6666666666667)"
10-01-2023 15:26:00.073223,"(4.6, 6.2, 6.055555555555556)","(4.2, 5.4, 5.378947368421053)","(3.7, 4.1, 4.0)","(26.0, 55.0, 47.666666666666664)","(10.0, 14.5, 14.169603524229075)","(4.4, 5.0, 4.8277777777777775)","(8.0, 10.5, 10.341666666666667)","(101.0, 510.0, 403.33333333333337)"
10-01-2023 15:26:01.252899,"(4.6, 6.2, 6.191666666666666)","(4.2, 5.5, 5.426315789473684)","(3.7, 4.0, 3.938235294117647)","(26.0, 55.0, 46.2)","(10.0, 14.5, 14.15236051502146)","(4.4, 4.9, 4.895833333333334)","(8.0, 10.5, 10.35344827586207)","(101.0, 510.0, 341.1111111111111)"
10-01-2023 15:26:02.362999,"(4.6, 6.2, 6.182352941176471)","(4.2, 5.5, 5.463157894736843)","(3.6, 4.0, 3.938235294117647)","(26.0, 55.0, 46.2)","(10.0, 14.5, 14.15236051502146)","(4.2, 4.9, 4.895833333333334)","(8.0, 10.5, 10.25)","(101.0, 510.0, 341.1111111111111)"
10-01-2023 15:26:03.508491,"(4.6, 6.4, 6.233333333333333)","(4.2, 5.5, 5.404166666666667)","(3.6, 3.9, 3.886842105263158)","(26.0, 55.0, 46.0)","(10.0, 14.5, 14.15236051502146)","(4.2, 5.1, 5.127272727272727)","(8.0, 10.5, 10.25)","(101.0, 510.0, 341.1111111111111)"
10-01-2023 15:26:04.648901,"(4.6, 6.4, 6.248484848484849)","(4.2, 5.3, 5.2)","(3.6, 3.95, 3.95)","(26.0, 55.0, 49.13333333333333)","(10.0, 14.5, 14.15236051502146)","(4.2, 5.2, 5.153846153846154)","(8.0, 10.5, 10.271929824561404)","(101.0, 510.0, 341.1111111111111)"
10-01-2023 15:26:05.762762,"(4.6, 6.4, 6.289655172413793)","(4.2, 5.2, 5.145833333333333)","(3.6, 4.0, 3.95)","(26.0, 55.0, 49.13333333333333)","(10.0, 14.5, 14.15236051502146)","(4.2, 5.2, 5.166666666666667)","(8.0, 10.5, 10.303921568627452)","(101.0, 510.0, 341.1111111111111)"
10-01-2023 15:26:06.857663,"(4.6, 6.4, 6.255172413793104)","(4.2, 5.1, 5.04)","(3.6, 4.0, 3.959574468085106)","(26.0, 55.0, 50.285714285714285)","(10.0, 14.5, 14.078947368421053)","(4.2, 5.2, 5.166666666666667)","(8.0, 10.5, 10.209302325581396)","(101.0, 510.0, 341.1111111111111)"
10-01-2023 15:26:08.008236,"(4.6, 6.4, 6.266666666666667)","(4.2, 5.1, 5.06)","(3.5, 4.0, 3.95)","(26.0, 55.0, 50.285714285714285)","(10.0, 14.5, 14.078947368421053)","(4.2, 5.2, 5.183333333333334)","(8.0, 10.5, 10.209302325581396)","(101.0, 510.0, 341.1111111111111)"
10-01-2023 15:26:09.089739,"(4.6, 6.4, 6.266666666666667)","(4.2, 5.1, 5.06)","(3.5, 4.0, 3.95)","(26.0, 55.0, 49.13333333333333)","(10.0, 14.5, 14.078947368421053)","(4.2, 5.2, 5.218181818181819)","(8.0, 10.5, 10.236842105263158)","(101.0, 510.0, 341.1111111111111)"
10-01-2023 15:26:10.150636,"(4.6, 6.4, 6.276470588235294)","(4.2, 5.1, 5.047826086956522)","(3.5, 3.95, 3.935)","(26.0, 55.0, 49.13333333333333)","(10.0, 14.5, 14.078947368421053)","(4.2, 5.3, 5.2375)","(8.0, 10.5, 10.116666666666667)","(101.0, 510.0, 390.0)"
10-01-2023 15:26:11.202106,"(4.6, 6.4, 6.280597014925373)","(4.2, 5.1, 5.0346153846153845)","(3.5, 3.95, 3.916666666666667)","(26.0, 55.0, 49.13333333333333)","(10.0, 14.5, 14.078947368421053)","(4.2, 5.3, 5.228571428571429)","(8.0, 10.5, 10.109375)","(101.0, 510.0, 390.0)"
10-01-2023 15:26:12.302361,"(4.6, 6.4, 6.278787878787879)","(4.2, 5.1, 5.024)","(3.5, 3.95, 3.911538461538462)","(26.0, 55.0, 48.8125)","(10.0, 14.5, 14.075)","(4.2, 5.3, 5.220930232558139)","(8.0, 10.5, 10.23404255319149)","(101.0, 510.0, 395.45454545454544)"
10-01-2023 15:26:13.380396,"(4.6, 6.4, 6.235294117647059)","(4.2, 5.1, 5.0095238095238095)","(3.5, 3.95, 3.9071428571428575)","(26.0, 55.0, 49.13333333333333)","(10.0, 14.5, 14.075)","(4.2, 5.3, 5.220930232558139)","(8.0, 10.5, 10.261904761904763)","(101.0, 510.0, 390.0)"
10-01-2023 15:26:14.408172,"(4.6, 6.4, 6.222222222222222)","(4.2, 5.1, 5.025714285714286)","(3.5, 3.95, 3.9094594594594594)","(26.0, 55.0, 49.13333333333333)","(10.0, 14.5, 14.075)","(4.2, 5.3, 5.222727272727273)","(8.0, 10.5, 10.261904761904763)","(101.0, 510.0, 390.0)"
10-01-2023 15:26:15.493686,"(4.6, 6.4, 6.23768115942029)","(4.2, 5.1, 5.007142857142857)","(3.5, 3.95, 3.8410256410256407)","(26.0, 55.0, 48.8125)","(10.0, 14.5, 14.275280898876405)","(4.2, 5.3, 5.237037037037037)","(8.0, 10.5, 10.272727272727273)","(101.0, 510.0, 350.0)"
10-01-2023 15:26:16.600576,"(4.6, 6.4, 6.295833333333333)","(4.2, 5.1, 5.04516129032258)","(3.5, 3.9, 3.858181818181818)","(26.0, 55.0, 48.8125)","(10.0, 14.5, 14.321428571428571)","(4.2, 5.3, 5.241666666666667)","(8.0, 10.5, 10.23404255319149)","(101.0, 510.0, 252.22222222222223)"
10-01-2023 15:26:17.713663,"(4.6, 6.6, 6.410526315789474)","(4.2, 5.1, 5.04516129032258)","(3.5, 3.9, 3.858181818181818)","(26.0, 55.0, 48.4)","(10.0, 14.5, 14.321428571428571)","(4.2, 5.3, 5.227777777777778)","(8.0, 10.5, 10.23404255319149)","(101.0, 510.0, 410.0)"
10-01-2023 15:26:18.728012,"(4.6, 6.6, 6.422727272727273)","(4.2, 5.1, 5.04516129032258)","(3.5, 3.9, 3.836111111111111)","(26.0, 55.0, 48.4)","(10.0, 14.5, 14.321428571428571)","(4.2, 5.3, 5.1866666666666665)","(8.0, 10.5, 10.261904761904763)","(101.0, 510.0, 405.0)"
10-01-2023 15:26:19.717123,"(4.6, 6.6, 6.387654320987655)","(4.2, 5.1, 5.032558139534884)","(3.5, 3.9, 3.8446808510638295)","(26.0, 55.0, 48.714285714285715)","(10.0, 14.5, 14.321428571428571)","(4.2, 5.3, 5.19375)","(8.0, 10.5, 10.261904761904763)","(101.0, 500.0, 405.0)"
10-01-2023 15:26:20.799345,"(4.6, 6.6, 6.420289855072464)","(4.2, 5.1, 5.035897435897436)","(3.5, 3.9, 3.8488372093023253)","(26.0, 55.0, 48.4)","(10.0, 14.5, 14.321428571428571)","(4.2, 5.3, 5.188235294117646)","(8.0, 10.5, 10.23404255319149)","(101.0, 500.0, 473.6363636363636)"
10-01-2023 15:26:21.913294,"(4.6, 6.6, 6.305472636815921)","(4.2, 5.1, 5.035897435897436)","(3.5, 3.9, 3.8488372093023253)","(26.0, 55.0, 48.4)","(10.0, 14.5, 14.262430939226519)","(4.2, 5.3, 5.2)","(8.0, 10.5, 10.23404255319149)","(101.0, 500.0, 405.0)"
10-01-2023 15:26:23.024770,"(4.6, 6.6, 6.316256157635468)","(4.2, 5.1, 5.0390243902439025)","(3.5, 3.9, 3.8440677966101693)","(26.0, 55.0, 48.714285714285715)","(10.0, 14.5, 14.262430939226519)","(4.2, 5.3, 5.201333333333333)","(8.0, 10.5, 10.261904761904763)","(101.0, 500.0, 405.0)"
10-01-2023 15:26:24.116574,"(4.6, 6.6, 6.411764705882353)","(4.2, 5.1, 5.0390243902439025)","(3.5, 3.9, 3.8440677966101693)","(26.0, 55.0, 48.714285714285715)","(10.0, 14.5, 14.261111111111111)","(4.2, 5.3, 5.201333333333333)","(8.0, 10.5, 10.261904761904763)","(101.0, 500.0, 360.0)"
10-01-2023 15:26:25.141956,"(4.6, 6.4, 6.337931034482759)","(4.2, 5.1, 5.0390243902439025)","(3.5, 3.9, 3.8521739130434782)","(26.0, 55.0, 48.714285714285715)","(10.0, 14.5, 14.265027322404372)","(4.2, 5.3, 5.18955223880597)","(8.0, 10.5, 10.109375)","(101.0, 410.0, 360.0)"
10-01-2023 15:26:26.221634,"(4.6, 6.4, 6.36)","(4.2, 5.1, 5.034210526315789)","(3.5, 3.9, 3.8742424242424245)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.5, 14.248663101604278)","(4.2, 5.3, 5.217777777777778)","(8.0, 10.5, 10.295081967213115)","(101.0, 510.0, 360.0)"
10-01-2023 15:26:27.242897,"(4.8, 6.4, 6.350943396226415)","(4.2, 5.1, 5.002857142857143)","(3.5, 3.95, 3.8742424242424245)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.5, 14.248663101604278)","(4.2, 5.3, 5.221276595744681)","(8.0, 10.5, 10.333333333333334)","(101.0, 510.0, 360.0)"
10-01-2023 15:26:28.302523,"(4.8, 6.4, 6.34468085106383)","(4.2, 5.1, 5.012820512820513)","(3.5, 3.95, 3.91875)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.5, 14.248663101604278)","(4.2, 5.3, 5.1257142857142854)","(8.0, 10.5, 10.32258064516129)","(101.0, 510.0, 360.0)"
10-01-2023 15:26:29.326782,"(4.8, 6.4, 6.36)","(4.2, 5.1, 5.017073170731707)","(3.5, 3.95, 3.931818181818182)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.5, 14.248663101604278)","(4.2, 5.2, 5.1257142857142854)","(8.0, 10.5, 10.298507462686567)","(101.0, 510.0, 405.0)"
10-01-2023 15:26:30.490350,"(4.8, 6.4, 6.363636363636364)","(4.2, 5.1, 5.017073170731707)","(3.5, 3.95, 3.931818181818182)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.5, 14.248663101604278)","(4.2, 5.2, 5.1257142857142854)","(8.0, 10.5, 10.275)","(101.0, 500.0, 405.0)"
10-01-2023 15:26:31.641186,"(4.8, 6.4, 6.363636363636364)","(4.2, 5.1, 5.017073170731707)","(3.5, 3.95, 3.931818181818182)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.5, 14.236842105263158)","(4.2, 5.2, 5.1489361702127665)","(8.0, 10.5, 10.3)","(101.0, 500.0, 405.0)"
10-01-2023 15:26:32.727640,"(4.8, 6.4, 6.338775510204082)","(4.2, 5.0, 4.9459459459459465)","(3.5, 4.0, 3.9608695652173913)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.5, 14.1125)","(4.2, 5.2, 5.143859649122807)","(8.0, 10.5, 10.3)","(101.0, 500.0, 405.0)"
10-01-2023 15:26:33.756345,"(4.8, 6.4, 6.330769230769231)","(4.2, 5.0, 4.96)","(3.5, 4.0, 3.9526315789473685)","(26.0, 55.0, 51.0625)","(10.0, 14.5, 14.071428571428571)","(4.2, 5.2, 5.114285714285715)","(8.0, 10.5, 10.258928571428571)","(101.0, 500.0, 473.6363636363636)"
10-01-2023 15:26:34.814754,"(4.8, 6.4, 6.314814814814815)","(4.2, 5.1, 5.0540540540540535)","(3.5, 3.95, 3.9474358974358976)","(26.0, 55.0, 51.0625)","(10.0, 14.5, 13.996212121212121)","(4.2, 5.2, 5.116666666666667)","(8.0, 10.5, 10.258928571428571)","(101.0, 500.0, 360.0)"
10-01-2023 15:26:35.896008,"(4.8, 6.4, 6.345098039215687)","(4.2, 5.1, 5.074358974358974)","(3.5, 3.95, 3.9292682926829268)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.0, 13.958041958041958)","(4.2, 5.2, 5.147368421052632)","(8.0, 10.5, 10.3)","(101.0, 500.0, 360.0)"
10-01-2023 15:26:37.013208,"(4.8, 6.4, 6.305084745762712)","(4.2, 5.2, 5.135)","(3.5, 3.9, 3.875)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.0, 13.958041958041958)","(4.2, 5.2, 5.153125)","(8.0, 10.5, 10.3)","(101.0, 500.0, 360.0)"
10-01-2023 15:26:38.263698,"(4.8, 6.4, 6.305084745762712)","(4.2, 5.2, 5.135)","(3.5, 3.9, 3.875)","(26.0, 55.0, 51.0625)","(10.0, 14.0, 13.958041958041958)","(4.2, 5.2, 5.149152542372882)","(8.0, 10.5, 10.275)","(101.0, 500.0, 360.0)"
10-01-2023 15:26:39.408024,"(4.8, 6.4, 6.236144578313254)","(4.2, 5.2, 5.135)","(3.5, 3.9, 3.875)","(26.0, 55.0, 51.0625)","(10.0, 14.0, 13.958041958041958)","(4.2, 5.2, 5.140000000000001)","(8.0, 10.5, 10.275)","(101.0, 500.0, 315.0)"
10-01-2023 15:26:40.574583,"(4.8, 6.4, 6.235294117647059)","(4.2, 5.2, 5.135)","(3.5, 3.9, 3.848780487804878)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.0, 13.958041958041958)","(4.2, 5.2, 5.182051282051282)","(8.0, 10.5, 10.3)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:41.718585,"(4.8, 6.4, 6.245614035087719)","(4.2, 5.2, 5.135)","(3.5, 3.85, 3.848780487804878)","(26.0, 55.0, 51.266666666666666)","(10.0, 14.0, 13.936363636363636)","(4.2, 5.2, 5.315555555555556)","(8.0, 10.5, 10.214285714285714)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:42.870197,"(4.8, 6.4, 6.250847457627119)","(4.2, 5.2, 5.127777777777777)","(3.5, 3.85, 3.809090909090909)","(26.0, 55.0, 50.916666666666664)","(10.0, 14.0, 12.53125)","(4.2, 5.4, 5.327868852459017)","(8.0, 10.5, 9.912903225806453)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:43.889651,"(4.8, 6.4, 6.256179775280899)","(4.2, 5.4, 5.305084745762712)","(3.5, 3.85, 3.806164383561644)","(26.0, 55.0, 50.916666666666664)","(10.0, 13.0, 12.53125)","(4.2, 5.4, 5.327868852459017)","(8.0, 10.5, 9.925581395348837)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:44.983676,"(4.8, 6.4, 6.261956521739131)","(4.2, 5.4, 5.32)","(3.5, 3.85, 3.819444444444444)","(26.0, 55.0, 50.916666666666664)","(10.0, 13.0, 12.767857142857142)","(4.2, 5.4, 5.318518518518519)","(8.0, 10.0, 9.958064516129033)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:46.123789,"(4.8, 6.4, 6.246987951807229)","(4.2, 5.4, 5.338461538461539)","(3.5, 3.85, 3.836842105263158)","(26.0, 55.0, 50.916666666666664)","(10.0, 13.0, 12.825)","(4.2, 5.4, 5.32)","(8.0, 10.5, 9.990909090909092)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:47.311564,"(4.8, 6.4, 6.227210884353742)","(4.2, 5.4, 5.338461538461539)","(3.5, 3.85, 3.8333333333333335)","(26.0, 55.0, 50.69230769230769)","(10.0, 13.0, 12.825)","(4.2, 5.4, 5.252)","(8.0, 10.5, 9.997826086956522)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:48.477529,"(4.8, 6.4, 6.2328947368421055)","(4.2, 5.4, 5.334328358208955)","(3.5, 3.9, 3.843076923076923)","(26.0, 55.0, 51.0)","(10.0, 13.0, 12.85)","(4.2, 5.3, 5.2785714285714285)","(8.0, 10.5, 10.011627906976745)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:49.507262,"(4.8, 6.4, 6.238216560509555)","(4.2, 5.4, 5.326470588235295)","(3.5, 3.9, 3.843076923076923)","(26.0, 55.0, 51.23076923076923)","(10.0, 13.0, 12.85)","(4.2, 5.3, 5.2785714285714285)","(8.0, 10.5, 10.045945945945947)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:50.541446,"(4.8, 6.4, 6.2328947368421055)","(4.2, 5.4, 5.326470588235295)","(3.5, 3.9, 3.8499999999999996)","(26.0, 55.0, 51.23076923076923)","(10.0, 13.0, 12.958333333333334)","(4.2, 5.3, 5.193548387096774)","(8.0, 10.5, 10.033333333333333)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:51.556713,"(4.8, 6.4, 6.2328947368421055)","(4.2, 5.4, 5.348275862068966)","(3.5, 3.9, 3.855128205128205)","(26.0, 55.0, 51.23076923076923)","(10.0, 13.0, 12.972222222222221)","(4.2, 5.2, 5.178571428571429)","(8.0, 10.5, 10.176923076923078)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:52.615229,"(4.8, 6.4, 6.2328947368421055)","(4.2, 5.4, 5.359259259259259)","(3.5, 3.9, 3.86056338028169)","(26.0, 55.0, 51.0)","(10.0, 13.0, 12.84)","(4.2, 5.2, 5.201960784313725)","(8.0, 10.5, 10.118181818181819)","(101.0, 410.0, 315.0)"
10-01-2023 15:26:53.626826,"(4.8, 6.4, 6.255681818181818)","(4.2, 5.4, 5.353623188405797)","(3.5, 3.9, 3.861428571428571)","(26.0, 55.0, 51.0)","(10.0, 13.5, 12.854166666666666)","(4.2, 5.3, 5.130434782608695)","(8.0, 10.5, 10.097222222222221)","(101.0, 410.0, 278.0)"
10-01-2023 15:26:54.744004,"(4.8, 6.4, 6.26120218579235)","(4.2, 5.4, 5.358208955223881)","(3.5, 3.9, 3.8288461538461536)","(26.0, 55.0, 51.0)","(10.0, 13.5, 12.86734693877551)","(4.2, 5.2, 5.135294117647059)","(8.0, 10.5, 10.064516129032258)","(101.0, 510.0, 278.0)"
10-01-2023 15:26:55.843399,"(4.8, 6.4, 6.26120218579235)","(4.2, 5.4, 5.3656250000000005)","(3.5, 3.9, 3.8762295081967215)","(26.0, 55.0, 53.25)","(10.0, 13.5, 12.806122448979592)","(4.2, 5.2, 5.113888888888889)","(8.0, 10.5, 9.754285714285714)","(101.0, 510.0, 430.0)"
10-01-2023 15:26:56.966951,"(4.8, 6.4, 6.268888888888889)","(4.2, 5.4, 5.3656250000000005)","(3.4, 3.95, 3.9007246376811597)","(26.0, 55.0, 54.125)","(10.0, 13.5, 12.951612903225806)","(4.2, 5.2, 5.132)","(8.0, 9.8, 9.678260869565218)","(101.0, 510.0, 430.0)"
10-01-2023 15:26:57.969492,"(4.8, 6.4, 6.279069767441861)","(4.2, 5.4, 5.365079365079366)","(3.4, 3.95, 3.9007246376811597)","(26.0, 55.0, 54.125)","(10.0, 13.5, 12.951612903225806)","(4.2, 5.2, 5.174285714285714)","(8.0, 9.8, 9.696296296296296)","(101.0, 510.0, 424.2857142857143)"
10-01-2023 15:26:59.038696,"(4.8, 6.4, 6.264367816091954)","(4.2, 5.4, 5.367741935483871)","(3.4, 3.95, 3.8960526315789474)","(26.0, 55.0, 54.125)","(10.0, 13.5, 12.942622950819672)","(4.2, 5.3, 5.207407407407407)","(8.0, 9.8, 9.723809523809525)","(101.0, 510.0, 278.0)"
10-01-2023 15:27:00.100124,"(4.8, 6.4, 6.274468085106383)","(4.2, 5.4, 5.377777777777778)","(3.4, 3.95, 3.8767857142857145)","(26.0, 55.0, 53.75)","(10.0, 13.5, 12.981481481481481)","(4.2, 5.3, 5.176363636363636)","(8.0, 9.8, 9.75)","(101.0, 510.0, 404.5454545454545)"
10-01-2023 15:27:01.184826,"(4.8, 6.4, 6.273796791443851)","(4.2, 5.4, 5.3752808988764045)","(3.4, 3.9, 3.8864197530864195)","(26.0, 55.0, 53.75)","(10.0, 13.5, 12.961538461538462)","(4.2, 5.3, 5.19655172413793)","(8.0, 9.8, 9.696)","(101.0, 510.0, 413.33333333333337)"
10-01-2023 15:27:02.330441,"(4.8, 6.4, 6.274468085106383)","(4.2, 5.4, 5.387951807228916)","(3.4, 3.9, 3.8653846153846154)","(26.0, 55.0, 53.75)","(10.0, 13.5, 12.961538461538462)","(4.2, 5.3, 5.20566037735849)","(8.0, 9.8, 9.729032258064516)","(101.0, 510.0, 413.33333333333337)"
10-01-2023 15:27:03.377446,"(4.8, 6.4, 6.274468085106383)","(4.2, 5.4, 5.3752808988764045)","(3.4, 3.9, 3.8653846153846154)","(26.0, 55.0, 53.75)","(10.0, 13.5, 12.887096774193548)","(4.2, 5.3, 5.198305084745763)","(8.0, 9.8, 9.76)","(101.0, 510.0, 413.33333333333337)"
10-01-2023 15:27:04.457429,"(4.8, 6.4, 6.2627906976744185)","(4.2, 5.4, 5.372413793103449)","(3.4, 3.85, 3.8444444444444446)","(26.0, 55.0, 53.75)","(10.0, 13.5, 12.887096774193548)","(4.2, 5.3, 5.193617021276595)","(8.0, 9.8, 9.76)","(101.0, 510.0, 404.5454545454545)"
