,Boxing On,Make Me Dizzy,Rosebud Smile,Monza,Cant Control Me,Shian Quirky,Remembering,Sugar Pie
06-01-2023 16:41:16.871411,"(7.0, 8.6, 7.9)","(15.0, 18.0, 15.857142857142858)","(8.5, 23.0, 22.5)","(31.0, 85.0, 61.84615384615385)","(7.5, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(16.0, 25.0, 18.875)","(31.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:17.939117,"(7.0, 8.6, 7.9)","(15.0, 18.0, 15.857142857142858)","(8.5, 23.0, 22.5)","(31.0, 85.0, 61.84615384615385)","(7.5, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(16.0, 25.0, 18.875)","(31.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:19.070376,"(7.0, 8.6, 7.9)","(15.0, 18.0, 15.857142857142858)","(8.5, 23.0, 22.5)","(31.0, 85.0, 61.84615384615385)","(7.5, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(16.0, 25.0, 18.875)","(31.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:20.481614,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(8.5, 23.0, 22.5)","(31.0, 85.0, 61.84615384615385)","(7.5, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(16.0, 25.0, 18.875)","(31.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:21.658405,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(8.5, 23.0, 22.5)","(31.0, 85.0, 61.84615384615385)","(7.5, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(16.0, 25.0, 18.875)","(31.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:22.796152,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:23.918405,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:25.021428,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:26.167560,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:27.287297,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:28.421817,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:29.564250,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:30.667175,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:31.806827,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:32.895079,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:33.978924,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7425)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:35.090930,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.752258064516129)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:36.220372,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 8.935294117647059)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:37.343325,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 8.935294117647059)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:38.491005,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 8.935294117647059)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:39.653405,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 8.935294117647059)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:40.893100,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 8.935294117647059)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 67.27272727272727)"
06-01-2023 16:41:42.016284,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 8.935294117647059)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:43.072722,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 8.935294117647059)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:44.139041,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 8.935294117647059)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:45.185436,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 8.935294117647059)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:46.519200,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:47.567107,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:48.691977,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 59.91666666666667)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:50.128067,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 59.91666666666667)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:51.336982,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7266666666666666)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:52.473566,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7242857142857142)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:53.682077,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7183333333333333)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:54.857570,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7183333333333333)","(17.0, 25.0, 18.875)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:55.888729,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.736923076923077)","(17.0, 25.0, 18.7)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:56.955384,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.731875)","(17.0, 25.0, 18.7)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:57.953932,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7418181818181817)","(17.0, 25.0, 18.7)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:58.952235,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7418181818181817)","(17.0, 25.0, 18.7)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:41:59.984169,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7418181818181817)","(17.0, 25.0, 18.7)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:01.031604,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.007142857142856)","(1.4, 1.76, 1.7418181818181817)","(17.0, 25.0, 18.7)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:02.080659,"(7.0, 8.6, 8.425)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.84615384615385)","(7.0, 10.5, 9.321428571428571)","(1.4, 1.76, 1.7377777777777779)","(17.0, 25.0, 18.56)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:03.190098,"(7.0, 8.2, 7.783333333333333)","(15.0, 18.0, 15.788461538461538)","(10.0, 23.0, 22.5)","(41.0, 85.0, 64.93333333333334)","(7.0, 10.5, 9.825)","(1.4, 1.76, 1.7572727272727273)","(17.0, 25.0, 18.56)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:04.314366,"(7.0, 8.2, 7.8999999999999995)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 21.25)","(41.0, 85.0, 49.125)","(7.0, 10.5, 9.825)","(1.4, 1.76, 1.7349999999999999)","(17.0, 25.0, 18.56)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:05.424833,"(7.0, 8.2, 7.584615384615384)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 21.25)","(41.0, 85.0, 54.9)","(7.0, 10.5, 9.825)","(1.4, 1.76, 1.7349999999999999)","(17.0, 25.0, 18.56)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:06.472543,"(7.0, 8.2, 7.584615384615384)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 21.25)","(41.0, 85.0, 57.63636363636364)","(7.0, 10.5, 9.825)","(1.4, 1.76, 1.7349999999999999)","(17.0, 25.0, 18.56)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:07.596763,"(7.0, 8.2, 7.824999999999999)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 60.18181818181818)","(7.0, 10.5, 9.825)","(1.4, 1.76, 1.7155555555555555)","(17.0, 25.0, 18.56)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:08.716957,"(7.0, 8.2, 7.584615384615384)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 60.18181818181818)","(7.0, 10.5, 9.825)","(1.4, 1.77, 1.7163157894736842)","(17.0, 25.0, 19.714285714285715)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:09.817803,"(7.0, 8.2, 7.824999999999999)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 60.18181818181818)","(7.0, 10.5, 9.825)","(1.4, 1.77, 1.7345454545454546)","(17.0, 24.0, 21.333333333333332)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:10.993224,"(7.0, 8.2, 7.824999999999999)","(15.0, 18.0, 15.857142857142858)","(10.0, 23.0, 22.5)","(41.0, 85.0, 60.18181818181818)","(7.0, 10.5, 9.825)","(1.4, 1.77, 1.7241176470588235)","(17.0, 23.0, 18.666666666666668)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:12.347254,"(7.0, 8.2, 7.824999999999999)","(15.0, 18.0, 16.3)","(10.0, 23.0, 22.5)","(41.0, 85.0, 60.18181818181818)","(7.0, 10.5, 9.825)","(1.4, 1.77, 1.7345454545454546)","(17.0, 23.0, 18.416666666666668)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:13.679212,"(7.0, 8.2, 7.824999999999999)","(15.0, 17.5, 16.3)","(10.0, 23.0, 22.5)","(41.0, 85.0, 60.18181818181818)","(7.0, 10.5, 9.825)","(1.4, 1.77, 1.7292857142857143)","(17.0, 23.0, 18.4)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:14.865612,"(7.0, 8.2, 7.824999999999999)","(15.0, 17.0, 14.738095238095237)","(10.0, 23.0, 22.5)","(41.0, 85.0, 64.0)","(7.0, 10.5, 9.857142857142858)","(1.4, 1.77, 1.7204347826086956)","(17.0, 23.0, 18.416666666666668)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:15.987097,"(7.0, 8.2, 7.584615384615384)","(15.0, 17.0, 14.738095238095237)","(10.0, 23.0, 22.5)","(41.0, 85.0, 65.5)","(7.0, 10.5, 9.857142857142858)","(1.4, 1.77, 1.7304166666666667)","(17.0, 23.0, 18.526315789473685)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:17.080809,"(7.0, 8.6, 8.075)","(15.0, 17.0, 14.738095238095237)","(10.0, 23.0, 22.5)","(41.0, 85.0, 65.5)","(7.0, 10.5, 9.857142857142858)","(1.4, 1.77, 1.7383333333333333)","(17.0, 23.0, 18.526315789473685)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:18.192110,"(7.0, 8.6, 7.5)","(15.0, 17.0, 14.738095238095237)","(10.0, 23.0, 22.5)","(41.0, 85.0, 65.5)","(7.0, 10.5, 9.857142857142858)","(1.4, 1.77, 1.7461904761904763)","(17.0, 23.0, 18.526315789473685)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:19.296682,"(7.0, 8.6, 7.492307692307692)","(15.0, 17.0, 14.738095238095237)","(10.0, 23.0, 22.5)","(41.0, 85.0, 66.8)","(7.0, 10.5, 9.857142857142858)","(1.4, 1.77, 1.7461904761904763)","(17.0, 23.0, 18.526315789473685)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:20.474701,"(6.5, 8.4, 7.65)","(15.0, 17.0, 14.738095238095237)","(10.0, 23.0, 22.5)","(41.0, 85.0, 66.8)","(7.0, 10.5, 9.857142857142858)","(1.4, 1.77, 1.7461904761904763)","(17.0, 23.0, 18.526315789473685)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:21.639672,"(6.5, 8.4, 7.483333333333333)","(15.0, 17.0, 14.738095238095237)","(10.0, 23.0, 22.5)","(41.0, 85.0, 66.8)","(7.0, 10.5, 9.857142857142858)","(1.4, 1.77, 1.7403703703703703)","(17.0, 23.0, 18.526315789473685)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:22.811582,"(6.5, 8.2, 7.533333333333333)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.5)","(41.0, 85.0, 60.18181818181818)","(7.0, 10.5, 9.461538461538462)","(1.4, 1.77, 1.7489473684210526)","(17.0, 23.0, 18.526315789473685)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:23.967962,"(6.5, 8.2, 7.887499999999999)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.5)","(41.0, 85.0, 61.45454545454545)","(7.0, 10.5, 9.666666666666666)","(1.4, 1.77, 1.7461904761904763)","(17.0, 23.0, 18.526315789473685)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:25.050469,"(6.5, 8.4, 8.142857142857142)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.727272727272727)","(41.0, 85.0, 61.45454545454545)","(7.0, 10.0, 9.666666666666666)","(1.4, 1.77, 1.7461904761904763)","(17.0, 23.0, 18.526315789473685)","(41.0, 70.0, 65.71428571428571)"
06-01-2023 16:42:26.108738,"(6.5, 8.4, 7.894736842105264)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.727272727272727)","(41.0, 85.0, 61.45454545454545)","(7.0, 10.5, 10.0125)","(1.4, 1.77, 1.737741935483871)","(17.0, 23.0, 20.06896551724138)","(41.0, 70.0, 68.33333333333333)"
06-01-2023 16:42:27.249262,"(6.5, 8.4, 8.142857142857142)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.727272727272727)","(41.0, 85.0, 61.45454545454545)","(7.0, 10.5, 10.0125)","(1.4, 1.77, 1.737741935483871)","(17.0, 23.0, 20.06896551724138)","(41.0, 70.0, 68.33333333333333)"
06-01-2023 16:42:28.427415,"(6.5, 8.4, 7.894736842105264)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.727272727272727)","(41.0, 85.0, 61.45454545454545)","(7.0, 10.5, 9.675)","(1.4, 1.77, 1.7441935483870967)","(17.0, 23.0, 20.06896551724138)","(41.0, 70.0, 68.33333333333333)"
06-01-2023 16:42:29.581874,"(6.5, 8.4, 7.826086956521739)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.727272727272727)","(41.0, 85.0, 59.1)","(7.0, 10.5, 9.675)","(1.4, 1.77, 1.7465)","(17.0, 23.0, 19.823529411764707)","(41.0, 70.0, 68.33333333333333)"
06-01-2023 16:42:30.735224,"(6.5, 8.2, 8.057142857142857)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.727272727272727)","(41.0, 85.0, 59.1)","(7.0, 10.5, 9.675)","(1.4, 1.76, 1.7465)","(17.0, 23.0, 19.823529411764707)","(41.0, 70.0, 68.33333333333333)"
06-01-2023 16:42:31.857747,"(6.5, 8.2, 7.905882352941176)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.727272727272727)","(41.0, 85.0, 59.1)","(7.0, 10.5, 9.675)","(1.4, 1.76, 1.7465)","(17.0, 23.0, 19.823529411764707)","(41.0, 70.0, 68.33333333333333)"
06-01-2023 16:42:32.996111,"(6.5, 8.2, 7.745454545454545)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.75)","(41.0, 85.0, 59.1)","(7.0, 10.5, 9.95)","(1.4, 1.76, 1.7465)","(17.0, 23.0, 19.823529411764707)","(41.0, 70.0, 68.33333333333333)"
06-01-2023 16:42:34.175367,"(6.5, 8.2, 7.8999999999999995)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.81818181818182)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.5, 9.73846153846154)","(1.4, 1.76, 1.752)","(17.0, 23.0, 19.823529411764707)","(41.0, 70.0, 68.33333333333333)"
06-01-2023 16:42:35.374344,"(6.5, 8.0, 7.822222222222222)","(15.0, 17.0, 14.8125)","(10.0, 23.0, 22.81818181818182)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.5, 10.213636363636363)","(1.4, 1.75, 1.7415789473684211)","(17.0, 23.0, 21.0)","(41.0, 70.0, 68.33333333333333)"
06-01-2023 16:42:36.573763,"(6.5, 8.0, 7.494736842105263)","(15.0, 16.5, 15.833333333333334)","(10.0, 23.0, 22.81818181818182)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.5, 10.213636363636363)","(1.4, 1.75, 1.7415789473684211)","(17.0, 23.0, 21.0)","(41.0, 70.0, 95.71428571428572)"
06-01-2023 16:42:37.645514,"(6.5, 7.8, 7.725)","(15.0, 16.5, 15.833333333333334)","(10.0, 23.0, 22.81818181818182)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.5, 10.213636363636363)","(1.4, 1.75, 1.7415789473684211)","(17.0, 23.0, 20.176470588235293)","(41.0, 110.0, 97.14285714285714)"
06-01-2023 16:42:38.712906,"(6.5, 7.8, 7.433333333333334)","(15.0, 16.5, 15.833333333333334)","(10.0, 23.0, 22.25)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.5, 9.738461538461538)","(1.4, 1.75, 1.736875)","(17.0, 23.0, 20.6)","(41.0, 95.0, 80.0)"
06-01-2023 16:42:39.952872,"(6.5, 7.6, 7.511111111111111)","(15.0, 16.5, 15.833333333333334)","(10.0, 23.0, 22.75)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.0, 9.866666666666667)","(1.4, 1.74, 1.7357894736842105)","(17.0, 23.0, 20.6)","(41.0, 95.0, 80.0)"
06-01-2023 16:42:41.139259,"(6.5, 7.6, 7.364705882352941)","(15.0, 16.5, 15.833333333333334)","(10.0, 23.0, 22.75)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.0, 9.799999999999999)","(1.4, 1.74, 1.7338461538461538)","(17.0, 23.0, 20.714285714285715)","(41.0, 95.0, 80.0)"
06-01-2023 16:42:42.368064,"(6.5, 7.6, 7.236363636363636)","(15.0, 16.5, 15.833333333333334)","(10.0, 23.0, 22.75)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.5, 10.05)","(1.4, 1.74, 1.716)","(17.0, 23.0, 20.714285714285715)","(41.0, 95.0, 80.0)"
06-01-2023 16:42:43.467088,"(6.5, 7.6, 7.236363636363636)","(15.0, 16.5, 15.833333333333334)","(10.0, 23.0, 22.75)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.5, 10.05)","(1.4, 1.74, 1.716)","(17.0, 23.0, 20.714285714285715)","(41.0, 95.0, 80.0)"
06-01-2023 16:42:44.574076,"(6.5, 7.6, 7.236363636363636)","(15.0, 16.5, 15.833333333333334)","(10.0, 23.0, 22.923076923076923)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.0, 9.95)","(1.4, 1.73, 1.721)","(17.0, 23.0, 20.0)","(41.0, 95.0, 80.0)"
06-01-2023 16:42:45.652188,"(6.5, 7.6, 7.236363636363636)","(15.0, 16.5, 15.833333333333334)","(10.0, 23.0, 22.923076923076923)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.5, 9.799999999999999)","(1.4, 1.73, 1.721)","(17.0, 23.0, 20.9)","(41.0, 95.0, 63.18181818181818)"
06-01-2023 16:42:46.799899,"(6.5, 7.6, 7.236363636363636)","(15.0, 16.5, 16.214285714285715)","(10.0, 23.0, 22.923076923076923)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.5, 10.05)","(1.4, 1.72, 1.716875)","(17.0, 23.0, 20.9)","(41.0, 95.0, 82.5)"
06-01-2023 16:42:48.012568,"(6.5, 7.6, 7.236363636363636)","(15.0, 16.5, 16.214285714285715)","(10.0, 23.0, 22.923076923076923)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.0, 9.799999999999999)","(1.4, 1.72, 1.716875)","(17.0, 23.0, 20.9)","(41.0, 95.0, 82.5)"
06-01-2023 16:42:49.170483,"(6.5, 7.6, 7.236363636363636)","(15.0, 16.5, 16.214285714285715)","(10.0, 23.0, 22.923076923076923)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.5, 9.866666666666667)","(1.4, 1.72, 1.716875)","(17.0, 23.0, 20.9)","(41.0, 95.0, 82.5)"
06-01-2023 16:42:50.219830,"(6.5, 7.6, 7.236363636363636)","(15.0, 16.5, 16.214285714285715)","(10.0, 23.0, 22.923076923076923)","(41.0, 85.0, 63.41666666666667)","(7.0, 10.0, 9.799999999999999)","(1.4, 1.72, 1.716875)","(17.0, 23.0, 20.9)","(41.0, 95.0, 82.5)"
