,Madison Point,Tullaghan,Taliano,Bubbler,Blazing Zone,Fleur De Rose,Jeddalet,Honour The Legend
10-01-2023 12:34:24.413149,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.11219512195122)","(11.0, 15.5, 14.833333333333334)","(3.2, 4.1, 3.827272727272727)","(12.0, 20.0, 18.333333333333332)","(10.0, 17.0, 14.083333333333334)","(12.0, 20.0, 19.4375)","(8.0, 17.0, 15.0)"
10-01-2023 12:34:25.524232,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.11219512195122)","(11.0, 15.5, 14.833333333333334)","(3.2, 4.1, 3.827272727272727)","(12.0, 20.0, 18.333333333333332)","(10.0, 17.0, 14.083333333333334)","(12.0, 20.0, 19.4375)","(8.0, 17.0, 14.0)"
10-01-2023 12:34:26.624377,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.11219512195122)","(11.0, 15.5, 14.833333333333334)","(3.2, 4.1, 3.827272727272727)","(12.0, 20.0, 18.333333333333332)","(10.0, 17.0, 14.083333333333334)","(12.0, 20.0, 19.4375)","(8.0, 17.0, 14.0)"
10-01-2023 12:34:27.663387,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.11219512195122)","(11.0, 15.5, 14.833333333333334)","(3.2, 4.1, 3.827272727272727)","(12.0, 20.0, 18.333333333333332)","(10.0, 17.0, 14.083333333333334)","(12.0, 20.0, 19.4375)","(8.0, 17.0, 14.0)"
10-01-2023 12:34:28.754229,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.11219512195122)","(11.0, 15.5, 14.833333333333334)","(3.2, 4.1, 3.7624999999999997)","(12.0, 20.0, 18.333333333333332)","(10.0, 17.0, 14.083333333333334)","(12.0, 20.0, 19.4375)","(8.0, 17.0, 15.066666666666666)"
10-01-2023 12:34:29.841719,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.11219512195122)","(11.0, 15.5, 14.833333333333334)","(3.2, 4.1, 3.7624999999999997)","(12.0, 20.0, 18.333333333333332)","(10.0, 17.0, 14.083333333333334)","(12.0, 20.0, 19.4375)","(8.0, 18.0, 15.066666666666666)"
10-01-2023 12:34:30.894781,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.11219512195122)","(11.0, 15.5, 14.833333333333334)","(3.2, 4.1, 3.7624999999999997)","(12.0, 20.0, 18.333333333333332)","(10.0, 17.0, 14.083333333333334)","(12.0, 20.0, 19.4375)","(8.0, 18.0, 15.066666666666666)"
10-01-2023 12:34:31.981339,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.11219512195122)","(11.0, 15.5, 14.833333333333334)","(3.2, 4.1, 3.7624999999999997)","(12.0, 20.0, 18.333333333333332)","(10.0, 17.0, 14.083333333333334)","(12.0, 20.0, 19.4375)","(8.0, 18.0, 15.066666666666666)"
10-01-2023 12:34:33.084896,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.11219512195122)","(11.0, 15.5, 14.833333333333334)","(3.2, 4.1, 3.7624999999999997)","(12.0, 20.0, 16.285714285714285)","(10.0, 17.0, 16.333333333333332)","(12.0, 20.0, 17.67241379310345)","(8.0, 18.0, 16.625)"
10-01-2023 12:34:34.204226,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.1)","(11.0, 16.0, 15.454545454545455)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.307692307692307)"
10-01-2023 12:34:35.316481,"(4.8, 5.5, 5.4)","(3.4, 4.2, 4.090909090909091)","(11.0, 16.0, 15.476190476190476)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:36.480800,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.857142857142858)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:37.642643,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.857142857142858)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:38.795734,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.857142857142858)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:39.924428,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.857142857142858)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:41.068964,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.677419354838708)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:42.164608,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:43.201333,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:44.272351,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:45.333565,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:46.390988,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:47.504727,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 16.705882352941178)"
10-01-2023 12:34:48.639348,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7624999999999997)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 17.058823529411764)"
10-01-2023 12:34:49.799075,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7399999999999998)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:34:50.931251,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7399999999999998)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:34:52.026007,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7399999999999998)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:34:53.159539,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7399999999999998)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:34:54.236119,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7249999999999996)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:34:55.319586,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7249999999999996)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:34:56.367989,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7249999999999996)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:34:57.450282,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7249999999999996)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:34:58.503041,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7249999999999996)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:34:59.600594,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7249999999999996)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:35:00.689576,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7249999999999996)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:35:01.761636,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.7249999999999996)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:35:02.817646,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.759090909090909)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.666666666666668)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:35:03.969013,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.759090909090909)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.0)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:35:05.062333,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.090909090909091)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.759090909090909)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.0)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:35:06.119258,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.109090909090909)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.9499999999999997)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.0)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.058823529411764)"
10-01-2023 12:35:07.139695,"(4.8, 5.7, 5.38)","(3.4, 4.2, 4.1000000000000005)","(11.0, 19.0, 16.428571428571427)","(3.2, 4.1, 3.9499999999999997)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.0)","(12.0, 18.5, 17.362068965517242)","(8.0, 19.0, 17.5)"
10-01-2023 12:35:08.178608,"(4.8, 5.7, 5.38)","(3.4, 4.2, 3.831818181818182)","(11.0, 18.0, 17.5)","(3.2, 4.1, 3.9588235294117644)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.0)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:09.249194,"(4.8, 5.7, 5.38)","(3.4, 4.2, 3.84)","(11.0, 18.0, 17.0)","(3.2, 4.1, 3.8130434782608695)","(12.0, 18.0, 15.642857142857142)","(10.0, 17.0, 16.0)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:10.361768,"(4.8, 5.7, 5.38)","(3.4, 4.2, 3.84)","(11.0, 18.0, 17.0)","(3.2, 4.1, 3.8)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.0)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:11.467404,"(4.8, 5.7, 5.414285714285715)","(3.4, 4.2, 3.84)","(11.0, 18.0, 17.0)","(3.2, 4.0, 3.8)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.0)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:12.544180,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.2, 3.88)","(11.0, 18.0, 17.0)","(3.2, 4.0, 3.7142857142857144)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.0)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:13.708576,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.2, 3.88)","(11.0, 18.0, 17.0)","(3.2, 4.0, 3.7142857142857144)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 16.0)","(12.0, 18.5, 17.362068965517242)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:14.788440,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.2, 3.88)","(11.0, 18.0, 17.0)","(3.2, 4.0, 3.7142857142857144)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 15.333333333333334)","(12.0, 18.5, 17.576923076923077)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:15.828270,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.2, 3.88)","(11.0, 18.0, 17.0)","(3.2, 4.0, 3.7142857142857144)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 14.428571428571429)","(12.0, 18.5, 17.576923076923077)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:16.863938,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.2, 3.88)","(11.0, 18.0, 17.166666666666668)","(3.2, 4.0, 3.7142857142857144)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 14.428571428571429)","(12.0, 18.5, 17.576923076923077)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:17.927164,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.2, 3.88)","(11.0, 18.0, 17.166666666666668)","(3.2, 4.0, 3.7142857142857144)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 14.428571428571429)","(12.0, 18.5, 17.576923076923077)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:19.180283,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.2, 3.88)","(11.0, 18.0, 17.166666666666668)","(3.2, 4.0, 3.7142857142857144)","(12.0, 18.0, 15.818181818181818)","(10.0, 17.0, 14.666666666666666)","(12.0, 18.5, 17.576923076923077)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:20.274004,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.2, 4.169014084507042)","(11.0, 18.0, 17.166666666666668)","(3.2, 4.0, 3.859375)","(12.0, 18.0, 15.818181818181818)","(10.0, 16.0, 14.333333333333334)","(12.0, 18.5, 17.576923076923077)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:21.462752,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.2, 3.977777777777778)","(11.0, 18.0, 17.166666666666664)","(3.2, 4.0, 3.859375)","(12.0, 18.0, 19.285714285714285)","(10.0, 16.0, 14.333333333333334)","(12.0, 18.5, 21.35)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:22.667592,"(4.8, 5.7, 5.414285714285715)","(3.4, 4.2, 3.977777777777778)","(11.0, 18.0, 16.0)","(3.2, 4.0, 3.7142857142857144)","(12.0, 25.0, 18.75)","(10.0, 16.0, 14.333333333333334)","(12.0, 22.0, 17.666666666666668)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:23.835586,"(4.8, 5.7, 5.414285714285715)","(3.4, 4.2, 3.977777777777778)","(11.0, 18.0, 16.0)","(3.2, 4.0, 3.7142857142857144)","(12.0, 24.0, 18.75)","(10.0, 16.0, 14.333333333333334)","(12.0, 21.0, 18.25)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:24.919634,"(4.8, 5.7, 5.3875)","(3.4, 4.2, 3.977777777777778)","(11.0, 17.5, 16.166666666666668)","(3.2, 4.0, 3.7142857142857144)","(12.0, 22.0, 19.0)","(10.0, 16.0, 14.333333333333334)","(12.0, 20.0, 18.25)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:26.245651,"(4.8, 5.7, 5.3875)","(3.4, 4.2, 3.977777777777778)","(11.0, 17.5, 16.166666666666668)","(3.2, 4.0, 3.7142857142857144)","(12.0, 22.0, 17.428571428571427)","(10.0, 16.0, 14.333333333333334)","(12.0, 20.0, 18.25)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:27.343272,"(4.8, 5.7, 5.3875)","(3.4, 4.2, 3.977777777777778)","(11.0, 17.5, 16.166666666666668)","(3.2, 4.0, 3.7142857142857144)","(12.0, 21.0, 17.428571428571427)","(10.0, 16.0, 14.333333333333334)","(12.0, 20.0, 18.25)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:28.414194,"(4.8, 5.7, 5.566666666666666)","(3.4, 4.0, 3.9972868217054263)","(11.0, 17.5, 16.357142857142858)","(3.2, 4.0, 3.68)","(12.0, 21.0, 18.5)","(10.0, 16.0, 14.88888888888889)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:29.405792,"(4.8, 5.7, 5.616666666666667)","(3.4, 4.0, 3.9727272727272727)","(11.0, 17.5, 16.357142857142858)","(3.2, 4.0, 3.68)","(12.0, 21.0, 19.571428571428573)","(10.0, 16.0, 14.88888888888889)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.0, 17.333333333333332)"
10-01-2023 12:35:30.444602,"(4.8, 5.7, 5.616666666666667)","(3.4, 4.0, 3.9727272727272727)","(11.0, 17.5, 16.357142857142858)","(3.2, 4.0, 3.68)","(12.0, 21.0, 18.5)","(10.0, 16.0, 14.88888888888889)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.0, 17.5)"
10-01-2023 12:35:31.466013,"(4.8, 5.7, 5.616666666666667)","(3.4, 4.0, 3.9727272727272727)","(11.0, 17.0, 16.4)","(3.2, 4.0, 3.68)","(12.0, 21.0, 18.5)","(10.0, 16.0, 14.88888888888889)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.0, 17.428571428571427)"
10-01-2023 12:35:32.537529,"(4.8, 5.7, 5.616666666666667)","(3.4, 4.0, 3.9727272727272727)","(11.0, 17.0, 16.0625)","(3.2, 4.0, 3.8105263157894735)","(12.0, 21.0, 18.5)","(10.0, 16.0, 14.88888888888889)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:33.595642,"(4.8, 5.7, 5.616666666666667)","(3.4, 4.0, 3.9727272727272727)","(11.0, 17.0, 16.0625)","(3.2, 4.0, 3.8105263157894735)","(12.0, 21.0, 18.5)","(10.0, 16.0, 14.88888888888889)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:34.608084,"(4.8, 5.7, 5.616666666666667)","(3.4, 4.0, 3.9727272727272727)","(11.0, 17.0, 16.0625)","(3.2, 4.0, 3.8105263157894735)","(12.0, 21.0, 18.5)","(10.0, 16.0, 14.928571428571429)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:35.664441,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.9727272727272727)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.68)","(12.0, 21.0, 18.5)","(10.0, 16.0, 15.1)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:36.791120,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.9727272727272727)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.68)","(12.0, 21.0, 18.5)","(10.0, 16.0, 15.1)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:37.779346,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.95)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.68)","(12.0, 21.0, 18.5)","(10.0, 16.0, 15.25)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:38.998625,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.9210526315789473)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.68)","(12.0, 21.0, 18.5)","(10.0, 16.0, 15.25)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:39.991306,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.890909090909091)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.8105263157894735)","(12.0, 21.0, 18.5)","(10.0, 16.0, 14.875)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:41.077762,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.890909090909091)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.8105263157894735)","(12.0, 21.0, 18.5)","(10.0, 16.0, 14.5)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:42.059650,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.890909090909091)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.8105263157894735)","(12.0, 21.0, 18.5)","(10.0, 16.0, 14.5)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:43.059318,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.882608695652174)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.8105263157894735)","(12.0, 21.0, 18.5)","(10.0, 16.0, 14.3)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:44.060267,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.882608695652174)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.7333333333333334)","(12.0, 21.0, 18.5)","(10.0, 15.5, 14.1875)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:45.257813,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.882608695652174)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.7333333333333334)","(12.0, 21.0, 18.5)","(10.0, 15.5, 14.1875)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:46.325737,"(4.8, 5.7, 5.613043478260869)","(3.4, 4.0, 3.882608695652174)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.7333333333333334)","(12.0, 21.0, 18.5)","(10.0, 15.5, 14.1875)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:47.419229,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.0, 3.882608695652174)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.7333333333333334)","(12.0, 21.0, 18.5)","(10.0, 15.5, 14.375)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:48.547597,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.0, 3.882608695652174)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.8105263157894735)","(12.0, 21.0, 18.5)","(10.0, 15.5, 14.375)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:49.599425,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.0, 3.882608695652174)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.8105263157894735)","(12.0, 21.0, 18.5)","(10.0, 15.5, 14.375)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:50.625928,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.0, 3.882608695652174)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.8105263157894735)","(12.0, 21.0, 18.5)","(10.0, 15.5, 14.375)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:51.669506,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.0, 3.882608695652174)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.7333333333333334)","(12.0, 21.0, 18.5)","(10.0, 15.5, 14.375)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
10-01-2023 12:35:52.654288,"(4.8, 5.7, 5.5181818181818185)","(3.4, 4.0, 3.882608695652174)","(11.0, 17.0, 16.25)","(3.2, 4.0, 3.7333333333333334)","(12.0, 21.0, 18.5)","(10.0, 15.5, 14.375)","(12.0, 20.0, 19.142857142857142)","(8.0, 18.5, 17.428571428571427)"
