,Toms Mate,Symi Fortuna,Peter Pan,Candy Kaos,Glenreagh Burner,Eyes On Gold,But It Pours,Cash Key
11-01-2023 12:35:57.614093,"(4.6, 7.4, 6.368421052631579)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.25)","(1.75, 2.3, 1.892)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.347368421052631)","(19.0, 44.0, 33.458333333333336)","(9.0, 22.0, 21.45)"
11-01-2023 12:35:58.992317,"(4.6, 7.4, 6.368421052631579)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.25)","(1.75, 2.3, 1.892)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.347368421052631)","(19.0, 44.0, 33.458333333333336)","(9.0, 22.0, 20.333333333333332)"
11-01-2023 12:36:00.383021,"(4.6, 7.4, 6.368421052631579)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.25)","(1.75, 2.3, 1.892)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.347368421052631)","(19.0, 44.0, 33.458333333333336)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:01.778149,"(4.6, 7.4, 6.368421052631579)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.25)","(1.75, 2.3, 1.892)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.347368421052631)","(19.0, 44.0, 33.458333333333336)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:03.163707,"(4.6, 7.4, 6.368421052631579)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.25)","(1.75, 2.3, 1.892)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 33.458333333333336)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:04.707020,"(4.6, 7.4, 6.368421052631579)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.25)","(1.75, 2.3, 1.892)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 33.458333333333336)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:06.118697,"(4.6, 7.4, 6.368421052631579)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.25)","(1.75, 2.3, 1.892)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 33.458333333333336)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:07.640477,"(4.6, 7.4, 6.35)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.25)","(1.75, 2.3, 2.031428571428571)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 33.88)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:09.237871,"(4.6, 7.4, 6.4375)","(19.0, 40.0, 31.23076923076923)","(18.0, 38.0, 28.25)","(1.75, 2.3, 2.031428571428571)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 33.458333333333336)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:10.677742,"(4.6, 7.4, 6.4375)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.3, 2.031428571428571)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 23.833333333333332)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:12.482223,"(4.6, 7.4, 6.4375)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.3, 2.031428571428571)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 23.833333333333332)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:14.261563,"(4.6, 7.4, 6.4375)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.3, 2.031428571428571)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 23.833333333333332)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:15.871516,"(4.6, 7.4, 6.4375)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.3, 2.031428571428571)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 24.2)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:17.656593,"(4.6, 7.4, 6.586956521739131)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.3, 2.031428571428571)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 24.2)","(9.0, 22.0, 21.473684210526315)"
11-01-2023 12:36:19.261214,"(4.6, 7.4, 6.586956521739131)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.3, 2.065714285714286)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 24.2)","(9.0, 22.0, 20.5)"
11-01-2023 12:36:20.795992,"(4.6, 7.4, 5.894117647058823)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.38, 2.02875)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 24.2)","(9.0, 22.0, 20.5)"
11-01-2023 12:36:22.376362,"(4.6, 7.4, 5.894117647058823)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.36, 2.02875)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 24.2)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:23.902966,"(4.6, 7.4, 5.888888888888888)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.36, 1.9523076923076923)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 24.2)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:25.394403,"(4.6, 7.4, 6.318181818181818)","(19.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.36, 1.9523076923076923)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(19.0, 44.0, 24.2)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:26.848112,"(4.6, 7.4, 6.318181818181818)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.36, 1.9523076923076923)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(20.0, 44.0, 24.2)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:28.238275,"(4.6, 7.4, 6.318181818181818)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.36, 1.9523076923076923)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.553846153846154)","(20.0, 44.0, 24.2)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:29.702563,"(4.6, 7.4, 6.318181818181818)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.36, 1.9523076923076923)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.88421052631579)","(20.0, 44.0, 24.2)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:31.199705,"(4.6, 7.4, 6.318181818181818)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.36, 1.8936)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.88421052631579)","(20.0, 44.0, 24.2)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:32.808589,"(4.6, 7.4, 6.318181818181818)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.36, 2.0485714285714285)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.177777777777778)","(20.0, 44.0, 24.2)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:34.310364,"(4.6, 7.4, 6.318181818181818)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.34, 2.0485714285714285)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.177777777777778)","(20.0, 44.0, 24.2)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:35.768323,"(4.6, 7.4, 6.318181818181818)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.34, 2.0485714285714285)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.177777777777778)","(20.0, 44.0, 31.625)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:37.197651,"(4.6, 7.4, 5.888888888888888)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.34, 2.04)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.177777777777778)","(20.0, 44.0, 31.625)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:38.630903,"(4.6, 7.4, 5.888888888888888)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.32, 2.04)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.177777777777778)","(20.0, 44.0, 35.75)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:40.169123,"(4.6, 7.4, 6.4375)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.32, 2.04)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.177777777777778)","(20.0, 44.0, 35.75)","(9.0, 22.0, 21.5)"
11-01-2023 12:36:41.882698,"(4.6, 7.4, 6.4375)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.32, 2.04)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 35.75)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:43.489507,"(4.6, 7.4, 6.4375)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.32, 2.04)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 35.75)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:45.705540,"(4.6, 7.4, 6.833333333333333)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.32, 2.035)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 35.75)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:47.813249,"(4.6, 7.4, 5.894117647058823)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.24, 2.04)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 35.75)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:49.431865,"(4.6, 7.4, 5.894117647058823)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.32, 2.04)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 35.75)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:50.734184,"(4.6, 7.4, 5.894117647058823)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.32, 2.04)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 35.75)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:52.051858,"(4.6, 7.4, 5.894117647058823)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.32, 1.9733333333333334)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 36.08)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:53.392945,"(4.6, 7.4, 6.79047619047619)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.26, 2.02875)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 36.08)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:54.795223,"(4.6, 7.4, 6.217391304347826)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.36, 2.02875)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 25.1)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:56.153883,"(4.6, 7.4, 6.217391304347826)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.36, 2.02125)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 32.1875)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:57.569829,"(4.6, 7.4, 6.575757575757576)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.34, 1.9600000000000002)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 30.153846153846153)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:36:58.752958,"(4.6, 7.4, 6.942857142857143)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.22, 2.02125)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 30.153846153846153)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:00.111590,"(4.6, 7.4, 6.6)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.34, 2.02125)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:01.489051,"(4.6, 7.4, 6.6)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.34, 2.02125)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:02.936079,"(4.6, 7.4, 6.6)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.34, 2.01375)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:04.367463,"(4.6, 7.4, 6.333333333333333)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.32, 2.01375)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:05.664932,"(4.6, 7.4, 6.333333333333333)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.32, 2.031428571428571)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:06.940031,"(4.6, 7.4, 6.5)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.3, 2.031428571428571)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:08.112013,"(4.6, 7.4, 6.5)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.3, 2.031428571428571)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:09.334858,"(4.6, 7.4, 6.5)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.3, 1.9600000000000002)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:10.942179,"(4.6, 7.4, 6.984615384615385)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.22, 1.9600000000000002)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:12.288354,"(4.6, 7.4, 6.95)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.22, 1.9600000000000002)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:13.637562,"(4.6, 7.4, 6.95)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.22, 1.9885714285714287)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:14.892521,"(4.6, 7.4, 6.95)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.2, 1.9885714285714287)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:16.124934,"(4.6, 7.4, 6.95)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.2, 1.9885714285714287)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:17.280506,"(4.6, 7.4, 6.816666666666667)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.2, 1.9885714285714287)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.615384615384615)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:18.566446,"(4.6, 7.4, 6.816666666666667)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.2, 1.9885714285714287)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.8)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:19.817736,"(4.6, 7.4, 6.816666666666667)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.2, 1.9885714285714287)","(21.0, 48.0, 38.1)","(5.0, 7.6, 6.8)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:20.991748,"(4.6, 7.4, 6.816666666666667)","(20.0, 40.0, 31.857142857142858)","(18.0, 38.0, 28.763157894736842)","(1.75, 2.2, 1.9885714285714287)","(21.0, 48.0, 38.1)","(5.0, 7.6, 7.315555555555555)","(20.0, 44.0, 31.142857142857142)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:22.219421,"(4.6, 7.4, 6.955555555555556)","(20.0, 40.0, 28.0)","(18.0, 38.0, 25.192307692307693)","(1.75, 2.2, 2.1543661971830983)","(21.0, 48.0, 29.1)","(5.0, 7.6, 7.345454545454546)","(20.0, 44.0, 30.846153846153847)","(9.0, 21.0, 20.794117647058822)"
11-01-2023 12:37:23.557779,"(4.6, 7.4, 6.955555555555556)","(20.0, 40.0, 28.0)","(18.0, 38.0, 21.35)","(1.75, 2.26, 2.0573684210526317)","(21.0, 48.0, 30.5)","(5.0, 7.6, 7.345454545454546)","(20.0, 44.0, 32.75)","(9.0, 21.0, 21.9)"
11-01-2023 12:37:24.749972,"(4.6, 7.4, 7.222222222222222)","(20.0, 40.0, 28.666666666666664)","(18.0, 38.0, 21.35)","(1.75, 2.16, 2.029)","(21.0, 48.0, 41.0)","(5.0, 7.6, 7.345454545454546)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:26.036610,"(4.6, 7.4, 7.133333333333334)","(20.0, 40.0, 29.8)","(18.0, 38.0, 21.35)","(1.75, 2.14, 1.9037837837837839)","(21.0, 48.0, 41.0)","(5.0, 7.6, 7.138461538461538)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:27.292405,"(4.6, 7.4, 7.133333333333334)","(20.0, 40.0, 29.8)","(18.0, 38.0, 21.35)","(1.75, 2.1, 2.060625)","(21.0, 48.0, 41.0)","(5.0, 7.6, 7.345454545454546)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:28.509503,"(4.6, 7.4, 7.08)","(20.0, 40.0, 29.8)","(18.0, 38.0, 21.35)","(1.75, 2.08, 2.060625)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.946666666666666)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:29.890662,"(4.6, 7.4, 7.08)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 21.35)","(1.75, 2.08, 2.060625)","(21.0, 48.0, 41.0)","(5.0, 7.6, 7.08421052631579)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:31.345862,"(4.6, 7.4, 7.0)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 21.35)","(1.75, 2.08, 2.060625)","(21.0, 48.0, 41.0)","(5.0, 7.6, 7.109999999999999)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:32.626450,"(4.6, 7.4, 7.0)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 21.35)","(1.75, 2.08, 2.060625)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:33.987242,"(4.6, 7.4, 7.0)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 21.35)","(1.75, 2.08, 2.060625)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:35.238745,"(4.6, 7.4, 7.0)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 21.35)","(1.75, 2.08, 2.060625)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:36.520432,"(4.6, 7.8, 7.08)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 21.35)","(1.75, 2.08, 2.060625)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:37.810363,"(4.6, 7.6, 6.550000000000001)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 21.35)","(1.75, 2.08, 2.060625)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:38.963442,"(4.6, 7.6, 6.375)","(20.0, 40.0, 29.8)","(18.0, 38.0, 26.107142857142858)","(1.75, 2.08, 1.89325)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:40.026656,"(4.6, 7.6, 6.76)","(20.0, 40.0, 30.4)","(18.0, 38.0, 25.53846153846154)","(1.75, 2.06, 1.89325)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:41.307389,"(4.6, 7.6, 6.76)","(20.0, 40.0, 30.4)","(18.0, 38.0, 21.35)","(1.75, 2.04, 1.8756521739130436)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:42.510915,"(4.6, 7.6, 6.76)","(20.0, 40.0, 30.4)","(18.0, 38.0, 21.35)","(1.75, 2.04, 1.8756521739130436)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:43.906034,"(4.6, 7.6, 7.157894736842105)","(20.0, 40.0, 30.18181818181818)","(18.0, 38.0, 21.35)","(1.75, 2.02, 1.8403125)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 32.75)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:45.281488,"(4.6, 7.6, 7.04)","(20.0, 40.0, 30.18181818181818)","(18.0, 38.0, 21.35)","(1.75, 2.02, 1.8403125)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 34.0)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:46.711383,"(4.6, 7.6, 6.766666666666667)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 26.107142857142858)","(1.75, 2.02, 1.8403125)","(21.0, 48.0, 41.0)","(5.0, 7.6, 6.76)","(20.0, 44.0, 34.0)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:48.894673,"(4.6, 7.6, 6.640000000000001)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 26.107142857142858)","(1.75, 2.02, 1.885)","(21.0, 48.0, 41.0)","(5.0, 7.6, 7.0)","(20.0, 44.0, 34.0)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:50.621662,"(4.6, 7.6, 6.640000000000001)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 29.675)","(1.75, 2.0, 1.9652631578947368)","(21.0, 48.0, 41.0)","(5.0, 7.6, 7.0)","(20.0, 44.0, 34.0)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:52.145805,"(4.6, 7.6, 6.8)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 29.675)","(1.75, 2.0, 1.9728571428571429)","(21.0, 48.0, 41.0)","(5.0, 7.6, 7.378947368421052)","(20.0, 44.0, 34.0)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:53.524798,"(4.6, 7.6, 6.8)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 29.675)","(1.75, 1.98, 1.8891489361702127)","(21.0, 48.0, 49.0)","(5.0, 7.6, 7.378947368421052)","(20.0, 44.0, 34.0)","(9.0, 23.0, 22.38888888888889)"
11-01-2023 12:37:55.048421,"(4.6, 7.6, 7.054545454545455)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 29.675)","(1.75, 1.97, 1.88125)","(21.0, 50.0, 52.5)","(5.0, 7.6, 7.016666666666667)","(20.0, 44.0, 34.0)","(9.0, 23.0, 21.0)"
11-01-2023 12:37:56.520007,"(4.6, 7.6, 7.054545454545455)","(20.0, 40.0, 32.285714285714285)","(18.0, 38.0, 29.675)","(1.75, 1.96, 1.8756249999999999)","(21.0, 60.0, 52.5)","(5.0, 7.6, 7.3999999999999995)","(20.0, 44.0, 34.0)","(9.0, 23.0, 20.142857142857142)"
