,Bobby Rissole,Asteroid Evee,Gothika,His Keen,Karinya Trombone
05-01-2023 16:49:41.077334,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 150.0, 87.0)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 29.6875)"
05-01-2023 16:49:41.902108,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 150.0, 55.63636363636363)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 29.6875)"
05-01-2023 16:49:42.717681,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 140.0, 55.63636363636363)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 29.6875)"
05-01-2023 16:49:43.547223,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 140.0, 55.63636363636363)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 29.6875)"
05-01-2023 16:49:44.349830,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 140.0, 55.63636363636363)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 29.6875)"
05-01-2023 16:49:45.212937,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 140.0, 55.63636363636363)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 29.6875)"
05-01-2023 16:49:46.138114,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 140.0, 55.63636363636363)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 29.6875)"
05-01-2023 16:49:47.062334,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 140.0, 55.63636363636363)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 29.6875)"
05-01-2023 16:49:48.038672,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 140.0, 73.71428571428572)","(1.4, 1.59, 1.4433333333333334)","(13.0, 32.0, 29.6875)"
05-01-2023 16:49:48.858310,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 29.6875)"
05-01-2023 16:49:49.730301,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:49:50.624321,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:49:51.480734,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.6, 1.46)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:49:52.299945,"(2.5, 4.6, 3.925)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:49:53.202503,"(2.5, 4.6, 3.9)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:49:54.128276,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.59, 1.4433333333333334)","(13.0, 32.0, 26.0)"
05-01-2023 16:49:55.021304,"(2.5, 4.6, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 26.0)"
05-01-2023 16:49:55.864091,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 26.0)"
05-01-2023 16:49:56.773205,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 26.0)"
05-01-2023 16:49:57.636966,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.6, 1.4366666666666665)","(13.0, 32.0, 25.0)"
05-01-2023 16:49:58.486783,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 25.0)"
05-01-2023 16:49:59.286492,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 170.0, 72.66666666666666)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 25.0)"
05-01-2023 16:50:00.141933,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 25.0)"
05-01-2023 16:50:01.015063,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 150.0, 78.0)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 25.0)"
05-01-2023 16:50:01.893364,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 82.0)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 25.0)"
05-01-2023 16:50:02.789993,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 82.0)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 25.0)"
05-01-2023 16:50:03.594817,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 82.0)","(1.4, 1.6, 1.4366666666666665)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:04.445152,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 82.0)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:05.333159,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 82.0)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:06.144803,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 82.0)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:07.017312,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 82.0)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:07.877283,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 82.0)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:08.709036,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 82.0)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:09.643550,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 82.0)","(1.4, 1.6, 1.414242424242424)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:10.512061,"(2.5, 4.6, 4.185714285714285)","(51.0, 230.0, 193.6)","(21.0, 140.0, 62.66666666666667)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:11.410621,"(2.5, 4.8, 3.9749999999999996)","(51.0, 230.0, 193.6)","(21.0, 140.0, 73.71428571428572)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:12.258140,"(2.5, 4.7, 4.5473684210526315)","(51.0, 230.0, 193.6)","(21.0, 140.0, 73.71428571428572)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:13.110900,"(2.5, 4.7, 4.5473684210526315)","(51.0, 230.0, 193.6)","(21.0, 140.0, 73.71428571428572)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 26.166666666666664)"
05-01-2023 16:50:13.910159,"(2.5, 4.7, 4.5473684210526315)","(51.0, 230.0, 193.6)","(21.0, 140.0, 73.71428571428572)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 26.333333333333336)"
05-01-2023 16:50:14.805415,"(2.5, 4.7, 3.8000000000000003)","(51.0, 230.0, 193.6)","(21.0, 140.0, 73.71428571428572)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 26.333333333333336)"
05-01-2023 16:50:15.685183,"(2.5, 4.7, 3.8000000000000003)","(51.0, 230.0, 193.6)","(21.0, 170.0, 97.0)","(1.4, 1.6, 1.4154545454545453)","(13.0, 32.0, 26.333333333333336)"
05-01-2023 16:50:16.526027,"(2.5, 4.6, 3.463636363636364)","(51.0, 230.0, 193.6)","(21.0, 150.0, 87.0)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 26.333333333333336)"
05-01-2023 16:50:17.365620,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 170.0, 97.0)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 26.333333333333336)"
05-01-2023 16:50:18.225721,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 170.0, 97.0)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 26.333333333333336)"
05-01-2023 16:50:19.011713,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 170.0, 97.0)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 26.333333333333336)"
05-01-2023 16:50:19.846928,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 170.0, 97.0)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 24.4)"
05-01-2023 16:50:20.664230,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 170.0, 97.0)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 24.4)"
05-01-2023 16:50:21.524190,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.6, 1.4366666666666665)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:22.319887,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:23.127738,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.59, 1.414242424242424)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:23.999208,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.59, 1.4090476190476189)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:24.966573,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 160.0, 61.09090909090909)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:25.842224,"(2.5, 4.5, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 160.0, 61.09090909090909)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:26.635128,"(2.5, 4.5, 4.1)","(51.0, 230.0, 193.6)","(21.0, 160.0, 64.8)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:27.461738,"(2.5, 4.5, 4.1)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.58, 1.4406666666666665)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:28.317321,"(2.5, 4.5, 4.1)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:29.429163,"(2.5, 4.5, 4.1)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:30.341350,"(2.5, 4.5, 4.1)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:31.188056,"(2.5, 4.5, 4.1)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:32.000801,"(2.5, 4.5, 4.3533333333333335)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 27.888888888888886)"
05-01-2023 16:50:32.862476,"(2.5, 4.5, 4.3533333333333335)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 26.0)"
05-01-2023 16:50:33.855946,"(2.5, 4.5, 4.3533333333333335)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.438)","(13.0, 32.0, 26.0)"
05-01-2023 16:50:34.750394,"(2.5, 4.5, 4.3533333333333335)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.438)","(13.0, 32.0, 26.0)"
05-01-2023 16:50:35.678403,"(2.5, 4.5, 4.15)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.438)","(13.0, 32.0, 26.0)"
05-01-2023 16:50:36.627416,"(2.5, 4.6, 4.121739130434783)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4130303030303029)","(13.0, 32.0, 26.0)"
05-01-2023 16:50:37.481256,"(2.5, 4.6, 3.3272727272727276)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 26.0)"
05-01-2023 16:50:38.291721,"(2.5, 4.5, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4554545454545453)","(13.0, 32.0, 26.0)"
05-01-2023 16:50:39.213430,"(2.5, 4.5, 3.6333333333333333)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4554545454545453)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:40.121589,"(2.5, 4.5, 4.128571428571429)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4554545454545453)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:40.909058,"(2.5, 4.5, 4.128571428571429)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4554545454545453)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:41.693780,"(2.5, 4.5, 4.128571428571429)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4554545454545453)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:42.679297,"(2.5, 4.5, 4.066666666666666)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4554545454545453)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:43.635742,"(2.5, 4.5, 4.066666666666666)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4554545454545453)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:44.456186,"(2.5, 4.5, 4.066666666666666)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4554545454545453)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:45.248369,"(2.5, 4.5, 4.066666666666666)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4554545454545453)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:46.146338,"(2.5, 4.5, 4.066666666666666)","(51.0, 230.0, 209.77777777777777)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.57, 1.4130303030303029)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:47.198818,"(2.5, 4.5, 4.066666666666666)","(51.0, 230.0, 193.6)","(21.0, 160.0, 58.8)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:48.045653,"(2.5, 4.9, 3.3875)","(51.0, 230.0, 193.6)","(21.0, 140.0, 73.71428571428572)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:48.906414,"(2.5, 4.8, 3.56)","(51.0, 230.0, 193.6)","(21.0, 130.0, 59.333333333333336)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:49.806470,"(2.5, 4.7, 3.7333333333333334)","(51.0, 230.0, 193.6)","(21.0, 130.0, 59.333333333333336)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:50.661338,"(2.5, 4.7, 4.285714285714286)","(51.0, 230.0, 193.6)","(21.0, 130.0, 59.333333333333336)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:51.578734,"(2.5, 4.7, 4.525)","(51.0, 230.0, 193.6)","(21.0, 130.0, 59.333333333333336)","(1.4, 1.57, 1.438)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:52.448729,"(2.5, 4.7, 4.525)","(51.0, 230.0, 193.6)","(21.0, 130.0, 59.333333333333336)","(1.4, 1.57, 1.438)","(13.0, 32.0, 28.11111111111111)"
05-01-2023 16:50:53.275658,"(2.5, 4.7, 4.25)","(51.0, 230.0, 193.6)","(21.0, 130.0, 69.42857142857143)","(1.4, 1.57, 1.438)","(13.0, 32.0, 26.333333333333336)"
05-01-2023 16:50:54.199673,"(2.5, 4.7, 4.25)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.57, 1.438)","(13.0, 32.0, 26.333333333333336)"
05-01-2023 16:50:55.225604,"(2.5, 4.9, 4.383333333333334)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:50:56.085583,"(2.5, 4.9, 4.383333333333334)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:50:56.898044,"(2.5, 4.9, 4.383333333333334)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:50:57.803732,"(2.5, 4.9, 4.383333333333334)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:50:58.666565,"(2.5, 4.9, 4.383333333333334)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:50:59.514092,"(2.5, 4.9, 4.383333333333334)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:00.445604,"(2.5, 4.9, 4.383333333333334)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:01.333680,"(2.5, 4.9, 4.383333333333334)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.57, 1.438)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:02.119083,"(2.5, 4.9, 4.383333333333334)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.57, 1.438)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:03.038192,"(2.5, 4.8, 4.075)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.57, 1.438)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:04.114228,"(2.5, 4.8, 4.075)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.57, 1.438)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:05.002251,"(2.5, 4.6, 4.183333333333334)","(51.0, 230.0, 193.6)","(21.0, 190.0, 65.5)","(1.4, 1.59, 1.4566666666666666)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:05.921217,"(2.5, 4.6, 4.183333333333334)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4130303030303029)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:06.978179,"(2.5, 4.6, 4.183333333333334)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.57, 1.438)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:08.191687,"(2.5, 4.6, 4.183333333333334)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.57, 1.438)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:09.017090,"(2.5, 4.6, 4.183333333333334)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.57, 1.438)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:10.070227,"(2.5, 4.6, 4.446666666666666)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4094871794871795)","(13.0, 32.0, 28.333333333333332)"
05-01-2023 16:51:11.186699,"(2.5, 4.6, 4.45625)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4094871794871795)","(13.0, 32.0, 26.5)"
05-01-2023 16:51:12.097258,"(2.5, 4.6, 4.45625)","(51.0, 230.0, 209.77777777777777)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4094871794871795)","(13.0, 32.0, 26.666666666666664)"
05-01-2023 16:51:13.366588,"(2.5, 4.7, 3.8200000000000003)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.57, 1.438)","(13.0, 32.0, 26.666666666666664)"
05-01-2023 16:51:14.570529,"(2.5, 4.7, 3.875)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.57, 1.438)","(13.0, 32.0, 24.4)"
05-01-2023 16:51:15.420633,"(2.5, 4.7, 3.875)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.57, 1.438)","(13.0, 32.0, 24.4)"
05-01-2023 16:51:16.287054,"(2.5, 4.7, 3.875)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 27.375)"
05-01-2023 16:51:17.312657,"(2.5, 4.7, 3.875)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:18.259980,"(2.5, 4.7, 3.875)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:19.138845,"(2.5, 4.7, 3.645833333333333)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:19.978945,"(2.5, 4.7, 3.6384615384615384)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:20.896413,"(2.5, 4.7, 3.6384615384615384)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:21.834815,"(2.5, 4.7, 3.6384615384615384)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:22.721556,"(2.5, 4.7, 3.6384615384615384)","(51.0, 230.0, 193.6)","(21.0, 180.0, 141.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:23.674261,"(2.5, 4.7, 3.6384615384615384)","(51.0, 230.0, 193.6)","(21.0, 160.0, 92.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:24.631767,"(2.5, 4.7, 3.6384615384615384)","(51.0, 230.0, 193.6)","(21.0, 170.0, 60.5)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:25.601550,"(2.5, 4.7, 3.6384615384615384)","(51.0, 230.0, 193.6)","(21.0, 170.0, 60.5)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:26.483290,"(2.5, 4.7, 3.6384615384615384)","(51.0, 230.0, 193.6)","(21.0, 170.0, 60.5)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:27.291440,"(2.5, 4.7, 3.6384615384615384)","(51.0, 230.0, 193.6)","(21.0, 170.0, 60.5)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:28.181489,"(2.5, 4.7, 4.15)","(51.0, 230.0, 193.6)","(21.0, 160.0, 82.28571428571428)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 24.8)"
05-01-2023 16:51:29.165001,"(2.5, 4.7, 4.15)","(51.0, 230.0, 193.6)","(21.0, 150.0, 87.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 27.0)"
05-01-2023 16:51:30.081289,"(2.5, 4.7, 4.15)","(51.0, 230.0, 193.6)","(21.0, 150.0, 87.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 27.0)"
05-01-2023 16:51:30.956330,"(2.5, 4.7, 4.15)","(51.0, 230.0, 193.6)","(21.0, 150.0, 87.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 27.0)"
05-01-2023 16:51:31.871542,"(2.5, 4.7, 3.6384615384615384)","(51.0, 230.0, 193.6)","(21.0, 140.0, 73.71428571428572)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 27.0)"
05-01-2023 16:51:32.821373,"(2.5, 4.7, 3.933333333333333)","(51.0, 230.0, 193.6)","(21.0, 150.0, 78.0)","(1.4, 1.58, 1.4744444444444444)","(13.0, 32.0, 27.0)"
