,Court Jester,Sayua,Lost Cause,Levente,Cold Pursuit,Quokka Two
04-01-2023 13:51:44.643376,"(9.0, 14.0, 12.071428571428571)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.529411764705882)","(10.0, 18.5, 18.083333333333332)","(2.2, 2.82, 2.7199999999999998)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:45.726807,"(9.0, 14.0, 11.882352941176471)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.529411764705882)","(10.0, 18.5, 18.083333333333332)","(2.2, 2.84, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:46.818608,"(9.0, 14.0, 11.428571428571429)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.529411764705882)","(10.0, 18.5, 18.083333333333332)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:47.753866,"(9.0, 14.0, 11.428571428571429)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.529411764705882)","(10.0, 18.5, 18.083333333333332)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:48.684170,"(9.0, 14.0, 12.285714285714285)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.529411764705882)","(10.0, 18.5, 18.22222222222222)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:49.807032,"(9.0, 14.0, 12.285714285714285)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.75)","(10.0, 18.5, 18.22222222222222)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:50.931398,"(9.0, 14.0, 12.285714285714285)","(3.4, 4.2, 3.977777777777778)","(9.0, 10.5, 9.545454545454545)","(10.0, 18.5, 17.875)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:51.954948,"(9.0, 14.0, 11.866666666666667)","(3.4, 4.2, 3.977777777777778)","(9.0, 10.0, 9.545454545454545)","(10.0, 18.5, 18.166666666666668)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:52.926737,"(9.0, 14.0, 11.818181818181818)","(3.4, 4.2, 3.977777777777778)","(9.0, 10.0, 9.545454545454545)","(10.0, 18.5, 17.571428571428573)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:53.939757,"(9.0, 14.0, 11.818181818181818)","(3.4, 4.2, 3.977777777777778)","(9.0, 10.0, 9.545454545454545)","(10.0, 18.0, 17.571428571428573)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:54.978938,"(9.0, 14.0, 11.846153846153847)","(3.4, 4.2, 3.977777777777778)","(9.0, 10.0, 9.545454545454545)","(10.0, 18.0, 17.571428571428573)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:56.065814,"(9.0, 14.0, 11.846153846153847)","(3.4, 4.2, 3.977777777777778)","(9.0, 10.0, 9.545454545454545)","(10.0, 18.0, 17.571428571428573)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:57.189503,"(9.0, 14.0, 12.444444444444445)","(3.4, 4.2, 3.9000000000000004)","(9.0, 10.0, 10.875)","(10.0, 18.0, 17.571428571428573)","(2.2, 2.82, 2.7283333333333335)","(6.0, 7.0, 6.6875)"
04-01-2023 13:51:58.203878,"(9.0, 14.0, 12.444444444444445)","(3.4, 4.2, 4.0)","(9.0, 11.5, 10.875)","(10.0, 18.0, 17.571428571428573)","(2.2, 2.82, 2.7)","(6.0, 7.0, 6.733333333333333)"
04-01-2023 13:51:59.126214,"(9.0, 14.0, 12.153846153846153)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.818181818181818)","(10.0, 18.0, 16.714285714285715)","(2.2, 2.8, 2.705)","(6.0, 7.2, 6.6875)"
04-01-2023 13:52:00.080955,"(9.0, 14.0, 12.153846153846153)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.529411764705882)","(10.0, 19.5, 18.125)","(2.2, 2.78, 2.705)","(6.0, 7.0, 6.6875)"
04-01-2023 13:52:01.176393,"(9.0, 14.0, 12.153846153846153)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.529411764705882)","(10.0, 19.5, 18.125)","(2.2, 2.78, 2.705)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:02.403789,"(9.0, 14.0, 12.153846153846153)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.529411764705882)","(10.0, 19.5, 17.558823529411764)","(2.2, 2.78, 2.705)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:03.560462,"(9.0, 14.0, 12.25)","(3.4, 4.2, 4.0)","(9.0, 10.5, 9.529411764705882)","(10.0, 19.5, 17.558823529411764)","(2.2, 2.78, 2.705)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:04.817263,"(9.0, 14.0, 12.25)","(3.4, 4.2, 3.9555555555555557)","(9.0, 10.5, 9.545454545454545)","(10.0, 19.5, 17.558823529411764)","(2.2, 2.78, 2.705)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:05.900191,"(9.0, 14.0, 12.25)","(3.4, 4.2, 3.9555555555555557)","(9.0, 10.0, 9.545454545454545)","(10.0, 19.5, 16.772727272727273)","(2.2, 2.78, 2.6466666666666665)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:07.011186,"(9.0, 14.0, 12.541666666666666)","(3.4, 4.2, 3.9555555555555557)","(9.0, 10.0, 9.545454545454545)","(10.0, 19.5, 16.285714285714285)","(2.2, 2.78, 2.6466666666666665)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:08.226452,"(9.0, 14.0, 12.541666666666666)","(3.4, 4.2, 3.9555555555555557)","(9.0, 10.0, 9.545454545454545)","(10.0, 19.5, 16.285714285714285)","(2.2, 2.78, 2.6466666666666665)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:09.288114,"(9.0, 14.0, 12.541666666666666)","(3.4, 4.2, 3.9555555555555557)","(9.0, 10.0, 9.545454545454545)","(10.0, 19.5, 17.25)","(2.2, 2.78, 2.6466666666666665)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:10.350214,"(9.0, 14.0, 12.541666666666666)","(3.4, 4.2, 4.108333333333333)","(9.0, 10.0, 9.545454545454545)","(10.0, 19.5, 17.25)","(2.2, 2.78, 2.6466666666666665)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:11.398794,"(9.0, 14.0, 12.541666666666666)","(3.4, 4.2, 4.140000000000001)","(9.0, 10.0, 9.545454545454545)","(10.0, 19.5, 17.454545454545453)","(2.2, 2.78, 2.6911111111111112)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:12.439506,"(9.0, 14.0, 12.541666666666666)","(3.4, 4.2, 4.116666666666667)","(9.0, 10.5, 9.818181818181818)","(10.0, 19.5, 16.607142857142858)","(2.2, 2.78, 2.6854545454545455)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:13.437025,"(9.0, 14.0, 12.764705882352942)","(3.4, 4.1, 3.9)","(9.0, 10.5, 10.0)","(10.0, 19.5, 17.36842105263158)","(2.2, 2.8, 2.6633333333333336)","(6.0, 7.0, 6.473684210526316)"
04-01-2023 13:52:14.554155,"(9.0, 14.0, 12.25)","(3.4, 4.2, 4.116666666666667)","(9.0, 10.5, 10.0)","(10.0, 19.5, 16.607142857142858)","(2.2, 2.78, 2.6633333333333336)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:15.617052,"(9.0, 14.0, 12.764705882352942)","(3.4, 4.1, 3.9)","(9.0, 10.5, 10.0)","(10.0, 19.5, 17.36842105263158)","(2.2, 2.78, 2.6633333333333336)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:16.633422,"(9.0, 14.0, 12.25)","(3.4, 4.2, 4.116666666666667)","(9.0, 10.5, 10.0)","(10.0, 19.5, 17.36842105263158)","(2.2, 2.78, 2.6633333333333336)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:17.716228,"(9.0, 14.0, 12.875)","(3.4, 4.1, 3.9)","(9.0, 10.5, 9.714285714285714)","(10.0, 19.5, 17.36842105263158)","(2.2, 2.78, 2.6633333333333336)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:18.850202,"(9.0, 14.0, 12.363636363636363)","(3.4, 4.2, 3.8142857142857145)","(9.0, 10.5, 9.714285714285714)","(10.0, 19.5, 16.607142857142858)","(2.2, 2.78, 2.6633333333333336)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:20.138023,"(9.0, 14.0, 11.0)","(3.4, 4.1, 3.8777777777777778)","(9.0, 10.0, 9.666666666666666)","(10.0, 19.5, 17.605263157894736)","(2.2, 2.78, 2.6733333333333333)","(6.0, 7.0, 6.771428571428571)"
04-01-2023 13:52:21.554034,"(9.0, 14.0, 12.363636363636363)","(3.4, 4.1, 3.7785714285714285)","(9.0, 10.0, 9.666666666666666)","(10.0, 19.5, 16.928571428571427)","(2.2, 2.84, 2.6625)","(6.0, 7.2, 6.771428571428571)"
04-01-2023 13:52:22.834738,"(9.0, 14.0, 11.714285714285714)","(3.4, 4.1, 3.9124999999999996)","(9.0, 10.0, 9.4)","(10.0, 19.5, 17.5)","(2.2, 2.82, 2.6625)","(6.0, 7.2, 6.514285714285714)"
04-01-2023 13:52:23.932972,"(9.0, 14.0, 11.714285714285714)","(3.4, 4.1, 3.9124999999999996)","(9.0, 10.0, 9.4)","(10.0, 19.5, 18.214285714285715)","(2.2, 2.82, 2.6625)","(6.0, 7.2, 6.514285714285714)"
04-01-2023 13:52:24.943247,"(10.0, 14.0, 11.714285714285714)","(3.3, 4.1, 3.957142857142857)","(9.0, 10.0, 9.4)","(10.0, 19.5, 18.214285714285715)","(2.2, 2.82, 2.6625)","(6.0, 7.2, 6.514285714285714)"
04-01-2023 13:52:26.409236,"(10.0, 14.0, 11.714285714285714)","(3.3, 4.1, 3.8107142857142855)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.166666666666668)","(2.2, 2.82, 2.6625)","(6.0, 7.2, 6.675)"
04-01-2023 13:52:27.540262,"(10.0, 14.0, 10.705882352941176)","(3.3, 4.1, 3.9)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.058823529411764)","(2.2, 2.82, 2.666666666666667)","(6.0, 7.2, 6.642857142857142)"
04-01-2023 13:52:28.847168,"(10.0, 14.0, 11.714285714285714)","(3.3, 4.1, 4.005263157894737)","(9.0, 10.0, 9.5)","(10.0, 19.5, 17.866666666666667)","(2.2, 2.8, 2.666666666666667)","(6.0, 7.0, 6.473684210526316)"
04-01-2023 13:52:30.112226,"(10.0, 14.0, 12.153846153846153)","(3.3, 4.1, 3.93125)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.275)","(2.2, 2.8, 2.666666666666667)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:31.225984,"(10.0, 14.0, 12.153846153846153)","(3.3, 4.1, 3.93125)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.52)","(2.2, 2.8, 2.666666666666667)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:32.238581,"(10.0, 14.0, 11.714285714285714)","(3.3, 4.1, 3.971428571428571)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.52)","(2.2, 2.8, 2.666666666666667)","(6.0, 7.0, 6.384615384615385)"
04-01-2023 13:52:33.317434,"(10.0, 14.0, 11.714285714285714)","(3.3, 4.1, 3.9499999999999997)","(9.0, 10.0, 9.5)","(10.0, 19.5, 17.75)","(2.2, 2.8, 2.6625)","(6.0, 7.0, 7.25)"
04-01-2023 13:52:34.398917,"(10.0, 14.0, 12.153846153846153)","(3.3, 4.1, 3.9499999999999997)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.264705882352942)","(2.2, 2.82, 2.716666666666667)","(6.0, 7.6, 6.476923076923077)"
04-01-2023 13:52:35.348622,"(10.0, 14.0, 11.714285714285714)","(3.3, 4.1, 3.9499999999999997)","(9.0, 10.0, 9.5)","(10.0, 19.5, 17.75)","(2.2, 2.8, 2.716666666666667)","(6.0, 7.4, 6.65)"
04-01-2023 13:52:36.383515,"(10.0, 14.0, 12.153846153846153)","(3.3, 4.1, 3.853846153846154)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.264705882352942)","(2.2, 2.8, 2.65)","(6.0, 7.4, 6.476923076923077)"
04-01-2023 13:52:37.479084,"(10.0, 14.0, 12.153846153846153)","(3.3, 4.1, 4.033333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 17.75)","(2.2, 2.8, 2.65)","(6.0, 7.4, 6.65)"
04-01-2023 13:52:38.543780,"(10.0, 14.0, 11.714285714285714)","(3.3, 4.1, 4.033333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.545454545454547)","(2.2, 2.8, 2.65)","(6.0, 7.4, 6.363636363636364)"
04-01-2023 13:52:39.595284,"(10.0, 14.0, 12.153846153846153)","(3.3, 4.1, 3.8846153846153846)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.264705882352942)","(2.2, 2.8, 2.65)","(6.0, 7.4, 6.3125)"
04-01-2023 13:52:40.614742,"(10.0, 14.0, 10.235294117647058)","(3.3, 4.1, 3.944444444444444)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.38888888888889)","(2.2, 2.8, 2.64)","(6.0, 7.4, 6.430769230769231)"
04-01-2023 13:52:41.816445,"(10.0, 14.0, 12.095238095238095)","(3.3, 4.1, 3.8846153846153846)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.59090909090909)","(2.2, 2.74, 2.74)","(6.0, 7.2, 6.575)"
04-01-2023 13:52:42.874319,"(10.0, 14.0, 12.095238095238095)","(3.3, 4.1, 3.8472222222222223)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.59090909090909)","(2.2, 2.86, 2.74)","(6.0, 7.2, 6.568421052631579)"
04-01-2023 13:52:44.127056,"(10.0, 14.0, 12.461538461538462)","(3.3, 4.1, 3.8472222222222223)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.59090909090909)","(2.2, 2.86, 2.6475)","(6.0, 7.2, 6.771428571428571)"
04-01-2023 13:52:45.184103,"(10.0, 14.0, 12.095238095238095)","(3.3, 4.1, 3.8472222222222223)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.59090909090909)","(2.2, 2.84, 2.6475)","(6.0, 7.2, 6.415384615384616)"
04-01-2023 13:52:46.108322,"(10.0, 13.5, 12.5)","(3.3, 4.1, 3.8833333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.59090909090909)","(2.2, 2.84, 2.6475)","(6.0, 7.2, 6.415384615384616)"
04-01-2023 13:52:47.052393,"(10.0, 13.5, 12.166666666666666)","(3.3, 4.1, 3.8833333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.59090909090909)","(2.2, 2.82, 2.6533333333333333)","(6.0, 7.2, 6.514285714285714)"
04-01-2023 13:52:48.070525,"(10.0, 13.5, 11.934782608695652)","(3.3, 4.1, 3.8833333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.61111111111111)","(2.2, 2.82, 2.743076923076923)","(6.0, 7.2, 6.473684210526316)"
04-01-2023 13:52:49.008514,"(10.0, 13.5, 11.152173913043478)","(3.3, 4.1, 3.8833333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.61111111111111)","(2.2, 2.82, 2.7644444444444445)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:50.007930,"(10.0, 13.5, 11.571428571428571)","(3.3, 4.1, 3.8833333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.772727272727273)","(2.2, 2.82, 2.7644444444444445)","(6.0, 7.0, 6.473684210526316)"
04-01-2023 13:52:51.049122,"(10.0, 13.5, 11.863636363636363)","(3.3, 4.1, 3.8833333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.772727272727273)","(2.2, 2.82, 2.7644444444444445)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:51.947876,"(10.0, 13.5, 11.863636363636363)","(3.3, 4.1, 3.8833333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.772727272727273)","(2.2, 2.82, 2.7644444444444445)","(6.0, 7.0, 6.473684210526316)"
04-01-2023 13:52:52.848022,"(10.0, 13.5, 11.863636363636363)","(3.3, 4.1, 3.8833333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.772727272727273)","(2.2, 2.84, 2.763)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:53.953455,"(10.0, 13.5, 11.892857142857142)","(3.3, 4.1, 3.8833333333333333)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.772727272727273)","(2.2, 2.82, 2.743076923076923)","(6.0, 7.0, 6.642857142857142)"
04-01-2023 13:52:54.947102,"(10.0, 13.5, 11.934782608695652)","(3.3, 4.1, 3.9607142857142854)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.954545454545453)","(2.2, 2.82, 2.743076923076923)","(6.0, 7.0, 6.514285714285714)"
04-01-2023 13:52:55.998321,"(10.0, 13.5, 11.934782608695652)","(3.3, 4.1, 3.9607142857142854)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.954545454545453)","(2.2, 2.82, 2.76375)","(6.0, 6.8, 6.514285714285714)"
04-01-2023 13:52:57.156584,"(10.0, 13.5, 12.214285714285714)","(3.3, 4.1, 3.8762711864406776)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.954545454545453)","(2.2, 2.82, 2.7584615384615385)","(6.0, 6.8, 6.378947368421053)"
04-01-2023 13:52:58.256177,"(10.0, 13.5, 11.934782608695652)","(3.3, 4.1, 3.8762711864406776)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.954545454545453)","(2.2, 2.82, 2.75)","(6.0, 6.8, 6.514285714285714)"
04-01-2023 13:52:59.135591,"(10.0, 13.5, 12.214285714285714)","(3.3, 4.1, 3.8762711864406776)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.954545454545453)","(2.2, 2.82, 2.75)","(6.0, 6.8, 6.378947368421053)"
04-01-2023 13:53:00.049044,"(10.0, 13.5, 11.934782608695652)","(3.3, 4.1, 3.8755102040816327)","(9.0, 10.0, 9.5)","(10.0, 19.5, 18.954545454545453)","(2.2, 2.84, 2.7741176470588234)","(6.0, 6.8, 6.514285714285714)"
04-01-2023 13:53:01.055456,"(10.0, 13.5, 12.214285714285714)","(3.3, 4.1, 3.8755102040816327)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.055555555555557)","(2.2, 2.82, 2.75)","(6.0, 6.8, 6.514285714285714)"
04-01-2023 13:53:02.072832,"(10.0, 13.5, 12.326086956521738)","(3.3, 4.1, 3.8755102040816327)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.136363636363637)","(2.2, 2.82, 2.7733333333333334)","(6.0, 6.8, 6.385714285714285)"
04-01-2023 13:53:03.045563,"(10.0, 13.5, 12.535714285714286)","(3.3, 4.1, 3.9839285714285713)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.136363636363637)","(2.2, 2.82, 2.7654545454545456)","(6.0, 6.6, 6.284210526315789)"
04-01-2023 13:53:04.037850,"(10.0, 13.5, 12.326086956521738)","(3.3, 4.1, 3.9839285714285713)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.055555555555557)","(2.2, 2.82, 2.7654545454545456)","(6.0, 6.6, 6.385714285714285)"
04-01-2023 13:53:05.081037,"(10.0, 13.5, 12.535714285714286)","(3.3, 4.1, 3.9839285714285713)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.055555555555557)","(2.2, 2.82, 2.7824999999999998)","(6.0, 6.6, 6.385714285714285)"
04-01-2023 13:53:06.016223,"(10.0, 13.5, 12.326086956521738)","(3.3, 4.1, 3.9839285714285713)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.055555555555557)","(2.2, 2.82, 2.7824999999999998)","(6.0, 6.6, 6.284210526315789)"
04-01-2023 13:53:06.914410,"(10.0, 13.5, 12.326086956521738)","(3.3, 4.1, 3.920408163265306)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.055555555555557)","(2.2, 2.86, 2.8466666666666667)","(6.0, 6.6, 6.35)"
04-01-2023 13:53:07.862438,"(10.0, 13.5, 12.535714285714286)","(3.3, 4.1, 3.920408163265306)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.214285714285715)","(2.2, 2.84, 2.79625)","(6.0, 6.6, 6.35)"
04-01-2023 13:53:08.804127,"(10.0, 13.5, 11.131578947368421)","(3.3, 4.1, 3.920408163265306)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.071428571428573)","(2.2, 2.84, 2.79625)","(6.0, 6.6, 6.329411764705882)"
04-01-2023 13:53:09.969316,"(10.0, 12.0, 11.833333333333334)","(3.3, 4.1, 3.9508474576271184)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.055555555555557)","(2.2, 2.84, 2.79625)","(6.0, 6.8, 6.466666666666667)"
04-01-2023 13:53:10.948739,"(10.0, 12.0, 11.75)","(3.3, 4.1, 3.9508474576271184)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.289473684210527)","(2.2, 2.84, 2.79625)","(6.0, 6.8, 6.329411764705882)"
04-01-2023 13:53:11.910285,"(10.0, 12.0, 11.833333333333334)","(3.3, 4.1, 3.9508474576271184)","(9.0, 10.0, 9.5)","(10.0, 19.5, 19.289473684210527)","(2.2, 2.84, 2.79625)","(6.0, 6.8, 6.466666666666667)"
04-01-2023 13:53:12.987849,"(10.0, 12.0, 11.75)","(3.3, 4.1, 3.978125)","(9.0, 10.0, 9.23076923076923)","(10.0, 19.5, 19.362068965517242)","(2.2, 2.84, 2.8466666666666667)","(6.0, 6.8, 6.329411764705882)"
04-01-2023 13:53:13.942883,"(10.0, 12.0, 11.833333333333334)","(3.3, 4.1, 3.96530612244898)","(9.0, 10.0, 9.23076923076923)","(10.0, 19.5, 19.362068965517242)","(2.2, 2.86, 2.79625)","(6.0, 6.8, 6.466666666666667)"
04-01-2023 13:53:15.049357,"(10.0, 12.0, 11.75)","(3.3, 4.1, 3.96530612244898)","(9.0, 10.0, 9.333333333333334)","(10.0, 19.5, 19.333333333333332)","(2.2, 2.84, 2.79625)","(6.0, 6.8, 6.466666666666667)"
04-01-2023 13:53:16.091808,"(10.0, 12.0, 11.75)","(3.3, 4.1, 3.96530612244898)","(9.0, 10.0, 9.333333333333334)","(10.0, 19.5, 19.357142857142858)","(2.2, 2.84, 2.7988235294117647)","(6.0, 6.8, 6.35)"
04-01-2023 13:53:17.159991,"(10.0, 13.0, 10.600000000000001)","(3.3, 4.1, 3.96530612244898)","(9.0, 10.0, 9.333333333333334)","(10.0, 19.5, 19.357142857142858)","(2.2, 2.84, 2.801111111111111)","(6.0, 6.6, 6.35)"
04-01-2023 13:53:18.073391,"(10.0, 13.0, 11.4)","(3.3, 4.1, 3.96530612244898)","(9.0, 10.0, 9.333333333333334)","(10.0, 19.5, 19.357142857142858)","(2.2, 2.84, 2.801111111111111)","(6.0, 6.6, 6.247058823529412)"
04-01-2023 13:53:18.972768,"(10.0, 13.0, 11.4)","(3.3, 4.1, 3.96530612244898)","(9.0, 10.0, 9.333333333333334)","(10.0, 19.5, 19.357142857142858)","(2.2, 2.84, 2.7233333333333336)","(6.0, 6.6, 6.35)"
04-01-2023 13:53:19.915558,"(10.0, 13.0, 12.304347826086957)","(3.3, 4.1, 4.004347826086956)","(9.0, 10.0, 9.333333333333334)","(10.0, 19.5, 19.357142857142858)","(2.2, 2.84, 2.7800000000000002)","(6.0, 6.6, 6.35)"
04-01-2023 13:53:20.834751,"(10.0, 13.0, 12.448275862068964)","(3.3, 4.1, 4.000847457627119)","(9.0, 10.0, 9.333333333333334)","(10.0, 19.5, 19.462962962962962)","(2.2, 2.86, 2.7233333333333336)","(6.0, 6.6, 6.247058823529412)"
04-01-2023 13:53:21.864263,"(10.0, 13.0, 12.0)","(3.3, 4.1, 4.000847457627119)","(9.0, 10.0, 9.333333333333334)","(10.0, 19.5, 19.454545454545453)","(2.2, 2.84, 2.8066666666666666)","(6.0, 6.6, 6.875)"
04-01-2023 13:53:22.871879,"(10.0, 13.0, 11.5)","(3.3, 4.1, 4.000847457627119)","(9.0, 10.0, 9.333333333333334)","(10.0, 19.5, 19.454545454545453)","(2.2, 2.84, 2.8066666666666666)","(6.0, 7.0, 6.329411764705882)"
04-01-2023 13:53:23.849080,"(10.0, 13.0, 12.0)","(3.3, 4.1, 4.000847457627119)","(9.0, 10.0, 9.333333333333334)","(10.0, 23.0, 21.6)","(2.2, 2.84, 2.79625)","(6.0, 6.8, 6.466666666666667)"
04-01-2023 13:53:24.912669,"(9.0, 13.0, 12.117647058823529)","(3.3, 4.1, 4.000847457627119)","(8.5, 10.0, 9.333333333333334)","(11.0, 23.0, 21.6)","(2.2, 2.84, 2.79625)","(5.5, 6.8, 6.466666666666667)"
04-01-2023 13:53:25.856025,"(9.0, 13.0, 12.318181818181818)","(3.3, 4.1, 4.000847457627119)","(8.5, 10.0, 9.333333333333334)","(11.0, 23.0, 21.6)","(2.2, 2.84, 2.79625)","(5.5, 6.8, 6.329411764705882)"
04-01-2023 13:53:26.828665,"(9.0, 13.0, 12.318181818181818)","(3.3, 4.1, 4.011363636363637)","(8.5, 10.0, 9.333333333333334)","(11.0, 23.0, 21.6)","(2.25, 2.84, 2.793846153846154)","(5.5, 6.8, 6.329411764705882)"
04-01-2023 13:53:27.814414,"(9.0, 13.0, 12.318181818181818)","(3.3, 4.1, 4.011363636363637)","(8.5, 10.0, 9.333333333333334)","(11.0, 23.0, 21.6)","(2.25, 2.84, 2.8066666666666666)","(5.5, 6.8, 6.466666666666667)"
04-01-2023 13:53:28.793079,"(9.0, 13.0, 12.594594594594595)","(3.3, 4.1, 4.004878048780488)","(8.5, 10.0, 9.333333333333334)","(11.0, 23.0, 20.375)","(2.25, 2.84, 2.8066666666666666)","(5.5, 6.8, 6.466666666666667)"
04-01-2023 13:53:29.791411,"(9.0, 13.0, 12.166666666666666)","(3.3, 4.1, 4.004878048780488)","(8.5, 9.8, 9.533333333333333)","(11.0, 23.0, 21.758620689655174)","(2.25, 2.84, 2.8066666666666666)","(5.5, 6.8, 6.466666666666667)"
04-01-2023 13:53:30.782059,"(9.0, 13.0, 11.75)","(3.3, 4.1, 4.023529411764706)","(8.5, 9.8, 9.533333333333333)","(11.0, 23.0, 21.758620689655174)","(2.25, 2.84, 2.8066666666666666)","(5.5, 6.8, 6.329411764705882)"
04-01-2023 13:53:31.961692,"(9.0, 13.0, 12.404761904761905)","(3.3, 4.1, 4.036065573770491)","(8.5, 9.8, 9.533333333333333)","(11.0, 23.0, 21.758620689655174)","(2.25, 2.84, 2.8066666666666666)","(5.5, 6.8, 6.466666666666667)"
04-01-2023 13:53:33.068716,"(9.0, 13.0, 12.404761904761905)","(3.3, 4.1, 4.033898305084746)","(8.5, 9.8, 9.533333333333333)","(11.0, 23.0, 21.758620689655174)","(2.25, 2.84, 2.8066666666666666)","(5.5, 6.8, 6.466666666666667)"
04-01-2023 13:53:34.169336,"(9.0, 13.0, 12.404761904761905)","(3.3, 4.1, 4.037037037037037)","(8.5, 9.8, 9.533333333333333)","(11.0, 23.0, 21.758620689655174)","(2.25, 2.84, 2.8066666666666666)","(5.5, 6.8, 6.466666666666667)"
