,Rahela Bale,Big Beaver,Destini Saxon,Silver Brute,Westerns Bear,Aston Salma,Zella Bale
07-12-2022 20:30:32.868337,"(61.0, 570.0, 375.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 15.5, 14.973684210526315)","(1.55, 1.81, 1.758)","(5.5, 9.2, 8.977777777777778)","(6.0, 9.2, 8.36923076923077)","(6.0, 11.5, 11.252173913043478)"
07-12-2022 20:30:33.957872,"(61.0, 570.0, 375.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 15.5, 14.973684210526315)","(1.55, 1.81, 1.758)","(5.5, 9.2, 8.977777777777778)","(6.0, 9.2, 8.266666666666666)","(6.0, 11.5, 11.252173913043478)"
07-12-2022 20:30:35.075998,"(61.0, 570.0, 375.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 15.5, 14.973684210526315)","(1.55, 1.81, 1.7345161290322582)","(5.5, 9.2, 8.977777777777778)","(6.0, 9.2, 8.133333333333333)","(6.0, 11.5, 11.252173913043478)"
07-12-2022 20:30:36.166896,"(61.0, 570.0, 375.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 15.5, 14.973684210526315)","(1.55, 1.81, 1.7345161290322582)","(5.5, 9.2, 8.977777777777778)","(6.0, 9.2, 8.154838709677419)","(6.0, 11.5, 11.252173913043478)"
07-12-2022 20:30:37.348130,"(61.0, 570.0, 375.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 15.5, 14.973684210526315)","(1.55, 1.81, 1.758)","(5.5, 9.2, 8.977777777777778)","(6.0, 9.2, 8.184615384615384)","(6.0, 11.5, 10.933333333333334)"
07-12-2022 20:30:38.522163,"(61.0, 570.0, 375.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 15.5, 14.973684210526315)","(1.55, 1.81, 1.7345161290322582)","(5.5, 9.2, 8.977777777777778)","(6.0, 9.2, 8.184615384615384)","(6.0, 11.5, 10.75)"
07-12-2022 20:30:39.659736,"(61.0, 570.0, 375.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 15.5, 14.973684210526315)","(1.55, 1.81, 1.7345161290322582)","(5.5, 9.2, 8.977777777777778)","(6.0, 9.2, 7.909090909090909)","(6.5, 11.5, 11.125)"
07-12-2022 20:30:40.733284,"(61.0, 570.0, 375.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 15.5, 14.973684210526315)","(1.55, 1.81, 1.7546153846153847)","(5.5, 9.2, 8.977777777777778)","(6.0, 9.0, 7.875)","(6.5, 11.5, 10.9)"
07-12-2022 20:30:41.853944,"(61.0, 570.0, 228.75)","(21.0, 65.0, 58.40909090909091)","(10.0, 22.0, 19.763157894736842)","(1.55, 1.78, 1.743076923076923)","(5.5, 9.2, 8.533333333333333)","(6.0, 9.0, 7.871428571428571)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:42.858640,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 22.0, 19.763157894736842)","(1.55, 1.78, 1.743076923076923)","(5.5, 9.2, 8.533333333333333)","(6.0, 8.8, 7.871428571428571)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:43.891943,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 22.0, 19.763157894736842)","(1.55, 1.72, 1.7170588235294117)","(5.5, 9.2, 8.533333333333333)","(6.0, 8.8, 7.88235294117647)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:44.974138,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 22.0, 18.666666666666664)","(1.55, 1.72, 1.7170588235294117)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.75)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:46.089055,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 22.0, 15.90625)","(1.55, 1.72, 1.7170588235294117)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.75)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:47.486799,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 21.0, 17.8)","(1.55, 1.72, 1.7644444444444445)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:48.706618,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 17.8)","(1.55, 1.78, 1.7345161290322582)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:49.885547,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 16.4)","(1.55, 1.81, 1.7345161290322582)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:50.975096,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 16.4)","(1.55, 1.81, 1.7533333333333334)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:52.097789,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 16.444444444444443)","(1.55, 1.8, 1.77)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:53.345117,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 16.444444444444443)","(1.55, 1.8, 1.752)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:54.470276,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 16.444444444444443)","(1.55, 1.8, 1.7359090909090908)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:55.559449,"(61.0, 540.0, 360.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 16.444444444444443)","(1.55, 1.79, 1.728974358974359)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:56.609762,"(61.0, 540.0, 360.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 16.8)","(1.55, 1.79, 1.7333333333333334)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:57.669463,"(61.0, 540.0, 360.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 16.8)","(1.55, 1.79, 1.7461290322580645)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:58.830027,"(61.0, 540.0, 360.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 16.8)","(1.55, 1.79, 1.75)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:30:59.939787,"(61.0, 540.0, 360.0)","(21.0, 65.0, 58.40909090909091)","(10.0, 20.0, 16.8)","(1.55, 1.78, 1.75)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:01.041607,"(61.0, 540.0, 360.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.78, 1.7359090909090908)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:02.051671,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.79, 1.7359090909090908)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:03.196567,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:04.335955,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:05.521290,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.75)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:06.692856,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.78, 1.75)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:07.864009,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.78, 1.75)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:09.030587,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.78, 1.75)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:10.129271,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.78, 1.7647826086956522)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:11.198342,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7647826086956522)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:12.326194,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7647826086956522)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:13.463889,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:14.656416,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:15.808850,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.40909090909091)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:17.205966,"(61.0, 540.0, 300.0)","(21.0, 65.0, 56.0)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7647826086956522)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:18.522361,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.57142857142857)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:19.720521,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.57142857142857)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:21.061132,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.75)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:22.269652,"(61.0, 540.0, 300.0)","(21.0, 65.0, 55.41666666666667)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7647826086956522)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:23.520129,"(61.0, 540.0, 300.0)","(21.0, 65.0, 55.41666666666667)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:24.721953,"(61.0, 540.0, 300.0)","(21.0, 65.0, 55.41666666666667)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:25.875567,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.23529411764706)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:27.104052,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.23529411764706)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7647826086956522)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:28.264522,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.23529411764706)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.716129032258064)","(6.5, 11.5, 11.35)"
07-12-2022 20:31:29.402358,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.23529411764706)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.8, 7.7)","(6.5, 11.5, 11.277777777777779)"
07-12-2022 20:31:30.594200,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.23529411764706)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7485714285714287)","(5.5, 9.2, 8.0)","(6.0, 8.6, 8.233333333333334)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:31.762746,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.23529411764706)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7647826086956522)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.945454545454545)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:33.013299,"(61.0, 540.0, 300.0)","(21.0, 65.0, 58.23529411764706)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7647826086956522)","(5.5, 9.2, 8.0)","(6.0, 8.6, 7.945454545454545)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:34.230789,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.745)","(5.5, 9.2, 8.0)","(6.0, 8.6, 7.62)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:35.401830,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.78, 1.745)","(5.5, 9.2, 8.0)","(6.0, 8.6, 8.280000000000001)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:36.588442,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.78, 1.6978048780487804)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.630769230769231)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:37.756498,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.7006666666666665)","(5.5, 9.2, 8.0)","(6.0, 8.6, 7.630769230769231)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:38.918572,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.7006666666666665)","(5.5, 9.2, 8.0)","(6.0, 8.6, 7.62)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:40.065198,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.7016363636363636)","(5.5, 9.2, 8.0)","(6.0, 8.6, 8.280000000000001)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:41.220561,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.7016363636363636)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.630769230769231)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:42.399937,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.7016363636363636)","(5.5, 9.2, 8.0)","(6.0, 8.6, 7.630769230769231)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:43.586206,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.7027999999999999)","(5.5, 9.2, 8.0)","(6.0, 8.6, 7.630769230769231)","(6.5, 11.5, 11.166666666666666)"
07-12-2022 20:31:44.794035,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.7027999999999999)","(5.5, 9.2, 8.0)","(6.0, 8.6, 7.263636363636364)","(6.5, 11.5, 11.5)"
07-12-2022 20:31:45.966893,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.7027999999999999)","(5.5, 9.2, 8.0)","(6.0, 8.6, 8.233333333333334)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:47.123239,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.7027999999999999)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.630769230769231)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:48.288034,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.704222222222222)","(5.5, 9.2, 8.0)","(6.0, 8.6, 7.630769230769231)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:49.513304,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.71, 1.7770833333333333)","(5.5, 9.2, 8.0)","(6.0, 8.6, 7.784615384615385)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:50.738859,"(61.0, 540.0, 300.0)","(21.0, 65.0, 59.25)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7770833333333333)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.8999999999999995)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:51.935924,"(61.0, 540.0, 300.0)","(21.0, 75.0, 66.75)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7770833333333333)","(5.5, 9.2, 8.0)","(6.0, 8.2, 7.592307692307693)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:53.187178,"(61.0, 540.0, 300.0)","(21.0, 75.0, 66.75)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7770833333333333)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:54.311965,"(61.0, 540.0, 300.0)","(21.0, 75.0, 65.29411764705883)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7803921568627452)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:55.386604,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7803921568627452)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.8999999999999995)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:56.575061,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7803921568627452)","(5.5, 9.2, 8.0)","(6.0, 8.2, 7.8999999999999995)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:57.679657,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.7782608695652173)","(5.5, 9.2, 8.0)","(6.0, 8.2, 7.565217391304348)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:58.817820,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.8, 1.76125)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.565217391304348)","(6.5, 12.0, 11.5)"
07-12-2022 20:31:59.906647,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7646666666666666)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.565217391304348)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:01.096735,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7646666666666666)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.333333333333334)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:02.370465,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.764)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.866666666666666)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:03.568584,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.764)","(5.5, 9.2, 8.0)","(6.0, 8.2, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:04.806778,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.764)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:06.286755,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.764)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:07.631062,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.764)","(5.5, 9.2, 8.0)","(5.5, 8.4, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:09.054382,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7644444444444445)","(5.5, 9.2, 8.0)","(5.5, 8.4, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:10.260887,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7644444444444445)","(5.5, 9.2, 8.0)","(5.5, 8.4, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:11.375006,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7644444444444445)","(5.5, 9.2, 8.0)","(5.5, 8.4, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:12.479698,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7635483870967743)","(5.5, 9.2, 8.0)","(5.5, 8.4, 7.333333333333334)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:13.610027,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7522222222222221)","(5.5, 9.2, 8.0)","(5.5, 8.4, 8.066666666666666)","(6.5, 12.0, 12.25)"
07-12-2022 20:32:14.818799,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.747142857142857)","(5.5, 9.2, 8.0)","(5.5, 8.2, 7.6380952380952385)","(6.5, 13.5, 11.5)"
07-12-2022 20:32:15.996534,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.747142857142857)","(5.5, 9.2, 8.0)","(5.5, 8.4, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:17.118557,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.747142857142857)","(5.5, 9.2, 8.0)","(5.5, 8.4, 7.6380952380952385)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:18.228668,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7648387096774194)","(5.5, 9.2, 8.0)","(5.5, 8.4, 7.8999999999999995)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:19.436932,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7522222222222221)","(5.5, 9.2, 8.0)","(5.5, 8.2, 7.485714285714286)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:20.573536,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7522222222222221)","(5.5, 9.2, 8.0)","(5.5, 8.4, 7.485714285714286)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:21.750962,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7522222222222221)","(5.5, 9.2, 8.0)","(5.5, 8.4, 7.485714285714286)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:22.971877,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7635483870967743)","(5.5, 9.2, 8.0)","(5.5, 8.4, 8.066666666666666)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:24.134612,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7635483870967743)","(5.5, 9.2, 8.0)","(5.5, 8.2, 8.066666666666666)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:25.406310,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7522222222222221)","(5.5, 9.2, 8.0)","(6.0, 8.2, 7.485714285714286)","(6.5, 12.0, 11.5)"
07-12-2022 20:32:26.561703,"(61.0, 540.0, 300.0)","(21.0, 70.0, 66.0)","(11.0, 20.0, 16.8)","(1.55, 1.77, 1.7522222222222221)","(5.5, 9.2, 8.0)","(6.0, 8.4, 7.485714285714286)","(6.5, 12.0, 11.5)"
