,Trittrittbangbang,Miss Vung Tau,Our Star Watch Nz,Pontevivo,Lil Happy Fella,Leosabi,Justlike Turbo,Naval Aviator,Whoswhointhezoo,Blue Blazer Nz,Valentines Brook,Wall Street Girl
10-01-2023 20:29:45.386940,"(51.0, 85.0, 81.875)","(81.0, 140.0, 130.0)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4799999999999995)","(26.0, 44.0, 39.0)","(3.7, 5.6, 5.4125)","(31.0, 55.0, 47.611111111111114)","(61.0, 120.0, 96.66666666666667)","(61.0, 210.0, 182.30769230769232)","(11.0, 99999, 99990)","(2.0, 2.34, 2.3317948717948718)","(14.0, 18.5, 16.27777777777778)"
10-01-2023 20:29:46.906227,"(51.0, 85.0, 81.875)","(81.0, 140.0, 130.0)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4799999999999995)","(26.0, 44.0, 39.0)","(3.7, 5.6, 5.4125)","(31.0, 55.0, 47.611111111111114)","(61.0, 120.0, 96.66666666666667)","(61.0, 210.0, 176.92307692307693)","(11.0, 99999, 99990)","(2.0, 2.34, 2.333846153846154)","(14.0, 18.5, 16.27777777777778)"
10-01-2023 20:29:48.390833,"(51.0, 85.0, 81.875)","(81.0, 140.0, 130.0)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4799999999999995)","(26.0, 44.0, 39.0)","(3.7, 5.6, 5.327272727272727)","(31.0, 55.0, 45.5)","(61.0, 120.0, 96.66666666666667)","(61.0, 200.0, 176.92307692307693)","(11.0, 99999, 99990)","(2.0, 2.34, 2.333846153846154)","(14.0, 18.5, 16.27777777777778)"
10-01-2023 20:29:49.832439,"(51.0, 85.0, 81.875)","(81.0, 140.0, 130.0)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4799999999999995)","(26.0, 44.0, 39.0)","(3.7, 5.6, 5.327272727272727)","(31.0, 55.0, 47.611111111111114)","(61.0, 120.0, 96.66666666666667)","(61.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.34, 2.333846153846154)","(14.0, 18.5, 16.27777777777778)"
10-01-2023 20:29:51.244070,"(51.0, 85.0, 81.875)","(81.0, 140.0, 130.0)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4799999999999995)","(26.0, 44.0, 39.0)","(3.7, 5.6, 5.327272727272727)","(31.0, 55.0, 47.611111111111114)","(61.0, 120.0, 96.66666666666667)","(61.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.34, 2.333846153846154)","(14.0, 18.5, 16.27777777777778)"
10-01-2023 20:29:52.731457,"(51.0, 85.0, 81.875)","(81.0, 140.0, 130.0)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4799999999999995)","(26.0, 44.0, 39.0)","(3.7, 5.6, 5.327272727272727)","(31.0, 55.0, 47.611111111111114)","(61.0, 120.0, 96.66666666666667)","(61.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.34, 2.3091666666666666)","(14.0, 18.5, 16.27777777777778)"
10-01-2023 20:29:54.115475,"(51.0, 85.0, 81.875)","(91.0, 140.0, 130.0)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4799999999999995)","(26.0, 44.0, 39.0)","(3.7, 5.6, 5.327272727272727)","(31.0, 55.0, 47.611111111111114)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.34, 2.3091666666666666)","(14.0, 18.5, 16.27777777777778)"
10-01-2023 20:29:55.488210,"(51.0, 85.0, 78.75)","(91.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.3999999999999995)","(26.0, 44.0, 39.2)","(3.7, 5.6, 5.4125)","(31.0, 55.0, 48.09090909090909)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.34, 2.3566666666666665)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:29:56.854377,"(51.0, 85.0, 78.75)","(91.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.3)","(26.0, 44.0, 36.0)","(3.7, 5.6, 5.171428571428571)","(31.0, 55.0, 50.25)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.38, 2.3)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:29:58.290446,"(51.0, 85.0, 77.5)","(91.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.171428571428572)","(26.0, 44.0, 36.0)","(3.7, 5.6, 5.327272727272727)","(31.0, 55.0, 50.25)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.38, 2.308)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:29:59.740322,"(51.0, 85.0, 77.5)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.171428571428572)","(26.0, 44.0, 36.0)","(3.7, 5.6, 5.327272727272727)","(31.0, 55.0, 50.25)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.38, 2.3266666666666667)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:01.185579,"(51.0, 85.0, 72.5)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4)","(26.0, 44.0, 36.0)","(3.7, 5.6, 5.4125)","(31.0, 55.0, 50.25)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.38, 2.3518181818181816)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:02.581194,"(51.0, 85.0, 72.5)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4)","(26.0, 44.0, 36.0)","(3.7, 5.6, 5.35)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.36, 2.2533333333333334)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:04.016860,"(51.0, 85.0, 72.5)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4)","(26.0, 44.0, 36.0)","(3.7, 5.7, 5.2875)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.36, 2.3049999999999997)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:05.398482,"(51.0, 85.0, 72.5)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4)","(26.0, 44.0, 36.0)","(3.7, 5.7, 5.457142857142856)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.34, 2.2525)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:06.749517,"(51.0, 85.0, 72.5)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4)","(26.0, 44.0, 38.0)","(3.7, 5.6, 5.457142857142856)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.34, 2.3136363636363635)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:08.068062,"(51.0, 85.0, 72.5)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4)","(26.0, 44.0, 38.0)","(3.7, 5.6, 5.457142857142856)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.32, 2.32)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:09.432771,"(51.0, 85.0, 72.5)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4)","(26.0, 44.0, 38.0)","(3.7, 5.6, 5.457142857142856)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.38, 2.2193750000000003)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:10.901124,"(51.0, 85.0, 72.5)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 7.6, 7.4)","(26.0, 44.0, 38.0)","(3.7, 5.6, 5.342857142857143)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2193750000000003)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:12.309917,"(51.0, 85.0, 68.33333333333333)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 8.4, 7.6461538461538465)","(26.0, 44.0, 41.45454545454545)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 96.66666666666667)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2193750000000003)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:13.708122,"(51.0, 80.0, 66.66666666666667)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 8.4, 7.8)","(26.0, 44.0, 36.0)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 93.33333333333333)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2193750000000003)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:15.069670,"(51.0, 80.0, 66.66666666666667)","(81.0, 140.0, 125.71428571428572)","(21.0, 99999, 99990)","(4.8, 8.2, 7.8)","(26.0, 44.0, 36.0)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 93.33333333333333)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2193750000000003)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:16.515492,"(51.0, 80.0, 70.0)","(81.0, 140.0, 110.0)","(21.0, 99999, 99990)","(4.8, 8.2, 7.8)","(26.0, 44.0, 39.2)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 93.33333333333333)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2193750000000003)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:17.922111,"(51.0, 75.0, 68.33333333333333)","(81.0, 140.0, 102.5)","(21.0, 99999, 99990)","(4.8, 8.2, 7.8)","(26.0, 44.0, 39.2)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 104.0)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.24, 2.182352941176471)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:19.269181,"(51.0, 75.0, 68.33333333333333)","(81.0, 140.0, 102.5)","(21.0, 99999, 99990)","(4.8, 8.2, 7.8)","(26.0, 44.0, 39.2)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 104.0)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.2, 2.1638297872340426)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:20.636019,"(51.0, 75.0, 68.33333333333333)","(81.0, 140.0, 97.14285714285714)","(21.0, 99999, 99990)","(4.8, 8.2, 7.763636363636364)","(26.0, 44.0, 39.2)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 104.0)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.18, 2.150666666666667)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:22.115128,"(51.0, 75.0, 68.33333333333333)","(81.0, 150.0, 98.57142857142857)","(21.0, 99999, 99990)","(4.8, 8.4, 7.6461538461538465)","(26.0, 44.0, 39.2)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 104.0)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.16, 2.150666666666667)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:23.589309,"(51.0, 75.0, 68.33333333333333)","(81.0, 130.0, 96.66666666666667)","(21.0, 99999, 99990)","(4.8, 8.4, 7.6461538461538465)","(26.0, 44.0, 39.2)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 104.0)","(71.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.16, 2.150666666666667)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:25.144841,"(51.0, 75.0, 68.33333333333333)","(91.0, 130.0, 96.66666666666667)","(21.0, 99999, 99990)","(4.8, 8.4, 7.6461538461538465)","(31.0, 44.0, 39.2)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 104.0)","(81.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.16, 2.150666666666667)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:26.634663,"(51.0, 75.0, 66.42857142857143)","(91.0, 130.0, 100.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.6461538461538465)","(31.0, 44.0, 39.2)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 104.0)","(81.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.16, 2.150666666666667)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:28.096710,"(51.0, 75.0, 66.42857142857143)","(91.0, 130.0, 100.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.6461538461538465)","(31.0, 44.0, 39.2)","(3.7, 5.7, 5.472727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 104.0)","(81.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.16, 2.150666666666667)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:29.551631,"(51.0, 75.0, 66.42857142857143)","(91.0, 130.0, 100.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.6461538461538465)","(31.0, 44.0, 39.2)","(3.7, 5.7, 5.23)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 104.0)","(81.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.16, 2.1565517241379313)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:31.111919,"(51.0, 75.0, 66.42857142857143)","(91.0, 130.0, 105.0)","(21.0, 99999, 99990)","(4.8, 8.4, 7.6461538461538465)","(31.0, 44.0, 39.2)","(3.7, 5.3, 5.144444444444444)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 104.0)","(81.0, 200.0, 181.8181818181818)","(11.0, 99999, 99990)","(2.0, 2.16, 2.1596428571428574)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:32.592902,"(51.0, 75.0, 66.42857142857143)","(91.0, 120.0, 95.0)","(21.0, 99999, 99990)","(4.8, 8.4, 6.9399999999999995)","(31.0, 44.0, 40.0)","(3.7, 5.3, 5.172727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 100.0)","(81.0, 200.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.18, 2.1606779661016953)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:34.005061,"(51.0, 75.0, 66.42857142857143)","(91.0, 120.0, 95.0)","(21.0, 99999, 99990)","(4.8, 8.2, 7.836363636363636)","(31.0, 44.0, 41.142857142857146)","(3.7, 5.3, 5.172727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 100.0)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.18, 2.1572)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:35.507415,"(51.0, 75.0, 66.42857142857143)","(91.0, 120.0, 95.0)","(21.0, 99999, 99990)","(4.8, 8.0, 7.861538461538462)","(31.0, 44.0, 42.18181818181818)","(3.7, 5.3, 5.172727272727273)","(31.0, 55.0, 50.77777777777778)","(71.0, 120.0, 93.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.18, 2.1572)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:36.977586,"(51.0, 75.0, 66.42857142857143)","(91.0, 120.0, 95.0)","(21.0, 99999, 99990)","(4.8, 8.0, 7.861538461538462)","(31.0, 44.0, 47.09090909090909)","(3.7, 5.3, 5.172727272727273)","(31.0, 55.0, 55.0)","(71.0, 120.0, 93.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.18, 2.1572)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:38.489161,"(51.0, 75.0, 66.42857142857143)","(91.0, 120.0, 95.0)","(21.0, 99999, 99990)","(4.8, 8.0, 7.866666666666667)","(31.0, 50.0, 45.45454545454545)","(3.7, 5.3, 5.172727272727273)","(31.0, 60.0, 57.5)","(71.0, 120.0, 93.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.18, 2.085)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:39.819265,"(51.0, 75.0, 66.42857142857143)","(91.0, 120.0, 110.0)","(21.0, 99999, 99990)","(4.8, 8.0, 7.866666666666667)","(31.0, 48.0, 45.45454545454545)","(3.7, 5.3, 5.172727272727273)","(31.0, 60.0, 57.5)","(71.0, 120.0, 93.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.18, 2.1013793103448277)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:41.258256,"(51.0, 75.0, 66.42857142857143)","(91.0, 120.0, 98.57142857142857)","(21.0, 99999, 99990)","(4.8, 8.0, 7.769230769230769)","(31.0, 48.0, 45.45454545454545)","(3.7, 5.3, 5.172727272727273)","(31.0, 60.0, 57.5)","(71.0, 120.0, 93.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.18, 2.078666666666667)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:42.839117,"(51.0, 75.0, 66.42857142857143)","(91.0, 120.0, 98.57142857142857)","(21.0, 99999, 99990)","(4.8, 8.0, 7.8)","(31.0, 48.0, 45.45454545454545)","(3.7, 5.3, 5.172727272727273)","(31.0, 60.0, 57.33333333333333)","(71.0, 120.0, 93.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.12, 2.0812500000000003)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:44.438856,"(51.0, 75.0, 61.0)","(91.0, 120.0, 98.57142857142857)","(21.0, 99999, 99990)","(4.8, 8.0, 7.742857142857143)","(31.0, 48.0, 45.45454545454545)","(3.7, 5.3, 5.172727272727273)","(31.0, 60.0, 58.4)","(71.0, 120.0, 93.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.12, 2.0808163265306123)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:45.915487,"(51.0, 75.0, 63.333333333333336)","(91.0, 120.0, 98.57142857142857)","(21.0, 99999, 99990)","(4.8, 8.0, 7.742857142857143)","(31.0, 48.0, 45.45454545454545)","(3.7, 5.3, 5.172727272727273)","(31.0, 60.0, 55.333333333333336)","(71.0, 120.0, 93.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.12, 2.0707692307692307)","(14.0, 18.5, 16.416666666666668)"
10-01-2023 20:30:47.394543,"(51.0, 75.0, 59.44444444444444)","(91.0, 120.0, 98.57142857142857)","(21.0, 99999, 99990)","(4.8, 8.0, 8.177777777777777)","(31.0, 48.0, 45.45454545454545)","(3.7, 5.3, 5.172727272727273)","(31.0, 60.0, 58.25)","(71.0, 120.0, 104.0)","(81.0, 230.0, 180.0)","(11.0, 99999, 99990)","(2.0, 2.12, 2.0454545454545454)","(14.0, 18.5, 21.9375)"
10-01-2023 20:30:48.865218,"(51.0, 75.0, 59.44444444444444)","(91.0, 120.0, 98.57142857142857)","(21.0, 99999, 99990)","(4.8, 8.4, 8.177777777777777)","(31.0, 48.0, 45.45454545454545)","(3.7, 5.3, 5.144444444444444)","(31.0, 60.0, 56.666666666666664)","(71.0, 120.0, 104.0)","(81.0, 230.0, 175.0)","(11.0, 99999, 99990)","(2.0, 2.1, 2.05)","(14.0, 24.0, 22.11111111111111)"
10-01-2023 20:30:50.358926,"(51.0, 75.0, 59.44444444444444)","(91.0, 120.0, 98.57142857142857)","(21.0, 99999, 99990)","(4.8, 8.4, 8.0)","(31.0, 48.0, 45.45454545454545)","(3.7, 5.3, 5.144444444444444)","(31.0, 60.0, 65.0)","(71.0, 120.0, 104.0)","(81.0, 220.0, 175.0)","(11.0, 99999, 99990)","(2.0, 2.1, 2.035555555555556)","(14.0, 25.0, 22.11111111111111)"
10-01-2023 20:30:51.822487,"(51.0, 75.0, 62.5)","(91.0, 120.0, 115.0)","(21.0, 99999, 99990)","(4.8, 8.4, 8.1)","(31.0, 48.0, 45.45454545454545)","(3.7, 5.3, 4.628571428571428)","(31.0, 80.0, 65.71428571428572)","(71.0, 120.0, 104.0)","(81.0, 220.0, 194.0)","(11.0, 99999, 99990)","(2.0, 2.08, 2.0442857142857145)","(14.0, 25.0, 23.45)"
10-01-2023 20:30:53.267605,"(51.0, 70.0, 66.0)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 8.4, 8.285714285714286)","(31.0, 48.0, 38.5)","(3.7, 5.1, 4.84)","(31.0, 80.0, 70.9090909090909)","(71.0, 120.0, 106.66666666666667)","(81.0, 210.0, 201.11111111111111)","(11.0, 99999, 99990)","(2.0, 2.08, 2.05)","(14.0, 24.0, 21.5)"
10-01-2023 20:30:54.768325,"(51.0, 70.0, 68.75)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 8.4, 8.266666666666667)","(31.0, 46.0, 38.5)","(3.7, 5.0, 5.192307692307692)","(31.0, 80.0, 66.66666666666667)","(71.0, 120.0, 106.66666666666667)","(81.0, 210.0, 216.66666666666669)","(11.0, 99999, 99990)","(2.0, 2.06, 1.9530534351145037)","(14.0, 24.0, 19.325581395348838)"
10-01-2023 20:30:56.316370,"(51.0, 75.0, 73.125)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 8.4, 8.127272727272727)","(31.0, 46.0, 40.0)","(3.7, 5.3, 5.25)","(31.0, 80.0, 101.66666666666667)","(71.0, 120.0, 108.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.0, 1.9310937499999998)","(14.0, 26.0, 19.842105263157894)"
10-01-2023 20:30:57.865577,"(51.0, 75.0, 73.125)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 8.4, 8.122222222222222)","(31.0, 48.0, 40.0)","(3.7, 5.3, 5.25)","(31.0, 110.0, 101.66666666666667)","(71.0, 120.0, 108.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.0, 1.955)","(14.0, 26.0, 20.428571428571427)"
10-01-2023 20:30:59.494812,"(51.0, 75.0, 70.0)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 8.4, 8.066666666666666)","(31.0, 48.0, 40.0)","(3.7, 5.3, 5.3999999999999995)","(31.0, 110.0, 79.23076923076923)","(71.0, 120.0, 108.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 1.98, 1.974)","(14.0, 26.0, 20.428571428571427)"
10-01-2023 20:31:01.128721,"(51.0, 80.0, 70.0)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 8.4, 8.0)","(31.0, 48.0, 40.0)","(3.7, 5.6, 5.359999999999999)","(31.0, 110.0, 85.0)","(71.0, 120.0, 108.33333333333333)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 1.98, 1.954)","(14.0, 26.0, 20.46153846153846)"
10-01-2023 20:31:02.625472,"(51.0, 80.0, 65.0)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 8.4, 9.2125)","(31.0, 48.0, 40.0)","(3.7, 5.6, 5.3538461538461535)","(31.0, 95.0, 72.5)","(71.0, 120.0, 110.0)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 1.98, 1.9630434782608694)","(14.0, 26.0, 20.97674418604651)"
10-01-2023 20:31:04.312612,"(51.0, 80.0, 65.0)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 9.4, 9.2125)","(31.0, 48.0, 40.0)","(3.7, 5.6, 5.359999999999999)","(31.0, 75.0, 72.5)","(71.0, 120.0, 110.0)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 1.98, 1.9614285714285713)","(14.0, 26.0, 20.893617021276597)"
10-01-2023 20:31:06.061949,"(51.0, 80.0, 70.625)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 9.4, 6.32)","(31.0, 48.0, 44.0)","(3.7, 5.6, 5.800000000000001)","(31.0, 75.0, 72.5)","(71.0, 120.0, 114.16666666666666)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 2.02, 2.0092307692307694)","(14.0, 26.0, 18.5)"
10-01-2023 20:31:07.785933,"(51.0, 80.0, 74.0)","(91.0, 120.0, 117.22222222222223)","(21.0, 99999, 99990)","(4.8, 6.8, 8.18421052631579)","(31.0, 48.0, 45.5)","(3.7, 5.9, 5.5)","(31.0, 75.0, 72.85714285714286)","(71.0, 120.0, 114.16666666666666)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 1.99, 1.9725641025641025)","(14.0, 24.0, 22.75)"
10-01-2023 20:31:09.412046,"(51.0, 80.0, 74.0)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 8.2, 9.633333333333333)","(31.0, 48.0, 46.75)","(3.7, 5.9, 5.76)","(31.0, 75.0, 72.85714285714286)","(71.0, 120.0, 105.83333333333334)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 1.99, 1.9745454545454546)","(14.0, 24.0, 19.5)"
10-01-2023 20:31:11.090195,"(51.0, 80.0, 74.0)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 10.0, 8.941176470588236)","(31.0, 48.0, 44.0)","(3.7, 5.9, 5.76)","(31.0, 75.0, 72.85714285714286)","(71.0, 110.0, 105.83333333333334)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 1.99, 1.9625806451612904)","(14.0, 21.0, 20.0)"
