,Donut Spolly,Piper Spolly,Millaras Money,Senorita Cruz,Marionvale Gal,Pheasant Wood
09-01-2023 13:50:31.892469,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:32.835460,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:33.729278,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:34.754743,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:35.782594,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:36.836024,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:37.932615,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:38.975180,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:39.885464,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:40.727512,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:41.716222,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:42.766042,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:43.814257,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:44.835025,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4724999999999997)"
09-01-2023 13:50:45.823134,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.4, 2.4)"
09-01-2023 13:50:46.839229,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:47.810694,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:48.798801,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:49.819224,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:50.787503,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:51.769769,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:52.756862,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:53.783582,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:54.786823,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:55.764875,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:56.649173,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:57.532756,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:58.468682,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:50:59.490039,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:00.530833,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:01.572207,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:02.530222,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:03.429114,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:04.340322,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:05.377575,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:06.356281,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:07.322613,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:08.241870,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:09.205825,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:10.173782,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:11.201509,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:12.240297,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.1645454545454546)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:13.304274,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:14.234106,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:15.164655,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:16.059389,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:17.001181,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:18.093412,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:19.139911,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:20.281291,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:21.331295,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:22.304947,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:23.190060,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:24.255217,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:25.393502,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:26.667163,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:27.757708,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:28.821946,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:29.812397,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:30.778173,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:31.887603,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:32.995317,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:34.079184,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:35.129007,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:36.095600,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:36.989000,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:37.900645,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:38.899630,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:39.880711,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:40.890789,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:41.827873,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:42.798059,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:43.772821,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:44.764152,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:45.829412,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 184.76923076923077)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:46.872162,"(7.5, 16.5, 10.92)","(21.0, 95.0, 41.90909090909091)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:47.907280,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:48.947678,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:49.873603,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:50.842078,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:51.752416,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:52.705694,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:53.711144,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:54.643183,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:55.613727,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:56.584058,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:57.537832,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:58.558913,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:51:59.566525,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.19)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
09-01-2023 13:52:00.610577,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3505882352941176)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:01.594316,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:02.482652,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:03.408797,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:04.350472,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:05.331678,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:06.327986,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:07.244508,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:08.201094,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:09.167353,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:10.118920,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:11.145403,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:12.152748,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:13.108925,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:14.041120,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:14.939842,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:15.905608,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:16.989277,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:17.973714,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.557894736842105)"
09-01-2023 13:52:18.961498,"(7.5, 16.5, 8.528571428571428)","(21.0, 95.0, 58.0)","(2.1, 3.1, 2.3658823529411768)","(51.0, 410.0, 227.0)","(6.0, 12.5, 6.633333333333334)","(2.3, 3.3, 2.4)"
