,True Treat,Stir The Pot,Tudor Fisk,Major Ando,Black Book,Slingshot Cooper,Copperhead,Mrs Chop
11-01-2023 14:33:01.137910,"(6.0, 14.0, 9.066666666666666)","(6.5, 99999, 99990)","(13.0, 29.0, 18.0)","(2.5, 4.1, 2.7936842105263158)","(8.0, 16.0, 15.29090909090909)","(8.0, 19.5, 10.25)","(26.0, 95.0, 61.0)","(4.2, 7.6, 5.793548387096774)"
11-01-2023 14:33:02.166369,"(6.0, 14.0, 9.066666666666666)","(6.5, 99999, 99990)","(13.0, 29.0, 18.0)","(2.5, 4.1, 2.7936842105263158)","(8.0, 16.0, 13.77142857142857)","(8.0, 19.5, 15.2)","(26.0, 95.0, 190.8)","(4.2, 7.6, 8.284210526315789)"
11-01-2023 14:33:03.166800,"(6.0, 23.0, 13.16)","(6.5, 99999, 99990)","(13.0, 140.0, 114.5)","(2.5, 7.4, 4.370909090909091)","(8.0, 16.0, 13.77142857142857)","(8.0, 22.0, 15.2)","(26.0, 300.0, 190.8)","(4.2, 9.4, 8.284210526315789)"
11-01-2023 14:33:04.167779,"(6.0, 23.0, 13.16)","(6.5, 99999, 99990)","(13.0, 140.0, 114.5)","(2.5, 7.4, 4.226666666666667)","(8.0, 16.0, 13.77142857142857)","(8.0, 22.0, 15.2)","(26.0, 300.0, 190.8)","(4.2, 9.4, 8.284210526315789)"
11-01-2023 14:33:05.156396,"(6.0, 23.0, 13.16)","(6.5, 99999, 99990)","(13.0, 140.0, 114.5)","(2.5, 7.4, 4.226666666666667)","(8.0, 16.0, 13.77142857142857)","(8.0, 22.0, 15.2)","(26.0, 300.0, 190.8)","(4.2, 9.4, 8.284210526315789)"
11-01-2023 14:33:06.386797,"(6.0, 23.0, 13.16)","(6.5, 99999, 99990)","(13.0, 140.0, 108.375)","(2.5, 7.4, 4.226666666666667)","(8.0, 16.0, 13.77142857142857)","(8.0, 22.0, 15.2)","(26.0, 300.0, 209.33333333333334)","(4.2, 9.4, 8.284210526315789)"
11-01-2023 14:33:07.603006,"(6.0, 23.0, 13.16)","(6.5, 99999, 99990)","(13.0, 140.0, 108.375)","(2.5, 7.4, 4.226666666666667)","(8.0, 16.0, 13.77142857142857)","(8.0, 22.0, 15.2)","(26.0, 300.0, 209.33333333333334)","(4.2, 9.4, 8.284210526315789)"
11-01-2023 14:33:08.822270,"(6.0, 23.0, 13.16)","(6.5, 99999, 99990)","(13.0, 140.0, 108.375)","(2.5, 7.4, 4.226666666666667)","(8.0, 16.0, 13.77142857142857)","(8.0, 22.0, 15.2)","(26.0, 300.0, 209.33333333333334)","(4.2, 9.4, 8.284210526315789)"
11-01-2023 14:33:10.313105,"(6.0, 23.0, 13.16)","(6.5, 99999, 99990)","(13.0, 140.0, 108.375)","(2.5, 7.4, 4.464)","(8.0, 16.0, 13.04)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 9.4, 7.885714285714286)"
11-01-2023 14:33:11.657324,"(6.0, 23.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 16.0, 12.2)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 9.4, 7.885714285714286)"
11-01-2023 14:33:12.889268,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 16.0, 13.471428571428572)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 9.4, 7.314285714285714)"
11-01-2023 14:33:14.276314,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:15.435277,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.58)","(8.0, 22.0, 15.2)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:16.578206,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.74)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:17.814786,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.74)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:18.999487,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.74)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:20.061041,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.74)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:21.181505,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.58)","(8.0, 22.0, 15.2)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:22.236003,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:23.474463,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:24.563127,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:25.572870,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:26.652806,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.58)","(8.0, 22.0, 15.2)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:27.679501,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.58)","(8.0, 22.0, 15.2)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:28.800590,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:29.842616,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:30.947623,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:32.474548,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 20.057142857142857)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.314285714285714)"
11-01-2023 14:33:33.638284,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.74)","(8.0, 22.0, 15.2)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.373333333333333)"
11-01-2023 14:33:34.823345,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.74)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.373333333333333)"
11-01-2023 14:33:36.106764,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.74)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.373333333333333)"
11-01-2023 14:33:37.490871,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.74)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.723809523809523)"
11-01-2023 14:33:38.696593,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.74)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.723809523809523)"
11-01-2023 14:33:39.733493,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.58)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.723809523809523)"
11-01-2023 14:33:40.907223,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.723809523809523)"
11-01-2023 14:33:42.148628,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.723809523809523)"
11-01-2023 14:33:43.318230,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 18.65)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.723809523809523)"
11-01-2023 14:33:44.505192,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 15.2)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.723809523809523)"
11-01-2023 14:33:45.816203,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 13.471428571428572)","(8.0, 22.0, 15.2)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.723809523809523)"
11-01-2023 14:33:47.113934,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.464)","(8.0, 15.5, 12.74)","(8.0, 22.0, 19.28)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 7.723809523809523)"
11-01-2023 14:33:48.374036,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.173333333333334)","(8.0, 15.5, 12.74)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:33:49.628781,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 4.173333333333334)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:33:50.851399,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:33:52.029195,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:33:53.224255,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:33:54.358946,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:33:55.491568,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:33:56.591002,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:33:57.811744,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:33:59.048757,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:34:00.319408,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:34:01.578457,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:34:02.882145,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 108.25)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 209.33333333333334)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:34:04.170390,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:34:05.408386,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:34:06.660694,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:34:07.824338,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.6, 6.0285714285714285)"
11-01-2023 14:34:09.009310,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 20.488888888888887)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.6, 7.325)"
11-01-2023 14:34:10.240918,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.966666666666667)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:11.340499,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:12.438268,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:13.639198,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:14.771903,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:15.921156,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 48.099999999999994)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:17.242802,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:18.505324,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:19.667042,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:20.787120,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:21.876073,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:23.092810,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:24.463136,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:25.805666,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:27.138493,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:28.627139,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:30.022502,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:31.275804,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:32.328469,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:33.461781,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:34.648707,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 89.19999999999999)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:35.931440,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 140.0, 63.142857142857146)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:37.134558,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 63.142857142857146)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:38.385920,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 63.142857142857146)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 19.28)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:39.630580,"(6.0, 21.0, 18.119999999999997)","(6.5, 99999, 99990)","(13.0, 130.0, 63.142857142857146)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 13.066666666666666)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:40.854186,"(6.0, 21.0, 16.266666666666666)","(6.5, 99999, 99990)","(13.0, 130.0, 63.142857142857146)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 13.066666666666666)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
11-01-2023 14:34:42.148083,"(6.0, 21.0, 16.266666666666666)","(6.5, 99999, 99990)","(13.0, 130.0, 63.142857142857146)","(2.5, 7.2, 3.2742857142857145)","(8.0, 15.5, 13.43)","(8.0, 22.0, 13.066666666666666)","(26.0, 300.0, 183.42857142857142)","(4.2, 8.4, 7.325)"
