,Opawa Hugo,Zipping Chassis,Opawa Duchess,Diamond Leaha,Silky Adobe,Goldstar Walker,Nighthawk Jet,Lets Party
10-01-2023 10:00:18.448394,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:19.400169,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:20.352216,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:21.355673,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:22.358617,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:23.334534,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:24.380000,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:25.455921,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:26.550045,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:27.684853,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:28.780784,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:29.866450,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:30.972367,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:32.080153,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:33.154160,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:34.197876,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:35.363840,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:36.414341,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:37.544749,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:38.672840,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:39.767682,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:40.804165,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:41.998047,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:43.026800,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:44.071577,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:45.099048,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:46.138392,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:47.194408,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:48.193293,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:49.243724,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:50.247878,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:51.304479,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:52.293568,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:53.330482,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:54.370774,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:55.390301,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:56.452935,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:57.431686,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:58.436362,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:00:59.446238,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:00.431418,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:01.386781,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:02.371624,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:03.330556,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:04.272467,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:05.287725,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:06.257174,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:07.280200,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:08.316355,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:09.322698,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:10.339358,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:11.389499,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:12.399086,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:13.424411,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:14.471324,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:15.523889,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:16.531154,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:17.538207,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:18.576813,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:19.636588,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:20.665529,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:21.748597,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:22.775558,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:23.823830,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:24.917442,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:25.938282,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:26.980416,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:27.974745,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:29.014199,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:30.049309,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:31.120646,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:32.179185,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:33.190158,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:34.222962,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:35.270479,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:36.336003,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:37.387503,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:38.373543,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:39.409967,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:40.495199,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:41.530434,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:42.593895,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:01:43.627922,"(1.3, 1.37, 1.353448275862069)","(9.0, 70.0, 28.0)","(18.0, 210.0, 113.25)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 47.857142857142854)","(13.0, 130.0, 47.857142857142854)","(31.0, 320.0, 271.5)","(5.5, 5.9, 5.453191489361703)"
