,Hooked On Henry,Rosdue Tyson,Fine And Fabio,Rebel Prince,Specified,Tuta Yankee,Alvey,Kelso Queen
09-01-2023 12:24:27.300892,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:28.304201,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:29.304803,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:30.434767,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:31.468278,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:32.544880,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:33.641838,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:34.805585,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:35.936172,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:37.262681,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:38.458050,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:39.636197,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:40.765939,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:41.910266,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:43.181538,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:44.428733,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:45.576718,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:46.766455,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:47.883703,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:48.970609,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:50.013127,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:51.015756,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:51.997370,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:52.993845,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:54.124509,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:55.234838,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:56.375227,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:57.582167,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:58.658447,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:24:59.792856,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:00.988889,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:02.193475,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:03.299124,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:04.454959,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:05.626622,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:06.760193,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:07.898903,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:09.049531,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:10.181041,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:11.270111,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:12.437820,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:13.663072,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:14.784021,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:15.916773,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:17.014034,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:18.089828,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:19.514440,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:20.678472,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:21.833327,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:22.952443,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:24.081808,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:25.262557,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:26.432990,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:27.483474,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:28.553041,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:29.626201,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:30.667651,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:31.720411,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:32.714515,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:33.720990,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:34.686879,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:35.760717,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:36.719033,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:37.682565,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:38.909864,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:39.960931,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:40.954783,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:42.149938,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:43.275437,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:44.394549,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:45.519195,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:46.561252,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:47.606869,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:48.643838,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:49.691480,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:50.778754,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:51.859938,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:52.995090,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:54.088234,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:55.163418,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:56.170406,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:57.223554,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:58.279330,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:25:59.383791,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:26:00.396708,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
09-01-2023 12:26:01.478053,"(2.5, 4.1, 3.5)","(3.2, 6.2, 4.605405405405405)","(21.0, 90.0, 54.75)","(12.0, 32.0, 25.0)","(4.0, 7.8, 5.026666666666666)","(26.0, 100.0, 51.875)","(16.0, 42.0, 30.846153846153847)","(7.0, 14.0, 7.422222222222222)"
