,Kamendable Feeling,Safe Jewels,Little Wednesday,Isabella Princess,Double Happiness,I Want It All Nz,Calypso Mistress
14-12-2022 13:05:27.715615,"(5.0, 7.4, 6.828571428571428)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.142857142857143)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:28.791937,"(5.0, 7.2, 6.9)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.142857142857143)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:29.842831,"(5.0, 7.2, 6.771428571428571)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.142857142857143)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:30.893742,"(5.0, 7.2, 6.836363636363637)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.142857142857143)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:31.863729,"(5.0, 7.2, 6.771428571428571)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:32.878236,"(5.0, 7.2, 6.771428571428571)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:33.905188,"(5.0, 7.2, 6.771428571428571)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:34.948068,"(5.0, 7.2, 6.84)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:36.232468,"(5.0, 7.2, 6.84)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:37.327854,"(5.0, 7.2, 6.84)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:38.635146,"(5.0, 7.2, 6.800000000000001)","(20.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:40.056930,"(5.0, 7.0, 6.714285714285714)","(21.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:41.457619,"(5.0, 7.0, 6.714285714285714)","(21.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 3.175)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:42.709431,"(5.0, 7.0, 6.714285714285714)","(21.0, 34.0, 29.428571428571427)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 3.19625)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:43.896595,"(5.0, 7.0, 6.6)","(21.0, 34.0, 32.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.25, 2.7272727272727275)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:45.034309,"(5.0, 7.0, 6.6)","(21.0, 36.0, 32.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.2, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:46.175443,"(5.0, 7.0, 6.6)","(21.0, 36.0, 32.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:47.573685,"(5.0, 6.8, 6.6)","(21.0, 36.0, 32.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:48.612332,"(5.0, 6.8, 6.6)","(21.0, 36.0, 32.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:49.703701,"(5.0, 6.8, 6.6)","(21.0, 36.0, 32.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:50.791128,"(5.0, 6.8, 6.6)","(21.0, 36.0, 31.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:51.861105,"(5.0, 6.8, 6.6)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:52.885040,"(5.0, 7.6, 7.425)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:53.956095,"(5.0, 7.6, 6.85)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:54.917410,"(5.0, 7.4, 7.0)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:55.875067,"(5.0, 7.4, 6.828571428571428)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:56.962778,"(5.0, 7.4, 6.828571428571428)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.836666666666667)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:58.217378,"(5.0, 7.4, 6.828571428571428)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.15, 2.7181818181818183)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:05:59.389118,"(5.0, 7.2, 6.742857142857143)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.1, 2.8033333333333332)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:06:00.561996,"(5.0, 7.2, 6.640000000000001)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.05, 2.8033333333333332)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:06:01.870688,"(5.0, 7.2, 6.640000000000001)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.05, 2.8033333333333332)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:06:02.984881,"(5.0, 7.2, 6.640000000000001)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.05, 2.8033333333333332)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:06:04.131766,"(5.0, 7.2, 6.733333333333333)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.05, 2.8033333333333332)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:06:05.336158,"(5.0, 7.2, 6.771428571428571)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.05, 2.8033333333333332)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:06:06.557687,"(5.0, 7.2, 6.771428571428571)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.05)","(2.4, 3.05, 2.8033333333333332)","(31.0, 99999, 99990)","(3.6, 5.4, 4.614285714285714)"
14-12-2022 13:06:07.808921,"(5.0, 7.2, 6.800000000000001)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.2)","(2.4, 3.05, 2.972857142857143)","(31.0, 99999, 99990)","(3.6, 5.4, 4.833333333333333)"
14-12-2022 13:06:08.974410,"(5.0, 7.6, 6.925)","(21.0, 36.0, 33.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.3, 4.1000000000000005)","(2.4, 3.05, 2.972857142857143)","(31.0, 99999, 99990)","(3.6, 5.1, 4.54)"
14-12-2022 13:06:10.005530,"(5.0, 7.6, 6.4625)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.1000000000000005)","(2.4, 3.05, 2.972857142857143)","(31.0, 99999, 99990)","(3.6, 4.9, 4.54)"
14-12-2022 13:06:11.042768,"(5.0, 7.4, 6.763636363636364)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 3.8625)","(2.4, 3.05, 2.972857142857143)","(31.0, 99999, 99990)","(3.6, 4.9, 4.4714285714285715)"
14-12-2022 13:06:12.234618,"(5.0, 7.4, 7.011111111111111)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.1, 3.925)","(2.4, 3.05, 2.972857142857143)","(31.0, 99999, 99990)","(3.6, 4.8, 4.633333333333333)"
14-12-2022 13:06:13.314906,"(5.0, 7.4, 6.777777777777778)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.1, 3.8375)","(2.4, 3.05, 2.972857142857143)","(31.0, 99999, 99990)","(3.6, 4.8, 4.442857142857143)"
14-12-2022 13:06:14.434702,"(5.0, 7.4, 6.777777777777778)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.1, 4.088333333333333)","(2.4, 3.05, 2.853333333333333)","(31.0, 99999, 99990)","(3.6, 4.8, 4.442857142857143)"
14-12-2022 13:06:15.753642,"(5.0, 7.2, 6.771428571428571)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.1, 4.08970588235294)","(2.4, 3.0, 2.9228571428571426)","(31.0, 99999, 99990)","(3.6, 4.8, 4.442857142857143)"
14-12-2022 13:06:16.865838,"(5.0, 7.2, 6.771428571428571)","(21.0, 36.0, 30.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.1, 4.053947368421053)","(2.4, 2.98, 2.916)","(31.0, 99999, 99990)","(3.6, 4.8, 4.442857142857143)"
14-12-2022 13:06:17.926494,"(5.0, 7.2, 6.699999999999999)","(21.0, 36.0, 31.5)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.1, 4.010714285714285)","(2.4, 2.98, 2.916)","(31.0, 99999, 99990)","(3.6, 4.8, 4.5600000000000005)"
14-12-2022 13:06:19.095818,"(5.0, 7.2, 6.75)","(21.0, 36.0, 31.5)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.0, 3.9250000000000003)","(2.4, 2.98, 2.934285714285714)","(31.0, 99999, 99990)","(3.6, 4.8, 4.6)"
14-12-2022 13:06:20.081483,"(5.0, 7.2, 6.75)","(21.0, 36.0, 31.5)","(31.0, 160.0, 159.6551724137931)","(3.6, 3.95, 3.9250000000000003)","(2.4, 2.98, 2.934285714285714)","(31.0, 99999, 99990)","(3.6, 4.8, 4.6)"
14-12-2022 13:06:21.068464,"(5.0, 7.2, 6.75)","(21.0, 36.0, 31.5)","(31.0, 160.0, 159.6551724137931)","(3.6, 3.95, 3.884375)","(2.4, 2.98, 2.94)","(31.0, 99999, 99990)","(3.6, 4.8, 4.65)"
14-12-2022 13:06:22.078702,"(5.0, 7.2, 6.75)","(21.0, 36.0, 31.5)","(31.0, 160.0, 159.6551724137931)","(3.6, 3.9, 3.91875)","(2.4, 2.98, 2.8873684210526314)","(31.0, 99999, 99990)","(3.6, 4.8, 4.6)"
14-12-2022 13:06:23.162429,"(5.0, 7.2, 6.75)","(21.0, 36.0, 31.5)","(31.0, 160.0, 159.6551724137931)","(3.6, 3.95, 3.91875)","(2.4, 2.98, 2.8873684210526314)","(31.0, 99999, 99990)","(3.6, 4.8, 4.72)"
14-12-2022 13:06:24.284844,"(5.0, 7.2, 6.75)","(21.0, 36.0, 31.5)","(31.0, 160.0, 159.6551724137931)","(3.6, 3.95, 3.9261904761904765)","(2.4, 2.98, 2.8873684210526314)","(31.0, 99999, 99990)","(3.6, 4.8, 4.72)"
14-12-2022 13:06:25.340073,"(5.0, 7.2, 6.75)","(21.0, 36.0, 31.5)","(31.0, 160.0, 159.6551724137931)","(3.6, 3.95, 3.9261904761904765)","(2.4, 2.98, 2.8873684210526314)","(31.0, 99999, 99990)","(3.6, 4.8, 4.72)"
14-12-2022 13:06:26.367157,"(5.0, 7.2, 6.75)","(21.0, 36.0, 31.5)","(31.0, 160.0, 159.6551724137931)","(3.6, 3.95, 3.9261904761904765)","(2.4, 2.98, 2.815)","(31.0, 99999, 99990)","(3.6, 4.8, 4.5)"
14-12-2022 13:06:27.464262,"(5.0, 7.6, 6.699999999999999)","(21.0, 48.0, 41.0)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.13)","(2.4, 2.98, 2.88)","(31.0, 99999, 99990)","(3.6, 4.8, 4.372727272727273)"
14-12-2022 13:06:28.614469,"(5.0, 7.6, 6.968421052631578)","(21.0, 46.0, 43.888888888888886)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.13)","(2.4, 2.96, 2.88)","(31.0, 99999, 99990)","(3.6, 4.7, 4.42)"
14-12-2022 13:06:29.727158,"(5.0, 7.6, 6.914285714285714)","(21.0, 46.0, 34.666666666666664)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.097058823529412)","(2.4, 2.96, 2.88)","(31.0, 99999, 99990)","(3.6, 4.6, 4.42)"
14-12-2022 13:06:30.860781,"(5.0, 7.4, 7.25)","(21.0, 46.0, 37.5)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.1078947368421055)","(2.4, 2.96, 2.9085714285714284)","(31.0, 99999, 99990)","(3.6, 4.6, 4.38)"
14-12-2022 13:06:32.021341,"(5.0, 7.0, 6.9)","(21.0, 44.0, 40.25)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.1078947368421055)","(2.4, 2.96, 2.9085714285714284)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:33.105516,"(5.0, 7.0, 6.9)","(21.0, 44.0, 37.18181818181818)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.1078947368421055)","(2.4, 2.96, 2.936)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:34.164489,"(5.0, 7.0, 6.875)","(21.0, 44.0, 35.25)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.1078947368421055)","(2.4, 2.96, 2.936)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:35.136247,"(5.0, 7.0, 6.875)","(21.0, 44.0, 35.25)","(31.0, 160.0, 159.6551724137931)","(3.6, 4.2, 4.1078947368421055)","(2.4, 2.96, 2.936)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:36.084528,"(5.0, 7.0, 6.875)","(21.0, 44.0, 38.0)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.1078947368421055)","(2.4, 2.96, 2.936)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:37.524275,"(5.0, 7.0, 6.875)","(21.0, 44.0, 35.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.1078947368421055)","(2.4, 2.96, 2.936)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:38.751373,"(5.0, 7.0, 6.875)","(21.0, 44.0, 35.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.102777777777778)","(2.4, 2.96, 2.936)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:39.955991,"(5.0, 7.0, 6.875)","(21.0, 44.0, 35.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.056818181818182)","(2.4, 2.96, 2.936)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:41.159519,"(5.0, 7.0, 6.875)","(21.0, 44.0, 35.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.03421052631579)","(2.4, 2.96, 2.936)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:42.625951,"(5.0, 7.0, 6.875)","(21.0, 44.0, 35.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 3.9382352941176473)","(2.4, 2.96, 2.9371428571428573)","(31.0, 99999, 99990)","(3.6, 4.5, 4.4)"
14-12-2022 13:06:43.884188,"(5.0, 7.0, 6.875)","(21.0, 44.0, 35.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.0, 3.93)","(2.4, 2.96, 2.936)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:45.089820,"(5.0, 7.6, 7.0285714285714285)","(21.0, 44.0, 35.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.0, 3.8970588235294117)","(2.4, 2.96, 2.8899999999999997)","(31.0, 99999, 99990)","(3.6, 4.5, 4.38)"
14-12-2022 13:06:46.269033,"(5.0, 7.4, 7.2)","(21.0, 44.0, 40.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 3.95, 4.098387096774194)","(2.4, 2.96, 2.6933333333333334)","(31.0, 99999, 99990)","(3.6, 4.5, 4.622222222222223)"
14-12-2022 13:06:47.627646,"(5.0, 7.2, 7.109090909090909)","(21.0, 44.0, 42.57142857142857)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 3.992857142857143)","(2.4, 2.76, 2.6933333333333334)","(31.0, 99999, 99990)","(3.6, 4.9, 4.622222222222223)"
14-12-2022 13:06:48.733441,"(5.0, 7.6, 7.3)","(21.0, 44.0, 42.57142857142857)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 3.967647058823529)","(2.4, 2.76, 2.67)","(31.0, 99999, 99990)","(3.6, 4.9, 4.661904761904762)"
14-12-2022 13:06:50.053042,"(5.0, 7.6, 7.24)","(21.0, 46.0, 39.333333333333336)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 3.967647058823529)","(2.4, 2.76, 2.67)","(31.0, 99999, 99990)","(3.6, 4.9, 4.661904761904762)"
14-12-2022 13:06:51.229672,"(5.0, 7.6, 7.410526315789474)","(21.0, 46.0, 39.333333333333336)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 3.9499999999999997)","(2.4, 2.76, 2.67)","(31.0, 99999, 99990)","(3.6, 4.9, 4.661904761904762)"
14-12-2022 13:06:52.537201,"(5.0, 7.6, 7.410526315789474)","(21.0, 46.0, 42.0)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 3.9499999999999997)","(2.4, 2.76, 2.67)","(31.0, 99999, 99990)","(3.6, 4.9, 4.661904761904762)"
14-12-2022 13:06:53.802267,"(5.0, 7.6, 7.433333333333333)","(21.0, 46.0, 42.0)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 3.9499999999999997)","(2.4, 2.76, 2.6928)","(31.0, 99999, 99990)","(3.6, 4.9, 4.515384615384615)"
14-12-2022 13:06:54.879984,"(5.0, 9.4, 8.666666666666668)","(21.0, 46.0, 42.0)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 3.9499999999999997)","(2.4, 2.76, 2.5610852713178294)","(31.0, 99999, 99990)","(3.6, 4.9, 4.581818181818182)"
14-12-2022 13:06:55.951672,"(5.0, 9.2, 8.85)","(21.0, 48.0, 44.0)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 3.955263157894737)","(2.4, 2.58, 2.5625925925925928)","(31.0, 99999, 99990)","(3.6, 4.8, 4.566666666666667)"
14-12-2022 13:06:57.000946,"(5.0, 9.2, 7.914285714285715)","(21.0, 65.0, 55.0)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.1125)","(2.4, 2.58, 2.5625925925925928)","(31.0, 99999, 99990)","(3.6, 4.9, 4.566666666666667)"
14-12-2022 13:06:58.149903,"(5.0, 9.0, 8.533333333333333)","(21.0, 60.0, 51.0)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.139655172413793)","(2.4, 2.58, 2.5625925925925928)","(31.0, 99999, 99990)","(3.6, 4.9, 4.566666666666666)"
14-12-2022 13:06:59.224241,"(5.0, 8.8, 8.62857142857143)","(21.0, 60.0, 54.85714285714286)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.139655172413793)","(2.4, 2.58, 2.5625925925925928)","(31.0, 99999, 99990)","(3.6, 4.9, 4.511111111111111)"
14-12-2022 13:07:00.355546,"(5.0, 8.8, 8.0)","(21.0, 60.0, 50.0)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.084615384615384)","(2.4, 2.58, 2.5625925925925928)","(31.0, 99999, 99990)","(3.6, 4.9, 4.511111111111111)"
14-12-2022 13:07:01.638756,"(5.0, 8.6, 7.933333333333333)","(21.0, 60.0, 50.0)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.007142857142857)","(2.4, 2.58, 2.590588235294118)","(31.0, 99999, 99990)","(3.6, 4.9, 4.5875)"
14-12-2022 13:07:02.832693,"(5.0, 8.6, 7.822222222222222)","(21.0, 60.0, 46.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.007142857142857)","(2.4, 2.76, 2.62)","(31.0, 99999, 99990)","(3.6, 4.9, 4.515384615384615)"
14-12-2022 13:07:04.075299,"(5.0, 8.6, 7.822222222222222)","(21.0, 60.0, 46.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.007142857142857)","(2.4, 2.74, 2.5945454545454547)","(31.0, 99999, 99990)","(3.6, 4.9, 4.483333333333333)"
14-12-2022 13:07:05.262204,"(5.0, 8.6, 7.822222222222222)","(21.0, 60.0, 46.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.066666666666666)","(2.4, 2.74, 2.5945454545454547)","(31.0, 99999, 99990)","(3.6, 4.9, 4.483333333333333)"
14-12-2022 13:07:06.290377,"(5.0, 8.2, 7.999999999999999)","(21.0, 60.0, 46.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 4.066666666666666)","(2.4, 2.74, 2.5945454545454547)","(31.0, 99999, 99990)","(3.6, 4.9, 4.566666666666666)"
14-12-2022 13:07:07.309373,"(5.0, 8.2, 7.628571428571429)","(21.0, 60.0, 46.666666666666664)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 4.0777777777777775)","(2.4, 2.74, 2.5945454545454547)","(31.0, 99999, 99990)","(3.6, 4.9, 4.566666666666666)"
14-12-2022 13:07:08.227169,"(5.0, 8.2, 7.72)","(21.0, 60.0, 47.2)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 4.085714285714285)","(2.4, 2.74, 2.5945454545454547)","(31.0, 99999, 99990)","(3.6, 4.9, 4.566666666666666)"
14-12-2022 13:07:09.280407,"(5.0, 8.2, 7.72)","(21.0, 65.0, 55.5)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 4.093333333333333)","(2.4, 2.74, 2.5945454545454547)","(31.0, 99999, 99990)","(3.6, 4.9, 4.483333333333333)"
14-12-2022 13:07:10.376095,"(5.0, 8.2, 7.72)","(21.0, 65.0, 55.5)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.1, 4.093333333333333)","(2.4, 2.74, 2.5945454545454547)","(31.0, 99999, 99990)","(3.6, 4.9, 4.483333333333333)"
14-12-2022 13:07:11.442066,"(5.0, 9.2, 8.942857142857143)","(21.0, 65.0, 55.5)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.128947368421053)","(2.4, 2.56, 2.44)","(31.0, 99999, 99990)","(3.6, 5.0, 4.8)"
14-12-2022 13:07:12.509251,"(5.0, 9.6, 8.9125)","(21.0, 65.0, 48.714285714285715)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.086363636363637)","(2.4, 2.56, 2.5292307692307694)","(31.0, 99999, 99990)","(3.6, 5.0, 4.934782608695652)"
14-12-2022 13:07:13.625282,"(5.0, 9.2, 9.047619047619047)","(21.0, 65.0, 47.72727272727273)","(31.0, 160.0, 159.73684210526315)","(3.6, 4.2, 4.110714285714286)","(2.4, 2.56, 2.4556521739130432)","(31.0, 99999, 99990)","(3.6, 5.0, 4.948275862068965)"
14-12-2022 13:07:14.731982,"(5.0, 9.2, 8.31111111111111)","(21.0, 65.0, 47.72727272727273)","(31.0, 160.0, 233.25)","(3.6, 4.2, 4.110714285714286)","(2.4, 2.56, 2.58)","(31.0, 99999, 99990)","(3.6, 5.0, 4.946428571428571)"
14-12-2022 13:07:15.760476,"(5.0, 8.8, 8.133333333333333)","(21.0, 65.0, 47.9)","(31.0, 240.0, 232.7027027027027)","(3.6, 4.2, 4.110714285714286)","(2.4, 2.6, 2.543921568627451)","(31.0, 99999, 99990)","(3.6, 5.0, 4.890625)"
