,Big Option,Deminaur,Dennis Choux,Goats On Oats,Greenhill Prince,Gungho,King Of Hampton,One Star Dream,Belthil,Lord Porchester,Mirroring,Scarlet Desire,Dollar Bucks
16-12-2022 13:13:58.150603,"(16.0, 19.0, 18.7)","(10.0, 14.0, 12.470588235294118)","(16.0, 36.0, 34.666666666666664)","(21.0, 40.0, 38.8)","(51.0, 70.0, 58.92307692307692)","(101.0, 330.0, 290.0)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.83, 1.816741573033708)","(21.0, 48.0, 47.294117647058826)","(4.8, 6.2, 5.890909090909091)","(14.0, 26.0, 21.892857142857142)","(101.0, 320.0, 280.0)"
16-12-2022 13:13:59.804382,"(16.0, 19.0, 18.7)","(10.0, 14.0, 13.2)","(16.0, 36.0, 34.666666666666664)","(21.0, 40.0, 38.8)","(51.0, 70.0, 58.92307692307692)","(101.0, 330.0, 290.0)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.83, 1.823756613756614)","(21.0, 48.0, 47.294117647058826)","(4.8, 6.2, 5.8769230769230765)","(14.0, 26.0, 23.142857142857142)","(101.0, 320.0, 285.0)"
16-12-2022 13:14:02.040372,"(16.0, 19.0, 18.7)","(10.0, 13.5, 13.125)","(16.0, 36.0, 34.666666666666664)","(21.0, 40.0, 38.8)","(51.0, 70.0, 58.92307692307692)","(101.0, 330.0, 243.33333333333334)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.83, 1.823756613756614)","(21.0, 48.0, 47.294117647058826)","(4.8, 6.2, 5.8769230769230765)","(14.0, 24.0, 22.363636363636363)","(101.0, 320.0, 285.0)"
16-12-2022 13:14:04.348863,"(16.0, 19.0, 18.90909090909091)","(10.0, 13.5, 13.25)","(16.0, 36.0, 31.333333333333332)","(21.0, 40.0, 36.285714285714285)","(51.0, 70.0, 58.92307692307692)","(101.0, 330.0, 277.5)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.83, 1.823756613756614)","(21.0, 48.0, 47.0)","(4.8, 6.2, 6.053333333333334)","(14.0, 24.0, 23.454545454545453)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:06.346924,"(16.0, 19.0, 18.90909090909091)","(10.0, 13.5, 13.4)","(16.0, 34.0, 30.714285714285715)","(21.0, 38.0, 36.285714285714285)","(51.0, 70.0, 58.92307692307692)","(101.0, 330.0, 240.0)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.83, 1.823756613756614)","(21.0, 48.0, 47.0)","(4.8, 6.2, 6.053333333333334)","(14.0, 24.0, 23.7)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:08.103115,"(16.0, 19.0, 18.846153846153847)","(10.0, 13.5, 13.464285714285714)","(16.0, 32.0, 30.666666666666668)","(21.0, 38.0, 36.285714285714285)","(51.0, 70.0, 63.63636363636364)","(101.0, 330.0, 240.0)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.83, 1.823756613756614)","(21.0, 48.0, 47.111111111111114)","(4.8, 6.2, 6.053333333333334)","(14.0, 25.0, 22.714285714285715)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:09.750581,"(16.0, 19.0, 18.846153846153847)","(10.0, 14.0, 13.271428571428572)","(16.0, 32.0, 30.666666666666668)","(21.0, 38.0, 36.285714285714285)","(51.0, 65.0, 63.63636363636364)","(101.0, 330.0, 240.0)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.83, 1.8193525179856116)","(21.0, 48.0, 45.166666666666664)","(4.8, 6.2, 6.053333333333334)","(14.0, 25.0, 22.714285714285715)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:11.378142,"(16.0, 19.0, 18.785714285714285)","(9.0, 14.0, 12.785714285714286)","(16.0, 32.0, 30.666666666666668)","(21.0, 38.0, 36.285714285714285)","(51.0, 65.0, 63.63636363636364)","(101.0, 330.0, 277.5)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.82, 1.8193525179856116)","(21.0, 48.0, 45.166666666666664)","(4.8, 6.2, 6.053333333333334)","(14.0, 25.0, 22.714285714285715)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:13.416186,"(16.0, 19.0, 18.785714285714285)","(9.0, 14.0, 12.785714285714286)","(16.0, 32.0, 30.25)","(21.0, 38.0, 37.0)","(51.0, 65.0, 63.63636363636364)","(101.0, 330.0, 277.5)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.83, 1.8235294117647058)","(21.0, 48.0, 45.166666666666664)","(4.8, 6.2, 6.053333333333334)","(14.0, 25.0, 22.714285714285715)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:15.445535,"(16.0, 19.0, 18.785714285714285)","(9.0, 14.0, 12.785714285714286)","(16.0, 32.0, 30.25)","(21.0, 38.0, 37.0)","(51.0, 65.0, 63.888888888888886)","(101.0, 330.0, 277.5)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.83, 1.8243877551020409)","(21.0, 48.0, 45.166666666666664)","(4.8, 6.2, 6.053333333333334)","(14.0, 25.0, 22.714285714285715)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:17.603365,"(16.0, 19.0, 18.785714285714285)","(9.0, 14.0, 12.944444444444445)","(16.0, 32.0, 30.25)","(21.0, 38.0, 37.0)","(51.0, 65.0, 63.888888888888886)","(101.0, 330.0, 277.5)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.83, 1.8324137931034483)","(21.0, 48.0, 45.166666666666664)","(4.8, 6.2, 6.118518518518519)","(14.0, 25.0, 22.714285714285715)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:20.368002,"(16.0, 19.0, 18.93617021276596)","(9.0, 13.5, 12.944444444444445)","(16.0, 32.0, 30.0)","(21.0, 38.0, 37.0)","(51.0, 65.0, 63.888888888888886)","(101.0, 330.0, 277.5)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.84, 1.8338418079096046)","(21.0, 48.0, 45.166666666666664)","(4.8, 6.2, 6.118518518518519)","(14.0, 25.0, 22.714285714285715)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:22.301842,"(16.0, 19.0, 18.93617021276596)","(9.0, 13.5, 12.944444444444445)","(16.0, 32.0, 30.25)","(21.0, 38.0, 37.0)","(51.0, 65.0, 62.083333333333336)","(101.0, 330.0, 277.5)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.85, 1.839889298892989)","(21.0, 46.0, 45.55555555555556)","(4.8, 6.2, 6.118518518518519)","(14.0, 24.0, 22.58823529411765)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:23.821357,"(16.0, 19.0, 18.93617021276596)","(9.0, 13.5, 13.071428571428571)","(16.0, 32.0, 30.25)","(21.0, 38.0, 37.0)","(51.0, 65.0, 62.083333333333336)","(101.0, 330.0, 277.5)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.85, 1.839889298892989)","(21.0, 46.0, 45.4)","(4.8, 6.2, 6.118518518518519)","(14.0, 24.0, 22.58823529411765)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:25.385269,"(16.0, 19.0, 18.93617021276596)","(10.0, 13.5, 13.071428571428571)","(16.0, 32.0, 30.25)","(21.0, 38.0, 37.0)","(51.0, 65.0, 61.53846153846154)","(101.0, 330.0, 277.5)","(91.0, 200.0, 191.42857142857144)","(101.0, 200.0, 190.0)","(1.75, 1.85, 1.7855882352941177)","(21.0, 46.0, 45.27272727272727)","(4.8, 6.2, 6.242105263157895)","(14.0, 24.0, 22.928571428571427)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:26.921154,"(16.0, 20.0, 19.17391304347826)","(10.0, 13.5, 13.26923076923077)","(16.0, 32.0, 31.18181818181818)","(21.0, 38.0, 36.57142857142857)","(51.0, 65.0, 61.785714285714285)","(101.0, 330.0, 243.33333333333334)","(91.0, 200.0, 190.0)","(101.0, 200.0, 186.66666666666666)","(1.75, 1.79, 1.7874418604651163)","(21.0, 48.0, 45.5)","(4.8, 6.4, 6.300000000000001)","(14.0, 24.0, 22.571428571428573)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:28.491371,"(16.0, 20.0, 19.17391304347826)","(10.0, 13.5, 13.26923076923077)","(16.0, 32.0, 31.18181818181818)","(21.0, 38.0, 35.6)","(51.0, 65.0, 61.785714285714285)","(101.0, 330.0, 260.0)","(91.0, 200.0, 170.0)","(101.0, 200.0, 186.66666666666666)","(1.75, 1.79, 1.7874418604651163)","(21.0, 48.0, 45.5)","(4.8, 6.4, 6.331250000000001)","(14.0, 24.0, 22.4)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:30.074763,"(16.0, 20.0, 19.17391304347826)","(10.0, 13.5, 13.0)","(16.0, 32.0, 31.25)","(21.0, 36.0, 35.714285714285715)","(51.0, 65.0, 60.90909090909091)","(101.0, 380.0, 260.0)","(91.0, 200.0, 170.0)","(101.0, 200.0, 186.66666666666666)","(1.75, 1.79, 1.7874418604651163)","(21.0, 48.0, 45.5)","(4.8, 6.4, 6.347619047619048)","(14.0, 24.0, 22.571428571428573)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:31.757428,"(16.0, 20.0, 19.17391304347826)","(10.0, 13.5, 13.0)","(16.0, 32.0, 31.25)","(21.0, 36.0, 35.714285714285715)","(51.0, 65.0, 61.08695652173913)","(101.0, 380.0, 260.0)","(91.0, 200.0, 165.0)","(101.0, 200.0, 186.66666666666666)","(1.75, 1.79, 1.7874418604651163)","(21.0, 48.0, 45.5)","(4.8, 6.4, 6.347619047619048)","(14.0, 24.0, 22.571428571428573)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:33.742685,"(16.0, 20.0, 19.17391304347826)","(10.0, 13.5, 13.0)","(16.0, 32.0, 31.55)","(21.0, 36.0, 35.714285714285715)","(51.0, 65.0, 61.4)","(101.0, 380.0, 260.0)","(91.0, 200.0, 176.66666666666666)","(101.0, 200.0, 186.66666666666666)","(1.75, 1.79, 1.7874418604651163)","(21.0, 48.0, 45.5)","(4.8, 6.4, 6.347619047619048)","(14.0, 25.0, 23.0)","(101.0, 320.0, 264.0)"
16-12-2022 13:14:35.501647,"(15.0, 20.0, 19.129032258064516)","(9.0, 13.5, 12.807692307692308)","(16.0, 32.0, 31.058823529411764)","(21.0, 36.0, 35.05882352941177)","(51.0, 65.0, 62.5)","(101.0, 380.0, 320.0)","(91.0, 200.0, 190.0)","(101.0, 200.0, 226.66666666666666)","(1.75, 1.79, 1.7674418604651163)","(21.0, 48.0, 45.93103448275862)","(5.0, 6.4, 6.328)","(14.0, 25.0, 24.59090909090909)","(101.0, 320.0, 272.0)"
16-12-2022 13:14:37.301477,"(15.0, 20.0, 19.129032258064516)","(9.0, 13.5, 12.807692307692308)","(16.0, 34.0, 31.058823529411764)","(21.0, 36.0, 35.05882352941177)","(51.0, 65.0, 60.90909090909091)","(101.0, 370.0, 317.1428571428571)","(91.0, 200.0, 182.85714285714286)","(101.0, 250.0, 215.0)","(1.75, 1.77, 1.7720754716981133)","(21.0, 48.0, 45.5)","(5.0, 6.4, 6.313725490196079)","(14.0, 25.0, 24.647058823529413)","(101.0, 320.0, 293.3333333333333)"
16-12-2022 13:14:38.894737,"(15.0, 20.0, 19.129032258064516)","(9.0, 13.5, 12.807692307692308)","(16.0, 34.0, 31.058823529411764)","(21.0, 36.0, 35.05882352941177)","(51.0, 70.0, 60.90909090909091)","(101.0, 360.0, 320.0)","(91.0, 190.0, 170.0)","(101.0, 240.0, 222.0)","(1.75, 1.78, 1.7736842105263158)","(21.0, 48.0, 45.5)","(5.0, 6.4, 6.313725490196079)","(14.0, 25.0, 24.5)","(101.0, 320.0, 293.3333333333333)"
16-12-2022 13:14:40.487703,"(15.0, 20.0, 19.129032258064516)","(9.0, 13.5, 12.807692307692308)","(16.0, 34.0, 31.058823529411764)","(21.0, 36.0, 34.4)","(51.0, 70.0, 60.90909090909091)","(101.0, 360.0, 322.8571428571429)","(91.0, 190.0, 170.0)","(101.0, 240.0, 202.5)","(1.75, 1.78, 1.7769675090252708)","(21.0, 48.0, 45.5)","(5.0, 6.4, 6.313725490196079)","(14.0, 25.0, 25.94736842105263)","(101.0, 320.0, 302.85714285714283)"
16-12-2022 13:14:41.981139,"(15.0, 20.0, 19.129032258064516)","(9.0, 13.5, 12.735294117647058)","(16.0, 34.0, 31.058823529411764)","(21.0, 36.0, 33.84615384615385)","(51.0, 70.0, 60.847457627118644)","(101.0, 360.0, 280.0)","(91.0, 190.0, 180.0)","(101.0, 240.0, 220.0)","(1.75, 1.78, 1.7891666666666668)","(21.0, 48.0, 45.27272727272727)","(5.0, 6.4, 6.313725490196079)","(14.0, 27.0, 24.2)","(101.0, 320.0, 302.85714285714283)"
16-12-2022 13:14:43.463423,"(15.0, 20.0, 19.53448275862069)","(9.0, 13.5, 12.833333333333334)","(16.0, 34.0, 32.07692307692308)","(21.0, 36.0, 34.25)","(51.0, 70.0, 61.07142857142857)","(101.0, 360.0, 286.6666666666667)","(91.0, 190.0, 170.0)","(101.0, 240.0, 222.0)","(1.75, 1.8, 1.7581262327416174)","(21.0, 48.0, 45.27272727272727)","(5.0, 6.4, 6.333333333333334)","(14.0, 27.0, 24.375)","(101.0, 320.0, 305.0)"
16-12-2022 13:14:45.008730,"(15.0, 20.0, 19.53448275862069)","(9.0, 13.5, 12.833333333333334)","(16.0, 34.0, 32.07692307692308)","(21.0, 36.0, 34.25)","(51.0, 70.0, 61.52542372881356)","(101.0, 360.0, 286.6666666666667)","(91.0, 190.0, 181.66666666666669)","(101.0, 240.0, 222.0)","(1.75, 1.76, 1.754023178807947)","(21.0, 48.0, 45.27272727272727)","(5.0, 6.4, 6.333333333333334)","(14.0, 27.0, 24.9)","(101.0, 320.0, 305.0)"
16-12-2022 13:14:46.488644,"(15.0, 20.0, 19.53448275862069)","(9.0, 13.5, 12.833333333333334)","(16.0, 34.0, 32.166666666666664)","(21.0, 36.0, 34.25)","(51.0, 70.0, 61.52542372881356)","(101.0, 360.0, 323.3333333333333)","(91.0, 190.0, 184.28571428571428)","(101.0, 240.0, 222.0)","(1.75, 1.76, 1.754023178807947)","(21.0, 48.0, 45.142857142857146)","(5.0, 6.4, 6.34)","(14.0, 27.0, 24.9)","(101.0, 320.0, 305.0)"
16-12-2022 13:14:47.917499,"(15.0, 20.0, 19.53448275862069)","(9.0, 13.5, 12.833333333333334)","(16.0, 34.0, 32.166666666666664)","(21.0, 36.0, 33.64705882352941)","(51.0, 70.0, 65.6896551724138)","(101.0, 360.0, 323.3333333333333)","(91.0, 190.0, 175.0)","(101.0, 240.0, 222.0)","(1.75, 1.76, 1.7545648604269295)","(21.0, 48.0, 45.0)","(5.0, 6.4, 6.481632653061225)","(14.0, 27.0, 25.5)","(101.0, 320.0, 295.0)"
16-12-2022 13:14:49.373364,"(15.0, 19.5, 19.357142857142858)","(9.0, 13.5, 12.69047619047619)","(16.0, 34.0, 32.166666666666664)","(21.0, 36.0, 33.64705882352941)","(51.0, 70.0, 65.37735849056604)","(101.0, 360.0, 323.3333333333333)","(91.0, 190.0, 183.33333333333334)","(101.0, 240.0, 222.0)","(1.75, 1.76, 1.7546784565916398)","(21.0, 48.0, 44.869565217391305)","(5.0, 6.6, 6.4884615384615385)","(14.0, 27.0, 25.5)","(101.0, 320.0, 300.0)"
16-12-2022 13:14:50.872147,"(15.0, 20.0, 19.147058823529413)","(9.0, 13.5, 12.69047619047619)","(16.0, 34.0, 32.166666666666664)","(21.0, 36.0, 33.64705882352941)","(51.0, 70.0, 65.37735849056604)","(101.0, 360.0, 300.0)","(91.0, 190.0, 183.33333333333334)","(101.0, 240.0, 222.0)","(1.75, 1.76, 1.7546784565916398)","(21.0, 48.0, 44.869565217391305)","(5.0, 6.6, 6.483636363636363)","(14.0, 27.0, 25.5)","(101.0, 320.0, 300.0)"
16-12-2022 13:14:52.331373,"(15.0, 20.0, 19.560606060606062)","(9.0, 13.5, 12.69047619047619)","(16.0, 34.0, 32.166666666666664)","(21.0, 36.0, 33.64705882352941)","(51.0, 70.0, 65.37735849056604)","(101.0, 360.0, 300.0)","(91.0, 190.0, 183.33333333333334)","(101.0, 240.0, 222.0)","(1.75, 1.76, 1.7546784565916398)","(21.0, 48.0, 43.68)","(5.0, 6.6, 6.483636363636363)","(14.0, 27.0, 25.5)","(101.0, 320.0, 300.0)"
16-12-2022 13:14:53.740072,"(15.0, 20.0, 19.58695652173913)","(9.0, 13.5, 12.69047619047619)","(16.0, 34.0, 32.166666666666664)","(21.0, 36.0, 33.64705882352941)","(51.0, 70.0, 65.37735849056604)","(101.0, 360.0, 300.0)","(91.0, 190.0, 183.33333333333334)","(101.0, 240.0, 222.0)","(1.75, 1.76, 1.7546784565916398)","(21.0, 48.0, 43.68)","(5.0, 6.6, 6.483636363636363)","(14.0, 27.0, 25.5)","(101.0, 320.0, 300.0)"
16-12-2022 13:14:55.187992,"(15.0, 20.0, 19.58695652173913)","(9.0, 13.5, 12.69047619047619)","(16.0, 34.0, 32.705882352941174)","(21.0, 36.0, 34.0)","(51.0, 70.0, 65.37735849056604)","(101.0, 360.0, 300.0)","(91.0, 190.0, 183.33333333333334)","(101.0, 240.0, 222.0)","(1.75, 1.76, 1.7545469522240527)","(21.0, 48.0, 43.68)","(5.0, 6.6, 6.4270270270270276)","(14.0, 27.0, 25.5)","(101.0, 320.0, 300.0)"
16-12-2022 13:14:56.603072,"(15.0, 20.0, 19.610169491525422)","(9.0, 13.5, 12.595238095238095)","(16.0, 34.0, 32.705882352941174)","(21.0, 36.0, 34.0)","(51.0, 70.0, 65.37735849056604)","(101.0, 360.0, 300.0)","(91.0, 190.0, 183.33333333333334)","(101.0, 240.0, 222.0)","(1.75, 1.76, 1.7545469522240527)","(21.0, 48.0, 43.5)","(5.0, 6.6, 6.469387755102041)","(14.0, 27.0, 25.894736842105264)","(101.0, 320.0, 300.0)"
16-12-2022 13:14:58.014709,"(15.0, 20.0, 19.610169491525422)","(9.0, 13.0, 12.548780487804878)","(16.0, 34.0, 32.77777777777778)","(21.0, 36.0, 34.0)","(51.0, 70.0, 65.37735849056604)","(101.0, 360.0, 300.0)","(91.0, 190.0, 183.33333333333334)","(101.0, 240.0, 235.0)","(1.75, 1.76, 1.7545379537953796)","(21.0, 48.0, 43.5)","(5.0, 6.6, 6.491891891891892)","(14.0, 27.0, 26.25)","(101.0, 320.0, 300.0)"
16-12-2022 13:14:59.474709,"(15.0, 20.0, 19.610169491525422)","(9.0, 13.0, 12.548780487804878)","(16.0, 34.0, 32.705882352941174)","(21.0, 36.0, 34.0)","(51.0, 70.0, 65.37735849056604)","(101.0, 360.0, 300.0)","(91.0, 190.0, 183.33333333333334)","(101.0, 290.0, 220.0)","(1.75, 1.76, 1.754233449477352)","(21.0, 48.0, 43.5)","(5.0, 6.6, 6.47906976744186)","(14.0, 27.0, 25.833333333333332)","(101.0, 320.0, 292.5)"
16-12-2022 13:15:00.852856,"(15.0, 20.0, 19.53061224489796)","(9.0, 13.0, 12.51086956521739)","(16.0, 34.0, 32.625)","(21.0, 36.0, 34.0)","(51.0, 70.0, 65.37735849056604)","(101.0, 360.0, 300.0)","(91.0, 190.0, 183.33333333333334)","(101.0, 280.0, 220.0)","(1.75, 1.76, 1.7684045584045585)","(21.0, 48.0, 43.5)","(5.0, 6.6, 6.473913043478261)","(14.0, 27.0, 25.764705882352942)","(101.0, 330.0, 305.0)"
16-12-2022 13:15:02.242047,"(15.0, 20.0, 19.53061224489796)","(9.0, 13.0, 12.51086956521739)","(16.0, 34.0, 32.625)","(21.0, 36.0, 33.53846153846154)","(51.0, 70.0, 65.07936507936508)","(101.0, 360.0, 300.0)","(91.0, 190.0, 183.33333333333334)","(101.0, 280.0, 205.0)","(1.75, 1.77, 1.791436170212766)","(21.0, 48.0, 40.61538461538461)","(5.0, 6.6, 6.451515151515152)","(14.0, 27.0, 25.95)","(101.0, 320.0, 305.0)"
16-12-2022 13:15:03.684107,"(15.0, 19.5, 19.0)","(9.0, 12.5, 11.791666666666666)","(16.0, 34.0, 32.05714285714286)","(21.0, 36.0, 32.26086956521739)","(51.0, 70.0, 61.21621621621622)","(101.0, 360.0, 300.0)","(91.0, 190.0, 185.0)","(101.0, 280.0, 205.0)","(1.75, 1.8, 1.815)","(21.0, 48.0, 40.57142857142857)","(5.0, 6.6, 6.435483870967742)","(14.0, 27.0, 25.17241379310345)","(101.0, 320.0, 305.0)"
16-12-2022 13:15:05.100230,"(15.0, 19.0, 18.821428571428573)","(9.0, 12.0, 11.764705882352942)","(16.0, 34.0, 32.05128205128205)","(21.0, 34.0, 32.26086956521739)","(51.0, 70.0, 61.285714285714285)","(101.0, 360.0, 316.0)","(91.0, 190.0, 185.0)","(101.0, 280.0, 205.0)","(1.75, 1.82, 1.8282539682539682)","(21.0, 44.0, 40.266666666666666)","(5.0, 6.6, 6.435483870967742)","(14.0, 26.0, 25.17241379310345)","(101.0, 320.0, 305.0)"
16-12-2022 13:15:06.460250,"(15.0, 18.5, 18.321428571428573)","(9.0, 12.0, 11.764705882352942)","(16.0, 34.0, 32.05128205128205)","(21.0, 34.0, 31.866666666666667)","(51.0, 70.0, 61.285714285714285)","(101.0, 360.0, 305.0)","(91.0, 190.0, 185.71428571428572)","(101.0, 280.0, 205.0)","(1.75, 1.83, 1.8211278195488723)","(21.0, 44.0, 41.0)","(5.0, 6.6, 6.45)","(14.0, 26.0, 25.210526315789473)","(101.0, 320.0, 300.0)"
16-12-2022 13:15:07.928475,"(15.0, 18.5, 18.192307692307693)","(9.0, 12.0, 11.875)","(16.0, 34.0, 32.05128205128205)","(21.0, 32.0, 32.78787878787879)","(51.0, 70.0, 61.285714285714285)","(101.0, 360.0, 305.0)","(91.0, 190.0, 185.71428571428572)","(101.0, 280.0, 205.0)","(1.75, 1.83, 1.8211278195488723)","(21.0, 44.0, 41.0)","(5.0, 6.6, 6.45)","(14.0, 26.0, 25.210526315789473)","(101.0, 330.0, 300.0)"
16-12-2022 13:15:09.363510,"(16.0, 18.0, 17.807692307692307)","(9.0, 12.0, 11.733333333333333)","(16.0, 34.0, 30.020408163265305)","(21.0, 34.0, 32.666666666666664)","(51.0, 70.0, 61.25)","(101.0, 360.0, 305.0)","(91.0, 190.0, 185.71428571428572)","(101.0, 280.0, 205.0)","(1.7, 1.83, 1.8211278195488723)","(21.0, 44.0, 41.0)","(5.0, 6.6, 6.45)","(14.0, 26.0, 24.928571428571427)","(101.0, 320.0, 300.0)"
16-12-2022 13:15:10.737726,"(16.0, 18.0, 17.807692307692307)","(9.0, 12.0, 11.733333333333333)","(16.0, 34.0, 30.020408163265305)","(21.0, 34.0, 32.666666666666664)","(51.0, 70.0, 61.25)","(101.0, 360.0, 305.0)","(91.0, 190.0, 185.71428571428572)","(101.0, 280.0, 205.0)","(1.7, 1.83, 1.8211278195488723)","(21.0, 44.0, 41.0)","(5.0, 6.6, 6.45)","(14.0, 26.0, 24.928571428571427)","(101.0, 320.0, 300.0)"
16-12-2022 13:15:12.151440,"(16.0, 18.0, 17.75862068965517)","(9.0, 12.0, 11.682926829268293)","(16.0, 34.0, 29.96153846153846)","(21.0, 34.0, 32.60606060606061)","(51.0, 70.0, 61.25)","(101.0, 360.0, 286.6666666666667)","(91.0, 190.0, 185.71428571428572)","(101.0, 280.0, 205.0)","(1.7, 1.83, 1.8211278195488723)","(21.0, 44.0, 41.0)","(5.0, 6.6, 6.45)","(14.0, 26.0, 24.928571428571427)","(101.0, 320.0, 300.0)"
16-12-2022 13:15:13.556625,"(16.0, 18.0, 17.774193548387096)","(9.0, 12.0, 11.69767441860465)","(16.0, 34.0, 30.44736842105263)","(21.0, 34.0, 32.64705882352941)","(51.0, 70.0, 61.55172413793103)","(101.0, 360.0, 283.3333333333333)","(91.0, 190.0, 185.71428571428572)","(101.0, 280.0, 210.0)","(1.7, 1.83, 1.821917808219178)","(21.0, 44.0, 41.0)","(5.0, 6.6, 6.481632653061225)","(14.0, 26.0, 24.733333333333334)","(101.0, 320.0, 300.0)"
16-12-2022 13:15:14.982744,"(16.0, 18.0, 17.774193548387096)","(9.0, 12.0, 11.69767441860465)","(16.0, 34.0, 30.166666666666668)","(21.0, 34.0, 32.64705882352941)","(51.0, 70.0, 60.925925925925924)","(101.0, 350.0, 280.0)","(91.0, 190.0, 185.71428571428572)","(101.0, 270.0, 191.42857142857142)","(1.7, 1.83, 1.8218620689655174)","(21.0, 44.0, 42.2)","(5.0, 6.6, 6.430000000000001)","(14.0, 26.0, 24.53846153846154)","(101.0, 320.0, 300.0)"
16-12-2022 13:15:16.460147,"(16.0, 18.0, 17.681818181818183)","(9.0, 12.0, 11.323529411764707)","(16.0, 34.0, 29.795454545454547)","(21.0, 34.0, 32.523809523809526)","(51.0, 70.0, 61.12676056338028)","(101.0, 340.0, 280.0)","(91.0, 190.0, 178.0)","(101.0, 260.0, 215.0)","(1.7, 1.83, 1.827490909090909)","(21.0, 44.0, 40.2)","(5.0, 6.6, 6.434883720930233)","(14.0, 26.0, 24.733333333333334)","(101.0, 320.0, 300.0)"
16-12-2022 13:15:17.845811,"(16.0, 18.0, 17.64)","(9.0, 12.0, 11.292307692307693)","(16.0, 34.0, 29.875)","(21.0, 34.0, 32.56410256410256)","(51.0, 70.0, 60.59701492537313)","(101.0, 340.0, 280.0)","(91.0, 190.0, 178.0)","(101.0, 250.0, 200.0)","(1.7, 1.83, 1.8274157303370788)","(21.0, 44.0, 40.2)","(5.0, 6.6, 6.4225)","(14.0, 26.0, 24.733333333333334)","(101.0, 320.0, 305.0)"
16-12-2022 13:15:19.268050,"(16.0, 18.0, 17.526315789473685)","(9.0, 12.0, 11.292307692307693)","(16.0, 34.0, 29.875)","(21.0, 34.0, 32.833333333333336)","(51.0, 70.0, 60.59701492537313)","(101.0, 340.0, 280.0)","(91.0, 190.0, 178.0)","(101.0, 240.0, 195.0)","(1.7, 1.83, 1.8274157303370788)","(21.0, 44.0, 40.2)","(5.0, 6.6, 6.4225)","(14.0, 26.0, 24.733333333333334)","(101.0, 320.0, 305.0)"
16-12-2022 13:15:20.668183,"(16.0, 18.0, 17.526315789473685)","(9.0, 12.0, 11.292307692307693)","(16.0, 34.0, 29.875)","(21.0, 34.0, 32.833333333333336)","(51.0, 70.0, 60.59701492537313)","(101.0, 340.0, 280.0)","(91.0, 190.0, 178.0)","(101.0, 240.0, 195.0)","(1.7, 1.83, 1.8266666666666667)","(21.0, 44.0, 40.2)","(5.0, 6.6, 6.4225)","(14.0, 26.0, 24.733333333333334)","(101.0, 320.0, 305.0)"
16-12-2022 13:15:22.074475,"(16.0, 18.0, 17.526315789473685)","(9.0, 12.0, 11.292307692307693)","(16.0, 34.0, 29.875)","(21.0, 34.0, 32.75555555555555)","(51.0, 70.0, 60.59701492537313)","(101.0, 340.0, 280.0)","(91.0, 190.0, 167.82608695652175)","(101.0, 240.0, 195.0)","(1.7, 1.83, 1.8298181818181818)","(21.0, 44.0, 40.2)","(5.0, 6.6, 6.4195652173913045)","(14.0, 26.0, 24.733333333333334)","(101.0, 320.0, 305.0)"
