,American Russ,Ebony King,Hanibal Hero,Mahjing,Dirty Grin,Gringotts,Shakattak,Tapin Three,Terrestar
11-01-2023 15:49:13.207697,"(71.0, 120.0, 118.0952380952381)","(15.0, 20.0, 19.539473684210527)","(21.0, 28.0, 27.664473684210527)","(101.0, 540.0, 293.51351351351354)","(10.0, 12.0, 11.78061224489796)","(3.8, 4.3, 4.24136690647482)","(6.0, 6.8, 6.729574223245109)","(2.7, 3.15, 3.1046172539489674)","(8.0, 9.2, 9.081159420289854)"
11-01-2023 15:49:14.477422,"(71.0, 120.0, 118.62068965517241)","(15.0, 20.0, 19.756302521008404)","(21.0, 28.0, 27.653061224489797)","(101.0, 330.0, 302.8571428571429)","(10.0, 12.0, 11.783783783783784)","(3.8, 4.3, 4.240931989924433)","(6.0, 6.8, 6.793877551020408)","(2.7, 3.15, 3.106965761511216)","(8.0, 9.2, 9.094117647058823)"
11-01-2023 15:49:15.738030,"(71.0, 120.0, 118.62068965517241)","(15.0, 20.0, 19.756302521008404)","(21.0, 28.0, 27.653061224489797)","(101.0, 320.0, 299.0)","(10.0, 12.0, 11.764705882352942)","(3.8, 4.3, 4.242067307692308)","(6.0, 6.8, 6.796213425129087)","(2.7, 3.15, 3.0979452054794523)","(8.0, 9.2, 9.111888111888112)"
11-01-2023 15:49:17.132531,"(71.0, 120.0, 118.33333333333333)","(15.0, 20.0, 19.824468085106382)","(21.0, 28.0, 27.640845070422536)","(101.0, 320.0, 299.0)","(10.0, 12.0, 11.787321063394684)","(3.8, 4.3, 4.220182094081943)","(6.0, 6.8, 6.797689768976897)","(2.7, 3.1, 3.123838824930528)","(8.0, 9.2, 9.132954545454545)"
11-01-2023 15:49:18.538631,"(71.0, 120.0, 118.69565217391305)","(15.0, 20.0, 19.89144736842105)","(21.0, 28.0, 27.640845070422536)","(101.0, 320.0, 299.0)","(10.0, 12.0, 11.783838383838384)","(3.8, 4.3, 4.215514592933948)","(6.0, 6.8, 6.8785529715762275)","(2.7, 3.15, 3.096670030272452)","(8.0, 9.2, 9.1121387283237)"
11-01-2023 15:49:19.891928,"(71.0, 130.0, 127.5)","(15.0, 20.0, 19.903508771929825)","(21.0, 28.0, 27.548672566371682)","(101.0, 320.0, 299.0)","(10.0, 12.0, 11.81489841986456)","(3.8, 4.3, 4.216036308623298)","(6.0, 7.0, 6.868269230769231)","(2.7, 3.1, 3.0974260958205915)","(8.0, 9.2, 9.093975903614458)"
11-01-2023 15:49:21.266622,"(71.0, 130.0, 125.71428571428571)","(15.0, 21.0, 20.39252336448598)","(21.0, 28.0, 27.548672566371682)","(101.0, 320.0, 299.0)","(10.0, 12.0, 11.818181818181818)","(3.8, 4.3, 4.209457364341086)","(6.0, 7.0, 6.875783475783476)","(2.7, 3.1, 3.1035266457680253)","(8.0, 9.2, 9.037125748502994)"
11-01-2023 15:49:22.791244,"(71.0, 130.0, 123.75)","(15.0, 21.0, 20.381818181818183)","(21.0, 28.0, 27.53913043478261)","(101.0, 320.0, 299.0)","(10.0, 12.0, 11.818181818181818)","(3.8, 4.3, 4.22617728531856)","(6.0, 7.0, 6.888082901554404)","(2.7, 3.15, 3.0959633481921744)","(8.0, 9.2, 8.996753246753247)"
11-01-2023 15:49:24.358090,"(71.0, 130.0, 123.75)","(15.0, 21.0, 20.51)","(21.0, 28.0, 27.516129032258064)","(101.0, 320.0, 290.8333333333333)","(10.0, 12.0, 11.806741573033708)","(3.8, 4.3, 4.222749590834697)","(6.0, 7.0, 6.894894146948942)","(2.7, 3.1, 3.0980119284294236)","(8.0, 9.0, 8.926932084309133)"
11-01-2023 15:49:25.683917,"(71.0, 130.0, 123.75)","(15.0, 21.0, 20.51)","(21.0, 28.0, 27.508196721311474)","(101.0, 320.0, 290.8333333333333)","(10.0, 12.0, 11.791767554479419)","(3.8, 4.3, 4.221917808219178)","(6.0, 7.0, 6.909111617312073)","(2.7, 3.1, 3.0976059438635115)","(8.0, 9.0, 8.883333333333333)"
11-01-2023 15:49:27.031567,"(81.0, 130.0, 123.10344827586206)","(15.0, 21.0, 20.51)","(21.0, 28.0, 27.508196721311474)","(101.0, 320.0, 290.8333333333333)","(10.0, 12.0, 11.791767554479419)","(3.8, 4.3, 4.1558441558441555)","(6.0, 7.0, 6.916686967113276)","(2.7, 3.1, 3.097323943661972)","(8.0, 9.0, 8.880568720379147)"
11-01-2023 15:49:28.443801,"(81.0, 130.0, 122.3076923076923)","(15.0, 21.0, 20.455357142857142)","(21.0, 28.0, 27.53913043478261)","(101.0, 320.0, 295.0)","(10.0, 12.0, 11.81462140992167)","(3.8, 4.2, 4.156482045039562)","(6.0, 7.0, 6.870337738619677)","(2.7, 3.1, 3.0966189111747853)","(8.0, 9.0, 8.771689497716896)"
11-01-2023 15:49:29.783260,"(81.0, 130.0, 122.0)","(15.0, 21.0, 20.641176470588235)","(21.0, 28.0, 27.54310344827586)","(101.0, 320.0, 280.0)","(10.0, 12.0, 11.812664907651715)","(3.8, 4.2, 4.157451782583284)","(6.0, 7.0, 6.853651266766021)","(2.7, 3.1, 3.1233447488584476)","(8.0, 8.8, 8.766511627906977)"
11-01-2023 15:49:30.961040,"(81.0, 120.0, 112.70833333333333)","(15.0, 21.0, 20.641176470588235)","(21.0, 28.0, 27.54310344827586)","(101.0, 320.0, 280.0)","(10.0, 12.0, 11.812664907651715)","(3.8, 4.2, 4.154088050314465)","(6.0, 7.0, 6.8475513428120065)","(2.7, 3.15, 3.112295081967213)","(8.0, 8.8, 8.723448275862069)"
11-01-2023 15:49:32.163941,"(81.0, 120.0, 113.13725490196079)","(15.0, 21.0, 20.65921787709497)","(21.0, 28.0, 27.55263157894737)","(101.0, 330.0, 278.84615384615387)","(10.0, 12.0, 11.79088471849866)","(3.8, 4.2, 4.1546302465023315)","(6.0, 7.0, 6.850965250965251)","(2.7, 3.15, 3.1073567708333334)","(8.0, 8.8, 8.731914893617022)"
11-01-2023 15:49:33.427768,"(81.0, 120.0, 113.07692307692308)","(15.0, 21.0, 20.704347826086956)","(21.0, 28.0, 27.55263157894737)","(101.0, 330.0, 278.84615384615387)","(10.0, 12.0, 11.79088471849866)","(3.8, 4.2, 4.152243804420629)","(6.0, 7.0, 6.867924528301887)","(2.7, 3.15, 3.107662463627546)","(8.0, 8.8, 8.731914893617022)"
11-01-2023 15:49:34.724211,"(81.0, 120.0, 113.07692307692308)","(15.0, 21.0, 20.298969072164947)","(21.0, 28.0, 27.55263157894737)","(101.0, 330.0, 278.84615384615387)","(10.0, 12.0, 11.79088471849866)","(3.8, 4.2, 4.152243804420629)","(6.0, 7.0, 6.88185595567867)","(2.7, 3.15, 3.1188021228203184)","(8.0, 8.8, 8.847536231884058)"
11-01-2023 15:49:36.042351,"(81.0, 120.0, 113.6923076923077)","(16.0, 21.0, 20.413333333333334)","(21.0, 28.0, 28.892857142857142)","(101.0, 330.0, 284.2307692307692)","(10.0, 12.0, 11.822505800464038)","(3.8, 4.2, 4.162300683371298)","(6.0, 7.0, 6.883770375620127)","(2.7, 3.15, 3.1144346431435443)","(8.0, 9.0, 8.75357142857143)"
11-01-2023 15:49:37.330389,"(81.0, 120.0, 110.88888888888889)","(16.0, 21.0, 20.413333333333334)","(21.0, 29.0, 28.892857142857142)","(101.0, 330.0, 284.2307692307692)","(10.0, 12.0, 11.80089485458613)","(3.8, 4.2, 4.112089201877934)","(6.0, 7.0, 6.883122362869198)","(2.7, 3.15, 3.1143775100401605)","(8.0, 8.8, 8.75744680851064)"
11-01-2023 15:49:38.620108,"(81.0, 120.0, 110.88888888888889)","(16.0, 21.0, 20.413333333333334)","(21.0, 30.0, 29.16)","(101.0, 330.0, 284.2307692307692)","(10.0, 12.0, 11.80089485458613)","(3.8, 4.2, 4.112089201877934)","(6.0, 7.0, 6.884982698961938)","(2.7, 3.15, 3.1197752808988763)","(8.0, 8.8, 8.744444444444445)"
11-01-2023 15:49:39.902848,"(71.0, 120.0, 110.46511627906976)","(16.0, 21.0, 20.36318407960199)","(21.0, 30.0, 29.275862068965516)","(101.0, 330.0, 273.52941176470586)","(10.0, 12.0, 11.80982905982906)","(3.8, 4.2, 4.095231607629428)","(6.0, 7.0, 6.898320413436692)","(2.7, 3.15, 3.1198496240601505)","(8.0, 8.8, 8.779310344827588)"
11-01-2023 15:49:41.188934,"(71.0, 120.0, 111.27659574468085)","(16.0, 21.0, 20.163636363636364)","(21.0, 30.0, 29.48780487804878)","(101.0, 330.0, 273.52941176470586)","(10.0, 12.0, 11.758152173913043)","(3.8, 4.1, 4.14488359501895)","(6.0, 7.0, 6.900466355762824)","(2.7, 3.15, 3.1229835831548893)","(8.0, 8.8, 8.76875)"
11-01-2023 15:49:42.520155,"(71.0, 120.0, 111.27659574468085)","(16.0, 21.0, 20.32638888888889)","(21.0, 30.0, 29.75)","(101.0, 330.0, 273.52941176470586)","(10.0, 12.0, 11.76536312849162)","(3.8, 4.2, 4.141948051948052)","(6.0, 7.0, 6.896437346437346)","(2.7, 3.15, 3.1223776223776225)","(8.0, 8.8, 8.746218487394959)"
11-01-2023 15:49:43.872573,"(71.0, 120.0, 111.63265306122449)","(16.0, 19.5, 19.449074074074073)","(21.0, 32.0, 29.57777777777778)","(101.0, 330.0, 275.0)","(10.0, 12.0, 11.883486238532111)","(3.8, 4.2, 4.160467980295566)","(6.0, 7.0, 6.895613548028873)","(2.7, 3.15, 3.125679347826087)","(8.0, 8.8, 8.782352941176471)"
11-01-2023 15:49:45.189346,"(71.0, 120.0, 112.3076923076923)","(16.0, 19.0, 18.97517730496454)","(21.0, 30.0, 29.689655172413794)","(101.0, 300.0, 268.0)","(10.0, 12.0, 11.851618705035971)","(3.8, 4.2, 4.163875)","(6.0, 7.0, 6.894035900405327)","(2.7, 3.15, 3.1264106050305913)","(8.0, 8.8, 8.78139534883721)"
11-01-2023 15:49:46.452373,"(71.0, 120.0, 110.9090909090909)","(16.0, 19.0, 18.97517730496454)","(21.0, 30.0, 29.689655172413794)","(101.0, 300.0, 268.0)","(10.0, 12.0, 11.859215017064846)","(3.8, 4.2, 4.163647798742138)","(6.0, 7.0, 6.893666472980825)","(2.7, 3.15, 3.1271108179419524)","(8.0, 8.8, 8.783098591549296)"
11-01-2023 15:49:47.711438,"(71.0, 110.0, 109.70588235294117)","(16.0, 19.0, 18.97517730496454)","(21.0, 30.0, 29.689655172413794)","(101.0, 300.0, 271.05263157894734)","(10.0, 12.0, 11.826863354037267)","(3.8, 4.2, 4.172808764940239)","(6.0, 7.0, 6.89345029239766)","(2.7, 3.15, 3.1224043715846994)","(8.0, 8.8, 8.737254901960785)"
11-01-2023 15:49:48.970937,"(71.0, 110.0, 108.04347826086956)","(16.0, 19.0, 18.95774647887324)","(21.0, 32.0, 29.53846153846154)","(101.0, 330.0, 289.5652173913044)","(10.0, 12.0, 11.827932098765432)","(3.8, 4.2, 4.1834191555097835)","(6.0, 7.0, 6.894682080924856)","(2.7, 3.15, 3.1224258970358814)","(8.0, 8.8, 8.74201680672269)"
11-01-2023 15:49:50.214290,"(71.0, 120.0, 114.61538461538461)","(16.0, 19.0, 18.96078431372549)","(21.0, 30.0, 28.575)","(101.0, 320.0, 294.0740740740741)","(10.0, 12.0, 11.843803056027165)","(3.8, 4.2, 4.18640350877193)","(6.0, 7.0, 6.860948081264108)","(2.7, 3.15, 3.1254526462395544)","(8.0, 8.8, 8.948837209302326)"
11-01-2023 15:49:51.484886,"(71.0, 120.0, 114.61538461538461)","(16.0, 19.0, 18.963815789473685)","(21.0, 29.0, 28.575)","(101.0, 320.0, 283.6363636363636)","(10.0, 12.0, 11.8528)","(3.8, 4.2, 4.173381877022654)","(6.0, 7.0, 6.78974358974359)","(2.7, 3.15, 3.128553459119497)","(8.0, 9.0, 8.980090497737557)"
11-01-2023 15:49:52.755221,"(71.0, 120.0, 116.66666666666667)","(16.0, 19.5, 19.414893617021278)","(21.0, 29.0, 28.508474576271187)","(101.0, 320.0, 283.6363636363636)","(10.0, 12.0, 11.863636363636363)","(3.8, 4.2, 4.18068068068068)","(6.0, 6.8, 6.784029038112522)","(2.7, 3.15, 3.118311808118081)","(8.0, 9.0, 9.086764705882352)"
11-01-2023 15:49:54.068733,"(71.0, 120.0, 116.5)","(16.0, 19.5, 19.43548387096774)","(21.0, 29.0, 28.486725663716815)","(101.0, 320.0, 283.6363636363636)","(10.0, 12.0, 11.87542662116041)","(3.8, 4.2, 4.209404990403071)","(6.0, 6.8, 6.775431861804223)","(2.7, 3.15, 3.107967032967033)","(8.0, 9.2, 9.083720930232557)"
11-01-2023 15:49:55.278490,"(71.0, 120.0, 116.5)","(16.0, 19.5, 19.43548387096774)","(21.0, 29.0, 28.314814814814813)","(101.0, 320.0, 284.44444444444446)","(10.0, 12.0, 11.87542662116041)","(3.8, 4.3, 4.236512261580382)","(6.0, 6.8, 6.777067669172932)","(2.7, 3.15, 3.1067231075697213)","(8.0, 9.2, 9.049696969696969)"
11-01-2023 15:49:56.558814,"(71.0, 120.0, 116.5)","(16.0, 19.5, 19.75581395348837)","(21.0, 29.0, 28.314814814814813)","(101.0, 320.0, 284.44444444444446)","(10.0, 12.0, 11.917808219178083)","(3.8, 4.3, 4.226029654036244)","(6.0, 6.8, 6.797967479674797)","(2.7, 3.15, 3.0977488151658767)","(8.0, 9.2, 9.085714285714285)"
11-01-2023 15:49:57.873090,"(71.0, 110.0, 108.92857142857143)","(16.0, 20.0, 19.477272727272727)","(21.0, 29.0, 27.7479674796748)","(101.0, 320.0, 270.5882352941176)","(10.0, 12.0, 12.067039106145252)","(3.8, 4.3, 4.242511346444781)","(6.0, 6.8, 6.818651362984218)","(2.7, 3.1, 3.086311475409836)","(8.0, 9.2, 9.028813559322034)"
11-01-2023 15:49:59.201596,"(71.0, 110.0, 107.88732394366197)","(16.0, 19.5, 21.56737588652482)","(21.0, 28.0, 29.428571428571427)","(101.0, 280.0, 295.3333333333333)","(10.0, 12.5, 12.143023255813954)","(3.8, 4.3, 4.242706964520368)","(6.0, 7.0, 6.792276422764227)","(2.7, 3.1, 3.076085141903172)","(8.0, 9.2, 8.707042253521127)"
11-01-2023 15:50:00.452145,"(71.0, 130.0, 122.63157894736842)","(16.0, 22.0, 21.56737588652482)","(21.0, 30.0, 29.753846153846155)","(101.0, 330.0, 295.3333333333333)","(10.0, 12.5, 12.145788336933045)","(3.8, 4.3, 4.242323097463284)","(6.0, 6.8, 6.7631477927063335)","(2.7, 3.1, 3.077122015915119)","(8.0, 8.8, 8.700751879699249)"
11-01-2023 15:50:01.703916,"(71.0, 130.0, 121.11111111111111)","(16.0, 22.0, 20.258064516129032)","(21.0, 30.0, 29.768115942028984)","(101.0, 330.0, 307.14285714285717)","(10.0, 12.5, 12.161157024793388)","(3.8, 4.3, 4.2461146496815285)","(6.0, 6.8, 6.765674255691769)","(2.7, 3.1, 3.0978063540090774)","(8.0, 8.8, 8.715841584158417)"
11-01-2023 15:50:02.884750,"(71.0, 120.0, 116.25)","(16.0, 21.0, 20.258064516129032)","(21.0, 30.0, 29.768115942028984)","(101.0, 320.0, 307.14285714285717)","(10.0, 12.5, 12.185220729366602)","(3.8, 4.3, 4.25049504950495)","(6.0, 6.8, 6.770577933450087)","(2.7, 3.1, 3.098244781783681)","(8.0, 8.8, 8.713705583756346)"
11-01-2023 15:50:04.153808,"(71.0, 120.0, 115.16129032258064)","(16.0, 21.0, 20.38888888888889)","(21.0, 30.0, 29.77777777777778)","(101.0, 320.0, 307.14285714285717)","(10.0, 12.5, 12.272859216255442)","(3.7, 4.3, 4.252380952380952)","(6.0, 6.8, 6.770526315789473)","(2.7, 3.1, 3.0981592039800994)","(8.0, 8.8, 8.712280701754386)"
11-01-2023 15:50:05.658046,"(71.0, 120.0, 115.16129032258064)","(16.0, 21.0, 20.38888888888889)","(21.0, 30.0, 28.78048780487805)","(101.0, 320.0, 307.14285714285717)","(10.0, 12.5, 12.272859216255442)","(3.7, 4.3, 4.252380952380952)","(6.0, 6.8, 6.753700787401574)","(2.7, 3.1, 3.092123585726719)","(8.0, 8.8, 8.725)"
11-01-2023 15:50:07.063301,"(71.0, 120.0, 115.88235294117646)","(16.0, 21.0, 20.416666666666668)","(21.0, 29.0, 29.163636363636364)","(101.0, 320.0, 314.0)","(10.0, 12.5, 12.262768817204302)","(3.7, 4.3, 4.253630573248407)","(6.0, 6.8, 6.762126245847176)","(2.7, 3.1, 3.0936041083099908)","(8.0, 8.8, 8.737297297297298)"
11-01-2023 15:50:08.676253,"(71.0, 120.0, 115.0)","(16.0, 21.0, 20.582089552238806)","(21.0, 30.0, 28.734375)","(101.0, 320.0, 315.0)","(10.0, 12.5, 12.312267657992566)","(3.7, 4.3, 4.2436893203883495)","(6.0, 6.8, 6.772370486656201)","(2.7, 3.1, 3.0954623287671232)","(8.0, 8.8, 8.747956989247312)"
11-01-2023 15:50:10.071998,"(71.0, 120.0, 115.45454545454545)","(16.0, 21.0, 20.661016949152543)","(21.0, 29.0, 28.734375)","(101.0, 320.0, 313.0769230769231)","(10.0, 12.5, 12.30626598465473)","(3.7, 4.3, 4.227765237020316)","(6.0, 6.8, 6.748976807639836)","(2.7, 3.1, 3.098835341365462)","(8.0, 8.8, 8.796011396011396)"
11-01-2023 15:50:11.447551,"(71.0, 120.0, 115.71428571428571)","(16.0, 21.0, 20.733333333333334)","(21.0, 29.0, 28.734375)","(101.0, 320.0, 307.39130434782606)","(10.0, 12.5, 12.239690721649485)","(3.7, 4.3, 4.221319796954315)","(6.0, 6.8, 6.747042253521126)","(2.7, 3.1, 3.105122494432071)","(8.0, 8.8, 8.839304347826086)"
11-01-2023 15:50:12.766887,"(71.0, 120.0, 115.71428571428571)","(16.0, 21.0, 20.733333333333334)","(21.0, 29.0, 28.734375)","(101.0, 330.0, 317.0)","(10.0, 12.5, 12.239690721649485)","(3.7, 4.3, 4.252854511970534)","(6.0, 6.8, 6.756456456456457)","(2.7, 3.15, 3.073034398034398)","(8.0, 9.0, 8.892874692874694)"
11-01-2023 15:50:14.132660,"(71.0, 120.0, 115.71428571428571)","(16.0, 21.0, 20.714285714285715)","(21.0, 29.0, 28.770491803278688)","(101.0, 320.0, 317.0)","(10.0, 12.5, 11.931034482758621)","(3.7, 4.3, 4.25668358714044)","(6.0, 6.8, 6.742739726027397)","(2.7, 3.1, 3.0814660309892727)","(8.0, 9.0, 8.856551724137931)"
11-01-2023 15:50:15.496614,"(71.0, 120.0, 115.85365853658537)","(16.0, 21.0, 20.808823529411764)","(21.0, 29.0, 28.770491803278688)","(101.0, 320.0, 317.27272727272725)","(10.0, 12.0, 11.984797297297296)","(3.7, 4.3, 4.235142469470828)","(6.0, 6.8, 6.735300316122234)","(2.7, 3.1, 3.0882558139534884)","(8.0, 9.0, 8.909876543209878)"
11-01-2023 15:50:16.743801,"(71.0, 120.0, 115.9090909090909)","(16.0, 21.0, 20.983050847457626)","(21.0, 29.0, 28.794117647058822)","(101.0, 320.0, 317.27272727272725)","(10.0, 12.0, 11.995238095238095)","(3.7, 4.3, 4.232702702702703)","(6.0, 6.8, 6.735300316122234)","(2.7, 3.1, 3.087375)","(8.0, 9.0, 8.945925925925927)"
11-01-2023 15:50:17.902284,"(71.0, 120.0, 115.9090909090909)","(16.0, 21.0, 20.98181818181818)","(21.0, 29.0, 28.794117647058822)","(101.0, 320.0, 317.27272727272725)","(10.0, 12.0, 11.995332555425904)","(3.7, 4.3, 4.233217993079585)","(6.0, 6.8, 6.743225806451613)","(2.7, 3.1, 3.084051724137931)","(8.0, 9.0, 8.968503937007874)"
11-01-2023 15:50:19.088432,"(71.0, 120.0, 113.94366197183099)","(16.0, 21.0, 20.984615384615385)","(21.0, 29.0, 28.813333333333333)","(101.0, 330.0, 302.14285714285717)","(10.0, 12.0, 11.995332555425904)","(3.7, 4.3, 4.247837837837838)","(6.0, 6.8, 6.743164693218514)","(2.7, 3.1, 3.0795454545454546)","(8.0, 9.0, 8.970289855072464)"
11-01-2023 15:50:20.370685,"(71.0, 120.0, 113.94366197183099)","(16.0, 21.0, 20.986486486486488)","(21.0, 29.0, 28.8)","(101.0, 330.0, 302.14285714285717)","(10.0, 12.0, 11.923809523809524)","(3.7, 4.3, 4.254441624365482)","(6.0, 6.8, 6.792463768115942)","(2.7, 3.1, 3.0618)","(8.0, 9.0, 9.055513307984791)"
11-01-2023 15:50:21.611541,"(71.0, 120.0, 113.94366197183099)","(16.0, 21.0, 20.986486486486488)","(21.0, 29.0, 28.767123287671232)","(101.0, 330.0, 302.14285714285717)","(10.0, 12.0, 11.922330097087379)","(3.7, 4.3, 4.239663865546219)","(6.0, 6.8, 6.7785123966942145)","(2.7, 3.1, 3.0779700115340254)","(8.0, 9.2, 9.066197183098591)"
11-01-2023 15:50:22.887742,"(71.0, 120.0, 113.94366197183099)","(16.0, 21.0, 23.945945945945947)","(21.0, 29.0, 27.666666666666664)","(101.0, 330.0, 5047.0)","(10.0, 12.0, 10.7)","(3.8, 4.3, 4.441818181818181)","(6.0, 6.8, 7.775)","(2.6, 3.1, 3.1475675675675676)","(7.5, 9.2, 7.314285714285714)"
11-01-2023 15:50:24.129555,"(71.0, 320.0, 300.0)","(16.0, 24.0, 23.848837209302324)","(21.0, 44.0, 24.4)","(101.0, 99999, 245.83333333333334)","(10.0, 13.0, 8.55)","(3.8, 4.5, 3.7333333333333334)","(6.0, 8.0, 8.68695652173913)","(2.6, 3.3, 3.1)","(7.5, 9.6, 6.492307692307692)"
11-01-2023 15:50:25.438226,"(71.0, 320.0, 300.0)","(16.0, 32.0, 19.142857142857142)","(21.0, 29.0, 23.75)","(101.0, 1000.0, 386.6666666666667)","(10.0, 10.5, 10.194444444444445)","(3.8, 4.5, 4.383720930232559)","(6.0, 9.0, 8.36)","(2.6, 3.3, 2.8498765432098763)","(7.5, 8.2, 7.109090909090909)"
11-01-2023 15:50:26.662908,"(71.0, 320.0, 300.0)","(16.0, 28.0, 13.86)","(21.0, 28.0, 41.14285714285714)","(101.0, 970.0, 192.5)","(10.0, 10.5, 10.407042253521126)","(3.8, 4.4, 3.6676470588235293)","(6.0, 11.0, 8.4)","(2.6, 2.92, 2.866373626373626)","(7.5, 8.2, 8.376470588235293)"
11-01-2023 15:50:27.911813,"(71.0, 320.0, 215.0)","(16.0, 17.5, 13.86)","(21.0, 44.0, 37.0)","(101.0, 290.0, 195.0)","(10.0, 10.5, 13.703703703703704)","(3.8, 4.7, 4.069999999999999)","(6.0, 10.5, 14.542857142857143)","(2.6, 2.92, 2.8613125)","(7.5, 9.2, 7.608196721311475)"
11-01-2023 15:50:29.182537,"(71.0, 320.0, 215.0)","(16.0, 11.5, 13.9)","(21.0, 44.0, 40.0)","(101.0, 290.0, 192.5)","(10.0, 14.0, 13.897435897435898)","(3.8, 4.1, 3.4076923076923076)","(6.0, 17.0, 15.933333333333334)","(2.6, 3.0, 2.8813636363636363)","(7.5, 8.6, 7.808121827411167)"
11-01-2023 15:50:30.451733,"(71.0, 320.0, 215.0)","(16.0, 14.5, 13.9)","(21.0, 48.0, 40.0)","(101.0, 290.0, 192.5)","(10.0, 14.0, 16.1)","(3.8, 4.1, 4.132)","(6.0, 20.0, 14.333333333333332)","(2.6, 2.9, 2.8010619469026548)","(7.5, 8.6, 8.206153846153846)"
11-01-2023 15:50:31.713919,"(71.0, 320.0, 215.0)","(16.0, 20.0, 9.253333333333334)","(21.0, 50.0, 45.0)","(101.0, 290.0, 192.5)","(10.0, 17.0, 16.1)","(3.8, 4.2, 4.330232558139535)","(6.0, 17.5, 13.5125)","(2.6, 2.84, 2.822222222222222)","(7.5, 8.6, 8.222222222222221)"
11-01-2023 15:50:32.905811,"(71.0, 320.0, 215.0)","(16.0, 20.0, 9.371428571428572)","(21.0, 50.0, 45.0)","(101.0, 290.0, 386.6666666666667)","(10.0, 17.0, 16.1)","(3.8, 4.4, 4.266666666666667)","(6.0, 14.5, 13.675)","(2.6, 2.88, 2.784102564102564)","(7.5, 8.6, 9.183333333333334)"
11-01-2023 15:50:34.052942,"(71.0, 320.0, 250.0)","(16.0, 20.0, 9.542857142857143)","(21.0, 50.0, 45.0)","(101.0, 970.0, 386.6666666666667)","(10.0, 17.0, 16.1)","(3.8, 4.3, 3.1855555555555557)","(6.0, 14.5, 10.82857142857143)","(2.6, 2.82, 2.75)","(7.5, 9.6, 9.676923076923076)"
11-01-2023 15:50:35.187095,"(71.0, 360.0, 338.33333333333337)","(16.0, 20.0, 11.291666666666666)","(21.0, 55.0, 45.0)","(101.0, 970.0, 535.0)","(10.0, 18.5, 15.333333333333334)","(3.8, 3.2, 3.44375)","(6.0, 17.0, 10.95)","(2.6, 2.8, 2.777142857142857)","(7.5, 10.0, 9.915384615384616)"
11-01-2023 15:50:36.335977,"(71.0, 440.0, 275.0)","(16.0, 19.0, 11.933333333333334)","(21.0, 60.0, 52.5)","(101.0, 970.0, 390.0)","(10.0, 20.0, 16.0)","(3.8, 3.5, 3.6625)","(6.0, 14.5, 14.173913043478262)","(2.6, 2.8, 2.8259999999999996)","(7.5, 10.5, 9.915384615384616)"
11-01-2023 15:50:37.543636,"(71.0, 440.0, 365.0)","(16.0, 19.0, 10.0)","(21.0, 60.0, 52.5)","(101.0, 970.0, 532.5)","(10.0, 20.0, 11.84927536231884)","(3.8, 3.85, 4.244)","(6.0, 14.5, 13.363636363636363)","(2.6, 2.98, 3.222413793103448)","(7.5, 10.5, 7.742857142857143)"
11-01-2023 15:50:38.744023,"(71.0, 440.0, 365.0)","(16.0, 11.5, 9.52)","(21.0, 60.0, 52.5)","(101.0, 970.0, 386.6666666666667)","(10.0, 12.0, 18.266666666666666)","(3.8, 4.3, 4.276666666666666)","(6.0, 14.0, 11.571428571428571)","(2.6, 3.3, 2.8807407407407406)","(7.5, 8.6, 7.766666666666667)"
11-01-2023 15:50:39.939233,"(71.0, 440.0, 295.0)","(16.0, 11.5, 9.52)","(21.0, 60.0, 67.5)","(101.0, 970.0, 532.5)","(10.0, 20.0, 18.53333333333333)","(3.8, 4.3, 4.3559322033898304)","(6.0, 15.0, 13.105263157894736)","(2.6, 2.92, 2.8177777777777777)","(7.5, 8.6, 6.41875)"
11-01-2023 15:50:41.105655,"(71.0, 490.0, 320.0)","(16.0, 13.5, 12.733333333333334)","(21.0, 80.0, 71.25)","(101.0, 970.0, 535.0)","(10.0, 23.0, 16.5)","(3.8, 4.4, 4.401882845188285)","(6.0, 15.0, 10.36)","(2.6, 2.92, 2.922222222222222)","(7.5, 6.6, 7.1066666666666665)"
11-01-2023 15:50:42.350379,"(71.0, 670.0, 410.0)","(16.0, 10.5, 8.8)","(21.0, 85.0, 71.25)","(101.0, 970.0, 535.0)","(10.0, 23.0, 12.071428571428571)","(3.8, 4.7, 4.401882845188285)","(6.0, 14.5, 10.36)","(2.6, 2.94, 2.7742424242424244)","(7.5, 8.6, 7.7)"
11-01-2023 15:50:43.588044,"(71.0, 700.0, 425.0)","(16.0, 10.0, 8.8)","(21.0, 85.0, 53.5)","(101.0, 970.0, 535.0)","(10.0, 12.5, 12.25)","(3.8, 4.7, 4.401882845188285)","(6.0, 14.5, 9.475)","(2.6, 3.05, 2.8843478260869566)","(7.5, 8.4, 7.4)"
11-01-2023 15:50:44.744871,"(71.0, 700.0, 425.0)","(16.0, 10.0, 9.495999999999999)","(21.0, 75.0, 53.5)","(101.0, 970.0, 532.5)","(10.0, 12.5, 17.4)","(3.8, 4.7, 3.8872623574144485)","(6.0, 14.5, 12.925)","(2.6, 2.9, 2.893043478260869)","(7.5, 8.4, 6.928571428571429)"
