,Magic Avenue,Slingshot Yo Yo,Optimus Bruce,Fleeting Fury,Urana Blazer,Club Man,Sister One,Shining Silver
08-01-2023 16:27:11.738353,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:12.954355,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:14.164990,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:15.368805,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:16.641378,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:17.797947,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:18.998490,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:20.260682,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:21.461926,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:22.653936,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:23.710249,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:24.843914,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:26.215479,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:27.403551,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:28.673459,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:30.013915,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 42.33333333333333)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:31.322209,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:32.571554,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:33.653780,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:34.890533,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:36.211808,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:37.323316,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:38.577366,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.678571428571429)"
08-01-2023 16:27:39.845059,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.2947058823529414)"
08-01-2023 16:27:41.059736,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.2947058823529414)"
08-01-2023 16:27:42.196532,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.2947058823529414)"
08-01-2023 16:27:43.318456,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.2947058823529414)"
08-01-2023 16:27:44.550246,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:45.663957,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:46.810153,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:47.972805,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 8.825)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:49.037022,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.39090909090909)","(8.0, 14.0, 10.0)","(8.0, 16.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:50.221147,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:51.315350,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:52.375140,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:53.542483,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:54.704877,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:55.863688,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:57.180681,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:58.325837,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:27:59.584405,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:28:00.758344,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:28:01.788663,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:28:02.950780,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 2.771428571428572)"
08-01-2023 16:28:03.973655,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:05.073896,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:06.156450,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:07.263869,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:08.331894,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:09.334314,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 15.0, 10.2)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:10.393220,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:11.526301,"(3.1, 6.0, 3.3272727272727276)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:12.632705,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:13.700007,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:15.535082,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:16.843355,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:18.134832,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:19.345290,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:20.514625,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:21.707179,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:22.873611,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:23.973494,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:25.139394,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:26.300769,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:27.384986,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:28.496342,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:29.638648,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:30.780989,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:31.912958,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:32.985541,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:34.136698,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:35.295714,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:36.581978,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:37.662239,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.0968)"
08-01-2023 16:28:38.853434,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:28:40.206741,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:28:41.371784,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:28:42.511191,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:28:43.556559,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:28:44.780457,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:28:46.055924,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:28:47.261633,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:28:48.459329,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
08-01-2023 16:28:49.586919,"(3.1, 6.0, 3.3272727272727276)","(31.0, 75.0, 47.77777777777778)","(11.0, 23.0, 22.03846153846154)","(8.0, 16.0, 13.327272727272728)","(8.0, 14.0, 10.0)","(8.0, 16.0, 8.62)","(8.0, 14.0, 9.6)","(2.7, 3.7, 3.269142857142857)"
