,Sudoku Cobra,Pot Luck Chuck,Sunnyside Jo,Lektra Teddy,Lektra Rhino,Wedding Or Baby,Aston Tango
14-12-2022 12:28:06.125918,"(3.7, 7.6, 5.26)","(21.0, 50.0, 43.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 14.222222222222221)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:07.116692,"(3.7, 7.6, 5.26)","(21.0, 50.0, 43.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 14.222222222222221)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:08.150726,"(3.7, 7.6, 5.26)","(21.0, 50.0, 43.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 14.222222222222221)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:09.314077,"(3.7, 7.6, 5.26)","(21.0, 50.0, 43.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 14.222222222222221)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:10.508219,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 14.222222222222221)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:11.643609,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 14.155555555555555)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:12.837609,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 14.155555555555555)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:13.890732,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 10.466666666666667)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:14.994609,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 10.466666666666667)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:16.148016,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 10.466666666666667)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:17.281114,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 10.466666666666667)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:18.351911,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 7.7142857142857135)","(7.5, 15.0, 10.466666666666667)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:19.433474,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 13.0, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 35.3125)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:20.474122,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:21.606777,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:22.620490,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:23.652135,"(3.7, 7.6, 5.26)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:24.615909,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:25.715871,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:26.723328,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:27.711110,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:28.770705,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:29.853691,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:30.839060,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 83.75)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:31.888141,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 150.0, 40.83333333333333)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:32.943337,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:33.938669,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:34.975042,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:36.049068,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:37.041012,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:38.027176,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:39.069344,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:40.091448,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:41.238941,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 51.5)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.2495238095238097)"
14-12-2022 12:28:42.383151,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.58188679245283)"
14-12-2022 12:28:43.550954,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.504736842105263)"
14-12-2022 12:28:44.626959,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.504736842105263)"
14-12-2022 12:28:45.739839,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.504736842105263)"
14-12-2022 12:28:46.811238,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:47.835043,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:48.852407,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:49.862967,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:50.889576,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:51.959823,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:53.052888,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:54.164851,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:55.195808,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:56.245815,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:57.323369,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:58.333744,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:28:59.347356,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:00.452533,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:01.509502,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 45.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:02.513627,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 32.95454545454545)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:03.512910,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 32.95454545454545)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:04.633825,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 32.95454545454545)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:05.670531,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 32.95454545454545)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:06.769616,"(3.7, 7.6, 6.223529411764705)","(21.0, 60.0, 32.95454545454545)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:07.906456,"(3.7, 7.6, 5.26)","(21.0, 60.0, 32.95454545454545)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:08.945399,"(3.7, 7.6, 5.26)","(21.0, 60.0, 32.95454545454545)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:10.143567,"(3.7, 7.6, 5.26)","(21.0, 60.0, 32.95454545454545)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:11.302213,"(3.7, 7.6, 5.26)","(21.0, 60.0, 32.95454545454545)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:12.353454,"(3.7, 7.6, 5.26)","(21.0, 60.0, 32.95454545454545)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:13.460530,"(3.7, 7.6, 5.26)","(21.0, 60.0, 36.388888888888886)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:14.595243,"(3.7, 7.6, 5.26)","(21.0, 55.0, 34.16666666666667)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:15.654278,"(3.7, 7.6, 5.26)","(21.0, 55.0, 34.16666666666667)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:16.723234,"(3.7, 7.6, 5.26)","(21.0, 55.0, 34.16666666666667)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:17.803944,"(3.7, 7.6, 5.26)","(21.0, 55.0, 34.16666666666667)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:18.847552,"(3.7, 7.6, 5.26)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:19.808883,"(3.7, 7.6, 5.26)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:20.816168,"(3.7, 7.6, 5.26)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:21.817091,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:22.790311,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:23.859107,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:24.930611,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:25.980992,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:27.061868,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:28.187787,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:29.211253,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:30.280675,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:31.401729,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:32.376917,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:33.421714,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 38.611111111111114)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:34.553451,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 65.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:35.640650,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:36.713410,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:37.806519,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 36.07142857142857)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:38.894821,"(3.7, 7.6, 6.223529411764705)","(21.0, 50.0, 37.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:39.947809,"(3.7, 7.6, 6.223529411764705)","(21.0, 48.0, 37.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:41.127631,"(3.7, 7.6, 6.223529411764705)","(21.0, 48.0, 37.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:42.229084,"(3.7, 7.6, 6.223529411764705)","(21.0, 48.0, 37.83333333333333)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.233333333333334)","(7.5, 15.0, 10.6)","(18.0, 70.0, 40.83333333333333)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:43.286654,"(3.7, 7.6, 6.223529411764705)","(21.0, 48.0, 36.2)","(5.5, 9.2, 8.0)","(5.5, 12.5, 9.15)","(7.5, 15.0, 10.6)","(18.0, 65.0, 41.25)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:44.411528,"(3.7, 7.6, 6.223529411764705)","(21.0, 48.0, 36.2)","(5.5, 9.2, 8.0)","(5.5, 12.5, 9.15)","(7.5, 15.0, 10.6)","(18.0, 65.0, 41.25)","(2.2, 2.8, 2.281904761904762)"
14-12-2022 12:29:45.514375,"(3.7, 7.6, 6.223529411764705)","(21.0, 48.0, 36.2)","(5.5, 9.2, 8.0)","(5.5, 12.5, 10.3)","(7.5, 15.0, 10.6)","(18.0, 65.0, 41.25)","(2.2, 2.8, 2.281904761904762)"
