,Ammoudi Bay,Cinnamon Missile,Fratellino,Leadership Spill,Wit,Such A Whit,Sogni
06-01-2023 15:58:58.118878,"(5.0, 6.4, 6.073913043478261)","(20.0, 42.0, 39.5)","(8.0, 10.0, 9.82857142857143)","(1.6, 1.76, 1.7576744186046511)","(6.0, 9.0, 8.7)","(31.0, 60.0, 57.5)","(71.0, 230.0, 202.0)"
06-01-2023 15:58:59.842421,"(5.0, 6.4, 6.073913043478261)","(20.0, 42.0, 39.5)","(8.0, 10.0, 9.82857142857143)","(1.6, 1.76, 1.7576744186046511)","(6.0, 9.0, 8.7)","(31.0, 60.0, 57.5)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:01.691621,"(5.0, 6.4, 6.073913043478261)","(20.0, 42.0, 39.5)","(8.0, 10.0, 9.82857142857143)","(1.6, 1.76, 1.7576271186440677)","(6.0, 9.0, 8.7)","(31.0, 60.0, 57.5)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:03.452525,"(5.0, 6.4, 6.073913043478261)","(20.0, 42.0, 39.5)","(8.0, 10.0, 9.82857142857143)","(1.6, 1.76, 1.7576271186440677)","(6.0, 9.0, 8.7)","(31.0, 60.0, 57.5)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:04.957358,"(5.0, 6.4, 6.025)","(20.0, 42.0, 39.5)","(8.0, 10.0, 9.344444444444445)","(1.6, 1.76, 1.7569934640522875)","(6.0, 9.0, 8.82)","(31.0, 60.0, 63.75)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:06.473750,"(5.0, 6.4, 6.1)","(20.0, 42.0, 39.5)","(8.0, 9.4, 9.344444444444445)","(1.6, 1.76, 1.7572036474164134)","(6.0, 9.0, 8.68)","(31.0, 65.0, 63.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:07.767269,"(5.0, 6.4, 6.1)","(20.0, 42.0, 39.5)","(8.0, 9.4, 9.3)","(1.6, 1.76, 1.7576875)","(6.0, 9.0, 8.68)","(31.0, 65.0, 63.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:09.060472,"(5.0, 6.4, 6.139130434782609)","(20.0, 42.0, 39.5)","(8.0, 9.4, 9.3)","(1.6, 1.76, 1.7575084175084175)","(6.0, 9.0, 8.68)","(31.0, 65.0, 63.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:10.401040,"(5.0, 6.4, 6.1230769230769235)","(20.0, 42.0, 41.666666666666664)","(8.0, 9.4, 9.28888888888889)","(1.6, 1.76, 1.7575496688741723)","(6.0, 9.0, 8.666666666666666)","(31.0, 65.0, 63.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:11.850069,"(5.0, 6.4, 6.2105263157894735)","(20.0, 42.0, 41.666666666666664)","(8.0, 9.4, 9.28888888888889)","(1.6, 1.76, 1.7505128205128204)","(6.0, 9.0, 8.600000000000001)","(31.0, 65.0, 63.75)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:13.087928,"(5.0, 6.4, 6.2105263157894735)","(20.0, 42.0, 41.666666666666664)","(8.0, 9.4, 9.246153846153847)","(1.6, 1.76, 1.7527450980392156)","(6.0, 8.8, 8.522222222222222)","(31.0, 65.0, 63.75)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:14.372031,"(5.0, 6.4, 6.236363636363636)","(20.0, 42.0, 41.666666666666664)","(8.0, 9.4, 9.246153846153847)","(1.6, 1.76, 1.7527450980392156)","(6.0, 8.6, 8.522222222222222)","(31.0, 65.0, 63.75)","(71.0, 230.0, 210.0)"
06-01-2023 15:59:15.712133,"(5.0, 6.4, 6.236363636363636)","(20.0, 42.0, 41.666666666666664)","(8.0, 9.4, 9.246153846153847)","(1.6, 1.76, 1.7545161290322582)","(6.0, 8.6, 8.46)","(31.0, 65.0, 63.75)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:16.975433,"(5.0, 6.4, 6.236363636363636)","(20.0, 42.0, 41.666666666666664)","(8.0, 9.4, 9.246153846153847)","(1.6, 1.76, 1.755)","(6.0, 8.6, 8.46)","(31.0, 65.0, 64.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:18.346531,"(5.0, 6.4, 6.236363636363636)","(20.0, 42.0, 41.666666666666664)","(8.0, 9.4, 9.246153846153847)","(1.6, 1.76, 1.7530434782608695)","(6.0, 8.6, 8.46)","(31.0, 65.0, 64.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:19.768128,"(5.0, 6.4, 6.236363636363636)","(20.0, 42.0, 41.666666666666664)","(8.0, 9.4, 9.246153846153847)","(1.6, 1.76, 1.7530434782608695)","(6.0, 8.6, 8.53)","(31.0, 65.0, 64.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:21.139365,"(5.0, 6.4, 6.236363636363636)","(20.0, 42.0, 41.666666666666664)","(8.5, 9.4, 9.218181818181819)","(1.6, 1.76, 1.752)","(6.0, 8.6, 8.53)","(31.0, 65.0, 64.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:22.479897,"(5.0, 6.4, 6.25)","(20.0, 42.0, 41.666666666666664)","(8.5, 9.4, 9.218181818181819)","(1.6, 1.76, 1.752)","(6.0, 8.6, 8.492307692307692)","(31.0, 65.0, 64.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:23.819383,"(5.0, 6.4, 6.25)","(20.0, 42.0, 41.666666666666664)","(8.5, 9.4, 9.325925925925926)","(1.6, 1.76, 1.752)","(6.0, 8.6, 8.492307692307692)","(31.0, 65.0, 64.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:25.047229,"(5.0, 6.4, 6.25)","(20.0, 42.0, 41.666666666666664)","(8.5, 9.4, 9.325925925925926)","(1.6, 1.76, 1.7578947368421052)","(6.0, 8.6, 8.492307692307692)","(31.0, 65.0, 64.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:26.181822,"(5.0, 6.4, 6.24)","(20.0, 42.0, 41.666666666666664)","(8.5, 9.4, 9.323076923076924)","(1.6, 1.76, 1.7578947368421052)","(6.0, 8.6, 8.492307692307692)","(31.0, 65.0, 64.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:27.439371,"(5.0, 6.4, 6.24)","(20.0, 42.0, 41.666666666666664)","(8.5, 9.4, 9.246153846153847)","(1.6, 1.76, 1.7578947368421052)","(6.0, 8.6, 8.492307692307692)","(31.0, 65.0, 64.0)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:28.766228,"(5.0, 6.4, 6.24)","(20.0, 42.0, 41.666666666666664)","(8.5, 9.4, 9.246153846153847)","(1.6, 1.76, 1.7578947368421052)","(6.0, 8.6, 8.492307692307692)","(31.0, 65.0, 62.5)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:30.147560,"(5.0, 6.4, 6.24)","(20.0, 42.0, 41.666666666666664)","(8.5, 9.4, 9.257142857142858)","(1.6, 1.76, 1.7592114695340502)","(6.0, 8.6, 8.46)","(31.0, 65.0, 62.5)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:31.589083,"(5.0, 6.2, 6.04)","(21.0, 42.0, 36.666666666666664)","(8.5, 9.4, 9.294736842105264)","(1.6, 1.76, 1.7592114695340502)","(6.0, 9.0, 8.46)","(31.0, 65.0, 62.5)","(71.0, 230.0, 206.66666666666666)"
06-01-2023 15:59:32.985532,"(5.0, 6.2, 6.17)","(21.0, 42.0, 36.666666666666664)","(8.5, 9.4, 9.2)","(1.6, 1.76, 1.758108108108108)","(6.0, 9.0, 8.52)","(31.0, 65.0, 62.5)","(71.0, 230.0, 210.0)"
06-01-2023 15:59:34.523968,"(5.0, 6.2, 6.17)","(21.0, 42.0, 36.666666666666664)","(8.5, 9.4, 9.2)","(1.6, 1.76, 1.758108108108108)","(6.0, 9.0, 8.345454545454546)","(31.0, 65.0, 62.5)","(71.0, 230.0, 210.0)"
06-01-2023 15:59:36.399404,"(5.0, 6.2, 6.1)","(21.0, 42.0, 36.666666666666664)","(8.5, 9.4, 9.2)","(1.6, 1.76, 1.7584192439862543)","(6.0, 9.0, 8.345454545454546)","(31.0, 65.0, 62.5)","(71.0, 230.0, 210.0)"
06-01-2023 15:59:38.097493,"(5.0, 6.2, 6.057142857142857)","(21.0, 42.0, 36.666666666666664)","(8.5, 9.4, 9.285714285714286)","(1.6, 1.76, 1.7592727272727273)","(6.0, 9.0, 8.470588235294118)","(31.0, 65.0, 75.0)","(71.0, 230.0, 210.0)"
06-01-2023 15:59:39.533672,"(5.0, 6.4, 6.057142857142857)","(21.0, 42.0, 36.666666666666664)","(8.5, 9.4, 9.133333333333333)","(1.6, 1.76, 1.7592727272727273)","(6.0, 9.0, 8.4)","(31.0, 80.0, 75.0)","(71.0, 230.0, 210.0)"
06-01-2023 15:59:41.813110,"(5.0, 6.4, 6.057142857142857)","(20.0, 42.0, 39.0)","(8.0, 9.4, 9.266666666666666)","(1.6, 1.76, 1.7592727272727273)","(6.0, 8.8, 8.4)","(31.0, 80.0, 75.0)","(71.0, 230.0, 210.0)"
06-01-2023 15:59:43.347359,"(5.0, 6.4, 6.057142857142857)","(20.0, 42.0, 39.0)","(8.0, 9.4, 9.266666666666666)","(1.6, 1.76, 1.7592727272727273)","(6.0, 8.8, 8.4)","(31.0, 80.0, 75.0)","(71.0, 230.0, 210.0)"
06-01-2023 15:59:44.774902,"(5.0, 6.4, 5.9714285714285715)","(20.0, 42.0, 41.294117647058826)","(8.0, 9.4, 9.378947368421052)","(1.6, 1.77, 1.7695555555555555)","(6.0, 8.8, 8.618181818181819)","(31.0, 80.0, 75.0)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:46.056271,"(5.0, 6.4, 5.9714285714285715)","(20.0, 42.0, 41.294117647058826)","(8.0, 9.4, 9.378947368421052)","(1.6, 1.77, 1.7638461538461538)","(6.0, 8.8, 8.618181818181819)","(31.0, 80.0, 75.0)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:47.342821,"(5.0, 6.4, 5.9714285714285715)","(20.0, 42.0, 41.333333333333336)","(8.0, 9.4, 12.960526315789474)","(1.6, 1.77, 1.7554545454545454)","(6.0, 8.8, 8.08)","(31.0, 80.0, 75.0)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:48.682210,"(5.0, 6.4, 6.116216216216216)","(20.0, 42.0, 41.333333333333336)","(8.0, 13.0, 12.466666666666667)","(1.6, 1.77, 1.759)","(6.0, 8.4, 8.2)","(31.0, 80.0, 75.0)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:50.001837,"(5.0, 6.4, 6.1000000000000005)","(20.0, 42.0, 41.333333333333336)","(8.0, 12.5, 12.785714285714285)","(1.6, 1.76, 1.75992277992278)","(6.0, 8.4, 8.2)","(31.0, 80.0, 75.0)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:51.594725,"(5.0, 6.4, 6.044444444444444)","(20.0, 42.0, 41.333333333333336)","(8.0, 13.0, 12.785714285714285)","(1.6, 1.76, 1.75992277992278)","(6.0, 8.4, 8.2)","(31.0, 80.0, 75.0)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:52.892703,"(5.0, 6.4, 6.044444444444444)","(19.0, 42.0, 41.333333333333336)","(8.0, 13.0, 12.625)","(1.6, 1.76, 1.7599209486166008)","(6.0, 8.4, 8.333333333333332)","(31.0, 80.0, 75.0)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:54.150071,"(5.0, 5.9, 5.728571428571429)","(19.0, 42.0, 41.333333333333336)","(8.0, 13.0, 12.625)","(1.6, 1.76, 1.7599122807017544)","(6.0, 8.6, 8.333333333333332)","(31.0, 80.0, 75.0)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:55.503778,"(5.0, 5.9, 5.711111111111111)","(19.0, 42.0, 41.333333333333336)","(8.0, 13.0, 12.192307692307692)","(1.6, 1.76, 1.7599122807017544)","(6.0, 8.6, 7.933333333333334)","(31.0, 80.0, 75.0)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:56.797690,"(5.0, 5.9, 5.711111111111111)","(19.0, 42.0, 41.333333333333336)","(8.0, 12.5, 12.192307692307692)","(1.6, 1.76, 1.7599122807017544)","(6.0, 8.4, 7.96)","(31.0, 80.0, 75.0)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:58.048616,"(5.0, 5.9, 5.696)","(19.0, 42.0, 41.294117647058826)","(8.0, 12.5, 12.166666666666666)","(1.6, 1.76, 1.7693534482758622)","(6.0, 8.2, 7.945454545454545)","(31.0, 80.0, 77.27272727272728)","(71.0, 230.0, 202.0)"
06-01-2023 15:59:59.188788,"(5.0, 5.9, 5.7)","(19.0, 42.0, 41.294117647058826)","(8.0, 12.5, 12.166666666666666)","(1.6, 1.77, 1.7693534482758622)","(6.0, 8.2, 7.945454545454545)","(31.0, 80.0, 77.27272727272728)","(71.0, 230.0, 202.0)"
06-01-2023 16:00:00.441670,"(5.0, 5.9, 5.7)","(19.0, 42.0, 41.294117647058826)","(8.0, 12.5, 12.166666666666666)","(1.6, 1.77, 1.7693534482758622)","(6.0, 8.2, 7.945454545454545)","(31.0, 80.0, 77.27272727272728)","(71.0, 230.0, 202.0)"
06-01-2023 16:00:01.608812,"(5.0, 5.9, 5.7)","(19.0, 42.0, 41.294117647058826)","(8.0, 12.5, 12.166666666666666)","(1.6, 1.77, 1.7693534482758622)","(6.0, 8.2, 7.945454545454545)","(31.0, 80.0, 77.27272727272728)","(71.0, 230.0, 202.0)"
06-01-2023 16:00:02.838867,"(5.0, 5.9, 5.7)","(19.0, 42.0, 41.294117647058826)","(8.0, 12.5, 12.166666666666666)","(1.6, 1.77, 1.7693534482758622)","(6.0, 8.2, 7.945454545454545)","(31.0, 80.0, 77.27272727272728)","(71.0, 230.0, 202.0)"
06-01-2023 16:00:04.017112,"(5.0, 5.9, 5.7)","(19.0, 42.0, 41.294117647058826)","(8.0, 12.5, 12.166666666666666)","(1.6, 1.77, 1.7693534482758622)","(6.0, 8.2, 7.96)","(31.0, 80.0, 61.25)","(71.0, 230.0, 202.0)"
06-01-2023 16:00:05.273966,"(5.0, 5.9, 5.78)","(19.0, 42.0, 41.333333333333336)","(8.0, 12.5, 12.227272727272727)","(1.6, 1.77, 1.7659923664122137)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:06.462440,"(5.0, 5.9, 5.78)","(19.0, 42.0, 41.333333333333336)","(8.0, 11.5, 11.26923076923077)","(1.6, 1.77, 1.7659923664122137)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:07.706525,"(5.0, 5.9, 5.78)","(19.0, 42.0, 41.333333333333336)","(8.0, 11.5, 11.2)","(1.6, 1.77, 1.7659923664122137)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:09.202477,"(5.0, 5.9, 5.78)","(19.0, 42.0, 41.333333333333336)","(8.0, 11.5, 11.2)","(1.6, 1.77, 1.7659923664122137)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:10.653683,"(5.0, 5.9, 5.78)","(19.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.2)","(1.6, 1.77, 1.7663286713286714)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:11.969375,"(5.0, 5.9, 5.78)","(19.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.2)","(1.6, 1.77, 1.7663286713286714)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:13.334398,"(5.0, 5.9, 5.78)","(19.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.2)","(1.6, 1.77, 1.7663286713286714)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:14.598319,"(5.0, 5.9, 5.78)","(19.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.2)","(1.6, 1.77, 1.7792217898832685)","(6.0, 8.2, 7.933333333333333)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:15.846224,"(5.0, 5.9, 5.7)","(19.0, 42.0, 41.333333333333336)","(8.0, 11.5, 10.928571428571429)","(1.6, 1.78, 1.775)","(6.0, 8.2, 7.933333333333333)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:17.039135,"(5.0, 5.9, 5.7)","(21.0, 42.0, 41.333333333333336)","(8.0, 11.5, 10.928571428571429)","(1.6, 1.78, 1.7753846153846153)","(6.0, 8.2, 7.933333333333333)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:18.261570,"(5.0, 5.9, 5.7)","(21.0, 42.0, 41.333333333333336)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.7753846153846153)","(6.0, 8.2, 7.933333333333333)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:19.320597,"(5.0, 5.9, 5.7)","(21.0, 42.0, 41.333333333333336)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.7576744186046511)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:20.397086,"(5.0, 5.9, 5.78)","(21.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.775057915057915)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:21.544006,"(5.0, 5.9, 5.78)","(21.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.775057915057915)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:22.720880,"(5.0, 5.9, 5.78)","(21.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.775057915057915)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:23.995400,"(5.0, 5.9, 5.78)","(21.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.775057915057915)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:25.214265,"(5.0, 5.9, 5.78)","(21.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.775057915057915)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:26.481309,"(5.0, 5.9, 5.790909090909091)","(21.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.750909090909091)","(6.0, 8.2, 8.0)","(31.0, 80.0, 65.0)","(71.0, 230.0, 190.0)"
06-01-2023 16:00:27.656045,"(5.0, 5.9, 5.790909090909091)","(21.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.750909090909091)","(6.0, 8.2, 8.0)","(31.0, 80.0, 74.23076923076923)","(71.0, 230.0, 202.0)"
06-01-2023 16:00:28.804402,"(5.0, 5.9, 5.790909090909091)","(21.0, 42.0, 41.368421052631575)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.7565853658536585)","(6.0, 8.2, 7.781818181818181)","(31.0, 80.0, 74.23076923076923)","(71.0, 230.0, 202.0)"
06-01-2023 16:00:30.147081,"(5.0, 5.9, 5.790909090909091)","(21.0, 42.0, 41.333333333333336)","(8.0, 11.5, 11.214285714285714)","(1.6, 1.78, 1.7745454545454546)","(6.0, 7.8, 7.781818181818181)","(31.0, 80.0, 70.625)","(71.0, 230.0, 202.0)"
06-01-2023 16:00:31.375107,"(5.0, 5.9, 5.728571428571429)","(21.0, 42.0, 41.333333333333336)","(8.0, 11.5, 11.1875)","(1.6, 1.78, 1.7753333333333334)","(6.0, 7.8, 7.781818181818181)","(31.0, 80.0, 72.85714285714286)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:32.593159,"(5.0, 5.7, 5.6923076923076925)","(21.0, 42.0, 41.666666666666664)","(8.0, 11.5, 11.107142857142858)","(1.6, 1.79, 1.7774285714285714)","(6.0, 7.8, 7.76)","(31.0, 80.0, 75.83333333333334)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:34.067156,"(5.0, 5.9, 5.763636363636364)","(21.0, 42.0, 41.666666666666664)","(8.0, 11.5, 10.59375)","(1.6, 1.78, 1.776)","(6.0, 7.8, 7.76)","(31.0, 80.0, 75.83333333333334)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:35.256228,"(5.0, 5.9, 5.775)","(21.0, 42.0, 41.666666666666664)","(8.0, 11.0, 10.59375)","(1.6, 1.78, 1.7757142857142858)","(6.0, 7.8, 7.776470588235294)","(31.0, 80.0, 74.28571428571429)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:36.323754,"(5.0, 5.9, 5.775)","(21.0, 42.0, 41.666666666666664)","(8.0, 11.0, 10.72340425531915)","(1.6, 1.78, 1.7757142857142858)","(6.0, 7.8, 7.666666666666666)","(31.0, 80.0, 74.28571428571429)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:37.601860,"(5.0, 5.9, 5.8090909090909095)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.729166666666666)","(1.6, 1.78, 1.7790625)","(6.0, 7.8, 7.76)","(31.0, 80.0, 72.5)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:38.889049,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.729166666666666)","(1.6, 1.78, 1.7790625)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:40.210096,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.729166666666666)","(1.6, 1.78, 1.7790625)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:41.567101,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.729166666666666)","(1.6, 1.78, 1.7790625)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:42.907095,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.7790625)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:44.148723,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.7790625)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:45.373215,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.7790625)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:46.536389,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.7790625)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:47.624256,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.7790625)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:48.764548,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.7790625)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:49.842511,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.77625)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 212.5)"
06-01-2023 16:00:50.983867,"(5.0, 5.9, 5.80625)","(21.0, 42.0, 40.666666666666664)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.77125)","(6.0, 7.8, 7.75)","(31.0, 80.0, 72.5)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:52.320513,"(5.0, 5.9, 5.831818181818182)","(21.0, 50.0, 45.2)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.77125)","(6.0, 7.8, 7.733333333333333)","(31.0, 80.0, 74.375)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:53.585684,"(5.0, 5.9, 5.831818181818182)","(21.0, 50.0, 45.2)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.77125)","(6.0, 7.8, 7.581818181818181)","(31.0, 80.0, 74.375)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:54.831642,"(5.0, 5.9, 5.831818181818182)","(21.0, 50.0, 45.2)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.77125)","(6.0, 7.6, 7.6)","(31.0, 80.0, 74.375)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:55.913408,"(5.0, 5.9, 5.831818181818182)","(21.0, 50.0, 47.81818181818181)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.77125)","(6.0, 7.8, 7.6)","(31.0, 80.0, 74.375)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:56.967735,"(5.0, 5.9, 5.831818181818182)","(21.0, 50.0, 47.6)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.77125)","(6.0, 7.8, 7.610526315789474)","(31.0, 80.0, 74.375)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:58.050617,"(5.0, 5.9, 5.831818181818182)","(21.0, 50.0, 47.6)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.77125)","(6.0, 7.8, 7.421052631578948)","(31.0, 80.0, 74.375)","(71.0, 230.0, 216.0)"
06-01-2023 16:00:59.159285,"(5.0, 5.9, 5.828571428571428)","(21.0, 50.0, 47.6)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.77125)","(6.0, 7.8, 7.421052631578948)","(31.0, 80.0, 74.375)","(71.0, 230.0, 216.0)"
06-01-2023 16:01:00.233036,"(5.0, 5.9, 5.828571428571428)","(21.0, 50.0, 47.6)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.78, 1.77125)","(6.0, 7.8, 7.421052631578948)","(31.0, 80.0, 74.375)","(71.0, 230.0, 216.0)"
06-01-2023 16:01:01.302299,"(5.0, 5.9, 5.828571428571428)","(21.0, 50.0, 47.6)","(8.0, 11.0, 10.617647058823529)","(1.6, 1.77, 1.7609183673469389)","(6.0, 7.8, 7.44)","(31.0, 80.0, 74.375)","(71.0, 230.0, 216.0)"
