,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 14:58:57.621786,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9475)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.9)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 32.0, 30.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:58:58.961680,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9475)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.9)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 32.0, 30.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:00.261322,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9475)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.772727272727273)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 32.0, 28.5)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:01.650071,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.94)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.772727272727273)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 32.0, 27.571428571428573)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:03.042386,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 27.571428571428573)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:04.410087,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 27.571428571428573)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:05.806310,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 27.571428571428573)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:07.141659,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 27.571428571428573)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:08.456104,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 27.571428571428573)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:09.758842,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 27.571428571428573)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:11.109359,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 27.571428571428573)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:12.495248,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 27.571428571428573)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:13.847555,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 30.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:15.217284,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 30.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:16.567714,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 34.0, 35.111111111111114)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:17.935509,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:19.279361,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 42.0, 38.125)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:20.630845,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 40.0, 35.111111111111114)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:22.125011,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.111111111111114)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:23.466377,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.166666666666666)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.111111111111114)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:24.806249,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.96)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.38888888888889)","(51.0, 180.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.266666666666666)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:26.165838,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9828571428571427)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.38888888888889)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.266666666666666)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:27.561099,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.38888888888889)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 36.266666666666666)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:28.887358,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.38888888888889)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:30.249743,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.38888888888889)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:31.616220,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.38888888888889)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:32.987390,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.38888888888889)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:34.353867,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.38888888888889)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:35.673848,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.38888888888889)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:37.020627,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.38888888888889)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.4)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:38.345299,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.75)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:39.765153,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:41.120752,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:42.467134,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:43.774158,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:45.107710,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:46.511324,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:47.851252,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:49.227851,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:50.567848,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:51.911031,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.2)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:53.253939,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.24)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 30.4)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 170.0, 141.25)","(101.0, 200.0, 155.0)","(21.0, 38.0, 32.8)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:54.592090,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.985)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 155.625)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.285714285714285)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:55.930372,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 155.625)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:57.311951,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 155.625)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:59:58.689960,"(3.1, 3.95, 3.877586206896552)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 155.625)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:00.045544,"(3.1, 3.95, 3.909090909090909)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 155.625)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:01.370715,"(3.1, 3.95, 3.909090909090909)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:02.684686,"(3.1, 3.95, 3.909090909090909)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:04.021817,"(3.1, 3.95, 3.909090909090909)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:05.399632,"(3.1, 3.95, 3.909090909090909)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:06.789821,"(3.1, 3.95, 3.909090909090909)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 12.52127659574468)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 15:00:08.150853,"(3.1, 3.9, 3.881707317073171)","(101.0, 200.0, 165.0)","(2.3, 3.0, 2.9883870967741935)","(6.0, 7.6, 7.437837837837837)","(10.0, 13.0, 11.557692307692308)","(31.0, 34.0, 32.61538461538461)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.893939393939394)","(51.0, 170.0, 115.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 35.83333333333333)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
