,Captain Kenny,Gojira,Governor,Governor Phillip,One Lucky Kid,Registry,Square Cut,No Rain No Flowers,Royal Lane,Fridays Songs
10-01-2023 12:59:29.985775,"(12.0, 15.0, 14.763698630136986)","(10.0, 13.0, 12.751396648044693)","(2.5, 2.8, 2.782198731501057)","(11.0, 12.5, 12.784090909090908)","(6.5, 7.8, 7.69608938547486)","(101.0, 210.0, 191.53846153846155)","(13.0, 18.5, 18.477272727272727)","(41.0, 55.0, 50.483870967741936)","(4.4, 4.8, 4.779565217391304)","(101.0, 720.0, 710.0)"
10-01-2023 12:59:31.372290,"(12.0, 15.0, 14.76530612244898)","(10.0, 13.0, 12.755494505494505)","(2.5, 2.8, 2.776933333333333)","(11.0, 13.0, 12.931451612903226)","(6.5, 7.8, 7.69608938547486)","(101.0, 210.0, 184.28571428571428)","(13.0, 18.5, 18.413333333333334)","(41.0, 55.0, 51.5)","(4.4, 4.8, 4.7525)","(101.0, 850.0, 815.0)"
10-01-2023 12:59:32.761912,"(12.0, 15.0, 14.823717948717949)","(10.0, 13.0, 12.760752688172044)","(2.5, 2.78, 2.7753558052434455)","(11.0, 13.5, 13.227459016393443)","(6.5, 7.8, 7.697520661157024)","(101.0, 210.0, 201.42857142857142)","(13.0, 18.5, 18.595238095238095)","(41.0, 55.0, 52.96875)","(4.4, 4.8, 4.746770025839793)","(101.0, 850.0, 815.0)"
10-01-2023 12:59:34.198556,"(12.0, 15.0, 14.78370786516854)","(10.0, 13.0, 12.919354838709678)","(2.5, 2.78, 2.782657091561939)","(10.0, 13.5, 12.87280701754386)","(6.5, 7.8, 7.697520661157024)","(101.0, 210.0, 201.42857142857142)","(13.0, 19.0, 18.544642857142858)","(41.0, 55.0, 52.638888888888886)","(4.4, 4.8, 4.768275862068966)","(101.0, 850.0, 815.0)"
10-01-2023 12:59:35.620859,"(12.0, 15.0, 14.78370786516854)","(10.0, 13.0, 12.919354838709678)","(2.5, 2.8, 2.7766937669376692)","(10.0, 13.0, 12.844827586206897)","(6.5, 7.8, 7.68693009118541)","(101.0, 210.0, 201.42857142857142)","(13.0, 19.0, 18.441176470588236)","(41.0, 55.0, 52.638888888888886)","(4.4, 4.9, 4.847906197654941)","(101.0, 850.0, 815.0)"
10-01-2023 12:59:37.084285,"(12.0, 15.0, 14.77445652173913)","(10.0, 13.0, 12.916)","(2.5, 2.8, 2.7844578313253012)","(11.0, 13.0, 12.860169491525424)","(6.5, 7.8, 7.118260869565217)","(101.0, 210.0, 201.42857142857142)","(13.0, 18.5, 18.434782608695652)","(41.0, 55.0, 52.638888888888886)","(4.4, 5.0, 5.102479338842975)","(101.0, 850.0, 815.0)"
10-01-2023 12:59:38.507161,"(12.0, 15.0, 14.77445652173913)","(10.0, 13.0, 12.86111111111111)","(2.5, 2.8, 2.768230088495575)","(11.0, 13.0, 12.861486486486486)","(6.5, 7.2, 7.057971014492754)","(101.0, 210.0, 201.42857142857142)","(13.0, 18.5, 18.434782608695652)","(41.0, 55.0, 52.25806451612903)","(4.4, 5.2, 5.1446969696969695)","(101.0, 850.0, 815.0)"
10-01-2023 12:59:39.993396,"(12.0, 15.0, 14.779255319148936)","(10.0, 13.0, 12.866071428571429)","(2.5, 2.78, 2.7702739726027397)","(11.0, 13.0, 12.85576923076923)","(6.5, 7.2, 7.047457627118644)","(101.0, 210.0, 260.0)","(13.0, 18.5, 18.4375)","(41.0, 55.0, 56.0)","(4.4, 5.2, 5.176068376068376)","(101.0, 850.0, 836.1111111111111)"
10-01-2023 12:59:41.330127,"(12.0, 15.0, 14.779255319148936)","(10.0, 13.0, 12.866071428571429)","(2.5, 2.78, 2.7705426356589147)","(11.0, 13.0, 12.958677685950413)","(6.5, 7.2, 7.064968152866242)","(101.0, 270.0, 263.3333333333333)","(13.0, 18.5, 18.414473684210527)","(41.0, 60.0, 53.65384615384615)","(4.4, 5.2, 5.08125)","(101.0, 850.0, 814.7368421052631)"
10-01-2023 12:59:42.645616,"(12.0, 15.0, 14.771978021978022)","(10.0, 13.0, 12.883177570093459)","(2.5, 2.78, 2.7719560439560436)","(11.0, 13.0, 12.947058823529412)","(6.5, 7.2, 7.111627906976745)","(101.0, 270.0, 235.0)","(13.0, 18.5, 18.402985074626866)","(41.0, 55.0, 53.65384615384615)","(4.4, 5.2, 5.059509202453987)","(101.0, 840.0, 814.7368421052631)"
10-01-2023 12:59:44.030528,"(12.0, 15.0, 14.775675675675675)","(10.0, 13.0, 12.885416666666666)","(2.5, 2.78, 2.7701550387596896)","(11.0, 13.5, 12.824675324675324)","(6.5, 7.2, 7.147863247863248)","(101.0, 270.0, 216.66666666666666)","(14.0, 18.5, 18.56779661016949)","(41.0, 55.0, 52.2)","(4.4, 5.1, 5.0414814814814815)","(101.0, 840.0, 785.4545454545455)"
10-01-2023 12:59:45.435635,"(12.0, 15.0, 14.816666666666666)","(10.0, 13.5, 13.15725806451613)","(2.5, 2.78, 2.7419047619047623)","(11.0, 13.0, 12.866336633663366)","(6.5, 7.2, 7.242857142857143)","(101.0, 250.0, 207.14285714285714)","(14.0, 19.0, 18.59375)","(41.0, 55.0, 51.5625)","(4.4, 5.1, 4.94935064935065)","(101.0, 840.0, 686.6666666666666)"
10-01-2023 12:59:46.798041,"(12.0, 15.5, 15.053254437869823)","(10.0, 13.5, 13.15725806451613)","(2.5, 2.76, 2.75531914893617)","(11.0, 13.0, 12.960629921259843)","(6.5, 7.4, 7.047435897435897)","(101.0, 250.0, 224.0)","(14.0, 19.0, 20.12280701754386)","(41.0, 55.0, 50.333333333333336)","(4.2, 5.0, 4.889068825910932)","(101.0, 840.0, 715.0)"
10-01-2023 12:59:48.158924,"(12.0, 17.0, 16.25287356321839)","(10.0, 13.5, 13.186507936507937)","(2.5, 2.74, 2.729873417721519)","(11.0, 13.0, 12.908163265306122)","(6.5, 7.2, 6.989610389610389)","(101.0, 240.0, 215.0)","(14.0, 21.0, 20.208955223880597)","(41.0, 55.0, 50.0)","(4.2, 4.9, 4.953784860557769)","(101.0, 820.0, 715.0)"
10-01-2023 12:59:49.467491,"(12.0, 16.5, 15.5)","(10.0, 13.5, 13.221354166666666)","(2.5, 2.74, 2.727396449704142)","(11.0, 13.5, 12.921875)","(6.5, 7.0, 7.056540084388185)","(101.0, 240.0, 213.75)","(14.0, 21.0, 20.279411764705884)","(41.0, 55.0, 48.714285714285715)","(4.2, 5.0, 4.937990196078432)","(101.0, 820.0, 715.0)"
10-01-2023 12:59:50.754796,"(12.0, 15.5, 15.261904761904763)","(10.0, 13.5, 13.279835390946502)","(2.5, 2.74, 2.735793103448276)","(11.0, 13.5, 13.097826086956522)","(6.5, 7.2, 7.117213114754098)","(101.0, 240.0, 232.5)","(14.0, 21.0, 20.571428571428573)","(31.0, 50.0, 49.375)","(4.2, 5.0, 4.951031894934334)","(101.0, 820.0, 683.3333333333334)"
10-01-2023 12:59:52.083621,"(12.0, 15.5, 15.0)","(10.0, 13.5, 13.286008230452675)","(2.5, 2.74, 2.74632183908046)","(11.0, 13.5, 13.173423423423424)","(6.5, 7.2, 7.123270440251573)","(101.0, 240.0, 221.33333333333334)","(14.0, 21.0, 20.510204081632654)","(31.0, 50.0, 48.18181818181818)","(4.2, 5.0, 4.96120826709062)","(101.0, 830.0, 786.0)"
10-01-2023 12:59:53.442502,"(12.0, 15.0, 14.941379310344828)","(10.0, 13.5, 13.297213622291022)","(2.5, 2.76, 2.742352941176471)","(11.0, 13.5, 13.145077720207254)","(6.5, 7.2, 7.145355191256831)","(101.0, 240.0, 221.33333333333334)","(14.0, 21.0, 20.547169811320753)","(41.0, 50.0, 48.18181818181818)","(4.2, 5.0, 4.956994047619048)","(101.0, 830.0, 775.0)"
10-01-2023 12:59:54.811568,"(12.0, 15.0, 14.736363636363636)","(10.0, 13.5, 13.293046357615895)","(2.5, 2.76, 2.7202061855670103)","(11.0, 13.5, 12.874301675977653)","(6.5, 7.2, 7.261904761904762)","(101.0, 240.0, 212.0)","(14.0, 21.0, 20.072727272727274)","(41.0, 50.0, 49.0)","(4.2, 5.0, 4.962383900928793)","(101.0, 830.0, 626.6666666666666)"
10-01-2023 12:59:56.124044,"(12.0, 15.0, 14.77659574468085)","(10.0, 13.5, 13.298305084745763)","(2.5, 2.74, 2.73010101010101)","(11.0, 13.0, 12.884180790960452)","(6.5, 7.4, 7.265671641791045)","(101.0, 230.0, 207.5)","(14.0, 21.0, 20.217391304347824)","(41.0, 50.0, 49.166666666666664)","(4.2, 5.0, 4.947322540473226)","(101.0, 630.0, 626.6666666666666)"
10-01-2023 12:59:57.443468,"(12.0, 15.0, 14.637931034482758)","(10.0, 13.5, 13.337591240875913)","(2.5, 2.74, 2.7098143236074272)","(11.0, 13.0, 12.980263157894736)","(6.5, 7.4, 7.365853658536586)","(101.0, 230.0, 207.5)","(14.0, 21.0, 20.327272727272728)","(41.0, 50.0, 49.23076923076923)","(4.2, 5.0, 4.949642857142857)","(101.0, 630.0, 735.0)"
10-01-2023 12:59:58.736458,"(12.0, 14.5, 14.255102040816327)","(10.0, 13.5, 13.337591240875913)","(2.5, 2.72, 2.7098143236074272)","(11.0, 13.0, 12.980263157894736)","(6.5, 7.4, 7.365853658536586)","(101.0, 230.0, 212.0)","(14.0, 21.0, 20.440677966101696)","(41.0, 50.0, 49.375)","(4.2, 5.0, 5.040820734341253)","(101.0, 840.0, 805.3333333333333)"
10-01-2023 13:00:00.120923,"(12.0, 14.5, 14.217647058823529)","(10.0, 13.5, 13.342756183745584)","(2.5, 2.7, 2.687188612099644)","(11.0, 13.0, 12.93041237113402)","(6.5, 7.4, 7.376878612716763)","(101.0, 230.0, 220.0)","(14.0, 21.0, 20.514705882352942)","(31.0, 50.0, 49.565217391304344)","(4.2, 5.1, 5.043713733075435)","(101.0, 820.0, 805.3333333333333)"
10-01-2023 13:00:01.449707,"(12.0, 14.5, 14.24468085106383)","(10.0, 13.5, 13.345)","(2.5, 2.68, 2.6741176470588237)","(11.0, 13.5, 13.14245810055866)","(6.5, 7.4, 7.382378854625551)","(101.0, 260.0, 266.3636363636364)","(14.0, 21.0, 20.433962264150942)","(31.0, 50.0, 47.54545454545455)","(4.2, 5.1, 5.04515503875969)","(101.0, 820.0, 805.3333333333333)"
10-01-2023 13:00:02.856375,"(12.0, 14.5, 14.271028037383177)","(10.0, 13.5, 13.345514950166113)","(2.45, 2.68, 2.6741176470588237)","(11.0, 13.5, 13.14245810055866)","(6.5, 7.4, 7.383333333333334)","(101.0, 270.0, 266.6666666666667)","(14.0, 21.0, 19.93617021276596)","(41.0, 48.0, 47.39622641509434)","(4.2, 5.1, 5.060137457044673)","(101.0, 820.0, 805.3333333333333)"
10-01-2023 13:00:04.282902,"(12.0, 14.5, 14.327380952380953)","(10.0, 13.5, 13.348534201954397)","(2.45, 2.7, 2.68553480475382)","(11.0, 13.5, 13.044520547945206)","(6.5, 7.4, 7.395594713656388)","(101.0, 270.0, 266.6666666666667)","(14.0, 20.0, 19.892857142857142)","(41.0, 48.0, 47.345454545454544)","(4.2, 5.1, 5.052152317880794)","(101.0, 820.0, 805.3333333333333)"
10-01-2023 13:00:05.679041,"(11.0, 14.5, 14.327380952380953)","(10.0, 13.5, 13.351910828025478)","(2.45, 2.7, 2.684593128390597)","(11.0, 13.5, 13.176328502415458)","(6.5, 7.4, 7.380303030303031)","(101.0, 270.0, 280.7692307692308)","(14.0, 20.0, 19.916666666666668)","(41.0, 48.0, 47.368421052631575)","(4.2, 5.1, 5.053462157809983)","(101.0, 820.0, 805.3333333333333)"
10-01-2023 13:00:07.022734,"(11.0, 14.5, 14.576)","(10.0, 13.5, 13.353333333333333)","(2.45, 2.7, 2.682406015037594)","(11.0, 13.5, 13.090909090909092)","(6.5, 7.4, 7.475757575757576)","(101.0, 290.0, 280.0)","(14.0, 20.0, 19.75)","(41.0, 48.0, 47.592592592592595)","(4.2, 5.1, 5.055945121951219)","(101.0, 820.0, 805.3333333333333)"
10-01-2023 13:00:08.323731,"(11.0, 15.0, 14.576)","(10.0, 13.5, 13.353333333333333)","(2.45, 2.7, 2.682406015037594)","(11.0, 13.5, 12.94047619047619)","(6.5, 7.6, 7.410769230769231)","(101.0, 290.0, 281.42857142857144)","(14.0, 20.0, 19.615384615384617)","(31.0, 48.0, 47.57692307692308)","(4.2, 5.1, 5.118775510204081)","(101.0, 820.0, 807.7777777777778)"
10-01-2023 13:00:09.668067,"(11.0, 14.5, 14.401315789473685)","(10.0, 13.5, 13.353333333333333)","(2.45, 2.68, 2.6521090387374464)","(11.0, 13.0, 12.94158878504673)","(6.5, 7.6, 7.368648648648649)","(101.0, 290.0, 282.0)","(14.0, 20.0, 19.88095238095238)","(31.0, 48.0, 47.6140350877193)","(4.2, 5.2, 5.165588235294118)","(101.0, 820.0, 808.3333333333333)"
10-01-2023 13:00:11.033244,"(11.0, 14.5, 14.26551724137931)","(10.0, 13.5, 13.353820598006644)","(2.45, 2.66, 2.657989949748744)","(11.0, 13.0, 12.939903846153847)","(6.5, 7.4, 7.367887323943663)","(101.0, 290.0, 282.0)","(14.0, 20.0, 20.289473684210527)","(31.0, 48.0, 47.6271186440678)","(4.2, 5.2, 5.195283018867925)","(101.0, 820.0, 808.9473684210526)"
10-01-2023 13:00:12.414761,"(11.0, 15.0, 14.54140127388535)","(10.0, 13.5, 13.353820598006644)","(2.45, 2.66, 2.6587978142076505)","(11.0, 13.0, 12.939903846153847)","(6.5, 7.4, 7.398000000000001)","(101.0, 290.0, 282.0)","(14.0, 21.0, 20.289473684210527)","(31.0, 48.0, 47.6271186440678)","(4.2, 5.2, 5.195215311004785)","(101.0, 820.0, 808.9473684210526)"
10-01-2023 13:00:13.732140,"(11.0, 15.0, 14.532467532467532)","(10.0, 13.5, 13.353820598006644)","(2.45, 2.66, 2.643265306122449)","(11.0, 13.0, 12.942660550458715)","(6.5, 7.4, 7.492783505154639)","(101.0, 290.0, 282.5)","(14.0, 21.0, 20.386666666666667)","(31.0, 48.0, 47.6140350877193)","(4.2, 5.2, 5.196376811594203)","(101.0, 820.0, 827.8947368421052)"
10-01-2023 13:00:15.094388,"(11.0, 15.0, 14.601941747572816)","(10.0, 13.5, 13.359424920127795)","(2.45, 2.66, 2.6231287128712872)","(11.0, 13.0, 12.962121212121213)","(6.5, 7.6, 7.524444444444445)","(101.0, 290.0, 282.5)","(14.0, 21.0, 20.386666666666667)","(31.0, 48.0, 47.6140350877193)","(4.2, 5.2, 5.1959375)","(101.0, 840.0, 827.8947368421052)"
10-01-2023 13:00:16.445549,"(11.0, 14.5, 14.417525773195877)","(10.0, 13.5, 13.359424920127795)","(2.45, 2.64, 2.6231287128712872)","(11.0, 13.0, 12.962121212121213)","(6.5, 7.6, 7.517277486910995)","(101.0, 290.0, 282.5)","(14.0, 21.0, 20.324324324324323)","(31.0, 48.0, 46.986301369863014)","(4.2, 5.2, 5.196904024767802)","(101.0, 840.0, 827.8947368421052)"
10-01-2023 13:00:17.822509,"(11.0, 15.0, 14.670833333333333)","(10.0, 13.5, 13.359424920127795)","(2.45, 2.64, 2.6052252252252255)","(11.0, 13.0, 12.898230088495575)","(6.5, 7.6, 7.525925925925926)","(101.0, 290.0, 256.6666666666667)","(14.0, 21.0, 20.38961038961039)","(31.0, 48.0, 46.97222222222222)","(4.2, 5.2, 5.231360946745562)","(101.0, 840.0, 827.8947368421052)"
10-01-2023 13:00:19.240230,"(11.0, 15.0, 14.63716814159292)","(10.0, 13.5, 13.399305555555555)","(2.45, 2.62, 2.604884792626728)","(11.0, 13.0, 12.898230088495575)","(6.5, 7.6, 7.5236994219653175)","(101.0, 290.0, 256.6666666666667)","(14.0, 21.0, 20.38961038961039)","(31.0, 48.0, 46.97222222222222)","(4.2, 5.3, 5.261714285714286)","(101.0, 840.0, 827.8947368421052)"
10-01-2023 13:00:20.629247,"(11.0, 15.0, 14.64090909090909)","(10.0, 13.5, 13.397887323943662)","(2.45, 2.62, 2.588923076923077)","(11.0, 13.0, 12.900862068965518)","(6.5, 7.6, 7.525133689839572)","(101.0, 290.0, 256.6666666666667)","(14.0, 21.0, 20.419753086419753)","(31.0, 48.0, 47.0)","(4.4, 5.3, 5.275092936802974)","(101.0, 840.0, 827.8947368421052)"
10-01-2023 13:00:22.030306,"(11.0, 15.0, 14.63425925925926)","(10.0, 13.5, 13.401023890784982)","(2.45, 2.6, 2.5953757225433525)","(11.0, 13.0, 12.90495867768595)","(6.5, 7.6, 7.547311827956989)","(101.0, 290.0, 256.6666666666667)","(14.0, 21.0, 20.45977011494253)","(31.0, 48.0, 47.03846153846154)","(4.4, 5.3, 5.317283950617284)","(101.0, 840.0, 827.8947368421052)"
10-01-2023 13:00:23.312042,"(11.0, 15.0, 14.65948275862069)","(10.0, 13.5, 13.401023890784982)","(2.45, 2.6, 2.583374689826303)","(11.0, 13.0, 12.90495867768595)","(6.5, 7.6, 7.5274418604651165)","(101.0, 290.0, 256.6666666666667)","(14.0, 21.0, 20.781395348837208)","(31.0, 48.0, 46.91228070175438)","(4.4, 5.4, 5.356626506024097)","(101.0, 840.0, 827.8947368421052)"
10-01-2023 13:00:24.618198,"(11.0, 15.0, 14.65948275862069)","(10.0, 13.5, 13.361538461538462)","(2.45, 2.6, 2.583374689826303)","(11.0, 13.0, 12.895833333333334)","(6.5, 7.6, 7.566412213740458)","(101.0, 290.0, 256.6666666666667)","(14.0, 21.0, 20.807692307692307)","(31.0, 48.0, 47.16216216216216)","(4.4, 5.4, 5.331851851851852)","(101.0, 840.0, 827.8947368421052)"
10-01-2023 13:00:25.832516,"(11.0, 15.0, 14.627358490566039)","(10.0, 13.5, 13.401023890784982)","(2.45, 2.6, 2.583374689826303)","(11.0, 13.0, 12.895833333333334)","(6.5, 7.6, 7.566412213740458)","(101.0, 290.0, 256.6666666666667)","(14.0, 21.0, 20.303797468354432)","(31.0, 48.0, 47.205128205128204)","(4.4, 5.4, 5.322448979591837)","(101.0, 840.0, 827.8947368421052)"
10-01-2023 13:00:27.142986,"(11.0, 15.0, 14.650442477876107)","(10.0, 13.5, 13.401023890784982)","(2.45, 2.6, 2.5851901565995528)","(11.0, 12.5, 12.454545454545455)","(6.5, 7.6, 7.608484848484848)","(101.0, 290.0, 256.6666666666667)","(14.0, 21.0, 20.380434782608695)","(31.0, 48.0, 47.20987654320987)","(4.4, 5.4, 5.3283018867924525)","(101.0, 840.0, 809.3333333333334)"
10-01-2023 13:00:28.472120,"(12.0, 15.0, 14.923913043478262)","(10.0, 13.5, 13.398333333333333)","(2.4, 2.6, 2.585103092783505)","(11.0, 12.5, 12.467171717171718)","(6.5, 7.8, 7.66090909090909)","(101.0, 290.0, 276.6666666666667)","(14.0, 21.0, 20.4)","(31.0, 48.0, 47.20987654320987)","(4.4, 5.4, 5.3202797202797205)","(101.0, 840.0, 817.3333333333334)"
10-01-2023 13:00:29.792263,"(12.0, 15.0, 14.933962264150944)","(10.0, 13.5, 13.398333333333333)","(2.4, 2.6, 2.583162393162393)","(11.0, 12.5, 12.476315789473684)","(6.5, 7.8, 7.676271186440678)","(101.0, 290.0, 276.6666666666667)","(14.0, 21.0, 20.4)","(31.0, 48.0, 47.1578947368421)","(4.4, 5.4, 5.329591836734694)","(101.0, 840.0, 827.8571428571429)"
10-01-2023 13:00:31.151949,"(12.0, 15.0, 14.933962264150944)","(10.0, 13.5, 13.398333333333333)","(2.4, 2.6, 2.58214463840399)","(10.0, 12.5, 12.476315789473684)","(6.5, 7.8, 7.676271186440678)","(101.0, 290.0, 276.6666666666667)","(14.0, 21.0, 20.36231884057971)","(31.0, 48.0, 47.1578947368421)","(4.4, 5.4, 5.325)","(101.0, 840.0, 828.6666666666667)"
10-01-2023 13:00:32.423719,"(12.0, 15.0, 14.89655172413793)","(10.0, 13.5, 13.357784431137725)","(2.4, 2.6, 2.585714285714286)","(10.0, 12.5, 12.476315789473684)","(6.5, 7.8, 7.67725321888412)","(101.0, 290.0, 276.6666666666667)","(14.0, 21.0, 20.36764705882353)","(31.0, 48.0, 47.111111111111114)","(4.4, 5.4, 5.357668711656442)","(101.0, 840.0, 828.6666666666667)"
10-01-2023 13:00:33.923304,"(12.0, 15.0, 15.107142857142858)","(10.0, 13.5, 13.359050445103858)","(2.4, 2.6, 2.5858133333333333)","(10.0, 12.5, 12.476683937823834)","(6.5, 7.8, 7.680334728033473)","(101.0, 290.0, 276.6666666666667)","(14.0, 21.0, 20.385714285714286)","(31.0, 48.0, 47.12328767123287)","(4.4, 5.4, 5.357407407407408)","(101.0, 840.0, 828.6666666666667)"
10-01-2023 13:00:35.562484,"(12.0, 15.5, 15.005263157894737)","(10.0, 13.5, 13.35483870967742)","(2.4, 2.6, 2.6049261083743844)","(10.0, 12.5, 12.663461538461538)","(6.5, 7.8, 7.569426751592356)","(101.0, 290.0, 276.6666666666667)","(14.0, 21.0, 20.385714285714286)","(31.0, 48.0, 47.12328767123287)","(4.4, 5.4, 5.27991452991453)","(101.0, 840.0, 838.0)"
10-01-2023 13:00:37.065146,"(12.0, 15.5, 15.005263157894737)","(10.0, 13.5, 13.360294117647058)","(2.4, 2.62, 2.610125)","(10.0, 13.0, 12.671875)","(6.5, 7.6, 7.567123287671233)","(101.0, 290.0, 276.6666666666667)","(14.0, 21.0, 20.40277777777778)","(31.0, 48.0, 47.17948717948718)","(4.4, 5.3, 5.281048387096774)","(101.0, 990.0, 950.0)"
10-01-2023 13:00:38.540969,"(12.0, 15.5, 15.0)","(10.0, 13.5, 13.360294117647058)","(2.4, 2.62, 2.610129032258065)","(10.0, 13.0, 12.671875)","(6.5, 7.6, 7.534905660377358)","(101.0, 290.0, 276.6666666666667)","(14.0, 21.0, 20.40277777777778)","(31.0, 48.0, 47.16883116883117)","(4.4, 5.3, 5.280497925311203)","(101.0, 990.0, 950.0)"
10-01-2023 13:00:39.991719,"(12.0, 15.5, 15.005263157894737)","(10.0, 13.5, 13.360294117647058)","(2.4, 2.62, 2.630666666666667)","(10.0, 13.0, 12.671875)","(6.5, 7.6, 7.537272727272727)","(101.0, 290.0, 276.6666666666667)","(14.0, 21.0, 19.328125)","(31.0, 48.0, 47.16883116883117)","(4.4, 5.3, 5.2867841409691625)","(101.0, 990.0, 950.0)"
10-01-2023 13:00:41.498314,"(12.0, 15.5, 14.994623655913978)","(10.0, 13.5, 13.361516034985423)","(2.4, 2.64, 2.624724409448819)","(10.0, 13.0, 12.677914110429448)","(6.5, 7.6, 7.591803278688524)","(101.0, 290.0, 276.6666666666667)","(14.0, 19.5, 19.366071428571427)","(31.0, 48.0, 47.31818181818182)","(4.4, 5.3, 5.285781990521327)","(101.0, 990.0, 968.6666666666666)"
10-01-2023 13:00:42.956576,"(12.0, 15.5, 15.0)","(10.0, 13.5, 13.364672364672364)","(2.4, 2.64, 2.6186776859504133)","(10.0, 13.0, 12.667721518987342)","(6.5, 7.6, 7.590291262135922)","(101.0, 290.0, 276.6666666666667)","(14.0, 19.5, 19.366071428571427)","(31.0, 48.0, 47.46341463414634)","(4.4, 5.3, 5.286666666666666)","(101.0, 990.0, 950.0)"
10-01-2023 13:00:44.294840,"(12.0, 15.5, 15.0)","(10.0, 13.5, 13.364672364672364)","(2.4, 2.62, 2.5933858267716534)","(10.0, 13.0, 12.667721518987342)","(6.5, 7.6, 7.61271676300578)","(101.0, 290.0, 276.6666666666667)","(14.0, 19.5, 19.352941176470587)","(31.0, 48.0, 47.45)","(4.4, 5.3, 5.358620689655172)","(101.0, 990.0, 950.0)"
10-01-2023 13:00:45.646512,"(12.0, 15.5, 15.447427293064877)","(10.0, 13.5, 13.360703812316716)","(2.4, 2.6, 2.581818181818182)","(10.0, 13.0, 12.667721518987342)","(6.5, 7.8, 7.565882352941176)","(101.0, 290.0, 276.6666666666667)","(14.0, 19.5, 19.352941176470587)","(31.0, 48.0, 47.333333333333336)","(4.4, 5.4, 5.360571428571428)","(101.0, 990.0, 950.0)"
10-01-2023 13:00:47.013514,"(12.0, 16.0, 15.616279069767442)","(10.0, 13.5, 13.360703812316716)","(2.4, 2.6, 2.581818181818182)","(10.0, 13.0, 12.667721518987342)","(6.5, 7.6, 7.590291262135922)","(101.0, 290.0, 276.6666666666667)","(14.0, 19.5, 19.529411764705884)","(31.0, 48.0, 47.76470588235294)","(4.4, 5.4, 5.283168316831683)","(101.0, 990.0, 968.6666666666666)"
10-01-2023 13:00:48.320284,"(12.0, 16.0, 15.625)","(10.0, 14.0, 13.640350877192983)","(2.4, 2.58, 2.5691111111111113)","(10.0, 13.0, 12.673913043478262)","(6.5, 7.8, 7.65566037735849)","(101.0, 290.0, 276.6666666666667)","(14.0, 20.0, 19.529411764705884)","(31.0, 48.0, 47.42857142857143)","(4.4, 5.3, 5.298203592814371)","(101.0, 990.0, 968.6666666666666)"
10-01-2023 13:00:49.656459,"(12.0, 16.0, 15.625)","(10.0, 14.0, 13.638235294117647)","(2.35, 2.58, 2.5691034482758623)","(10.0, 13.0, 12.673913043478262)","(6.5, 7.8, 7.654629629629629)","(101.0, 290.0, 276.6666666666667)","(14.0, 20.0, 19.529411764705884)","(31.0, 48.0, 47.42857142857143)","(4.4, 5.3, 5.298203592814371)","(101.0, 990.0, 941.25)"
10-01-2023 13:00:51.011827,"(12.0, 17.5, 17.0)","(10.0, 14.0, 13.675531914893616)","(2.35, 2.58, 2.557204968944099)","(10.0, 13.0, 12.681818181818182)","(6.5, 7.8, 7.5890625)","(101.0, 290.0, 276.6666666666667)","(14.0, 20.0, 19.753846153846155)","(31.0, 48.0, 47.42857142857143)","(4.4, 5.3, 5.298136645962733)","(101.0, 980.0, 932.5)"
10-01-2023 13:00:52.398107,"(12.0, 17.0, 16.48148148148148)","(10.0, 14.0, 13.675531914893616)","(2.35, 2.56, 2.574698085419735)","(10.0, 13.0, 12.678343949044587)","(6.5, 7.6, 7.5890625)","(101.0, 290.0, 276.6666666666667)","(14.0, 20.0, 19.753846153846155)","(31.0, 48.0, 47.42857142857143)","(4.4, 5.3, 5.281865284974093)","(101.0, 970.0, 932.5)"
10-01-2023 13:00:53.805337,"(12.0, 17.0, 16.540983606557376)","(10.0, 14.0, 13.657303370786517)","(2.35, 2.58, 2.574344023323615)","(10.0, 13.0, 12.678343949044587)","(6.5, 7.6, 7.59020979020979)","(101.0, 290.0, 276.6666666666667)","(14.0, 20.0, 19.757575757575758)","(31.0, 48.0, 47.44186046511628)","(4.4, 5.3, 5.282142857142857)","(101.0, 970.0, 932.5)"
10-01-2023 13:00:55.204166,"(12.0, 17.0, 16.540983606557376)","(10.0, 14.0, 13.657303370786517)","(2.35, 2.58, 2.550188679245283)","(10.0, 13.0, 12.686666666666667)","(6.5, 7.6, 7.59020979020979)","(101.0, 290.0, 276.6666666666667)","(14.0, 20.0, 19.757575757575758)","(31.0, 48.0, 47.44186046511628)","(4.4, 5.3, 5.297435897435897)","(101.0, 970.0, 940.6666666666666)"
10-01-2023 13:00:56.674725,"(12.0, 17.0, 16.944444444444443)","(10.0, 14.0, 13.39202657807309)","(2.35, 2.56, 2.512493827160494)","(10.0, 13.0, 12.717054263565892)","(6.5, 7.6, 7.726027397260274)","(101.0, 290.0, 276.6666666666667)","(14.0, 20.0, 19.68)","(31.0, 48.0, 47.42857142857143)","(4.4, 5.3, 5.351396648044693)","(101.0, 960.0, 940.6666666666666)"
