,Wagner Bale,Thank You Jill,Highway Man,Adonis Sands,Floppy Roo,Orson Franky,Dr Esther,Dr Lysandra
07-01-2023 09:08:56.763946,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:08:57.704439,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:08:58.675527,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:08:59.669497,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:00.675539,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:01.693469,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:02.743096,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:03.771274,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:04.881241,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:05.960608,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:07.019538,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:08.069891,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:09.141103,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:10.222309,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:11.294209,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:12.326359,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:13.430602,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:14.521062,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:15.572910,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:16.694187,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:17.786772,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:18.829802,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:19.874774,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:20.923057,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:21.983819,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:23.002932,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:24.061597,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:25.100364,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:26.102390,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:27.129980,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:28.141682,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:29.176581,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:30.137391,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:31.139925,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:32.168521,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:33.227355,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:34.210695,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:35.177334,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:36.136562,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:37.134729,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:38.115542,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:39.165369,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:40.135709,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:41.166669,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:42.171177,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:43.233853,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:44.276374,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:45.310199,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:46.398117,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:47.392936,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:48.496415,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:49.539415,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:50.510992,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:51.468198,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:52.465474,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:53.426095,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:54.415952,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:55.397906,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:56.400538,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:57.378878,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:58.420022,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:09:59.402924,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:10:00.490055,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:10:01.470250,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:10:02.513320,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:03.559818,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:04.570392,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:05.585175,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:06.590462,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:07.606664,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:08.630845,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:09.671133,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:10.690443,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:11.779855,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:12.786402,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:13.842951,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:14.860183,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:15.829145,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:16.817913,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8355000000000001)"
07-01-2023 09:10:17.798430,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
07-01-2023 09:10:18.774961,"(10.0, 28.0, 22.705882352941178)","(3.8, 6.2, 5.046153846153846)","(21.0, 100.0, 60.5)","(10.0, 25.0, 20.842105263157894)","(51.0, 410.0, 241.8181818181818)","(26.0, 220.0, 123.5)","(5.0, 9.6, 5.2615384615384615)","(1.8, 2.7, 1.8213793103448277)"
