,Thrax,Stac Pollaidh,Centrestone,Little Jill,Toptimistic,Tiger For Life,Carlie Eksplodes,Gold Invest
15-12-2022 14:19:27.877596,"(71.0, 140.0, 126.66666666666667)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6253254437869824)","(6.5, 10.5, 10.095744680851064)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.245637583892617)","(7.5, 10.0, 9.942857142857143)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:29.069365,"(71.0, 140.0, 126.66666666666667)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6312056737588652)","(6.5, 10.5, 10.095744680851064)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.250649350649351)","(7.5, 10.0, 9.942857142857143)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:30.256631,"(71.0, 140.0, 124.0)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6312056737588652)","(6.5, 10.5, 10.095744680851064)","(71.0, 260.0, 223.2)","(5.0, 6.4, 6.247513812154696)","(7.5, 10.0, 9.942857142857143)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:31.362764,"(71.0, 120.0, 112.17391304347827)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6319101123595505)","(6.5, 10.5, 10.095744680851064)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.247513812154696)","(7.5, 10.0, 9.942857142857143)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:32.519472,"(71.0, 120.0, 112.17391304347827)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6319101123595505)","(6.5, 10.5, 10.095744680851064)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.247513812154696)","(7.5, 10.0, 9.942857142857143)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:33.622409,"(71.0, 120.0, 108.75)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6319101123595505)","(6.5, 10.5, 10.09)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.247513812154696)","(7.5, 10.0, 9.942857142857143)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:34.757943,"(71.0, 120.0, 108.75)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6314166666666665)","(6.5, 10.5, 10.09)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.247513812154696)","(7.5, 10.0, 9.942857142857143)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:35.891570,"(71.0, 120.0, 108.75)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6314166666666665)","(6.5, 10.5, 10.09)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.247513812154696)","(7.5, 10.0, 9.942857142857143)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:36.993259,"(71.0, 120.0, 108.75)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6314166666666665)","(6.5, 10.5, 10.09)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.248351648351648)","(7.5, 10.0, 9.89090909090909)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:38.075736,"(71.0, 120.0, 108.75)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6314166666666665)","(6.5, 10.5, 10.09)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.264039408866996)","(7.5, 10.0, 9.89090909090909)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:39.158392,"(71.0, 120.0, 108.75)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6314166666666665)","(6.5, 10.5, 10.09)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.308910891089109)","(7.5, 10.0, 9.89090909090909)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:40.256730,"(71.0, 120.0, 108.23529411764706)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6314166666666665)","(6.5, 10.5, 10.09)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.308910891089109)","(7.5, 10.0, 9.89090909090909)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:41.388117,"(71.0, 120.0, 108.23529411764706)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6314166666666665)","(6.5, 10.5, 10.09)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.308910891089109)","(7.5, 10.0, 9.89090909090909)","(51.0, 110.0, 90.55555555555556)"
15-12-2022 14:19:42.492682,"(71.0, 120.0, 108.23529411764706)","(41.0, 80.0, 70.0)","(1.5, 1.64, 1.6309999999999998)","(6.5, 10.5, 10.044444444444444)","(71.0, 260.0, 221.66666666666666)","(5.0, 6.4, 6.311538461538462)","(7.5, 10.0, 9.8625)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:43.642534,"(71.0, 120.0, 108.23529411764706)","(41.0, 80.0, 75.71428571428571)","(1.5, 1.64, 1.6309999999999998)","(6.5, 10.5, 10.044444444444444)","(71.0, 260.0, 218.8235294117647)","(5.0, 6.4, 6.340322580645162)","(7.5, 10.0, 9.9)","(51.0, 110.0, 93.33333333333333)"
15-12-2022 14:19:44.806417,"(71.0, 120.0, 108.23529411764706)","(41.0, 80.0, 77.27272727272727)","(1.5, 1.64, 1.6305555555555555)","(6.5, 10.5, 10.152542372881356)","(71.0, 200.0, 162.35294117647058)","(5.0, 6.4, 6.340322580645162)","(7.5, 10.0, 9.9)","(51.0, 110.0, 91.33333333333333)"
15-12-2022 14:19:45.959579,"(71.0, 120.0, 108.23529411764706)","(41.0, 80.0, 77.5)","(1.5, 1.64, 1.634625)","(6.5, 10.5, 10.112068965517242)","(71.0, 200.0, 174.28571428571428)","(5.0, 6.6, 6.44488188976378)","(7.5, 10.0, 9.929032258064517)","(51.0, 110.0, 94.44444444444444)"
15-12-2022 14:19:47.123295,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 77.77777777777777)","(1.5, 1.64, 1.6372258064516128)","(6.5, 10.5, 10.131147540983607)","(71.0, 200.0, 174.28571428571428)","(5.0, 6.6, 6.44488188976378)","(7.5, 10.0, 9.91764705882353)","(51.0, 110.0, 95.26315789473684)"
15-12-2022 14:19:48.298855,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 77.5)","(1.5, 1.64, 1.6371710526315788)","(6.5, 10.5, 10.153846153846153)","(71.0, 200.0, 174.28571428571428)","(5.0, 6.6, 6.44488188976378)","(7.5, 10.0, 9.91764705882353)","(51.0, 110.0, 95.26315789473684)"
15-12-2022 14:19:49.435339,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.64, 1.6358787878787877)","(6.5, 10.5, 10.227272727272727)","(71.0, 200.0, 174.28571428571428)","(5.0, 6.6, 6.427947598253275)","(7.5, 10.0, 10.05)","(51.0, 110.0, 95.26315789473684)"
15-12-2022 14:19:50.493542,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.64, 1.6344767441860464)","(6.5, 10.5, 10.323529411764707)","(71.0, 200.0, 174.28571428571428)","(5.0, 6.6, 6.424107142857143)","(7.5, 10.5, 10.033333333333333)","(51.0, 110.0, 95.26315789473684)"
15-12-2022 14:19:51.565444,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.64, 1.6344767441860464)","(6.5, 10.5, 10.323529411764707)","(71.0, 200.0, 174.28571428571428)","(5.0, 6.6, 6.424107142857143)","(7.5, 10.5, 9.916666666666668)","(51.0, 110.0, 95.26315789473684)"
15-12-2022 14:19:52.630700,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.64, 1.6344767441860464)","(6.5, 10.5, 10.1875)","(71.0, 200.0, 174.28571428571428)","(5.0, 6.6, 6.4424)","(7.5, 10.5, 9.916666666666668)","(51.0, 110.0, 95.26315789473684)"
15-12-2022 14:19:53.784113,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.64, 1.6344767441860464)","(6.5, 10.5, 10.1875)","(71.0, 200.0, 173.75)","(5.0, 6.6, 6.4424)","(7.5, 10.5, 9.971698113207548)","(51.0, 110.0, 95.26315789473684)"
15-12-2022 14:19:54.918379,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.65, 1.6438431372549018)","(6.5, 10.5, 10.1875)","(71.0, 200.0, 173.75)","(5.0, 6.6, 6.410576923076923)","(7.5, 10.5, 9.971698113207548)","(51.0, 110.0, 95.26315789473684)"
15-12-2022 14:19:56.017839,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.65, 1.6376862745098038)","(6.5, 10.5, 10.1875)","(71.0, 200.0, 173.75)","(5.0, 6.6, 6.410576923076923)","(7.5, 10.5, 9.863636363636365)","(51.0, 110.0, 96.0)"
15-12-2022 14:19:57.200653,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.65, 1.6376862745098038)","(6.5, 10.5, 10.173913043478262)","(71.0, 200.0, 329.2307692307692)","(5.0, 6.6, 6.405911330049261)","(7.5, 10.5, 9.863636363636365)","(51.0, 110.0, 96.0)"
15-12-2022 14:19:58.342770,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.65, 1.6376862745098038)","(6.5, 10.5, 10.173913043478262)","(71.0, 340.0, 298.8235294117647)","(5.0, 6.6, 6.405687203791469)","(7.5, 10.5, 9.928571428571429)","(51.0, 110.0, 96.0)"
15-12-2022 14:19:59.495856,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.64, 1.6384558823529412)","(6.5, 10.5, 10.173913043478262)","(71.0, 340.0, 231.66666666666666)","(5.5, 6.6, 6.351836734693878)","(7.5, 10.5, 9.947368421052632)","(51.0, 110.0, 96.0)"
15-12-2022 14:20:00.649330,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.65, 1.6384558823529412)","(6.5, 10.5, 10.173913043478262)","(71.0, 340.0, 296.66666666666663)","(5.5, 6.4, 6.348207171314741)","(7.5, 10.0, 10.119047619047619)","(51.0, 110.0, 96.0)"
15-12-2022 14:20:01.927243,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.64, 1.6384558823529412)","(6.5, 10.5, 10.142857142857142)","(71.0, 340.0, 299.375)","(5.5, 6.4, 6.348207171314741)","(7.5, 10.5, 10.113793103448277)","(51.0, 110.0, 96.0)"
15-12-2022 14:20:03.176469,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.65, 1.6384558823529412)","(6.5, 10.5, 10.142857142857142)","(71.0, 340.0, 299.375)","(5.5, 6.4, 6.367364016736402)","(7.5, 10.5, 10.170588235294119)","(51.0, 110.0, 96.0)"
15-12-2022 14:20:04.286581,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.63, 1.6228709055876687)","(6.5, 10.5, 10.142857142857142)","(71.0, 340.0, 299.375)","(5.5, 6.4, 6.367364016736402)","(7.5, 10.5, 10.170588235294119)","(51.0, 110.0, 96.0)"
15-12-2022 14:20:05.474380,"(71.0, 120.0, 110.9090909090909)","(41.0, 80.0, 75.0)","(1.5, 1.63, 1.6228709055876687)","(6.5, 10.5, 10.04639175257732)","(71.0, 340.0, 299.375)","(5.5, 6.4, 6.455123674911661)","(7.5, 10.5, 9.84)","(51.0, 110.0, 103.5)"
15-12-2022 14:20:06.550756,"(71.0, 120.0, 114.44444444444444)","(41.0, 80.0, 78.125)","(1.5, 1.63, 1.6231481481481482)","(6.5, 10.5, 10.04639175257732)","(81.0, 340.0, 299.375)","(5.5, 6.6, 6.455123674911661)","(7.5, 10.0, 9.84)","(51.0, 110.0, 103.5)"
15-12-2022 14:20:07.643986,"(71.0, 120.0, 114.44444444444444)","(41.0, 80.0, 78.125)","(1.5, 1.63, 1.6231481481481482)","(6.5, 10.5, 10.04639175257732)","(81.0, 340.0, 299.375)","(5.5, 6.6, 6.455123674911661)","(7.5, 10.0, 9.84)","(51.0, 110.0, 103.5)"
15-12-2022 14:20:08.726553,"(71.0, 120.0, 114.44444444444444)","(41.0, 80.0, 78.125)","(1.5, 1.63, 1.62)","(6.5, 10.5, 10.192307692307692)","(81.0, 340.0, 254.28571428571428)","(5.5, 6.6, 6.489285714285714)","(7.5, 10.0, 9.846341463414635)","(51.0, 110.0, 102.3529411764706)"
15-12-2022 14:20:09.846535,"(71.0, 160.0, 136.0)","(41.0, 80.0, 76.66666666666667)","(1.5, 1.6, 1.5988764044943822)","(6.5, 11.5, 11.411764705882353)","(81.0, 340.0, 261.42857142857144)","(5.5, 6.6, 6.481987577639751)","(7.5, 10.0, 9.865263157894738)","(51.0, 110.0, 100.76923076923077)"
15-12-2022 14:20:10.994855,"(71.0, 160.0, 130.0)","(41.0, 80.0, 76.66666666666667)","(1.5, 1.6, 1.5985507246376813)","(6.5, 11.5, 11.777777777777779)","(81.0, 340.0, 261.42857142857144)","(5.5, 6.6, 6.481987577639751)","(7.5, 10.0, 9.865263157894738)","(51.0, 110.0, 100.76923076923077)"
15-12-2022 14:20:12.127429,"(71.0, 160.0, 130.0)","(41.0, 80.0, 76.0)","(1.5, 1.6, 1.5985507246376813)","(6.5, 12.0, 11.192307692307692)","(81.0, 340.0, 261.42857142857144)","(5.5, 6.6, 6.481987577639751)","(7.5, 10.0, 9.865263157894738)","(51.0, 110.0, 100.76923076923077)"
15-12-2022 14:20:13.294698,"(71.0, 160.0, 134.28571428571428)","(41.0, 80.0, 76.0)","(1.5, 1.6, 1.5985507246376813)","(6.5, 12.0, 11.147058823529411)","(81.0, 340.0, 261.42857142857144)","(5.5, 6.6, 6.481987577639751)","(7.5, 10.0, 9.869662921348315)","(51.0, 110.0, 100.76923076923077)"
15-12-2022 14:20:14.506919,"(71.0, 160.0, 134.28571428571428)","(41.0, 80.0, 76.0)","(1.5, 1.6, 1.5986301369863014)","(6.5, 12.0, 11.277777777777779)","(81.0, 340.0, 261.42857142857144)","(5.5, 6.6, 6.667307692307692)","(7.5, 10.0, 9.864583333333334)","(51.0, 110.0, 100.76923076923077)"
15-12-2022 14:20:15.726134,"(71.0, 160.0, 140.0)","(41.0, 80.0, 76.0)","(1.5, 1.6, 1.5856296296296297)","(6.5, 11.5, 11.208333333333334)","(81.0, 340.0, 261.42857142857144)","(5.5, 6.8, 6.897142857142857)","(7.5, 10.0, 9.872941176470588)","(51.0, 110.0, 100.76923076923077)"
15-12-2022 14:20:16.921425,"(71.0, 160.0, 148.0)","(41.0, 80.0, 77.5)","(1.5, 1.58, 1.5722402597402598)","(6.5, 11.5, 11.636363636363637)","(81.0, 340.0, 261.42857142857144)","(5.5, 7.0, 6.894029850746269)","(7.5, 10.0, 9.872941176470588)","(51.0, 110.0, 100.76923076923077)"
15-12-2022 14:20:18.390578,"(71.0, 160.0, 148.0)","(41.0, 80.0, 77.5)","(1.5, 1.58, 1.5675316455696202)","(6.5, 12.0, 11.65)","(81.0, 340.0, 261.42857142857144)","(5.5, 7.0, 6.923529411764706)","(7.5, 10.0, 9.872941176470588)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:19.771201,"(71.0, 160.0, 148.0)","(41.0, 80.0, 77.5)","(1.5, 1.57, 1.567094017094017)","(6.5, 12.0, 11.777777777777779)","(81.0, 340.0, 261.42857142857144)","(5.5, 7.0, 7.074666666666666)","(7.5, 10.0, 9.883783783783784)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:21.144253,"(71.0, 160.0, 148.0)","(41.0, 80.0, 79.0909090909091)","(1.5, 1.57, 1.5662942779291553)","(6.5, 12.0, 11.6)","(81.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.128395061728395)","(7.5, 10.0, 9.880519480519482)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:22.542851,"(71.0, 160.0, 148.0)","(41.0, 80.0, 78.57142857142857)","(1.5, 1.57, 1.5636842105263158)","(6.5, 12.0, 11.666666666666666)","(81.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.101960784313725)","(7.5, 10.0, 9.880519480519482)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:23.899499,"(71.0, 160.0, 148.0)","(41.0, 80.0, 78.57142857142857)","(1.5, 1.57, 1.5645695364238412)","(7.0, 12.0, 11.692307692307692)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.066666666666666)","(7.5, 10.0, 9.876190476190477)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:25.455955,"(71.0, 160.0, 148.0)","(41.0, 80.0, 78.57142857142857)","(1.5, 1.57, 1.5626335877862596)","(7.0, 12.0, 11.692307692307692)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.064935064935065)","(7.5, 10.0, 9.876190476190477)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:26.838645,"(71.0, 160.0, 148.0)","(41.0, 80.0, 78.57142857142857)","(1.5, 1.57, 1.5626335877862596)","(7.0, 12.0, 11.692307692307692)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.073170731707317)","(7.5, 10.0, 9.876190476190477)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:28.313220,"(71.0, 160.0, 148.0)","(41.0, 80.0, 78.57142857142857)","(1.5, 1.57, 1.5626335877862596)","(7.0, 12.0, 11.75)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.147208121827411)","(7.5, 10.0, 9.979310344827587)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:29.669572,"(71.0, 160.0, 148.0)","(41.0, 80.0, 78.57142857142857)","(1.5, 1.57, 1.5632547169811322)","(7.0, 12.0, 11.7)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.137579617834395)","(7.5, 10.0, 9.957142857142857)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:31.039434,"(71.0, 160.0, 148.0)","(41.0, 80.0, 78.57142857142857)","(1.5, 1.57, 1.5632242990654206)","(7.0, 12.0, 11.7)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.1367088607594935)","(7.5, 10.0, 9.989473684210527)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:32.198871,"(71.0, 160.0, 140.0)","(41.0, 80.0, 78.57142857142857)","(1.5, 1.57, 1.5632242990654206)","(7.0, 12.0, 11.6)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.122033898305085)","(7.5, 10.0, 10.085365853658537)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:33.304742,"(71.0, 160.0, 140.0)","(41.0, 80.0, 78.57142857142857)","(1.5, 1.57, 1.56)","(7.0, 12.0, 11.583333333333334)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.122033898305085)","(7.5, 10.5, 10.085365853658537)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:34.548197,"(71.0, 160.0, 140.0)","(41.0, 80.0, 77.5)","(1.5, 1.56, 1.5653220338983052)","(7.0, 12.0, 11.583333333333334)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.122033898305085)","(7.5, 10.5, 10.138297872340425)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:35.708488,"(71.0, 160.0, 117.14285714285714)","(41.0, 80.0, 77.5)","(1.5, 1.57, 1.5541851851851853)","(7.0, 12.0, 11.659090909090908)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.122033898305085)","(7.5, 10.5, 10.138297872340425)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:36.899060,"(71.0, 160.0, 121.11111111111111)","(41.0, 80.0, 79.375)","(1.5, 1.56, 1.5539615384615386)","(7.0, 12.0, 11.659090909090908)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.117365269461078)","(7.5, 10.5, 10.130434782608695)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:38.087768,"(71.0, 160.0, 121.11111111111111)","(41.0, 85.0, 79.375)","(1.5, 1.56, 1.5539615384615386)","(7.0, 12.0, 11.28125)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.144117647058824)","(7.5, 10.5, 10.413461538461538)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:39.333190,"(71.0, 160.0, 121.11111111111111)","(51.0, 85.0, 82.5)","(1.5, 1.56, 1.5503086419753087)","(7.0, 11.5, 11.3)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.141984732824428)","(8.0, 10.5, 10.422764227642276)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:40.589727,"(71.0, 160.0, 121.11111111111111)","(51.0, 85.0, 82.5)","(1.5, 1.56, 1.5503086419753087)","(7.0, 11.5, 11.3)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.141984732824428)","(8.0, 11.0, 10.422764227642276)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:41.826671,"(71.0, 160.0, 121.11111111111111)","(51.0, 85.0, 82.5)","(1.5, 1.56, 1.5503086419753087)","(7.0, 11.5, 11.375)","(71.0, 340.0, 261.42857142857144)","(5.5, 7.2, 7.212865497076024)","(8.0, 11.0, 10.547297297297296)","(51.0, 110.0, 101.0)"
15-12-2022 14:20:43.031685,"(71.0, 160.0, 121.11111111111111)","(51.0, 85.0, 82.27272727272727)","(1.5, 1.55, 1.5055511022044088)","(7.0, 11.5, 12.225)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.4, 7.322077922077923)","(8.0, 11.0, 10.710144927536232)","(51.0, 110.0, 101.42857142857143)"
15-12-2022 14:20:44.196740,"(71.0, 160.0, 132.22222222222223)","(51.0, 90.0, 80.21739130434783)","(1.5, 1.51, 1.5055511022044088)","(7.0, 12.5, 11.933333333333334)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.4, 7.441860465116279)","(8.0, 11.0, 11.1875)","(51.0, 110.0, 101.42857142857143)"
15-12-2022 14:20:45.310632,"(71.0, 160.0, 142.22222222222223)","(51.0, 90.0, 80.21739130434783)","(1.5, 1.52, 1.5192814371257486)","(7.0, 12.0, 11.933333333333334)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.6, 7.342372881355932)","(8.0, 11.5, 11.1875)","(51.0, 110.0, 101.42857142857143)"
15-12-2022 14:20:46.431970,"(71.0, 160.0, 140.0)","(51.0, 90.0, 80.21739130434783)","(1.5, 1.52, 1.5197076023391813)","(7.0, 12.0, 11.933333333333334)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.4, 7.300000000000001)","(8.0, 11.5, 11.162162162162161)","(51.0, 110.0, 101.42857142857143)"
15-12-2022 14:20:47.503225,"(71.0, 160.0, 140.0)","(51.0, 90.0, 80.21739130434783)","(1.5, 1.53, 1.5197297297297296)","(7.0, 12.0, 11.857142857142858)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.4, 7.300000000000001)","(8.0, 11.5, 11.162162162162161)","(51.0, 110.0, 101.42857142857143)"
15-12-2022 14:20:48.674124,"(71.0, 160.0, 142.0)","(51.0, 90.0, 80.21739130434783)","(1.5, 1.53, 1.5248648648648648)","(7.0, 12.0, 11.857142857142858)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.4, 7.298666666666667)","(8.0, 11.5, 11.053571428571429)","(51.0, 110.0, 101.66666666666667)"
15-12-2022 14:20:49.824227,"(71.0, 160.0, 142.0)","(51.0, 90.0, 80.21739130434783)","(1.5, 1.54, 1.5336567164179105)","(7.0, 12.0, 11.548387096774194)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.4, 7.298666666666667)","(8.0, 11.5, 11.083333333333334)","(51.0, 110.0, 101.66666666666667)"
15-12-2022 14:20:51.028233,"(71.0, 160.0, 142.0)","(51.0, 90.0, 77.5)","(1.5, 1.54, 1.5346534653465347)","(7.0, 12.0, 11.548387096774194)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.4, 7.176811594202899)","(8.0, 11.5, 10.81)","(51.0, 110.0, 101.66666666666667)"
15-12-2022 14:20:52.267809,"(71.0, 160.0, 142.0)","(51.0, 90.0, 77.5)","(1.5, 1.54, 1.5346534653465347)","(7.0, 12.0, 11.548387096774194)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.2, 7.176978417266187)","(8.0, 11.0, 10.756410256410255)","(51.0, 110.0, 101.66666666666667)"
15-12-2022 14:20:53.535337,"(71.0, 160.0, 142.0)","(51.0, 90.0, 77.6470588235294)","(1.5, 1.54, 1.535983606557377)","(7.0, 11.5, 11.337209302325581)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.2, 7.1828125)","(8.0, 11.0, 10.766666666666667)","(51.0, 110.0, 99.44444444444444)"
15-12-2022 14:20:54.695267,"(71.0, 160.0, 142.0)","(51.0, 90.0, 78.33333333333333)","(1.45, 1.55, 1.5401149425287357)","(7.0, 11.5, 11.340909090909092)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.2, 7.1828125)","(8.0, 11.0, 10.766666666666667)","(51.0, 100.0, 99.44444444444444)"
15-12-2022 14:20:55.805965,"(71.0, 160.0, 142.0)","(51.0, 90.0, 78.33333333333333)","(1.45, 1.55, 1.5455952380952382)","(7.0, 11.5, 11.348837209302326)","(71.0, 340.0, 266.6666666666667)","(5.5, 7.2, 7.172549019607843)","(8.0, 11.0, 10.683673469387756)","(51.0, 100.0, 99.375)"
15-12-2022 14:20:56.959752,"(71.0, 160.0, 142.0)","(51.0, 90.0, 78.33333333333333)","(1.45, 1.55, 1.54359477124183)","(7.0, 11.5, 11.451612903225806)","(71.0, 340.0, 274.0)","(5.5, 7.2, 7.301714285714286)","(8.0, 11.0, 10.666666666666666)","(51.0, 100.0, 106.66666666666667)"
15-12-2022 14:20:58.060546,"(71.0, 160.0, 145.0)","(41.0, 90.0, 78.52941176470588)","(1.45, 1.55, 1.54359477124183)","(7.5, 11.5, 11.451612903225806)","(71.0, 340.0, 274.0)","(5.5, 7.4, 7.294972067039106)","(8.0, 11.0, 10.602409638554217)","(51.0, 110.0, 108.125)"
15-12-2022 14:20:59.195813,"(71.0, 170.0, 160.0)","(41.0, 90.0, 78.52941176470588)","(1.45, 1.55, 1.5404504504504506)","(7.5, 12.0, 11.633333333333333)","(71.0, 340.0, 274.0)","(5.5, 7.4, 7.286746987951807)","(8.0, 11.0, 10.574712643678161)","(51.0, 110.0, 108.125)"
15-12-2022 14:21:00.254646,"(71.0, 170.0, 150.0)","(41.0, 90.0, 78.52941176470588)","(1.45, 1.55, 1.5459183673469388)","(7.5, 12.0, 11.597560975609756)","(71.0, 340.0, 274.0)","(5.5, 7.4, 7.1617977528089884)","(8.0, 11.0, 10.590909090909092)","(51.0, 110.0, 108.125)"
15-12-2022 14:21:01.302231,"(71.0, 170.0, 150.0)","(41.0, 90.0, 78.52941176470588)","(1.45, 1.55, 1.5495384615384615)","(7.5, 12.0, 11.42)","(71.0, 340.0, 274.0)","(5.5, 7.2, 7.156410256410257)","(8.0, 11.0, 10.590909090909092)","(51.0, 110.0, 108.125)"
15-12-2022 14:21:02.381878,"(71.0, 170.0, 150.0)","(41.0, 90.0, 78.52941176470588)","(1.45, 1.55, 1.54953125)","(7.5, 11.5, 11.454545454545455)","(71.0, 340.0, 274.0)","(5.5, 7.2, 7.166)","(8.0, 11.0, 10.686746987951807)","(51.0, 110.0, 108.125)"
15-12-2022 14:21:03.506443,"(71.0, 170.0, 150.0)","(41.0, 90.0, 80.71428571428571)","(1.45, 1.56, 1.5421910112359551)","(7.5, 12.0, 11.378787878787879)","(71.0, 340.0, 274.0)","(5.5, 7.2, 7.2634920634920634)","(8.0, 11.0, 10.617647058823529)","(51.0, 110.0, 108.125)"
