,Humbling,Opawa Anita,Goldstar Toby,Diamond Warrior,Grande Vue Ace,Zipping Ontario,Adobe Kid,Mrs Chinn
08-12-2022 15:48:01.698211,"(3.6, 5.8, 5.11590909090909)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:02.899544,"(3.6, 5.8, 5.457777777777777)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:04.179190,"(3.6, 5.8, 5.457777777777777)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:05.448076,"(3.6, 5.8, 5.457777777777777)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:06.692366,"(3.6, 5.8, 5.457777777777777)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:07.992210,"(3.6, 5.8, 5.457777777777777)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:09.232041,"(3.6, 5.8, 4.725)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:10.478577,"(3.6, 5.8, 4.725)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:11.769034,"(3.6, 5.8, 4.725)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:13.087702,"(3.6, 5.8, 5.11590909090909)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:14.359814,"(3.6, 5.8, 5.11590909090909)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:15.609294,"(3.6, 5.8, 4.725)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:16.839481,"(3.6, 5.8, 4.725)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.983333333333334)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:18.121444,"(3.6, 5.8, 5.394736842105263)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:19.439788,"(3.6, 5.8, 5.394736842105263)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.45)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 15.566666666666666)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:20.725924,"(3.6, 5.8, 4.773333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:22.006419,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:23.194794,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:24.442035,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:25.749981,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:27.113869,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:28.400371,"(3.6, 5.8, 5.145652173913043)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:29.646146,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.523076923076923)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:30.831921,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:32.072464,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:33.387467,"(3.6, 5.8, 5.394736842105263)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:34.637134,"(3.6, 5.8, 5.394736842105263)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:35.876870,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:37.135038,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:38.477063,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:39.864611,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:41.229071,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:42.516248,"(3.6, 5.8, 4.796666666666667)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:43.789082,"(3.6, 5.8, 5.4728260869565215)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:45.070457,"(3.6, 5.8, 5.4728260869565215)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:46.313848,"(3.6, 5.8, 5.4728260869565215)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:47.625793,"(3.6, 5.8, 5.4728260869565215)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:48.925840,"(3.6, 5.8, 5.4728260869565215)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:50.256005,"(3.6, 5.8, 5.4728260869565215)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:51.607548,"(3.6, 5.8, 5.4728260869565215)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:53.113005,"(3.6, 5.8, 5.4728260869565215)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:54.558354,"(3.6, 5.8, 4.545833333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:55.905843,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:57.209827,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:58.594672,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:48:59.986853,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:01.333424,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:02.688150,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:04.024891,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:05.427934,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:06.775921,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:08.128001,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:09.355652,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:10.721320,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:12.153795,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:13.491514,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:14.710409,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:16.467276,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:17.816718,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:19.276437,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:20.705512,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 14.275)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:22.096870,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:23.382445,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:24.739935,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:26.125779,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:27.457888,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:28.612127,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:30.178203,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:31.728336,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:33.185915,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:34.630064,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:36.018902,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:37.361064,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:38.759004,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:40.139129,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.05)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:41.461563,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 16.5, 15.466666666666665)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:42.616247,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 17.0, 15.466666666666665)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:43.919576,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 17.0, 15.466666666666665)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:45.304181,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 9.16)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.495999999999999)","(8.5, 17.0, 15.466666666666665)","(6.5, 10.5, 9.783333333333333)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:46.741533,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 8.82857142857143)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.466666666666665)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:48.252014,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 8.82857142857143)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.466666666666665)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:49.803715,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 8.82857142857143)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.466666666666665)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:51.354793,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 8.82857142857143)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.466666666666665)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:52.767294,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 8.82857142857143)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.466666666666665)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
08-12-2022 15:49:54.199291,"(3.6, 5.8, 4.633333333333333)","(6.0, 10.0, 8.82857142857143)","(9.0, 17.0, 15.553846153846154)","(5.0, 9.2, 8.125)","(8.5, 17.0, 15.466666666666665)","(6.5, 10.5, 9.33)","(9.0, 17.0, 14.6)","(5.0, 15.0, 11.6)"
