,Homebush Leah,Homebush Bun,Homebush Classy,Brendon Baxter,Smash Jagger,Wandering Star,Lucky Luciano
612,"[datetime.datetime(2022, 11, 28, 10, 22, 34, 863927), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 34, 863927), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 34, 863927), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 34, 863927), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 34, 863927), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 34, 863927), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 34, 863927), 21.0, 240.0]"
613,"[datetime.datetime(2022, 11, 28, 10, 22, 35, 983379), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 35, 983379), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 35, 983379), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 35, 983379), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 35, 983379), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 35, 983379), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 35, 983379), 21.0, 240.0]"
614,"[datetime.datetime(2022, 11, 28, 10, 22, 37, 92706), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 37, 92706), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 37, 92706), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 37, 92706), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 37, 92706), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 37, 92706), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 37, 92706), 21.0, 240.0]"
615,"[datetime.datetime(2022, 11, 28, 10, 22, 38, 248314), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 38, 248314), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 38, 248314), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 38, 248314), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 38, 248314), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 38, 248314), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 38, 248314), 21.0, 240.0]"
616,"[datetime.datetime(2022, 11, 28, 10, 22, 39, 350162), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 39, 350162), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 39, 350162), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 39, 350162), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 39, 350162), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 39, 350162), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 39, 350162), 21.0, 240.0]"
617,"[datetime.datetime(2022, 11, 28, 10, 22, 40, 479609), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 40, 479609), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 40, 479609), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 40, 479609), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 40, 479609), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 40, 479609), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 40, 479609), 21.0, 240.0]"
618,"[datetime.datetime(2022, 11, 28, 10, 22, 41, 588205), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 41, 588205), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 41, 588205), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 41, 588205), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 41, 588205), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 41, 588205), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 41, 588205), 21.0, 240.0]"
619,"[datetime.datetime(2022, 11, 28, 10, 22, 42, 702962), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 42, 702962), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 42, 702962), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 42, 702962), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 42, 702962), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 42, 702962), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 42, 702962), 21.0, 240.0]"
620,"[datetime.datetime(2022, 11, 28, 10, 22, 43, 812686), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 43, 812686), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 43, 812686), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 43, 812686), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 43, 812686), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 43, 812686), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 43, 812686), 21.0, 240.0]"
621,"[datetime.datetime(2022, 11, 28, 10, 22, 44, 934658), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 44, 934658), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 44, 934658), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 44, 934658), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 44, 934658), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 44, 934658), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 44, 934658), 21.0, 240.0]"
622,"[datetime.datetime(2022, 11, 28, 10, 22, 46, 44824), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 44824), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 44824), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 44824), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 44824), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 44824), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 46, 44824), 21.0, 240.0]"
623,"[datetime.datetime(2022, 11, 28, 10, 22, 47, 153435), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 153435), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 153435), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 153435), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 153435), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 153435), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 47, 153435), 21.0, 240.0]"
624,"[datetime.datetime(2022, 11, 28, 10, 22, 48, 273701), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 273701), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 273701), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 273701), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 273701), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 273701), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 48, 273701), 21.0, 240.0]"
625,"[datetime.datetime(2022, 11, 28, 10, 22, 49, 383411), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 383411), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 383411), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 383411), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 383411), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 383411), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 49, 383411), 21.0, 240.0]"
626,"[datetime.datetime(2022, 11, 28, 10, 22, 50, 492280), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 492280), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 492280), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 492280), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 492280), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 492280), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 50, 492280), 21.0, 240.0]"
627,"[datetime.datetime(2022, 11, 28, 10, 22, 51, 616559), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 51, 616559), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 51, 616559), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 51, 616559), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 51, 616559), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 51, 616559), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 51, 616559), 21.0, 240.0]"
628,"[datetime.datetime(2022, 11, 28, 10, 22, 52, 733413), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 733413), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 733413), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 733413), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 733413), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 733413), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 52, 733413), 21.0, 240.0]"
629,"[datetime.datetime(2022, 11, 28, 10, 22, 53, 852085), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 852085), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 852085), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 852085), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 852085), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 852085), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 53, 852085), 21.0, 240.0]"
630,"[datetime.datetime(2022, 11, 28, 10, 22, 54, 963931), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 963931), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 963931), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 963931), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 963931), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 963931), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 54, 963931), 21.0, 240.0]"
631,"[datetime.datetime(2022, 11, 28, 10, 22, 56, 67647), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 67647), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 67647), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 67647), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 67647), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 67647), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 56, 67647), 21.0, 240.0]"
632,"[datetime.datetime(2022, 11, 28, 10, 22, 57, 204677), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 204677), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 204677), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 204677), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 204677), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 204677), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 57, 204677), 21.0, 240.0]"
633,"[datetime.datetime(2022, 11, 28, 10, 22, 58, 384273), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 384273), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 384273), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 384273), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 384273), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 384273), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 58, 384273), 21.0, 240.0]"
634,"[datetime.datetime(2022, 11, 28, 10, 22, 59, 543272), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 543272), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 543272), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 543272), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 543272), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 543272), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 22, 59, 543272), 21.0, 240.0]"
635,"[datetime.datetime(2022, 11, 28, 10, 23, 0, 670172), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 0, 670172), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 0, 670172), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 0, 670172), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 0, 670172), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 0, 670172), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 0, 670172), 21.0, 240.0]"
636,"[datetime.datetime(2022, 11, 28, 10, 23, 1, 786643), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 786643), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 786643), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 786643), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 786643), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 786643), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 1, 786643), 21.0, 240.0]"
637,"[datetime.datetime(2022, 11, 28, 10, 23, 2, 907434), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 907434), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 907434), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 907434), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 907434), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 907434), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 2, 907434), 21.0, 240.0]"
638,"[datetime.datetime(2022, 11, 28, 10, 23, 4, 14292), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 14292), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 14292), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 14292), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 14292), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 14292), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 4, 14292), 21.0, 240.0]"
639,"[datetime.datetime(2022, 11, 28, 10, 23, 5, 137451), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 137451), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 138453), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 138453), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 138453), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 138453), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 5, 138453), 21.0, 240.0]"
640,"[datetime.datetime(2022, 11, 28, 10, 23, 6, 256116), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 256116), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 256116), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 256116), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 256116), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 256116), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 6, 256116), 21.0, 240.0]"
641,"[datetime.datetime(2022, 11, 28, 10, 23, 7, 354038), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 354038), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 354038), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 354038), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 354038), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 354038), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 7, 354038), 21.0, 240.0]"
642,"[datetime.datetime(2022, 11, 28, 10, 23, 8, 477708), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 8, 477708), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 8, 477708), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 8, 477708), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 8, 477708), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 8, 477708), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 8, 477708), 21.0, 240.0]"
643,"[datetime.datetime(2022, 11, 28, 10, 23, 9, 592773), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 592773), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 592773), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 592773), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 592773), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 592773), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 9, 592773), 21.0, 240.0]"
644,"[datetime.datetime(2022, 11, 28, 10, 23, 10, 699749), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 699749), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 699749), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 699749), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 699749), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 699749), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 10, 699749), 21.0, 240.0]"
645,"[datetime.datetime(2022, 11, 28, 10, 23, 11, 805041), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 805041), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 805041), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 805041), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 805041), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 805041), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 11, 805041), 21.0, 240.0]"
646,"[datetime.datetime(2022, 11, 28, 10, 23, 12, 926954), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 926954), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 926954), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 926954), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 926954), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 926954), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 12, 926954), 21.0, 240.0]"
647,"[datetime.datetime(2022, 11, 28, 10, 23, 14, 43195), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 43195), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 43195), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 43195), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 43195), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 43195), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 14, 43195), 21.0, 240.0]"
648,"[datetime.datetime(2022, 11, 28, 10, 23, 15, 159077), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 159077), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 159077), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 159077), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 159077), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 159077), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 15, 159077), 21.0, 240.0]"
649,"[datetime.datetime(2022, 11, 28, 10, 23, 16, 259212), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 259212), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 259212), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 259212), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 259212), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 259212), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 16, 259212), 21.0, 240.0]"
650,"[datetime.datetime(2022, 11, 28, 10, 23, 17, 372148), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 17, 372148), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 17, 372148), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 17, 372148), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 17, 372148), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 17, 372148), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 17, 372148), 21.0, 240.0]"
651,"[datetime.datetime(2022, 11, 28, 10, 23, 18, 484618), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 484618), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 484618), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 484618), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 484618), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 484618), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 18, 484618), 21.0, 240.0]"
652,"[datetime.datetime(2022, 11, 28, 10, 23, 19, 603957), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 603957), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 603957), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 603957), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 603957), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 603957), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 19, 603957), 21.0, 240.0]"
653,"[datetime.datetime(2022, 11, 28, 10, 23, 20, 721611), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 721611), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 721611), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 721611), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 721611), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 721611), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 20, 721611), 21.0, 240.0]"
654,"[datetime.datetime(2022, 11, 28, 10, 23, 21, 821868), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 821868), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 821868), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 821868), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 821868), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 821868), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 21, 821868), 21.0, 240.0]"
655,"[datetime.datetime(2022, 11, 28, 10, 23, 22, 947967), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 947967), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 947967), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 947967), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 947967), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 947967), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 22, 947967), 21.0, 240.0]"
656,"[datetime.datetime(2022, 11, 28, 10, 23, 24, 43760), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 43760), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 43760), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 43760), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 43760), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 43760), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 24, 43760), 21.0, 240.0]"
657,"[datetime.datetime(2022, 11, 28, 10, 23, 25, 161201), 3.3, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 25, 161201), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 23, 25, 161201), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 23, 25, 161201), 5.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 23, 25, 161201), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 23, 25, 161201), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 10, 23, 25, 161201), 21.0, 240.0]"
