,Hillbilly Pickin,Interventionist,Lonely Rock,Rapid Impact,Sir Smitty,Spitfire,Tekapo,Jamrock,Apache Jewel,Kaisa,Lady Goodfellow,Among Us
08-12-2022 13:56:45.159341,"(14.0, 30.0, 29.2)","(31.0, 120.0, 92.5)","(71.0, 280.0, 268.75)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.5)","(21.0, 65.0, 56.0)","(14.0, 23.0, 20.695652173913043)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:56:47.006607,"(15.0, 30.0, 29.2)","(41.0, 120.0, 92.5)","(71.0, 280.0, 268.75)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.5)","(21.0, 65.0, 56.0)","(14.0, 25.0, 20.622448979591837)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:56:48.865020,"(15.0, 30.0, 29.2)","(41.0, 120.0, 101.66666666666666)","(71.0, 280.0, 250.0)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.5)","(21.0, 65.0, 46.666666666666664)","(15.0, 25.0, 21.537037037037038)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:56:50.816803,"(15.0, 30.0, 29.2)","(41.0, 120.0, 92.5)","(71.0, 270.0, 215.9090909090909)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.5)","(21.0, 60.0, 45.0)","(15.0, 24.0, 22.26923076923077)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:56:53.083446,"(15.0, 30.0, 29.2)","(41.0, 120.0, 92.5)","(71.0, 270.0, 210.8695652173913)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.5)","(21.0, 55.0, 43.75)","(15.0, 24.0, 23.5)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:56:56.650310,"(15.0, 30.0, 29.2)","(41.0, 120.0, 92.5)","(71.0, 270.0, 210.8695652173913)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.5)","(21.0, 55.0, 43.75)","(15.0, 25.0, 22.25)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:56:58.667989,"(15.0, 30.0, 29.2)","(41.0, 120.0, 92.5)","(71.0, 270.0, 153.63636363636363)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.5)","(21.0, 55.0, 43.75)","(15.0, 25.0, 22.25)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:57:00.586320,"(15.0, 30.0, 29.2)","(41.0, 120.0, 92.5)","(71.0, 270.0, 153.63636363636363)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.6, 2.545)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.419354838709678)","(21.0, 55.0, 43.75)","(15.0, 25.0, 23.5)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:57:02.542524,"(15.0, 30.0, 29.2)","(41.0, 120.0, 80.0)","(71.0, 270.0, 153.63636363636363)","(31.0, 36.0, 30.96)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.6, 2.5470781893004117)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(21.0, 55.0, 47.714285714285715)","(15.0, 25.0, 23.5)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:57:04.332090,"(15.0, 30.0, 29.2)","(41.0, 120.0, 110.76923076923077)","(71.0, 270.0, 153.63636363636363)","(31.0, 36.0, 32.0)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.58, 2.5431336405529956)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(21.0, 55.0, 47.714285714285715)","(15.0, 25.0, 23.5)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:57:06.422730,"(15.0, 30.0, 29.2)","(41.0, 120.0, 110.76923076923077)","(71.0, 270.0, 153.63636363636363)","(31.0, 34.0, 32.0)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.58, 2.5430630630630633)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(21.0, 55.0, 47.714285714285715)","(15.0, 25.0, 23.5)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:57:08.461086,"(15.0, 30.0, 29.2)","(41.0, 120.0, 108.33333333333333)","(71.0, 270.0, 200.0)","(31.0, 34.0, 31.6)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.58, 2.5136)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(21.0, 55.0, 41.42857142857143)","(15.0, 25.0, 24.083333333333336)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.473684210526315)"
08-12-2022 13:57:10.459721,"(15.0, 30.0, 29.2)","(41.0, 120.0, 108.33333333333333)","(71.0, 260.0, 155.0)","(31.0, 34.0, 29.2)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.56, 2.5064615384615383)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(21.0, 44.0, 41.42857142857143)","(15.0, 25.0, 24.083333333333336)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.495652173913044)"
08-12-2022 13:57:12.314858,"(15.0, 30.0, 29.2)","(41.0, 120.0, 108.33333333333333)","(71.0, 260.0, 155.0)","(31.0, 34.0, 31.818181818181817)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.56, 2.5064615384615383)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(21.0, 44.0, 41.42857142857143)","(15.0, 25.0, 24.083333333333336)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.495652173913044)"
08-12-2022 13:57:14.274369,"(15.0, 30.0, 29.2)","(41.0, 120.0, 108.33333333333333)","(71.0, 260.0, 155.0)","(31.0, 34.0, 31.818181818181817)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.56, 2.5460240963855423)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(21.0, 44.0, 41.42857142857143)","(15.0, 25.0, 24.083333333333336)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.495652173913044)"
08-12-2022 13:57:16.201913,"(15.0, 30.0, 29.2)","(41.0, 120.0, 108.33333333333333)","(71.0, 260.0, 237.89473684210526)","(31.0, 34.0, 31.818181818181817)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.56, 2.5460240963855423)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(21.0, 44.0, 41.42857142857143)","(15.0, 25.0, 24.083333333333336)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.495652173913044)"
08-12-2022 13:57:18.471269,"(15.0, 30.0, 29.2)","(41.0, 120.0, 105.0)","(71.0, 260.0, 221.8181818181818)","(31.0, 34.0, 31.818181818181817)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.56, 2.5460240963855423)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(21.0, 44.0, 41.42857142857143)","(15.0, 25.0, 24.083333333333336)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.495652173913044)"
08-12-2022 13:57:20.512981,"(15.0, 30.0, 29.2)","(41.0, 120.0, 108.0)","(71.0, 260.0, 227.6923076923077)","(31.0, 34.0, 30.666666666666668)","(6.5, 7.6, 7.3999999999999995)","(2.45, 2.56, 2.5014285714285713)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(26.0, 44.0, 41.42857142857143)","(15.0, 25.0, 23.125)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.495652173913044)"
08-12-2022 13:57:22.612005,"(15.0, 30.0, 29.2)","(41.0, 120.0, 108.0)","(71.0, 260.0, 227.6923076923077)","(31.0, 34.0, 29.608695652173914)","(6.0, 7.6, 7.3999999999999995)","(2.45, 2.54, 2.5114285714285716)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(26.0, 44.0, 41.42857142857143)","(15.0, 25.0, 23.92857142857143)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.495652173913044)"
08-12-2022 13:57:24.553490,"(15.0, 30.0, 29.2)","(41.0, 120.0, 108.0)","(71.0, 260.0, 195.0)","(31.0, 36.0, 33.2)","(6.0, 7.6, 7.377777777777777)","(2.45, 2.54, 2.3857692307692306)","(31.0, 42.0, 39.42857142857143)","(6.0, 8.0, 7.417142857142857)","(26.0, 44.0, 41.42857142857143)","(15.0, 25.0, 24.333333333333332)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.495652173913044)"
08-12-2022 13:57:26.403986,"(15.0, 30.0, 29.333333333333332)","(41.0, 120.0, 111.42857142857143)","(71.0, 260.0, 195.0)","(31.0, 36.0, 32.30769230769231)","(6.0, 7.6, 7.377777777777777)","(2.45, 2.44, 2.381923076923077)","(31.0, 42.0, 39.81818181818182)","(6.0, 8.0, 7.417142857142857)","(26.0, 44.0, 41.42857142857143)","(15.0, 25.0, 24.18181818181818)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.52)"
08-12-2022 13:57:28.370373,"(15.0, 30.0, 29.6)","(41.0, 120.0, 111.42857142857143)","(71.0, 260.0, 195.0)","(31.0, 36.0, 32.30769230769231)","(6.0, 7.6, 7.377777777777777)","(2.45, 2.4, 2.3428378378378376)","(31.0, 42.0, 39.81818181818182)","(6.0, 8.0, 7.417142857142857)","(26.0, 44.0, 41.42857142857143)","(15.0, 25.0, 23.5)","(18.0, 27.0, 26.6)","(6.0, 8.6, 8.52)"
08-12-2022 13:57:30.217665,"(15.0, 30.0, 29.6)","(41.0, 120.0, 111.42857142857143)","(71.0, 260.0, 195.0)","(31.0, 36.0, 31.636363636363637)","(6.0, 7.6, 7.377777777777777)","(2.45, 2.4, 2.3428187919463084)","(31.0, 42.0, 38.72727272727273)","(6.0, 8.0, 7.417142857142857)","(26.0, 44.0, 41.42857142857143)","(15.0, 25.0, 24.307692307692307)","(18.0, 27.0, 26.8)","(6.0, 8.6, 8.52)"
08-12-2022 13:57:32.201911,"(15.0, 30.0, 32.0)","(41.0, 120.0, 107.5)","(71.0, 260.0, 175.0)","(31.0, 36.0, 34.90909090909091)","(6.0, 7.6, 7.381818181818182)","(2.45, 2.4, 2.3144774477447743)","(31.0, 42.0, 39.75)","(6.0, 8.0, 7.485714285714286)","(26.0, 44.0, 41.42857142857143)","(15.0, 25.0, 24.2)","(18.0, 27.0, 26.8)","(6.0, 8.6, 8.535135135135135)"
08-12-2022 13:57:34.026639,"(15.0, 34.0, 31.0)","(41.0, 120.0, 181.25)","(71.0, 250.0, 200.0)","(31.0, 36.0, 34.90909090909091)","(6.0, 7.6, 7.085714285714285)","(2.45, 2.34, 2.3129047619047616)","(31.0, 42.0, 41.333333333333336)","(6.0, 8.0, 7.558823529411765)","(26.0, 44.0, 62.22222222222222)","(15.0, 25.0, 24.357142857142858)","(18.0, 30.0, 26.89189189189189)","(6.0, 9.4, 9.219354838709677)"
08-12-2022 13:57:35.891289,"(15.0, 34.0, 32.8)","(41.0, 210.0, 154.0)","(71.0, 250.0, 210.71428571428572)","(31.0, 36.0, 34.90909090909091)","(6.0, 7.6, 7.15)","(2.45, 2.34, 2.330122199592668)","(31.0, 44.0, 41.69230769230769)","(6.0, 8.0, 7.558823529411765)","(26.0, 80.0, 69.0)","(15.0, 25.0, 24.357142857142858)","(18.0, 29.0, 27.210526315789473)","(6.0, 9.6, 8.695238095238095)"
08-12-2022 13:57:37.805925,"(15.0, 34.0, 33.05263157894737)","(41.0, 190.0, 154.0)","(71.0, 250.0, 200.0)","(31.0, 36.0, 34.90909090909091)","(6.0, 7.6, 7.15)","(2.45, 2.34, 2.330111902339776)","(31.0, 44.0, 41.69230769230769)","(6.0, 8.0, 7.558823529411765)","(26.0, 75.0, 64.0)","(15.0, 25.0, 24.357142857142858)","(18.0, 29.0, 27.210526315789473)","(6.0, 9.6, 8.683333333333334)"
08-12-2022 13:57:39.803054,"(15.0, 34.0, 31.6)","(41.0, 190.0, 138.57142857142856)","(71.0, 250.0, 175.0)","(31.0, 36.0, 34.90909090909091)","(6.0, 7.6, 7.317647058823529)","(2.45, 2.34, 2.3295819935691315)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.558823529411765)","(26.0, 75.0, 58.5)","(15.0, 25.0, 24.357142857142858)","(18.0, 29.0, 27.153846153846153)","(6.0, 9.6, 8.85)"
08-12-2022 13:57:42.620445,"(15.0, 34.0, 31.6)","(41.0, 190.0, 138.57142857142856)","(71.0, 250.0, 228.57142857142856)","(31.0, 36.0, 34.90909090909091)","(6.0, 7.6, 7.317647058823529)","(2.45, 2.34, 2.3302405498281784)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.615384615384615)","(26.0, 75.0, 58.5)","(15.0, 25.0, 24.357142857142858)","(18.0, 29.0, 27.58823529411765)","(6.0, 9.6, 8.7)"
08-12-2022 13:57:44.918246,"(15.0, 34.0, 32.0)","(41.0, 190.0, 138.57142857142856)","(71.0, 250.0, 204.0)","(31.0, 36.0, 34.90909090909091)","(6.0, 7.6, 7.24)","(2.45, 2.34, 2.3302405498281784)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.615384615384615)","(26.0, 75.0, 58.5)","(15.0, 25.0, 24.357142857142858)","(18.0, 29.0, 27.58823529411765)","(6.0, 9.6, 8.85)"
08-12-2022 13:57:47.162636,"(15.0, 34.0, 32.0)","(41.0, 190.0, 141.25)","(71.0, 240.0, 204.0)","(31.0, 36.0, 35.25)","(6.0, 7.6, 7.3)","(2.45, 2.34, 2.381628664495114)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.615384615384615)","(26.0, 75.0, 58.5)","(15.0, 25.0, 24.357142857142858)","(18.0, 29.0, 27.58823529411765)","(6.0, 9.4, 9.0)"
08-12-2022 13:57:49.241193,"(15.0, 34.0, 32.0)","(41.0, 190.0, 106.66666666666666)","(71.0, 240.0, 204.0)","(31.0, 36.0, 35.25)","(6.0, 7.6, 7.16)","(2.45, 2.4, 2.374816414686825)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.615384615384615)","(26.0, 75.0, 58.5)","(15.0, 25.0, 24.357142857142858)","(18.0, 29.0, 27.58823529411765)","(6.0, 9.4, 9.0)"
08-12-2022 13:57:51.207412,"(15.0, 34.0, 32.0)","(41.0, 190.0, 163.57142857142856)","(71.0, 240.0, 195.0)","(31.0, 36.0, 35.25)","(6.0, 7.4, 7.16)","(2.45, 2.38, 2.374816414686825)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.615384615384615)","(26.0, 75.0, 58.5)","(15.0, 25.0, 24.357142857142858)","(18.0, 28.0, 27.636363636363637)","(6.0, 9.6, 8.85)"
08-12-2022 13:57:52.968755,"(15.0, 34.0, 32.0)","(41.0, 180.0, 117.5)","(71.0, 240.0, 195.0)","(31.0, 36.0, 35.25)","(6.0, 7.4, 7.300000000000001)","(2.45, 2.38, 2.3659574468085105)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.615384615384615)","(26.0, 75.0, 61.22222222222222)","(15.0, 25.0, 23.714285714285715)","(18.0, 28.0, 27.636363636363637)","(6.0, 9.6, 8.85)"
08-12-2022 13:57:54.904656,"(15.0, 34.0, 32.0)","(41.0, 170.0, 107.0)","(71.0, 240.0, 195.0)","(31.0, 36.0, 35.25)","(6.0, 7.4, 7.34)","(2.45, 2.38, 2.370075187969925)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.615384615384615)","(26.0, 75.0, 61.22222222222222)","(15.0, 25.0, 24.4)","(18.0, 28.0, 27.5)","(6.0, 9.6, 8.85)"
08-12-2022 13:57:56.677854,"(15.0, 34.0, 32.0)","(41.0, 170.0, 107.0)","(71.0, 240.0, 201.42857142857144)","(31.0, 36.0, 35.25)","(6.0, 7.4, 7.34)","(2.45, 2.38, 2.370075187969925)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.696969696969696)","(26.0, 75.0, 61.22222222222222)","(15.0, 25.0, 24.4)","(18.0, 28.0, 27.5)","(6.0, 9.6, 8.742857142857142)"
08-12-2022 13:57:58.630561,"(15.0, 34.0, 32.0)","(41.0, 170.0, 107.0)","(71.0, 240.0, 201.42857142857144)","(31.0, 36.0, 35.25)","(6.0, 7.4, 7.014285714285714)","(2.45, 2.38, 2.47375)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.7375)","(26.0, 75.0, 61.22222222222222)","(15.0, 25.0, 24.4)","(18.0, 28.0, 27.25)","(6.0, 9.6, 8.742857142857142)"
08-12-2022 13:58:00.528125,"(15.0, 34.0, 32.0)","(41.0, 170.0, 158.0)","(71.0, 240.0, 201.42857142857144)","(31.0, 36.0, 35.25)","(6.0, 7.4, 7.224390243902439)","(2.45, 2.48, 2.4775280898876404)","(31.0, 44.0, 41.42857142857143)","(6.0, 8.0, 7.7375)","(26.0, 75.0, 50.2)","(15.0, 25.0, 24.307692307692307)","(18.0, 28.0, 27.454545454545453)","(6.0, 9.6, 9.1)"
