,Covalent,Lady Chartwell,I Prefer Soul,Bush,Elusive Mission,Gold Celebration,Allikah,Bella Tarouga,Keys To Love,Lake Mac Lily,Loniesha
218,"[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 28, 16604), 18.0, 80.0]"
219,"[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 29, 215617), 18.0, 80.0]"
220,"[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 30, 481095), 18.0, 80.0]"
221,"[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 31, 690609), 18.0, 80.0]"
222,"[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 32, 902411), 18.0, 80.0]"
223,"[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 34, 156830), 18.0, 80.0]"
224,"[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 35, 420577), 18.0, 80.0]"
225,"[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 36, 728252), 18.0, 80.0]"
226,"[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 37, 985222), 18.0, 80.0]"
227,"[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 39, 188132), 18.0, 80.0]"
228,"[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 40, 384681), 18.0, 80.0]"
229,"[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 41, 605986), 18.0, 80.0]"
230,"[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 42, 870464), 18.0, 80.0]"
231,"[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 44, 136010), 18.0, 80.0]"
232,"[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 45, 352949), 18.0, 80.0]"
233,"[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 101.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 46, 570071), 18.0, 80.0]"
234,"[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 101.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 47, 816617), 18.0, 80.0]"
235,"[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 101.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 49, 132915), 18.0, 80.0]"
236,"[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 50, 379402), 18.0, 80.0]"
237,"[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 51, 572278), 18.0, 80.0]"
238,"[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 101.0, 200.0]","[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 52, 753581), 18.0, 80.0]"
239,"[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 53, 941530), 18.0, 80.0]"
240,"[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 55, 133601), 18.0, 80.0]"
241,"[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 56, 338915), 18.0, 80.0]"
242,"[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 57, 530778), 18.0, 80.0]"
243,"[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 58, 707001), 18.0, 80.0]"
244,"[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 56, 59, 888981), 18.0, 80.0]"
245,"[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 57, 1, 73580), 18.0, 80.0]"
246,"[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 3.0, 3.8]","[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 14, 57, 2, 257146), 18.0, 80.0]"
