,Homebush Sparkle,Goldstar Ange,Goldstar Harper,Mine Hunter,Romina Bale,Mehira,Caithness
08-12-2022 14:26:08.808375,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:10.098542,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:11.375632,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:12.433700,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:13.527486,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:14.678536,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:15.890681,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:17.011308,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:18.093462,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:19.085507,"(10.0, 20.0, 14.9)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:20.223387,"(10.0, 20.0, 14.9)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:21.385726,"(10.0, 20.0, 14.9)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:22.411595,"(10.0, 20.0, 14.9)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:23.517926,"(10.0, 20.0, 14.9)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:24.653018,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:25.818160,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:26.863408,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:27.918271,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:29.044114,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:30.370884,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:31.530656,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:32.639054,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 3.05, 2.7058333333333335)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:33.726475,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:35.008121,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:36.239351,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:37.418035,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:38.556175,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:39.682540,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:40.871010,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:42.105678,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:43.304589,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:44.448057,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:45.678415,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:46.943382,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:48.177117,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.666666666666667)"
08-12-2022 14:26:49.314033,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 9.8, 6.733333333333333)"
08-12-2022 14:26:50.539980,"(10.0, 20.0, 15.0)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:26:51.803347,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:26:53.065885,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:26:54.270432,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:26:55.478195,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:26:56.611694,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:26:57.849702,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:26:59.032900,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:00.238880,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:01.537233,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:02.671690,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:03.857382,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:05.007867,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:06.216574,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:07.454294,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:08.651227,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:09.842803,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:11.106043,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:12.283137,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:13.529903,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:14.928473,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:16.225481,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:17.580922,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:18.796014,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:20.282479,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:21.673696,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:22.970142,"(10.0, 20.0, 15.25)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:24.241255,"(10.0, 20.0, 14.7)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:25.512615,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:26.792693,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:27.993586,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:29.211099,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:30.504320,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:31.795914,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:33.128376,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:34.405007,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:35.647530,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:36.885763,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:38.177346,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:39.500801,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:40.755440,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:42.016237,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:43.316503,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:44.604267,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:45.894501,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:47.179487,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:48.525535,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:49.959655,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:51.244277,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:52.551029,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:53.792546,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:55.076939,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:56.397510,"(10.0, 20.0, 14.8)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:57.734641,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:27:59.063733,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:28:00.411915,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 11.799999999999999)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:28:01.722169,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 15.971428571428572)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
08-12-2022 14:28:02.977435,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.625)","(9.0, 19.0, 12.066666666666666)","(11.0, 26.0, 15.333333333333332)","(1.95, 2.86, 2.635)","(10.0, 23.0, 14.333333333333332)","(5.0, 10.0, 6.733333333333333)"
