,Buckle Up Tahlia,Buckle Up Avery,Aston Paisley,Bedrock Cruiser,Zurhaar
10-01-2023 13:14:02.728340,"(16.0, 29.0, 21.1875)","(1.3, 1.37, 1.3220833333333335)","(5.0, 8.6, 8.24)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:03.612145,"(16.0, 29.0, 21.1875)","(1.3, 1.37, 1.3220833333333335)","(5.0, 8.6, 8.24)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:04.529985,"(16.0, 29.0, 21.1875)","(1.3, 1.37, 1.3220833333333335)","(5.0, 8.6, 8.24)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:05.468437,"(16.0, 29.0, 21.1875)","(1.3, 1.37, 1.3220833333333335)","(5.0, 8.6, 8.24)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:06.403888,"(16.0, 29.0, 21.1875)","(1.3, 1.37, 1.3220833333333335)","(5.0, 8.6, 8.24)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:07.324000,"(16.0, 29.0, 21.1875)","(1.3, 1.37, 1.3220833333333335)","(5.0, 8.6, 8.24)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:08.324414,"(16.0, 29.0, 21.1875)","(1.3, 1.37, 1.3220833333333335)","(5.0, 8.6, 8.24)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:09.358641,"(16.0, 29.0, 21.1875)","(1.3, 1.37, 1.322)","(5.0, 8.6, 8.15)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:10.361290,"(16.0, 29.0, 21.1875)","(1.3, 1.37, 1.322)","(5.0, 8.6, 8.15)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:11.188332,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.349842105263158)","(5.0, 8.6, 8.228571428571428)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:12.138541,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.349842105263158)","(5.0, 8.6, 8.228571428571428)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:13.141491,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3250000000000002)","(5.0, 8.6, 8.228571428571428)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:14.092405,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:15.033080,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:15.947493,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:16.948225,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:17.857815,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:18.755540,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:19.751895,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:20.720748,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:21.605411,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:22.628780,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:23.642329,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:24.585814,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:25.449941,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:26.486607,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497952218430036)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:27.522127,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.349778761061947)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:28.451191,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.33)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:29.441221,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.33)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:30.497227,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.33)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:31.360225,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.33)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:32.327795,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.33)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:33.355439,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.33)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:34.352602,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.33)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:35.281359,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.33)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:36.263264,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497797356828194)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:37.271166,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497797356828194)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:38.134105,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497797356828194)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:39.170360,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497797356828194)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:40.227161,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497797356828194)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:41.179157,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497797356828194)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:42.148489,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3497797356828194)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:43.181784,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.3497797356828194)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:44.165726,"(16.0, 29.0, 21.1875)","(1.3, 1.35, 1.33)","(5.0, 8.6, 8.12)","(18.0, 44.0, 39.526315789473685)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:45.131102,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3497630331753556)","(5.0, 8.6, 8.12)","(18.0, 44.0, 36.5)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:46.165576,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3497630331753556)","(5.0, 8.6, 8.12)","(18.0, 44.0, 40.05263157894737)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:47.217089,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3497630331753556)","(5.0, 8.6, 8.12)","(18.0, 44.0, 40.05263157894737)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:48.216082,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3497630331753556)","(5.0, 8.6, 8.12)","(18.0, 44.0, 40.05263157894737)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:49.080948,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3497630331753556)","(5.0, 8.6, 8.12)","(18.0, 44.0, 40.05263157894737)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:50.174279,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3497630331753556)","(5.0, 8.6, 8.12)","(18.0, 50.0, 43.0)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:51.214131,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3497630331753556)","(5.0, 8.6, 8.12)","(18.0, 50.0, 39.33333333333333)","(5.5, 24.0, 21.454545454545453)"
10-01-2023 13:14:52.164898,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3497630331753556)","(5.0, 8.6, 8.12)","(18.0, 50.0, 41.66666666666667)","(6.0, 24.0, 21.454545454545453)"
10-01-2023 13:14:53.226722,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3580645161290323)","(5.0, 8.6, 8.12)","(18.0, 50.0, 38.888888888888886)","(6.0, 24.0, 21.454545454545453)"
10-01-2023 13:14:54.208054,"(16.0, 29.0, 19.526315789473685)","(1.3, 1.36, 1.3580645161290323)","(5.0, 8.6, 8.12)","(18.0, 50.0, 38.888888888888886)","(6.0, 24.0, 21.454545454545453)"
10-01-2023 13:14:55.153315,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.34824)","(5.0, 8.6, 8.12)","(19.0, 50.0, 43.33333333333333)","(6.0, 24.0, 21.454545454545453)"
10-01-2023 13:14:56.186494,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.34824)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.454545454545453)"
10-01-2023 13:14:57.174513,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.34824)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.454545454545453)"
10-01-2023 13:14:58.183355,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.34824)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 24.8)"
10-01-2023 13:14:59.067176,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 26.0, 24.8)"
10-01-2023 13:15:00.111546,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 26.0, 24.8)"
10-01-2023 13:15:01.212392,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 26.0, 21.142857142857142)"
10-01-2023 13:15:02.243902,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:03.347302,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:04.420330,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:05.484011,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:06.547718,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:07.597827,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:08.633941,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:09.653891,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:10.720127,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3482470119521914)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:11.764971,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3480952380952382)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:12.724279,"(17.0, 29.0, 19.526315789473685)","(1.3, 1.35, 1.3480952380952382)","(5.0, 8.6, 8.12)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:13.767579,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.3480952380952382)","(5.0, 8.6, 8.333333333333332)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:14.764117,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.3481027667984191)","(5.0, 8.6, 8.333333333333332)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:15.674483,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.3271428571428572)","(5.0, 8.6, 8.333333333333332)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:16.643834,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.3271428571428572)","(5.0, 8.6, 8.333333333333332)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:17.693013,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.3271428571428572)","(5.0, 8.6, 7.4)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:18.715817,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.3271428571428572)","(5.0, 8.6, 7.4)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:19.636929,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.3271428571428572)","(5.0, 8.6, 6.576470588235294)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:20.677316,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.3271428571428572)","(5.0, 8.4, 8.155555555555555)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:21.820880,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.3271428571428572)","(5.0, 8.4, 8.155555555555555)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:23.119180,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.3071428571428572)","(5.0, 8.4, 8.155555555555555)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:24.307354,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.35, 1.31)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 48.18181818181818)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:25.273331,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.34, 1.31)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 52.727272727272734)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:26.292195,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.3035294117647058)","(5.0, 8.4, 7.733333333333333)","(19.0, 55.0, 46.66666666666667)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:27.359928,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 46.66666666666667)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:28.398113,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 46.66666666666667)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:29.365568,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 46.66666666666667)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:30.398458,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:31.425304,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:32.512426,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:33.461082,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:34.500115,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:35.549087,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:36.538409,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:37.498635,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:38.527864,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:39.538831,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:40.552470,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 45.55555555555556)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:41.518796,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:42.540395,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:43.609096,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:44.480197,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:45.524403,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:46.534467,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:47.538438,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:48.487989,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:49.465106,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(20.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:50.538787,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:51.588362,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:52.497549,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:53.488634,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:54.440452,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.5)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:55.405523,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.94117647058823)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:56.438472,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.306521739130435)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.94117647058823)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:57.495229,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.3050000000000002)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.94117647058823)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:58.542660,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.2845454545454547)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.94117647058823)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:15:59.472495,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.2845454545454547)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.94117647058823)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:16:00.426465,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.2845454545454547)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.94117647058823)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:16:01.462332,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.2845454545454547)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.94117647058823)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:16:02.423233,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.2845454545454547)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.94117647058823)","(6.0, 24.0, 21.142857142857142)"
10-01-2023 13:16:03.441240,"(17.0, 29.0, 19.823529411764707)","(1.3, 1.33, 1.2845454545454547)","(5.0, 8.4, 7.733333333333333)","(19.0, 50.0, 42.94117647058823)","(6.0, 24.0, 21.142857142857142)"
