,Zaras Princess,Miss Faberge,Crackerjack King,Laroza Bale,Alicah,Bahrose
10-01-2023 15:31:33.171100,"(5.5, 14.0, 11.5)","(12.0, 18.5, 17.583333333333332)","(3.2, 3.6, 3.455769230769231)","(3.2, 3.6, 3.3473684210526313)","(5.0, 6.6, 6.560975609756097)","(5.0, 9.8, 9.55)"
10-01-2023 15:31:34.248648,"(5.5, 14.0, 11.947368421052632)","(12.0, 18.5, 17.583333333333332)","(3.2, 3.6, 3.4434782608695653)","(3.2, 3.6, 3.2705882352941176)","(5.0, 6.6, 6.560975609756097)","(5.0, 9.8, 9.55)"
10-01-2023 15:31:35.509678,"(5.5, 14.0, 11.947368421052632)","(12.0, 18.5, 17.583333333333332)","(3.2, 3.6, 3.4434782608695653)","(3.2, 3.6, 3.2705882352941176)","(5.0, 6.6, 6.560975609756097)","(5.0, 9.8, 9.55)"
10-01-2023 15:31:36.716578,"(5.5, 14.0, 11.947368421052632)","(12.0, 18.5, 17.583333333333332)","(3.2, 3.6, 3.480952380952381)","(3.2, 3.6, 3.2705882352941176)","(5.0, 6.6, 6.560975609756097)","(5.0, 9.8, 9.55)"
10-01-2023 15:31:37.812098,"(5.5, 14.0, 11.947368421052632)","(12.0, 18.5, 17.583333333333332)","(3.2, 3.6, 3.480952380952381)","(3.2, 3.6, 3.2705882352941176)","(5.0, 6.6, 6.560975609756097)","(5.0, 9.8, 9.55)"
10-01-2023 15:31:38.802883,"(5.5, 14.0, 11.947368421052632)","(12.0, 18.5, 17.583333333333332)","(3.2, 3.6, 3.480952380952381)","(3.2, 3.6, 3.2705882352941176)","(5.0, 6.6, 6.560975609756097)","(5.0, 9.8, 9.55)"
10-01-2023 15:31:39.860210,"(5.5, 14.0, 11.9)","(12.0, 18.5, 17.583333333333332)","(3.2, 3.6, 3.480952380952381)","(3.2, 3.6, 3.2705882352941176)","(5.0, 6.6, 6.561904761904762)","(5.0, 9.8, 9.55)"
10-01-2023 15:31:40.996393,"(6.0, 14.0, 11.9)","(12.0, 18.5, 17.583333333333332)","(3.2, 3.6, 3.480952380952381)","(3.2, 3.6, 3.2705882352941176)","(5.0, 6.6, 6.561904761904762)","(5.0, 9.8, 9.55)"
10-01-2023 15:31:42.466725,"(6.0, 14.0, 11.9)","(12.0, 18.5, 15.5)","(3.2, 3.6, 3.480952380952381)","(3.2, 3.6, 3.2705882352941176)","(5.0, 6.6, 6.580487804878048)","(5.0, 9.8, 9.255357142857143)"
10-01-2023 15:31:43.706784,"(6.0, 14.0, 11.9)","(12.0, 18.5, 15.5)","(3.2, 3.6, 3.4476190476190474)","(3.2, 3.6, 3.275)","(5.0, 6.6, 6.580487804878048)","(5.0, 10.5, 9.255357142857143)"
10-01-2023 15:31:44.894720,"(6.0, 14.0, 11.9)","(12.0, 18.5, 15.5)","(3.2, 3.6, 3.4476190476190474)","(3.2, 3.55, 3.26875)","(5.0, 6.6, 6.580487804878048)","(5.0, 10.5, 9.664)"
10-01-2023 15:31:46.087253,"(6.0, 14.0, 11.9)","(12.0, 18.5, 15.5)","(3.2, 3.6, 3.36)","(3.2, 3.55, 3.3071428571428574)","(5.0, 6.6, 6.580487804878048)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:47.226384,"(6.0, 14.0, 11.9)","(12.0, 18.5, 13.982142857142858)","(3.2, 3.6, 3.4)","(3.2, 3.5, 3.3071428571428574)","(5.0, 6.6, 6.580487804878048)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:48.515722,"(6.0, 14.0, 11.9)","(12.0, 18.5, 14.137931034482758)","(3.2, 3.6, 3.425)","(3.2, 3.5, 3.3071428571428574)","(5.0, 6.6, 6.580487804878048)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:49.685560,"(6.0, 14.0, 11.9)","(12.0, 18.5, 14.137931034482758)","(3.2, 3.55, 3.3714285714285714)","(3.2, 3.5, 3.2833333333333337)","(5.0, 6.6, 6.25)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:50.974740,"(6.0, 14.0, 11.9)","(12.0, 18.5, 14.137931034482758)","(3.2, 3.55, 3.3714285714285714)","(3.2, 3.45, 3.2833333333333337)","(5.0, 6.6, 6.483333333333333)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:52.170113,"(6.0, 14.0, 11.9)","(12.0, 18.5, 14.137931034482758)","(3.2, 3.55, 3.3714285714285714)","(3.2, 3.45, 3.2833333333333337)","(5.0, 6.6, 6.483333333333333)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:53.206718,"(6.0, 14.0, 12.058823529411764)","(12.0, 18.5, 14.137931034482758)","(3.2, 3.55, 3.3714285714285714)","(3.2, 3.45, 3.2833333333333337)","(5.0, 6.6, 6.5)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:54.233785,"(6.0, 14.0, 11.9)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3588235294117643)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.5)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:55.363028,"(6.0, 14.0, 11.9)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3588235294117643)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.5)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:56.477954,"(6.0, 14.0, 11.9)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3714285714285714)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.681578947368421)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:57.547097,"(6.0, 14.0, 11.9)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3909090909090907)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.681578947368421)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:58.618774,"(6.0, 14.0, 11.857142857142858)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.433333333333333)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.681578947368421)","(5.0, 10.0, 9.664)"
10-01-2023 15:31:59.758350,"(6.0, 14.0, 11.857142857142858)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.433333333333333)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.681578947368421)","(5.0, 10.0, 9.664)"
10-01-2023 15:32:00.962632,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.433333333333333)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.681578947368421)","(5.0, 10.0, 9.664)"
10-01-2023 15:32:01.976354,"(6.0, 14.0, 11.857142857142858)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.433333333333333)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.425)","(5.0, 10.0, 9.664)"
10-01-2023 15:32:03.007802,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.433333333333333)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.533333333333333)","(5.0, 10.0, 9.664)"
10-01-2023 15:32:04.130580,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.433333333333333)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.533333333333333)","(5.0, 10.0, 9.664)"
10-01-2023 15:32:05.238867,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.433333333333333)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.533333333333333)","(5.0, 10.0, 9.664)"
10-01-2023 15:32:06.339214,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.433333333333333)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.691891891891892)","(5.0, 10.0, 9.52)"
10-01-2023 15:32:07.469049,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.433333333333333)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.691891891891892)","(5.0, 10.0, 9.544827586206896)"
10-01-2023 15:32:08.611868,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.38)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.691891891891892)","(5.0, 10.0, 9.544827586206896)"
10-01-2023 15:32:09.663204,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.38)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.691891891891892)","(5.0, 10.0, 9.544827586206896)"
10-01-2023 15:32:10.654249,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.38)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.691891891891892)","(5.0, 10.0, 9.544827586206896)"
10-01-2023 15:32:11.797525,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.38)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.691891891891892)","(5.0, 10.0, 9.7)"
10-01-2023 15:32:12.912978,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.38)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.691891891891892)","(5.0, 10.0, 9.7)"
10-01-2023 15:32:13.969956,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.38)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.691891891891892)","(5.0, 10.0, 9.7)"
10-01-2023 15:32:15.009224,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.38)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.538461538461538)"
10-01-2023 15:32:16.098306,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.38)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.625)"
10-01-2023 15:32:17.163439,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3833333333333333)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.625)"
10-01-2023 15:32:18.105348,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3899999999999997)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.195652173913043)"
10-01-2023 15:32:19.101930,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.5, 9.195652173913043)"
10-01-2023 15:32:20.194209,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.5, 9.195652173913043)"
10-01-2023 15:32:21.224569,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.5, 9.195652173913043)"
10-01-2023 15:32:22.275813,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.265789473684211)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.5, 9.195652173913043)"
10-01-2023 15:32:23.352108,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.5, 9.195652173913043)"
10-01-2023 15:32:24.399217,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.5, 9.195652173913043)"
10-01-2023 15:32:25.477876,"(6.0, 14.0, 12.0)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.5, 9.25)"
10-01-2023 15:32:26.533242,"(6.0, 14.0, 12.434782608695652)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:27.571197,"(6.0, 14.0, 12.434782608695652)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:28.637840,"(6.0, 14.0, 12.434782608695652)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:29.692174,"(6.0, 14.0, 12.434782608695652)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:30.889329,"(6.0, 14.0, 12.434782608695652)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:32.067305,"(6.0, 14.0, 12.434782608695652)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:33.249540,"(6.0, 14.0, 12.434782608695652)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:34.447362,"(6.0, 14.0, 11.857142857142858)","(12.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(5.0, 6.8, 6.688888888888888)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:35.605601,"(6.0, 14.0, 12.035714285714286)","(11.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(4.8, 6.8, 6.688888888888888)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:36.716607,"(6.0, 14.0, 12.035714285714286)","(11.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(4.8, 6.8, 6.688888888888888)","(5.0, 10.0, 9.25)"
10-01-2023 15:32:37.882594,"(6.0, 14.0, 12.472222222222221)","(11.0, 18.5, 14.222222222222221)","(3.2, 3.55, 3.3865384615384615)","(3.2, 3.45, 3.2625)","(4.8, 6.8, 6.688888888888888)","(5.0, 10.0, 9.25)"
10-01-2023 15:32:38.944225,"(6.0, 14.0, 12.472222222222221)","(11.0, 18.0, 16.92857142857143)","(3.2, 3.55, 3.39375)","(3.2, 3.4, 3.2714285714285714)","(4.8, 6.8, 6.65)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:39.967147,"(6.0, 14.0, 12.472222222222221)","(11.0, 18.0, 14.71875)","(3.2, 3.55, 3.39375)","(3.2, 3.4, 3.2714285714285714)","(4.8, 6.8, 6.741935483870968)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:41.128403,"(6.0, 13.5, 12.772727272727273)","(11.0, 18.0, 14.71875)","(3.2, 3.55, 3.39375)","(3.2, 3.35, 3.183333333333333)","(4.8, 6.8, 6.6421052631578945)","(5.0, 10.0, 9.25)"
10-01-2023 15:32:42.204306,"(6.0, 14.0, 12.472222222222221)","(11.0, 18.0, 14.71875)","(3.2, 3.55, 3.3625)","(3.2, 3.35, 3.242857142857143)","(4.8, 7.0, 6.828571428571428)","(5.0, 10.0, 9.25)"
10-01-2023 15:32:43.185199,"(6.0, 14.0, 12.421052631578947)","(11.0, 18.0, 14.71875)","(3.2, 3.55, 3.3625)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:44.269788,"(6.0, 14.0, 12.421052631578947)","(11.0, 18.0, 15.5)","(3.2, 3.55, 3.3625)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:45.409286,"(6.0, 14.0, 12.421052631578947)","(11.0, 18.0, 13.704545454545455)","(3.2, 3.55, 3.3625)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:46.551612,"(6.0, 14.0, 12.0)","(11.0, 18.0, 13.704545454545455)","(3.2, 3.55, 3.3625)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:47.586061,"(6.0, 14.0, 12.0)","(11.0, 18.0, 13.704545454545455)","(3.2, 3.55, 3.3625)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:48.671035,"(6.0, 14.0, 12.0)","(11.0, 18.0, 13.704545454545455)","(3.2, 3.55, 3.3625)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:49.709102,"(6.0, 14.0, 12.0)","(11.0, 18.0, 13.704545454545455)","(3.2, 3.55, 3.3625)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:50.881639,"(6.0, 14.0, 12.571428571428571)","(11.0, 18.0, 14.76923076923077)","(3.2, 3.55, 3.3625)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.25)"
10-01-2023 15:32:51.965427,"(6.0, 14.0, 12.571428571428571)","(11.0, 18.0, 14.76923076923077)","(3.2, 3.55, 3.36)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:53.162196,"(6.0, 14.0, 12.571428571428571)","(11.0, 18.0, 14.76923076923077)","(3.2, 3.55, 3.36)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:54.303886,"(6.0, 14.0, 12.571428571428571)","(11.0, 18.0, 14.76923076923077)","(3.2, 3.55, 3.36)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:55.442859,"(6.0, 14.0, 12.571428571428571)","(11.0, 18.0, 14.76923076923077)","(3.2, 3.55, 3.36)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:56.878047,"(6.0, 14.0, 12.571428571428571)","(11.0, 18.0, 14.76923076923077)","(3.2, 3.55, 3.36)","(3.2, 3.35, 3.178125)","(4.8, 7.0, 6.952)","(5.0, 10.0, 9.4)"
10-01-2023 15:32:57.938250,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.178125)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.4)"
10-01-2023 15:32:59.335520,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:00.452618,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:01.502659,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:02.542636,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:03.657102,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.4)"
10-01-2023 15:33:04.779723,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.3652173913043475)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:05.772812,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.3652173913043475)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:06.837682,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.3652173913043475)","(3.1, 3.35, 3.1961538461538463)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:07.960249,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.3652173913043475)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:08.960509,"(7.0, 14.0, 12.4)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.3652173913043475)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:10.041880,"(6.5, 14.0, 12.4)","(11.0, 18.0, 14.76923076923077)","(3.2, 3.55, 3.3652173913043475)","(3.2, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.0, 10.0, 9.25)"
10-01-2023 15:33:11.122929,"(6.5, 14.0, 12.4)","(11.0, 18.0, 14.689655172413794)","(3.2, 3.55, 3.3652173913043475)","(3.2, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.0, 10.0, 9.25)"
10-01-2023 15:33:12.172488,"(6.5, 14.0, 12.4)","(11.0, 18.0, 14.689655172413794)","(3.2, 3.55, 3.4)","(3.2, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.0, 10.0, 9.25)"
10-01-2023 15:33:13.188997,"(6.5, 14.0, 12.4)","(11.0, 18.0, 14.76923076923077)","(3.2, 3.55, 3.4184210526315786)","(3.2, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.0, 10.0, 9.25)"
10-01-2023 15:33:14.347786,"(7.0, 14.0, 12.4)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.39375)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:15.498281,"(7.0, 14.0, 12.4)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.39375)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:16.612071,"(7.0, 14.0, 12.4)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.39375)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:17.676826,"(7.0, 14.0, 12.4)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:18.750777,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:19.812664,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:20.866068,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:21.952682,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:23.095595,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:24.229491,"(7.0, 14.0, 12.571428571428571)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:25.213292,"(7.0, 13.5, 13.3)","(12.0, 18.0, 14.76923076923077)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.952)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:26.198748,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.402272727272727)","(3.1, 3.35, 3.173529411764706)","(5.0, 7.0, 6.8)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:27.343115,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.440625)","(3.1, 3.3, 3.2)","(5.0, 7.0, 6.866666666666666)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:28.410978,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.4124999999999996)","(3.1, 3.3, 3.2)","(5.0, 7.0, 6.866666666666666)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:29.530273,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.407142857142857)","(3.1, 3.3, 3.2)","(5.0, 7.0, 6.866666666666666)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:30.650279,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.407142857142857)","(3.1, 3.3, 3.2)","(5.0, 7.0, 6.866666666666666)","(5.5, 10.0, 9.25)"
10-01-2023 15:33:31.655835,"(6.5, 13.5, 13.3)","(12.0, 18.0, 14.689655172413794)","(2.9, 3.55, 3.407142857142857)","(3.1, 3.3, 3.2)","(5.0, 7.0, 6.866666666666666)","(5.5, 10.0, 9.25)"
